ts_us,strategy,slug,asset,tf,action,side,price,size,notional,order_id,fill_simulated,inv_up,inv_dn,cash_spent,cash_received,cash_recovered,rebates,taker_fees,slug_pnl_so_far,slug_offset_s,trigger_reason,sleeve_id
1779353306319014,ACC-H,btc-updown-5m-1779353100,BTC,5m,CANCEL,dn,0.88,20,17.60,ACC-H-00005350,0,0,0,96.315000,0,89.75,0,0,-6.565000,194.941167,cancel_displaced_3c,poly_acc_h_btc_5m_shadow
1779353306319014,ACC-H,btc-updown-5m-1779353100,BTC,5m,POST_BID,dn,0.84,20,16.80,ACC-H-00005351,0,0,0,96.315000,0,89.75,0,0,-6.565000,194.941167,post_initial_bid,poly_acc_h_btc_5m_shadow
1779353306524236,ACC-H,btc-updown-5m-1779353100,BTC,5m,CANCEL,up,0.12,20,2.40,ACC-H-00005348,0,0,0,96.315000,0,89.75,0,0,-6.565000,195.146389,cancel_displaced_3c,poly_acc_h_btc_5m_shadow
1779353306524236,ACC-H,btc-updown-5m-1779353100,BTC,5m,POST_BID,up,0.15,20,3.00,ACC-H-00005352,0,0,0,96.315000,0,89.75,0,0,-6.565000,195.146389,post_initial_bid,poly_acc_h_btc_5m_shadow
1779353308982032,ACC-H,btc-updown-5m-1779353100,BTC,5m,CANCEL,up,0.15,20,3.00,ACC-H-00005352,0,0,0,96.315000,0,89.75,0,0,-6.565000,197.604185,cancel_displaced_3c,poly_acc_h_btc_5m_shadow
1779353308982032,ACC-H,btc-updown-5m-1779353100,BTC,5m,POST_BID,up,0.12,20,2.40,ACC-H-00005353,0,0,0,96.315000,0,89.75,0,0,-6.565000,197.604185,post_initial_bid,poly_acc_h_btc_5m_shadow
1779353309108140,ACC-H,btc-updown-5m-1779353100,BTC,5m,CANCEL,dn,0.84,20,16.80,ACC-H-00005351,0,0,0,96.315000,0,89.75,0,0,-6.565000,197.730293,cancel_displaced_3c,poly_acc_h_btc_5m_shadow
1779353309108140,ACC-H,btc-updown-5m-1779353100,BTC,5m,POST_BID,dn,0.87,20,17.40,ACC-H-00005354,0,0,0,96.315000,0,89.75,0,0,-6.565000,197.730293,post_initial_bid,poly_acc_h_btc_5m_shadow
1779353310442535,ACC-H,btc-updown-15m-1779353100,BTC,15m,CANCEL,up,0.34,20,6.80,ACC-H-00002841,0,0,0,0,0,0,0,0,0.0,199.049486,cancel_age_20s,poly_acc_h_btc_15m_shadow
1779353310442535,ACC-H,btc-updown-15m-1779353100,BTC,15m,POST_BID,up,0.34,20,6.80,ACC-H-00002843,0,0,0,0,0,0,0,0,0.0,199.049486,post_initial_bid,poly_acc_h_btc_15m_shadow
