fire_us,sleeve_id,signal,condition_id,won,pnl_usd,family,version,policy,is_f7,symbol,tf,regime_w20_1m_voladaptive,markov_pass_w20_1m_voladaptive,regime_w20_5m_voladaptive,markov_pass_w20_5m_voladaptive,regime_w20_1m_fixed,markov_pass_w20_1m_fixed,regime_w20_5m_fixed,markov_pass_w20_5m_fixed
1779384064558315,poly_updown_btc_5m_momo_v2_HEDGE_f7,UP,0xa3c517b47dfec826c74b9372b5a56be8df335c221c08c4a78fcc972e18fcced7,True,27.62761316,momo,v2,HEDGE,True,BTC,5m,2,True,2,True,2,True,2,True
1779384064558315,poly_updown_btc_5m_momo_v2_HEDGE_f7,UP,0xa3c517b47dfec826c74b9372b5a56be8df335c221c08c4a78fcc972e18fcced7,True,27.62761316,momo,v2,HEDGE,True,BTC,5m,2,True,2,True,2,True,2,True
1779384064558315,poly_updown_btc_5m_momo_v2_HEDGE_f7,UP,0xa3c517b47dfec826c74b9372b5a56be8df335c221c08c4a78fcc972e18fcced7,True,27.62761316,momo,v2,HEDGE,True,BTC,5m,2,True,2,True,2,True,2,True
1779384064558315,poly_updown_btc_5m_momo_v2_HEDGE_f7,UP,0xa3c517b47dfec826c74b9372b5a56be8df335c221c08c4a78fcc972e18fcced7,True,27.62761316,momo,v2,HEDGE,True,BTC,5m,2,True,2,True,2,True,2,True
1779384064566854,poly_updown_btc_5m_momo_v2_SELL_f7,UP,0xa3c517b47dfec826c74b9372b5a56be8df335c221c08c4a78fcc972e18fcced7,True,27.62761316,momo,v2,SELL,True,BTC,5m,2,True,2,True,2,True,2,True
1779384064566854,poly_updown_btc_5m_momo_v2_SELL_f7,UP,0xa3c517b47dfec826c74b9372b5a56be8df335c221c08c4a78fcc972e18fcced7,True,27.62761316,momo,v2,SELL,True,BTC,5m,2,True,2,True,2,True,2,True
1779384064566854,poly_updown_btc_5m_momo_v2_SELL_f7,UP,0xa3c517b47dfec826c74b9372b5a56be8df335c221c08c4a78fcc972e18fcced7,True,27.62761316,momo,v2,SELL,True,BTC,5m,2,True,2,True,2,True,2,True
1779384064566854,poly_updown_btc_5m_momo_v2_SELL_f7,UP,0xa3c517b47dfec826c74b9372b5a56be8df335c221c08c4a78fcc972e18fcced7,True,27.62761316,momo,v2,SELL,True,BTC,5m,2,True,2,True,2,True,2,True
1779384064567763,poly_updown_sol_5m_momo_v2_SELL_f7,UP,0x412f754726152a92437133bf98c1d12f53ad69cb81bd20428c97248a9919eb86,True,24.89395608,momo,v2,SELL,True,SOL,5m,2,True,2,True,2,True,1,False
1779384064567763,poly_updown_sol_5m_momo_v2_SELL_f7,UP,0x412f754726152a92437133bf98c1d12f53ad69cb81bd20428c97248a9919eb86,True,24.89395608,momo,v2,SELL,True,SOL,5m,2,True,2,True,2,True,1,False
1779384064567763,poly_updown_sol_5m_momo_v2_SELL_f7,UP,0x412f754726152a92437133bf98c1d12f53ad69cb81bd20428c97248a9919eb86,True,24.89395608,momo,v2,SELL,True,SOL,5m,2,True,2,True,2,True,1,False
1779384064567763,poly_updown_sol_5m_momo_v2_SELL_f7,UP,0x412f754726152a92437133bf98c1d12f53ad69cb81bd20428c97248a9919eb86,True,24.89395608,momo,v2,SELL,True,SOL,5m,2,True,2,True,2,True,1,False
1779384064573059,poly_updown_btc_5m_momo_v2_HOLD_f7,UP,0xa3c517b47dfec826c74b9372b5a56be8df335c221c08c4a78fcc972e18fcced7,True,27.62761316,momo,v2,HOLD,True,BTC,5m,2,True,2,True,2,True,2,True
1779384064573059,poly_updown_btc_5m_momo_v2_HOLD_f7,UP,0xa3c517b47dfec826c74b9372b5a56be8df335c221c08c4a78fcc972e18fcced7,True,27.62761316,momo,v2,HOLD,True,BTC,5m,2,True,2,True,2,True,2,True
1779384064573059,poly_updown_btc_5m_momo_v2_HOLD_f7,UP,0xa3c517b47dfec826c74b9372b5a56be8df335c221c08c4a78fcc972e18fcced7,True,27.62761316,momo,v2,HOLD,True,BTC,5m,2,True,2,True,2,True,2,True
1779384064573059,poly_updown_btc_5m_momo_v2_HOLD_f7,UP,0xa3c517b47dfec826c74b9372b5a56be8df335c221c08c4a78fcc972e18fcced7,True,27.62761316,momo,v2,HOLD,True,BTC,5m,2,True,2,True,2,True,2,True
1779384064576854,poly_updown_sol_5m_momo_v2_HEDGE_f7,UP,0x412f754726152a92437133bf98c1d12f53ad69cb81bd20428c97248a9919eb86,True,24.89395608,momo,v2,HEDGE,True,SOL,5m,2,True,2,True,2,True,1,False
1779384064576854,poly_updown_sol_5m_momo_v2_HEDGE_f7,UP,0x412f754726152a92437133bf98c1d12f53ad69cb81bd20428c97248a9919eb86,True,24.89395608,momo,v2,HEDGE,True,SOL,5m,2,True,2,True,2,True,1,False
1779384064576854,poly_updown_sol_5m_momo_v2_HEDGE_f7,UP,0x412f754726152a92437133bf98c1d12f53ad69cb81bd20428c97248a9919eb86,True,24.89395608,momo,v2,HEDGE,True,SOL,5m,2,True,2,True,2,True,1,False
1779384064576854,poly_updown_sol_5m_momo_v2_HEDGE_f7,UP,0x412f754726152a92437133bf98c1d12f53ad69cb81bd20428c97248a9919eb86,True,24.89395608,momo,v2,HEDGE,True,SOL,5m,2,True,2,True,2,True,1,False
1779384064585725,poly_updown_sol_5m_momo_v2_HOLD_f7,UP,0x412f754726152a92437133bf98c1d12f53ad69cb81bd20428c97248a9919eb86,True,24.89395608,momo,v2,HOLD,True,SOL,5m,2,True,2,True,2,True,1,False
1779384064585725,poly_updown_sol_5m_momo_v2_HOLD_f7,UP,0x412f754726152a92437133bf98c1d12f53ad69cb81bd20428c97248a9919eb86,True,24.89395608,momo,v2,HOLD,True,SOL,5m,2,True,2,True,2,True,1,False
1779384064585725,poly_updown_sol_5m_momo_v2_HOLD_f7,UP,0x412f754726152a92437133bf98c1d12f53ad69cb81bd20428c97248a9919eb86,True,24.89395608,momo,v2,HOLD,True,SOL,5m,2,True,2,True,2,True,1,False
1779384064585725,poly_updown_sol_5m_momo_v2_HOLD_f7,UP,0x412f754726152a92437133bf98c1d12f53ad69cb81bd20428c97248a9919eb86,True,24.89395608,momo,v2,HOLD,True,SOL,5m,2,True,2,True,2,True,1,False
1779384121782652,poly_updown_eth_5m_momo_HOLD_f7,UP,0xe58bfbdd97cdc5f6f386fd43a0d4e3b45ab2f1a560b6f76246887ec34973974f,True,25.49999592,momo,v1,HOLD,True,ETH,5m,2,True,2,True,2,True,1,False
1779384121782652,poly_updown_eth_5m_momo_HOLD_f7,UP,0xe58bfbdd97cdc5f6f386fd43a0d4e3b45ab2f1a560b6f76246887ec34973974f,True,25.49999592,momo,v1,HOLD,True,ETH,5m,2,True,2,True,2,True,1,False
1779384121782652,poly_updown_eth_5m_momo_HOLD_f7,UP,0xe58bfbdd97cdc5f6f386fd43a0d4e3b45ab2f1a560b6f76246887ec34973974f,True,25.49999592,momo,v1,HOLD,True,ETH,5m,2,True,2,True,2,True,1,False
1779384121782652,poly_updown_eth_5m_momo_HOLD_f7,UP,0xe58bfbdd97cdc5f6f386fd43a0d4e3b45ab2f1a560b6f76246887ec34973974f,True,25.49999592,momo,v1,HOLD,True,ETH,5m,2,True,2,True,2,True,1,False
1779384121830384,poly_updown_eth_5m_momo_HEDGE_f7,UP,0xe58bfbdd97cdc5f6f386fd43a0d4e3b45ab2f1a560b6f76246887ec34973974f,True,25.49999592,momo,v1,HEDGE,True,ETH,5m,2,True,2,True,2,True,1,False
1779384121830384,poly_updown_eth_5m_momo_HEDGE_f7,UP,0xe58bfbdd97cdc5f6f386fd43a0d4e3b45ab2f1a560b6f76246887ec34973974f,True,25.49999592,momo,v1,HEDGE,True,ETH,5m,2,True,2,True,2,True,1,False
1779384121830384,poly_updown_eth_5m_momo_HEDGE_f7,UP,0xe58bfbdd97cdc5f6f386fd43a0d4e3b45ab2f1a560b6f76246887ec34973974f,True,25.49999592,momo,v1,HEDGE,True,ETH,5m,2,True,2,True,2,True,1,False
1779384121830384,poly_updown_eth_5m_momo_HEDGE_f7,UP,0xe58bfbdd97cdc5f6f386fd43a0d4e3b45ab2f1a560b6f76246887ec34973974f,True,25.49999592,momo,v1,HEDGE,True,ETH,5m,2,True,2,True,2,True,1,False
1779384121843771,poly_updown_btc_5m_momo_SELL_f7,UP,0xa3c517b47dfec826c74b9372b5a56be8df335c221c08c4a78fcc972e18fcced7,True,27.62761316,momo,v1,SELL,True,BTC,5m,2,True,2,True,2,True,2,True
1779384121843771,poly_updown_btc_5m_momo_SELL_f7,UP,0xa3c517b47dfec826c74b9372b5a56be8df335c221c08c4a78fcc972e18fcced7,True,27.62761316,momo,v1,SELL,True,BTC,5m,2,True,2,True,2,True,2,True
1779384121843771,poly_updown_btc_5m_momo_SELL_f7,UP,0xa3c517b47dfec826c74b9372b5a56be8df335c221c08c4a78fcc972e18fcced7,True,27.62761316,momo,v1,SELL,True,BTC,5m,2,True,2,True,2,True,2,True
1779384121843771,poly_updown_btc_5m_momo_SELL_f7,UP,0xa3c517b47dfec826c74b9372b5a56be8df335c221c08c4a78fcc972e18fcced7,True,27.62761316,momo,v1,SELL,True,BTC,5m,2,True,2,True,2,True,2,True
1779384121848420,poly_updown_eth_5m_momo_SELL_f7,UP,0xe58bfbdd97cdc5f6f386fd43a0d4e3b45ab2f1a560b6f76246887ec34973974f,True,25.49999592,momo,v1,SELL,True,ETH,5m,2,True,2,True,2,True,1,False
1779384121848420,poly_updown_eth_5m_momo_SELL_f7,UP,0xe58bfbdd97cdc5f6f386fd43a0d4e3b45ab2f1a560b6f76246887ec34973974f,True,25.49999592,momo,v1,SELL,True,ETH,5m,2,True,2,True,2,True,1,False
1779384121848420,poly_updown_eth_5m_momo_SELL_f7,UP,0xe58bfbdd97cdc5f6f386fd43a0d4e3b45ab2f1a560b6f76246887ec34973974f,True,25.49999592,momo,v1,SELL,True,ETH,5m,2,True,2,True,2,True,1,False
1779384121848420,poly_updown_eth_5m_momo_SELL_f7,UP,0xe58bfbdd97cdc5f6f386fd43a0d4e3b45ab2f1a560b6f76246887ec34973974f,True,25.49999592,momo,v1,SELL,True,ETH,5m,2,True,2,True,2,True,1,False
1779384121856347,poly_updown_btc_5m_momo_HEDGE_f7,UP,0xa3c517b47dfec826c74b9372b5a56be8df335c221c08c4a78fcc972e18fcced7,True,27.62761316,momo,v1,HEDGE,True,BTC,5m,2,True,2,True,2,True,2,True
1779384121856347,poly_updown_btc_5m_momo_HEDGE_f7,UP,0xa3c517b47dfec826c74b9372b5a56be8df335c221c08c4a78fcc972e18fcced7,True,27.62761316,momo,v1,HEDGE,True,BTC,5m,2,True,2,True,2,True,2,True
1779384121856347,poly_updown_btc_5m_momo_HEDGE_f7,UP,0xa3c517b47dfec826c74b9372b5a56be8df335c221c08c4a78fcc972e18fcced7,True,27.62761316,momo,v1,HEDGE,True,BTC,5m,2,True,2,True,2,True,2,True
1779384121856347,poly_updown_btc_5m_momo_HEDGE_f7,UP,0xa3c517b47dfec826c74b9372b5a56be8df335c221c08c4a78fcc972e18fcced7,True,27.62761316,momo,v1,HEDGE,True,BTC,5m,2,True,2,True,2,True,2,True
1779384121882569,poly_updown_btc_5m_momo_HOLD_f7,UP,0xa3c517b47dfec826c74b9372b5a56be8df335c221c08c4a78fcc972e18fcced7,True,27.62761316,momo,v1,HOLD,True,BTC,5m,2,True,2,True,2,True,2,True
1779384121882569,poly_updown_btc_5m_momo_HOLD_f7,UP,0xa3c517b47dfec826c74b9372b5a56be8df335c221c08c4a78fcc972e18fcced7,True,27.62761316,momo,v1,HOLD,True,BTC,5m,2,True,2,True,2,True,2,True
1779384121882569,poly_updown_btc_5m_momo_HOLD_f7,UP,0xa3c517b47dfec826c74b9372b5a56be8df335c221c08c4a78fcc972e18fcced7,True,27.62761316,momo,v1,HOLD,True,BTC,5m,2,True,2,True,2,True,2,True
1779384121882569,poly_updown_btc_5m_momo_HOLD_f7,UP,0xa3c517b47dfec826c74b9372b5a56be8df335c221c08c4a78fcc972e18fcced7,True,27.62761316,momo,v1,HOLD,True,BTC,5m,2,True,2,True,2,True,2,True
1779384125816617,poly_updown_btc_5m_momo_HEDGE_f7,UP,0xa3c517b47dfec826c74b9372b5a56be8df335c221c08c4a78fcc972e18fcced7,True,27.62761316,momo,v1,HEDGE,True,BTC,5m,2,True,2,True,2,True,2,True
1779384125816617,poly_updown_btc_5m_momo_HEDGE_f7,UP,0xa3c517b47dfec826c74b9372b5a56be8df335c221c08c4a78fcc972e18fcced7,True,27.62761316,momo,v1,HEDGE,True,BTC,5m,2,True,2,True,2,True,2,True
1779384125816617,poly_updown_btc_5m_momo_HEDGE_f7,UP,0xa3c517b47dfec826c74b9372b5a56be8df335c221c08c4a78fcc972e18fcced7,True,27.62761316,momo,v1,HEDGE,True,BTC,5m,2,True,2,True,2,True,2,True
1779384125816617,poly_updown_btc_5m_momo_HEDGE_f7,UP,0xa3c517b47dfec826c74b9372b5a56be8df335c221c08c4a78fcc972e18fcced7,True,27.62761316,momo,v1,HEDGE,True,BTC,5m,2,True,2,True,2,True,2,True
1779384125816727,poly_updown_eth_5m_momo_SELL_f7,UP,0xe58bfbdd97cdc5f6f386fd43a0d4e3b45ab2f1a560b6f76246887ec34973974f,True,25.49999592,momo,v1,SELL,True,ETH,5m,2,True,2,True,2,True,1,False
1779384125816727,poly_updown_eth_5m_momo_SELL_f7,UP,0xe58bfbdd97cdc5f6f386fd43a0d4e3b45ab2f1a560b6f76246887ec34973974f,True,25.49999592,momo,v1,SELL,True,ETH,5m,2,True,2,True,2,True,1,False
1779384125816727,poly_updown_eth_5m_momo_SELL_f7,UP,0xe58bfbdd97cdc5f6f386fd43a0d4e3b45ab2f1a560b6f76246887ec34973974f,True,25.49999592,momo,v1,SELL,True,ETH,5m,2,True,2,True,2,True,1,False
1779384125816727,poly_updown_eth_5m_momo_SELL_f7,UP,0xe58bfbdd97cdc5f6f386fd43a0d4e3b45ab2f1a560b6f76246887ec34973974f,True,25.49999592,momo,v1,SELL,True,ETH,5m,2,True,2,True,2,True,1,False
1779384125817894,poly_updown_eth_5m_momo_HOLD_f7,UP,0xe58bfbdd97cdc5f6f386fd43a0d4e3b45ab2f1a560b6f76246887ec34973974f,True,25.49999592,momo,v1,HOLD,True,ETH,5m,2,True,2,True,2,True,1,False
1779384125817894,poly_updown_eth_5m_momo_HOLD_f7,UP,0xe58bfbdd97cdc5f6f386fd43a0d4e3b45ab2f1a560b6f76246887ec34973974f,True,25.49999592,momo,v1,HOLD,True,ETH,5m,2,True,2,True,2,True,1,False
1779384125817894,poly_updown_eth_5m_momo_HOLD_f7,UP,0xe58bfbdd97cdc5f6f386fd43a0d4e3b45ab2f1a560b6f76246887ec34973974f,True,25.49999592,momo,v1,HOLD,True,ETH,5m,2,True,2,True,2,True,1,False
1779384125817894,poly_updown_eth_5m_momo_HOLD_f7,UP,0xe58bfbdd97cdc5f6f386fd43a0d4e3b45ab2f1a560b6f76246887ec34973974f,True,25.49999592,momo,v1,HOLD,True,ETH,5m,2,True,2,True,2,True,1,False
1779384125818849,poly_updown_btc_5m_momo_HOLD_f7,UP,0xa3c517b47dfec826c74b9372b5a56be8df335c221c08c4a78fcc972e18fcced7,True,27.62761316,momo,v1,HOLD,True,BTC,5m,2,True,2,True,2,True,2,True
1779384125818849,poly_updown_btc_5m_momo_HOLD_f7,UP,0xa3c517b47dfec826c74b9372b5a56be8df335c221c08c4a78fcc972e18fcced7,True,27.62761316,momo,v1,HOLD,True,BTC,5m,2,True,2,True,2,True,2,True
1779384125818849,poly_updown_btc_5m_momo_HOLD_f7,UP,0xa3c517b47dfec826c74b9372b5a56be8df335c221c08c4a78fcc972e18fcced7,True,27.62761316,momo,v1,HOLD,True,BTC,5m,2,True,2,True,2,True,2,True
1779384125818849,poly_updown_btc_5m_momo_HOLD_f7,UP,0xa3c517b47dfec826c74b9372b5a56be8df335c221c08c4a78fcc972e18fcced7,True,27.62761316,momo,v1,HOLD,True,BTC,5m,2,True,2,True,2,True,2,True
1779384125820832,poly_updown_btc_5m_momo_SELL_f7,UP,0xa3c517b47dfec826c74b9372b5a56be8df335c221c08c4a78fcc972e18fcced7,True,27.62761316,momo,v1,SELL,True,BTC,5m,2,True,2,True,2,True,2,True
1779384125820832,poly_updown_btc_5m_momo_SELL_f7,UP,0xa3c517b47dfec826c74b9372b5a56be8df335c221c08c4a78fcc972e18fcced7,True,27.62761316,momo,v1,SELL,True,BTC,5m,2,True,2,True,2,True,2,True
1779384125820832,poly_updown_btc_5m_momo_SELL_f7,UP,0xa3c517b47dfec826c74b9372b5a56be8df335c221c08c4a78fcc972e18fcced7,True,27.62761316,momo,v1,SELL,True,BTC,5m,2,True,2,True,2,True,2,True
1779384125820832,poly_updown_btc_5m_momo_SELL_f7,UP,0xa3c517b47dfec826c74b9372b5a56be8df335c221c08c4a78fcc972e18fcced7,True,27.62761316,momo,v1,SELL,True,BTC,5m,2,True,2,True,2,True,2,True
1779384125902220,poly_updown_eth_5m_momo_HEDGE_f7,UP,0xe58bfbdd97cdc5f6f386fd43a0d4e3b45ab2f1a560b6f76246887ec34973974f,True,25.49999592,momo,v1,HEDGE,True,ETH,5m,2,True,2,True,2,True,1,False
1779384125902220,poly_updown_eth_5m_momo_HEDGE_f7,UP,0xe58bfbdd97cdc5f6f386fd43a0d4e3b45ab2f1a560b6f76246887ec34973974f,True,25.49999592,momo,v1,HEDGE,True,ETH,5m,2,True,2,True,2,True,1,False
1779384125902220,poly_updown_eth_5m_momo_HEDGE_f7,UP,0xe58bfbdd97cdc5f6f386fd43a0d4e3b45ab2f1a560b6f76246887ec34973974f,True,25.49999592,momo,v1,HEDGE,True,ETH,5m,2,True,2,True,2,True,1,False
1779384125902220,poly_updown_eth_5m_momo_HEDGE_f7,UP,0xe58bfbdd97cdc5f6f386fd43a0d4e3b45ab2f1a560b6f76246887ec34973974f,True,25.49999592,momo,v1,HEDGE,True,ETH,5m,2,True,2,True,2,True,1,False
1779384306916594,poly_updown_eth_5m_sniper,UP,0x07ad9724138fa199e5ed22b728675bd88196e7bc33f633e4591b6083b59ca749,True,26.05416534,sniper,,,False,ETH,5m,2,True,2,True,2,True,1,False
1779384306916594,poly_updown_eth_5m_sniper,UP,0x07ad9724138fa199e5ed22b728675bd88196e7bc33f633e4591b6083b59ca749,True,26.05416534,sniper,,,False,ETH,5m,2,True,2,True,2,True,1,False
1779384306916594,poly_updown_eth_5m_sniper,UP,0x07ad9724138fa199e5ed22b728675bd88196e7bc33f633e4591b6083b59ca749,True,26.05416534,sniper,,,False,ETH,5m,2,True,2,True,2,True,1,False
1779384306916594,poly_updown_eth_5m_sniper,UP,0x07ad9724138fa199e5ed22b728675bd88196e7bc33f633e4591b6083b59ca749,True,26.05416534,sniper,,,False,ETH,5m,2,True,2,True,2,True,1,False
1779384306940825,poly_updown_sol_5m_sniper_INV,DOWN,0x7d4c541acb168852dfd5a199c8befe587e8b0e3a33986786c58ceeca019164d7,True,21.41692784,sniper_INV,,,False,SOL,5m,2,False,2,False,2,False,1,False
1779384306940825,poly_updown_sol_5m_sniper_INV,DOWN,0x7d4c541acb168852dfd5a199c8befe587e8b0e3a33986786c58ceeca019164d7,True,21.41692784,sniper_INV,,,False,SOL,5m,2,False,2,False,2,False,1,False
1779384306940825,poly_updown_sol_5m_sniper_INV,DOWN,0x7d4c541acb168852dfd5a199c8befe587e8b0e3a33986786c58ceeca019164d7,True,21.41692784,sniper_INV,,,False,SOL,5m,2,False,2,False,2,False,1,False
1779384306940825,poly_updown_sol_5m_sniper_INV,DOWN,0x7d4c541acb168852dfd5a199c8befe587e8b0e3a33986786c58ceeca019164d7,True,21.41692784,sniper_INV,,,False,SOL,5m,2,False,2,False,2,False,1,False
1779384307074254,poly_updown_sol_5m_sniper,UP,0x7d4c541acb168852dfd5a199c8befe587e8b0e3a33986786c58ceeca019164d7,False,-25.5985,sniper,,,False,SOL,5m,2,True,2,True,2,True,1,False
1779384307074254,poly_updown_sol_5m_sniper,UP,0x7d4c541acb168852dfd5a199c8befe587e8b0e3a33986786c58ceeca019164d7,False,-25.5985,sniper,,,False,SOL,5m,2,True,2,True,2,True,1,False
1779384307074254,poly_updown_sol_5m_sniper,UP,0x7d4c541acb168852dfd5a199c8befe587e8b0e3a33986786c58ceeca019164d7,False,-25.5985,sniper,,,False,SOL,5m,2,True,2,True,2,True,1,False
1779384307074254,poly_updown_sol_5m_sniper,UP,0x7d4c541acb168852dfd5a199c8befe587e8b0e3a33986786c58ceeca019164d7,False,-25.5985,sniper,,,False,SOL,5m,2,True,2,True,2,True,1,False
1779384311892104,poly_updown_eth_5m_sniper,UP,0x07ad9724138fa199e5ed22b728675bd88196e7bc33f633e4591b6083b59ca749,True,26.05416534,sniper,,,False,ETH,5m,2,True,2,True,2,True,1,False
1779384311892104,poly_updown_eth_5m_sniper,UP,0x07ad9724138fa199e5ed22b728675bd88196e7bc33f633e4591b6083b59ca749,True,26.05416534,sniper,,,False,ETH,5m,2,True,2,True,2,True,1,False
1779384311892104,poly_updown_eth_5m_sniper,UP,0x07ad9724138fa199e5ed22b728675bd88196e7bc33f633e4591b6083b59ca749,True,26.05416534,sniper,,,False,ETH,5m,2,True,2,True,2,True,1,False
1779384311892104,poly_updown_eth_5m_sniper,UP,0x07ad9724138fa199e5ed22b728675bd88196e7bc33f633e4591b6083b59ca749,True,26.05416534,sniper,,,False,ETH,5m,2,True,2,True,2,True,1,False
1779384311908158,poly_updown_sol_5m_sniper_INV,DOWN,0x7d4c541acb168852dfd5a199c8befe587e8b0e3a33986786c58ceeca019164d7,True,21.41692784,sniper_INV,,,False,SOL,5m,2,False,2,False,2,False,1,False
1779384311908158,poly_updown_sol_5m_sniper_INV,DOWN,0x7d4c541acb168852dfd5a199c8befe587e8b0e3a33986786c58ceeca019164d7,True,21.41692784,sniper_INV,,,False,SOL,5m,2,False,2,False,2,False,1,False
1779384311908158,poly_updown_sol_5m_sniper_INV,DOWN,0x7d4c541acb168852dfd5a199c8befe587e8b0e3a33986786c58ceeca019164d7,True,21.41692784,sniper_INV,,,False,SOL,5m,2,False,2,False,2,False,1,False
1779384311908158,poly_updown_sol_5m_sniper_INV,DOWN,0x7d4c541acb168852dfd5a199c8befe587e8b0e3a33986786c58ceeca019164d7,True,21.41692784,sniper_INV,,,False,SOL,5m,2,False,2,False,2,False,1,False
1779384312063555,poly_updown_sol_5m_sniper,UP,0x7d4c541acb168852dfd5a199c8befe587e8b0e3a33986786c58ceeca019164d7,False,-25.5985,sniper,,,False,SOL,5m,2,True,2,True,2,True,1,False
1779384312063555,poly_updown_sol_5m_sniper,UP,0x7d4c541acb168852dfd5a199c8befe587e8b0e3a33986786c58ceeca019164d7,False,-25.5985,sniper,,,False,SOL,5m,2,True,2,True,2,True,1,False
1779384312063555,poly_updown_sol_5m_sniper,UP,0x7d4c541acb168852dfd5a199c8befe587e8b0e3a33986786c58ceeca019164d7,False,-25.5985,sniper,,,False,SOL,5m,2,True,2,True,2,True,1,False
1779384312063555,poly_updown_sol_5m_sniper,UP,0x7d4c541acb168852dfd5a199c8befe587e8b0e3a33986786c58ceeca019164d7,False,-25.5985,sniper,,,False,SOL,5m,2,True,2,True,2,True,1,False
1779384363051363,poly_updown_btc_5m_momo_v2_HOLD_f7,UP,0x9a4e65ffbb64ba76e18b0db2263f7b8ca1fafc23b4741d9baac02744ec1efac7,False,-24.999984,momo,v2,HOLD,True,BTC,5m,2,True,2,True,2,True,2,True
1779384363051363,poly_updown_btc_5m_momo_v2_HOLD_f7,UP,0x9a4e65ffbb64ba76e18b0db2263f7b8ca1fafc23b4741d9baac02744ec1efac7,False,-24.999984,momo,v2,HOLD,True,BTC,5m,2,True,2,True,2,True,2,True
1779384363051363,poly_updown_btc_5m_momo_v2_HOLD_f7,UP,0x9a4e65ffbb64ba76e18b0db2263f7b8ca1fafc23b4741d9baac02744ec1efac7,False,-24.999984,momo,v2,HOLD,True,BTC,5m,2,True,2,True,2,True,2,True
1779384363051363,poly_updown_btc_5m_momo_v2_HOLD_f7,UP,0x9a4e65ffbb64ba76e18b0db2263f7b8ca1fafc23b4741d9baac02744ec1efac7,False,-24.999984,momo,v2,HOLD,True,BTC,5m,2,True,2,True,2,True,2,True
1779384363053935,poly_updown_btc_5m_momo_v2_HEDGE_f7,UP,0x9a4e65ffbb64ba76e18b0db2263f7b8ca1fafc23b4741d9baac02744ec1efac7,False,-24.999984,momo,v2,HEDGE,True,BTC,5m,2,True,2,True,2,True,2,True
1779384363053935,poly_updown_btc_5m_momo_v2_HEDGE_f7,UP,0x9a4e65ffbb64ba76e18b0db2263f7b8ca1fafc23b4741d9baac02744ec1efac7,False,-24.999984,momo,v2,HEDGE,True,BTC,5m,2,True,2,True,2,True,2,True
1779384363053935,poly_updown_btc_5m_momo_v2_HEDGE_f7,UP,0x9a4e65ffbb64ba76e18b0db2263f7b8ca1fafc23b4741d9baac02744ec1efac7,False,-24.999984,momo,v2,HEDGE,True,BTC,5m,2,True,2,True,2,True,2,True
1779384363053935,poly_updown_btc_5m_momo_v2_HEDGE_f7,UP,0x9a4e65ffbb64ba76e18b0db2263f7b8ca1fafc23b4741d9baac02744ec1efac7,False,-24.999984,momo,v2,HEDGE,True,BTC,5m,2,True,2,True,2,True,2,True
1779384363133929,poly_updown_btc_5m_momo_v2_SELL_f7,UP,0x9a4e65ffbb64ba76e18b0db2263f7b8ca1fafc23b4741d9baac02744ec1efac7,False,-24.999984,momo,v2,SELL,True,BTC,5m,2,True,2,True,2,True,2,True
1779384363133929,poly_updown_btc_5m_momo_v2_SELL_f7,UP,0x9a4e65ffbb64ba76e18b0db2263f7b8ca1fafc23b4741d9baac02744ec1efac7,False,-24.999984,momo,v2,SELL,True,BTC,5m,2,True,2,True,2,True,2,True
1779384363133929,poly_updown_btc_5m_momo_v2_SELL_f7,UP,0x9a4e65ffbb64ba76e18b0db2263f7b8ca1fafc23b4741d9baac02744ec1efac7,False,-24.999984,momo,v2,SELL,True,BTC,5m,2,True,2,True,2,True,2,True
1779384363133929,poly_updown_btc_5m_momo_v2_SELL_f7,UP,0x9a4e65ffbb64ba76e18b0db2263f7b8ca1fafc23b4741d9baac02744ec1efac7,False,-24.999984,momo,v2,SELL,True,BTC,5m,2,True,2,True,2,True,2,True
1779384369889993,poly_updown_btc_5m_momo_v2_SELL_f7,UP,0x9a4e65ffbb64ba76e18b0db2263f7b8ca1fafc23b4741d9baac02744ec1efac7,False,-24.999984,momo,v2,SELL,True,BTC,5m,2,True,2,True,2,True,2,True
1779384369889993,poly_updown_btc_5m_momo_v2_SELL_f7,UP,0x9a4e65ffbb64ba76e18b0db2263f7b8ca1fafc23b4741d9baac02744ec1efac7,False,-24.999984,momo,v2,SELL,True,BTC,5m,2,True,2,True,2,True,2,True
1779384369889993,poly_updown_btc_5m_momo_v2_SELL_f7,UP,0x9a4e65ffbb64ba76e18b0db2263f7b8ca1fafc23b4741d9baac02744ec1efac7,False,-24.999984,momo,v2,SELL,True,BTC,5m,2,True,2,True,2,True,2,True
1779384369889993,poly_updown_btc_5m_momo_v2_SELL_f7,UP,0x9a4e65ffbb64ba76e18b0db2263f7b8ca1fafc23b4741d9baac02744ec1efac7,False,-24.999984,momo,v2,SELL,True,BTC,5m,2,True,2,True,2,True,2,True
1779384369890074,poly_updown_btc_5m_momo_v2_HOLD_f7,UP,0x9a4e65ffbb64ba76e18b0db2263f7b8ca1fafc23b4741d9baac02744ec1efac7,False,-24.999984,momo,v2,HOLD,True,BTC,5m,2,True,2,True,2,True,2,True
1779384369890074,poly_updown_btc_5m_momo_v2_HOLD_f7,UP,0x9a4e65ffbb64ba76e18b0db2263f7b8ca1fafc23b4741d9baac02744ec1efac7,False,-24.999984,momo,v2,HOLD,True,BTC,5m,2,True,2,True,2,True,2,True
