sleeve_id,gate,dpt_lockbox,dpt_train,dpt_val,n_lockbox,n_train,n_val,wr_lockbox,wr_train,wr_val,base_dpt_lockbox,base_dpt_train,base_dpt_val,dpt_lift_train,dpt_lift_val,dpt_lift_lockbox
08_sol_5m_s6_hybrid_v1,g_as_norm_lt_05,-1.3225550281315757,-0.2598631968482135,-0.6847804309560818,49,54,67,0.673469387755102,0.8333333333333334,0.7910447761194029,0.6032079587176755,-0.5321837875310519,-0.15413632331704302,0.27232059068283837,-0.5306441076390387,-1.9257629868492512
08_sol_5m_s6_hybrid_v1,g_as_norm_lt_15,0.18332077893862922,-0.4065104982531956,0.12858067851284663,594,989,789,0.7037037037037037,0.7967644084934277,0.8022813688212928,0.6032079587176755,-0.5321837875310519,-0.15413632331704302,0.12567328927785631,0.2827170018298897,-0.4198871797790463
08_sol_5m_s6_hybrid_v1,g_as_stable,-0.0365386887718767,-0.04299310926923713,0.06280242816254077,427,599,539,0.6908665105386417,0.8146911519198664,0.8051948051948052,0.6032079587176755,-0.5321837875310519,-0.15413632331704302,0.4891906782618148,0.2169387514795838,-0.6397466474895522
08_sol_5m_s6_hybrid_v1,g_as_stable_AND_hy_with,-2.956366787951725,-0.5756299239230986,0.06242172612801285,220,500,352,0.6454545454545455,0.828,0.8011363636363636,0.6032079587176755,-0.5321837875310519,-0.15413632331704302,-0.04344613639204675,0.21655804944505586,-3.5595747466694005
08_sol_5m_s6_hybrid_v1,g_as_unstable_skip,0.3141644343713959,-0.04364135380960107,-0.17163255408806857,671,1206,911,0.7108792846497765,0.7976782752902156,0.7958287596048299,0.6032079587176755,-0.5321837875310519,-0.15413632331704302,0.48854243372145084,-0.01749623077102555,-0.2890435243462796
08_sol_5m_s6_hybrid_v1,g_hy_cb_with_dir,0.3104731868227606,-0.29113208625905435,-0.25535976519913534,2007,5476,667,0.7090184354758345,0.7551132213294376,0.7916041979010495,0.6032079587176755,-0.5321837875310519,-0.15413632331704302,0.24105170127199754,-0.10122344188209231,-0.2927347718949149
08_sol_5m_s6_hybrid_v1,none,0.6032079587176755,-0.5321837875310519,-0.15413632331704302,4085,7429,1124,0.7111383108935129,0.7057477453223853,0.7935943060498221,0.6032079587176755,-0.5321837875310519,-0.15413632331704302,0.0,0.0,0.0
09_btc_5m_xa_down,g_as_norm_lt_05,-1.0454521041038298,0.7644914988730654,0.4156914886871776,696,1011,464,0.6264367816091954,0.8555885262116716,0.8642241379310345,-1.0187129832140454,-2.011327975218271,-0.5958340072377217,2.7758194740913367,1.0115254959248994,-0.026739120889784473
09_btc_5m_xa_down,g_as_norm_lt_15,0.806348947743341,0.6388614318823101,-0.02985142916035098,1048,1770,951,0.6402671755725191,0.8282485875706215,0.8264984227129337,-1.0187129832140454,-2.011327975218271,-0.5958340072377217,2.6501894071005814,0.5659825780773707,1.8250619309573863
09_btc_5m_xa_down,g_as_stable,0.4731204802675942,0.8498493003365473,-0.03432291167965198,940,1510,782,0.6382978723404256,0.8350993377483443,0.8324808184143222,-1.0187129832140454,-2.011327975218271,-0.5958340072377217,2.8611772755548186,0.5615110955580698,1.4918334634816395
09_btc_5m_xa_down,g_as_stable_AND_hy_with,,0.4059323874292135,-0.5225095052831761,0,1303,222,,0.8357636224098235,0.8513513513513513,-1.0187129832140454,-2.011327975218271,-0.5958340072377217,2.4172603626474847,0.07332450195454565,
09_btc_5m_xa_down,g_as_unstable_skip,0.8906191990964178,0.6656961144256358,-0.17522158883206876,1100,1922,1037,0.6454545454545455,0.8246618106139438,0.819672131147541,-1.0187129832140454,-2.011327975218271,-0.5958340072377217,2.677024089643907,0.420612418405653,1.9093321823104632
09_btc_5m_xa_down,g_hy_cb_with_dir,,-1.0708967485923808,-1.1232299263199483,0,10228,357,,0.6761830269847477,0.8263305322128851,-1.0187129832140454,-2.011327975218271,-0.5958340072377217,0.9404312266258903,-0.5273959190822266,
09_btc_5m_xa_down,none,-1.0187129832140454,-2.011327975218271,-0.5958340072377217,8202,16703,1335,0.5649841502072666,0.5853439501885889,0.7910112359550562,-1.0187129832140454,-2.011327975218271,-0.5958340072377217,0.0,0.0,0.0
