sleeve_id,slug,fire_us,direction,live_vwap,live_shares,placed_usd,live_won,live_pnl,live_outcome,canon_outcome,bt_vwap,bt_shares,bt_pnl,outcome_match,fill_status,delta_vwap
poly_sniper_v5_sol_5m_f7_mfi_ema200_vwap_v6,sol-updown-5m-1779911700,1779912000000000,DOWN,0.71,7.042253521126761,5.0,True,2.0014084507042256,Down,Down,,,,,no_fill,
poly_sniper_v5_sol_5m_j_2asset_trending_cci_rf_ema200_v8,sol-updown-5m-1779912000,1779912300000000,UP,0.57,8.771929824561404,5.0,True,3.696491228070176,Up,Up,,,,,no_fill,
poly_sniper_v5_sol_5m_j_2asset_trending_cci_rf_ema200_v8,sol-updown-5m-1779912300,1779912600000000,UP,0.85,5.882352941176471,5.0,True,0.8647058823529413,Up,Up,,,,,no_fill,
poly_sniper_v5_sol_5m_f7_mfi_ema200_vwap_v6,sol-updown-5m-1779914400,1779914700000000,DOWN,0.55,9.09090909090909,5.0,False,-5.0,Up,Down,0.009999999776482582,500.0000111758711,485.1000109523537,False,ok,-0.5400000002235175
poly_sniper_v5_sol_5m_rf_tr_partial_mid,sol-updown-5m-1779914700,1779915000000000,UP,0.62,8.064516129032258,5.0,True,3.0032258064516126,Up,Up,,,,,no_fill,
poly_sniper_v5_sol_5m_f7_mfi_ema200_vwap_v6,sol-updown-5m-1779915000,1779915300000000,UP,0.61,8.19672131147541,5.0,False,-4.999999999999999,Down,Down,0.009999999776482582,500.0000111758711,-5.0,True,ok,-0.6000000002235174
poly_sniper_v5_sol_5m_f7_mfi_ema200_vwap_v6,sol-updown-5m-1779915000,1779915300000000,DOWN,0.66,7.575757575757575,5.0,True,2.5242424242424235,Down,Down,,,,,no_fill,
poly_sniper_v5_sol_5m_rf_tr_partial_mid,sol-updown-5m-1779915000,1779915300000000,UP,0.3902362880724278,12.81275,5.0,False,-5.0,Down,Down,0.009999999776482582,500.0000111758711,-5.0,True,ok,-0.3802362882959452
poly_sniper_v5_sol_5m_btcf7_f7overb_ema800_vwap_v7,sol-updown-5m-1779915000,1779915300000000,UP,0.61,8.19672131147541,5.0,False,-4.999999999999999,Down,Down,0.009999999776482582,500.0000111758711,-5.0,True,ok,-0.6000000002235174
poly_sniper_v5_sol_5m_rf_tr_partial_mid,sol-updown-5m-1779915300,1779915600000000,DOWN,0.27,18.51851851851852,5.0,False,-5.000000000000001,Up,Up,0.054265250237019884,92.13999710977077,-5.0,True,ok,-0.21573474976298013
poly_sniper_v5_sol_5m_rf_tr_partial_mid,sol-updown-5m-1779915300,1779915600000000,UP,0.7,7.142857142857143,5.0,True,2.1000000000000005,Up,Up,0.9900000095367432,5.050505001853162,0.049494901816099064,True,ok,0.2900000095367432
poly_sniper_v5_sol_5m_cci_f7_mfi_partial_vwap_v6,sol-updown-5m-1779915900,1779916200000000,UP,0.83,6.024096385542169,5.0,False,-5.0,Down,Down,0.009999999776482582,500.0000111758711,-5.0,True,ok,-0.8200000002235174
poly_sniper_v5_sol_5m_rf_tr_partial_mid,sol-updown-5m-1779915900,1779916200000000,UP,0.83,6.024096385542169,5.0,False,-5.0,Down,Down,0.009999999776482582,500.0000111758711,-5.0,True,ok,-0.8200000002235174
poly_sniper_v5_sol_5m_f7_mfi_ema200_vwap_v6,sol-updown-5m-1779917400,1779917700000000,DOWN,0.6533618436683298,7.652727272727272,5.0,True,2.5996727272727265,Down,Down,,,,,no_fill,
poly_sniper_v5_sol_5m_f7_mfi_ema200_vwap_v6,sol-updown-5m-1779917700,1779918000000000,DOWN,0.56,8.928571428571427,5.0,True,3.849999999999999,Down,Down,,,,,no_fill,
poly_sniper_v5_sol_5m_f7_mfi_ema200_vwap_v6,sol-updown-5m-1779918300,1779918600000000,DOWN,0.55,9.09090909090909,5.0,True,4.009090909090908,Down,Down,,,,,no_fill,
poly_sniper_v5_sol_5m_f7_mfi_ema200_vwap_v6,sol-updown-5m-1779918600,1779918900000000,DOWN,0.73,6.849315068493151,5.0,True,1.812328767123288,Down,Down,,,,,no_fill,
poly_sniper_v5_sol_5m_f7_mfi_ema200_vwap_v6,sol-updown-5m-1779918600,1779918900000000,DOWN,0.64,7.8125,5.0,True,2.75625,Down,Down,,,,,no_fill,
poly_sniper_v5_sol_5m_f7_mfi_ema200_vwap_v6,sol-updown-5m-1779918600,1779918900000000,DOWN,0.6404067075213306,7.807538461538461,5.0,True,2.751387692307691,Down,Down,,,,,no_fill,
