combo,symbol,n_trades,win_rate,expectancy,profit_factor,sharpe,max_dd,buy_hold_x,final_eq_x,outperform,median_hold_h,calmar
X_none__S_zmag_cap2__E_trail_5__R_3loss_pause,SOLUSDT,14,0.6428571428571429,0.029500984816271152,2.8336319347992323,0.8138745260002785,-0.15386294394365502,4.892586106246352,1.4396362353970218,0.2942485229966708,47.0,0.8865119410092548
X_none__S_zmag_cap2__E_trail_5__R_dd_pause,SOLUSDT,2,0.5,0.10925160613015286,4.986868281835962,0.5810009795363631,-0.10633099162946419,4.892586106246352,1.203524317344331,0.24598939930925176,37.0,0.6316704775554565
X_none__S_zmag_cap2__E_trail_7__R_none,SOLUSDT,80,0.3875,0.011434887852238925,1.3325959778994194,0.6118061288975065,-0.5359470440830088,4.892586106246352,1.6733960672284203,0.3420269017017401,59.0,0.36946608007725773
X_none__S_zmag_cap2__E_trail_7__R_3loss_pause,SOLUSDT,12,0.5833333333333334,0.031810413791064175,2.2384617755744896,0.6651202352282417,-0.2195081721785947,4.892586106246352,1.360253462792574,0.2780234079183485,86.0,0.5193746330990529
X_none__S_zmag_cap2__E_trail_7__R_dd_pause,SOLUSDT,5,0.6,0.08888634323045201,4.115873433625502,0.9154755654965824,-0.1458316114631672,4.892586106246352,1.459540179284491,0.2983167076857574,87.0,0.9729717581939795
X_none__S_zmag_cap2__E_tp5_trail3__R_none,SOLUSDT,238,0.3697478991596639,0.00013761868535968678,1.0077851912560354,0.05107671563073078,-0.387861778437934,4.892586106246352,0.8514705837850625,0.174032825441333,10.0,-0.14144205185492248
X_none__S_zmag_cap2__E_tp5_trail3__R_3loss_pause,SOLUSDT,17,0.4117647058823529,0.0009948720050594459,1.0533900359704325,0.058245431859771914,-0.14485721205674912,4.892586106246352,1.0016027838057582,0.20471847854185224,9.0,0.0038806009417768354
X_none__S_zmag_cap2__E_tp5_trail3__R_dd_pause,SOLUSDT,13,0.46153846153846156,0.003612354461469584,1.207258805988709,0.17000742183787462,-0.11592642028413662,4.892586106246352,1.0354885418168243,0.21164441858157973,9.0,0.10620892150240249
X_none__S_zmag_cap2__E_tp7_trail5__R_none,SOLUSDT,137,0.40145985401459855,0.0037362092699873557,1.1454134505462432,0.4239689613049424,-0.42491839885449884,4.892586106246352,1.296813891614686,0.26505693787566603,21.0,0.22473114006261746
X_none__S_zmag_cap2__E_tp7_trail5__R_3loss_pause,SOLUSDT,21,0.5238095238095238,0.015545719837595399,1.6870649978921364,0.7091696070714458,-0.13604698339217763,4.892586106246352,1.33017395938277,0.2718754316218452,21.0,0.7739965537606001
X_none__S_zmag_cap2__E_tp7_trail5__R_dd_pause,SOLUSDT,10,0.6,0.02446179466365921,2.1285550694440563,0.6938097646572526,-0.12351656583785153,4.892586106246352,1.2478260058463027,0.2550442605911844,20.0,0.6540750961173935
X_none__S_zmag_cap2__E_atr_stop__R_none,SOLUSDT,147,0.3197278911564626,0.004253622660768703,1.191170820916007,0.4817999720655328,-0.4374245518570878,4.892586106246352,1.3921906610896224,0.2845510801153231,22.0,0.2814566996455415
X_none__S_zmag_cap2__E_atr_stop__R_3loss_pause,SOLUSDT,12,0.3333333333333333,0.0021745046274402073,1.0823910203402438,0.06993093998471094,-0.17337762927407113,4.892586106246352,1.0037124396189916,0.2051496729587558,19.0,0.007504707270281178
X_none__S_zmag_cap2__E_atr_stop__R_dd_pause,SOLUSDT,8,0.375,0.007016062955927212,1.233880511851394,0.1704653229760169,-0.14640773749034905,4.892586106246352,1.0364601813172079,0.21184301283813112,22.5,0.08637276367030788
X_none__S_combo__E_24h__R_none,SOLUSDT,169,0.4911242603550296,0.002607240549303668,1.192476534496131,0.4928978670873718,-0.32281685922706704,4.892586106246352,1.355062945743437,0.2769625135495177,24.0,0.34853653449267286
X_none__S_combo__E_24h__R_3loss_pause,SOLUSDT,14,0.5,0.006370442748264907,1.8204192607229956,0.5516111954136835,-0.0977028500145583,4.892586106246352,1.0884833804939085,0.22247608051378892,24.0,0.3090864254117091
X_none__S_combo__E_24h__R_dd_pause,SOLUSDT,26,0.5,0.004643435451434348,1.5109394308960384,0.540984348175223,-0.10796292305385932,4.892586106246352,1.1173365651132197,0.2283734084284626,24.0,0.3677184149170238
X_none__S_combo__E_volscaled__R_none,SOLUSDT,229,0.48034934497816595,0.000856040165342906,1.078734028486602,0.24050102375263796,-0.3852995449186775,4.892586106246352,1.0772629949370762,0.22018273598940596,15.0,0.0686728634277019
X_none__S_combo__E_volscaled__R_3loss_pause,SOLUSDT,20,0.5,-0.0004366388653421955,0.9510450046136248,-0.07906557296590062,-0.09323903716425434,4.892586106246352,0.9864867244075968,0.2016288937967084,12.0,-0.05108195611584991
X_none__S_combo__E_volscaled__R_dd_pause,SOLUSDT,55,0.45454545454545453,0.00204582620783773,1.2408768044276564,0.3430435084615296,-0.1534012663497949,4.892586106246352,1.0959775844185098,0.22400782747988393,13.0,0.21304925206392655
X_none__S_combo__E_tp_3__R_none,SOLUSDT,202,0.5346534653465347,0.0021186922912609387,1.1667533420393583,0.5171040188332909,-0.31926302158382797,4.892586106246352,1.3656236403691828,0.27912102326123495,24.0,0.36192193360524966
X_none__S_combo__E_tp_3__R_3loss_pause,SOLUSDT,15,0.4666666666666667,0.0054221498858373135,1.7456651881836782,0.5149212314316453,-0.09417818207658761,4.892586106246352,1.0800624994525527,0.2207549291924857,24.0,0.2908833792435782
X_none__S_combo__E_tp_3__R_dd_pause,SOLUSDT,28,0.4642857142857143,0.0014275532959830508,1.135595522688442,0.18194607499870244,-0.12235703834690503,4.892586106246352,1.0299941509819988,0.21052141518102419,24.0,0.0851958036705771
X_none__S_combo__E_tp_5__R_none,SOLUSDT,175,0.5085714285714286,0.0015076650370219032,1.1105881463156388,0.32025220937177507,-0.3487667024789866,4.892586106246352,1.1553606684048774,0.23614518851897803,24.0,0.1490425677472531
X_none__S_combo__E_tp_5__R_3loss_pause,SOLUSDT,14,0.42857142857142855,0.00447731998155688,1.4723642580407883,0.38141464697935157,-0.09880709208842899,4.892586106246352,1.0589168256298702,0.2164329462240744,24.0,0.2053621053200029
X_none__S_combo__E_tp_5__R_dd_pause,SOLUSDT,26,0.46153846153846156,0.0036297209969562544,1.3625812212398998,0.4098704253972844,-0.10796292305385934,4.892586106246352,1.0871387548590872,0.22220125129144686,24.0,0.27557492606414175
X_none__S_combo__E_tp_7__R_none,SOLUSDT,172,0.5116279069767442,0.0025285444321612913,1.1867498760446578,0.5044613833406542,-0.30977294395201066,4.892586106246352,1.3613521644741433,0.27824797252645356,24.0,0.3690530171793825
X_none__S_combo__E_tp_7__R_3loss_pause,SOLUSDT,14,0.5,0.006370442748264907,1.8204192607229956,0.5516111954136835,-0.0977028500145583,4.892586106246352,1.0884833804939085,0.22247608051378892,24.0,0.3090864254117091
X_none__S_combo__E_tp_7__R_dd_pause,SOLUSDT,26,0.5,0.004643435451434348,1.5109394308960384,0.540984348175223,-0.10796292305385932,4.892586106246352,1.1173365651132197,0.2283734084284626,24.0,0.3677184149170238
X_none__S_combo__E_trail_3__R_none,SOLUSDT,116,0.33620689655172414,0.004139854420169913,1.2570544043639305,0.5362135235829832,-0.3601013989621717,4.892586106246352,1.3994638166350508,0.2860376468077606,25.0,0.3476007219884972
X_none__S_combo__E_trail_3__R_3loss_pause,SOLUSDT,13,0.6153846153846154,0.01866618838729669,3.0686655152835933,0.8852965421614677,-0.09063470834883573,4.892586106246352,1.25365218971786,0.25623507946387,53.0,0.9108784065073581
X_none__S_combo__E_trail_3__R_dd_pause,SOLUSDT,21,0.5238095238095238,0.01627412699538828,2.826452638383611,0.9891171385023798,-0.1211391245136303,4.892586106246352,1.375779526985541,0.28119679390600544,36.0,0.9778215455297038
X_none__S_combo__E_trail_5__R_none,SOLUSDT,78,0.38461538461538464,0.006881127855169262,1.2931322582179552,0.5573090388335312,-0.43171807206144525,4.892586106246352,1.4446609922377933,0.2952755374899582,65.5,0.3191702993649927
X_none__S_combo__E_trail_5__R_3loss_pause,SOLUSDT,10,0.6,0.024881372281106685,3.2044307855589147,0.8410009940892512,-0.12857937034838102,4.892586106246352,1.2581173653884725,0.25714772066703895,96.0,0.6525825368652536
X_none__S_combo__E_trail_5__R_dd_pause,SOLUSDT,4,0.75,0.0528663605526858,4.487935067908122,0.8098541981500667,-0.1169114563299129,4.892586106246352,1.2146670806122555,0.24826687854537566,95.0,0.6040711029647376
X_none__S_combo__E_trail_7__R_none,SOLUSDT,69,0.4492753623188406,0.006894901011788814,1.2327449479400183,0.4480705165375488,-0.43104101550124846,4.892586106246352,1.30919204303322,0.26758691918815247,96.0,0.23002530236745689
X_none__S_combo__E_trail_7__R_3loss_pause,SOLUSDT,9,0.5555555555555556,0.027651745282111635,2.5078997345721143,0.7422598857485486,-0.16253899058864765,4.892586106246352,1.2518202433379748,0.2558606463235832,96.0,0.5045055849719121
X_none__S_combo__E_trail_7__R_dd_pause,SOLUSDT,9,0.5555555555555556,0.027651745282111635,2.5078997345721143,0.7422598857485486,-0.16253899058864765,4.892586106246352,1.2518202433379748,0.2558606463235832,96.0,0.5045055849719121
X_none__S_combo__E_tp5_trail3__R_none,SOLUSDT,146,0.363013698630137,0.0012658339735995706,1.0802253033337332,0.23950442304287692,-0.38941027149104357,4.892586106246352,1.0829028808676953,0.22133547726122918,19.0,0.07278226581711034
X_none__S_combo__E_tp5_trail3__R_3loss_pause,SOLUSDT,16,0.5625,0.012066055005966669,2.1254948457748872,0.7833651557296804,-0.07729023472316295,4.892586106246352,1.1995376199174994,0.24517455469737218,27.5,0.8529455151074561
X_none__S_combo__E_tp5_trail3__R_dd_pause,SOLUSDT,42,0.4523809523809524,0.009430371123555418,1.8410575959070619,0.9567470731138398,-0.10841712949512732,4.892586106246352,1.4441777032981076,0.29517675763627943,20.5,1.2697071686350585
X_none__S_combo__E_tp7_trail5__R_none,SOLUSDT,92,0.40217391304347827,0.0038184784958109645,1.167983080655385,0.39339413369693504,-0.4016280923779636,4.892586106246352,1.2358972641551262,0.2526061345302149,46.5,0.19209879324033008
X_none__S_combo__E_tp7_trail5__R_3loss_pause,SOLUSDT,10,0.6,0.020291273093203017,2.9486531153792397,0.8963162003550055,-0.09664128747609496,4.892586106246352,1.2114179833491636,0.24760279268310667,88.5,0.720365380010469
X_none__S_combo__E_tp7_trail5__R_dd_pause,SOLUSDT,15,0.5333333333333333,0.01833816213372434,2.354830628834582,0.8328348595257354,-0.15559325639421803,4.892586106246352,1.2883795258148527,0.2633330303926551,72.0,0.5976281093535492
X_none__S_combo__E_atr_stop__R_none,SOLUSDT,131,0.37404580152671757,0.0035390007167844474,1.2021804560974576,0.489847375867207,-0.35850681799416473,4.892586106246352,1.3494418365879304,0.275813610079361,38.0,0.3093159324037709
X_none__S_combo__E_atr_stop__R_3loss_pause,SOLUSDT,18,0.5,0.010157633876422977,1.759218688690483,0.7494857351376486,-0.10616595656345251,4.892586106246352,1.181667419923971,0.24152204872088798,48.0,0.5682134858632607
X_none__S_combo__E_atr_stop__R_dd_pause,SOLUSDT,18,0.5,0.010157633876422977,1.759218688690483,0.7494857351376486,-0.10616595656345251,4.892586106246352,1.181667419923971,0.24152204872088798,48.0,0.5682134858632607
X_btc_extreme__S_flat__E_24h__R_none,SOLUSDT,109,0.43119266055045874,-0.0020256453781141055,0.8789502698546643,-0.2872242942969016,-0.4393200186483764,4.892586106246352,0.7289764248085693,0.14899613598581066,24.0,-0.2389944776435407
X_btc_extreme__S_flat__E_24h__R_3loss_pause,SOLUSDT,25,0.48,0.00456693226291201,1.3743906081943658,0.34969206584458207,-0.1440802193122335,4.892586106246352,1.101757633117601,0.22518921674387907,24.0,0.2400737354021273
X_btc_extreme__S_flat__E_24h__R_dd_pause,SOLUSDT,7,0.5714285714285714,-0.0006808664004418069,0.9466189772604763,-0.015343645086244324,-0.1440802193122335,4.892586106246352,0.992117431168043,0.2027797589298243,24.0,-0.019247210348403977
X_btc_extreme__S_flat__E_volscaled__R_none,SOLUSDT,133,0.48872180451127817,-0.0003748936567466535,0.9695295411323079,-0.07712361320487185,-0.3180578751882162,4.892586106246352,0.8806683722818934,0.18000058724721194,16.0,-0.13711789808820488
X_btc_extreme__S_flat__E_volscaled__R_3loss_pause,SOLUSDT,13,0.46153846153846156,-0.0047175593396352085,0.6578724256035142,-0.41799633476840653,-0.11343600431020004,4.892586106246352,0.9349173579120116,0.19108858538399662,12.0,-0.20573955730132815
X_btc_extreme__S_flat__E_volscaled__R_dd_pause,SOLUSDT,13,0.46153846153846156,-0.0047175593396352085,0.6578724256035142,-0.41799633476840653,-0.11343600431020004,4.892586106246352,0.9349173579120116,0.19108858538399662,12.0,-0.20573955730132815
X_btc_extreme__S_flat__E_tp_3__R_none,SOLUSDT,125,0.512,-0.001664099209838832,0.8932262729651506,-0.2965763047292526,-0.4223552393151321,4.892586106246352,0.7438291205892386,0.15203189160832425,24.0,-0.23354268568882183
X_btc_extreme__S_flat__E_tp_3__R_3loss_pause,SOLUSDT,29,0.4827586206896552,0.0014195240029308699,1.1241313615906081,0.1488482246583749,-0.14211290098461898,4.892586106246352,1.0286106807867996,0.21023864648464236,24.0,0.06999966372699484
X_btc_extreme__S_flat__E_tp_3__R_dd_pause,SOLUSDT,8,0.625,0.0062403817700311046,1.5591496967530676,0.26747971540332466,-0.13862200618555282,4.892586106246352,1.0465956330753516,0.21391460678416385,24.0,0.11621196996241344
X_btc_extreme__S_flat__E_tp_5__R_none,SOLUSDT,116,0.47413793103448276,0.00017508724043822758,1.0115632235846241,0.029610639449450457,-0.3282014273100281,4.892586106246352,0.9321691520319494,0.19052687715436453,24.0,-0.07418205084267464
X_btc_extreme__S_flat__E_tp_5__R_3loss_pause,SOLUSDT,29,0.4827586206896552,0.006412581372413225,1.5607530802048626,0.5809016889246551,-0.13862200618555273,4.892586106246352,1.1819058277364611,0.24157077710446936,24.0,0.43571719153151034
X_btc_extreme__S_flat__E_tp_5__R_dd_pause,SOLUSDT,8,0.625,0.006934540117011022,1.621347562767681,0.29567650109010774,-0.13862200618555273,4.892586106246352,1.0519764139434167,0.2150143893431658,24.0,0.12941402246831613
X_btc_extreme__S_flat__E_tp_7__R_none,SOLUSDT,111,0.43243243243243246,-0.0021781902982067713,0.8682739232076149,-0.3253178736162114,-0.4498239653337712,4.892586106246352,0.7156346247070359,0.14626919366700303,24.0,-0.24626865440322152
X_btc_extreme__S_flat__E_tp_7__R_3loss_pause,SOLUSDT,26,0.46153846153846156,0.004681281065414104,1.3846557507612864,0.3865265046055893,-0.1440802193122335,4.892586106246352,1.108763038422137,0.22662105772785116,24.0,0.25606220829282705
X_btc_extreme__S_flat__E_tp_7__R_dd_pause,SOLUSDT,7,0.5714285714285714,-0.0006808664004418069,0.9466189772604763,-0.015343645086244324,-0.1440802193122335,4.892586106246352,0.992117431168043,0.2027797589298243,24.0,-0.019247210348403977
X_btc_extreme__S_flat__E_trail_3__R_none,SOLUSDT,91,0.3956043956043956,0.0027707758679995386,1.1616641529957754,0.3160950481695716,-0.26331895741648176,4.892586106246352,1.1518609210992294,0.2354298720729006,23.0,0.1931565836713737
X_btc_extreme__S_flat__E_trail_3__R_3loss_pause,SOLUSDT,17,0.35294117647058826,-0.004075709528788953,0.799478566657227,-0.29701046732724257,-0.14807988494682123,4.892586106246352,0.9165063388816314,0.18732554092640907,24.0,-0.20347712555747818
X_btc_extreme__S_flat__E_trail_3__R_dd_pause,SOLUSDT,9,0.3333333333333333,-0.010034178022609884,0.5520901039236713,-0.511208000301294,-0.12475079921760783,4.892586106246352,0.9071675411430815,0.18541677579979698,22.0,-0.2694190214282661
X_btc_extreme__S_flat__E_trail_5__R_none,SOLUSDT,68,0.35294117647058826,0.012015066359071779,1.5082332711485602,0.8149262004690541,-0.3007865621083409,4.892586106246352,1.834372727524763,0.3749290636260493,47.5,0.7887816617799358
X_btc_extreme__S_flat__E_trail_5__R_3loss_pause,SOLUSDT,12,0.5,0.017986704144789218,1.891183731273843,0.4719516539672596,-0.17585562739203223,4.892586106246352,1.1895270622446348,0.24312848796385386,61.0,0.35707918722694487
X_btc_extreme__S_flat__E_trail_5__R_dd_pause,SOLUSDT,2,0.5,0.10177955992315667,4.791026562544647,0.5735352421668014,-0.10299613726530155,4.892586106246352,1.1897458640995384,0.24317320906842968,35.0,0.6103430746832249
X_btc_extreme__S_flat__E_trail_7__R_none,SOLUSDT,61,0.4262295081967213,0.011176931686150708,1.3539119632899328,0.6031153792755917,-0.39057698628958976,4.892586106246352,1.554707490145883,0.3177680384942009,85.0,0.4288090263836404
X_btc_extreme__S_flat__E_trail_7__R_3loss_pause,SOLUSDT,10,0.6,0.029726664307173134,2.1556955991564775,0.5964078277118592,-0.20793633895985925,4.892586106246352,1.2748605669708668,0.26056987844184404,90.5,0.4277688542535843
X_btc_extreme__S_flat__E_trail_7__R_dd_pause,SOLUSDT,4,0.75,0.08627695400890478,5.648174935440396,0.813982060208896,-0.14897485675660352,4.892586106246352,1.3510482091160714,0.2761419379806503,90.5,0.7474800260729052
X_btc_extreme__S_flat__E_tp5_trail3__R_none,SOLUSDT,112,0.4017857142857143,0.0005254128088143551,1.0310389134906874,0.08603608947989286,-0.2798843314162996,4.892586106246352,0.9736594907319669,0.19900712416464136,16.0,-0.033310921846753945
X_btc_extreme__S_flat__E_tp5_trail3__R_3loss_pause,SOLUSDT,8,0.375,-0.006191177402220603,0.699778171526547,-0.2925560995166221,-0.0914534953683423,4.892586106246352,0.9458940718263983,0.19333212564593963,9.0,-0.2113613782925194
X_btc_extreme__S_flat__E_tp5_trail3__R_dd_pause,SOLUSDT,20,0.4,-0.0009549358012546583,0.9503998384690494,-0.08749699698892438,-0.12742486021123484,4.892586106246352,0.9643993029513657,0.1971144261968368,14.0,-0.09919340598046741
X_btc_extreme__S_flat__E_tp7_trail5__R_none,SOLUSDT,78,0.3974358974358974,0.0038813386780090484,1.170701838072811,0.3706272861775056,-0.3239129330615571,4.892586106246352,1.206524196479426,0.24660254725799505,35.0,0.2102379801491102
X_btc_extreme__S_flat__E_tp7_trail5__R_3loss_pause,SOLUSDT,13,0.46153846153846156,0.006463678872142899,1.3256550138538885,0.2574043026658717,-0.15431025385116504,4.892586106246352,1.0679567608138871,0.21828062656892835,43.0,0.15124889534053804
X_btc_extreme__S_flat__E_tp7_trail5__R_dd_pause,SOLUSDT,6,0.5,0.01262184936292681,1.4838647358104486,0.2729799408127665,-0.12341870151865188,4.892586106246352,1.0643283626800528,0.21753901506633222,21.0,0.17921009108094768
X_btc_extreme__S_flat__E_atr_stop__R_none,SOLUSDT,99,0.3333333333333333,0.0008539902432555505,1.0423697020555722,0.0828415433919617,-0.37063176999695746,4.892586106246352,0.9543590990697772,0.19506230004850594,28.0,-0.04386835463897336
X_btc_extreme__S_flat__E_atr_stop__R_3loss_pause,SOLUSDT,10,0.3,-0.00843896836647252,0.5920644887555873,-0.44201362891334145,-0.11374406519787976,4.892586106246352,0.9125749319497316,0.18652199718767332,12.0,-0.2777532280187884
X_btc_extreme__S_flat__E_atr_stop__R_dd_pause,SOLUSDT,10,0.3,-0.00843896836647252,0.5920644887555873,-0.44201362891334145,-0.11374406519787976,4.892586106246352,0.9125749319497316,0.18652199718767332,12.0,-0.2777532280187884
