sleeve_id,anchor,gate_stack,n_full,n_train,n_val,n_lockbox,wr_train,wr_val,wr_lockbox,dpt_25_train,dpt_25_val,dpt_25_lockbox,sum_25_full,sum_25_lockbox,max_dd_25_full,max_dd_25_lockbox,loss_streak_full,loss_streak_lockbox,sharpe_full,sharpe_lockbox,n_28d_proj,bootstrap_p_lockbox,objective,pass,fail_reason
off_early304560|r3|g_mp_skew_with+g_within_dev+g_vol_high,offset_early304560,g_mp_skew_with+g_within_dev+g_vol_high,1345,862,253,230,0.7389791183294664,0.6126482213438735,0.7782608695652173,3.8336735843235554,-3.2636883852086185,3.0339119382086253,3176.713214017109,697.7997457879839,1234.4800468470685,350.0,37,14,5.524961670851617,8.898062450036267,1518.5483870967741,0.25,46.01155267131406,False,dpt_lockbox_low
pw_off_e30|r2|g_pw_mp_no_extreme+g_ribbon_agrees+g_vol_high,ws_s+offset_e30,g_pw_mp_no_extreme+g_ribbon_agrees+g_vol_high,642,435,131,76,0.6689655172413793,0.7251908396946565,0.6842105263157895,2.8449543557695605,3.0225860901210506,5.277812045993652,2034.627638061134,401.11371549551757,1332.8281716442812,307.4979642166414,22,6,3.9120985532177723,6.870870384930255,724.8387096774194,0.25,46.01089870297595,False,bootstrap_p_high
off_L150|r3|g_mp_no_extreme+g_rf_with+g_hurst_trending,offset_L150,g_mp_no_extreme+g_rf_with+g_hurst_trending,61,35,15,11,0.9428571428571428,0.8666666666666667,0.6363636363636364,4.60313651356751,5.288796917572451,13.857596873650225,392.8752973486021,152.43356561015247,75.0,75.0,3,3,12.210255515802007,19.402726734148334,68.87096774193547,0.0,45.96044932589982,False,wr_lockbox_low
off_early30|r3|g_mp_skew_with+g_rf_with+g_vol_high,offset_early30,g_mp_skew_with+g_rf_with+g_vol_high,548,386,103,59,0.7357512953367875,0.7378640776699029,0.7796610169491526,4.2682863975696375,1.2061280117145796,5.979111834851886,2124.5573329247427,352.7675982562613,700.9107335298294,193.0897424376222,22,6,4.522129802847115,8.008550706953345,618.7096774193549,0.25,45.92642944630343,False,bootstrap_p_high
off_L180|r3|g_tr_above_ema200+g_rf_with+g_vol_high,offset_L180,g_tr_above_ema200+g_rf_with+g_vol_high,346,231,75,40,0.9307359307359307,0.8533333333333334,0.875,1.2889836419109701,-0.6755839603967118,7.255798442702895,537.3183619597967,290.2319377081158,145.8050675748937,56.798537557137706,2,2,6.426903191267794,12.698205013850297,390.64516129032256,0.245,45.889698644087765,False,bootstrap_p_high
pw_off_e3060|r2|g_f7_rsi_strong_with+g_vol_high+g_hurst_trending,ws_s+offset_e3060,g_f7_rsi_strong_with+g_vol_high+g_hurst_trending,719,469,118,132,0.697228144989339,0.635593220338983,0.803030303030303,-0.7013434487371043,-0.4526715008277621,3.992781039441785,144.70178265093796,527.0470972063156,1363.5754564494407,350.0,27,15,0.48718615045204433,15.559254330330917,811.7741935483871,0.0,45.873561629965124,False,dpt_lockbox_low
off_L180|r3|g_hawkes_imbalance_with+g_rf_with+g_hurst_trending,offset_L180,g_hawkes_imbalance_with+g_rf_with+g_hurst_trending,706,428,145,133,0.9322429906542056,0.9103448275862069,0.8270676691729323,1.1880714817532179,1.0320463914911169,3.9695290560460252,1186.0886854107107,527.9473644541214,208.1363718688582,208.1363718688581,3,3,11.137187904815738,28.089722593143833,797.0967741935484,0.0,45.77884231021527,False,dpt_lockbox_low
pw_off_e60|r1|g_pw_mp_skew_with+g_imb5_strong_with,ws_s+offset_e60,g_pw_mp_skew_with+g_imb5_strong_with,299,131,51,117,0.8015267175572519,0.5686274509803921,0.8205128205128205,7.574050849185491,-4.617701822082944,4.232065012414488,1251.849474769564,495.151606452495,301.1730185626375,295.5737440310626,10,10,6.757889107981107,10.719662399869646,337.5806451612903,0.25,45.77678221007274,False,bootstrap_p_high
pw_off_e60|r2|g_pw_mp_skew_with+g_imb5_strong_with+g_within_dev,ws_s+offset_e60,g_pw_mp_skew_with+g_imb5_strong_with+g_within_dev,299,131,51,117,0.8015267175572519,0.5686274509803921,0.8205128205128205,7.574050849185491,-4.617701822082944,4.232065012414488,1251.849474769564,495.151606452495,301.1730185626375,295.5737440310626,10,10,6.757889107981107,10.719662399869646,337.5806451612903,0.25,45.77678221007274,False,bootstrap_p_high
off_early60|r3|g_trend_slope_strong_with+g_hawkes_imbalance_with+g_markov_with,offset_early60,g_trend_slope_strong_with+g_hawkes_imbalance_with+g_markov_with,233,155,46,32,0.9741935483870968,0.5869565217391305,0.9375,5.413054893224052,-0.676048359405024,8.092139365243995,1066.8737436049046,258.9484596878078,245.5381181790375,50.0,9,2,10.764944027518949,13.183577476409535,263.06451612903226,0.245,45.77605295576507,False,bootstrap_p_high
pw_off_e3060|r1|g_pw_mp_skew_with+g_tr_above_ema800,ws_s+offset_e3060,g_pw_mp_skew_with+g_tr_above_ema800,1396,677,290,429,0.8626292466765141,0.7103448275862069,0.7296037296037297,6.549758516863769,-1.222632783128076,2.2068490982816877,5026.361271972473,946.7382631628441,1166.8378985874083,541.9709996918966,14,9,8.073420947682218,12.29320302782269,1576.1290322580644,0.25,45.70895407214755,False,dpt_lockbox_low
pw_off_e3060|r2|g_pw_mp_skew_with+g_within_dev+g_tr_above_ema800,ws_s+offset_e3060,g_pw_mp_skew_with+g_within_dev+g_tr_above_ema800,1396,677,290,429,0.8626292466765141,0.7103448275862069,0.7296037296037297,6.549758516863769,-1.222632783128076,2.2068490982816877,5026.361271972473,946.7382631628441,1166.8378985874083,541.9709996918966,14,9,8.073420947682218,12.29320302782269,1576.1290322580644,0.25,45.70895407214755,False,dpt_lockbox_low
off_early30|r3|g_imb5_strong_with+g_tr_above_ema200+g_rf_with,offset_early30,g_imb5_strong_with+g_tr_above_ema200+g_rf_with,386,254,51,81,0.7559055118110236,0.7450980392156863,0.7407407407407407,6.972679761320727,4.395485266580666,5.067990445408193,2405.737634049142,410.50722607806364,534.7502995855672,156.3300125579142,21,4,6.210284211285728,8.233925297559999,435.80645161290323,0.25,45.611914008673736,False,bootstrap_p_high
off_L180|r2|g_imb5_strong_with+g_tr_above_ema200,offset_L180,g_imb5_strong_with+g_tr_above_ema200,210,115,46,49,0.8347826086956521,0.8260869565217391,0.7551020408163265,0.6838580078216916,0.8145812014230123,6.515977528728378,435.3973050726436,319.28289890769054,146.5688810282718,58.5529210542887,2,2,5.028884215304461,12.08792350870364,237.09677419354836,0.245,45.611842701098645,False,bootstrap_p_high
off_L180|r3|g_imb5_strong_with+g_within_dev+g_tr_above_ema200,offset_L180,g_imb5_strong_with+g_within_dev+g_tr_above_ema200,210,115,46,49,0.8347826086956521,0.8260869565217391,0.7551020408163265,0.6838580078216916,0.8145812014230123,6.515977528728378,435.3973050726436,319.28289890769054,146.5688810282718,58.5529210542887,2,2,5.028884215304461,12.08792350870364,237.09677419354836,0.245,45.611842701098645,False,bootstrap_p_high
off_L180|r3|g_imb5_strong_with+g_tr_above_ema200+g_tr_above_ema800,offset_L180,g_imb5_strong_with+g_tr_above_ema200+g_tr_above_ema800,210,115,46,49,0.8347826086956521,0.8260869565217391,0.7551020408163265,0.6838580078216916,0.8145812014230123,6.515977528728378,435.3973050726436,319.28289890769054,146.5688810282718,58.5529210542887,2,2,5.028884215304461,12.08792350870364,237.09677419354836,0.245,45.611842701098645,False,bootstrap_p_high
off_L180|r2|g_tr_above_ema200+g_rf_with,offset_L180,g_tr_above_ema200+g_rf_with,1090,662,229,199,0.8957703927492447,0.868995633187773,0.8190954773869347,0.23541547563829066,0.2801487832776487,3.2280990820204694,862.3908335652034,642.3917173220734,235.23842076091137,235.23842076091142,3,2,5.715542836861463,18.929494725173768,1230.6451612903227,0.0,45.53794146626457,False,dpt_lockbox_low
off_L180|r3|g_within_dev+g_tr_above_ema200+g_rf_with,offset_L180,g_within_dev+g_tr_above_ema200+g_rf_with,1090,662,229,199,0.8957703927492447,0.868995633187773,0.8190954773869347,0.23541547563829066,0.2801487832776487,3.2280990820204694,862.3908335652034,642.3917173220734,235.23842076091137,235.23842076091142,3,2,5.715542836861463,18.929494725173768,1230.6451612903227,0.0,45.53794146626457,False,dpt_lockbox_low
off_L180|r3|g_tr_above_ema200+g_tr_above_ema800+g_rf_with,offset_L180,g_tr_above_ema200+g_tr_above_ema800+g_rf_with,1090,662,229,199,0.8957703927492447,0.868995633187773,0.8190954773869347,0.23541547563829066,0.2801487832776487,3.2280990820204694,862.3908335652034,642.3917173220734,235.23842076091137,235.23842076091142,3,2,5.715542836861463,18.929494725173768,1230.6451612903227,0.0,45.53794146626457,False,dpt_lockbox_low
off_early60|r2|g_mp_skew_with+g_imb5_strong_with,offset_early60,g_mp_skew_with+g_imb5_strong_with,514,287,85,142,0.7456445993031359,0.6588235294117647,0.7676056338028169,3.5882720176583423,-1.453944643293428,3.808551974327514,1447.0631547425098,540.814380354507,872.3487434844159,252.54344582222234,19,7,5.9023172768080725,15.843803137286566,580.3225806451613,0.0,45.38413462922774,False,dpt_lockbox_low
off_early60|r3|g_mp_skew_with+g_imb5_strong_with+g_within_dev,offset_early60,g_mp_skew_with+g_imb5_strong_with+g_within_dev,514,287,85,142,0.7456445993031359,0.6588235294117647,0.7676056338028169,3.5882720176583423,-1.453944643293428,3.808551974327514,1447.0631547425098,540.814380354507,872.3487434844159,252.54344582222234,19,7,5.9023172768080725,15.843803137286566,580.3225806451613,0.0,45.38413462922774,False,dpt_lockbox_low
off_L210|r3|g_trend_slope_strong_with+g_mp_skew_with+g_markov_with,offset_L210,g_trend_slope_strong_with+g_mp_skew_with+g_markov_with,113,40,15,58,0.975,0.9333333333333333,0.7413793103448276,1.817196499289602,2.4146669828704694,5.95310181400942,454.1877699271875,345.27990521254634,109.85713903141823,109.85713903141828,2,2,4.859133761314783,7.989059829812717,127.58064516129033,0.16,45.33747269160259,False,bootstrap_p_high
off_early60|r3|g_rf_with+g_hl_liq_cascade_with+g_hurst_trending,offset_early60,g_rf_with+g_hl_liq_cascade_with+g_hurst_trending,356,181,99,76,0.9558011049723757,0.5959595959595959,0.881578947368421,5.165288901220152,2.9068584404086963,5.1936983036868165,1617.4173478015066,394.72107108019804,662.5742727668744,116.95247170530092,13,3,7.16835186957212,11.812248042789292,401.9354838709677,0.25,45.27761209801891,False,bootstrap_p_high
off_early3060|g_rf_with,offset_early3060,g_rf_with,3446,1907,621,918,0.7640272679601469,0.6988727858293076,0.6851851851851852,3.4615472499159665,1.3475370353715679,1.4938347008490658,8809.331359934931,1371.3402553794424,1308.9680413704086,1065.3216583668727,39,14,12.145568478544346,12.319967568082442,3890.645161290322,0.25,45.26097281496533,False,n_28d_out_of_band
off_early3060|r2|g_within_dev+g_rf_with,offset_early3060,g_within_dev+g_rf_with,3446,1907,621,918,0.7640272679601469,0.6988727858293076,0.6851851851851852,3.4615472499159665,1.3475370353715679,1.4938347008490658,8809.331359934931,1371.3402553794424,1308.9680413704086,1065.3216583668727,39,14,12.145568478544346,12.319967568082442,3890.645161290322,0.25,45.26097281496533,False,n_28d_out_of_band
off_early304560|g_rf_with,offset_early304560,g_rf_with,3446,1907,621,918,0.7640272679601469,0.6988727858293076,0.6851851851851852,3.4615472499159665,1.3475370353715679,1.4938347008490658,8809.331359934931,1371.3402553794424,1308.9680413704086,1065.3216583668727,39,14,12.145568478544346,12.319967568082442,3890.645161290322,0.25,45.26097281496533,False,n_28d_out_of_band
off_early304560|r2|g_within_dev+g_rf_with,offset_early304560,g_within_dev+g_rf_with,3446,1907,621,918,0.7640272679601469,0.6988727858293076,0.6851851851851852,3.4615472499159665,1.3475370353715679,1.4938347008490658,8809.331359934931,1371.3402553794424,1308.9680413704086,1065.3216583668727,39,14,12.145568478544346,12.319967568082442,3890.645161290322,0.25,45.26097281496533,False,n_28d_out_of_band
off_L_late|r3|g_queue_top_high+g_hawkes_imbalance_with+g_tr_above_ema200,offset_L_late,g_queue_top_high+g_hawkes_imbalance_with+g_tr_above_ema200,3187,2013,664,510,0.9185295578738202,0.8960843373493976,0.8568627450980392,0.284561927381636,0.9509337226291956,1.9968398681356425,2222.631484394197,1018.3883327491777,549.962623539495,407.0425246421653,9,5,7.218798744011989,17.6184728216976,3598.2258064516127,0.0,45.09499333715157,False,n_28d_out_of_band
off_early60|r2|g_ribbon_agrees+g_hl_liq_cascade_with,offset_early60,g_ribbon_agrees+g_hl_liq_cascade_with,489,269,114,106,0.9516728624535316,0.6228070175438597,0.8584905660377359,7.763497759389262,2.5457216152763418,4.373960913504441,2842.233018248685,463.63985683147075,647.4478319949951,175.113314569203,13,4,12.057264378069778,11.227259477406939,552.0967741935484,0.25,45.032683816575364,False,bootstrap_p_high
off_early60|r3|g_hawkes_imbalance_with+g_ribbon_agrees+g_hl_liq_cascade_with,offset_early60,g_hawkes_imbalance_with+g_ribbon_agrees+g_hl_liq_cascade_with,489,269,114,106,0.9516728624535316,0.6228070175438597,0.8584905660377359,7.763497759389262,2.5457216152763418,4.373960913504441,2842.233018248685,463.63985683147075,647.4478319949951,175.113314569203,13,4,12.057264378069778,11.227259477406939,552.0967741935484,0.25,45.032683816575364,False,bootstrap_p_high
off_early60|r3|g_within_dev+g_ribbon_agrees+g_hl_liq_cascade_with,offset_early60,g_within_dev+g_ribbon_agrees+g_hl_liq_cascade_with,489,269,114,106,0.9516728624535316,0.6228070175438597,0.8584905660377359,7.763497759389262,2.5457216152763418,4.373960913504441,2842.233018248685,463.63985683147075,647.4478319949951,175.113314569203,13,4,12.057264378069778,11.227259477406939,552.0967741935484,0.25,45.032683816575364,False,bootstrap_p_high
off_L_late|r3|g_mp_skew_with+g_queue_top_high+g_tr_above_ema200,offset_L_late,g_mp_skew_with+g_queue_top_high+g_tr_above_ema200,1473,881,301,291,0.9001135073779796,0.867109634551495,0.8075601374570447,0.9813605714269078,0.7263699254289382,2.638850224384154,1851.121426277005,767.9054152957889,343.04685267081834,343.04685267081817,5,5,7.45115095017773,12.827942824643147,1663.0645161290322,0.245,45.01541266565374,False,dpt_lockbox_low
off_early30|r3|g_mp_skew_with+g_ribbon_agrees+g_vol_high,offset_early30,g_mp_skew_with+g_ribbon_agrees+g_vol_high,540,384,101,55,0.7369791666666666,0.7326732673267327,0.7818181818181819,4.337722604596267,1.018635950778794,6.069464512910574,2102.3882594037063,333.8205482100816,700.9107335298294,193.0897424376222,22,6,4.44767993924437,7.344561559917011,609.6774193548387,0.25,45.01235353812822,False,bootstrap_p_high
off_early60|r3|g_mp_skew_with+g_imb5_strong_with+g_rf_with,offset_early60,g_mp_skew_with+g_imb5_strong_with+g_rf_with,511,285,85,141,0.7473684210526316,0.6588235294117647,0.7659574468085106,3.683564898895615,-1.453944643293428,3.7879634737617933,1460.3335513057218,534.1028498004129,877.3668163671099,252.54344582222234,19,7,5.939708861279677,15.422708922471298,576.9354838709678,0.0,44.97957410065201,False,dpt_lockbox_low
off_early3060|r3|g_imb5_strong_with+g_hawkes_imbalance_with+g_tr_above_ema800,offset_early3060,g_imb5_strong_with+g_hawkes_imbalance_with+g_tr_above_ema800,690,416,102,172,0.7836538461538461,0.6274509803921569,0.7558139534883721,5.81741737671584,-1.415456551815869,3.42906439688859,2865.4681366934083,589.7990762648375,1117.3146960640217,460.8511058435615,21,5,6.296438703825584,6.32355091942961,779.0322580645161,0.25,44.971757956939285,False,dpt_lockbox_low
off_early304560|r3|g_imb5_strong_with+g_hawkes_imbalance_with+g_tr_above_ema800,offset_early304560,g_imb5_strong_with+g_hawkes_imbalance_with+g_tr_above_ema800,690,416,102,172,0.7836538461538461,0.6274509803921569,0.7558139534883721,5.81741737671584,-1.415456551815869,3.42906439688859,2865.4681366934083,589.7990762648375,1117.3146960640217,460.8511058435615,21,5,6.296438703825584,6.32355091942961,779.0322580645161,0.25,44.971757956939285,False,dpt_lockbox_low
prewindow|g_f7_rsi_strong_with+g_tr_above_ema800+g_vol_high,ws_s,g_f7_rsi_strong_with+g_tr_above_ema800+g_vol_high,1941,1258,412,271,0.7686804451510334,0.8179611650485437,0.7453874538745388,-0.25169009116400204,0.3076395912353899,2.724769734396515,548.5339749261213,738.4125980214556,2637.862021461167,405.63161058425754,36,16,1.1175053103016643,22.912605806595824,2191.451612903226,0.0,44.85537090010473,False,n_28d_out_of_band
off_early60|r3|g_imb5_strong_with+g_hl_liq_cascade_with+g_vol_high,offset_early60,g_imb5_strong_with+g_hl_liq_cascade_with+g_vol_high,107,52,12,43,0.9423076923076923,0.5,0.9069767441860465,11.035693110836535,-8.793715695005332,6.82496504401035,761.8049503158807,293.47349689244504,162.90254062893382,82.90880072275797,5,2,8.069002813316201,9.453874162264519,120.80645161290323,0.25,44.754288706607966,False,bootstrap_p_high
pw_off_e30|r1|g_pw_mp_skew_with+g_vol_high,ws_s+offset_e30,g_pw_mp_skew_with+g_vol_high,560,389,103,68,0.7352185089974294,0.7378640776699029,0.7647058823529411,4.2001282001536,1.2061280117145796,5.4230678880269325,2126.8496714521834,368.7686163858314,700.9107335298294,143.33303790851681,22,4,4.519680960129342,8.603140203789943,632.258064516129,0.25,44.71976343446066,False,bootstrap_p_high
pw_off_e30|r2|g_pw_mp_skew_with+g_within_dev+g_vol_high,ws_s+offset_e30,g_pw_mp_skew_with+g_within_dev+g_vol_high,560,389,103,68,0.7352185089974294,0.7378640776699029,0.7647058823529411,4.2001282001536,1.2061280117145796,5.4230678880269325,2126.8496714521834,368.7686163858314,700.9107335298294,143.33303790851681,22,4,4.519680960129342,8.603140203789943,632.258064516129,0.25,44.71976343446066,False,bootstrap_p_high
prewindow|g_f7_rsi_neutral+g_vol_high,ws_s,g_f7_rsi_neutral+g_vol_high,2644,1577,656,411,0.8008877615726062,0.8109756097560976,0.7396593673965937,5.672296393003629,0.37620386791755367,2.203291166960361,10097.553818741348,905.5526696207085,1460.0261882459736,645.3770286691041,37,10,6.518279648354124,16.936331904630006,2985.1612903225805,0.0,44.66761912384274,False,n_28d_out_of_band
off_L180|r3|g_queue_top_high+g_ribbon_agrees+g_markov_with,offset_L180,g_queue_top_high+g_ribbon_agrees+g_markov_with,328,212,59,57,0.8962264150943396,0.864406779661017,0.7543859649122807,0.005158099554203715,0.20582794686575312,5.915743258456817,350.43473170260927,337.1973657320386,240.95930210440503,109.5383187075048,3,2,3.6313146855302927,13.195279056371175,370.3225806451613,0.245,44.662882162918066,False,bootstrap_p_high
off_L180|r3|g_mp_skew_with+g_tr_above_ema200+g_vol_high,offset_L180,g_mp_skew_with+g_tr_above_ema200+g_vol_high,233,145,55,33,0.8896551724137931,0.8545454545454545,0.8181818181818182,0.857955844737152,-0.21107982497139466,7.761246536500506,368.9153428179769,256.1211357045167,160.32008764986406,68.84878333320637,2,2,4.667868009212189,12.204297164680353,263.06451612903226,0.245,44.58496694415346,False,bootstrap_p_high
off_L180|r3|g_mp_skew_with+g_imb5_strong_with+g_rf_with,offset_L180,g_mp_skew_with+g_imb5_strong_with+g_rf_with,148,83,30,35,0.8192771084337349,0.7666666666666667,0.6571428571428571,1.2578071161711135,-0.5598800401816345,7.533165511953908,351.2623823551402,263.6607929183868,156.62074515029678,79.66152945551875,2,2,4.899380189903997,12.22978088532513,167.09677419354838,0.245,44.56680818801379,False,bootstrap_p_high
prewindow|g_f7_rsi_neutral+g_mp_no_extreme+g_hawkes_imbalance_with,ws_s,g_f7_rsi_neutral+g_mp_no_extreme+g_hawkes_imbalance_with,453,210,96,147,0.8238095238095238,0.65625,0.7074829931972789,1.5933954175088345,-3.0976325689364983,3.6675888266862557,576.3758685818309,539.1355575228796,634.0720838683524,206.13444259043644,13,5,3.4062218216195497,977.722624204035,511.4516129032258,0.0,44.46715132364764,False,dpt_lockbox_low
off_early60|r3|g_ribbon_agrees+g_rf_with+g_hl_liq_cascade_with,offset_early60,g_ribbon_agrees+g_rf_with+g_hl_liq_cascade_with,484,267,112,105,0.951310861423221,0.6160714285714286,0.8571428571428571,7.753447622914471,2.5446462772356537,4.337839906331467,2810.6440885333614,455.47319016480407,651.9097138159577,183.27998123586963,13,4,11.945233343241414,10.870370251664378,546.4516129032259,0.25,44.44963195079334,False,bootstrap_p_high
off_early60|r3|g_trend_slope_strong_with+g_imb5_strong_with+g_tr_above_ema200,offset_early60,g_trend_slope_strong_with+g_imb5_strong_with+g_tr_above_ema200,125,77,19,29,0.8181818181818182,0.42105263157894735,0.8620689655172413,3.754998553976168,-10.790627865968833,8.242164552469685,323.13573122437805,239.02277202162088,357.8437095187562,100.0,6,4,2.716725954524078,8.133084761359784,141.1290322580645,0.25,44.38541448257126,False,bootstrap_p_high
off_early60|r3|g_trend_slope_strong_with+g_imb5_strong_with+g_tr_above_ema800,offset_early60,g_trend_slope_strong_with+g_imb5_strong_with+g_tr_above_ema800,127,79,19,29,0.8227848101265823,0.42105263157894735,0.8620689655172413,4.040090457124686,-10.790627865968833,8.242164552469685,353.16798868106326,239.02277202162088,327.811452062071,100.0,6,4,2.9590181432774196,8.133084761359784,143.38709677419354,0.25,44.38541448257126,False,bootstrap_p_high
off_early30|r3|g_trend_slope_strong_with+g_tr_above_ema800+g_markov_with,offset_early30,g_trend_slope_strong_with+g_tr_above_ema800+g_markov_with,146,92,25,29,0.9891304347826086,0.76,0.8275862068965517,13.444591169654807,11.923909098828686,8.229814603762845,1773.6647385880822,238.6646235091225,125.0,25.0,5,1,13.857762916812735,12.339947288453201,164.83870967741933,0.245,44.31890797342526,False,bootstrap_p_high
prewindow|g_pw_mp_no_extreme+g_ribbon_agrees+g_markov_with,ws_s,g_pw_mp_no_extreme+g_ribbon_agrees+g_markov_with,4493,2458,950,1085,0.8213995117982099,0.8294736842105264,0.7004608294930875,1.895140016740408,0.9009277014141642,1.3441346712583246,6972.521595806662,1458.3861183152821,1392.717122950596,1192.5883399715062,36,14,11.242379657812618,58.836281376833604,5072.74193548387,0.0,44.274906501419245,False,n_28d_out_of_band
off_early30|r3|g_mp_skew_with+g_tr_above_ema200+g_vol_high,offset_early30,g_mp_skew_with+g_tr_above_ema200+g_vol_high,480,330,92,58,0.8,0.7065217391304348,0.7758620689655172,6.822053948710988,-1.444841982587238,5.81213215123994,2455.456005448517,337.1036647719165,675.9107335298295,193.0897424376222,22,6,5.309996411069459,7.456665696487985,541.9354838709678,0.25,44.26387972514008,False,bootstrap_p_high
prewindow|g_f7_rsi_neutral+g_within_dev+g_vol_high,ws_s,g_f7_rsi_neutral+g_within_dev+g_vol_high,2643,1577,656,410,0.8008877615726062,0.8109756097560976,0.7390243902439024,5.672296393003629,0.37620386791755367,2.1854265687684706,10088.026042315712,896.024893195073,1460.0261882459736,645.3770286691041,37,10,6.511522083860306,16.53996356058087,2984.032258064516,0.0,44.251515317178054,False,n_28d_out_of_band
off_early3060|r2|g_imb5_strong_with+g_tr_above_ema800,offset_early3060,g_imb5_strong_with+g_tr_above_ema800,759,452,127,180,0.7743362831858407,0.6614173228346457,0.75,6.009771315135673,-0.7800170477905262,3.2963323507300837,3210.6942925033427,593.3398231314151,1048.268890630119,468.41689647260625,21,6,7.140755777774124,6.293210131816953,856.9354838709678,0.25,44.22493927598487,False,dpt_lockbox_low
off_early3060|r3|g_imb5_strong_with+g_within_dev+g_tr_above_ema800,offset_early3060,g_imb5_strong_with+g_within_dev+g_tr_above_ema800,759,452,127,180,0.7743362831858407,0.6614173228346457,0.75,6.009771315135673,-0.7800170477905262,3.2963323507300837,3210.6942925033427,593.3398231314151,1048.268890630119,468.41689647260625,21,6,7.140755777774124,6.293210131816953,856.9354838709678,0.25,44.22493927598487,False,dpt_lockbox_low
off_early304560|r2|g_imb5_strong_with+g_tr_above_ema800,offset_early304560,g_imb5_strong_with+g_tr_above_ema800,759,452,127,180,0.7743362831858407,0.6614173228346457,0.75,6.009771315135673,-0.7800170477905262,3.2963323507300837,3210.6942925033427,593.3398231314151,1048.268890630119,468.41689647260625,21,6,7.140755777774124,6.293210131816953,856.9354838709678,0.25,44.22493927598487,False,dpt_lockbox_low
off_early304560|r3|g_imb5_strong_with+g_within_dev+g_tr_above_ema800,offset_early304560,g_imb5_strong_with+g_within_dev+g_tr_above_ema800,759,452,127,180,0.7743362831858407,0.6614173228346457,0.75,6.009771315135673,-0.7800170477905262,3.2963323507300837,3210.6942925033427,593.3398231314151,1048.268890630119,468.41689647260625,21,6,7.140755777774124,6.293210131816953,856.9354838709678,0.25,44.22493927598487,False,dpt_lockbox_low
off_L_late|r2|g_mp_no_extreme+g_mp_skew_with,offset_L_late,g_mp_no_extreme+g_mp_skew_with,345,98,39,208,0.7959183673469388,0.6153846153846154,0.6057692307692307,0.12001052156096229,-4.819007578669532,3.063901418959699,461.11123068847996,637.2914951436173,411.250209404237,349.24966698917234,8,8,2.3466393060610944,7.391599815831755,389.51612903225805,0.226,44.18821467610427,False,wr_lockbox_low
prewindow|g_pw_mp_change_with+g_tr_above_ema800+g_hurst_trending,ws_s,g_pw_mp_change_with+g_tr_above_ema800+g_hurst_trending,461,240,76,145,0.9416666666666667,0.7631578947368421,0.7793103448275862,3.552332295636773,-2.3335200708678108,3.6650138184150474,1206.6392292370538,531.4270036701819,373.47525813965376,373.47525813965365,10,10,6.522047059846294,9.998644600637842,520.483870967742,0.245,44.132610527025484,False,dpt_lockbox_low
off_L_late|r3|g_mp_skew_with+g_ribbon_agrees+g_markov_with,offset_L_late,g_mp_skew_with+g_ribbon_agrees+g_markov_with,877,514,184,179,0.9085603112840467,0.842391304347826,0.7374301675977654,2.198571111950041,0.9496343206776477,3.2968701753903593,1894.9380279418824,590.1397613948743,300.7417401448158,297.5891865380913,6,6,10.052065811427935,12.046713337148718,990.1612903225805,0.245,44.109116729478316,False,dpt_lockbox_low
pw_off_e3060|r1|g_f7_rsi_strong_with+g_ribbon_agrees,ws_s+offset_e3060,g_f7_rsi_strong_with+g_ribbon_agrees,1102,595,240,267,0.7277310924369748,0.7208333333333333,0.7265917602996255,1.4594929260581402,1.4608027031428406,2.6970077558672125,1939.0920105754208,720.1010708165458,1158.7312691364516,473.6120905770997,27,14,5.6148104490692115,176.7150748429081,1244.1935483870968,0.0,44.0694698515935,False,dpt_lockbox_low
pw_off_e3060|r2|g_f7_rsi_strong_with+g_within_dev+g_ribbon_agrees,ws_s+offset_e3060,g_f7_rsi_strong_with+g_within_dev+g_ribbon_agrees,1102,595,240,267,0.7277310924369748,0.7208333333333333,0.7265917602996255,1.4594929260581402,1.4608027031428406,2.6970077558672125,1939.0920105754208,720.1010708165458,1158.7312691364516,473.6120905770997,27,14,5.6148104490692115,176.7150748429081,1244.1935483870968,0.0,44.0694698515935,False,dpt_lockbox_low
off_L180|r2|g_mp_skew_with+g_mp_change_with,offset_L180,g_mp_skew_with+g_mp_change_with,63,31,9,23,0.9354838709677419,0.8888888888888888,0.6956521739130435,4.55959539482891,-1.3200207449948524,9.181085423844193,340.63223528315893,211.16496474841642,75.0,75.0,3,3,6.177648445053998,8.17195394371184,71.12903225806451,0.187,44.0309388938989,False,bootstrap_p_high
off_early60|g_imb5_strong_with,offset_early60,g_imb5_strong_with,577,335,96,146,0.764179104477612,0.6354166666666666,0.7602739726027398,5.210202035889694,-2.2513151423665403,3.6431454196865647,2061.190659630098,531.8992312742384,663.4380616758401,302.54344582222234,19,9,8.606121358375779,14.746936172605016,651.4516129032259,0.0,44.020293594563256,False,dpt_lockbox_low
off_early60|r2|g_imb5_strong_with+g_within_dev,offset_early60,g_imb5_strong_with+g_within_dev,577,335,96,146,0.764179104477612,0.6354166666666666,0.7602739726027398,5.210202035889694,-2.2513151423665403,3.6431454196865647,2061.190659630098,531.8992312742384,663.4380616758401,302.54344582222234,19,9,8.606121358375779,14.746936172605016,651.4516129032259,0.0,44.020293594563256,False,dpt_lockbox_low
