family,coin,entry_ts,window,ret_pct,realized,reason
STF,LINK,2019-03-26 00:00:00+00:00,LONG_OOS,-3.0699020194556303,-262.7265381220227,SL
STF,LINK,2019-04-14 00:00:00+00:00,LONG_OOS,-3.0499935655033297,-253.00960208841613,SL
STF,LINK,2019-04-21 12:00:00+00:00,LONG_OOS,-3.077218855095881,-247.482393471206,SL
STF,LINK,2019-08-09 00:00:00+00:00,LONG_OOS,-3.05054051295424,-237.78726255678038,SL
STF,LINK,2019-08-21 04:00:00+00:00,LONG_OOS,9.555375739310536,722.1126474597982,TIME
STF,LINK,2019-09-12 04:00:00+00:00,LONG_OOS,-0.48190801743070216,-39.89835835152965,SL
STF,LINK,2019-09-24 20:00:00+00:00,LONG_OOS,-3.0300277724191256,-249.65457270417684,SL
STF,LINK,2019-10-01 16:00:00+00:00,LONG_OOS,14.931271200299523,1192.962990999576,TP
STF,LINK,2019-10-21 08:00:00+00:00,LONG_OOS,-3.0583402274394023,-280.8369156003041,SL
STF,LINK,2019-11-09 16:00:00+00:00,LONG_OOS,-3.0857095972730555,-274.6843395002678,SL
STF,LINK,2019-12-12 08:00:00+00:00,LONG_OOS,3.685250123751602,317.93155797369246,SL
STF,LINK,2019-12-25 12:00:00+00:00,LONG_OOS,-3.090218052396938,-276.4221074497546,SL
STF,LINK,2019-12-31 16:00:00+00:00,LONG_OOS,-3.1032298279388737,-269.0080063361253,SL
STF,LINK,2020-01-27 04:00:00+00:00,LONG_OOS,6.862122436994535,576.3934389353263,TIME
STF,LINK,2020-03-28 04:00:00+00:00,LONG_OOS,-3.044357017692433,-273.262440852522,SL
STF,LINK,2020-04-23 16:00:00+00:00,LONG_OOS,-3.0575081077304604,-266.0878655350803,SL
STF,LINK,2020-04-29 20:00:00+00:00,LONG_OOS,-3.0713620897922755,-259.1210237535036,SL
STF,LINK,2020-05-09 04:00:00+00:00,LONG_OOS,-3.0707302861716115,-251.11081274285763,SL
STF,LINK,2020-05-18 08:00:00+00:00,LONG_OOS,-3.0875217499769505,-244.73084381674278,SL
STF,LINK,2020-05-29 00:00:00+00:00,LONG_OOS,6.33064639878044,486.3024280505067,TIME
STF,LINK,2020-07-02 04:00:00+00:00,LONG_OOS,-3.09662189783376,-252.93272099232163,SL
STF,LINK,2020-08-01 00:00:00+00:00,LONG_OOS,-3.0565006457535935,-241.9247185231142,SL
STF,LINK,2020-08-29 16:00:00+00:00,LONG_OOS,-3.0441869380255415,-233.5854370283986,SL
STF,LINK,2020-10-02 08:00:00+00:00,LONG_OOS,-3.0332847094238065,-225.66357987204532,SL
STF,LINK,2020-10-20 16:00:00+00:00,LONG_OOS,-3.075379065927239,-221.85521183449367,SL
STF,LINK,2020-11-05 20:00:00+00:00,LONG_OOS,3.9438635697863837,275.7572732314837,TIME
STF,LINK,2020-12-01 08:00:00+00:00,LONG_OOS,-3.050951499241591,-221.73755384567474,SL
STF,LINK,2020-12-05 00:00:00+00:00,LONG_OOS,-0.6556912951375575,-46.20052573469178,TIME
STF,LINK,2020-12-21 12:00:00+00:00,LONG_OOS,1.25063486880698,87.54291922456942,SL
STF,LINK,2021-03-17 16:00:00+00:00,LONG_OOS,-3.0479355011217115,-216.02002850448181,SL
STF,LINK,2021-04-06 20:00:00+00:00,LONG_OOS,-3.0465918397180483,-209.34354900000716,SL
STF,LINK,2021-04-27 12:00:00+00:00,LONG_OOS,10.192012989545177,678.9977837252065,TIME
STF,LINK,2021-05-29 16:00:00+00:00,LONG_OOS,-3.02030957831477,-221.72260120430866,SL
STF,LINK,2021-06-04 12:00:00+00:00,LONG_OOS,2.790700343416737,198.67924653618508,TIME
STF,LINK,2021-06-18 08:00:00+00:00,LONG_OOS,7.6084559984979965,556.7877309901896,TIME
STF,LINK,2021-07-02 04:00:00+00:00,LONG_OOS,-3.0432165747362006,-239.64721384275526,SL
STF,LINK,2021-07-08 08:00:00+00:00,LONG_OOS,5.605441827072926,427.9840386548693,TIME
STF,LINK,2021-08-21 08:00:00+00:00,LONG_OOS,-3.045334448374755,-245.54947835755377,SL
STF,LINK,2021-08-31 12:00:00+00:00,LONG_OOS,14.932165821646906,1167.3350813668617,TP
STF,LINK,2021-10-01 12:00:00+00:00,LONG_OOS,0.06432667359261052,5.779701617331453,TIME
STF,LINK,2021-10-14 08:00:00+00:00,LONG_OOS,-3.0583316080299636,-274.96547999912,SL
STF,LINK,2021-10-19 16:00:00+00:00,LONG_OOS,-3.0693371873255004,-267.5153411032535,SL
STF,LINK,2021-11-02 12:00:00+00:00,LONG_OOS,2.1981469251791723,185.70431332112037,TIME
STF,LINK,2021-12-03 20:00:00+00:00,LONG_OOS,14.958047452651599,1291.4666670139618,TP
STF,LINK,2021-12-11 00:00:00+00:00,LONG_OOS,-3.035898221833243,-301.3248030291666,SL
STF,LINK,2021-12-28 08:00:00+00:00,LONG_OOS,-1.4837611518919305,-142.79817215352824,SL
STF,LINK,2022-01-18 04:00:00+00:00,LONG_OOS,14.952321030422224,1417.6698010209175,TP
STF,LINK,2022-02-03 04:00:00+00:00,LONG_OOS,-3.0460833767254525,-331.9907676172411,SL
STF,LINK,2022-02-11 00:00:00+00:00,LONG_OOS,6.458408115738239,682.4566390431587,TIME
STF,LINK,2022-03-04 20:00:00+00:00,LONG_OOS,0.9518140676764465,107.0734176270273,TIME
STF,LINK,2022-04-18 08:00:00+00:00,LONG_OOS,-3.073376808922013,-349.02736853135934,SL
STF,LINK,2022-04-23 20:00:00+00:00,LONG_OOS,11.526855160835776,1268.812918827809,TIME
STF,LINK,2022-05-05 16:00:00+00:00,LONG_OOS,14.96219782912592,1836.7988742950615,TP
STF,LINK,2022-06-03 12:00:00+00:00,LONG_OOS,-3.0544327051621045,-431.0740017202737,SL
STF,LINK,2022-06-28 20:00:00+00:00,LONG_OOS,0.2559108214184612,35.01368957294538,TIME
STF,LINK,2022-07-10 16:00:00+00:00,LONG_OOS,-3.0729820264242846,-421.5210168477316,SL
STF,LINK,2022-07-28 00:00:00+00:00,LONG_OOS,6.049388560501837,804.295326965302,TIME
STF,LINK,2022-09-06 20:00:00+00:00,LONG_OOS,-3.059027267836402,-431.3160128047551,SL
STF,LINK,2022-09-08 16:00:00+00:00,LONG_OOS,-2.6778688482735737,-366.0234497722095,SL
STF,LINK,2022-09-17 08:00:00+00:00,LONG_OOS,-3.056710209634749,-406.61695601514884,SL
STF,LINK,2022-09-24 08:00:00+00:00,LONG_OOS,-1.3568951563095784,-174.98276025369032,SL
STF,LINK,2022-10-04 08:00:00+00:00,LONG_OOS,-3.0759296116106705,-391.2840069994073,SL
STF,LINK,2022-10-20 00:00:00+00:00,LONG_OOS,-3.0855527310109276,-380.43487401517666,SL
STF,LINK,2022-12-06 20:00:00+00:00,LONG_OOS,11.689346215193877,1396.773843106989,TIME
STF,LINK,2023-01-21 00:00:00+00:00,LONG_OOS,-3.071596708138533,-409.9319930300873,SL
STF,LINK,2023-02-02 04:00:00+00:00,LONG_OOS,-3.0704693351340504,-397.19469890055586,SL
STF,LINK,2023-02-15 20:00:00+00:00,LONG_OOS,3.074885453651737,385.5526842263725,TIME
STF,LINK,2023-03-27 16:00:00+00:00,LONG_OOS,-3.0772829377134663,-397.71784610444814,SL
STF,LINK,2023-04-05 04:00:00+00:00,LONG_OOS,-3.087312581126972,-386.73531605722303,SL
STF,LINK,2023-04-08 20:00:00+00:00,LONG_OOS,-3.1254283894757524,-379.4227957712178,SL
STF,LINK,2023-04-11 08:00:00+00:00,LONG_OOS,-3.1334704294343587,-368.5099874795874,SL
STF,LINK,2023-04-26 16:00:00+00:00,LONG_OOS,-3.0883936235261293,-351.8277166935789,SL
STF,LINK,2023-05-05 20:00:00+00:00,LONG_OOS,-3.118175264441576,-344.2498162864251,SL
STF,LINK,2023-05-21 16:00:00+00:00,LONG_OOS,-3.1679054197052734,-338.8345689452262,SL
STF,LINK,2023-05-24 08:00:00+00:00,LONG_OOS,-3.1502719345478667,-326.27430661846057,SL
STF,LINK,2023-06-01 08:00:00+00:00,LONG_OOS,11.994003449488089,1203.0880313144805,SL
STF,LINK,2023-07-13 12:00:00+00:00,LONG_OOS,0.9098137615492737,102.2069687299995,SL
STF,LINK,2023-08-08 12:00:00+00:00,LONG_OOS,-0.8666471515233323,-98.24347714967293,SL
STF,LINK,2023-08-25 04:00:00+00:00,LONG_OOS,-3.096765053370982,-348.0081890563303,SL
STF,LINK,2023-08-31 20:00:00+00:00,LONG_OOS,-3.104059220662355,-338.025512532574,SL
STF,LINK,2023-09-10 16:00:00+00:00,LONG_OOS,-3.129796702734037,-330.24875878596856,SL
STF,LINK,2023-10-16 08:00:00+00:00,LONG_OOS,-3.112925103330168,-318.1881109341525,SL
STF,LINK,2023-11-20 08:00:00+00:00,LONG_OOS,-3.05450675215763,-302.4977929877059,SL
STF,LINK,2023-12-02 04:00:00+00:00,LONG_OOS,-3.08768313548559,-296.4431853879285,SL
STF,LINK,2023-12-21 12:00:00+00:00,LONG_OOS,-3.074908495638915,-286.10135733766685,SL
STF,LINK,2024-01-18 20:00:00+00:00,LONG_OOS,-3.0555689168358984,-275.55990411855635,SL
STF,LINK,2024-01-23 12:00:00+00:00,LONG_OOS,-3.053984241047599,-267.0014374979723,SL
STF,LINK,2024-02-26 20:00:00+00:00,LONG_OOS,-3.0930468823933106,-262.1580970902717,SL
STF,LINK,2024-03-11 00:00:00+00:00,HL_ERA,-3.0624856415864294,-251.5392567830094,SL
STF,LINK,2024-03-25 16:00:00+00:00,HL_ERA,-1.5299264140258708,-121.81313893139996,SL
STF,LINK,2024-04-10 16:00:00+00:00,HL_ERA,0.8005219954379373,62.76262847643355,SL
STF,LINK,2024-04-25 00:00:00+00:00,HL_ERA,1.2548691946787138,99.17200493527392,SL
STF,LINK,2024-05-08 00:00:00+00:00,HL_ERA,-1.9741067021862495,-157.97093009225867,SL
STF,LINK,2024-06-14 20:00:00+00:00,HL_ERA,3.3924510164911714,266.10984773983256,TIME
STF,LINK,2024-06-30 00:00:00+00:00,HL_ERA,-3.0871862059823147,-250.37964351363036,SL
STF,LINK,2024-07-03 20:00:00+00:00,HL_ERA,1.3602909344270881,106.91759928637828,SL
STF,LINK,2024-07-18 16:00:00+00:00,HL_ERA,-3.0816341400667167,-245.50837973290186,SL
STF,LINK,2024-07-21 16:00:00+00:00,HL_ERA,-3.0868825635533836,-238.3479570483566,SL
STF,LINK,2024-07-24 20:00:00+00:00,HL_ERA,9.426807507073692,705.4049925148729,TIME
STF,LINK,2024-09-16 00:00:00+00:00,HL_ERA,-3.1125649049713506,-254.8684251556327,SL
STF,LINK,2024-10-07 04:00:00+00:00,HL_ERA,-3.0912362293744833,-245.24336854019606,SL
STF,LINK,2024-10-08 16:00:00+00:00,HL_ERA,-2.2502459661099703,-173.00478828745491,SL
STF,LINK,2024-10-30 00:00:00+00:00,HL_ERA,-3.078446921891752,-231.3531807326602,SL
STF,LINK,2024-12-28 00:00:00+00:00,HL_ERA,-3.0323877597400113,-220.876191045794,SL
STF,LINK,2025-01-07 16:00:00+00:00,HL_ERA,1.1588650807037337,81.85095440324007,SL
STF,LINK,2025-01-19 16:00:00+00:00,HL_ERA,-3.042080445104221,-217.35293733386203,SL
STF,LINK,2025-01-31 12:00:00+00:00,HL_ERA,-3.0516595807342077,-211.4044831546604,SL
STF,LINK,2025-03-03 20:00:00+00:00,HL_ERA,-3.0372713664488735,-203.98680816561645,SL
STF,LINK,2025-03-09 12:00:00+00:00,HL_ERA,1.2218873798350964,79.57094105922235,SL
STF,LINK,2025-03-28 08:00:00+00:00,HL_ERA,14.947699156891685,985.308193992436,TP
STF,LINK,2025-05-04 20:00:00+00:00,HL_ERA,-3.1011555376297353,-234.97495621985624,SL
STF,LINK,2025-05-22 12:00:00+00:00,HL_ERA,-3.058658549753374,-224.56787236329225,SL
STF,LINK,2025-06-12 12:00:00+00:00,HL_ERA,10.74465814065483,764.7478311949595,TIME
STF,LINK,2025-07-01 20:00:00+00:00,HL_ERA,-3.091264136563754,-243.6601762703741,SL
STF,LINK,2025-08-05 00:00:00+00:00,HL_ERA,-3.081517259849222,-235.3834758184763,SL
STF,LINK,2025-09-09 08:00:00+00:00,HL_ERA,-2.353823757742848,-174.2576751591282,SL
STF,LINK,2025-09-18 16:00:00+00:00,HL_ERA,-3.087847895248263,-223.2179494015576,SL
STF,LINK,2025-09-21 12:00:00+00:00,HL_ERA,3.446568217221282,241.45618344211402,SL
STF,LINK,2025-10-07 16:00:00+00:00,HL_ERA,13.99093387849471,1013.9446423490557,SL
STF,LINK,2025-10-17 08:00:00+00:00,HL_ERA,-3.0420176521220212,-251.30410464559947,SL
STF,LINK,2025-10-22 20:00:00+00:00,HL_ERA,-3.058381872475069,-244.9701299879252,SL
STF,LINK,2025-10-30 12:00:00+00:00,HL_ERA,5.287483047814036,410.5638188968303,TIME
STF,LINK,2025-11-13 20:00:00+00:00,HL_ERA,4.794009471936657,391.92892643095337,TIME
STF,LINK,2025-12-01 04:00:00+00:00,HL_ERA,-3.0780356153748882,-263.7050992430515,SL
STF,LINK,2025-12-05 20:00:00+00:00,HL_ERA,-3.0685841638563915,-254.80335042143568,SL
STF,LINK,2025-12-14 16:00:00+00:00,HL_ERA,6.3243171777139215,509.03224483026486,TIME
STF,LINK,2026-01-01 00:00:00+00:00,HL_ERA,-3.120590380828512,-267.0551877859958,SL
STF,LINK,2026-01-13 20:00:00+00:00,HL_ERA,-3.112603909047713,-258.05934795184385,SL
STF,LINK,2026-01-29 16:00:00+00:00,HL_ERA,14.927266011038812,1199.0665655711123,TP
STF,LINK,2026-02-18 20:00:00+00:00,HL_ERA,-3.078651337025942,-284.2147439454236,SL
STF,LINK,2026-02-28 08:00:00+00:00,HL_ERA,-3.066677349639428,-274.393380940668,SL
STF,LINK,2026-03-08 04:00:00+00:00,HL_ERA,-3.0870137838400624,-267.74243798092857,SL
STF,LINK,2026-03-18 16:00:00+00:00,HL_ERA,4.030424110885296,338.7750117598218,TIME
STF,LINK,2026-04-07 16:00:00+00:00,HL_ERA,-3.103913360220234,-271.4129591701089,SL
STF,LINK,2026-04-20 00:00:00+00:00,HL_ERA,-3.0955056512725485,-262.27616725870973,SL
STF,LINK,2026-05-04 12:00:00+00:00,HL_ERA,14.858209987957782,1219.9376614693942,TP
STF,ADA,2018-06-04 12:00:00+00:00,LONG_OOS,9.773520511372931,977.3520511372931,TIME
STF,ADA,2018-07-07 20:00:00+00:00,LONG_OOS,-3.0563065472721638,-335.5015294560243,SL
STF,ADA,2018-08-21 00:00:00+00:00,LONG_OOS,-2.8385178020771935,-302.0708215283675,SL
STF,ADA,2018-09-05 12:00:00+00:00,LONG_OOS,14.954292040362269,1546.2408526909594,TP
STF,ADA,2018-09-25 08:00:00+00:00,LONG_OOS,-3.0338982436622213,-360.6097687940606,SL
STF,ADA,2018-10-08 12:00:00+00:00,LONG_OOS,-3.095082255034597,-356.7209439969693,SL
STF,ADA,2018-10-23 12:00:00+00:00,LONG_OOS,2.718322449974519,303.6010032901794,TIME
STF,ADA,2018-11-09 16:00:00+00:00,LONG_OOS,14.940763682244896,1714.0478638436996,TP
STF,ADA,2018-12-05 04:00:00+00:00,LONG_OOS,7.40424261992017,976.3485105645491,TIME
STF,ADA,2018-12-29 16:00:00+00:00,LONG_OOS,4.147785855048287,587.4379371126186,TIME
STF,ADA,2019-01-16 16:00:00+00:00,LONG_OOS,-3.052261794112648,-450.21243468570924,SL
STF,ADA,2019-03-05 16:00:00+00:00,LONG_OOS,12.622119707493585,1804.9521016079907,TIME
STF,ADA,2019-05-06 00:00:00+00:00,LONG_OOS,-3.0419463855548177,-489.90135334481346,SL
STF,ADA,2019-05-27 04:00:00+00:00,LONG_OOS,-3.0552392023191386,-477.0744853156323,SL
STF,ADA,2019-06-02 12:00:00+00:00,LONG_OOS,-3.0473613554134564,-461.3061788971641,SL
STF,ADA,2019-06-11 20:00:00+00:00,LONG_OOS,-1.842193584163644,-270.371066793963,SL
STF,ADA,2019-07-23 16:00:00+00:00,LONG_OOS,-3.0520038411009063,-439.6781355836332,SL
STF,ADA,2019-08-04 08:00:00+00:00,LONG_OOS,1.5407343145448789,215.18717575615847,SL
STF,ADA,2019-08-14 20:00:00+00:00,LONG_OOS,-3.04722011458203,-432.14824812910297,SL
STF,ADA,2019-08-21 16:00:00+00:00,LONG_OOS,-3.0737681610789633,-422.62998269555453,SL
STF,ADA,2019-08-28 20:00:00+00:00,LONG_OOS,-0.3877323274912151,-51.67286452005663,TIME
STF,ADA,2019-09-11 16:00:00+00:00,LONG_OOS,-3.0841755374871855,-409.4326200757897,SL
STF,ADA,2019-09-22 20:00:00+00:00,LONG_OOS,8.48511450189038,1091.681006353183,TIME
STF,ADA,2019-10-15 20:00:00+00:00,LONG_OOS,-0.4453848322547033,-62.164668436485854,SL
STF,ADA,2019-11-17 16:00:00+00:00,LONG_OOS,-3.0980078396085786,-430.4791376765176,SL
STF,ADA,2019-11-19 08:00:00+00:00,LONG_OOS,14.934116629372571,2010.8600263491865,TP
STF,ADA,2019-12-04 04:00:00+00:00,LONG_OOS,-3.0725214687321314,-475.4952584665817,SL
STF,ADA,2019-12-27 12:00:00+00:00,LONG_OOS,-3.086127131754202,-462.9264465423616,SL
STF,ADA,2020-01-13 00:00:00+00:00,LONG_OOS,14.90131416797063,2166.250619687054,TP
STF,ADA,2020-01-27 16:00:00+00:00,LONG_OOS,14.903101868131488,2489.3490398184895,TP
STF,ADA,2020-03-08 04:00:00+00:00,LONG_OOS,14.943174589458774,2868.030385313829,TP
STF,ADA,2020-03-22 20:00:00+00:00,LONG_OOS,-3.034249971078238,-669.3841453274695,SL
STF,ADA,2020-03-28 04:00:00+00:00,LONG_OOS,-3.052492723843368,-652.9757662181776,SL
STF,ADA,2020-04-10 08:00:00+00:00,LONG_OOS,-3.0656701213251014,-635.7765339426097,SL
STF,ADA,2020-04-20 20:00:00+00:00,LONG_OOS,-3.0640781984241308,-615.9657015277684,SL
STF,ADA,2020-04-23 04:00:00+00:00,LONG_OOS,14.906788843946122,2904.862162944309,TP
STF,ADA,2020-05-08 04:00:00+00:00,LONG_OOS,-3.063285468660178,-685.921773295015,SL
STF,ADA,2020-05-13 20:00:00+00:00,LONG_OOS,-1.3683157926940708,-297.00362758846734,SL
STF,ADA,2020-05-28 16:00:00+00:00,LONG_OOS,14.912497043014419,3192.5832734020464,TP
STF,ADA,2020-06-29 04:00:00+00:00,LONG_OOS,14.911128601657817,3668.3405044522974,TP
STF,ADA,2020-07-25 04:00:00+00:00,LONG_OOS,1.0930072561316047,308.98988345154737,SL
STF,ADA,2020-08-09 04:00:00+00:00,LONG_OOS,-3.067200742756843,-876.5658197064128,SL
STF,ADA,2020-08-17 12:00:00+00:00,LONG_OOS,-3.080140596331473,-853.264400796715,SL
STF,ADA,2020-08-19 04:00:00+00:00,LONG_OOS,8.13331928828285,2183.7035647312587,TIME
STF,ADA,2020-08-31 20:00:00+00:00,LONG_OOS,-3.061176071910717,-888.7379098575512,SL
STF,ADA,2020-10-02 08:00:00+00:00,LONG_OOS,-3.0544381564873633,-859.6357704033543,SL
STF,ADA,2020-10-22 20:00:00+00:00,LONG_OOS,-3.078197183402447,-839.8611856061689,SL
STF,ADA,2020-10-26 16:00:00+00:00,LONG_OOS,2.6719243520144658,706.57247651926,TIME
STF,ADA,2020-11-17 08:00:00+00:00,LONG_OOS,-3.0844564899852682,-837.4577545046691,SL
STF,ADA,2020-12-13 12:00:00+00:00,LONG_OOS,-2.0128681252433034,-529.6549290495531,SL
STF,ADA,2021-03-16 20:00:00+00:00,LONG_OOS,-1.2609441487718478,-325.11918094975965,SL
STF,ADA,2021-03-26 12:00:00+00:00,LONG_OOS,-3.040068789877848,-773.9610808455196,SL
STF,ADA,2021-04-27 08:00:00+00:00,LONG_OOS,11.12385031020031,2745.890069154082,TIME
STF,ADA,2021-05-29 20:00:00+00:00,LONG_OOS,-3.0257287306413505,-829.9755144344648,SL
STF,ADA,2021-06-08 00:00:00+00:00,LONG_OOS,2.0680949711883714,550.1261562710209,TIME
STF,ADA,2021-06-18 16:00:00+00:00,LONG_OOS,2.7576337231099584,748.7182277487956,SL
STF,ADA,2021-07-09 00:00:00+00:00,LONG_OOS,6.918400014254157,1930.1967879331305,TIME
STF,ADA,2021-07-27 04:00:00+00:00,LONG_OOS,-3.053314401171829,-910.793446309203,SL
STF,ADA,2021-08-01 04:00:00+00:00,LONG_OOS,-3.0698198462295436,-887.7572472444891,SL
STF,ADA,2021-09-28 16:00:00+00:00,LONG_OOS,-3.051671575199562,-855.4175365503057,SL
STF,ADA,2021-10-06 12:00:00+00:00,LONG_OOS,-3.076940771693839,-836.1800828629207,SL
STF,ADA,2021-10-07 12:00:00+00:00,LONG_OOS,-3.064776123717249,-807.2472075284693,SL
STF,ADA,2021-10-12 04:00:00+00:00,LONG_OOS,-3.0771939738274474,-785.6774467618968,SL
STF,ADA,2021-10-24 16:00:00+00:00,LONG_OOS,-3.107263656273349,-768.9418492489391,SL
STF,ADA,2021-11-06 12:00:00+00:00,LONG_OOS,-3.0764002107897164,-737.6484697474682,SL
STF,ADA,2021-11-09 00:00:00+00:00,LONG_OOS,-3.0884608694689377,-717.7583479097292,SL
STF,ADA,2021-12-04 00:00:00+00:00,LONG_OOS,9.229658229990331,2078.7260552718794,TIME
STF,ADA,2021-12-28 20:00:00+00:00,LONG_OOS,5.941023041108435,1461.5492403241667,TIME
STF,ADA,2022-02-11 20:00:00+00:00,LONG_OOS,11.21879043517169,2923.899310493942,TIME
STF,ADA,2022-03-04 20:00:00+00:00,LONG_OOS,2.3007059383302186,666.8922313330298,TIME
STF,ADA,2022-04-22 16:00:00+00:00,LONG_OOS,8.448689645322291,2505.316118319164,TIME
STF,ADA,2022-05-05 16:00:00+00:00,LONG_OOS,14.960705566710377,4811.157344582105,TP
STF,ADA,2022-06-06 04:00:00+00:00,LONG_OOS,-3.0508764859361204,-1127.9024258239936,SL
STF,ADA,2022-06-11 16:00:00+00:00,LONG_OOS,4.205712886100821,1507.4066028531993,TIME
STF,ADA,2022-06-29 00:00:00+00:00,LONG_OOS,-2.4185305439403395,-903.3039257526206,SL
STF,ADA,2022-07-11 04:00:00+00:00,LONG_OOS,-2.540937140492483,-926.0695324576903,SL
STF,ADA,2022-07-21 04:00:00+00:00,LONG_OOS,-3.04866132971555,-1082.8818832625373,SL
STF,ADA,2022-07-24 12:00:00+00:00,LONG_OOS,-3.053902087149001,-1051.6732433629033,SL
STF,ADA,2022-07-26 00:00:00+00:00,LONG_OOS,-3.0567972546352586,-1020.5227342898849,SL
STF,ADA,2022-08-11 04:00:00+00:00,LONG_OOS,-3.0918602882106394,-1000.6755167364058,SL
STF,ADA,2022-09-06 20:00:00+00:00,LONG_OOS,-3.0647056651461964,-961.2192082191682,SL
STF,ADA,2022-09-10 00:00:00+00:00,LONG_OOS,-3.0834644205201283,-937.463882101658,SL
STF,ADA,2022-10-02 00:00:00+00:00,LONG_OOS,8.973901383866572,2644.2028983535083,TIME
STF,ADA,2022-10-20 00:00:00+00:00,LONG_OOS,-3.099225613796382,-995.1514412160557,SL
STF,ADA,2022-11-03 00:00:00+00:00,LONG_OOS,-3.0707795193641063,-955.458584547978,SL
STF,ADA,2022-11-04 20:00:00+00:00,LONG_OOS,-3.064710408886281,-924.2881707141461,SL
STF,ADA,2022-11-08 04:00:00+00:00,LONG_OOS,-3.0617428323547835,-895.0938504007821,SL
STF,ADA,2022-12-06 20:00:00+00:00,LONG_OOS,14.86996320713514,4214.101239527567,TP
STF,ADA,2022-12-28 04:00:00+00:00,LONG_OOS,-0.6254905718182527,-203.62088502497818,SL
STF,ADA,2023-01-21 00:00:00+00:00,LONG_OOS,1.0460341209146298,338.3938034462121,TIME
STF,ADA,2023-02-14 16:00:00+00:00,LONG_OOS,-0.3637508338702127,-118.90491891972579,SL
STF,ADA,2023-03-27 16:00:00+00:00,LONG_OOS,-3.074573580518084,-1001.3780893306201,SL
STF,ADA,2023-04-13 20:00:00+00:00,LONG_OOS,-2.049858895585603,-647.1051867300664,SL
STF,ADA,2023-04-26 12:00:00+00:00,LONG_OOS,-3.0949528954468777,-956.995781550671,SL
STF,ADA,2023-05-21 16:00:00+00:00,LONG_OOS,-3.1487819984810006,-943.5066614673634,SL
STF,ADA,2023-05-25 08:00:00+00:00,LONG_OOS,-3.1289566690054573,-908.0442497305559,SL
STF,ADA,2023-06-01 04:00:00+00:00,LONG_OOS,-3.1235413413878996,-878.1095477303234,SL
STF,ADA,2023-06-04 08:00:00+00:00,LONG_OOS,-3.1615578624664473,-861.0350493106274,SL
STF,ADA,2023-06-28 08:00:00+00:00,LONG_OOS,-3.0767473088222554,-811.4454309927746,SL
STF,ADA,2023-07-07 00:00:00+00:00,LONG_OOS,-3.0765333430207424,-786.4246115133985,SL
STF,ADA,2023-07-13 16:00:00+00:00,LONG_OOS,-0.18960054687160002,-46.97469781519057,SL
STF,ADA,2023-07-26 08:00:00+00:00,LONG_OOS,-3.110960747942006,-769.2982323350803,SL
STF,ADA,2023-07-31 00:00:00+00:00,LONG_OOS,-3.1308411523909263,-750.1288800097134,SL
STF,ADA,2023-08-14 00:00:00+00:00,LONG_OOS,14.812924854360569,3437.9630188096985,TP
STF,ADA,2023-08-31 16:00:00+00:00,LONG_OOS,3.846460046885436,1024.9729111095987,TIME
STF,ADA,2023-09-22 00:00:00+00:00,LONG_OOS,-3.1360238131078155,-867.8051245375381,SL
STF,ADA,2023-10-18 16:00:00+00:00,LONG_OOS,-3.1756422635838577,-851.2100141554411,SL
STF,ADA,2023-11-24 04:00:00+00:00,LONG_OOS,-3.073275656319196,-797.6112884648768,SL
STF,ADA,2023-12-02 20:00:00+00:00,LONG_OOS,14.856592139804986,3737.2531159304935,TP
STF,ADA,2024-01-18 20:00:00+00:00,LONG_OOS,1.0210632945435578,295.0135085458509,TIME
STF,ADA,2024-01-29 20:00:00+00:00,LONG_OOS,-3.0863415439860606,-900.8348069809047,SL
STF,ADA,2024-02-01 00:00:00+00:00,LONG_OOS,-3.0777717825829427,-870.6078437485847,SL
STF,ADA,2024-02-26 20:00:00+00:00,LONG_OOS,14.905233841998811,4086.470289453633,TP
STF,ADA,2024-03-11 20:00:00+00:00,HL_ERA,-3.0599980963218885,-963.9855391683699,SL
STF,ADA,2024-03-26 08:00:00+00:00,HL_ERA,-3.0780901509018372,-940.0127017144243,SL
STF,ADA,2024-04-10 04:00:00+00:00,HL_ERA,14.930624489005709,4419.288182909913,TP
STF,ADA,2024-04-24 16:00:00+00:00,HL_ERA,0.7679714222799546,261.24932432599803,TIME
STF,ADA,2024-05-08 08:00:00+00:00,HL_ERA,-3.090179257039059,-1059.293494865163,SL
STF,ADA,2024-05-23 16:00:00+00:00,HL_ERA,3.167166225328174,1052.134544664441,TIME
STF,ADA,2024-06-07 20:00:00+00:00,HL_ERA,6.486568212590307,2223.089326881224,TIME
STF,ADA,2024-07-04 04:00:00+00:00,HL_ERA,2.6057877320114753,950.9896498891299,SL
STF,ADA,2024-07-26 20:00:00+00:00,HL_ERA,-3.078517428622912,-1152.7900803574084,SL
STF,ADA,2024-07-30 20:00:00+00:00,HL_ERA,14.9216633617962,5415.591535883234,TP
STF,ADA,2024-08-12 00:00:00+00:00,HL_ERA,-3.0761711899535698,-1283.0425716496184,SL
STF,ADA,2024-09-15 20:00:00+00:00,HL_ERA,-3.1154887219703093,-1259.4685042415445,SL
STF,ADA,2024-10-17 12:00:00+00:00,HL_ERA,-3.0895943958890015,-1210.0879870649835,SL
STF,ADA,2024-10-23 16:00:00+00:00,HL_ERA,-0.5958443070438861,-226.1615054616898,SL
STF,ADA,2024-11-03 12:00:00+00:00,HL_ERA,-3.083531818904063,-1163.4262738286825,SL
