offset,direction,gates,n_gates,train_n,train_wr,train_dpt,val_n,val_wr,val_dpt,lock_n,lock_wr,lock_dpt,lock_dd,lock_streak,lock_days,lock_sharpe,sum_25_28d,v7_path,gate_stack_str
600,BOTH,"['g_mp_skew_strong_with', 'g_rv_md', 'g_tr_above_ema200']",3,156,0.6153846153846154,2.2986389320408054,75,0.5733333333333334,-2.4256142675198147,12,0.6666666666666666,4.902931552896763,62.93283673176175,2,1,0.0,411.8462504433281,A_3gate_new,g_mp_skew_strong_with+g_rv_md+g_tr_above_ema200
600,BOTH,"['g_mp_skew_with', 'g_rv_md', 'g_tr_above_ema200']",3,156,0.6153846153846154,2.2986389320408054,75,0.5733333333333334,-2.4256142675198147,12,0.6666666666666666,4.902931552896763,62.93283673176175,2,1,0.0,411.8462504433281,A_3gate_new,g_mp_skew_with+g_rv_md+g_tr_above_ema200
360,DOWN,"['g_mp_skew_strong_with', 'g_mp_skew_with', 'g_ret_2m_with']",3,261,0.5670498084291188,1.3639258126709166,110,0.5272727272727272,-1.24359491363238,19,0.6842105263157895,4.888694033709567,50.0,2,1,0.0,650.1963064833724,A_3gate_new,g_mp_skew_strong_with+g_mp_skew_with+g_ret_2m_with
360,DOWN,"['g_mp_skew_with', 'g_ret_2m_with', 'g_vwap_10_90']",3,262,0.5648854961832062,1.263300141630188,110,0.5272727272727272,-1.24359491363238,19,0.6842105263157895,4.888694033709567,50.0,2,1,0.0,650.1963064833724,A_3gate_new,g_mp_skew_with+g_ret_2m_with+g_vwap_10_90
360,DOWN,"['g_mp_skew_strong_with', 'g_ret_2m_with']",2,261,0.5670498084291188,1.3639258126709166,110,0.5272727272727272,-1.24359491363238,19,0.6842105263157895,4.888694033709567,50.0,2,1,0.0,650.1963064833724,A_2gate_new,g_mp_skew_strong_with+g_ret_2m_with
360,DOWN,"['g_mp_skew_with', 'g_ret_2m_with']",2,262,0.5648854961832062,1.263300141630188,110,0.5272727272727272,-1.24359491363238,19,0.6842105263157895,4.888694033709567,50.0,2,1,0.0,650.1963064833724,A_2gate_new,g_mp_skew_with+g_ret_2m_with
360,DOWN,"['g_mp_skew_strong_with', 'g_ret_2m_with', 'g_vwap_10_90']",3,261,0.5670498084291188,1.3639258126709166,110,0.5272727272727272,-1.24359491363238,19,0.6842105263157895,4.888694033709567,50.0,2,1,0.0,650.1963064833724,A_3gate_new,g_mp_skew_strong_with+g_ret_2m_with+g_vwap_10_90
480,DOWN,"['g_rf_strong', 'g_sms_rsi_mid', 'g_vwap_deep_premium']",3,92,0.8369565217391305,1.9867213312153924,35,0.7428571428571429,-0.9961250871368534,11,0.9090909090909091,4.87844601262757,25.0,1,1,0.0,375.6403429723229,A_3gate_new,g_rf_strong+g_sms_rsi_mid+g_vwap_deep_premium
480,BOTH,"['g_tr_above_ema50', 'g_vol_expanding', 'g_vwap_mid']",3,180,0.5555555555555556,2.0043563174071966,59,0.4915254237288136,-1.7209297890731354,38,0.6052631578947368,4.876691881974194,135.25843769834736,4,4,10.95778645358011,1297.2000406051357,A_3gate_new,g_tr_above_ema50+g_vol_expanding+g_vwap_mid
360,DOWN,"['g_mp_no_extreme_150', 'g_mp_our_side_calm', 'g_ret_2m_with']",3,305,0.5737704918032787,1.622531810293058,120,0.5333333333333333,-2.878082562679437,27,0.6666666666666666,4.854981658376893,50.0,2,1,0.0,917.5915334332328,A_3gate_new,g_mp_no_extreme_150+g_mp_our_side_calm+g_ret_2m_with
480,BOTH,"['g_rf_strong', 'g_vol_expanding', 'g_vwap_mid']",3,153,0.5620915032679739,2.3984128048744977,54,0.5,-1.0498992212220262,36,0.6111111111111112,4.851808217984656,61.1878179234464,2,4,63.41298858044298,1222.6556709321333,A_3gate_new,g_rf_strong+g_vol_expanding+g_vwap_mid
600,DOWN,"['g_f7_rsi_with', 'g_rv_md', 'g_tr_above_ema200']",3,54,0.6296296296296297,3.1207114629214647,33,0.5454545454545454,3.72601105431621,12,0.6666666666666666,4.848536538241498,56.36869807606979,1,1,0.0,407.27706921228577,G_vol_regime,g_f7_rsi_with+g_rv_md+g_tr_above_ema200
60,DOWN,"['g_imb5_with', 'g_mp_no_extreme_150', 'g_rv_md']",3,193,0.5699481865284974,3.37661183326438,86,0.5,-1.7346099582052579,21,0.6666666666666666,4.838083169701608,58.66666828923748,2,1,0.0,711.1982259461363,A_3gate_new,g_imb5_with+g_mp_no_extreme_150+g_rv_md
360,DOWN,"['g_mp_skew_with', 'g_ret_2m_with', 'g_sms_rsi_mid']",3,162,0.5679012345679012,1.0702470888065765,65,0.46153846153846156,-1.625695895706395,11,0.7272727272727273,4.837796594724657,32.9783267357067,1,1,0.0,372.5103377937986,A_3gate_new,g_mp_skew_with+g_ret_2m_with+g_sms_rsi_mid
360,DOWN,"['g_mp_skew_strong_with', 'g_ret_2m_with', 'g_sms_rsi_mid']",3,162,0.5679012345679012,1.0702470888065765,65,0.46153846153846156,-1.625695895706395,11,0.7272727272727273,4.837796594724657,32.9783267357067,1,1,0.0,372.5103377937986,A_3gate_new,g_mp_skew_strong_with+g_ret_2m_with+g_sms_rsi_mid
600,DOWN,"['g_tr_above_ema50', 'g_tr_above_ema800', 'g_vwap_mid']",3,91,0.5824175824175825,2.5165294605927233,34,0.6176470588235294,3.6190924358217917,22,0.6363636363636364,4.837615243680511,105.75000018626451,3,4,11.77515495224933,744.9927475267987,A_3gate_new,g_tr_above_ema50+g_tr_above_ema800+g_vwap_mid
600,BOTH,"['g_ret_2m_with', 'g_tr_above_ema800', 'g_vwap_deep_premium']",3,250,0.832,1.11317465781472,96,0.8020833333333334,-0.010297404243268823,15,0.9333333333333333,4.8330675533542555,25.0,1,1,0.0,507.4720931021968,A_3gate_new,g_ret_2m_with+g_tr_above_ema800+g_vwap_deep_premium
600,DOWN,"['g_bb_pos_with', 'g_regime_ranging', 'g_vwap_mid']",3,105,0.5523809523809524,2.0231866570078774,39,0.5384615384615384,1.3853065221498606,32,0.625,4.800005813583699,119.06631039932063,3,4,7.6982526053825175,1075.2013022427486,A_3gate_new,g_bb_pos_with+g_regime_ranging+g_vwap_mid
240,DOWN,"['g_mp_no_extreme', 'g_ribbon_agrees', 'g_rv_md']",3,126,0.6190476190476191,1.841338660446151,55,0.7272727272727273,6.723608220012523,11,0.6363636363636364,4.798161538275402,57.67477409726205,2,1,0.0,369.45843844720594,A_3gate_new,g_mp_no_extreme+g_ribbon_agrees+g_rv_md
360,DOWN,"['g_mp_no_extreme', 'g_rv_md', 'g_vwap_premium']",3,96,0.7083333333333334,3.7639334475355497,41,0.6097560975609756,-1.664505255634379,11,0.7272727272727273,4.797698325197769,64.99295670360448,2,1,0.0,369.4227710402282,A_3gate_new,g_mp_no_extreme+g_rv_md+g_vwap_premium
480,BOTH,"['g_mp_no_extreme_150', 'g_sms_rsi_mid', 'g_vwap_deep_premium']",3,230,0.8260869565217391,2.3507407144471837,117,0.7264957264957265,-0.9529607192426607,17,0.8823529411764706,4.797250642061464,25.0,1,1,0.0,570.8728264053142,A_3gate_new,g_mp_no_extreme_150+g_sms_rsi_mid+g_vwap_deep_premium
480,DOWN,"['g_queue_top_high', 'g_tr_above_ema800', 'g_vwap_deep_premium']",3,184,0.8206521739130435,1.2366899275598215,66,0.7878787878787878,0.15953173174806867,13,0.9230769230769231,4.7935865826668635,25.0,1,1,0.0,436.21637902268463,A_3gate_new,g_queue_top_high+g_tr_above_ema800+g_vwap_deep_premium
600,BOTH,"['g_imb5_with', 'g_rv_md', 'g_vwap_25_75']",3,142,0.5563380281690141,2.136644678286106,69,0.5217391304347826,-1.6405748274629972,12,0.6666666666666666,4.790339018683142,25.0,1,1,0.0,402.3884775693839,A_3gate_new,g_imb5_with+g_rv_md+g_vwap_25_75
360,DOWN,"['g_rf_with', 'g_sms_rsi_mid', 'g_vwap_mid']",3,123,0.5528455284552846,1.0565700925492492,52,0.5,-0.5261602180963372,11,0.6363636363636364,4.783541868441431,61.80769092514665,2,1,0.0,368.33272386999016,A_3gate_new,g_rf_with+g_sms_rsi_mid+g_vwap_mid
600,DOWN,"['g_ret_2m_with', 'g_ribbon_slope_with', 'g_vpin_calm']",3,111,0.5585585585585585,4.821301196873036,64,0.46875,-6.1252467792338265,15,0.7333333333333333,4.780773087854369,43.682836918026275,1,1,0.0,501.98117422470875,A_3gate_new,g_ret_2m_with+g_ribbon_slope_with+g_vpin_calm
240,BOTH,"['g_rv_md', 'g_tr_above_cloud', 'g_vol_expanding']",3,218,0.6238532110091743,1.1681101214429008,87,0.5977011494252874,-1.3884539162011884,14,0.6428571428571429,4.778482214774702,86.65204746183652,2,1,0.0,468.2912570479208,A_3gate_new,g_rv_md+g_tr_above_cloud+g_vol_expanding
360,DOWN,"['g_rv_md', 'g_sms_rsi_mid', 'g_vwap_premium']",3,83,0.6867469879518072,1.4561696560758834,39,0.6410256410256411,-1.0306928751959055,11,0.7272727272727273,4.771524951593405,64.99295670360448,2,1,0.0,367.4074212726922,A_3gate_new,g_rv_md+g_sms_rsi_mid+g_vwap_premium
600,BOTH,"['g_rv_lo', 'g_tr_above_ema800', 'g_vwap_20_80']",3,184,0.6358695652173914,2.8074659460865137,75,0.5866666666666667,-0.6490710705583024,11,0.6363636363636364,4.765481793556149,75.0,3,1,0.0,366.9420981038235,A_3gate_new,g_rv_lo+g_tr_above_ema800+g_vwap_20_80
600,BOTH,"['g_rv_lo', 'g_tr_above_ema800', 'g_vwap_25_75']",3,153,0.6209150326797386,3.24963701120459,61,0.5573770491803278,-0.348954693712317,11,0.6363636363636364,4.765481793556149,75.0,3,1,0.0,366.9420981038235,A_3gate_new,g_rv_lo+g_tr_above_ema800+g_vwap_25_75
600,BOTH,"['g_mp_skew_strong_with', 'g_rv_md', 'g_tr_above_cloud']",3,159,0.610062893081761,2.2416153299022707,71,0.5633802816901409,-2.1230202414645913,11,0.6363636363636364,4.760574720718141,62.93283673176175,2,1,0.0,366.5642534952969,A_3gate_new,g_mp_skew_strong_with+g_rv_md+g_tr_above_cloud
600,BOTH,"['g_mp_skew_with', 'g_rv_md', 'g_tr_above_cloud']",3,159,0.610062893081761,2.2416153299022707,71,0.5633802816901409,-2.1230202414645913,11,0.6363636363636364,4.760574720718141,62.93283673176175,2,1,0.0,366.5642534952969,A_3gate_new,g_mp_skew_with+g_rv_md+g_tr_above_cloud
600,DOWN,"['g_mp_our_side_calm', 'g_ret_2m_with', 'g_tr_above_cloud']",3,162,0.7037037037037037,2.635954628877185,71,0.676056338028169,0.8878886093163944,12,0.75,4.754608737642711,34.482216995116445,1,1,0.0,399.3871339619877,A_3gate_new,g_mp_our_side_calm+g_ret_2m_with+g_tr_above_cloud
600,DOWN,"['g_mp_our_side_calm', 'g_ret_2m_with', 'g_ribbon_agrees']",3,123,0.6666666666666666,1.2810533974478087,61,0.6885245901639344,0.7678795589961872,12,0.75,4.754608737642711,34.482216995116445,1,1,0.0,399.3871339619877,A_3gate_new,g_mp_our_side_calm+g_ret_2m_with+g_ribbon_agrees
600,DOWN,"['g_mp_our_side_calm', 'g_ret_2m_with', 'g_tr_above_ema200']",3,147,0.7142857142857143,3.0472749619697264,60,0.7166666666666667,2.691934206197723,12,0.75,4.754608737642711,34.482216995116445,1,1,0.0,399.3871339619877,A_3gate_new,g_mp_our_side_calm+g_ret_2m_with+g_tr_above_ema200
600,BOTH,"['g_rv_lo', 'g_tr_above_ema800', 'g_vwap_15_85']",3,227,0.6475770925110133,1.5308587909916205,91,0.5824175824175825,-1.9800100273227967,13,0.6923076923076923,4.754365450105069,65.61354887775175,1,1,0.0,432.6472559595612,A_3gate_new,g_rv_lo+g_tr_above_ema800+g_vwap_15_85
600,BOTH,"['g_mp_skew_strong_with', 'g_ribbon_agrees', 'g_rv_md']",3,155,0.5935483870967742,1.810822822036151,69,0.5652173913043478,-1.8848980543082967,11,0.6363636363636364,4.751912725369926,62.93283673176175,2,1,0.0,365.89727985348424,A_3gate_new,g_mp_skew_strong_with+g_ribbon_agrees+g_rv_md
600,BOTH,"['g_mp_skew_with', 'g_ribbon_agrees', 'g_rv_md']",3,155,0.5935483870967742,1.810822822036151,69,0.5652173913043478,-1.8848980543082967,11,0.6363636363636364,4.751912725369926,62.93283673176175,2,1,0.0,365.89727985348424,A_3gate_new,g_mp_skew_with+g_ribbon_agrees+g_rv_md
360,DOWN,"['g_ret_2m_with', 'g_rf_with', 'g_vwap_premium']",3,107,0.7289719626168224,3.97719293383108,37,0.7297297297297297,2.0651930422789646,13,0.7692307692307693,4.725955675000271,51.3076903291002,2,1,0.0,430.06196642502465,A_3gate_new,g_ret_2m_with+g_rf_with+g_vwap_premium
360,BOTH,"['g_imb5_with', 'g_ret_2m_with', 'g_rf_with']",3,310,0.5645161290322581,2.6715432802426227,109,0.5596330275229358,-0.9552666760392061,20,0.6,4.714696771273969,71.33908061411692,2,1,0.0,660.0575479783556,A_3gate_new,g_imb5_with+g_ret_2m_with+g_rf_with
600,DOWN,"['g_rf_with', 'g_rv_md', 'g_tr_above_ema200']",3,93,0.6129032258064516,1.3771546960695196,47,0.5106382978723404,-5.532719504797718,13,0.6923076923076923,4.708502214538608,66.81119636023413,1,1,0.0,428.47370152301335,A_3gate_new,g_rf_with+g_rv_md+g_tr_above_ema200
480,BOTH,"['g_sms_rsi_mid', 'g_vwap_20_80', 'g_vwap_deep_premium']",3,215,0.7953488372093023,2.323480039379809,116,0.7068965517241379,-0.8298591697750429,14,0.8571428571428571,4.692690750637447,25.0,1,1,0.0,459.88369356246983,A_3gate_new,g_sms_rsi_mid+g_vwap_20_80+g_vwap_deep_premium
480,BOTH,"['g_sms_rsi_mid', 'g_vwap_deep_premium', 'g_vwap_premium']",3,215,0.7953488372093023,2.323480039379809,116,0.7068965517241379,-0.8298591697750429,14,0.8571428571428571,4.692690750637447,25.0,1,1,0.0,459.88369356246983,A_3gate_new,g_sms_rsi_mid+g_vwap_deep_premium+g_vwap_premium
600,DOWN,"['g_f7_rsi_with', 'g_ribbon_agrees', 'g_rv_md']",3,53,0.6226415094339622,2.6165743723518653,36,0.5277777777777778,4.952339808163999,11,0.6363636363636364,4.692572709382363,62.93283673176177,2,1,0.0,361.3280986224419,G_vol_regime,g_f7_rsi_with+g_ribbon_agrees+g_rv_md
600,DOWN,"['g_f7_rsi_with', 'g_rv_md', 'g_tr_above_ema50']",3,55,0.5818181818181818,7.31554554761843,32,0.53125,0.11682945038993431,11,0.6363636363636364,4.692572709382363,62.93283673176177,2,1,0.0,361.3280986224419,G_vol_regime,g_f7_rsi_with+g_rv_md+g_tr_above_ema50
480,DOWN,"['g_imb5_with', 'g_vwap_deep_premium', 'g_vwap_premium']",3,111,0.7927927927927928,2.1756599280289612,34,0.7941176470588235,2.055897821119825,13,0.8461538461538461,4.654121884685131,50.0,2,1,0.0,423.525091506347,A_3gate_new,g_imb5_with+g_vwap_deep_premium+g_vwap_premium
480,DOWN,"['g_imb5_with', 'g_vwap_20_80', 'g_vwap_deep_premium']",3,111,0.7927927927927928,2.1756599280289612,34,0.7941176470588235,2.055897821119825,13,0.8461538461538461,4.654121884685131,50.0,2,1,0.0,423.525091506347,A_3gate_new,g_imb5_with+g_vwap_20_80+g_vwap_deep_premium
240,DOWN,"['g_rf_strong', 'g_ribbon_slope_with', 'g_rv_md']",3,206,0.6310679611650486,2.630381165868872,90,0.5777777777777777,0.4913978204405445,11,0.7272727272727273,4.64621680742191,39.340908151889614,1,1,0.0,357.75869417148704,A_3gate_new,g_rf_strong+g_ribbon_slope_with+g_rv_md
60,DOWN,"['g_mp_our_side_calm', 'g_rf_fresh', 'g_rv_md']",3,228,0.5614035087719298,1.63314311176732,108,0.5277777777777778,0.261741140083734,19,0.6842105263157895,4.645180126533201,39.499999403953545,1,1,0.0,617.8089568289157,A_3gate_new,g_mp_our_side_calm+g_rf_fresh+g_rv_md
480,DOWN,"['g_mp_our_side_calm', 'g_ret_2m_with', 'g_rf_fresh']",3,204,0.6225490196078431,1.0283508046075263,79,0.5949367088607594,-1.8130648105245064,17,0.6470588235294118,4.640072221086569,39.49999940395354,2,1,0.0,552.1685943093016,A_3gate_new,g_mp_our_side_calm+g_ret_2m_with+g_rf_fresh
480,DOWN,"['g_ribbon_slope_with', 'g_rv_md']",2,172,0.5813953488372093,1.3528094034191134,73,0.4246575342465753,-1.8291746771331965,12,0.8333333333333334,4.638818423316642,25.0,1,1,0.0,389.6607475585979,A_2gate_new,g_ribbon_slope_with+g_rv_md
480,DOWN,"['g_ribbon_slope_with', 'g_rv_md', 'g_vpin_calm']",3,109,0.5779816513761468,1.373604692503178,55,0.4,-2.4302407350191424,12,0.8333333333333334,4.638818423316642,25.0,1,1,0.0,389.6607475585979,A_3gate_new,g_ribbon_slope_with+g_rv_md+g_vpin_calm
480,DOWN,"['g_ribbon_slope_with', 'g_rv_md', 'g_vwap_10_90']",3,172,0.5813953488372093,1.3528094034191134,73,0.4246575342465753,-1.8291746771331965,12,0.8333333333333334,4.638818423316642,25.0,1,1,0.0,389.6607475585979,A_3gate_new,g_ribbon_slope_with+g_rv_md+g_vwap_10_90
480,UP,"['g_ret_2m_with', 'g_tr_above_ema200', 'g_vwap_20_80']",3,185,0.5837837837837838,1.01618424487735,67,0.40298507462686567,-8.793722587477458,10,0.6,4.634614180812126,50.0,2,1,0.0,324.4229926568488,A_3gate_new,g_ret_2m_with+g_tr_above_ema200+g_vwap_20_80
360,BOTH,"['g_queue_top_high', 'g_ret_2m_with', 'g_rf_with']",3,295,0.6372881355932203,1.770245852244931,89,0.6404494382022472,-0.7458132097829976,18,0.6111111111111112,4.632120018099311,50.0,2,1,0.0,583.6471222805131,A_3gate_new,g_queue_top_high+g_ret_2m_with+g_rf_with
720,BOTH,"['g_mp_no_extreme_150', 'g_queue_top_high', 'g_rv_md']",3,122,0.6229508196721312,1.6593949355763122,45,0.6222222222222222,0.43093139705396816,15,0.6666666666666666,4.63058993946848,34.05052525699209,1,1,0.0,486.21194364419046,A_3gate_new,g_mp_no_extreme_150+g_queue_top_high+g_rv_md
240,DOWN,"['g_ret_2m_with', 'g_sms_rsi_mid', 'g_stoch_with']",3,166,0.6445783132530121,1.465294698529072,85,0.5411764705882353,-2.387054950805004,11,0.7272727272727273,4.62831051008261,42.681817393657575,1,1,0.0,356.37990927636093,A_3gate_new,g_ret_2m_with+g_sms_rsi_mid+g_stoch_with
240,DOWN,"['g_hurst_trending_with', 'g_ribbon_slope_with', 'g_vwap_20_80']",3,129,0.5891472868217055,3.9362169642436884,58,0.43103448275862066,-6.764949944583151,13,0.6153846153846154,4.625858456889303,50.0,2,1,0.0,420.9531195769266,A_3gate_new,g_hurst_trending_with+g_ribbon_slope_with+g_vwap_20_80
600,DOWN,"['g_cci_with', 'g_regime_ranging', 'g_vwap_mid']",3,106,0.5566037735849056,2.1457615822091487,38,0.5263157894736842,0.45465671780370276,34,0.6176470588235294,4.619804575280996,119.06631039932063,3,4,7.853363456567598,1099.5134889168771,A_3gate_new,g_cci_with+g_regime_ranging+g_vwap_mid
600,BOTH,"['g_rv_lo', 'g_tr_above_ema800']",2,281,0.6868327402135231,1.743668936970928,113,0.6194690265486725,-2.1883216879345846,15,0.7333333333333333,4.617977863280041,65.61354887775175,1,1,0.0,484.8876756444043,A_2gate_new,g_rv_lo+g_tr_above_ema800
600,BOTH,"['g_rv_lo', 'g_tr_above_ema800', 'g_vwap_10_90']",3,281,0.6868327402135231,1.743668936970928,113,0.6194690265486725,-2.1883216879345846,15,0.7333333333333333,4.617977863280041,65.61354887775175,1,1,0.0,484.8876756444043,A_3gate_new,g_rv_lo+g_tr_above_ema800+g_vwap_10_90
600,BOTH,"['g_rv_lo', 'g_tr_above_ema800', 'g_vpin_calm']",3,177,0.6892655367231638,2.091096099807932,86,0.6046511627906976,-2.7133370450974024,15,0.7333333333333333,4.617977863280041,65.61354887775175,1,1,0.0,484.8876756444043,A_3gate_new,g_rv_lo+g_tr_above_ema800+g_vpin_calm
360,BOTH,"['g_queue_top_high', 'g_rv_md', 'g_vwap_premium']",3,181,0.6961325966850829,1.1460094664424532,93,0.6666666666666666,0.5276825211377232,11,0.7272727272727273,4.610371938120124,50.0,2,1,0.0,354.9986392352495,A_3gate_new,g_queue_top_high+g_rv_md+g_vwap_premium
480,DOWN,"['g_bb_pos_with', 'g_queue_top_high', 'g_vwap_deep_premium']",3,120,0.8166666666666667,1.0897525294300936,45,0.8,0.6701301466939049,11,0.9090909090909091,4.5858829581636655,25.0,1,1,0.0,353.11298777860225,A_3gate_new,g_bb_pos_with+g_queue_top_high+g_vwap_deep_premium
480,DOWN,"['g_queue_top_high', 'g_tr_above_ema50', 'g_vwap_deep_premium']",3,135,0.8148148148148148,1.0048761067467316,43,0.813953488372093,1.2577131668473007,11,0.9090909090909091,4.5858829581636655,25.0,1,1,0.0,353.11298777860225,A_3gate_new,g_queue_top_high+g_tr_above_ema50+g_vwap_deep_premium
480,DOWN,"['g_cci_with', 'g_queue_top_high', 'g_vwap_deep_premium']",3,121,0.8181818181818182,1.1057718500968194,45,0.8,0.6701301466939049,11,0.9090909090909091,4.5858829581636655,25.0,1,1,0.0,353.11298777860225,A_3gate_new,g_cci_with+g_queue_top_high+g_vwap_deep_premium
60,DOWN,"['g_ret_2m_with', 'g_vpin_calm', 'g_vwap_premium']",3,201,0.6169154228855721,1.3729799127287783,100,0.6,0.3664498734413655,23,0.6956521739130435,4.585473856334362,50.0,2,1,0.0,738.2612908698322,A_3gate_new,g_ret_2m_with+g_vpin_calm+g_vwap_premium
600,BOTH,"['g_rv_lo', 'g_tr_above_ema200', 'g_vpin_calm']",3,179,0.6424581005586593,2.6564131459707627,88,0.5909090909090909,1.5259213770304312,15,0.6666666666666666,4.5823651094636055,70.63162176044571,2,1,0.0,481.1483364936786,A_3gate_new,g_rv_lo+g_tr_above_ema200+g_vpin_calm
600,BOTH,"['g_bb_pos_with', 'g_mp_skew_with', 'g_rv_md']",3,157,0.6050955414012739,2.299365025739175,74,0.5540540540540541,-1.8010211241609162,10,0.6,4.5802183272207575,62.93283673176175,2,1,0.0,320.61528290545306,A_3gate_new,g_bb_pos_with+g_mp_skew_with+g_rv_md
600,BOTH,"['g_bb_pos_with', 'g_mp_skew_strong_with', 'g_rv_md']",3,157,0.6050955414012739,2.299365025739175,74,0.5540540540540541,-1.8010211241609162,10,0.6,4.5802183272207575,62.93283673176175,2,1,0.0,320.61528290545306,A_3gate_new,g_bb_pos_with+g_mp_skew_strong_with+g_rv_md
600,BOTH,"['g_mp_skew_with', 'g_rv_md', 'g_tr_above_ema50']",3,160,0.60625,2.9489859452019274,75,0.5466666666666666,-2.1103408425054373,10,0.6,4.5802183272207575,62.93283673176175,2,1,0.0,320.61528290545306,A_3gate_new,g_mp_skew_with+g_rv_md+g_tr_above_ema50
600,BOTH,"['g_cci_with', 'g_mp_skew_strong_with', 'g_rv_md']",3,157,0.6050955414012739,2.251731252406931,75,0.5466666666666666,-2.1103408425054377,10,0.6,4.5802183272207575,62.93283673176175,2,1,0.0,320.61528290545306,A_3gate_new,g_cci_with+g_mp_skew_strong_with+g_rv_md
600,BOTH,"['g_mp_skew_strong_with', 'g_rv_md', 'g_tr_above_ema50']",3,160,0.60625,2.9489859452019274,75,0.5466666666666666,-2.1103408425054373,10,0.6,4.5802183272207575,62.93283673176175,2,1,0.0,320.61528290545306,A_3gate_new,g_mp_skew_strong_with+g_rv_md+g_tr_above_ema50
600,BOTH,"['g_cci_with', 'g_mp_skew_with', 'g_rv_md']",3,157,0.6050955414012739,2.251731252406931,75,0.5466666666666666,-2.1103408425054377,10,0.6,4.5802183272207575,62.93283673176175,2,1,0.0,320.61528290545306,A_3gate_new,g_cci_with+g_mp_skew_with+g_rv_md
480,DOWN,"['g_regime_ranging', 'g_ret_2m_with', 'g_rf_strong']",3,180,0.55,2.057778972241658,71,0.5352112676056338,2.975584372053871,13,0.6153846153846154,4.574041326721086,87.93283673176177,3,1,0.0,416.2377607316188,A_3gate_new,g_regime_ranging+g_ret_2m_with+g_rf_strong
360,DOWN,"['g_mp_no_extreme_150', 'g_queue_top_high', 'g_rv_md']",3,151,0.6291390728476821,3.025310029466605,70,0.5142857142857142,-2.583738844393026,10,0.7,4.571933467888481,56.51754332029038,2,1,0.0,320.0353427521937,A_3gate_new,g_mp_no_extreme_150+g_queue_top_high+g_rv_md
360,DOWN,"['g_queue_top_high', 'g_rv_md', 'g_vwap_15_85']",3,163,0.6319018404907976,3.153747371202273,78,0.5256410256410257,-2.617657549141306,10,0.7,4.571933467888481,56.51754332029038,2,1,0.0,320.0353427521937,A_3gate_new,g_queue_top_high+g_rv_md+g_vwap_15_85
480,DOWN,"['g_rf_with', 'g_rv_md', 'g_vpin_calm']",3,106,0.5849056603773585,3.201086440875752,62,0.46774193548387094,1.758767202611792,11,0.8181818181818182,4.571615639881518,27.586563795315413,1,1,0.0,352.0144042708769,A_3gate_new,g_rf_with+g_rv_md+g_vpin_calm
480,DOWN,"['g_rf_strong', 'g_rf_with', 'g_rv_md']",3,166,0.5843373493975904,2.1975799030408214,74,0.47297297297297297,0.7829264656628391,11,0.8181818181818182,4.571615639881518,27.586563795315413,1,1,0.0,352.0144042708769,A_3gate_new,g_rf_strong+g_rf_with+g_rv_md
480,DOWN,"['g_rf_with', 'g_ribbon_slope_with', 'g_rv_md']",3,151,0.5960264900662252,2.2593458356802563,65,0.4307692307692308,-1.9936415959254112,11,0.8181818181818182,4.571615639881518,27.586563795315413,1,1,0.0,352.0144042708769,A_3gate_new,g_rf_with+g_ribbon_slope_with+g_rv_md
480,DOWN,"['g_rf_with', 'g_rv_md', 'g_vwap_10_90']",3,173,0.5838150289017341,1.9407848640758578,80,0.475,2.207166408444688,11,0.8181818181818182,4.571615639881518,27.586563795315413,1,1,0.0,352.0144042708769,A_3gate_new,g_rf_with+g_rv_md+g_vwap_10_90
480,DOWN,"['g_rf_strong', 'g_rv_md', 'g_vwap_10_90']",3,167,0.5868263473053892,2.225799529743438,76,0.47368421052631576,0.4858543431342353,11,0.8181818181818182,4.571615639881518,27.586563795315413,1,1,0.0,352.0144042708769,A_3gate_new,g_rf_strong+g_rv_md+g_vwap_10_90
480,DOWN,"['g_rf_strong', 'g_rv_md', 'g_vpin_calm']",3,104,0.5865384615384616,3.3169613535313363,59,0.4576271186440678,-0.5025210469129521,11,0.8181818181818182,4.571615639881518,27.586563795315413,1,1,0.0,352.0144042708769,A_3gate_new,g_rf_strong+g_rv_md+g_vpin_calm
480,DOWN,"['g_rf_strong', 'g_rv_md']",2,167,0.5868263473053892,2.225799529743438,76,0.47368421052631576,0.4858543431342353,11,0.8181818181818182,4.571615639881518,27.586563795315413,1,1,0.0,352.0144042708769,A_2gate_new,g_rf_strong+g_rv_md
480,DOWN,"['g_rf_with', 'g_rv_md']",2,173,0.5838150289017341,1.9407848640758578,80,0.475,2.207166408444688,11,0.8181818181818182,4.571615639881518,27.586563795315413,1,1,0.0,352.0144042708769,A_2gate_new,g_rf_with+g_rv_md
480,DOWN,"['g_rf_strong', 'g_ribbon_slope_with', 'g_rv_md']",3,148,0.6013513513513513,2.593377327168918,65,0.4461538461538462,-1.5476666479384604,11,0.8181818181818182,4.571615639881518,27.586563795315413,1,1,0.0,352.0144042708769,A_3gate_new,g_rf_strong+g_ribbon_slope_with+g_rv_md
60,DOWN,"['g_imb5_with', 'g_ribbon_slope_with', 'g_rv_md']",3,106,0.6132075471698113,2.336476152010783,60,0.5166666666666667,-1.6371292793033743,17,0.7058823529411765,4.56751272067209,43.2418650137635,1,1,0.0,543.5340137599786,A_3gate_new,g_imb5_with+g_ribbon_slope_with+g_rv_md
