sleeve,gate,n_base,wr_base,dpt_base,sum_base,n_gate,wr_gate,dpt_gate,sum_gate,dpt_lift,wr_lift,keep_pct,n_train,wr_train,dpt_train,sum_train,n_val,wr_val,dpt_val,sum_val,n_lockbox,wr_lockbox,dpt_lockbox,sum_lockbox,n_base_lockbox,wr_base_lockbox,dpt_base_lockbox,sum_base_lockbox
btc_5m_s15_off_mid,g_mp_skew_with,2135,0.7325526932084309,1.1730768029099077,2504.518974212653,1003,0.7298105682951147,1.9558476842605557,1961.7152273133374,0.782770881350648,-0.0027421249133161574,0.46978922716627636,495,0.7575757575757576,-0.05558289966567713,-27.51353533451018,4,0.75,-2.6005873846615475,-10.40234953864619,504,0.7023809523809523,3.9675220479890747,1999.6311121864937,1057,0.7303689687795648,3.4656190875460213,3663.1593755361446
btc_5m_s15_off_mid,g_mp_skew_strong_with,2135,0.7325526932084309,1.1730768029099077,2504.518974212653,952,0.7321428571428571,2.060039005570745,1961.1571333033494,0.8869622026608373,-0.0004098360655737654,0.4459016393442623,462,0.7489177489177489,-0.6204856470253012,-286.66436892568913,4,0.75,-2.6005873846615475,-10.40234953864619,486,0.7160493827160493,4.646551135324455,2258.223851767685,1057,0.7303689687795648,3.4656190875460213,3663.1593755361446
btc_5m_s15_off_mid,g_mp_change_with,2135,0.7325526932084309,1.1730768029099077,2504.518974212653,97,0.7422680412371134,-0.6557221823746319,-63.605051690339295,-1.8287989852845397,0.009715348028682569,0.04543325526932084,61,0.7213114754098361,-1.8199989336479603,-111.01993495252557,0,,,0.0,36,0.7777777777777778,1.3170800906162852,47.414883262186265,1057,0.7303689687795648,3.4656190875460213,3663.1593755361446
btc_5m_s15_off_mid,g_mp_both_favor_bet,2135,0.7325526932084309,1.1730768029099077,2504.518974212653,1003,0.7298105682951147,1.9558476842605557,1961.7152273133374,0.782770881350648,-0.0027421249133161574,0.46978922716627636,495,0.7575757575757576,-0.05558289966567713,-27.51353533451018,4,0.75,-2.6005873846615475,-10.40234953864619,504,0.7023809523809523,3.9675220479890747,1999.6311121864937,1057,0.7303689687795648,3.4656190875460213,3663.1593755361446
btc_5m_s15_off_mid,g_mp_skew_extreme_against,2135,0.7325526932084309,1.1730768029099077,2504.518974212653,1011,0.7299703264094956,-0.5033238866826252,-508.8604494361341,-1.676400689592533,-0.0025823667989353094,0.47353629976580797,509,0.7111984282907662,-2.528326565226402,-1286.9182217002385,1,1.0,22.615386343566684,22.615386343566684,501,0.7485029940119761,1.5078690337735285,755.4423859205378,1057,0.7303689687795648,3.4656190875460213,3663.1593755361446
btc_5m_s15_off_mid,g_mp_no_extreme,2135,0.7325526932084309,1.1730768029099077,2504.518974212653,236,0.7245762711864406,8.40614870588486,1983.8510945888268,7.233071902974952,-0.007976422021990226,0.11053864168618267,131,0.7404580152671756,3.0512814232652103,399.71786644774255,0,,,0.0,105,0.7047619047619048,15.08698312515319,1584.1332281410848,1057,0.7303689687795648,3.4656190875460213,3663.1593755361446
btc_5m_s15_off_mid,g_mp_weighted_skew_with,2135,0.7325526932084309,1.1730768029099077,2504.518974212653,508,0.5374015748031497,6.713874598583997,3410.6482960806707,5.54079779567409,-0.1951511184052812,0.23793911007025761,246,0.5121951219512195,-3.8362989900438462,-943.7295515507861,3,0.6666666666666666,0.7606846402866315,2.2820539208598944,259,0.5598455598455598,16.803458662975274,4352.095793710596,1057,0.7303689687795648,3.4656190875460213,3663.1593755361446
btc_5m_s15_off_mid,g_mp_weighted_strong_with,2135,0.7325526932084309,1.1730768029099077,2504.518974212653,487,0.5420944558521561,7.411913304488393,3609.6017792858474,6.2388365015784855,-0.19045823735627476,0.2281030444964871,229,0.5109170305676856,-3.6889784643913037,-844.7760683456086,3,0.6666666666666666,0.7606846402866315,2.2820539208598944,255,0.5686274509803921,17.45919919102195,4452.095793710597,1057,0.7303689687795648,3.4656190875460213,3663.1593755361446
btc_5m_s15_off_mid,g_mp_imbalance_with,2135,0.7325526932084309,1.1730768029099077,2504.518974212653,1003,0.7298105682951147,1.9558476842605557,1961.7152273133374,0.782770881350648,-0.0027421249133161574,0.46978922716627636,495,0.7575757575757576,-0.05558289966567713,-27.51353533451018,4,0.75,-2.6005873846615475,-10.40234953864619,504,0.7023809523809523,3.9675220479890747,1999.6311121864937,1057,0.7303689687795648,3.4656190875460213,3663.1593755361446
btc_5m_s15_off_mid,g_mp_imbalance_extreme,2135,0.7325526932084309,1.1730768029099077,2504.518974212653,1003,0.7298105682951147,1.9558476842605557,1961.7152273133374,0.782770881350648,-0.0027421249133161574,0.46978922716627636,495,0.7575757575757576,-0.05558289966567713,-27.51353533451018,4,0.75,-2.6005873846615475,-10.40234953864619,504,0.7023809523809523,3.9675220479890747,1999.6311121864937,1057,0.7303689687795648,3.4656190875460213,3663.1593755361446
sol_5m_s6,g_mp_skew_with,4927,0.6929165820986402,0.152406779745735,750.9082038072363,2768,0.6864161849710982,-0.1755766883378022,-485.9962733190365,-0.3279834680835372,-0.006500397127541913,0.5618023137812056,1806,0.6915836101882613,-0.07564162533476207,-136.6087753545803,28,0.7142857142857143,-1.7509795357769782,-49.02742700175539,934,0.6755888650963597,-0.3215846584183094,-300.360070962701,1886,0.6983032873806999,0.20944894512675233,395.0207105090549
sol_5m_s6,g_mp_skew_strong_with,4927,0.6929165820986402,0.152406779745735,750.9082038072363,2626,0.6926884996191927,-0.01889308591688983,-49.61324361775269,-0.1712998656626248,-0.00022808247944750004,0.5329815303430079,1733,0.6970571263704558,0.03094187123611907,53.62226285219435,28,0.7142857142857143,-1.7509795357769782,-49.02742700175539,865,0.6832369942196532,-0.06266829996322776,-54.20807946819201,1886,0.6983032873806999,0.20944894512675233,395.0207105090549
sol_5m_s6,g_mp_change_with,4927,0.6929165820986402,0.152406779745735,750.9082038072363,237,0.7257383966244726,-0.7856995381238187,-186.210790535345,-0.9381063178695537,0.03282181452583244,0.04810229348487924,136,0.7132352941176471,-0.6717023559088187,-91.35152040359934,2,1.0,7.169799094472326,14.339598188944652,99,0.7373737373737373,-1.1030188719261644,-109.19886832069028,1886,0.6983032873806999,0.20944894512675233,395.0207105090549
sol_5m_s6,g_mp_both_favor_bet,4927,0.6929165820986402,0.152406779745735,750.9082038072363,2766,0.6861894432393347,-0.17926899137953464,-495.8580301557928,-0.33167577112526964,-0.006727138859305426,0.5613963872539071,1806,0.6915836101882613,-0.07564162533476207,-136.6087753545803,28,0.7142857142857143,-1.7509795357769782,-49.02742700175539,932,0.674892703862661,-0.33285603841143474,-310.2218277994572,1886,0.6983032873806999,0.20944894512675233,395.0207105090549
sol_5m_s6,g_mp_skew_extreme_against,4927,0.6929165820986402,0.152406779745735,750.9082038072363,1805,0.7019390581717452,0.12506070642523184,225.73457509754348,-0.02734607332050315,0.009022476073105024,0.36634869088694944,1004,0.6852589641434262,0.04908341837130821,49.27975204479344,18,0.6666666666666666,-2.9227014974600025,-52.60862695428005,783,0.7241379310344828,0.2925459131635124,229.0634500070302,1886,0.6983032873806999,0.20944894512675233,395.0207105090549
sol_5m_s6,g_mp_no_extreme,4927,0.6929165820986402,0.152406779745735,750.9082038072363,722,0.6689750692520776,1.008995939643832,728.4950684228467,0.8565891598980969,-0.02394151284656254,0.1465394763547798,410,0.6731707317073171,1.4411627799717934,590.8767397884353,4,0.5,-6.149191903936517,-24.596767615746067,308,0.6655844155844156,0.5266723904225891,162.21509625015742,1886,0.6983032873806999,0.20944894512675233,395.0207105090549
sol_5m_s6,g_mp_weighted_skew_with,4927,0.6929165820986402,0.152406779745735,750.9082038072363,1465,0.543344709897611,0.4162776127589493,609.8467026918607,0.26387083301321435,-0.1495718722010292,0.29734118124619446,819,0.5323565323565324,1.1236150272489638,920.2407073169014,14,0.42857142857142855,-8.81162819900148,-123.36279478602074,632,0.560126582278481,-0.2959354586060441,-187.03120983901988,1886,0.6983032873806999,0.20944894512675233,395.0207105090549
sol_5m_s6,g_mp_weighted_strong_with,4927,0.6929165820986402,0.152406779745735,750.9082038072363,1420,0.5429577464788733,0.47294975525096344,671.5886524563681,0.3205429755052285,-0.14995883561976686,0.28820783438197684,806,0.5347394540942928,1.277082929953659,1029.3288415426491,12,0.4166666666666667,-9.594760634696426,-115.1371276163571,602,0.5564784053156147,-0.4029951187208037,-242.60306146992383,1886,0.6983032873806999,0.20944894512675233,395.0207105090549
sol_5m_s6,g_mp_imbalance_with,4927,0.6929165820986402,0.152406779745735,750.9082038072363,2768,0.6864161849710982,-0.1755766883378022,-485.9962733190365,-0.3279834680835372,-0.006500397127541913,0.5618023137812056,1806,0.6915836101882613,-0.07564162533476207,-136.6087753545803,28,0.7142857142857143,-1.7509795357769782,-49.02742700175539,934,0.6755888650963597,-0.3215846584183094,-300.360070962701,1886,0.6983032873806999,0.20944894512675233,395.0207105090549
sol_5m_s6,g_mp_imbalance_extreme,4927,0.6929165820986402,0.152406779745735,750.9082038072363,2768,0.6864161849710982,-0.1755766883378022,-485.9962733190365,-0.3279834680835372,-0.006500397127541913,0.5618023137812056,1806,0.6915836101882613,-0.07564162533476207,-136.6087753545803,28,0.7142857142857143,-1.7509795357769782,-49.02742700175539,934,0.6755888650963597,-0.3215846584183094,-300.360070962701,1886,0.6983032873806999,0.20944894512675233,395.0207105090549
btc_5m_v7,g_mp_skew_with,32599,0.6118899352740882,-0.9193566347351737,-29970.10693573193,16469,0.6376221992835024,0.2416527077003057,3979.7784431163345,1.1610093424354795,0.025732264009414196,0.5051995459983435,10838,0.644399335670788,0.08892407529737223,963.7591280729202,216,0.7268518518518519,2.129036556420275,459.8718961867794,5415,0.6204986149584487,0.47204938483040304,2556.1474188566326,10964,0.5901130974097045,-0.7527860716488131,-8253.546489557586
btc_5m_v7,g_mp_skew_strong_with,32599,0.6118899352740882,-0.9193566347351737,-29970.10693573193,15620,0.6403329065300897,0.2919382471395189,4560.075420319285,1.2112948818746925,0.02844297125600148,0.4791558023252247,10243,0.6474665625305086,0.14629149778125866,1498.4638117734326,203,0.7339901477832512,1.805913644201484,366.60046977290125,5174,0.6225357557015848,0.5208757515989465,2695.011138772949,10964,0.5901130974097045,-0.7527860716488131,-8253.546489557586
btc_5m_v7,g_mp_change_with,32599,0.6118899352740882,-0.9193566347351737,-29970.10693573193,1221,0.5978705978705978,-1.67167135947735,-2041.1107299218445,-0.7523147247421763,-0.014019337403490373,0.03745513666063376,808,0.6287128712871287,-0.7202402305520861,-581.9541062860856,37,0.5675675675675675,-0.8076654451192203,-29.883621469411153,376,0.5345744680851063,-3.8012579844849688,-1429.2730021663483,10964,0.5901130974097045,-0.7527860716488131,-8253.546489557586
btc_5m_v7,g_mp_both_favor_bet,32599,0.6118899352740882,-0.9193566347351737,-29970.10693573193,16448,0.6378283073929961,0.2536774985052854,4172.4874954149345,1.173034133240459,0.025938372118907926,0.5045553544587257,10826,0.6444670238315168,0.094677061679494,1024.973869742202,215,0.7302325581395349,2.2552181217989737,484.8718961867794,5407,0.6208618457555021,0.4924434491374056,2662.641729485952,10964,0.5901130974097045,-0.7527860716488131,-8253.546489557586
btc_5m_v7,g_mp_skew_extreme_against,32599,0.6118899352740882,-0.9193566347351737,-29970.10693573193,13036,0.6288738876956121,-1.1799404950704808,-15381.704293738789,-0.2605838603353071,0.01698395242152395,0.39988956716463697,8406,0.6375208184630026,-1.1142320271387531,-9366.23442012836,140,0.6285714285714286,-1.0055910357317954,-140.78274500245135,4490,0.612694877505568,-1.308393569845875,-5874.687128607979,10964,0.5901130974097045,-0.7527860716488131,-8253.546489557586
btc_5m_v7,g_mp_no_extreme,32599,0.6118899352740882,-0.9193566347351737,-29970.10693573193,4190,0.5966587112171837,0.44556343946552446,1866.9108113605475,1.3649200742006982,-0.015231224056904469,0.12853155004754746,2871,0.6015325670498084,0.03934989581107052,112.97355087358346,58,0.6551724137931034,5.302842421538541,307.56486044923537,1261,0.5828707375099128,1.1470042823455422,1446.3724000377288,10964,0.5901130974097045,-0.7527860716488131,-8253.546489557586
btc_5m_v7,g_mp_weighted_skew_with,32599,0.6118899352740882,-0.9193566347351737,-29970.10693573193,12085,0.458585022755482,-0.669157117410439,-8086.763763905155,0.25019951732473467,-0.15330491251860617,0.3707168931562318,7906,0.4671135846192765,-1.33001869716767,-10515.127819807598,123,0.5609756097560976,2.6560224383369513,326.690759915445,4056,0.4388560157790927,0.5181640276102065,2101.673295986998,10964,0.5901130974097045,-0.7527860716488131,-8253.546489557586
btc_5m_v7,g_mp_weighted_strong_with,32599,0.6118899352740882,-0.9193566347351737,-29970.10693573193,11576,0.45283344851416724,-0.7281879913610845,-8429.504187995914,0.19116864337408923,-0.15905648675992096,0.35510291726740084,7572,0.46130480718436345,-1.4485249698309204,-10968.231071559729,123,0.5609756097560976,2.6560224383369513,326.690759915445,3881,0.43287812419479516,0.569965504676211,2212.036123648375,10964,0.5901130974097045,-0.7527860716488131,-8253.546489557586
btc_5m_v7,g_mp_imbalance_with,32599,0.6118899352740882,-0.9193566347351737,-29970.10693573193,16465,0.6376556331612512,0.24370253433060907,4012.562227753478,1.1630591690657828,0.025765697887162986,0.5050768428479401,10838,0.644399335670788,0.08892407529737223,963.7591280729202,216,0.7268518518518519,2.129036556420275,459.8718961867794,5411,0.62058769173905,0.4784570695793343,2588.931203493778,10964,0.5901130974097045,-0.7527860716488131,-8253.546489557586
btc_5m_v7,g_mp_imbalance_extreme,32599,0.6118899352740882,-0.9193566347351737,-29970.10693573193,16456,0.6375789985415654,0.24299811433050317,3998.77696942276,1.162354749065677,0.02568906326747722,0.5048007607595325,10831,0.6441695134336627,0.08309240787943888,899.9738697422024,216,0.7268518518518519,2.129036556420275,459.8718961867794,5409,0.6208171565908671,0.48787783388681427,2638.9312034937784,10964,0.5901130974097045,-0.7527860716488131,-8253.546489557586
eth_5m_v7,g_mp_skew_with,29895,0.6069242348218765,-1.7414859660988282,-52061.72295652447,15580,0.6365211810012837,-0.8504697274851604,-13250.318354218798,0.8910162386136679,0.029596946179407224,0.5211573841779562,10065,0.6477893691008445,-0.6935988796326004,-6981.072723502123,269,0.6505576208178439,0.3892460346394852,104.70718331802152,5246,0.6141822340831109,-1.215011973700857,-6373.952814034696,10396,0.5883993843786072,-2.2237117114645244,-23117.706952385197
eth_5m_v7,g_mp_skew_strong_with,29895,0.6069242348218765,-1.7414859660988282,-52061.72295652447,14829,0.6381414795333468,-0.8851708889980946,-13126.199112952745,0.8563150771007336,0.03121724471147025,0.4960361264425489,9612,0.6511652101539742,-0.6255574883688921,-6012.858578201792,259,0.640926640926641,0.026546217400245126,6.8754703066634875,4958,0.6127470754336426,-1.4361064955743477,-7120.216005057616,10396,0.5883993843786072,-2.2237117114645244,-23117.706952385197
eth_5m_v7,g_mp_change_with,29895,0.6069242348218765,-1.7414859660988282,-52061.72295652447,2582,0.6649883810999225,-0.6463370258667537,-1668.842200787958,1.0951489402320744,0.058064146278046014,0.08636895801973574,1694,0.6676505312868949,-0.462735511209044,-783.8739559881205,39,0.6153846153846154,-2.517166287854741,-98.1694852263349,849,0.6619552414605419,-0.9267358770005922,-786.7987595735028,10396,0.5883993843786072,-2.2237117114645244,-23117.706952385197
eth_5m_v7,g_mp_both_favor_bet,29895,0.6069242348218765,-1.7414859660988282,-52061.72295652447,15563,0.6363169054809484,-0.864841783451498,-13459.532675855664,0.8766441826473302,0.029392670659071918,0.5205887272119083,10059,0.6477781091559797,-0.6909712455093111,-6950.479758578161,269,0.6505576208178439,0.3892460346394852,104.70718331802152,5235,0.6135625596943649,-1.2633734671624688,-6613.760100595524,10396,0.5883993843786072,-2.2237117114645244,-23117.706952385197
eth_5m_v7,g_mp_skew_extreme_against,29895,0.6069242348218765,-1.7414859660988282,-52061.72295652447,11456,0.6261347765363129,-1.1089101205050627,-12703.674340505997,0.6325758455937656,0.01921054171443637,0.38320789429670515,7258,0.6319922843758611,-0.898566997708299,-6521.799269366834,139,0.5467625899280576,1.0449471741056888,145.24765720069075,4059,0.6183789110618378,-1.5587885509583284,-6327.122728339855,10396,0.5883993843786072,-2.2237117114645244,-23117.706952385197
eth_5m_v7,g_mp_no_extreme,29895,0.6069242348218765,-1.7414859660988282,-52061.72295652447,3702,0.5940032414910859,-0.33285383368770677,-1232.2248923118905,1.4086321324111215,-0.012920993330790664,0.12383341695935775,2311,0.5854608394634357,-0.7554216710904568,-1745.7794818900456,62,0.532258064516129,-4.776431777451681,-296.13877020200425,1329,0.6117381489841986,0.6092500826035812,809.6933597801594,10396,0.5883993843786072,-2.2237117114645244,-23117.706952385197
eth_5m_v7,g_mp_weighted_skew_with,29895,0.6069242348218765,-1.7414859660988282,-52061.72295652447,11712,0.44817281420765026,-1.8948695258258783,-22192.711886472687,-0.1533835597270501,-0.15875142061422626,0.39177119919719017,7249,0.464064008828804,-1.280518841218856,-9282.481079995487,229,0.45414847161572053,0.5215684618431189,119.43917776207422,4234,0.42064241851676903,-3.077390171053206,-13029.669984239275,10396,0.5883993843786072,-2.2237117114645244,-23117.706952385197
eth_5m_v7,g_mp_weighted_strong_with,29895,0.6069242348218765,-1.7414859660988282,-52061.72295652447,11299,0.4428710505354456,-1.969365246478788,-22251.857919963826,-0.22787928037995986,-0.1640531842864309,0.3779561799632046,7029,0.4608052354531228,-1.2891319076456194,-9061.308178841058,222,0.45045045045045046,0.676215118877896,150.11975639089292,4048,0.41131422924901184,-3.2956199351565365,-13340.66949751366,10396,0.5883993843786072,-2.2237117114645244,-23117.706952385197
eth_5m_v7,g_mp_imbalance_with,29895,0.6069242348218765,-1.7414859660988282,-52061.72295652447,15579,0.6364978496694268,-0.8512335743180023,-13261.367854300157,0.8902523917808259,0.029573614847550278,0.5211239337681887,10065,0.6477893691008445,-0.6935988796326004,-6981.072723502123,269,0.6505576208178439,0.3892460346394852,104.70718331802152,5245,0.6141086749285033,-1.2173502982108784,-6385.002314116057,10396,0.5883993843786072,-2.2237117114645244,-23117.706952385197
eth_5m_v7,g_mp_imbalance_extreme,29895,0.6069242348218765,-1.7414859660988282,-52061.72295652447,15568,0.6363694758478932,-0.8648916163591966,-13464.632683479973,0.8765943497396316,0.029445241026016644,0.5207559792607459,10062,0.6478831246273107,-0.689831024329012,-6941.079766798519,269,0.6505576208178439,0.3892460346394852,104.70718331802152,5237,0.6135191903761695,-1.2656597479471985,-6628.260099999478,10396,0.5883993843786072,-2.2237117114645244,-23117.706952385197
btc_15m_sniper,g_mp_skew_with,3473,0.6003455226029369,-1.1337122056630358,-3937.3824902677234,1845,0.605420054200542,-1.1195364757560635,-2065.5447977699373,0.014175729906972245,0.00507453159760507,0.5312410020155485,1217,0.6080525883319639,-1.1519160698800008,-1401.881857043961,20,0.7,1.2826960453183043,25.653920906366086,608,0.5970394736842105,-1.1337448382110893,-689.3168616323422,1151,0.5907906168549087,-1.1358542481238578,-1307.3682395905603
btc_15m_sniper,g_mp_skew_strong_with,3473,0.6003455226029369,-1.1337122056630358,-3937.3824902677234,1756,0.6093394077448747,-1.0632526791249264,-1867.0717045433707,0.07045952653810938,0.008993885141937774,0.5056147422977253,1162,0.6153184165232358,-0.9068130033172983,-1053.7167098547006,17,0.7058823529411765,1.7499051811469395,29.74838807949797,577,0.5944540727902946,-1.4611843722151958,-843.103382768168,1151,0.5907906168549087,-1.1358542481238578,-1307.3682395905603
btc_15m_sniper,g_mp_change_with,3473,0.6003455226029369,-1.1337122056630358,-3937.3824902677234,289,0.5397923875432526,-4.39335664592839,-1269.6800706733047,-3.2596444402653537,-0.06055313505968429,0.08321336020731356,196,0.5255102040816326,-5.250047589637279,-1029.0093275689067,3,1.0,20.669626584945902,62.00887975483771,90,0.5555555555555556,-3.3631069206581734,-302.6796228592356,1151,0.5907906168549087,-1.1358542481238578,-1307.3682395905603
btc_15m_sniper,g_mp_both_favor_bet,3473,0.6003455226029369,-1.1337122056630358,-3937.3824902677234,1845,0.605420054200542,-1.1195364757560635,-2065.5447977699373,0.014175729906972245,0.00507453159760507,0.5312410020155485,1217,0.6080525883319639,-1.1519160698800008,-1401.881857043961,20,0.7,1.2826960453183043,25.653920906366086,608,0.5970394736842105,-1.1337448382110893,-689.3168616323422,1151,0.5907906168549087,-1.1358542481238578,-1307.3682395905603
btc_15m_sniper,g_mp_skew_extreme_against,3473,0.6003455226029369,-1.1337122056630358,-3937.3824902677234,1357,0.6057479734708917,-1.059126333769293,-1437.2344349249306,0.07458587189374266,0.005402450867954767,0.39072847682119205,912,0.6217105263157895,-0.680492251952571,-620.6089337807448,9,0.2222222222222222,-17.347832067383106,-156.13048860644795,436,0.5802752293577982,-1.5148968177471054,-660.4950125377379,1151,0.5907906168549087,-1.1358542481238578,-1307.3682395905603
btc_15m_sniper,g_mp_no_extreme,3473,0.6003455226029369,-1.1337122056630358,-3937.3824902677234,524,0.5687022900763359,-0.9080767498446519,-475.8322169185976,0.22563545581838385,-0.03164323252660106,0.15087820328246473,335,0.5343283582089552,-3.1613708353480883,-1059.0592298416095,8,0.625,0.8407132338392214,6.725705870713771,181,0.6298342541436464,3.1850900942115916,576.5013070522981,1151,0.5907906168549087,-1.1358542481238578,-1307.3682395905603
btc_15m_sniper,g_mp_weighted_skew_with,3473,0.6003455226029369,-1.1337122056630358,-3937.3824902677234,1464,0.4651639344262295,-2.921337190855078,-4276.837647411834,-1.787624985192042,-0.13518158817670745,0.42153757558306937,962,0.4573804573804574,-3.47126173867213,-3339.353792602589,9,0.7777777777777778,10.79388422983588,97.14495806852293,493,0.4746450304259635,-2.098638565674985,-1034.6288128777676,1151,0.5907906168549087,-1.1358542481238578,-1307.3682395905603
btc_15m_sniper,g_mp_weighted_strong_with,3473,0.6003455226029369,-1.1337122056630358,-3937.3824902677234,1396,0.4684813753581662,-2.6119421644285543,-3646.2712615422615,-1.4782299587655185,-0.13186414724477075,0.4019579614166427,919,0.4591947769314472,-3.208062361993164,-2948.2093106717175,8,0.875,15.268119758565364,122.14495806852291,469,0.47974413646055436,-1.7488420233242377,-820.2069089390675,1151,0.5907906168549087,-1.1358542481238578,-1307.3682395905603
btc_15m_sniper,g_mp_imbalance_with,3473,0.6003455226029369,-1.1337122056630358,-3937.3824902677234,1845,0.605420054200542,-1.1195364757560635,-2065.5447977699373,0.014175729906972245,0.00507453159760507,0.5312410020155485,1217,0.6080525883319639,-1.1519160698800008,-1401.881857043961,20,0.7,1.2826960453183043,25.653920906366086,608,0.5970394736842105,-1.1337448382110893,-689.3168616323422,1151,0.5907906168549087,-1.1358542481238578,-1307.3682395905603
btc_15m_sniper,g_mp_imbalance_extreme,3473,0.6003455226029369,-1.1337122056630358,-3937.3824902677234,1845,0.605420054200542,-1.1195364757560635,-2065.5447977699373,0.014175729906972245,0.00507453159760507,0.5312410020155485,1217,0.6080525883319639,-1.1519160698800008,-1401.881857043961,20,0.7,1.2826960453183043,25.653920906366086,608,0.5970394736842105,-1.1337448382110893,-689.3168616323422,1151,0.5907906168549087,-1.1358542481238578,-1307.3682395905603
sol_15m_s7_late,g_mp_skew_with,141,0.5177304964539007,-7.5262861057221055,-1061.2063409068169,65,0.46153846153846156,-10.829999462529667,-703.9499650644284,-3.3037133568075614,-0.056192034915439115,0.46099290780141844,65,0.46153846153846156,-10.829999462529667,-703.9499650644284,0,,,0.0,0,,,0.0,0,,,0.0
sol_15m_s7_late,g_mp_skew_strong_with,141,0.5177304964539007,-7.5262861057221055,-1061.2063409068169,63,0.47619047619047616,-10.380158175625848,-653.9499650644284,-2.8538720699037423,-0.041540020263424515,0.44680851063829785,63,0.47619047619047616,-10.380158175625848,-653.9499650644284,0,,,0.0,0,,,0.0,0,,,0.0
sol_15m_s7_late,g_mp_both_favor_bet,141,0.5177304964539007,-7.5262861057221055,-1061.2063409068169,65,0.46153846153846156,-10.829999462529667,-703.9499650644284,-3.3037133568075614,-0.056192034915439115,0.46099290780141844,65,0.46153846153846156,-10.829999462529667,-703.9499650644284,0,,,0.0,0,,,0.0,0,,,0.0
sol_15m_s7_late,g_mp_skew_extreme_against,141,0.5177304964539007,-7.5262861057221055,-1061.2063409068169,75,0.5733333333333334,-4.430085011231845,-332.25637584238837,3.0962010944902607,0.05560283687943268,0.5319148936170213,75,0.5733333333333334,-4.430085011231845,-332.25637584238837,0,,,0.0,0,,,0.0,0,,,0.0
sol_15m_s7_late,g_mp_weighted_skew_with,141,0.5177304964539007,-7.5262861057221055,-1061.2063409068169,59,0.1016949152542373,-16.74697678879423,-988.0716305388594,-9.220690683072123,-0.4160355811996634,0.41843971631205673,59,0.1016949152542373,-16.74697678879423,-988.0716305388594,0,,,0.0,0,,,0.0,0,,,0.0
sol_15m_s7_late,g_mp_weighted_strong_with,141,0.5177304964539007,-7.5262861057221055,-1061.2063409068169,59,0.1016949152542373,-16.74697678879423,-988.0716305388594,-9.220690683072123,-0.4160355811996634,0.41843971631205673,59,0.1016949152542373,-16.74697678879423,-988.0716305388594,0,,,0.0,0,,,0.0,0,,,0.0
sol_15m_s7_late,g_mp_imbalance_with,141,0.5177304964539007,-7.5262861057221055,-1061.2063409068169,65,0.46153846153846156,-10.829999462529667,-703.9499650644284,-3.3037133568075614,-0.056192034915439115,0.46099290780141844,65,0.46153846153846156,-10.829999462529667,-703.9499650644284,0,,,0.0,0,,,0.0,0,,,0.0
sol_15m_s7_late,g_mp_imbalance_extreme,141,0.5177304964539007,-7.5262861057221055,-1061.2063409068169,65,0.46153846153846156,-10.829999462529667,-703.9499650644284,-3.3037133568075614,-0.056192034915439115,0.46099290780141844,65,0.46153846153846156,-10.829999462529667,-703.9499650644284,0,,,0.0,0,,,0.0,0,,,0.0
univ_5m_rf_ribbon,g_mp_skew_with,100995,0.6382989256893906,-1.065330808494831,-107593.08500393546,51929,0.6549904677540488,-0.4112941698212316,-21358.09494464674,0.6540366386735994,0.01669154206465817,0.5141739690083668,33892,0.6613065030095597,-0.5624730151869005,-19063.335430714433,741,0.680161943319838,0.11252712442120039,83.38259919610948,17296,0.6415356151711379,-0.1374966531642239,-2378.142113128417,34894,0.6303375938556772,-0.791701027086769,-27625.61563916572
univ_5m_rf_ribbon,g_mp_skew_strong_with,100995,0.6382989256893906,-1.065330808494831,-107593.08500393546,49375,0.6580860759493671,-0.3930403630630021,-19406.36792623573,0.6722904454318288,0.01978715025997646,0.48888558839546514,32292,0.6653041000867088,-0.5041320554288138,-16279.432333907254,704,0.6803977272727273,-0.25766064248228093,-181.39309230752576,16379,0.6428963917211062,-0.17983652848287135,-2945.54250002095,34894,0.6303375938556772,-0.791701027086769,-27625.61563916572
univ_5m_rf_ribbon,g_mp_change_with,100995,0.6382989256893906,-1.065330808494831,-107593.08500393546,6244,0.6800128122998078,-0.21539947571319762,-1344.954326353206,0.8499313327816334,0.041713886610417195,0.06182484281400069,4109,0.6838646872718422,0.030189487994115475,124.04860616782048,97,0.6185567010309279,-1.2935977387816104,-125.47898066181622,2038,0.6751717369970559,-0.6592364827572187,-1343.5239518592116,34894,0.6303375938556772,-0.791701027086769,-27625.61563916572
univ_5m_rf_ribbon,g_mp_both_favor_bet,100995,0.6382989256893906,-1.065330808494831,-107593.08500393546,51882,0.6550634131297945,-0.40974548213300754,-21258.415104024698,0.6555853263618234,0.01676448744040393,0.5137085994356156,33871,0.6613622272740692,-0.5589304941518579,-18931.53476741758,739,0.6806495263870095,0.13033211898223437,96.31543592787119,17272,0.6416164891153312,-0.14029618877576377,-2423.195772534992,34894,0.6303375938556772,-0.791701027086769,-27625.61563916572
