source,strategy_id,family,asset,tf,n_trades,win_rate,avg_pnl_usd,total_pnl_usd,sharpe_ann,oos_sharpe_ann,calmar,max_dd_usd,profit_factor,avg_bars_held,avg_fees,avg_funding,perm_p,gates_passed,beats_bh,notes,rank_score
,A3,ADX_EMA,SUI,1h,698,0.3237822349570201,-0.027079221379806,-18.90129652310459,-0.0528627183344464,0.3277584734996189,-0.058712693848618,-321.928620271432,0.9922075668802832,16.799426934097422,0.225,0.0,,,False,ADX25_flip,0.324822838807188
,D1|SOL|z2.0|h48h|zwin30d|term_next|atr1,D1,SOL,h48,112,0.5357142857142857,-0.0292715345630344,-3.278411871059862,-0.1873159915411644,0.3229716499427439,,,,,0.225,-0.0280352310267843,0.5334665334665335,2/7,,z=2.0,0.3229716499427439
,A1,Donchian,AVAX,1d,58,0.5344827586206896,4.509510197767747,261.55159147052933,1.071806997006663,-0.0871472101117779,2.0770527582076403,-125.92438513513306,1.4917050150173556,8.275862068965518,0.225,0.7228197331896552,,,True,N20_ATR2.0,0.3167054277986041
,D1|BTC|z2.5|h72h|zwin30d|fund30davg|atr1,D1,BTC,h72,42,0.5,0.1787790947547791,7.508721979700724,1.6453043924431503,0.3132600099792144,,,,,0.2249999999999999,-0.006968169047619,0.3166833166833167,3/7,,z=2.5,0.3132600099792144
,D1|BTC|z2.0|h48h|zwin60d|term_next|atr1,D1,BTC,h48,65,0.4615384615384615,0.1027906731982491,6.681393757886191,0.8948535743314708,0.3121241348988374,,,,,0.225,-0.011987588076923,0.3406593406593406,4/7,,z=2.0,0.3121241348988374
,C1_BNB_4h_lb50_off0.5_trail2.0,C1_atr_breakout,BNB,4h,315,0.5079365079365079,5.171063036265591,1628.8848564236612,3.5557598449916314,-0.03862673692529,12.860546881572214,-126.65751086819478,1.82222211465145,5.12063492063492,,,,1/6,False,lb50_off0.5_trail2.0,0.31137326307471
,D1|BTC|z2.0|h168h|zwin7d|zero_fund|atr0,D1,BTC,h168,135,0.5037037037037037,0.2553678432991813,34.47465884538947,0.3833854740854012,0.3074858184859814,,,,,0.225,-0.0731998070370368,0.4075924075924076,1/7,,z=2.0,0.3074858184859814
,A3,ADX_EMA,AVAX,1h,826,0.3099273607748184,-0.0713610749800991,-58.944247933561854,-0.1666810541601292,0.3186383821626417,-0.2350857271430799,-250.7351196939604,0.976388661882789,17.929782082324454,0.225,0.0455363747881355,,,False,ADX25_flip,0.3068840958054877
,D1|SOL|z2.5|h168h|zwin7d|fund30davg|atr1,D1,SOL,h168,65,0.5076923076923077,0.0637041687666981,4.140770969835379,0.3816403245061134,0.3002728728042004,,,,,0.225,-0.0319388892307677,0.4115884115884116,3/7,,z=2.5,0.3002728728042004
,D1|BTC|z2.5|h8h|zwin7d|term_next|atr0,D1,BTC,h8,57,0.5087719298245614,0.5383900229002062,30.688231305311756,2.118882626462433,0.2993845138363172,,,,,0.225,-0.0279859451754385,0.1568431568431568,1/7,,z=2.5,0.2993845138363172
,D1|SOL|z1.5|h8h|zwin7d|term_next|atr0,D1,SOL,h8,296,0.4898648648648648,0.3460218132017403,102.42245670771511,1.2061895682132528,0.2985040175959075,,,,,0.225,-0.0298861569256751,0.0939060939060939,1/7,,z=1.5,0.2985040175959075
,D1|ETH|z2.0|h168h|zwin90d|fund30davg|atr1,D1,ETH,h168,58,0.4827586206896552,-0.030557773100041,-1.772350839802383,-0.2323298735766804,0.296483274702435,,,,,0.225,-0.0092214952586206,0.5414585414585414,0/7,,z=2.0,0.296483274702435
,D1|ETH|z2.5|h4h|zwin7d|fund30davg|atr1,D1,ETH,h4,50,0.54,0.0810868996364617,4.054344981823086,0.6254858137639032,0.296088703517751,,,,,0.225,-0.00707877,0.3856143856143856,3/7,,z=2.5,0.296088703517751
,D1|ETH|z1.0|h168h|zwin30d|term_next|atr0,D1,ETH,h168,517,0.4970986460348162,0.503948293557559,260.541267769258,0.6702761207341592,0.2938395161429363,,,,,0.225,-0.117699807736945,0.1818181818181818,3/7,,z=1.0,0.2938395161429363
,D2-CONTR|HYPE|z0.5|h24h|zwin60d,D2-CONTR,HYPE,h24,162,0.4876543209876543,0.6393434652174729,103.5736413652306,1.1013136662162175,0.2909934122579989,,,,,0.225,0.0116949310185181,0.1668331668331668,3/7,,z=0.5,0.2909934122579989
,D1|ETH|z2.5|h24h|zwin30d|fund30davg|atr0,D1,ETH,h24,35,0.5428571428571428,-0.0484806345598865,-1.6968222095960304,-0.1016587262160153,0.2898351604674811,,,,,0.2249999999999999,-0.0450408785714288,0.5294705294705294,0/7,,z=2.5,0.2898351604674811
,D1|BTC|z1.5|h8h|zwin60d|term_next|atr0,D1,BTC,h8,170,0.4411764705882353,0.0554383355205127,9.424517038487163,0.2626686948340452,0.2896180030258669,,,,,0.2250000000000001,-0.0211955067647058,0.3946053946053946,3/7,,z=1.5,0.2896180030258669
,D1|SOL|z2.0|h24h|zwin14d|fund30davg|atr1,D1,SOL,h24,119,0.5210084033613446,-0.0358267087942873,-4.263378346520195,-0.2199875471902475,0.2858507110638346,,,,,0.2250000000000001,-0.0217047470588227,0.5544455544455544,2/7,,z=2.0,0.2858507110638346
,D1|SOL|z1.5|h48h|zwin90d|zero_fund|atr0,D1,SOL,h48,189,0.5026455026455027,0.3782262682563104,71.48476470044267,0.6755751712487017,0.2843134533422433,,,,,0.2250000000000001,-0.0567550736772423,0.2897102897102897,1/7,,z=1.5,0.2843134533422433
,D1|ETH|z1.5|h48h|zwin30d|fund30davg|atr0,D1,ETH,h48,200,0.56,0.5630872022766905,112.61744045533813,0.881457588960128,0.2841511914521562,,,,,0.225,-0.0585207288750001,0.2197802197802197,1/7,,z=1.5,0.2841511914521562
,D1|BTC|z2.5|h72h|zwin30d|term_next|atr1,D1,BTC,h72,34,0.4117647058823529,0.3678528935059685,12.506998379202932,2.177770791508676,0.2812925488683103,,,,,0.2249999999999999,-0.0294260669117646,0.2237762237762237,3/7,,z=2.5,0.2812925488683103
,A2,EMA_Stack,SUI,4h,300,0.26,0.6529099674532142,195.87299023596424,0.5062067881021471,-0.0632223323456219,0.8491112997090817,-230.6799948405742,1.120161127413157,10.336666666666666,0.225,0.0,,,True,thr3,0.2792332326398322
,A2,EMA_Stack,SUI,4h,300,0.26,0.6529099674532142,195.87299023596424,0.5062067881021471,-0.0632223323456219,0.8491112997090817,-230.6799948405742,1.120161127413157,10.336666666666666,0.225,0.0,,,True,thr4,0.2792332326398322
,D1|SOL|z1.5|h168h|zwin30d|term_next|atr1,D1,SOL,h168,233,0.4721030042918455,0.0233779974229584,5.447073399549325,0.1489643313141116,0.2767691989369661,,,,,0.225,-0.0259636489270378,0.4165834165834166,1/7,,z=1.5,0.2767691989369661
,D1|ETH|z2.0|h48h|zwin7d|term_next|atr0,D1,ETH,h48,126,0.5079365079365079,-0.0905078896901811,-11.40399410096282,-0.1454904126700573,0.2752683578953718,,,,,0.2250000000000001,-0.0538563646825401,0.5264735264735265,2/7,,z=2.0,0.2752683578953718
,D1|BTC|z2.0|h8h|zwin30d|term_next|atr0,D1,BTC,h8,86,0.4534883720930232,0.2068278942658052,17.787198906859253,0.9697442300148136,0.2743132953848652,,,,,0.2250000000000001,-0.0287058369186046,0.2857142857142857,3/7,,z=2.0,0.2743132953848652
,D1|BTC|z1.5|h48h|zwin7d|fund30davg|atr0,D1,BTC,h48,310,0.532258064516129,0.1813808722076285,56.228070384364855,0.3487152666226896,0.2704633849497968,,,,,0.225,-0.0464165833064515,0.3376623376623376,1/7,,z=1.5,0.2704633849497968
,D1|ETH|z2.0|h4h|zwin30d|fund30davg|atr0,D1,ETH,h4,84,0.5238095238095238,-0.0525749780381625,-4.4162981552056575,-0.2621736198344101,0.2698143488957723,,,,,0.2250000000000001,-0.0129432473214285,0.5704295704295704,0/7,,z=2.0,0.2698143488957723
,D1|SOL|z1.0|h24h|zwin30d|fund30davg|atr0,D1,SOL,h24,572,0.4895104895104895,0.1690632096546772,96.70415592247537,0.3517443266916652,0.2685681360686305,,,,,0.2250000000000001,-0.0235487972027956,0.3136863136863136,3/7,,z=1.0,0.2685681360686305
,D1|ETH|z1.5|h168h|zwin60d|term_next|atr0,D1,ETH,h168,190,0.5157894736842106,0.94332210216349,179.23119941106313,1.3062687964649922,0.2638963158355196,,,,,0.225,-0.1502037969736849,0.1098901098901098,1/7,,z=1.5,0.2638963158355196
,D1|SOL|z2.5|h8h|zwin7d|fund30davg|atr1,D1,SOL,h8,58,0.5517241379310345,0.0472509889254278,2.740557357674817,0.3012881061076576,0.2618836677812413,,,,,0.225,-0.0171440689655163,0.4395604395604395,1/7,,z=2.5,0.2618836677812413
,D1|BTC|z2.5|h8h|zwin60d|fund30davg|atr1,D1,BTC,h8,33,0.5454545454545454,0.1130168972300403,3.7295576085913327,1.3401496378852789,0.2528802101319411,,,,,0.225,-0.0088606053030302,0.3096903096903097,3/7,,z=2.5,0.2528802101319411
,D1|SOL|z1.5|h48h|zwin60d|zero_fund|atr0,D1,SOL,h48,207,0.5024154589371981,0.3020376766194537,62.52179906022691,0.5433567831093962,0.2511101637404055,,,,,0.2250000000000001,-0.0499906030193177,0.3186813186813186,1/7,,z=1.5,0.2511101637404055
,D1|SOL|z1.0|h168h|zwin60d|zero_fund|atr0,D1,SOL,h168,503,0.558648111332008,1.2839915559312338,645.8477526334107,1.4702394089761757,0.248368993633286,,,,,0.225,0.0178939418489156,0.0269730269730269,6/7,,z=1.0,0.248368993633286
,D1|SOL|z2.0|h24h|zwin7d|zero_fund|atr1,D1,SOL,h24,133,0.4962406015037593,0.0834970083349583,11.10510210854946,0.6186280807259031,0.242192006258203,,,,,0.225,-0.018684775187969,0.3186813186813186,3/7,,z=2.0,0.242192006258203
,D1|SOL|z2.0|h8h|zwin90d|zero_fund|atr0,D1,SOL,h8,80,0.5375,0.2205594964281536,17.64475971425229,1.0645356285893952,0.2393171654869862,,,,,0.225,-0.023566764374998,0.2877122877122877,4/7,,z=2.0,0.2393171654869862
,D1|SOL|z2.0|h8h|zwin90d|term_next|atr0,D1,SOL,h8,80,0.5375,0.2205594964281536,17.64475971425229,1.0645356285893952,0.2393171654869862,,,,,0.225,-0.023566764374998,0.2877122877122877,4/7,,z=2.0,0.2393171654869862
,D1|ETH|z1.5|h24h|zwin60d|term_next|atr0,D1,ETH,h24,186,0.4946236559139785,0.2012516438730975,37.432805760396135,0.4802870684066531,0.2377550272118841,,,,,0.225,-0.0482899200268818,0.3666333666333666,1/7,,z=1.5,0.2377550272118841
,F2_ensemble_ETH_4h,F2_ensemble,ETH,4h,643,0.6151110467348875,0.0867002837558831,45.64529186417757,0.2353842970627052,0.2353842970627052,,,,,0.3324925761102535,-0.0496323031215125,,partial,,auc=0.521,0.2353842970627052
,D1|ETH|z1.5|h8h|zwin7d|term_next|atr0,D1,ETH,h8,291,0.5154639175257731,0.1089758567337073,31.711974309508832,0.3408410792687155,0.2324362588495601,,,,,0.2250000000000001,-0.0170888091924399,0.3486513486513486,3/7,,z=1.5,0.2324362588495601
,D1|BTC|z2.0|h24h|zwin90d|term_next|atr1,D1,BTC,h24,58,0.5,0.102601224506017,5.950871021348988,0.9866000773972254,0.2311108286888656,,,,,0.225,-0.0102329590517241,0.3616383616383616,2/7,,z=2.0,0.2311108286888656
,D1|ETH|z1.0|h168h|zwin90d|fund30davg|atr0,D1,ETH,h168,352,0.4772727272727273,-0.3946757054640901,-138.92584832335973,-0.5943210796281494,0.229716041498064,,,,,0.225,-0.1247371262073879,0.7522477522477522,0/7,,z=1.0,0.229716041498064
,D1|SOL|z1.0|h24h|zwin30d|zero_fund|atr0,D1,SOL,h24,557,0.4847396768402154,0.220226880493604,122.66637243493744,0.4643690623593081,0.2293638616994815,,,,,0.225,-0.0311799316427273,0.2507492507492507,1/7,,z=1.0,0.2293638616994815
,D1|ETH|z1.0|h24h|zwin90d|fund30davg|atr0,D1,ETH,h24,339,0.4867256637168141,0.1622898621915272,55.01626328292773,0.4071273871632476,0.2278358149712687,,,,,0.225,-0.0430445134955755,0.3016983016983017,3/7,,z=1.0,0.2278358149712687
,D1|ETH|z2.0|h24h|zwin90d|fund30davg|atr1,D1,ETH,h24,57,0.4736842105263157,-0.0518549805033063,-2.955733888688463,-0.405256050967809,0.2252169730335501,,,,,0.225,-0.0093871868421052,0.5394605394605395,0/7,,z=2.0,0.2252169730335501
,D1|SOL|z1.5|h4h|zwin7d|term_next|atr0,D1,SOL,h4,300,0.4533333333333333,0.1882981006484694,56.48943019454084,0.9110647356534628,0.2240950988107697,,,,,0.225,-0.0177529419166663,0.1708291708291708,1/7,,z=1.5,0.2240950988107697
,D1|SOL|z1.0|h168h|zwin90d|zero_fund|atr0,D1,SOL,h168,469,0.5543710021321961,0.8309085874684684,389.69612752271166,0.9200550306653984,0.2206715048518662,,,,,0.225,-0.0111766738805857,0.1118881118881118,2/7,,z=1.0,0.2206715048518662
,A1,Donchian,SUI,4h,130,0.4230769230769231,-0.0485231271104676,-6.308006524360798,-0.0422058865286091,0.2183421349989067,-0.0324159942628732,-194.59549730934796,0.9930255691462156,8.184615384615384,0.225,0.0,,,False,N100_ATR2.0,0.21672133528576304
,A1,Donchian,XRP,1d,55,0.4545454545454545,4.757191500851335,261.64553254682346,0.93808057434301,-0.1470645710119262,1.2632068775892074,-207.1280145704765,1.4135434451754718,7.327272727272727,0.2249999999999999,0.0,,,True,N20_ATR2.0,0.21609577286753417
,D1|BTC|z2.0|h8h|zwin7d|fund30davg|atr0,D1,BTC,h8,132,0.4393939393939394,0.3798708634978119,50.14295398171117,1.427914609462979,0.2139292731154786,,,,,0.225,-0.022129227840909,0.1618381618381618,3/7,,z=2.0,0.2139292731154786
,D1|BTC|z1.0|h8h|zwin7d|zero_fund|atr0,D1,BTC,h8,672,0.4538690476190476,0.1596473743959913,107.2830355941062,0.641828422699937,0.2129504392377423,,,,,0.225,-0.0160287725446428,0.1768231768231768,2/7,,z=1.0,0.2129504392377423
,D1|SOL|z1.5|h8h|zwin14d|term_next|atr0,D1,SOL,h8,259,0.4942084942084942,0.4010061663324017,103.86059708009203,1.3420238696605185,0.2116396480323807,,,,,0.225,-0.0300624499034741,0.0909090909090909,1/7,,z=1.5,0.2116396480323807
,F3_rf_band_pos_z1.5_momentum_BTC_1h,F3_rf_band_pos_z1.5_momentum,BTC,1h,259,0.5058256847319347,0.2535365837335296,64.90188669231713,0.210721855373787,0.210721855373787,,,,,0.9000000000000001,-0.2378603116285573,,partial,,auc=n/a,0.210721855373787
,D1|SOL|z1.0|h168h|zwin90d|fund30davg|atr0,D1,SOL,h168,557,0.5511669658886894,0.7609704113292001,423.86051911036446,0.8352038892737456,0.2087740571327988,,,,,0.225,-0.0457157541292507,0.1008991008991009,4/7,,z=1.0,0.2087740571327988
,A3,ADX_EMA,SOL,1h,805,0.3055900621118012,-0.0386993112937968,-31.152945591506423,-0.0898232070106225,0.2127421103031135,-0.1085270769428141,-287.05228657288694,0.9866376642603416,17.229813664596275,0.225,0.0366727599378882,,,False,ADX25_flip,0.20731575645597278
,D1|ETH|z2.5|h48h|zwin60d|fund30davg|atr1,D1,ETH,h48,30,0.5,-0.0603538588315376,-1.8106157649461296,-0.3623841972807274,0.2072985882948603,,,,,0.2249999999999999,-0.0107068766666666,0.5334665334665335,0/7,,z=2.5,0.2072985882948603
,D1|ETH|z2.0|h48h|zwin14d|zero_fund|atr1,D1,ETH,h48,91,0.5164835164835165,0.0746449878678412,6.792693895973555,0.5492054738393046,0.2065885267293858,,,,,0.2250000000000001,-0.0074778744505494,0.3796203796203796,3/7,,z=2.0,0.2065885267293858
,D1|ETH|z2.0|h72h|zwin14d|zero_fund|atr1,D1,ETH,h72,91,0.5164835164835165,0.0746449878678412,6.792693895973555,0.5492054738393046,0.2065885267293858,,,,,0.2250000000000001,-0.0074778744505494,0.3796203796203796,3/7,,z=2.0,0.2065885267293858
,D1|ETH|z2.0|h168h|zwin14d|zero_fund|atr1,D1,ETH,h168,91,0.5164835164835165,0.0746449878678412,6.792693895973555,0.5492054738393046,0.2065885267293858,,,,,0.2250000000000001,-0.0074778744505494,0.3796203796203796,3/7,,z=2.0,0.2065885267293858
,A1,Donchian,AVAX,4h,147,0.4149659863945578,1.2282341825782963,180.5504248390096,0.603667563079077,-0.1382350467954349,0.834480496408229,-216.3626658934927,1.1787023349428232,19.06122448979592,0.225,0.2567307916666667,,,True,N50_ATR3.0,0.20348897802497654
,D1|BTC|z2.0|h4h|zwin14d|zero_fund|atr0,D1,BTC,h4,108,0.5,0.1425684095929742,15.397388236041213,0.7772330092106112,0.2004890926163402,,,,,0.2250000000000001,-0.0144470831018518,0.2947052947052947,3/7,,z=2.0,0.2004890926163402
,D1|SOL|z1.0|h48h|zwin60d|fund30davg|atr0,D1,SOL,h48,558,0.503584229390681,0.2349212365067481,131.0860499707655,0.4261518561235165,0.199592663066538,,,,,0.225,-0.03202134287634,0.2427572427572427,3/7,,z=1.0,0.199592663066538
,D1|ETH|z1.5|h24h|zwin90d|term_next|atr0,D1,ETH,h24,180,0.5111111111111111,0.2925016107338315,52.65028993208968,0.7117763246524106,0.196860580935346,,,,,0.2250000000000001,-0.0473895668055558,0.2747252747252747,1/7,,z=1.5,0.196860580935346
,D2-MOMO|HYPE|z0.5|h48h|zwin14d,D2-MOMO,HYPE,h48,276,0.532608695652174,0.0912168596475287,25.175853262717943,0.1060228403965255,0.1965082452842438,,,,,0.225,-0.0120838122282606,0.4775224775224775,3/7,,z=0.5,0.1965082452842438
,D1|BTC|z1.5|h4h|zwin7d|term_next|atr0,D1,BTC,h4,300,0.49,0.1354691516055803,40.64074548167409,0.8202998636895514,0.1957338061604086,,,,,0.225,-0.0112784452499999,0.1878121878121878,3/7,,z=1.5,0.1957338061604086
,A1,Donchian,ADA,4h,210,0.4285714285714285,0.0629171006385825,13.212591134102324,0.0617316788480203,0.18953059668055,0.0542392865382817,-243.5981735264339,1.0106599623022945,7.685714285714286,0.225,0.0,,,False,N50_ATR2.0,0.1922425610074641
,D2-MOMO|SOL|z0.5|h168h|zwin30d,D2-MOMO,SOL,h168,295,0.5050847457627119,0.2719659974777417,80.22996925593381,0.3103122533893814,0.1919065648030598,,,,,0.2250000000000001,-0.0684170227966111,0.3766233766233766,3/7,,z=0.5,0.1919065648030598
,D1|ETH|z2.5|h24h|zwin60d|fund30davg|atr0,D1,ETH,h24,30,0.5666666666666667,0.0005667310650043,0.01700193195013,0.001135782380628,0.1892590866523384,,,,,0.2249999999999999,-0.0521489283333335,0.4955044955044955,1/7,,z=2.5,0.1892590866523384
,A2,EMA_Stack,ETH,4h,322,0.2360248447204969,-0.4437613982338759,-142.89117023130805,-0.5760617242619654,0.2156900789520709,-0.573576529489265,-249.12311240933087,0.8732380094758686,10.03416149068323,0.225,0.1329460352484472,,,False,thr4,0.18701125247760764
,A2,EMA_Stack,ETH,4h,322,0.2360248447204969,-0.4437613982338759,-142.89117023130805,-0.5760617242619654,0.2156900789520709,-0.573576529489265,-249.12311240933087,0.8732380094758686,10.03416149068323,0.225,0.1329460352484472,,,False,thr3,0.18701125247760764
,D1|BTC|z1.0|h8h|zwin7d|fund30davg|atr0,D1,BTC,h8,659,0.4537177541729894,0.1374300273366127,90.5663880148278,0.5572967775338058,0.1866372356189429,,,,,0.225,-0.0161210235584218,0.1968031968031968,2/7,,z=1.0,0.1866372356189429
,D1|SOL|z2.0|h4h|zwin90d|zero_fund|atr1,D1,SOL,h4,80,0.5375,0.0128144247451013,1.0251539796081044,0.1241743959460746,0.1854372308171389,,,,,0.225,-0.0099876434374992,0.4825174825174825,3/7,,z=2.0,0.1854372308171389
,D1|SOL|z2.0|h4h|zwin90d|term_next|atr1,D1,SOL,h4,80,0.5375,0.0128144247451013,1.0251539796081044,0.1241743959460746,0.1854372308171389,,,,,0.225,-0.0099876434374992,0.4825174825174825,3/7,,z=2.0,0.1854372308171389
,D2-CONTR|SOL|z1.0|h24h|zwin60d,D2-CONTR,SOL,h24,166,0.4819277108433735,0.2700719331713007,44.83194090643591,0.5865068712086287,0.1842193860624904,,,,,0.2250000000000001,-0.007502341566264,0.3366633366633366,3/7,,z=1.0,0.1842193860624904
,D1|ETH|z2.0|h24h|zwin14d|fund30davg|atr1,D1,ETH,h24,92,0.5,0.0652356874931009,6.001683249365288,0.4976495308548171,0.1831584019883546,,,,,0.2250000000000001,-0.0077172885869565,0.3746253746253746,1/7,,z=2.0,0.1831584019883546
,A1,Donchian,DOGE,1d,59,0.423728813559322,1.9847141799724315,117.09813661837345,0.4288103990575588,0.1274042235672929,0.9986507781782696,-117.25634143297108,1.1733770585189678,7.610169491525424,0.225,0.0,,,False,N20_ATR2.0,0.1773367624762064
,D1|ETH|z2.0|h48h|zwin14d|fund30davg|atr1,D1,ETH,h48,91,0.4945054945054945,0.0678723959946182,6.176388035510255,0.509386596069754,0.1746485060101059,,,,,0.2250000000000001,-0.007653553021978,0.3986013986013986,3/7,,z=2.0,0.1746485060101059
,D1|ETH|z2.5|h8h|zwin60d|zero_fund|atr0,D1,ETH,h8,30,0.5333333333333333,-0.1870487838673576,-5.61146351602073,-0.5517851633013572,0.1676790942985389,,,,,0.2249999999999999,-0.0236182541666667,0.5554445554445554,0/7,,z=2.5,0.1676790942985389
,D2-MOMO|HYPE|z0.5|h24h|zwin14d,D2-MOMO,HYPE,h24,276,0.5036231884057971,-0.1012111214622893,-27.934269523591865,-0.15253678450393,0.1639401137308445,,,,,0.225,-0.0057575827898549,0.5714285714285714,0/7,,z=0.5,0.1639401137308445
,D1|ETH|z2.5|h48h|zwin30d|zero_fund|atr1,D1,ETH,h48,38,0.5263157894736842,0.0121025680271778,0.459897585032758,0.0709773666644386,0.1629053631096926,,,,,0.2249999999999999,-0.0088984065789473,0.4765234765234765,2/7,,z=2.5,0.1629053631096926
,D1|ETH|z2.5|h168h|zwin30d|zero_fund|atr1,D1,ETH,h168,38,0.5263157894736842,0.0121025680271778,0.459897585032758,0.0709773666644386,0.1629053631096926,,,,,0.2249999999999999,-0.0088984065789473,0.4765234765234765,2/7,,z=2.5,0.1629053631096926
,D1|ETH|z2.5|h72h|zwin30d|zero_fund|atr1,D1,ETH,h72,38,0.5263157894736842,0.0121025680271778,0.459897585032758,0.0709773666644386,0.1629053631096926,,,,,0.2249999999999999,-0.0088984065789473,0.4765234765234765,2/7,,z=2.5,0.1629053631096926
,D1|BTC|z2.0|h48h|zwin7d|zero_fund|atr1,D1,BTC,h48,135,0.4592592592592592,0.1039597562586194,14.03456709491362,0.8655297113557592,0.1581556499941041,,,,,0.225,-0.007628801111111,0.2607392607392607,1/7,,z=2.0,0.1581556499941041
,D1|BTC|z2.0|h168h|zwin7d|zero_fund|atr1,D1,BTC,h168,135,0.4592592592592592,0.1039597562586194,14.03456709491362,0.8655297113557592,0.1581556499941041,,,,,0.225,-0.007628801111111,0.2607392607392607,1/7,,z=2.0,0.1581556499941041
,D1|BTC|z2.0|h72h|zwin7d|zero_fund|atr1,D1,BTC,h72,135,0.4592592592592592,0.1039597562586194,14.03456709491362,0.8655297113557592,0.1581556499941041,,,,,0.225,-0.007628801111111,0.2607392607392607,1/7,,z=2.0,0.1581556499941041
,C3_BNB_4h_lb20_off0.5_volx2_trail2.5,C3_vol_donchian,BNB,4h,286,0.5034965034965035,6.848200983018928,1958.5854811434133,2.745760312424631,-0.1950625492821913,5.586851042613057,-350.57055686728177,1.750131087986471,9.13986013986014,,,,1/6,False,lb20_off0.5_volx2_trail2.5,0.1549374507178087
,A1,Donchian,TON,4h,120,0.3833333333333333,-1.2836888237555637,-154.0426588506676,-0.8215289443287763,-0.1058503308901935,-0.9123329349562715,-168.84478565716904,0.8144086216128317,19.191666666666663,0.225,0.0,,,True,N20_ATR3.0,0.14853302236199292
,D2-CONTR|HYPE|z2.0|h24h|zwin30d,D2-CONTR,HYPE,h24,87,0.4942528735632184,0.2710210581149475,23.57883205600044,0.4458493420349561,0.1454882570244973,,,,,0.2250000000000001,0.0139701097701156,0.4215784215784215,3/7,,z=2.0,0.1454882570244973
,D1|ETH|z2.0|h4h|zwin7d|fund30davg|atr1,D1,ETH,h4,129,0.5116279069767442,0.0302596710016998,3.903497559219276,0.2837873168360067,0.1446896658723799,,,,,0.225,-0.006024607751938,0.4235764235764235,1/7,,z=2.0,0.1446896658723799
,E3_session_BTC_4h_A1_only,E3_session,BTC,4h,234,0.4358974358974359,0.0864331579615371,20.2253589629997,0.1315124914692257,,0.1781062882384911,-113.55780395533915,1.0260534400887336,12.0,0.2250000000000001,0.0731162176282091,,,,A1_only,0.14041780588115024
,D1|SOL|z2.0|h8h|zwin30d|fund30davg|atr1,D1,SOL,h8,118,0.5169491525423728,-0.0711113106346656,-8.391134654890545,-0.502169660904917,0.1404074944430509,,,,,0.2250000000000001,-0.0147777302966093,0.6583416583416584,0/7,,z=2.0,0.1404074944430509
,A3,ADX_EMA,DOGE,4h,474,0.4198312236286919,0.0817616295729705,38.75501241758803,0.0752935021416961,0.1295528730487552,0.1648142227727765,-235.14361664659344,1.0145197944001845,8.858649789029537,0.225,0.0,,,False,ADX25_trail2,0.13779358418739404
,D1|ETH|z2.0|h24h|zwin14d|zero_fund|atr1,D1,ETH,h24,91,0.5164835164835165,0.0637161318169829,5.798167995345443,0.4787298486259303,0.1358244860159435,,,,,0.2250000000000001,-0.0075932505494505,0.3916083916083916,1/7,,z=2.0,0.1358244860159435
,D1|SOL|z1.0|h48h|zwin90d|zero_fund|atr0,D1,SOL,h48,469,0.5053304904051172,0.1651811397049053,77.4699545216006,0.2728840349476323,0.135633868968038,,,,,0.225,-0.0308362517057525,0.3406593406593406,3/7,,z=1.0,0.135633868968038
,A2,EMA_Stack,XRP,4h,306,0.2287581699346405,1.2670918799765485,387.7301152728238,0.7475821595652667,-0.022304567473693,3.090492074027206,-125.45902270105954,1.4013997232189914,9.947712418300654,0.225,0.0,,,False,thr4,0.13222003622766731
,A2,EMA_Stack,XRP,4h,306,0.2287581699346405,1.2670918799765485,387.7301152728238,0.7475821595652667,-0.022304567473693,3.090492074027206,-125.45902270105954,1.4013997232189914,9.947712418300654,0.225,0.0,,,False,thr3,0.13222003622766731
,D1|BTC|z1.5|h8h|zwin90d|term_next|atr0,D1,BTC,h8,153,0.457516339869281,0.1617388682144575,24.746046836812,0.7480437933852521,0.1299174184719626,,,,,0.225,-0.0211442032679738,0.3076923076923077,3/7,,z=1.5,0.1299174184719626
,D1|ETH|z2.0|h8h|zwin60d|zero_fund|atr0,D1,ETH,h8,65,0.5538461538461539,-0.1977472599208217,-12.853571894853411,-0.6783700026660059,0.1261217893505835,,,,,0.225,-0.0234960603846154,0.6413586413586414,0/7,,z=2.0,0.1261217893505835
,C1_ADA_4h_lb50_off1.0_trail3.0,C1_atr_breakout,ADA,4h,139,0.539568345323741,16.435419127820758,2284.5232587670853,2.8186809762699068,-0.5250909658544526,5.821887443218189,-392.402512251982,2.11758566706556,14.381294964028775,,,,1/6,True,lb50_off1.0_trail3.0,0.12490903414554741
,D1|ETH|z2.5|h4h|zwin7d|term_next|atr1,D1,ETH,h4,47,0.5319148936170213,-0.0027229080207324,-0.1279766769744261,-0.0246156946267265,0.1247376152403975,,,,,0.2249999999999999,-0.0080425287234042,0.5114885114885115,0/7,,z=2.5,0.1247376152403975
,D1|SOL|z1.0|h168h|zwin30d|zero_fund|atr0,D1,SOL,h168,557,0.5008976660682226,0.298618179853001,166.33032617812154,0.3418065301133052,0.1246650175737652,,,,,0.225,-0.0235654673249491,0.3276723276723277,3/7,,z=1.0,0.1246650175737652
,D1|ETH|z2.0|h72h|zwin90d|zero_fund|atr1,D1,ETH,h72,56,0.5,0.0104675543507053,0.5861830436395019,0.0844443048996514,0.1175633486715088,,,,,0.225,-0.0068318665178571,0.4625374625374625,3/7,,z=2.0,0.1175633486715088
