tf,mode,s_now,tau_s,reason,signal,strike,symbol,cvd_30s,cvd_60s,fair_up,fee_usd,fill_qty,macd_hist,fill_price,kelly_mult,kelly_rule,entry_phase,fill_status,rvol_30_300,condition_id,fair_edge_bp,qty_intended,vwap_dev_bps,strategy_mode,predicted_edge_pp,kelly_notional_usd,predicted_cost_bps,_at
5m,paper,2025.36,180.0,order_placed,UP,2023.97,ETH,14822.341277999927,35837.963512999944,0.7702962124739359,3.4195968489481006,196.0784,0.03261544709153916,0.5292899982863997258239561318,4.0,S8,t_plus_120,filled,3.1913265904864487,0xc51e5280883644324c9826f9d6880cef2c1d5856c989795bc7c402e01ac9955e,2602.962124739359,25,0.06945391202916178,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-28 20:17:06.051023+02
5m,paper,82.92,180.0,order_placed,UP,82.74,SOL,61067.33248000001,1250764.6581099997,0.9333993068369393,3.4232776743743587,196.0784,0.0024783989327836174,0.5242843474854955976792956287,4.0,S8,t_plus_120,filled,1.9626141827093593,0x54216ff0f3c5ebaae1363dbb3eb22bd39f5ceed0dd3b46e81e45fa2a65d19deb,4233.993068369393,25,6.733844245820023,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-28 20:17:06.055951+02
5m,paper,73730.39,180.0,order_placed,UP,73638.76,BTC,245853.9592809,533339.5660559001,0.9918319150057175,3.4299994512,196.0784,2.2146059352848493,0.51,4.0,S8,t_plus_120,filled,1.544271851475184,0x686c44f3e8809737b52b66f4929b4b4e632bafcc04da91b60bfe84b082655233,4818.319150057176,25,8.620740549261683,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-28 20:17:06.061912+02
5m,paper,73670.51,180.0,order_placed,UP,73603.88,BTC,81095.25856429995,287054.4885381,0.9429772308177874,0.8574998628,49.0196,0.8472937771863904,0.51,1.0,S4,t_plus_120,filled,1.3742931917820944,0x06e69fb2fe22478727b5fe42cd8a0cb2c775135adc373dbf99742054066d83bb,4329.772308177874,25,1.5156368430539164,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-28 20:22:03.491542+02
5m,paper,82.74,180.0,order_placed,DOWN,82.76,SOL,-38173.73944,-55794.71788999999,0.43798338108285767,0.874626374216,50.0000,-0.000129911683106442,0.510332,1.0,S4,t_plus_120,filled,1.4952848794938056,0x02a95d6d83bfcbdc87d91e4ce9eefdae613e389be0e252d7c06744e814f32732,-720.1661891714234,25,-11.575447769683365,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-28 20:22:03.523729+02
5m,paper,82.66,180.0,order_placed,DOWN,82.69,SOL,-11696.381859999996,-13524.801719999998,0.39615533909551925,1.745968,100.0000,-0.0009010610307515609,0.524,2.0,S4,t_plus_120,filled,0.7161115976592668,0xb97bf30a9d04ee819cbafc46be98e99055d8b65618fa2a5cb3f967f4883aa7b5,-1138.4466090448075,25,-19.345443014054307,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-28 20:27:10.50823+02
5m,paper,82.62,180.0,order_placed,DOWN,82.72,SOL,-31381.454019999997,-69619.49265999997,0.13826548067562638,3.4914673828125,200.0000,-0.0018755406523821468,0.5246875,4.0,S4,t_plus_120,filled,1.8486440583170778,0x9cfa79f330f4f474ba560ed46b6510624a9842feff50175ecb232a9740f8f9e3,-3717.345193243736,25,-9.082217831959577,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-28 20:37:01.845346+02
5m,paper,2023.68,180.0,order_placed,UP,2022.57,ETH,-11119.60213500003,2527.322381999964,0.8100397851050567,3.4299994512,196.0784,0.005268577472556046,0.51,4.0,S8,t_plus_120,filled,3.2095383152352515,0x6da933be8c622d5dd76c0270411dc48003e0c9a77c729839d060bb9ce2607895,3000.3978510505667,25,1.1935953642451784,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-28 20:42:09.829932+02
5m,paper,82.74,180.0,order_placed,UP,82.64,SOL,45363.77073000001,42931.28514000001,0.8566219526699617,3.41918321897152,196.0784,0.00034114812153292207,0.5297999983679997388799582208,4.0,S8,t_plus_120,filled,1.9731505218990295,0x55eba8d599b2f43ad8f24bd10e5fd133e38e48fd8302b32eade9304beaa5fcb6,3466.2195266996164,25,7.473635624551119,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-28 20:42:09.833173+02
5m,paper,73701.76,180.0,order_placed,UP,73672.01,BTC,-124125.47219140007,-217941.15781299994,0.8449346821190817,3.4299994512,196.0784,0.6137009356736467,0.51,4.0,S8,t_plus_120,filled,1.5547360546388858,0x6f97c2bfe8549d4dfaee3a7b292b814f639489339db5eed17e2121c4749450d6,3349.346821190817,25,8.052987088652207,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-28 20:57:09.783948+02
5m,paper,82.68,180.0,order_placed,DOWN,82.9,SOL,-16102.186440000003,-32305.327849999987,0.019614047162143655,3.4908965,200.0000,-0.0014482493057289417,0.5255,4.0,S4,t_plus_120,filled,0.5493401317120475,0x57faa0c11861091a29eb61bbcdf058835b17050c69770ce020ca28b79ad610a3,-4903.8595283785635,25,-12.915700137287402,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-28 21:02:07.922999+02
5m,paper,2019.13,180.0,order_placed,DOWN,2019.31,ETH,-109268.19875600003,-274283.50820800004,0.4487287873931224,0.875,50.0000,0.0753052500805878,0.5,1.0,S4,t_plus_120,filled,4.148459830996281,0xd1e0b03ff2048f7c63e85b779c6fbdf3d148337efa5de699dd4bec6985b4b5f1,-712.7121260687763,25,-10.988856650960408,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-28 21:12:07.026405+02
5m,paper,73503.58,180.0,order_placed,UP,73489.99,BTC,54439.809810099985,38371.20026479998,0.6660437224054111,3.4299994512,196.0784,0.508498169158021,0.51,4.0,S4,t_plus_120,filled,2.057792583574961,0xf33b824724097cf39b91d73e914aabbf8bfe0a2721d9937a8dbd2b0d8deeb644,1560.4372240541109,25,3.596579692995473,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-28 21:22:04.115148+02
5m,paper,2022.2,180.0,order_placed,UP,2020.23,ETH,43546.573132,84594.29226599999,0.942481702914423,3.3575268611604594,192.3076,0.016168064868813226,0.5241577971957426539564738991,4.0,S4,t_plus_120,filled,0.5086796563379382,0x8f27beb702f104b2a3f17c79f564eb5688fbffb6a1edb04b72fac920bcce770d,4224.81702914423,25,12.378014986727347,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-28 21:22:04.127428+02
5m,paper,73435.38,180.0,order_placed,DOWN,73475.44,BTC,-149830.81783959997,21538.117153499967,0.1128199261998089,1.75,100.0000,-0.1531148155734514,0.5,2.0,S4,t_plus_120,filled,0.5507695617311716,0xbfee2ca9ee5905e309652e49e985b59f0131c2daa73d5778b814fba7a607a682,-3971.800738001911,25,-10.761767211116528,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-28 21:37:08.783816+02
5m,paper,2020.04,180.0,order_placed,DOWN,2020.49,ETH,-19320.441736000008,74941.29888600006,0.3469679206875615,1.749972139825,100.0000,-0.00465696436249863,0.501995,2.0,S4,t_plus_120,filled,0.22570387976198053,0xefee167d4f410bb4f4e2dbd5b1af1a7645ccda2d7cb099e8a35860dc843fa709,-1630.320793124385,25,-12.025873813534552,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-28 21:37:08.788176+02
5m,paper,82.26,180.0,order_placed,DOWN,82.41,SOL,-47964.48029000001,-57684.62854,0.04382533812952244,3.4932624453125,200.0000,0.000578954805094907,0.5219375,4.0,S4,t_plus_120,filled,1.5261167528904802,0x65984e287fe58508066f43d3e3869c05970df48b57639b52181ba3dbbf6ac62c,-4761.746618704776,25,-15.181609073221297,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-28 21:57:09.159356+02
5m,paper,2015.02,180.0,order_placed,DOWN,2017.34,ETH,-56780.732157000006,-222249.64751699995,0.03019189673189071,3.5713835017406277,204.0816,0.004644783870640101,0.4982350981176156988185118110,4.0,S4,t_plus_120,filled,0.9265195258768195,0xc1b335a150d168fee5c988af5e53e4192368878db5f572215d1936c242f707ba,-4898.081032681093,25,-15.752842703045069,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-28 21:57:09.162449+02
5m,paper,81.92,180.0,order_placed,DOWN,82.05,SOL,-14427.844000000003,-28078.226720000006,0.12448363989391903,3.495487154376,200.0000,-0.00124536725959477,0.517954,4.0,S4,t_plus_120,filled,0.3865771188033079,0x6878c0a7a54479518328016825827a90cc63276eb52df3acc17f2dfb9aa4c727,-3955.16360106081,25,-19.663037655398035,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-28 22:07:12.359633+02
5m,paper,2015.47,180.0,order_placed,UP,2012.03,ETH,66018.738654,739031.052913,0.9039336763176669,3.3599983872,192.3076,-0.0008173204884674989,0.52,4.0,S4,t_plus_120,filled,0.4554985472859449,0x30ca86c753ff9c88677d8c90293c8c2c34281e12d13221e2dbe7851617134642,3839.3367631766682,25,19.005728443635405,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-28 22:12:09.381093+02
5m,paper,2014.56,180.0,order_placed,UP,2013.29,ETH,385272.5929750001,427734.19618500007,0.6815310934972417,1.6799991936,96.1538,0.009339367075644534,0.52,2.0,S8,t_plus_120,filled,2.8378459048151377,0x2646855406e43561abda627a6f61514c3a7e09fb9af305ea1f142d32a078faa2,1615.310934972417,25,2.0832871554980206,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-28 22:17:09.837901+02
5m,paper,73606.01,180.0,order_placed,UP,73570.0,BTC,17393.181144599996,483847.81650390005,0.6775476524874291,0.875,50.0000,-0.6605197376120264,0.5,1.0,S4,t_plus_120,filled,0.500396053452659,0x3120afbbbc7979d697fabfb697a2d08838aa72402e2b57d5da339a77943cc0d7,1775.476524874291,25,8.78129777567092,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-28 22:22:01.904926+02
5m,paper,82.36,180.0,order_placed,UP,82.34,SOL,3919.45147,2658.8179800000007,0.5605321724228445,0.857411827528897,49.0196,-0.0006189147570239439,0.5112096385935421749667479947,1.0,S4,t_plus_120,filled,0.9059601726655726,0x5a2828f86a1fe2a0f7e2e3a420c5087dd249e563c16d85454767d8173a603cf1,505.3217242284447,25,15.132206131200416,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-28 22:22:01.906484+02
5m,paper,2018.54,180.0,order_placed,UP,2017.64,ETH,27305.550183000007,77249.33513800002,0.631772945360349,0.8574998628,49.0196,0.0297052335265659,0.51,1.0,S4,t_plus_120,filled,0.9246946276014943,0xe79edce9233ddabbf370b6d2370ee2e55b86a012eb24ae27496af8c38c88bdc0,1217.72945360349,25,12.384252216591968,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-28 22:22:01.906643+02
5m,paper,73592.4,180.0,order_placed,UP,73598.38,BTC,-334934.82014490006,-369862.91543990007,0.4278812368845221,1.7149997256,98.0392,0.6086626692188037,0.51,2.0,S4,t_plus_120,filled,3.283408272895948,0x1d17823eac32cb9d5294ab03bdbad2c7be91eb75d08d6538c6ebc55a7e85f8b0,-821.1876311547788,25,3.483103647063143,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-28 22:27:04.310142+02
5m,paper,2018.79,180.0,order_placed,UP,2018.28,ETH,27111.165347999995,-29078.99201500001,0.6416755035331588,1.7116035453654423,98.0392,-0.012628304423648744,0.5243899991023998563839770214,2.0,S4,t_plus_120,filled,0.653250597167324,0xc4c7759ced8c7095083cb7c12342b02070cb978c43e91225bf2e4fd85f7bde2c,1316.7550353315883,25,9.622092400212273,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-28 22:27:04.310633+02
5m,paper,2016.61,180.0,order_placed,DOWN,2016.76,ETH,-66612.62868000001,-9606.369464000016,0.44814330366158184,0.87471712965,50.0000,-0.0005217925286969682,0.50899,1.0,S4,t_plus_120,filled,0.8994336820653304,0x02fc1142e28c3c4ee68fdb0c747ea46f9a92a9c2958f5eb738581638faa96f8f,-618.5669633841817,25,-8.100401688162945,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-28 22:37:04.91348+02
5m,paper,2017.51,180.0,order_placed,DOWN,2016.96,ETH,105573.021019,105958.90681300001,0.6724096128751468,0.87477655965,50.0000,-0.02536107564111087,0.50799,1.0,S8,t_plus_120,filled,1.639746169783413,0x2087c135576ca3846c7b7d728f71845cd1e8e6b58a4eb3888fbf55659b0f990f,1624.0961287514676,25,-1.5035364610268778,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-28 22:42:04.628959+02
5m,paper,82.5,180.0,order_placed,DOWN,82.5,SOL,-10680.383270000002,-29475.948020000003,0.5,0.8572764210149312,49.0196,-0.0026054978769078814,0.5128497988559678169548507128,1.0,S8,t_plus_120,filled,3.529925478606692,0x01456ab391adc761884139c5c9392898b025a03d95ae7daec103bd0c8fd02c0f,0.0,25,-0.44938923410509185,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-28 22:52:02.95346+02
5m,paper,82.33,180.0,order_placed,DOWN,82.49,SOL,-37016.88411,-57344.42152,0.014667535227823159,3.491424125,200.0000,-0.0021631533474746395,0.52475,4.0,S4,t_plus_120,filled,1.728519403292763,0x26525160f28412a2107b0349b5009e8f530875e6b9966b9ceb436826dc4a106e,-4953.324647721768,25,-17.080446802586327,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-28 22:57:03.520618+02
5m,paper,2014.47,180.0,order_placed,DOWN,2017.39,ETH,-5497.3497689999995,-63784.15377300002,0.0028084307226788896,3.5,200.0000,0.013347930119925949,0.5,4.0,S4,t_plus_120,filled,0.3724691130320848,0x247f373bb5f632a3a5cf1bfc646dd70861c22b7b40c76838ba51fc6521ca6ddc,-5071.915692773211,25,-13.368863612895916,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-28 22:57:03.525063+02
5m,paper,82.37,180.0,order_placed,UP,82.3,SOL,-16515.227199999998,-18437.740749999997,0.8320264330230265,3.41719402987148,196.0784,0.0009353452054683209,0.5321397971423675427788068446,4.0,S8,t_plus_120,filled,2.0183689494285106,0xc2b7bd5423a1943877d7ed9608f3f1f68da4dc069bb07a021a7d6cb980c081d3,3220.264330230265,25,3.605233602629137,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-28 23:02:03.151503+02
5m,paper,2021.54,180.0,order_placed,DOWN,2021.22,ETH,228839.756379,206823.379821,0.6068677714503167,1.745089813425,100.0000,-0.015005070661933448,0.526485,2.0,S8,t_plus_120,filled,2.193031216214861,0xebb377554ef4413d7e0399cb3e336a323326a2151537259792e777714ea8e74b,968.6777145031666,25,-0.7194809258477184,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-28 23:32:05.363783+02
5m,paper,82.52,180.0,order_placed,DOWN,82.54,SOL,30217.57919,33037.70388,0.3984259607569716,1.747476988425,100.0000,-5.2502827408998256e-05,0.518985,2.0,S8,t_plus_120,filled,3.0212503894545883,0x8e5ede66e3932cc028682341f052329f96ba94a68c0e5d80e563c3993b94b445,-1115.740392430284,25,-0.23050790682712197,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-28 23:32:05.363957+02
5m,paper,82.47,180.0,order_placed,DOWN,82.54,SOL,-126065.56461999999,-126896.02452999998,0.16572243492387223,3.489219125,200.0000,-0.005335516392855727,0.52775,4.0,S8,t_plus_120,filled,5.9763257160192556,0x5a1b5ab178c37aadcaf769e0d114ca60a8965551ae0216f6e80cb4a5c5f141d4,-3442.7756507612776,25,-4.6215031465407215,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-28 23:37:02.998215+02
5m,paper,2021.8,180.0,order_placed,DOWN,2022.44,ETH,-57065.36924200001,-54630.972315000006,0.2741526005869349,3.490536,200.0000,-0.03054258258426395,0.526,4.0,S8,t_plus_120,filled,1.3550993037232384,0x132e32fb9e5a684ac6d6706bbf3dd1809e389c4404ccc066b9a6159b8da7b15e,-2358.473994130651,25,-0.03770359111401962,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-28 23:37:03.02299+02
5m,paper,73845.21,180.0,order_placed,UP,73793.05,BTC,14884.28410219999,451499.27193549974,0.9214434127695048,3.4299994512,196.0784,-2.6011928541203897,0.51,4.0,S4,t_plus_120,filled,0.5286773773033159,0x2dcf89ba94484ec76e50a4dd7336bc8f7f2b5722dc3feef8ac2fa9f24fbaff7e,4114.434127695048,25,10.085173120807744,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-28 23:42:07.898348+02
5m,paper,73846.02,180.0,order_placed,UP,73840.02,BTC,-225341.51290259996,-518069.7068969998,0.5636831604509254,0.8574998628,49.0196,0.0035003557012487363,0.51,1.0,S8,t_plus_120,filled,2.0440291674880386,0xb92fbda727076adf2ef7a77a36031435f73361d4ef3f72d822fc41d581c456f7,536.8316045092536,25,0.0884865891700145,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-28 23:57:10.519213+02
5m,paper,73825.48,180.0,order_placed,DOWN,73817.31,BTC,-314843.5238201002,-377572.19602570013,0.5843217288374276,0.87494427965,50.0000,-1.5292351950957972,0.50399,1.0,S8,t_plus_120,filled,1.7276208103328288,0x0f435437f7ff33929081413fded96d3dc20ab01168b74bf030e6c1e51bc7f134,743.217288374276,25,-8.632502849267308,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-29 00:02:07.457521+02
5m,paper,82.52,180.0,order_placed,DOWN,82.44,SOL,-25758.422599999998,-6442.5868599999985,0.8596599724000975,0.87496870965,50.0000,-0.0010447728831598987,0.50299,1.0,S8,t_plus_120,filled,1.6769877075695492,0xfb10c7bdf393abbc723920bd7b39bfa5d4834abd3ae0cb7fa73eca3f9440e0cf,3496.599724000975,25,-0.3657530962982686,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-29 00:02:07.45802+02
5m,paper,82.4,180.0,order_placed,DOWN,82.37,SOL,10415.52245,33531.74733,0.6344104080109869,0.8927331080371773,51.0204,-0.0026924190875167414,0.4941101990576318492210958754,1.0,S8,t_plus_120,filled,1.2668878057460942,0x792b1792186d815d2ffeabed801b33fc12e6b677d30133fc051c5b90151c60c0,1144.104080109869,25,-7.601586392528734,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-29 00:07:02.009753+02
5m,paper,82.34,180.0,order_placed,DOWN,82.4,SOL,-2317.59839,-13711.924340000001,0.2600725439956413,2.6767049928434554,153.0612,-0.0019932239114348266,0.5131969957115193138430902149,3.0,S4,t_plus_120,filled,0.5770494888646249,0xb8b9c96b13b716a186fa5907db27a6877d31eb4e70079b25b8d1e0518f595617,-2599.2745600435874,25,-11.412240273206757,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-29 00:12:04.31913+02
5m,paper,2015.87,180.0,order_placed,DOWN,2017.38,ETH,-16421.901926,-49420.226919999994,0.1197230257400792,2.625,150.0000,-0.009892603219756949,0.5,3.0,S4,t_plus_120,filled,0.23436332098417348,0xe94544f9e6d9b09c6c356f958d96b275a8dbc1b9d4419dbdbe97eb9c193ab70f,-4002.7697425992083,25,-12.278032808046378,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-29 00:12:04.319335+02
5m,paper,73713.98,180.0,order_placed,DOWN,73760.02,BTC,-146273.3859453,-344247.98271240003,0.13858964553830533,2.625,150.0000,-0.3536293149349494,0.5,3.0,S4,t_plus_120,filled,0.9462745194250793,0xdd33ecd335816c83f4013f46a9d603198c7d4f849ccf29c5707f27261d5b88b4,-3714.1035446169467,25,-11.115466499757051,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-29 00:12:04.320022+02
5m,paper,82.14,180.0,order_placed,DOWN,82.19,SOL,-68806.10371,-79281.57630000002,0.28738474461033364,2.6121570925333333,150.0000,-0.002201716493965519,0.5349733333333333333333333333,3.0,S8,t_plus_120,filled,3.969509307989714,0x41fc9678430b54b68acf893fffe1950eef418378800d79f49c6f8ed8aa7f4800,-2326.152553896664,25,-2.4625978119495318,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-29 00:22:00.806505+02
5m,paper,73651.36,180.0,order_placed,DOWN,73680.01,BTC,-184388.071712,-626580.5483292,0.041970769191715274,2.625,150.0000,-0.7967938787755702,0.5,3.0,S8,t_plus_120,filled,3.332562904817824,0x8c9f2b537b6b97c427bf27268a4df1161f8f3e688e0d02fd8f0e091efa1e5c87,-4680.292308082848,25,-1.9474980144564495,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-29 00:22:00.896783+02
5m,paper,73563.17,180.0,order_placed,UP,73542.74,BTC,126095.70915699996,304175.09545220004,0.7414188341507042,2.5724995884,147.0588,0.18360948063962668,0.51,3.0,S8,t_plus_120,filled,1.327656502099959,0x4d378d2c1b31d88915fdb6e631ce4afed5155bdd7a74d051baaab63144e5e26f,2314.188341507042,25,3.634937988807375,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-29 01:07:10.850884+02
5m,paper,2009.34,180.0,order_placed,UP,2008.45,ETH,25650.03387699999,76308.02087400002,0.9109094736189196,3.418334539014931,196.0784,0.038976556471878046,0.5308199985311997649919623987,4.0,S8,t_plus_120,filled,2.2125861236078648,0xb2f12d05483fec2a410f95b2d3aa36f54b0fd528a61185e432bbd5599b389505,4009.094736189196,25,2.2070042893241735,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-29 01:17:05.091472+02
5m,paper,2007.66,180.0,order_placed,DOWN,2007.11,ETH,365731.982298,332607.574805,0.7498849287138392,2.619283333333333,150.0000,-0.007955738625677361,0.5233333333333333333333333333,3.0,S8,t_plus_120,filled,5.036581576629546,0x133a2471d27da81a6d2b7a5c669420954591f468f40dc985cbcad3a0d1bbd721,2398.8492871383914,25,-0.714463466242722,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-29 01:52:10.063771+02
5m,paper,82.07,180.0,order_placed,UP,82.03,SOL,-54148.70042,-52654.605740000006,0.7112073776740915,2.5640930418442602,147.0588,0.0006115238212375533,0.5302759984441597510655601705,3.0,S8,t_plus_120,filled,4.269308363551586,0xe68e21b6d050f30d996275dff2e1ee81ce9cef3a9cf39803ac0c3673184ab0b0,2012.0737767409148,25,0.8042395682760286,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-29 01:52:10.066681+02
5m,paper,82.08,180.0,order_placed,UP,82.06,SOL,-39644.08077,-41331.70068,0.6234287249252928,1.6776016565831275,96.1538,0.0007818562113465731,0.5274991939996131198142975109,2.0,S8,t_plus_120,filled,2.1052828198856774,0x9f48b8914210773058282d0ff9f9d51ba6fa674b7689f93a22f95f946ca95405,1034.2872492529275,25,1.9619444606751366,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-29 01:57:01.296215+02
5m,paper,73695.39,180.0,order_placed,DOWN,73617.51,BTC,-610461.5594046,-380675.15431280003,0.9950962344346022,0.875,50.0000,-1.635159309156256,0.5,1.0,S8,t_plus_120,filled,3.142027929452486,0x4b847d33ddd4c94db04c949af99bef4e819fd68a85e3f64fd72f2bb789bfc5ed,4850.962344346021,25,-0.9724578694948428,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-29 02:02:07.822561+02
5m,paper,82.32,180.0,order_placed,UP,82.29,SOL,419.4190799999991,8678.630830000006,0.632001084699266,1.7129983015715313,98.0392,0.0008781030385681329,0.5197897983663677386188381790,2.0,S4,t_plus_120,filled,0.7671817458097037,0x79ac2fcd6a8e5692f8ca223a88fa23301ee10af0210db3ab9cc436cfa5e31cfc,1220.0108469926597,25,9.54088701365545,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-29 02:17:02.158279+02
5m,paper,73780.51,180.0,order_placed,UP,73745.47,BTC,336095.7014296,373579.4193796999,0.7861256806415171,1.8202890571712917,104.1666,0.2409101530216331,0.4810211142535131222483982390,2.0,S4,t_plus_120,filled,1.3331027889604317,0xff70e8c65624ded60942a42c1f77360ba0f6264434466cba040d11402fb262d1,3061.2568064151715,25,7.472839405330429,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-29 02:17:02.158728+02
5m,paper,2016.0,180.0,order_placed,UP,2016.06,ETH,-1022508.759827,-1001632.423173,0.47818850655282924,0.8574998628,49.0196,0.007815356967850573,0.51,1.0,S8,t_plus_120,filled,6.505385685982216,0x4136642da896adf6d869581edc01dea17a4b7e1aba447f82a6dc5954c7eb168b,-318.11493447170767,25,1.4316718504255679,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-29 02:27:10.074308+02
5m,paper,2013.64,180.0,order_placed,DOWN,2015.52,ETH,-4864.299770000002,-20731.402326000003,0.03824208725183981,3.4911868866,200.0000,-0.06824260004854998,0.52509,4.0,S4,t_plus_120,filled,1.6458853067870978,0xadf60140027b3de2046d88be29e670f46b4b9a72921061f776e2a6f958100dc3,-4717.579127481602,25,-5.441877623382766,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-29 03:12:02.008644+02
5m,paper,82.34,180.0,order_placed,DOWN,82.45,SOL,-1837.404910000001,-13242.617619999997,0.07962014542002777,3.4887558216,200.0000,-0.0023323693260486698,0.52834,4.0,S4,t_plus_120,filled,0.9658098409800742,0xe7d2a362dd7d81bc6b868c6acfd4e557488ffa977f08c99b4a4f8a31d8ac7f61,-4303.798545799722,25,-8.651263140518358,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-29 03:12:02.032788+02
5m,paper,2009.34,180.0,order_placed,DOWN,2012.11,ETH,-21047.617757000004,11971.650137000004,0.015658574889445,3.4901685,200.0000,-0.05260851535716185,0.5265,4.0,S4,t_plus_120,filled,0.49400797929023155,0x4632e00c162df21b5f46bc27c5274d8519d2dbb47ddd882192efff9de6bce4f7,-4943.41425110555,25,-13.316049731063098,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-29 03:22:06.7756+02
5m,paper,82.15,180.0,order_placed,DOWN,82.27,SOL,-8212.210920000001,-45501.735799999995,0.07059218887186053,3.5668054471307165,204.0816,-0.003151013228726146,0.5179882948781271805003488801,4.0,S4,t_plus_120,filled,0.20474506666247055,0xf8b27d32856d2526d6faaf40c964e2cf95b23e73362df2f8e90a95965cf01300,-4494.078111281395,25,-14.966899551679335,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-29 03:22:06.866304+02
5m,paper,2008.74,180.0,order_placed,DOWN,2009.17,ETH,-89979.487729,-24572.076365999998,0.37207140887029144,1.78532812493826,102.0408,0.0050422750542205574,0.4926499988239998118399698944,2.0,S4,t_plus_120,filled,1.3630919913369461,0xf2248fc59790af986dda4e3df119d08c70393f6dac631146369aca4b36c349d8,-1579.285911297086,25,-12.11566699072614,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-29 03:27:10.010421+02
5m,paper,73558.69,180.0,order_placed,UP,73591.64,BTC,-1490533.1487851997,-3013944.0919145,0.227595020439129,0.8217832738081468,47.1698,0.9177280785274071,0.5334216384211932210863730607,1.0,S8,t_plus_120,filled,2.7882643233495594,0x4bb30ef5d8ffd5403c92fd59e9c0eaea242b1776d11e4c12c0794a456e684b14,-3024.04979560871,25,0.9917737665353042,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-29 03:32:08.941103+02
5m,paper,2006.16,180.0,order_placed,DOWN,2007.73,ETH,6563.402582000011,66942.96326600004,0.07629649516909137,2.678277940638777,153.0612,-0.03680054603926147,0.4947700658298771994470185782,3.0,S8,t_plus_120,filled,3.1745757051968395,0xc668f73f5916f4abb39d33f58e80210be36eaa1c090d46ca090001e37d602cb6,-4637.035048309087,25,-4.289827121809057,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-29 03:37:02.614788+02
