proxyWallet,side,asset,conditionId,size,price,timestamp,title,slug,icon,eventSlug,outcome,outcomeIndex,name,pseudonym,bio,profileImage,profileImageOptimized,transactionHash
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,38617164211484855383676147617792740360862325514390084365942404662760488166494,0x2ed45dca7b47957f3861a2c83c9a35de29f1e40f916b430435bd0e359d212846,30,0.47,1782731707,"Bitcoin Up or Down - June 29, 7:15AM-7:30AM ET",btc-updown-15m-1782731700,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782731700,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x258a0cc52639b0eee03087af1e96103c4c5432ccf7255e7afe2af858532bfd56
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,38617164211484855383676147617792740360862325514390084365942404662760488166494,0x2ed45dca7b47957f3861a2c83c9a35de29f1e40f916b430435bd0e359d212846,16.85,0.46,1782731707,"Bitcoin Up or Down - June 29, 7:15AM-7:30AM ET",btc-updown-15m-1782731700,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782731700,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xb3f6cc6948c62ce070fac77d94814a29df51bc02f73ed4f6834990d99661c162
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,88730691152884572035570061477397037599585003261028364656140658526908178800904,0x930db431e58391eb778876390b754268680305a2dbdd7261895b64854bad4d42,16,0.992,1782731611,"Bitcoin Up or Down - June 29, 7:00AM-7:15AM ET",btc-updown-15m-1782730800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782730800,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x9cef0790c69f15b3ed7a74d2c3ef931e3e0f97c8f47fa1bf7ae35831b28cb73c
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,88730691152884572035570061477397037599585003261028364656140658526908178800904,0x930db431e58391eb778876390b754268680305a2dbdd7261895b64854bad4d42,20,0.96,1782731471,"Bitcoin Up or Down - June 29, 7:00AM-7:15AM ET",btc-updown-15m-1782730800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782730800,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x1a35d292ae4190a222951fef162952ef4dbc463590fd2a9c0605b7a3e34809e1
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,6459489817992563984242275977021047402661530595402563611912554490549460791254,0x930db431e58391eb778876390b754268680305a2dbdd7261895b64854bad4d42,30,0.04,1782731464,"Bitcoin Up or Down - June 29, 7:00AM-7:15AM ET",btc-updown-15m-1782730800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782730800,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x1ef4a86ed910925f4652e22c2f148fbb5b76a15aa6e59302892db7bffade83d2
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,88730691152884572035570061477397037599585003261028364656140658526908178800904,0x930db431e58391eb778876390b754268680305a2dbdd7261895b64854bad4d42,30,0.91,1782731443,"Bitcoin Up or Down - June 29, 7:00AM-7:15AM ET",btc-updown-15m-1782730800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782730800,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xae7775bf51bd5966b6e517435c0ed5f0586525ebaa95585b94addfb6090b7256
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,88730691152884572035570061477397037599585003261028364656140658526908178800904,0x930db431e58391eb778876390b754268680305a2dbdd7261895b64854bad4d42,1.69,0.91,1782731404,"Bitcoin Up or Down - June 29, 7:00AM-7:15AM ET",btc-updown-15m-1782730800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782730800,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x44cc7c026b4fb618d32c3e417f00a4c8f29f12f844b68679dc4dce972e7370f4
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,88730691152884572035570061477397037599585003261028364656140658526908178800904,0x930db431e58391eb778876390b754268680305a2dbdd7261895b64854bad4d42,5,0.82,1782731318,"Bitcoin Up or Down - June 29, 7:00AM-7:15AM ET",btc-updown-15m-1782730800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782730800,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xa978e6565c178f9a0748dc802d6096b0c591f3338e87a268e54e3a5c393737b2
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,88730691152884572035570061477397037599585003261028364656140658526908178800904,0x930db431e58391eb778876390b754268680305a2dbdd7261895b64854bad4d42,15,0.8,1782731315,"Bitcoin Up or Down - June 29, 7:00AM-7:15AM ET",btc-updown-15m-1782730800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782730800,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x6fc677f824124844d9943f3f94316a1e786bc6069f136586c67e0f929ac5da3e
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,88730691152884572035570061477397037599585003261028364656140658526908178800904,0x930db431e58391eb778876390b754268680305a2dbdd7261895b64854bad4d42,5,0.79,1782731315,"Bitcoin Up or Down - June 29, 7:00AM-7:15AM ET",btc-updown-15m-1782730800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782730800,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xa2b037c379d787cff63e4f99b1867b22bc20b327f66ee9727cf0da3d21dca527
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,88730691152884572035570061477397037599585003261028364656140658526908178800904,0x930db431e58391eb778876390b754268680305a2dbdd7261895b64854bad4d42,5.42,0.83,1782731291,"Bitcoin Up or Down - June 29, 7:00AM-7:15AM ET",btc-updown-15m-1782730800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782730800,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x69d727ecc30e13895890288fe4fc3168f2c1df55d081547159d3374d655fe613
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,88730691152884572035570061477397037599585003261028364656140658526908178800904,0x930db431e58391eb778876390b754268680305a2dbdd7261895b64854bad4d42,5,0.82,1782731264,"Bitcoin Up or Down - June 29, 7:00AM-7:15AM ET",btc-updown-15m-1782730800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782730800,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x30054c1b5a9492d6c07d68987406ba714fd73f75fdf45ea094d7b4c1d4e8d0ff
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,88730691152884572035570061477397037599585003261028364656140658526908178800904,0x930db431e58391eb778876390b754268680305a2dbdd7261895b64854bad4d42,5,0.81,1782731264,"Bitcoin Up or Down - June 29, 7:00AM-7:15AM ET",btc-updown-15m-1782730800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782730800,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xd4af1fc235e842fad58700a2513809d47aa2a6180b1bf52b119de0a64c3fa594
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,88730691152884572035570061477397037599585003261028364656140658526908178800904,0x930db431e58391eb778876390b754268680305a2dbdd7261895b64854bad4d42,5,0.82,1782731264,"Bitcoin Up or Down - June 29, 7:00AM-7:15AM ET",btc-updown-15m-1782730800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782730800,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x8541859b1ca554fe473339b202b76475a86874ad6d4ca06c167a2a37f163d9fe
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,6459489817992563984242275977021047402661530595402563611912554490549460791254,0x930db431e58391eb778876390b754268680305a2dbdd7261895b64854bad4d42,15,0.16,1782731237,"Bitcoin Up or Down - June 29, 7:00AM-7:15AM ET",btc-updown-15m-1782730800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782730800,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xd5d23440d0ef25305ed8bffa122b2a9a8e77d917361e63ce5a6c4025a20396d2
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,88730691152884572035570061477397037599585003261028364656140658526908178800904,0x930db431e58391eb778876390b754268680305a2dbdd7261895b64854bad4d42,5,0.79,1782731230,"Bitcoin Up or Down - June 29, 7:00AM-7:15AM ET",btc-updown-15m-1782730800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782730800,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xe4c756eb3e1ee778c52bd68754d5276cac9389c643afb998e59fc9bd9f920ae2
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,88730691152884572035570061477397037599585003261028364656140658526908178800904,0x930db431e58391eb778876390b754268680305a2dbdd7261895b64854bad4d42,5,0.79,1782731230,"Bitcoin Up or Down - June 29, 7:00AM-7:15AM ET",btc-updown-15m-1782730800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782730800,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x179f71e80b6cacc2d5e7fc82a3eeacb2bb55401e223395b335fc6044cbbbd6c9
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,88730691152884572035570061477397037599585003261028364656140658526908178800904,0x930db431e58391eb778876390b754268680305a2dbdd7261895b64854bad4d42,2,0.78,1782731230,"Bitcoin Up or Down - June 29, 7:00AM-7:15AM ET",btc-updown-15m-1782730800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782730800,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x4ba4557ee07871a70b9dff51699e95418a7ba2ab6ae2a96111b9f98411cb5315
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,88730691152884572035570061477397037599585003261028364656140658526908178800904,0x930db431e58391eb778876390b754268680305a2dbdd7261895b64854bad4d42,15,0.78,1782731228,"Bitcoin Up or Down - June 29, 7:00AM-7:15AM ET",btc-updown-15m-1782730800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782730800,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xba988777841283f3e5a85bf84468231c99d4ae9157aa50cf4823b63dce4734db
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,88730691152884572035570061477397037599585003261028364656140658526908178800904,0x930db431e58391eb778876390b754268680305a2dbdd7261895b64854bad4d42,30,0.79,1782731201,"Bitcoin Up or Down - June 29, 7:00AM-7:15AM ET",btc-updown-15m-1782730800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782730800,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x7cedd0dda1f326ccf4f633fda15fb93452cf7307eb5472accb96c98541466f1b
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,88730691152884572035570061477397037599585003261028364656140658526908178800904,0x930db431e58391eb778876390b754268680305a2dbdd7261895b64854bad4d42,11.25,0.78,1782731188,"Bitcoin Up or Down - June 29, 7:00AM-7:15AM ET",btc-updown-15m-1782730800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782730800,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x13aa7ff2fbbae2300c73e7bc8579e451ca46fb228101cf3e5925d4201c5258eb
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,88730691152884572035570061477397037599585003261028364656140658526908178800904,0x930db431e58391eb778876390b754268680305a2dbdd7261895b64854bad4d42,30,0.78,1782731188,"Bitcoin Up or Down - June 29, 7:00AM-7:15AM ET",btc-updown-15m-1782730800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782730800,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x552173397736a126e8a163ecc0f5a04451f92ca8b90043b509b9ca036cfdcb17
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,88730691152884572035570061477397037599585003261028364656140658526908178800904,0x930db431e58391eb778876390b754268680305a2dbdd7261895b64854bad4d42,17,0.74,1782731186,"Bitcoin Up or Down - June 29, 7:00AM-7:15AM ET",btc-updown-15m-1782730800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782730800,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x203a3ba12fc5c4bb7808d0f6718660aff506ae88b78e60d7c9fb0b7ea9155421
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,88730691152884572035570061477397037599585003261028364656140658526908178800904,0x930db431e58391eb778876390b754268680305a2dbdd7261895b64854bad4d42,24.7,0.77,1782731186,"Bitcoin Up or Down - June 29, 7:00AM-7:15AM ET",btc-updown-15m-1782730800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782730800,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xffb011efef8eda8409984ae6a8db540e1dc8b036174914a98bfbd581037b5e68
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,88730691152884572035570061477397037599585003261028364656140658526908178800904,0x930db431e58391eb778876390b754268680305a2dbdd7261895b64854bad4d42,12.43,0.73,1782731186,"Bitcoin Up or Down - June 29, 7:00AM-7:15AM ET",btc-updown-15m-1782730800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782730800,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xdebd9000afd9930622d7b23cd3544cb3405ef61cb1c463b2df54b942f94b6bd4
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,6459489817992563984242275977021047402661530595402563611912554490549460791254,0x930db431e58391eb778876390b754268680305a2dbdd7261895b64854bad4d42,30,0.23,1782730996,"Bitcoin Up or Down - June 29, 7:00AM-7:15AM ET",btc-updown-15m-1782730800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782730800,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x606ae9872209f378f4fd0949ddf75e104c83a43d973a3ddf061a5acfba09bc97
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,88730691152884572035570061477397037599585003261028364656140658526908178800904,0x930db431e58391eb778876390b754268680305a2dbdd7261895b64854bad4d42,1.45,0.52,1782730900,"Bitcoin Up or Down - June 29, 7:00AM-7:15AM ET",btc-updown-15m-1782730800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782730800,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x5dd5f4d534209ea6dfcc63c1ef871e22d7cda7448c8b519a3fde95ecd14fb656
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,88730691152884572035570061477397037599585003261028364656140658526908178800904,0x930db431e58391eb778876390b754268680305a2dbdd7261895b64854bad4d42,15.62,0.5,1782730898,"Bitcoin Up or Down - June 29, 7:00AM-7:15AM ET",btc-updown-15m-1782730800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782730800,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x450b59a2802459c0b42edd82143258357efd7b4f242a51a0d27a6f203cafee14
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,88730691152884572035570061477397037599585003261028364656140658526908178800904,0x930db431e58391eb778876390b754268680305a2dbdd7261895b64854bad4d42,22,0.48,1782730811,"Bitcoin Up or Down - June 29, 7:00AM-7:15AM ET",btc-updown-15m-1782730800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782730800,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x6320ca58091c86797908fbd7da33db89752c7cf3464beb5a2c67a1d71c7cd744
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,22710818277275109787238297470130084488480551498217195103857257352580748584446,0x5c94611d9910ded53ad8bcf937f057a4de1609173377a2b1983d543c5d3bf7b0,50,0.02,1782730720,"Bitcoin Up or Down - June 29, 6:45AM-7:00AM ET",btc-updown-15m-1782729900,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782729900,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xbdaf0e9a23eb376a1c03a7a20833d61e76cb89678cb5a018627b83a6e60364bf
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,3177731987963822613932056582938562736392854389201442583630076894816996158439,0x5c94611d9910ded53ad8bcf937f057a4de1609173377a2b1983d543c5d3bf7b0,30,0.95,1782730684,"Bitcoin Up or Down - June 29, 6:45AM-7:00AM ET",btc-updown-15m-1782729900,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782729900,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x17f23e276898b5917ec4b106eb9f9cdb5d74b7de01c54bc0d9805f269c7aa858
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,22710818277275109787238297470130084488480551498217195103857257352580748584446,0x5c94611d9910ded53ad8bcf937f057a4de1609173377a2b1983d543c5d3bf7b0,28.36,0.07,1782730678,"Bitcoin Up or Down - June 29, 6:45AM-7:00AM ET",btc-updown-15m-1782729900,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782729900,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xbcd97eefa90d136b7265c5a475d55335091fcf30f73b66165ccce4a84dc4e5c3
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,22710818277275109787238297470130084488480551498217195103857257352580748584446,0x5c94611d9910ded53ad8bcf937f057a4de1609173377a2b1983d543c5d3bf7b0,9.3,0.1,1782730640,"Bitcoin Up or Down - June 29, 6:45AM-7:00AM ET",btc-updown-15m-1782729900,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782729900,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xb3a08c66e263b540dc0cd9b181d3edeeeb5ac866a1d82ed896b51338717479a3
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,3177731987963822613932056582938562736392854389201442583630076894816996158439,0x5c94611d9910ded53ad8bcf937f057a4de1609173377a2b1983d543c5d3bf7b0,30,0.87,1782730634,"Bitcoin Up or Down - June 29, 6:45AM-7:00AM ET",btc-updown-15m-1782729900,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782729900,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x2f30a65496177925845120c0264f86182e606ea902ed8eaf04c7bbb8aa54bc28
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,3177731987963822613932056582938562736392854389201442583630076894816996158439,0x5c94611d9910ded53ad8bcf937f057a4de1609173377a2b1983d543c5d3bf7b0,30,0.87,1782730634,"Bitcoin Up or Down - June 29, 6:45AM-7:00AM ET",btc-updown-15m-1782729900,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782729900,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x31db9a1e69cbeb3ee3831f5a93c6720b5bc948a63997d53c76ce8cfee495a3f0
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,3177731987963822613932056582938562736392854389201442583630076894816996158439,0x5c94611d9910ded53ad8bcf937f057a4de1609173377a2b1983d543c5d3bf7b0,30,0.87,1782730634,"Bitcoin Up or Down - June 29, 6:45AM-7:00AM ET",btc-updown-15m-1782729900,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782729900,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x958e2afbf69935a63e28a8b6790e02dcf44a8032e742692ad44924d0c57ab6c3
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,22710818277275109787238297470130084488480551498217195103857257352580748584446,0x5c94611d9910ded53ad8bcf937f057a4de1609173377a2b1983d543c5d3bf7b0,12.19,0.11,1782730624,"Bitcoin Up or Down - June 29, 6:45AM-7:00AM ET",btc-updown-15m-1782729900,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782729900,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x6fdc5162034e213c6d46b9ff53cd684412d8a3c973eb8c08466c24e98929332a
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,22710818277275109787238297470130084488480551498217195103857257352580748584446,0x5c94611d9910ded53ad8bcf937f057a4de1609173377a2b1983d543c5d3bf7b0,6,0.07,1782730609,"Bitcoin Up or Down - June 29, 6:45AM-7:00AM ET",btc-updown-15m-1782729900,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782729900,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x17cc1b5b3ac442e00345d21701e01e2b083ae6ea90ba60a54912154972a647a9
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,3177731987963822613932056582938562736392854389201442583630076894816996158439,0x5c94611d9910ded53ad8bcf937f057a4de1609173377a2b1983d543c5d3bf7b0,30,0.91,1782730604,"Bitcoin Up or Down - June 29, 6:45AM-7:00AM ET",btc-updown-15m-1782729900,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782729900,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x432aa135bc437522b54ebe09a389a5acc00d24660cf6db93655ce5c474044b2a
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,3177731987963822613932056582938562736392854389201442583630076894816996158439,0x5c94611d9910ded53ad8bcf937f057a4de1609173377a2b1983d543c5d3bf7b0,10,0.88,1782730603,"Bitcoin Up or Down - June 29, 6:45AM-7:00AM ET",btc-updown-15m-1782729900,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782729900,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xfcb36b391f78c337362c694c3cd47149a8cf08084764dfab0d29e23621e2bb63
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,22710818277275109787238297470130084488480551498217195103857257352580748584446,0x5c94611d9910ded53ad8bcf937f057a4de1609173377a2b1983d543c5d3bf7b0,24.54,0.11,1782730601,"Bitcoin Up or Down - June 29, 6:45AM-7:00AM ET",btc-updown-15m-1782729900,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782729900,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xcdec6917ab43850bfae89df0a99b32816e58e902301a3f438d062ff8939fb819
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,22710818277275109787238297470130084488480551498217195103857257352580748584446,0x5c94611d9910ded53ad8bcf937f057a4de1609173377a2b1983d543c5d3bf7b0,30,0.11,1782730601,"Bitcoin Up or Down - June 29, 6:45AM-7:00AM ET",btc-updown-15m-1782729900,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782729900,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xc74a283d9e06ea471c1c96f8002c2d5ca6f6ce84fcec129ddb2c429f89f8b36a
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,3177731987963822613932056582938562736392854389201442583630076894816996158439,0x5c94611d9910ded53ad8bcf937f057a4de1609173377a2b1983d543c5d3bf7b0,15,0.85,1782730561,"Bitcoin Up or Down - June 29, 6:45AM-7:00AM ET",btc-updown-15m-1782729900,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782729900,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x07ac1811876b9f6eaae5ff6fbba48b4186e617842c5746344dbc9883610b12d6
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,3177731987963822613932056582938562736392854389201442583630076894816996158439,0x5c94611d9910ded53ad8bcf937f057a4de1609173377a2b1983d543c5d3bf7b0,15,0.85,1782730559,"Bitcoin Up or Down - June 29, 6:45AM-7:00AM ET",btc-updown-15m-1782729900,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782729900,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xbc3c7899605353df3e9277518f948cbd785d728599009912bd776f07138798ba
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,3177731987963822613932056582938562736392854389201442583630076894816996158439,0x5c94611d9910ded53ad8bcf937f057a4de1609173377a2b1983d543c5d3bf7b0,30,0.85,1782730550,"Bitcoin Up or Down - June 29, 6:45AM-7:00AM ET",btc-updown-15m-1782729900,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782729900,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xd5ae5c8db7fb7c1dcd84a4286aec79590746293fb64aca91f0063528b415918a
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,3177731987963822613932056582938562736392854389201442583630076894816996158439,0x5c94611d9910ded53ad8bcf937f057a4de1609173377a2b1983d543c5d3bf7b0,30,0.85,1782730550,"Bitcoin Up or Down - June 29, 6:45AM-7:00AM ET",btc-updown-15m-1782729900,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782729900,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xe51297b85892e143e67589972b08a67748a13217a5dda5d8fcb11c6a66a8c4c7
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,3177731987963822613932056582938562736392854389201442583630076894816996158439,0x5c94611d9910ded53ad8bcf937f057a4de1609173377a2b1983d543c5d3bf7b0,10,0.84,1782730549,"Bitcoin Up or Down - June 29, 6:45AM-7:00AM ET",btc-updown-15m-1782729900,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782729900,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x55327a071ff2a4c5abdef35fb0cdb7f66ff39ece12e26861248918a2b984e452
