fid,slug,outcome,ts,price,size,bid0,ask0,snap_us,age_s,cls
2793,btc-updown-5m-1783638300,Down,1783638476,0.91,30.0,0.9100,0.9200,1783638475804000,0.19600000000000000000,MAKER
2794,btc-updown-5m-1783638300,Up,1783638353,0.53,30.0,,,,,NO_BOOK
2795,btc-updown-5m-1783638000,Up,1783638287,0.96,30.0,0.9800,0.9900,1783638286966000,0.03400000000000000000,MAKER
2796,btc-updown-5m-1783638000,Up,1783638287,0.96,30.0,0.9800,0.9900,1783638286966000,0.03400000000000000000,MAKER
2797,btc-updown-5m-1783638000,Up,1783638284,0.96,30.0,0.9500,0.9600,1783638283697000,0.30300000000000000000,TAKER
2798,btc-updown-5m-1783638000,Up,1783638283,0.96,30.0,0.9500,0.9600,1783638282974000,0.02600000000000000000,TAKER
2799,btc-updown-5m-1783638000,Up,1783638251,0.68,30.0,0.8000,0.8100,1783638250946000,0.05400000000000000000,MAKER
2800,btc-updown-5m-1783638000,Up,1783638251,0.68,30.0,0.8000,0.8100,1783638250946000,0.05400000000000000000,MAKER
2801,btc-updown-5m-1783638000,Down,1783638241,0.4,30.0,0.3600,0.3700,1783638240866000,0.13400000000000000000,TAKER
2802,btc-updown-5m-1783638000,Down,1783638223,0.42,30.0,,,,,NO_BOOK
2803,btc-updown-5m-1783638000,Up,1783638217,0.62,12.37,,,,,NO_BOOK
2804,btc-updown-5m-1783638000,Down,1783638161,0.52,21.15,0.6000,0.6100,1783638160986000,0.01400000000000000000,MAKER
2805,btc-updown-5m-1783637700,Down,1783637954,0.93,13.82,0.9300,0.9400,1783637953940000,0.06000000000000000000,MAKER
2806,btc-updown-5m-1783637700,Down,1783637954,0.93,30.0,0.9300,0.9400,1783637953940000,0.06000000000000000000,MAKER
2807,btc-updown-5m-1783637400,Down,1783637591,0.94,4.57,0.9400,0.9500,1783637590736000,0.26400000000000000000,MAKER
2808,btc-updown-5m-1783637100,Down,1783637383,0.95,9.21,0.9600,0.9800,1783637382904000,0.09600000000000000000,MAKER
2809,btc-updown-5m-1783637100,Up,1783637377,0.03,40.0,0.0300,0.0400,1783637376983000,0.01700000000000000000,MAKER
2810,btc-updown-5m-1783637100,Up,1783637354,0.25,30.0,0.2300,0.2500,1783637353958000,0.04200000000000000000,TAKER
2811,btc-updown-5m-1783637100,Down,1783637327,0.81,30.0,0.8300,0.8400,1783637326767000,0.23300000000000000000,MAKER
2812,btc-updown-5m-1783637100,Down,1783637326,0.81,30.0,0.8300,0.8400,1783637325992000,0.00800000000000000000,MAKER
2813,btc-updown-5m-1783637100,Down,1783637240,0.61,30.0,0.6100,0.6200,1783637239943000,0.05700000000000000000,MAKER
2814,btc-updown-5m-1783637100,Down,1783637240,0.61,30.0,0.6100,0.6200,1783637239943000,0.05700000000000000000,MAKER
2815,btc-updown-5m-1783636800,Up,1783637054,0.97,30.0,0.9700,0.9800,1783637053929000,0.07100000000000000000,MAKER
2816,btc-updown-5m-1783636800,Up,1783637054,0.97,30.0,0.9700,0.9800,1783637053929000,0.07100000000000000000,MAKER
2817,btc-updown-5m-1783636800,Up,1783637053,0.947265625,30.72,0.9700,0.9800,1783637052908000,0.09200000000000000000,MAKER
2818,btc-updown-5m-1783636800,Up,1783637051,0.9085107903,32.030433,0.9500,0.9600,1783637050893000,0.10700000000000000000,MAKER
2819,btc-updown-5m-1783636500,Down,1783636756,0.48,30.0,0.7800,0.8200,1783636755976000,0.02400000000000000000,MAKER
2820,btc-updown-5m-1783636500,Down,1783636756,0.48,21.22,0.7800,0.8200,1783636755976000,0.02400000000000000000,MAKER
2821,btc-updown-5m-1783636500,Down,1783636724,0.45,30.0,0.4400,0.4500,1783636723900000,0.10000000000000000000,TAKER
2822,btc-updown-5m-1783636500,Down,1783636724,0.45,30.0,0.4400,0.4500,1783636723900000,0.10000000000000000000,TAKER
2823,btc-updown-5m-1783636500,Up,1783636655,0.43,30.0,,,,,NO_BOOK
2824,btc-updown-5m-1783636200,Up,1783636456,0.05,30.0,0.2700,0.3500,1783636449158000,6.8420000000000000,MAKER
2825,btc-updown-5m-1783636200,Down,1783636427,0.61,30.0,0.6200,0.6300,1783636426915000,0.08500000000000000000,MAKER
2826,btc-updown-5m-1783635900,Up,1783636171,0.06,25.0,0.0900,0.1000,1783636170962000,0.03800000000000000000,MAKER
2827,btc-updown-5m-1783635900,Up,1783636141,0.09,30.0,0.0700,0.0800,1783636140981000,0.01900000000000000000,TAKER
2828,btc-updown-5m-1783635600,Down,1783635883,0.06,30.0,0.1600,0.1700,1783635875005000,7.9950000000000000,MAKER
2829,btc-updown-5m-1783635600,Down,1783635883,0.06,35.0,0.1600,0.1700,1783635875005000,7.9950000000000000,MAKER
2830,btc-updown-5m-1783635600,Down,1783635826,0.19,30.0,0.2000,0.2100,1783635825971000,0.02900000000000000000,MAKER
2831,btc-updown-5m-1783635600,Down,1783635826,0.19,30.0,0.2000,0.2100,1783635825971000,0.02900000000000000000,MAKER
2832,btc-updown-5m-1783635600,Down,1783635725,0.3,20.0,0.2500,0.3200,1783635724992000,0.00800000000000000000,INSIDE
2833,btc-updown-5m-1783635600,Down,1783635725,0.3,20.0,0.2500,0.3200,1783635724992000,0.00800000000000000000,INSIDE
2834,btc-updown-5m-1783635300,Up,1783635550,0.95,30.0,0.9600,0.9700,1783635549922000,0.07800000000000000000,MAKER
2835,btc-updown-5m-1783635300,Up,1783635541,0.97,30.0,0.9900,,1783635540678000,0.32200000000000000000,MAKER
2836,btc-updown-5m-1783635300,Up,1783635494,0.88,30.0,0.8600,0.8700,1783635493986000,0.01400000000000000000,TAKER
2837,btc-updown-5m-1783635300,Up,1783635494,0.88,30.0,0.8600,0.8700,1783635493986000,0.01400000000000000000,TAKER
2838,btc-updown-5m-1783635300,Up,1783635464,0.65,5.85,0.7100,0.7300,1783635463676000,0.32400000000000000000,MAKER
2839,btc-updown-5m-1783635000,Down,1783635284,0.92,30.0,0.9500,0.9600,1783635283886000,0.11400000000000000000,MAKER
2840,btc-updown-5m-1783635000,Down,1783635260,0.82,10.12195,0.8400,0.8500,1783635259959000,0.04100000000000000000,MAKER
2841,btc-updown-5m-1783635000,Down,1783635250,0.8,5.0,,,,,NO_BOOK
2842,btc-updown-5m-1783635000,Down,1783635250,0.8,20.0,,,,,NO_BOOK
2843,btc-updown-5m-1783635000,Down,1783635178,0.61,30.0,,,,,NO_BOOK
2844,btc-updown-5m-1783634700,Up,1783634957,0.8,5.5,,,,,NO_BOOK
2845,btc-updown-5m-1783634700,Up,1783634944,0.9,9.44,0.8900,0.9000,1783634937685000,6.3150000000000000,TAKER
2846,btc-updown-5m-1783634400,Up,1783634684,0.13,30.0,0.1000,0.1100,1783634683977000,0.02300000000000000000,TAKER
2847,btc-updown-5m-1783634400,Up,1783634684,0.13,30.0,0.1000,0.1100,1783634683977000,0.02300000000000000000,TAKER
2848,btc-updown-5m-1783634400,Up,1783634683,0.41,30.0,0.1200,0.1300,1783634682957000,0.04300000000000000000,TAKER
2849,btc-updown-5m-1783634400,Up,1783634683,0.3899999899,30.769229,0.1200,0.1300,1783634682957000,0.04300000000000000000,TAKER
2850,btc-updown-5m-1783634400,Down,1783634657,0.08,30.0,0.0700,0.0800,1783634656960000,0.04000000000000000000,TAKER
2851,btc-updown-5m-1783634400,Down,1783634657,0.08,33.75,0.0700,0.0800,1783634656960000,0.04000000000000000000,TAKER
2852,btc-updown-5m-1783634400,Up,1783634653,0.86,30.0,0.8400,0.8500,1783634652979000,0.02100000000000000000,TAKER
2853,btc-updown-5m-1783634400,Up,1783634653,0.86,25.0,0.8400,0.8500,1783634652979000,0.02100000000000000000,TAKER
2854,btc-updown-5m-1783634400,Up,1783634653,0.85,30.0,0.8400,0.8500,1783634652979000,0.02100000000000000000,TAKER
2855,btc-updown-5m-1783634400,Up,1783634653,0.84,10.8,0.8400,0.8500,1783634652979000,0.02100000000000000000,MAKER
2856,btc-updown-5m-1783634400,Up,1783634647,0.91,30.0,0.9100,0.9400,1783634646985000,0.01500000000000000000,MAKER
2857,btc-updown-5m-1783634400,Up,1783634647,0.91,30.0,0.9100,0.9400,1783634646985000,0.01500000000000000000,MAKER
2858,btc-updown-5m-1783634400,Up,1783634608,0.56,10.0,0.5700,0.5800,1783634604988000,3.0120000000000000,MAKER
2859,btc-updown-5m-1783634400,Up,1783634602,0.47,14.95,0.5200,0.5700,1783634601997000,0.00300000000000000000,MAKER
2860,btc-updown-5m-1783634400,Up,1783634593,0.41,10.0,,,,,NO_BOOK
2861,btc-updown-5m-1783634400,Down,1783634563,0.8,30.0,0.8200,0.8300,1783634562997000,0.00300000000000000000,MAKER
2862,btc-updown-5m-1783634400,Down,1783634563,0.8,30.0,0.8200,0.8300,1783634562997000,0.00300000000000000000,MAKER
2863,btc-updown-5m-1783634400,Down,1783634563,0.8,30.0,0.8200,0.8300,1783634562997000,0.00300000000000000000,MAKER
2864,btc-updown-5m-1783634400,Down,1783634561,0.8,30.0,0.7900,0.8000,1783634560987000,0.01300000000000000000,TAKER
2865,btc-updown-5m-1783634100,Up,1783634381,0.55,30.0,,,,,NO_BOOK
2866,btc-updown-5m-1783634100,Up,1783634381,0.5399999725,5.092591,,,,,NO_BOOK
2867,btc-updown-5m-1783634100,Up,1783634381,0.5399999948,30.555554,,,,,NO_BOOK
2868,btc-updown-5m-1783634100,Up,1783634381,0.55,30.0,,,,,NO_BOOK
2869,btc-updown-5m-1783634100,Down,1783634375,0.63,30.0,,,,,NO_BOOK
2870,btc-updown-5m-1783634100,Down,1783634371,0.4299999873,30.697673,0.2400,0.2500,1783634357638000,13.3620000000000000,TAKER
2871,btc-updown-5m-1783634100,Down,1783634371,0.4299999873,30.697673,0.2400,0.2500,1783634357638000,13.3620000000000000,TAKER
2872,btc-updown-5m-1783634100,Down,1783634350,0.29,30.0,0.2700,0.2800,1783634349974000,0.02600000000000000000,TAKER
2873,btc-updown-5m-1783634100,Down,1783634350,0.29,30.0,0.2700,0.2800,1783634349974000,0.02600000000000000000,TAKER
2874,btc-updown-5m-1783634100,Up,1783634336,0.58,30.0,0.5800,0.5900,1783634335798000,0.20200000000000000000,MAKER
2875,btc-updown-5m-1783633800,Up,1783634083,0.9119156399,30.923912,0.5300,0.5400,1783634074935000,8.0650000000000000,TAKER
2876,btc-updown-5m-1783633800,Up,1783634083,0.9183716796,30.706512,0.5300,0.5400,1783634074935000,8.0650000000000000,TAKER
2877,btc-updown-5m-1783633800,Up,1783634081,0.93,12.13,0.5300,0.5400,1783634074935000,6.0650000000000000,TAKER
2878,btc-updown-5m-1783633800,Down,1783634056,0.14,30.0,0.3600,0.3700,1783634055962000,0.03800000000000000000,MAKER
2879,btc-updown-5m-1783633800,Down,1783634044,0.07,12.51,0.0900,0.1000,1783634043952000,0.04800000000000000000,MAKER
2880,btc-updown-5m-1783633800,Down,1783634044,0.07,30.0,0.0900,0.1000,1783634043952000,0.04800000000000000000,MAKER
2881,btc-updown-5m-1783633800,Up,1783633945,0.43,7.48,0.4100,0.4400,1783633935172000,9.8280000000000000,INSIDE
2882,btc-updown-5m-1783633800,Down,1783633907,0.66,30.0,0.6600,0.6700,1783633906925000,0.07500000000000000000,MAKER
2883,btc-updown-5m-1783633800,Down,1783633907,0.66,30.0,0.6600,0.6700,1783633906925000,0.07500000000000000000,MAKER
2884,btc-updown-5m-1783633800,Up,1783633906,0.5,31.8,0.3400,0.3500,1783633905951000,0.04900000000000000000,TAKER
2885,btc-updown-5m-1783633800,Up,1783633897,0.58,30.0,0.4000,0.4100,1783633896954000,0.04600000000000000000,TAKER
2886,btc-updown-5m-1783633800,Down,1783633894,0.5099999955,35.294116,0.4200,0.5400,1783633893976000,0.02400000000000000000,INSIDE
2887,btc-updown-5m-1783633800,Down,1783633840,0.55,1.0,,,,,NO_BOOK
2888,btc-updown-5m-1783633800,Up,1783633808,0.6,30.0,,,,,NO_BOOK
2889,btc-updown-5m-1783633800,Up,1783633808,0.6,30.0,,,,,NO_BOOK
2890,btc-updown-5m-1783633500,Up,1783633771,0.909999998,30.329666,0.9400,0.9500,1783633770828000,0.17200000000000000000,MAKER
2891,btc-updown-5m-1783633500,Down,1783633766,0.09,30.0,0.0600,0.0900,1783633765953000,0.04700000000000000000,TAKER
2892,btc-updown-5m-1783633500,Down,1783633765,0.09,30.0,0.0600,0.0700,1783633764920000,0.08000000000000000000,TAKER
2893,btc-updown-5m-1783633500,Up,1783633748,0.7599999937,31.578945,0.9200,0.9300,1783633747592000,0.40800000000000000000,MAKER
2894,btc-updown-5m-1783633500,Up,1783633748,0.7726161331,31.06329,0.9200,0.9300,1783633747592000,0.40800000000000000000,MAKER
2895,btc-updown-5m-1783633500,Up,1783633745,0.7899999941,30.379742,0.7900,0.8000,1783633744863000,0.13700000000000000000,MAKER
2896,btc-updown-5m-1783633500,Up,1783633727,0.89,15.0,0.8900,0.9100,1783633726967000,0.03300000000000000000,MAKER
2897,btc-updown-5m-1783633500,Up,1783633727,0.87,18.0,0.8900,0.9100,1783633726967000,0.03300000000000000000,MAKER
2898,btc-updown-5m-1783633500,Up,1783633727,0.87,30.0,0.8900,0.9100,1783633726967000,0.03300000000000000000,MAKER
2899,btc-updown-5m-1783633500,Up,1783633726,0.85,30.0,0.8900,0.9000,1783633725960000,0.04000000000000000000,MAKER
2900,btc-updown-5m-1783633500,Down,1783633709,0.32,25.0,,,,,NO_BOOK
2901,btc-updown-5m-1783633500,Down,1783633709,0.32,30.0,,,,,NO_BOOK
2902,btc-updown-5m-1783633500,Down,1783633709,0.32,30.0,,,,,NO_BOOK
2903,btc-updown-5m-1783633500,Down,1783633709,0.3,15.0,,,,,NO_BOOK
2904,btc-updown-5m-1783633500,Down,1783633667,0.38,26.28,0.4000,0.4100,1783633666965000,0.03500000000000000000,MAKER
2905,btc-updown-5m-1783633500,Down,1783633667,0.38,30.0,0.4000,0.4100,1783633666965000,0.03500000000000000000,MAKER
2906,btc-updown-5m-1783633500,Up,1783633628,0.67,30.0,0.7800,0.7900,1783633614514000,13.4860000000000000,MAKER
2907,btc-updown-5m-1783633500,Up,1783633627,0.67,30.0,0.7800,0.7900,1783633614514000,12.4860000000000000,MAKER
2908,btc-updown-5m-1783633500,Up,1783633627,0.66,5.0,0.7800,0.7900,1783633614514000,12.4860000000000000,MAKER
2909,btc-updown-5m-1783633500,Up,1783633627,0.67,30.0,0.7800,0.7900,1783633614514000,12.4860000000000000,MAKER
2910,btc-updown-5m-1783633500,Up,1783633564,0.7,30.0,0.5900,0.6400,1783633563954000,0.04600000000000000000,TAKER
2911,btc-updown-5m-1783633500,Up,1783633564,0.7,30.0,0.5900,0.6400,1783633563954000,0.04600000000000000000,TAKER
2912,btc-updown-5m-1783633500,Down,1783633543,0.53,30.0,0.4700,0.4800,1783633542990000,0.01000000000000000000,TAKER
2913,btc-updown-5m-1783633500,Down,1783633537,0.52,30.0,0.5200,0.5300,1783633536878000,0.12200000000000000000,MAKER
2914,btc-updown-5m-1783633500,Up,1783633505,0.51,30.0,,,,,NO_BOOK
2915,btc-updown-5m-1783633500,Up,1783633504,0.51,30.0,,,,,NO_BOOK
2916,btc-updown-5m-1783633200,Down,1783633366,0.94,1.84,0.9400,0.9500,1783633365581000,0.41900000000000000000,MAKER
2917,btc-updown-5m-1783633200,Down,1783633298,0.84,30.0,,,,,NO_BOOK
2918,btc-updown-5m-1783632900,Down,1783633171,0.17,30.0,0.1400,0.1500,1783633170994000,0.00600000000000000000,TAKER
2919,btc-updown-5m-1783632900,Down,1783633096,0.17,30.0,0.1100,0.1200,1783633090044000,5.9560000000000000,TAKER
2920,btc-updown-5m-1783632600,Up,1783632842,0.73,30.0,0.7700,0.7900,1783632841964000,0.03600000000000000000,MAKER
2921,btc-updown-5m-1783632600,Up,1783632665,0.68,18.0,0.5800,0.5900,1783632660347000,4.6530000000000000,TAKER
2922,btc-updown-5m-1783632300,Down,1783632535,0.95,25.0,0.9500,0.9600,1783632534628000,0.37200000000000000000,MAKER
2923,btc-updown-5m-1783632300,Down,1783632500,0.85,30.0,0.8800,0.8900,1783632499700000,0.30000000000000000000,MAKER
2924,btc-updown-5m-1783631700,Down,1783631980,0.07,10.0,0.0200,0.0300,1783631977008000,2.9920000000000000,TAKER
2925,btc-updown-5m-1783631700,Up,1783631948,0.91,30.0,,,,,NO_BOOK
2926,btc-updown-5m-1783631700,Down,1783631906,0.24,30.0,0.2800,0.2900,1783631905506000,0.49400000000000000000,MAKER
2927,btc-updown-5m-1783631700,Down,1783631905,0.23,8.52,0.2800,0.2900,1783631904831000,0.16900000000000000000,MAKER
2928,btc-updown-5m-1783631700,Up,1783631899,0.76,30.0,0.7600,0.7700,1783631898535000,0.46500000000000000000,MAKER
2929,btc-updown-5m-1783631400,Down,1783631651,0.98,30.0,0.9700,0.9800,1783631650911000,0.08900000000000000000,TAKER
2930,btc-updown-5m-1783631400,Down,1783631422,0.76,30.0,0.7300,0.7400,1783631421901000,0.09900000000000000000,TAKER
2931,btc-updown-5m-1783631400,Down,1783631422,0.76,30.0,0.7300,0.7400,1783631421901000,0.09900000000000000000,TAKER
2932,btc-updown-5m-1783631100,Up,1783631387,0.19,30.0,,,,,NO_BOOK
2933,btc-updown-5m-1783631100,Down,1783631308,0.87,30.0,0.7200,0.8100,1783631304735000,3.2650000000000000,TAKER
2934,btc-updown-5m-1783631100,Down,1783631308,0.87,30.0,0.7200,0.8100,1783631304735000,3.2650000000000000,TAKER
2935,btc-updown-5m-1783630800,Up,1783630982,0.93,30.0,0.9300,0.9400,1783630981843000,0.15700000000000000000,MAKER
2936,btc-updown-5m-1783630800,Up,1783630982,0.93,30.0,0.9300,0.9400,1783630981843000,0.15700000000000000000,MAKER
2937,btc-updown-5m-1783630800,Up,1783630957,0.8799999987,30.340908,0.9400,0.9500,1783630956592000,0.40800000000000000000,MAKER
2938,btc-updown-5m-1783630800,Up,1783630957,0.8799999987,30.340908,0.9400,0.9500,1783630956592000,0.40800000000000000000,MAKER
2939,btc-updown-5m-1783630800,Up,1783630948,0.9,5.0,0.9500,0.9600,1783630947863000,0.13700000000000000000,MAKER
2940,btc-updown-5m-1783630800,Up,1783630936,0.94,30.0,0.9300,0.9400,1783630935413000,0.58700000000000000000,TAKER
2941,btc-updown-5m-1783630800,Down,1783630913,0.04,30.0,0.0300,0.0400,1783630912927000,0.07300000000000000000,TAKER
2942,btc-updown-5m-1783630500,Up,1783630669,0.74,30.0,0.7400,0.7500,1783630668899000,0.10100000000000000000,MAKER
2943,btc-updown-5m-1783630500,Up,1783630667,0.74,30.0,0.7300,0.7400,1783630666975000,0.02500000000000000000,TAKER
2944,btc-updown-5m-1783630200,Down,1783630396,0.78,11.76,0.7900,0.8000,1783630395605000,0.39500000000000000000,MAKER
2945,btc-updown-5m-1783630200,Down,1783630258,0.54,30.0,,,,,NO_BOOK
2946,btc-updown-5m-1783630200,Down,1783630258,0.54,30.0,,,,,NO_BOOK
2947,btc-updown-5m-1783629900,Up,1783630171,0.07,30.0,0.0500,0.0600,1783630170884000,0.11600000000000000000,TAKER
2948,btc-updown-5m-1783629900,Up,1783630169,0.08,8.78,0.0500,0.0600,1783630168920000,0.08000000000000000000,TAKER
2949,btc-updown-5m-1783629900,Up,1783630156,0.09,12.34,0.0800,0.0900,1783630155675000,0.32500000000000000000,TAKER
2950,btc-updown-5m-1783629900,Down,1783630144,0.889999998,30.674154,,,,,NO_BOOK
2951,btc-updown-5m-1783629900,Up,1783630118,0.47,30.0,0.4300,0.4500,1783630115391000,2.6090000000000000,TAKER
2952,btc-updown-5m-1783629900,Up,1783630118,0.4600951611,31.297871,0.4300,0.4500,1783630115391000,2.6090000000000000,TAKER
2953,btc-updown-5m-1783629900,Up,1783630111,0.34,30.0,0.3200,0.3300,1783630110760000,0.24000000000000000000,TAKER
2954,btc-updown-5m-1783629900,Down,1783630084,0.6,30.0,0.6600,0.6700,1783630083697000,0.30300000000000000000,MAKER
2955,btc-updown-5m-1783629900,Down,1783629982,0.52,30.0,0.5400,0.5500,1783629981515000,0.48500000000000000000,MAKER
2956,btc-updown-5m-1783629900,Down,1783629980,0.52,30.0,0.5200,0.5300,1783629979351000,0.64900000000000000000,MAKER
2957,btc-updown-5m-1783629600,Up,1783629742,0.68,30.0,0.6800,0.6900,1783629741626000,0.37400000000000000000,MAKER
2958,btc-updown-5m-1783629600,Up,1783629742,0.68,30.0,0.6800,0.6900,1783629741626000,0.37400000000000000000,MAKER
2959,btc-updown-5m-1783629300,Down,1783629586,0.91,21.7,0.9500,0.9700,1783629585954000,0.04600000000000000000,MAKER
2960,btc-updown-5m-1783629300,Up,1783629580,0.06,35.0,0.0600,0.0700,1783629579916000,0.08400000000000000000,MAKER
2961,btc-updown-5m-1783629300,Up,1783629580,0.06,40.0,0.0600,0.0700,1783629579916000,0.08400000000000000000,MAKER
2962,btc-updown-5m-1783629300,Up,1783629563,0.25,5.19,0.2400,0.2500,1783629562994000,0.00600000000000000000,TAKER
2963,btc-updown-5m-1783629300,Up,1783629562,0.25,30.0,0.2400,0.2600,1783629561455000,0.54500000000000000000,INSIDE
2964,btc-updown-5m-1783629300,Down,1783629559,0.63,25.0,0.7400,0.7500,1783629558630000,0.37000000000000000000,MAKER
2965,btc-updown-5m-1783629300,Down,1783629559,0.63,30.0,0.7400,0.7500,1783629558630000,0.37000000000000000000,MAKER
2966,btc-updown-5m-1783629300,Down,1783629559,0.63,30.0,0.7400,0.7500,1783629558630000,0.37000000000000000000,MAKER
2967,btc-updown-5m-1783629300,Down,1783629557,0.62,21.12,0.6200,0.6300,1783629556682000,0.31800000000000000000,MAKER
2968,btc-updown-5m-1783629300,Up,1783629541,0.37,19.74,0.4000,0.4100,1783629540938000,0.06200000000000000000,MAKER
2969,btc-updown-5m-1783629300,Up,1783629541,0.33,6.41,0.4000,0.4100,1783629540938000,0.06200000000000000000,MAKER
2970,btc-updown-5m-1783629300,Down,1783629533,0.63,8.23,0.6800,0.7800,1783629532467000,0.53300000000000000000,MAKER
2971,btc-updown-5m-1783629300,Down,1783629490,0.71,25.31,0.7500,0.7600,1783629489987000,0.01300000000000000000,MAKER
2972,btc-updown-5m-1783629300,Down,1783629481,0.59,30.0,,,,,NO_BOOK
2973,btc-updown-5m-1783629300,Down,1783629481,0.59,2.81,,,,,NO_BOOK
2974,btc-updown-5m-1783628700,Down,1783628986,0.07,30.0,,,,,NO_BOOK
2975,btc-updown-5m-1783628700,Up,1783628954,0.86,29.3,0.9000,0.9200,1783628953992000,0.00800000000000000000,MAKER
2976,btc-updown-5m-1783628700,Up,1783628935,0.82,11.56,0.7900,0.8000,1783628934927000,0.07300000000000000000,TAKER
2977,btc-updown-5m-1783628700,Down,1783628930,0.14,30.0,0.1500,0.1600,1783628929945000,0.05500000000000000000,MAKER
2978,btc-updown-5m-1783628700,Up,1783628872,0.59,10.12,0.5900,0.6100,1783628871823000,0.17700000000000000000,MAKER
2979,btc-updown-5m-1783628700,Up,1783628872,0.6,30.0,0.5900,0.6100,1783628871823000,0.17700000000000000000,INSIDE
2980,btc-updown-5m-1783628700,Up,1783628872,0.58,1.9,0.5900,0.6100,1783628871823000,0.17700000000000000000,MAKER
2981,btc-updown-5m-1783628700,Up,1783628857,0.74,30.0,0.7400,0.7500,1783628856816000,0.18400000000000000000,MAKER
2982,btc-updown-5m-1783628700,Up,1783628849,0.69,17.76,0.7100,0.7200,1783628848986000,0.01400000000000000000,MAKER
2983,btc-updown-5m-1783628400,Up,1783628654,0.93,5.0,0.9700,0.9800,1783628653966000,0.03400000000000000000,MAKER
2984,btc-updown-5m-1783628400,Down,1783628653,0.04,30.0,0.0500,0.0600,1783628652986000,0.01400000000000000000,MAKER
2985,btc-updown-5m-1783628400,Down,1783628624,0.23,30.0,0.2200,0.2300,1783628623792000,0.20800000000000000000,TAKER
