fid,slug,outcome,ts,price,size
3093,btc-updown-15m-1783616400,Up,1783617106,0.82,30.0
3094,btc-updown-15m-1783616400,Up,1783617046,0.89,30.0
3095,btc-updown-15m-1783616400,Up,1783617046,0.89,30.0
3096,btc-updown-15m-1783616400,Down,1783617034,0.2,30.0
3097,btc-updown-15m-1783616400,Down,1783617008,0.26,30.0
3098,btc-updown-15m-1783616400,Up,1783616981,0.8,5.0
3099,btc-updown-15m-1783616400,Up,1783616981,0.8,5.0
3100,btc-updown-15m-1783616400,Up,1783616974,0.82,30.0
3101,btc-updown-15m-1783616400,Down,1783616932,0.17,20.81
3102,btc-updown-15m-1783616400,Up,1783616911,0.83,30.0
3103,btc-updown-15m-1783616400,Up,1783616911,0.83,30.0
3104,btc-updown-15m-1783616400,Up,1783616887,0.85,30.0
3105,btc-updown-15m-1783616400,Down,1783616848,0.17,30.0
3106,btc-updown-15m-1783616400,Down,1783616804,0.39,20.0
3107,btc-updown-15m-1783616400,Down,1783616764,0.42,17.69
3108,btc-updown-15m-1783616400,Up,1783616756,0.54,7.33
3109,btc-updown-15m-1783616400,Down,1783616731,0.45,4.19
3110,btc-updown-15m-1783616400,Down,1783616624,0.35,5.0
3111,btc-updown-15m-1783616400,Up,1783616546,0.72,5.0
3112,btc-updown-15m-1783616400,Up,1783616543,0.74,19.06
3113,btc-updown-15m-1783616400,Up,1783616539,0.72,8.0
3114,btc-updown-15m-1783615500,Up,1783616384,0.18,30.0
3115,btc-updown-15m-1783615500,Up,1783616380,0.2,30.0
3116,btc-updown-15m-1783615500,Down,1783616378,0.82,30.0
3117,btc-updown-15m-1783615500,Down,1783616378,0.82,30.0
3118,btc-updown-15m-1783615500,Up,1783616371,0.14,20.58
3119,btc-updown-15m-1783615500,Up,1783616371,0.13,22.04
3120,btc-updown-15m-1783615500,Down,1783616369,0.88,30.0
3121,btc-updown-15m-1783615500,Down,1783616338,0.76,11.1
3122,btc-updown-15m-1783615500,Up,1783616333,0.08,30.0
3123,btc-updown-15m-1783615500,Up,1783616333,0.08,30.0
3124,btc-updown-15m-1783615500,Down,1783616309,0.9,30.0
3125,btc-updown-15m-1783615500,Up,1783616300,0.1,30.0
3126,btc-updown-15m-1783615500,Up,1783616300,0.1,30.0
3127,btc-updown-15m-1783615500,Down,1783616299,0.88,30.0
3128,btc-updown-15m-1783615500,Up,1783616255,0.16,30.0
3129,btc-updown-15m-1783615500,Up,1783616255,0.16,30.0
3130,btc-updown-15m-1783615500,Up,1783616255,0.16,30.0
3131,btc-updown-15m-1783615500,Down,1783616251,0.82,30.0
3132,btc-updown-15m-1783615500,Down,1783616249,0.81,5.01
3133,btc-updown-15m-1783615500,Up,1783616242,0.32,20.0
3134,btc-updown-15m-1783615500,Down,1783616240,0.68,30.0
3135,btc-updown-15m-1783615500,Down,1783616240,0.68,30.0
3136,btc-updown-15m-1783615500,Up,1783616207,0.24,15.0
3137,btc-updown-15m-1783615500,Down,1783616167,0.84,28.75
3138,btc-updown-15m-1783615500,Down,1783616167,0.82,6.75
3139,btc-updown-15m-1783615500,Up,1783616164,0.18,30.0
3140,btc-updown-15m-1783615500,Down,1783616144,0.83,11.0
3141,btc-updown-15m-1783615500,Up,1783616141,0.19,30.0
3142,btc-updown-15m-1783615500,Up,1783616141,0.19,30.0
3143,btc-updown-15m-1783615500,Up,1783616120,0.24,30.0
3144,btc-updown-15m-1783615500,Up,1783616089,0.42,30.0
3145,btc-updown-15m-1783615500,Up,1783616036,0.36,30.0
3146,btc-updown-15m-1783615500,Down,1783615984,0.8,30.0
3147,btc-updown-15m-1783615500,Up,1783615945,0.09,30.0
3148,btc-updown-15m-1783615500,Up,1783615898,0.11,30.0
3149,btc-updown-15m-1783615500,Up,1783615849,0.17,30.0
3150,btc-updown-15m-1783615500,Down,1783615696,0.72,1.75
3151,btc-updown-15m-1783615500,Down,1783615670,0.75,30.0
3152,btc-updown-15m-1783615500,Down,1783615670,0.75,30.0
3153,btc-updown-15m-1783615500,Down,1783615670,0.75,30.0
3154,btc-updown-15m-1783615500,Down,1783615625,0.6,30.0
3155,btc-updown-15m-1783615500,Down,1783615618,0.55,5.0
3156,btc-updown-15m-1783615500,Up,1783615505,0.5,6.0
3157,btc-updown-15m-1783614600,Up,1783615483,0.88,2.95
3158,btc-updown-15m-1783614600,Up,1783615481,0.82,30.0
3159,btc-updown-15m-1783614600,Up,1783615481,0.82,30.0
3160,btc-updown-15m-1783614600,Down,1783615475,0.11,29.58
3161,btc-updown-15m-1783614600,Up,1783615471,0.85,14.0
3162,btc-updown-15m-1783614600,Up,1783615471,0.85,30.0
3163,btc-updown-15m-1783614600,Up,1783615471,0.84,24.0
3164,btc-updown-15m-1783614600,Up,1783615465,0.82,27.78
3165,btc-updown-15m-1783614600,Up,1783615463,0.81,23.56
3166,btc-updown-15m-1783614600,Down,1783615460,0.44,30.0
3167,btc-updown-15m-1783614600,Down,1783615459,0.4399999844,30.681817
3168,btc-updown-15m-1783614600,Down,1783615459,0.45,30.0
3169,btc-updown-15m-1783614600,Down,1783615456,0.33,4.42
3170,btc-updown-15m-1783614600,Up,1783615447,0.73,6.99
3171,btc-updown-15m-1783614600,Down,1783615445,0.25,19.34
3172,btc-updown-15m-1783614600,Up,1783615433,0.94,30.0
3173,btc-updown-15m-1783614600,Up,1783615433,0.94,30.0
3174,btc-updown-15m-1783614600,Down,1783615432,0.05,30.0
3175,btc-updown-15m-1783614600,Down,1783615426,0.04,30.0
3176,btc-updown-15m-1783614600,Up,1783615421,0.95,30.0
3177,btc-updown-15m-1783614600,Up,1783615421,0.95,30.0
3178,btc-updown-15m-1783614600,Up,1783615414,0.95,30.0
3179,btc-updown-15m-1783614600,Up,1783615387,0.95,12.52
3180,btc-updown-15m-1783614600,Up,1783615382,0.95,30.0
3181,btc-updown-15m-1783614600,Down,1783615370,0.04,30.0
3182,btc-updown-15m-1783614600,Down,1783615325,0.08,30.0
3183,btc-updown-15m-1783614600,Up,1783615309,0.86,18.31
3184,btc-updown-15m-1783614600,Up,1783615309,0.86,30.0
3185,btc-updown-15m-1783614600,Up,1783615307,0.86,30.0
3186,btc-updown-15m-1783614600,Up,1783615303,0.88,30.0
3187,btc-updown-15m-1783614600,Up,1783615295,0.86,30.0
3188,btc-updown-15m-1783614600,Up,1783615295,0.86,30.0
3189,btc-updown-15m-1783614600,Up,1783615277,0.84,30.0
3190,btc-updown-15m-1783614600,Up,1783615277,0.84,30.0
3191,btc-updown-15m-1783614600,Down,1783615274,0.16,29.03
3192,btc-updown-15m-1783614600,Up,1783615250,0.83,30.0
3193,btc-updown-15m-1783614600,Down,1783615216,0.16,30.0
3194,btc-updown-15m-1783614600,Down,1783615216,0.15,7.4
3195,btc-updown-15m-1783614600,Up,1783615138,0.76,30.0
3196,btc-updown-15m-1783614600,Up,1783615132,0.78,30.0
3197,btc-updown-15m-1783614600,Down,1783615040,0.24,30.0
3198,btc-updown-15m-1783614600,Up,1783615027,0.68,8.78
3199,btc-updown-15m-1783614600,Up,1783615027,0.68,30.0
3200,btc-updown-15m-1783614600,Up,1783614952,0.41,30.0
3201,btc-updown-15m-1783614600,Down,1783614947,0.55,30.0
3202,btc-updown-15m-1783614600,Down,1783614947,0.55,30.0
3203,btc-updown-15m-1783614600,Down,1783614919,0.52,25.01
3204,btc-updown-15m-1783614600,Down,1783614898,0.47,30.0
3205,btc-updown-15m-1783614600,Up,1783614656,0.55,22.73
3206,btc-updown-15m-1783613700,Down,1783614448,0.991,30.0
3207,btc-updown-15m-1783613700,Up,1783614167,0.17,30.0
3208,btc-updown-15m-1783613700,Down,1783614008,0.75,30.0
3209,btc-updown-15m-1783613700,Down,1783613990,0.69,30.0
3210,btc-updown-15m-1783613700,Down,1783613885,0.68,30.0
3211,btc-updown-15m-1783613700,Down,1783613885,0.68,30.0
3212,btc-updown-15m-1783613700,Up,1783613771,0.59,30.0
3213,btc-updown-15m-1783613700,Up,1783613764,0.59,30.0
3214,btc-updown-15m-1783612800,Down,1783613686,0.24,25.0
3215,btc-updown-15m-1783612800,Down,1783613686,0.21,30.0
3216,btc-updown-15m-1783612800,Up,1783613683,0.62,6.0
3217,btc-updown-15m-1783612800,Up,1783613683,0.61,5.0
3218,btc-updown-15m-1783612800,Up,1783613683,0.6,14.0
3219,btc-updown-15m-1783612800,Down,1783613674,0.39,30.0
3220,btc-updown-15m-1783612800,Down,1783613669,0.34,10.88
3221,btc-updown-15m-1783612800,Down,1783613668,0.33,26.04
3222,btc-updown-15m-1783612800,Up,1783613662,0.68,22.0
3223,btc-updown-15m-1783612800,Up,1783613660,0.57,5.0
3224,btc-updown-15m-1783612800,Down,1783613657,0.55,27.0
3225,btc-updown-15m-1783612800,Down,1783613657,0.54,30.0
3226,btc-updown-15m-1783612800,Down,1783613651,0.42,5.0
3227,btc-updown-15m-1783612800,Up,1783613648,0.68,6.0
3228,btc-updown-15m-1783612800,Up,1783613647,0.67,30.0
3229,btc-updown-15m-1783612800,Up,1783613647,0.67,30.0
3230,btc-updown-15m-1783612800,Up,1783613635,0.48,26.0
3231,btc-updown-15m-1783612800,Up,1783613635,0.48,30.0
3232,btc-updown-15m-1783612800,Down,1783613633,0.52,28.96
3233,btc-updown-15m-1783612800,Up,1783613627,0.46,12.82
3234,btc-updown-15m-1783612800,Down,1783613620,0.4,30.0
3235,btc-updown-15m-1783612800,Up,1783613587,0.53,30.0
3236,btc-updown-15m-1783612800,Up,1783613570,0.21,30.0
3237,btc-updown-15m-1783612800,Up,1783613557,0.46,22.0
3238,btc-updown-15m-1783612800,Up,1783613540,0.42,20.0
3239,btc-updown-15m-1783612800,Down,1783613537,0.6,30.5
3240,btc-updown-15m-1783612800,Up,1783613522,0.44,30.0
3241,btc-updown-15m-1783612800,Up,1783613495,0.53,30.0
3242,btc-updown-15m-1783612800,Down,1783613494,0.47,30.0
3243,btc-updown-15m-1783612800,Down,1783613414,0.56,30.0
3244,btc-updown-15m-1783612800,Down,1783613377,0.45,30.0
3245,btc-updown-15m-1783612800,Down,1783613377,0.45,30.0
3246,btc-updown-15m-1783612800,Down,1783613377,0.45,30.0
3247,btc-updown-15m-1783612800,Down,1783613305,0.36,10.0
3248,btc-updown-15m-1783612800,Up,1783613255,0.62,25.0
3249,btc-updown-15m-1783612800,Down,1783613128,0.13,10.0
3250,btc-updown-15m-1783612800,Up,1783613120,0.83,30.0
3251,btc-updown-15m-1783612800,Up,1783613113,0.83,30.0
3252,btc-updown-15m-1783612800,Up,1783613111,0.82,6.78
3253,btc-updown-15m-1783612800,Up,1783612987,0.69,30.0
3254,btc-updown-15m-1783612800,Up,1783612820,0.57,30.0
3255,btc-updown-15m-1783612800,Up,1783612820,0.57,30.0
3256,btc-updown-15m-1783611900,Down,1783612594,0.91,30.0
3257,btc-updown-15m-1783611900,Down,1783612589,0.9,30.0
3258,btc-updown-15m-1783611900,Down,1783612589,0.9,30.0
3259,btc-updown-15m-1783611900,Up,1783612565,0.05,30.0
3260,btc-updown-15m-1783611900,Up,1783612541,0.17,30.0
3261,btc-updown-15m-1783611900,Up,1783612501,0.25,29.0
3262,btc-updown-15m-1783611900,Down,1783612250,0.37,30.0
3263,btc-updown-15m-1783611900,Up,1783612123,0.59,30.0
3264,btc-updown-15m-1783611000,Down,1783611886,0.83,25.0
3265,btc-updown-15m-1783611000,Down,1783611886,0.83,30.0
3266,btc-updown-15m-1783611000,Up,1783611881,0.19,13.24
3267,btc-updown-15m-1783611000,Up,1783611880,0.18,30.0
3268,btc-updown-15m-1783611000,Up,1783611875,0.37,30.0
3269,btc-updown-15m-1783611000,Up,1783611875,0.37,30.0
3270,btc-updown-15m-1783611000,Down,1783611874,0.55,12.52
3271,btc-updown-15m-1783611000,Down,1783611872,0.55,30.0
3272,btc-updown-15m-1783611000,Down,1783611871,0.55,30.0
3273,btc-updown-15m-1783611000,Up,1783611869,0.25,20.0
3274,btc-updown-15m-1783611000,Up,1783611869,0.25,30.0
3275,btc-updown-15m-1783611000,Down,1783611857,0.73,30.0
3276,btc-updown-15m-1783611000,Down,1783611857,0.73,30.0
3277,btc-updown-15m-1783611000,Up,1783611851,0.25,2.74
3278,btc-updown-15m-1783611000,Up,1783611851,0.25,15.0
3279,btc-updown-15m-1783611000,Up,1783611850,0.25,15.0
3280,btc-updown-15m-1783611000,Down,1783611839,0.45,30.0
3281,btc-updown-15m-1783611000,Up,1783611809,0.6,12.19
3282,btc-updown-15m-1783611000,Down,1783611802,0.38,30.0
3283,btc-updown-15m-1783611000,Down,1783611800,0.38,30.0
3284,btc-updown-15m-1783611000,Down,1783611790,0.38,30.0
3285,btc-updown-15m-1783611000,Up,1783611779,0.63,30.0
3286,btc-updown-15m-1783611000,Down,1783611761,0.45,30.0
3287,btc-updown-15m-1783611000,Down,1783611761,0.45,30.0
3288,btc-updown-15m-1783611000,Up,1783611757,0.6,25.0
3289,btc-updown-15m-1783611000,Up,1783611745,0.56,27.0
3290,btc-updown-15m-1783611000,Up,1783611745,0.56,30.0
3291,btc-updown-15m-1783611000,Up,1783611731,0.39,12.12
3292,btc-updown-15m-1783611000,Down,1783611712,0.59,30.0
3293,btc-updown-15m-1783611000,Up,1783611676,0.5,30.0
3294,btc-updown-15m-1783611000,Up,1783611676,0.5,30.0
3295,btc-updown-15m-1783611000,Down,1783611628,0.66,30.0
3296,btc-updown-15m-1783611000,Down,1783611628,0.65,10.0
3297,btc-updown-15m-1783611000,Down,1783611506,0.76,30.0
3298,btc-updown-15m-1783611000,Down,1783611305,0.53,19.28
3299,btc-updown-15m-1783611000,Down,1783611305,0.53,30.0
3300,btc-updown-15m-1783611000,Up,1783611133,0.69,30.0
3301,btc-updown-15m-1783611000,Up,1783611133,0.69,30.0
3302,btc-updown-15m-1783611000,Up,1783611104,0.63,5.48
3303,btc-updown-15m-1783611000,Up,1783611100,0.6,30.0
3304,btc-updown-15m-1783611000,Up,1783611100,0.6,30.0
3305,btc-updown-15m-1783611000,Down,1783611031,0.52,7.48
3306,btc-updown-15m-1783610100,Down,1783610953,0.97,30.0
3307,btc-updown-15m-1783610100,Up,1783610945,0.02,10.0
3308,btc-updown-15m-1783610100,Down,1783610930,0.76,25.0
3309,btc-updown-15m-1783610100,Down,1783610930,0.76,30.0
3310,btc-updown-15m-1783610100,Down,1783610930,0.76,30.0
3311,btc-updown-15m-1783610100,Down,1783610926,0.5,15.0
3312,btc-updown-15m-1783610100,Down,1783610926,0.5,30.0
3313,btc-updown-15m-1783610100,Up,1783610918,0.57,24.57
3314,btc-updown-15m-1783610100,Down,1783610917,0.44,30.0
3315,btc-updown-15m-1783610100,Down,1783610917,0.44,30.0
3316,btc-updown-15m-1783610100,Down,1783610705,0.4,30.0
3317,btc-updown-15m-1783610100,Down,1783610615,0.36,30.0
3318,btc-updown-15m-1783610100,Up,1783610573,0.779999995,31.923072
3319,btc-updown-15m-1783610100,Up,1783610573,0.7799999994,31.538459
3320,btc-updown-15m-1783610100,Up,1783610572,0.79,30.0
3321,btc-updown-15m-1783610100,Up,1783610570,0.65,0.26
3322,btc-updown-15m-1783610100,Up,1783610545,0.3,6.0
3323,btc-updown-15m-1783610100,Down,1783610416,0.7,30.0
3324,btc-updown-15m-1783610100,Down,1783610414,0.69,12.1
3325,btc-updown-15m-1783610100,Down,1783610366,0.6,20.0
3326,btc-updown-15m-1783610100,Down,1783610227,0.64,6.0
3327,btc-updown-15m-1783610100,Down,1783610213,0.55,5.0
3328,btc-updown-15m-1783609200,Up,1783610056,0.99,0.7
3329,btc-updown-15m-1783609200,Up,1783610035,0.98,30.0
3330,btc-updown-15m-1783609200,Down,1783610029,0.02,50.0
3331,btc-updown-15m-1783609200,Down,1783610000,0.03,23.0
3332,btc-updown-15m-1783609200,Down,1783609999,0.03,5.0
3333,btc-updown-15m-1783609200,Up,1783609990,0.97,30.0
3334,btc-updown-15m-1783609200,Up,1783609987,0.95,14.95
3335,btc-updown-15m-1783609200,Down,1783609960,0.02,14.97
3336,btc-updown-15m-1783609200,Down,1783609919,0.05,30.0
3337,btc-updown-15m-1783609200,Up,1783609901,0.88,30.0
3338,btc-updown-15m-1783609200,Down,1783609895,0.06,30.0
3339,btc-updown-15m-1783609200,Down,1783609885,0.08,25.0
3340,btc-updown-15m-1783609200,Up,1783609867,0.91,22.0
3341,btc-updown-15m-1783609200,Up,1783609861,0.91,16.12
3342,btc-updown-15m-1783609200,Up,1783609763,0.87,22.4
3343,btc-updown-15m-1783609200,Down,1783609741,0.08,25.81
3344,btc-updown-15m-1783609200,Up,1783609697,0.81,5.27
3345,btc-updown-15m-1783609200,Up,1783609691,0.82,30.0
3346,btc-updown-15m-1783609200,Up,1783609688,0.82,30.0
3347,btc-updown-15m-1783609200,Down,1783609681,0.08,30.0
3348,btc-updown-15m-1783609200,Down,1783609681,0.08,30.0
3349,btc-updown-15m-1783609200,Up,1783609670,0.77,30.0
3350,btc-updown-15m-1783609200,Up,1783609667,0.76,1.61
3351,btc-updown-15m-1783609200,Down,1783609537,0.74,16.0
3352,btc-updown-5m-1783609200,Up,1783609462,0.02,50.0
3353,btc-updown-5m-1783609200,Up,1783609460,0.02,50.0
3354,btc-updown-15m-1783609200,Down,1783609420,0.67,5.0
3355,btc-updown-15m-1783609200,Down,1783609372,0.68,10.14
3356,btc-updown-15m-1783609200,Down,1783609370,0.65,23.17
3357,btc-updown-5m-1783609200,Down,1783609370,0.87,30.0
3358,btc-updown-5m-1783609200,Down,1783609370,0.87,30.0
3359,btc-updown-15m-1783609200,Down,1783609369,0.63,10.0
3360,btc-updown-15m-1783609200,Down,1783609367,0.62,10.33
3361,btc-updown-5m-1783609200,Down,1783609346,0.68,13.13
3362,btc-updown-5m-1783609200,Down,1783609262,0.5099999924,32.941175
3363,btc-updown-5m-1783609200,Down,1783609259,0.56,30.0
3364,btc-updown-15m-1783609200,Down,1783609258,0.53,30.0
3365,btc-updown-15m-1783608300,Down,1783609072,0.09,27.12
3366,btc-updown-15m-1783608300,Down,1783609072,0.09,30.0
3367,btc-updown-5m-1783608900,Up,1783609060,0.8,30.0
3368,btc-updown-5m-1783608900,Up,1783609060,0.8,5.0
3369,btc-updown-15m-1783608300,Up,1783609057,0.83,30.0
3370,btc-updown-15m-1783608300,Down,1783609042,0.12,30.0
3371,btc-updown-15m-1783608300,Down,1783608811,0.75,15.0
3372,btc-updown-15m-1783608300,Down,1783608800,0.78,30.0
3373,btc-updown-15m-1783608300,Down,1783608800,0.78,9.43
3374,btc-updown-15m-1783608300,Down,1783608784,0.76,30.0
3375,btc-updown-15m-1783608300,Down,1783608758,0.76,9.26
3376,btc-updown-15m-1783608300,Down,1783608694,0.52,25.0
3377,btc-updown-15m-1783608300,Up,1783608397,0.71,2.81
3378,btc-updown-15m-1783608300,Down,1783608305,0.53,28.43
3379,btc-updown-15m-1783607400,Up,1783608280,0.96,30.0
3380,btc-updown-15m-1783607400,Up,1783608272,0.93,1.22
3381,btc-updown-15m-1783607400,Up,1783608272,0.95,30.0
3382,btc-updown-15m-1783607400,Up,1783608272,0.95,30.0
3383,btc-updown-15m-1783607400,Up,1783608263,0.97,30.0
3384,btc-updown-15m-1783607400,Up,1783608260,0.96,30.0
3385,btc-updown-15m-1783607400,Up,1783608259,0.96,30.0
3386,btc-updown-15m-1783607400,Up,1783608199,0.97,3.09
3387,btc-updown-15m-1783607400,Down,1783608160,0.04,30.0
3388,btc-updown-15m-1783607400,Up,1783608130,0.81,2.0
3389,btc-updown-15m-1783607400,Up,1783608128,0.8,1.75
3390,btc-updown-15m-1783607400,Up,1783608128,0.8,30.0
3391,btc-updown-15m-1783607400,Down,1783608100,0.13,30.0
3392,btc-updown-15m-1783607400,Up,1783608068,0.72,8.0
3393,btc-updown-15m-1783607400,Up,1783608023,0.77,30.0
3394,btc-updown-15m-1783607400,Up,1783608013,0.76,5.0
3395,btc-updown-15m-1783607400,Down,1783608011,0.27,12.0
3396,btc-updown-15m-1783607400,Down,1783607894,0.69,30.0
3397,btc-updown-15m-1783607400,Up,1783607854,0.16,20.44
3398,btc-updown-15m-1783607400,Down,1783607647,0.77,7.48
3399,btc-updown-15m-1783607400,Down,1783607518,0.69,30.0
3400,btc-updown-15m-1783607400,Down,1783607443,0.59,5.0
3401,btc-updown-15m-1783607400,Down,1783607441,0.58,3.82
3402,btc-updown-15m-1783607400,Down,1783607410,0.55,5.0
3403,btc-updown-15m-1783606500,Up,1783607381,0.01,100.0
3404,btc-updown-15m-1783606500,Up,1783607332,0.1,30.0
3405,btc-updown-15m-1783606500,Up,1783607332,0.1,30.0
3406,btc-updown-15m-1783606500,Up,1783607326,0.09,30.0
3407,btc-updown-15m-1783606500,Up,1783607314,0.07,30.0
3408,btc-updown-15m-1783606500,Down,1783607231,0.98,30.0
3409,btc-updown-15m-1783606500,Up,1783607182,0.03,6.0
3410,btc-updown-15m-1783606500,Up,1783607141,0.07,5.0
3411,btc-updown-15m-1783606500,Down,1783607114,0.93,20.0
3412,btc-updown-15m-1783606500,Down,1783606997,0.89,9.1
3413,btc-updown-15m-1783606500,Up,1783606969,0.06,26.87
3414,btc-updown-15m-1783606500,Down,1783606933,0.93,30.0
3415,btc-updown-15m-1783606500,Up,1783606606,0.2,30.0
3416,btc-updown-15m-1783606500,Down,1783606562,0.8,30.0
3417,btc-updown-15m-1783606500,Down,1783606511,0.55,30.0
3418,btc-updown-15m-1783606500,Down,1783606511,0.55,30.0
3419,btc-updown-15m-1783605600,Down,1783606466,0.98,30.0
3420,btc-updown-15m-1783605600,Up,1783606448,0.02,15.0
3421,btc-updown-15m-1783605600,Down,1783606447,0.97,30.0
3422,btc-updown-15m-1783605600,Down,1783606412,0.96,5.03
3423,btc-updown-15m-1783605600,Down,1783606409,0.94,16.67
3424,btc-updown-15m-1783605600,Up,1783606391,0.03,5.0
3425,btc-updown-15m-1783605600,Down,1783606391,0.97,30.0
3426,btc-updown-15m-1783605600,Down,1783606330,0.85,30.0
3427,btc-updown-15m-1783605600,Down,1783606313,0.9,19.76
3428,btc-updown-15m-1783605600,Down,1783606259,0.9,14.55
3429,btc-updown-15m-1783605600,Down,1783606231,0.87,30.0
3430,btc-updown-15m-1783605600,Up,1783606220,0.0699999735,34.285713
3431,btc-updown-15m-1783605600,Up,1783606058,0.23,30.0
3432,btc-updown-15m-1783604700,Down,1783605547,0.07,30.0
3433,btc-updown-15m-1783604700,Down,1783605545,0.07,20.0
3434,btc-updown-15m-1783604700,Up,1783605529,0.9,30.0
3435,btc-updown-15m-1783604700,Up,1783605521,0.91,30.0
3436,btc-updown-15m-1783604700,Up,1783605520,0.909999999,30.659333
3437,btc-updown-15m-1783604700,Down,1783605514,0.04,30.0
3438,btc-updown-15m-1783604700,Down,1783605514,0.04,30.0
3439,btc-updown-15m-1783604700,Down,1783605514,0.06,30.0
3440,btc-updown-15m-1783604700,Up,1783605407,0.49,30.0
3441,btc-updown-15m-1783604700,Down,1783605380,0.24,31.25
3442,btc-updown-15m-1783604700,Up,1783605338,0.63,30.0
3443,btc-updown-15m-1783604700,Up,1783605191,0.76,30.0
3444,btc-updown-15m-1783604700,Down,1783604965,0.78,22.97
3445,btc-updown-15m-1783604700,Down,1783604951,0.74,6.81
3446,btc-updown-15m-1783604700,Down,1783604929,0.65,14.96
3447,btc-updown-5m-1783604700,Down,1783604750,0.6,31.0
3448,btc-updown-15m-1783604700,Down,1783604717,0.59,30.0
3449,btc-updown-15m-1783604700,Down,1783604717,0.59,30.0
3450,btc-updown-15m-1783603800,Down,1783604563,0.14,30.0
3451,btc-updown-15m-1783603800,Up,1783604558,0.8,30.0
3452,btc-updown-15m-1783603800,Up,1783604548,0.71,30.0
3453,btc-updown-15m-1783603800,Up,1783604527,0.79,30.0
3454,btc-updown-5m-1783604400,Up,1783604518,0.74,22.36
3455,btc-updown-15m-1783603800,Down,1783604510,0.3899999899,30.769229
3456,btc-updown-5m-1783604400,Down,1783604510,0.3,30.0
3457,btc-updown-5m-1783604400,Up,1783604510,0.71,30.0
3458,btc-updown-5m-1783604400,Down,1783604483,0.4499999918,30.666665
3459,btc-updown-5m-1783604400,Down,1783604482,0.4699999942,31.276594
3460,btc-updown-5m-1783604400,Down,1783604476,0.51,1.0
3461,btc-updown-5m-1783604400,Up,1783604474,0.4499999918,30.666665
3462,btc-updown-15m-1783603800,Up,1783604471,0.37,30.0
3463,btc-updown-15m-1783603800,Down,1783604465,0.7,25.0
3464,btc-updown-5m-1783604400,Down,1783604464,0.63,30.0
3465,btc-updown-15m-1783603800,Down,1783604435,0.52,30.0
3466,btc-updown-15m-1783603800,Down,1783604429,0.52,30.0
3467,btc-updown-15m-1783603800,Down,1783604410,0.54,30.0
3468,btc-updown-5m-1783604400,Up,1783604405,0.58,30.0
3469,btc-updown-5m-1783604100,Up,1783604377,0.9629999997,30.249216
3470,btc-updown-5m-1783604100,Up,1783604365,0.9609999988,30.156076
3471,btc-updown-5m-1783604100,Up,1783604365,0.9609999997,30.06241
3472,btc-updown-15m-1783603800,Down,1783604357,0.53,30.0
