sleeve_idx,asset_pool,offset_bin,r4_gate_stack,r5_combo,train_n,train_WR,train_dpt,train_sum,val_n,val_WR,val_dpt,val_sum,lockbox_n,lockbox_WR,lockbox_dpt,lockbox_sum,lockbox_p,dpt_lift_vs_base,wr_lift_vs_base,sum_lift_vs_base,n_kept_pct,val_pass,lockbox_pass,deployable
15,POOL,60-120,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_mp_no_extreme&g_mp_very_no_extreme&g_hawkes_imbalance_with,77,0.8961038961038961,7.704662971105975,593.2590487751601,56,0.8928571428571429,8.390945024323072,469.892921362092,33,0.7878787878787878,4.986075376398247,164.54048742114216,0.05,-4.507819081429753,0.03451555917923632,-1952.5979766745018,0.14798206278026907,True,True,True
16,POOL,60-120,g_tr_stack_full_with&g_trend_slope_with,g_mp_very_no_extreme&g_lm_extreme_against&g_hawkes_imbalance_with,77,0.8961038961038961,7.704662971105975,593.2590487751601,56,0.8928571428571429,8.390945024323072,469.892921362092,33,0.7878787878787878,4.986075376398247,164.54048742114216,0.05,-4.507819081429753,0.03451555917923632,-1952.5979766745018,0.14798206278026907,True,True,True
15,POOL,60-120,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_mp_very_no_extreme&g_lm_extreme_against&g_hawkes_imbalance_with,77,0.8961038961038961,7.704662971105975,593.2590487751601,56,0.8928571428571429,8.390945024323072,469.892921362092,33,0.7878787878787878,4.986075376398247,164.54048742114216,0.05,-4.507819081429753,0.03451555917923632,-1952.5979766745018,0.14798206278026907,True,True,True
16,POOL,60-120,g_tr_stack_full_with&g_trend_slope_with,g_mp_very_no_extreme&g_hawkes_imbalance_with,77,0.8961038961038961,7.704662971105975,593.2590487751601,56,0.8928571428571429,8.390945024323072,469.892921362092,33,0.7878787878787878,4.986075376398247,164.54048742114216,0.05,-4.507819081429753,0.03451555917923632,-1952.5979766745018,0.14798206278026907,True,True,True
24,SOL,120-240,g_trend_slope_with&g_vwap_ge_30,g_mp_very_no_extreme&g_mp_with&g_hawkes_imbalance_with,39,0.8974358974358975,6.910689528641619,269.51689161702313,16,0.8125,6.2182943850631185,99.4927101610099,12,1.0,13.562702261897462,162.75242714276953,,3.509436870445379,0.20945945945945943,-1325.1308507921385,0.08108108108108109,True,True,True
20,SOL,120-240,g_trend_slope_with,g_mp_very_no_extreme&g_mp_with&g_hawkes_imbalance_with,39,0.8974358974358975,6.910689528641619,269.51689161702313,16,0.8125,6.2182943850631185,99.4927101610099,12,1.0,13.562702261897462,162.75242714276953,,2.24161386249655,0.2142857142857143,-1580.695186364971,0.07792207792207792,True,True,True
5,POOL,60-120,g_tr_stack_with&g_trend_slope_with&g_vwap_ge_30,g_mp_very_no_extreme&g_lm_low_stat&g_hawkes_imbalance_strong_with,29,0.9655172413793104,9.157756071609288,265.5749260766694,18,0.8333333333333334,5.037073753365876,90.66732756058576,21,0.8571428571428571,7.748058641290269,162.70923146709566,0.016,-1.508715432846813,0.0996578272027373,-2929.0533092946894,0.06287425149700598,True,True,True
4,POOL,60-120,g_trend_slope_with&g_tr_stack_with,g_mp_very_no_extreme&g_lm_low_stat&g_hawkes_imbalance_strong_with,29,0.9655172413793104,9.157756071609288,265.5749260766694,18,0.8333333333333334,5.037073753365876,90.66732756058576,21,0.8571428571428571,7.748058641290269,162.70923146709566,0.016,-1.7595671428202238,0.10270498732037192,-3050.868283562251,0.0621301775147929,True,True,True
6,POOL,60-120,g_di_with&g_trend_slope_with,g_mp_with&g_lm_extreme_against&g_hawkes_imbalance_strong_with,17,1.0,10.109044010572447,171.8537481797316,18,0.9444444444444444,8.807489884145406,158.53481791461732,18,0.9444444444444444,9.027149204321088,162.48868567777959,,0.008516362825238488,0.20505050505050504,-2813.660152015851,0.05454545454545454,True,True,True
6,POOL,60-120,g_di_with&g_trend_slope_with,g_mp_no_extreme&g_mp_with&g_hawkes_imbalance_strong_with,17,1.0,10.109044010572447,171.8537481797316,18,0.9444444444444444,8.807489884145406,158.53481791461732,18,0.9444444444444444,9.027149204321088,162.48868567777959,,0.008516362825238488,0.20505050505050504,-2813.660152015851,0.05454545454545454,True,True,True
6,POOL,60-120,g_di_with&g_trend_slope_with,g_mp_with&g_hawkes_imbalance_strong_with,17,1.0,10.109044010572447,171.8537481797316,18,0.9444444444444444,8.807489884145406,158.53481791461732,18,0.9444444444444444,9.027149204321088,162.48868567777959,,0.008516362825238488,0.20505050505050504,-2813.660152015851,0.05454545454545454,True,True,True
6,POOL,60-120,g_di_with&g_trend_slope_with,g_mp_with&g_hawkes_imbalance_with&g_hawkes_imbalance_strong_with,17,1.0,10.109044010572447,171.8537481797316,18,0.9444444444444444,8.807489884145406,158.53481791461732,18,0.9444444444444444,9.027149204321088,162.48868567777959,,0.008516362825238488,0.20505050505050504,-2813.660152015851,0.05454545454545454,True,True,True
7,POOL,240-360,g_trend_slope_with&g_vwap_ge_30,g_mp_very_no_extreme&g_mp_with&g_lm_low_stat,126,0.8650793650793651,4.706160208162691,592.976186228499,69,0.9130434782608695,7.0692977443838485,487.78154436248553,37,0.8108108108108109,4.376433252282245,161.92803033444306,0.052,-1.5156610844126233,0.04765291607396871,-2524.866987198417,0.08114035087719298,True,True,True
15,POOL,60-120,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_hawkes_imbalance_strong_with,63,0.9523809523809523,7.403154119635404,466.3987095370304,42,0.8571428571428571,5.011265038758409,210.47313162785318,27,0.8518518518518519,5.872652303544582,158.5616121957037,0.032,-3.6212421542834186,0.09848862315230034,-1958.5768518999403,0.1210762331838565,True,True,True
15,POOL,60-120,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_hawkes_imbalance_with&g_hawkes_imbalance_strong_with,63,0.9523809523809523,7.403154119635404,466.3987095370304,42,0.8571428571428571,5.011265038758409,210.47313162785318,27,0.8518518518518519,5.872652303544582,158.5616121957037,0.032,-3.6212421542834186,0.09848862315230034,-1958.5768518999403,0.1210762331838565,True,True,True
15,POOL,60-120,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_lm_extreme_against&g_hawkes_imbalance_strong_with,63,0.9523809523809523,7.403154119635404,466.3987095370304,42,0.8571428571428571,5.011265038758409,210.47313162785318,27,0.8518518518518519,5.872652303544582,158.5616121957037,0.032,-3.6212421542834186,0.09848862315230034,-1958.5768518999403,0.1210762331838565,True,True,True
16,POOL,60-120,g_tr_stack_full_with&g_trend_slope_with,g_hawkes_imbalance_strong_with,63,0.9523809523809523,7.403154119635404,466.3987095370304,42,0.8571428571428571,5.011265038758409,210.47313162785318,27,0.8518518518518519,5.872652303544582,158.5616121957037,0.032,-3.6212421542834186,0.09848862315230034,-1958.5768518999403,0.1210762331838565,True,True,True
16,POOL,60-120,g_tr_stack_full_with&g_trend_slope_with,g_lm_extreme_against&g_hawkes_imbalance_strong_with,63,0.9523809523809523,7.403154119635404,466.3987095370304,42,0.8571428571428571,5.011265038758409,210.47313162785318,27,0.8518518518518519,5.872652303544582,158.5616121957037,0.032,-3.6212421542834186,0.09848862315230034,-1958.5768518999403,0.1210762331838565,True,True,True
16,POOL,60-120,g_tr_stack_full_with&g_trend_slope_with,g_hawkes_imbalance_with&g_hawkes_imbalance_strong_with,63,0.9523809523809523,7.403154119635404,466.3987095370304,42,0.8571428571428571,5.011265038758409,210.47313162785318,27,0.8518518518518519,5.872652303544582,158.5616121957037,0.032,-3.6212421542834186,0.09848862315230034,-1958.5768518999403,0.1210762331838565,True,True,True
15,POOL,60-120,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_lm_extreme_against&g_hawkes_imbalance_with&g_hawkes_imbalance_strong_with,63,0.9523809523809523,7.403154119635404,466.3987095370304,42,0.8571428571428571,5.011265038758409,210.47313162785318,27,0.8518518518518519,5.872652303544582,158.5616121957037,0.032,-3.6212421542834186,0.09848862315230034,-1958.5768518999403,0.1210762331838565,True,True,True
16,POOL,60-120,g_tr_stack_full_with&g_trend_slope_with,g_lm_extreme_against&g_hawkes_imbalance_with&g_hawkes_imbalance_strong_with,63,0.9523809523809523,7.403154119635404,466.3987095370304,42,0.8571428571428571,5.011265038758409,210.47313162785318,27,0.8518518518518519,5.872652303544582,158.5616121957037,0.032,-3.6212421542834186,0.09848862315230034,-1958.5768518999403,0.1210762331838565,True,True,True
14,POOL,360-480,g_trend_slope_with,g_mp_very_no_extreme&g_hawkes_imbalance_with&g_hawkes_imbalance_strong_with,183,0.8907103825136612,3.2698733052796607,598.3868148661779,96,0.9375,4.86955688384607,467.4774608492228,26,0.8461538461538461,6.08234910794677,158.14107680661604,0.042,1.738632099369629,0.11686091686091682,-1991.9988424390692,0.052525252525252523,True,True,True
14,POOL,360-480,g_trend_slope_with,g_mp_very_no_extreme&g_lm_extreme_against&g_hawkes_imbalance_strong_with,183,0.8907103825136612,3.2698733052796607,598.3868148661779,96,0.9375,4.86955688384607,467.4774608492228,26,0.8461538461538461,6.08234910794677,158.14107680661604,0.042,1.738632099369629,0.11686091686091682,-1991.9988424390692,0.052525252525252523,True,True,True
14,POOL,360-480,g_trend_slope_with,g_mp_very_no_extreme&g_hawkes_imbalance_strong_with,183,0.8907103825136612,3.2698733052796607,598.3868148661779,96,0.9375,4.86955688384607,467.4774608492228,26,0.8461538461538461,6.08234910794677,158.14107680661604,0.042,1.738632099369629,0.11686091686091682,-1991.9988424390692,0.052525252525252523,True,True,True
14,POOL,360-480,g_trend_slope_with,g_mp_no_extreme&g_mp_very_no_extreme&g_hawkes_imbalance_strong_with,183,0.8907103825136612,3.2698733052796607,598.3868148661779,96,0.9375,4.86955688384607,467.4774608492228,26,0.8461538461538461,6.08234910794677,158.14107680661604,0.042,1.738632099369629,0.11686091686091682,-1991.9988424390692,0.052525252525252523,True,True,True
0,POOL,120-240,g_trend_slope_with,g_mp_with&g_hawkes_imbalance_with&g_hawkes_imbalance_strong_with,102,0.8921568627450981,4.318673691727698,440.50471655622516,62,0.8709677419354839,4.535195721936417,281.18213476005786,19,0.8947368421052632,8.240127286623407,156.56241844584474,,-0.6547616479618892,0.14151795798509148,-3988.4558250709033,0.0407725321888412,True,True,True
0,POOL,120-240,g_trend_slope_with,g_mp_with&g_lm_extreme_against&g_hawkes_imbalance_strong_with,102,0.8921568627450981,4.318673691727698,440.50471655622516,62,0.8709677419354839,4.535195721936417,281.18213476005786,19,0.8947368421052632,8.240127286623407,156.56241844584474,,-0.6547616479618892,0.14151795798509148,-3988.4558250709033,0.0407725321888412,True,True,True
21,POOL,120-240,g_trend_slope_with&g_vwap_ge_50_le_85,g_mp_with&g_hawkes_imbalance_with&g_hawkes_imbalance_strong_with,84,0.8809523809523809,4.884536579444439,410.30107267333284,49,0.8775510204081632,6.0848565539705675,298.1579711445578,19,0.8947368421052632,8.240127286623407,156.56241844584474,,2.1405417601205086,0.09903791737408041,-1545.221943448464,0.06810035842293907,True,True,True
0,POOL,120-240,g_trend_slope_with,g_mp_no_extreme&g_mp_with&g_hawkes_imbalance_strong_with,102,0.8921568627450981,4.318673691727698,440.50471655622516,62,0.8709677419354839,4.535195721936417,281.18213476005786,19,0.8947368421052632,8.240127286623407,156.56241844584474,,-0.6547616479618892,0.14151795798509148,-3988.4558250709033,0.0407725321888412,True,True,True
21,POOL,120-240,g_trend_slope_with&g_vwap_ge_50_le_85,g_mp_no_extreme&g_mp_with&g_hawkes_imbalance_strong_with,84,0.8809523809523809,4.884536579444439,410.30107267333284,49,0.8775510204081632,6.0848565539705675,298.1579711445578,19,0.8947368421052632,8.240127286623407,156.56241844584474,,2.1405417601205086,0.09903791737408041,-1545.221943448464,0.06810035842293907,True,True,True
21,POOL,120-240,g_trend_slope_with&g_vwap_ge_50_le_85,g_mp_with&g_lm_extreme_against&g_hawkes_imbalance_strong_with,84,0.8809523809523809,4.884536579444439,410.30107267333284,49,0.8775510204081632,6.0848565539705675,298.1579711445578,19,0.8947368421052632,8.240127286623407,156.56241844584474,,2.1405417601205086,0.09903791737408041,-1545.221943448464,0.06810035842293907,True,True,True
21,POOL,120-240,g_trend_slope_with&g_vwap_ge_50_le_85,g_mp_with&g_hawkes_imbalance_strong_with,84,0.8809523809523809,4.884536579444439,410.30107267333284,49,0.8775510204081632,6.0848565539705675,298.1579711445578,19,0.8947368421052632,8.240127286623407,156.56241844584474,,2.1405417601205086,0.09903791737408041,-1545.221943448464,0.06810035842293907,True,True,True
0,POOL,120-240,g_trend_slope_with,g_mp_with&g_hawkes_imbalance_strong_with,102,0.8921568627450981,4.318673691727698,440.50471655622516,62,0.8709677419354839,4.535195721936417,281.18213476005786,19,0.8947368421052632,8.240127286623407,156.56241844584474,,-0.6547616479618892,0.14151795798509148,-3988.4558250709033,0.0407725321888412,True,True,True
14,POOL,360-480,g_trend_slope_with,g_mp_no_extreme&g_lm_high_stat,66,0.8181818181818182,-0.9530700032556462,-62.90262021487265,32,0.875,2.519393485381677,80.62059153221367,14,0.7142857142857143,11.174331572959703,156.44064202143585,,6.830614564382562,-0.015007215007215025,-1993.6992772242493,0.028282828282828285,True,True,True
14,POOL,360-480,g_trend_slope_with,g_lm_high_stat,79,0.8481012658227848,-0.6109894102168798,-48.26816340713351,35,0.8857142857142857,2.482324077706189,86.88134271971661,14,0.7142857142857143,11.174331572959703,156.44064202143585,,6.830614564382562,-0.015007215007215025,-1993.6992772242493,0.028282828282828285,True,True,True
14,POOL,360-480,g_trend_slope_with,g_mp_no_extreme&g_lm_high_stat&g_lm_extreme_against,66,0.8181818181818182,-0.9530700032556462,-62.90262021487265,32,0.875,2.519393485381677,80.62059153221367,14,0.7142857142857143,11.174331572959703,156.44064202143585,,6.830614564382562,-0.015007215007215025,-1993.6992772242493,0.028282828282828285,True,True,True
14,POOL,360-480,g_trend_slope_with,g_lm_high_stat&g_lm_extreme_against,79,0.8481012658227848,-0.6109894102168798,-48.26816340713351,35,0.8857142857142857,2.482324077706189,86.88134271971661,14,0.7142857142857143,11.174331572959703,156.44064202143585,,6.830614564382562,-0.015007215007215025,-1993.6992772242493,0.028282828282828285,True,True,True
1,POOL,120-240,g_tr_stack_with&g_trend_slope_with,g_mp_very_no_extreme&g_lm_extreme_against&g_hawkes_imbalance_strong_with,108,0.8981481481481481,5.35916730366936,578.7900687962909,47,0.8085106382978723,4.427632157209457,208.09871138884446,15,1.0,10.40741452679337,156.11121790190057,,-0.41491882537717295,0.21904761904761905,-3252.923788031821,0.047619047619047616,True,True,True
1,POOL,120-240,g_tr_stack_with&g_trend_slope_with,g_mp_no_extreme&g_mp_very_no_extreme&g_hawkes_imbalance_strong_with,108,0.8981481481481481,5.35916730366936,578.7900687962909,47,0.8085106382978723,4.427632157209457,208.09871138884446,15,1.0,10.40741452679337,156.11121790190057,,-0.41491882537717295,0.21904761904761905,-3252.923788031821,0.047619047619047616,True,True,True
1,POOL,120-240,g_tr_stack_with&g_trend_slope_with,g_mp_very_no_extreme&g_hawkes_imbalance_strong_with,108,0.8981481481481481,5.35916730366936,578.7900687962909,47,0.8085106382978723,4.427632157209457,208.09871138884446,15,1.0,10.40741452679337,156.11121790190057,,-0.41491882537717295,0.21904761904761905,-3252.923788031821,0.047619047619047616,True,True,True
1,POOL,120-240,g_tr_stack_with&g_trend_slope_with,g_mp_very_no_extreme&g_hawkes_imbalance_with&g_hawkes_imbalance_strong_with,108,0.8981481481481481,5.35916730366936,578.7900687962909,47,0.8085106382978723,4.427632157209457,208.09871138884446,15,1.0,10.40741452679337,156.11121790190057,,-0.41491882537717295,0.21904761904761905,-3252.923788031821,0.047619047619047616,True,True,True
3,POOL,120-240,g_tr_stack_with&g_trend_slope_with&g_vwap_ge_30,g_mp_very_no_extreme&g_hawkes_imbalance_strong_with,108,0.8981481481481481,5.35916730366936,578.7900687962909,47,0.8085106382978723,4.427632157209457,208.09871138884446,15,1.0,10.40741452679337,156.11121790190057,,-0.2693784426794288,0.20198675496688745,-3068.280258878885,0.04966887417218543,True,True,True
3,POOL,120-240,g_tr_stack_with&g_trend_slope_with&g_vwap_ge_30,g_mp_very_no_extreme&g_hawkes_imbalance_with&g_hawkes_imbalance_strong_with,108,0.8981481481481481,5.35916730366936,578.7900687962909,47,0.8085106382978723,4.427632157209457,208.09871138884446,15,1.0,10.40741452679337,156.11121790190057,,-0.2693784426794288,0.20198675496688745,-3068.280258878885,0.04966887417218543,True,True,True
3,POOL,120-240,g_tr_stack_with&g_trend_slope_with&g_vwap_ge_30,g_mp_very_no_extreme&g_lm_extreme_against&g_hawkes_imbalance_strong_with,108,0.8981481481481481,5.35916730366936,578.7900687962909,47,0.8085106382978723,4.427632157209457,208.09871138884446,15,1.0,10.40741452679337,156.11121790190057,,-0.2693784426794288,0.20198675496688745,-3068.280258878885,0.04966887417218543,True,True,True
3,POOL,120-240,g_tr_stack_with&g_trend_slope_with&g_vwap_ge_30,g_mp_no_extreme&g_mp_very_no_extreme&g_hawkes_imbalance_strong_with,108,0.8981481481481481,5.35916730366936,578.7900687962909,47,0.8085106382978723,4.427632157209457,208.09871138884446,15,1.0,10.40741452679337,156.11121790190057,,-0.2693784426794288,0.20198675496688745,-3068.280258878885,0.04966887417218543,True,True,True
16,POOL,60-120,g_tr_stack_full_with&g_trend_slope_with,g_mp_very_no_extreme&g_lm_low_stat&g_hawkes_imbalance_with,46,0.9565217391304348,9.939798943957042,457.2307514220239,37,0.8648648648648649,8.203182388399666,303.5177483707877,22,0.8181818181818182,7.057914677614864,155.27412290752702,0.026,-2.4359797802131364,0.06481858948226671,-1961.864341188117,0.09865470852017937,True,True,True
15,POOL,60-120,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_mp_very_no_extreme&g_lm_low_stat&g_hawkes_imbalance_with,46,0.9565217391304348,9.939798943957042,457.2307514220239,37,0.8648648648648649,8.203182388399666,303.5177483707877,22,0.8181818181818182,7.057914677614864,155.27412290752702,0.026,-2.4359797802131364,0.06481858948226671,-1961.864341188117,0.09865470852017937,True,True,True
16,POOL,60-120,g_tr_stack_full_with&g_trend_slope_with,g_mp_no_extreme&g_mp_with&g_hawkes_imbalance_with,54,0.9074074074074074,6.867272264381732,370.83270227661353,44,0.8636363636363636,6.957499382575104,306.1299728333046,28,0.8214285714285714,5.472207122245082,153.2217994228623,0.038,-4.021687335582919,0.06806534272901987,-1963.9166646727817,0.12556053811659193,True,True,True
15,POOL,60-120,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_mp_with&g_lm_extreme_against&g_hawkes_imbalance_with,54,0.9074074074074074,6.867272264381732,370.83270227661353,44,0.8636363636363636,6.957499382575104,306.1299728333046,28,0.8214285714285714,5.472207122245082,153.2217994228623,0.038,-4.021687335582919,0.06806534272901987,-1963.9166646727817,0.12556053811659193,True,True,True
16,POOL,60-120,g_tr_stack_full_with&g_trend_slope_with,g_mp_with&g_hawkes_imbalance_with,54,0.9074074074074074,6.867272264381732,370.83270227661353,44,0.8636363636363636,6.957499382575104,306.1299728333046,28,0.8214285714285714,5.472207122245082,153.2217994228623,0.038,-4.021687335582919,0.06806534272901987,-1963.9166646727817,0.12556053811659193,True,True,True
16,POOL,60-120,g_tr_stack_full_with&g_trend_slope_with,g_mp_with&g_lm_extreme_against&g_hawkes_imbalance_with,54,0.9074074074074074,6.867272264381732,370.83270227661353,44,0.8636363636363636,6.957499382575104,306.1299728333046,28,0.8214285714285714,5.472207122245082,153.2217994228623,0.038,-4.021687335582919,0.06806534272901987,-1963.9166646727817,0.12556053811659193,True,True,True
15,POOL,60-120,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_mp_with&g_hawkes_imbalance_with,54,0.9074074074074074,6.867272264381732,370.83270227661353,44,0.8636363636363636,6.957499382575104,306.1299728333046,28,0.8214285714285714,5.472207122245082,153.2217994228623,0.038,-4.021687335582919,0.06806534272901987,-1963.9166646727817,0.12556053811659193,True,True,True
15,POOL,60-120,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_mp_no_extreme&g_mp_with&g_hawkes_imbalance_with,54,0.9074074074074074,6.867272264381732,370.83270227661353,44,0.8636363636363636,6.957499382575104,306.1299728333046,28,0.8214285714285714,5.472207122245082,153.2217994228623,0.038,-4.021687335582919,0.06806534272901987,-1963.9166646727817,0.12556053811659193,True,True,True
19,POOL,240-360,g_trend_slope_with&g_trend_slope_strong_with,g_lm_low_stat&g_lm_extreme_against&g_hawkes_imbalance_strong_with,72,1.0,5.861068541429859,421.9969349829498,28,0.9642857142857143,5.674876726711254,158.89654834791511,17,1.0,8.99224488459767,152.8681630381604,,-2.841482217649057,0.11176470588235299,-1858.865444343783,0.1,True,True,True
19,POOL,240-360,g_trend_slope_with&g_trend_slope_strong_with,g_lm_low_stat&g_hawkes_imbalance_with&g_hawkes_imbalance_strong_with,72,1.0,5.861068541429859,421.9969349829498,28,0.9642857142857143,5.674876726711254,158.89654834791511,17,1.0,8.99224488459767,152.8681630381604,,-2.841482217649057,0.11176470588235299,-1858.865444343783,0.1,True,True,True
18,POOL,240-360,g_trend_slope_strong_with,g_lm_low_stat&g_lm_extreme_against&g_hawkes_imbalance_strong_with,72,1.0,5.861068541429859,421.9969349829498,28,0.9642857142857143,5.674876726711254,158.89654834791511,17,1.0,8.99224488459767,152.8681630381604,,-2.841482217649057,0.11176470588235299,-1858.865444343783,0.1,True,True,True
18,POOL,240-360,g_trend_slope_strong_with,g_lm_low_stat&g_hawkes_imbalance_strong_with,72,1.0,5.861068541429859,421.9969349829498,28,0.9642857142857143,5.674876726711254,158.89654834791511,17,1.0,8.99224488459767,152.8681630381604,,-2.841482217649057,0.11176470588235299,-1858.865444343783,0.1,True,True,True
19,POOL,240-360,g_trend_slope_with&g_trend_slope_strong_with,g_lm_low_stat&g_hawkes_imbalance_strong_with,72,1.0,5.861068541429859,421.9969349829498,28,0.9642857142857143,5.674876726711254,158.89654834791511,17,1.0,8.99224488459767,152.8681630381604,,-2.841482217649057,0.11176470588235299,-1858.865444343783,0.1,True,True,True
18,POOL,240-360,g_trend_slope_strong_with,g_lm_low_stat&g_hawkes_imbalance_with&g_hawkes_imbalance_strong_with,72,1.0,5.861068541429859,421.9969349829498,28,0.9642857142857143,5.674876726711254,158.89654834791511,17,1.0,8.99224488459767,152.8681630381604,,-2.841482217649057,0.11176470588235299,-1858.865444343783,0.1,True,True,True
4,POOL,60-120,g_trend_slope_with&g_tr_stack_with,g_mp_with&g_lm_low_stat&g_hawkes_imbalance_with,30,0.9666666666666667,9.22755443195875,276.8266329587625,27,0.8518518518518519,7.165012249045735,193.45533072423484,24,0.7916666666666666,6.2954099671346455,151.0898392112315,0.026,-3.2122158169758475,0.037228796844181455,-3062.4876758181153,0.07100591715976332,True,True,True
5,POOL,60-120,g_tr_stack_with&g_trend_slope_with&g_vwap_ge_30,g_mp_with&g_lm_low_stat&g_hawkes_imbalance_with,30,0.9666666666666667,9.22755443195875,276.8266329587625,27,0.8518518518518519,7.165012249045735,193.45533072423484,24,0.7916666666666666,6.2954099671346455,151.0898392112315,0.026,-2.961364107002437,0.03418163672654684,-2940.672701550554,0.0718562874251497,True,True,True
7,POOL,240-360,g_trend_slope_with&g_vwap_ge_30,g_mp_no_extreme&g_mp_change_with,40,0.9,4.552231103077522,182.0892441231009,15,0.8,0.2186871649603783,3.2803074744056744,10,0.9,14.991382118649492,149.9138211864949,,9.099287781954622,0.13684210526315788,-2536.8811963463654,0.021929824561403508,True,True,True
7,POOL,240-360,g_trend_slope_with&g_vwap_ge_30,g_mp_change_with,43,0.9069767441860465,4.388561457133265,188.7081426567304,15,0.8,0.2186871649603783,3.2803074744056744,10,0.9,14.991382118649492,149.9138211864949,,9.099287781954622,0.13684210526315788,-2536.8811963463654,0.021929824561403508,True,True,True
7,POOL,240-360,g_trend_slope_with&g_vwap_ge_30,g_mp_change_with&g_lm_extreme_against,43,0.9069767441860465,4.388561457133265,188.7081426567304,15,0.8,0.2186871649603783,3.2803074744056744,10,0.9,14.991382118649492,149.9138211864949,,9.099287781954622,0.13684210526315788,-2536.8811963463654,0.021929824561403508,True,True,True
7,POOL,240-360,g_trend_slope_with&g_vwap_ge_30,g_mp_no_extreme&g_mp_change_with&g_lm_extreme_against,40,0.9,4.552231103077522,182.0892441231009,15,0.8,0.2186871649603783,3.2803074744056744,10,0.9,14.991382118649492,149.9138211864949,,9.099287781954622,0.13684210526315788,-2536.8811963463654,0.021929824561403508,True,True,True
7,POOL,240-360,g_trend_slope_with&g_vwap_ge_30,g_mp_no_extreme&g_mp_with&g_hawkes_imbalance_strong_with,141,0.950354609929078,4.737372979310183,667.9695900827357,67,0.8805970149253731,3.257138575781772,218.22828457737873,28,0.8571428571428571,5.3493585311592415,149.78203887245877,0.034,-0.5427358055356271,0.09398496240601495,-2537.012978660401,0.06140350877192982,True,True,True
7,POOL,240-360,g_trend_slope_with&g_vwap_ge_30,g_mp_with&g_hawkes_imbalance_strong_with,146,0.952054794520548,4.6110548414588886,673.2140068529977,67,0.8805970149253731,3.257138575781772,218.22828457737873,28,0.8571428571428571,5.3493585311592415,149.78203887245877,0.034,-0.5427358055356271,0.09398496240601495,-2537.012978660401,0.06140350877192982,True,True,True
7,POOL,240-360,g_trend_slope_with&g_vwap_ge_30,g_mp_with&g_hawkes_imbalance_with&g_hawkes_imbalance_strong_with,146,0.952054794520548,4.6110548414588886,673.2140068529977,67,0.8805970149253731,3.257138575781772,218.22828457737873,28,0.8571428571428571,5.3493585311592415,149.78203887245877,0.034,-0.5427358055356271,0.09398496240601495,-2537.012978660401,0.06140350877192982,True,True,True
7,POOL,240-360,g_trend_slope_with&g_vwap_ge_30,g_mp_with&g_lm_extreme_against&g_hawkes_imbalance_strong_with,146,0.952054794520548,4.6110548414588886,673.2140068529977,67,0.8805970149253731,3.257138575781772,218.22828457737873,28,0.8571428571428571,5.3493585311592415,149.78203887245877,0.034,-0.5427358055356271,0.09398496240601495,-2537.012978660401,0.06140350877192982,True,True,True
18,POOL,240-360,g_trend_slope_strong_with,g_mp_no_extreme&g_lm_low_stat&g_hawkes_imbalance_strong_with,69,1.0,6.0637268559931865,418.39715306352986,27,0.9629629629629629,5.837299049632938,157.60707434008933,15,1.0,9.982306880762637,149.73460321143955,,-1.851420221484089,0.11176470588235299,-1861.9990041705041,0.08823529411764706,True,True,True
19,POOL,240-360,g_trend_slope_with&g_trend_slope_strong_with,g_mp_no_extreme&g_lm_low_stat&g_hawkes_imbalance_strong_with,69,1.0,6.0637268559931865,418.39715306352986,27,0.9629629629629629,5.837299049632938,157.60707434008933,15,1.0,9.982306880762637,149.73460321143955,,-1.851420221484089,0.11176470588235299,-1861.9990041705041,0.08823529411764706,True,True,True
6,POOL,60-120,g_di_with&g_trend_slope_with,g_mp_very_no_extreme&g_mp_with&g_hawkes_imbalance_strong_with,16,1.0,10.442280044362642,167.07648070980227,15,1.0,11.360017328471864,170.40025992707797,16,0.9375,9.295119441110447,148.72191105776716,,0.2764865996145982,0.19810606060606062,-2827.4269266358633,0.048484848484848485,True,True,True
15,POOL,60-120,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_mp_no_extreme&g_hawkes_imbalance_with&g_hawkes_imbalance_strong_with,62,0.9516129032258065,7.501761863374268,465.1092355292046,42,0.8571428571428571,5.011265038758409,210.47313162785318,26,0.8461538461538461,5.716920362485524,148.63992942462363,0.024,-3.776974095342476,0.09279061745429462,-1968.4985346710203,0.11659192825112108,True,True,True
