sleeve_idx,asset_pool,offset_bin,r4_gate_stack,added_r5_gate,train_n,train_WR,train_dpt,train_sum,val_n,val_WR,val_dpt,val_sum,lockbox_n,lockbox_WR,lockbox_dpt,lockbox_sum,base_n,base_WR,base_dpt,base_sum,dpt_lift,wr_lift,n_kept_pct
9,POOL,120-240,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_hawkes_imbalance_strong_with,161,0.9130434782608695,4.892723395329355,787.7284666480261,78,0.8589743589743589,4.133188625167928,322.38871276309834,11,1.0,11.194564440037238,123.14020884040961,202,0.7871287128712872,11.083821362530738,2238.931915231209,0.11074307750650014,0.21287128712871284,0.054455445544554455
9,POOL,120-240,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_hawkes_burst,77,0.961038961038961,5.280236257708136,406.5781918435265,52,0.9230769230769231,4.771581813042452,248.12225427820752,14,0.9285714285714286,10.633647589602017,148.87106625442823,202,0.7871287128712872,11.083821362530738,2238.931915231209,-0.4501737729287214,0.14144271570014144,0.06930693069306931
10,POOL,120-240,g_tr_stack_full_with&g_trend_slope_with,g_mp_no_extreme,249,0.8995983935742972,5.949669209031843,1481.4676330489287,140,0.8714285714285714,5.6458983826416524,790.4257735698313,154,0.7792207792207793,10.189655186388372,1569.2068987038092,202,0.7871287128712872,11.083821362530738,2238.931915231209,-0.8941661761423667,-0.007907933650507903,0.7623762376237624
10,POOL,120-240,g_tr_stack_full_with&g_trend_slope_with,g_mp_very_no_extreme,185,0.8864864864864865,6.342410976473855,1173.3460306476632,96,0.84375,6.499710591173752,623.9722167526802,140,0.7785714285714286,11.133478748941931,1558.6870248518703,202,0.7871287128712872,11.083821362530738,2238.931915231209,0.04965738641119266,-0.00855728429985858,0.693069306930693
10,POOL,120-240,g_tr_stack_full_with&g_trend_slope_with,g_mp_with,136,0.8823529411764706,5.368175330065733,730.0718448889397,82,0.8658536585365854,5.286947772116874,433.52971731358366,82,0.8414634146341463,12.743274244154296,1044.9484880206523,202,0.7871287128712872,11.083821362530738,2238.931915231209,1.659452881623558,0.05433470176285915,0.40594059405940597
10,POOL,120-240,g_tr_stack_full_with&g_trend_slope_with,g_mp_strong_with,61,0.9016393442622951,4.216446371585819,257.20322866673496,42,0.9047619047619048,3.4688358882901724,145.69110730818724,22,0.8181818181818182,6.572084094131114,144.5858500708845,202,0.7871287128712872,11.083821362530738,2238.931915231209,-4.511737268399624,0.03105310531053107,0.10891089108910891
10,POOL,120-240,g_tr_stack_full_with&g_trend_slope_with,g_mp_change_with,18,1.0,7.388484221984401,132.9927159957192,16,0.8125,3.4673853306814184,55.478165290902695,2,1.0,18.067490453138248,36.134980906276496,202,0.7871287128712872,11.083821362530738,2238.931915231209,6.98366909060751,0.21287128712871284,0.009900990099009901
10,POOL,120-240,g_tr_stack_full_with&g_trend_slope_with,g_mp_change_strong_with,18,1.0,7.388484221984401,132.9927159957192,14,0.8571428571428571,5.390006600586338,75.46009240820872,1,1.0,14.408563316562507,14.408563316562507,202,0.7871287128712872,11.083821362530738,2238.931915231209,3.3247419540317686,0.21287128712871284,0.0049504950495049506
10,POOL,120-240,g_tr_stack_full_with&g_trend_slope_with,g_lm_high_stat,48,0.9375,5.461820187180556,262.16736898466667,26,0.9230769230769231,4.910119298241685,127.6631017542838,1,1.0,10.208332927690634,10.208332927690634,202,0.7871287128712872,11.083821362530738,2238.931915231209,-0.8754884348401042,0.21287128712871284,0.0049504950495049506
10,POOL,120-240,g_tr_stack_full_with&g_trend_slope_with,g_lm_low_stat,151,0.8874172185430463,6.2151217780807775,938.4833884901974,86,0.8372093023255814,4.5799827210938195,393.8785140140685,37,0.8378378378378378,8.817666475625838,326.253659598156,202,0.7871287128712872,11.083821362530738,2238.931915231209,-2.2661548869049,0.05070912496655067,0.18316831683168316
10,POOL,120-240,g_tr_stack_full_with&g_trend_slope_with,g_lm_last_jump_with_60s,47,0.9787234042553191,6.128476631399158,288.03840167576044,23,1.0,5.751947319350136,132.29478834505312,2,1.0,6.318828464573167,12.637656929146335,202,0.7871287128712872,11.083821362530738,2238.931915231209,-4.764992897957571,0.21287128712871284,0.009900990099009901
10,POOL,120-240,g_tr_stack_full_with&g_trend_slope_with,g_lm_extreme_against,253,0.9011857707509882,5.877515480525101,1487.0114165728505,142,0.8732394366197183,5.580756629418086,792.4674413773681,202,0.7871287128712872,11.083821362530738,2238.931915231209,202,0.7871287128712872,11.083821362530738,2238.931915231209,0.0,0.0,1.0
