sleeve,at,symbol,tf,signal,outcome,won,pnl_usd,entry_qty,entry_price,cid
shadow_poly_updown_sol_5m_fade_momo_v2,2026-05-24 22:10:40.578383+02:00,SOL,5m,UP,Down,False,-26.165784,49.0196,0.5337820790051326,0xb2cde2581071a36848563bf2f1c6380f017cf99211b0b4bf773f7500c4a72b90
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-24 22:10:40.956574+02:00,BTC,5m,UP,Down,False,-25.0,50.0,0.5,0x37e69a4333734170ebd46680b1f7a67988d8bae12562c802d4d88733910fb91b
shadow_poly_updown_sol_15m_fade_momo_v2,2026-05-24 22:30:46.239903+02:00,SOL,15m,UP,Down,False,-25.0,50.0,0.5,0x9d5eff76543deed8f4c47172a19a52a85ca6165bc050d6769045e6500afe71e0
shadow_poly_updown_sol_5m_fade_sniper,2026-05-24 23:00:29.582641+02:00,SOL,5m,UP,Up,True,21.3473062,47.1698,0.53,0x655bdca52c15badcfbbdb4d046b8f0b9b78e0bb0281fc9a54c9aec71a06ccaf5
shadow_poly_updown_sol_5m_fade_sniper,2026-05-24 23:40:48.286817+02:00,SOL,5m,UP,Down,False,-25.44339,47.1698,0.5393999974559994,0xc06a0bfec70186e642d98d745068ecec3eb7f0efa99b68254a84ee27f46526a1
shadow_poly_updown_btc_5m_fade_sniper,2026-05-24 23:40:52.584439+02:00,BTC,5m,UP,Down,False,-25.124192,49.0196,0.5125335988053759,0xbe4b4c63caf5288b77d4cd6315b01e039ab7a49a7f44d15961642df9da106ddd
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-24 23:45:57.804490+02:00,BTC,5m,UP,Down,False,-24.999952,42.3728,0.59,0xf32b778689247408806d74e7b1f81e0bfb0616d7760a6a752acf7bfb58182a54
shadow_poly_updown_sol_5m_fade_momo_v2,2026-05-24 23:46:03.669971+02:00,SOL,5m,UP,Down,False,-25.30252,45.4545,0.5566559966559966,0x56f3fbaec723d4b9d914bed720151b4815976df4a4c91d835eec69563d9a34a2
shadow_poly_updown_eth_15m_fade_sniper,2026-05-24 23:46:05.988220+02:00,ETH,15m,DOWN,Down,True,22.827366,50.0,0.526,0x166596f326bd4d7b41d232c823cfbd867bd3550d51f251cafc53d96bae8b453e
shadow_poly_updown_btc_5m_fade_sniper,2026-05-24 23:46:06.788524+02:00,BTC,5m,UP,Down,False,-24.999996,49.0196,0.51,0xf32b778689247408806d74e7b1f81e0bfb0616d7760a6a752acf7bfb58182a54
shadow_poly_updown_sol_5m_fade_sniper,2026-05-24 23:50:28.196589+02:00,SOL,5m,UP,Up,True,20.77581228,47.1698,0.5421771981225275,0x8cd309f79cf7fa9808f8c5ca502391ef32642fd3473537f7849fa7fa236ee0a6
shadow_poly_updown_btc_5m_fade_sniper,2026-05-24 23:50:31.701062+02:00,BTC,5m,UP,Up,True,22.1620618,48.0769,0.5215614359494892,0xa8389678095fd384141f8caf63fa5215565ae06a2671ebbf44be185ed2855daf
shadow_poly_updown_eth_15m_fade_sniper,2026-05-25 00:01:19.263520+02:00,ETH,15m,UP,Up,True,22.55170313,49.0196,0.5224805587968894,0x9f236ad2a14ac7cb2fcf1977bbf7971eeca941a4c3d3229ff8a7c9873c444339
shadow_poly_updown_sol_5m_fade_momo_v2,2026-05-25 00:10:49.468867+02:00,SOL,5m,DOWN,Up,False,-25.199,50.0,0.50398,0xa85425f8d587441b3acea3fa2d68dbfaf4594b21422a10e657fda179d14bd927
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-25 00:10:58.229210+02:00,BTC,5m,DOWN,Up,False,-25.0,50.0,0.5,0x1bbd1336ead8d62e6ff2a676e1b2aec24fd6eed17f73a581ea6b071b5dc0dadf
shadow_poly_updown_btc_5m_fade_sniper,2026-05-25 00:15:53.128410+02:00,BTC,5m,DOWN,Up,False,-25.0,50.0,0.5,0xf0c60eb537aa867fadf1e6b43cf4d82681aba1b9e57535d547d4f4de87d811b7
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-25 00:15:56.596006+02:00,BTC,5m,DOWN,Up,False,-25.0,50.0,0.5,0xf0c60eb537aa867fadf1e6b43cf4d82681aba1b9e57535d547d4f4de87d811b7
shadow_poly_updown_sol_5m_fade_sniper,2026-05-25 00:16:01.598908+02:00,SOL,5m,DOWN,Up,False,-25.35,50.0,0.507,0xe5caf345278f79dd0e170dc6b955b3e5dd3a01bcabaf4915a9f020cfe5771aeb
shadow_poly_updown_sol_5m_fade_momo_v2,2026-05-25 00:16:03.101596+02:00,SOL,5m,DOWN,Up,False,-26.344,50.0,0.52688,0xe5caf345278f79dd0e170dc6b955b3e5dd3a01bcabaf4915a9f020cfe5771aeb
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-25 00:20:31.630681+02:00,BTC,5m,DOWN,Down,True,20.49125367,46.2962,0.54,0xe7017b233b0e05fef171512aab522fe123cf0ceb84a44c3e2a8fd0ceb9a11b45
shadow_poly_updown_btc_5m_fade_sniper,2026-05-25 00:20:41.529269+02:00,BTC,5m,DOWN,Down,True,19.26556463,45.4545,0.5588999988999989,0xe7017b233b0e05fef171512aab522fe123cf0ceb84a44c3e2a8fd0ceb9a11b45
shadow_poly_updown_sol_5m_fade_sniper,2026-05-25 00:20:42.391302+02:00,SOL,5m,DOWN,Down,True,22.98632104,50.0,0.52281,0xc4884ad6308749e54de485bd32825730a9cfa9c71949cd4c7ac9565342e60472
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-25 00:25:49.049727+02:00,BTC,5m,UP,Up,True,23.16210414,49.0196,0.51,0xfafc07d06b79f6c5c40cc63684d3237fa8936dcf95d1f438efa16f7000032872
shadow_poly_updown_sol_5m_fade_momo_v2,2026-05-25 00:25:50.354981+02:00,SOL,5m,UP,Up,True,22.00685993,49.0196,0.5336391973822716,0xefae6827a16dab377c845c69e0ffafae9ac91518882f2b1085bae17d37e5dc7e
shadow_poly_updown_btc_5m_fade_sniper,2026-05-25 00:30:49.135600+02:00,BTC,5m,UP,Down,False,-24.999996,49.0196,0.51,0x40e164d0c4176d366d43802407559d396de9185f5c70ef20ee42e85e15b9ccff
shadow_poly_updown_sol_15m_fade_momo_v2,2026-05-25 00:30:54.744534+02:00,SOL,15m,DOWN,Down,True,26.09463915,52.0833,0.4815065481641908,0x0f5a72a08d9426777e8f3e2c4d44147ae18db75770e7139cc34cf21ac9fdd6a5
shadow_poly_updown_sol_15m_fade_momo_v2,2026-05-25 00:45:28.013250+02:00,SOL,15m,UP,Down,False,-25.270404,51.0204,0.49529999764799965,0x307ef6a7ca2955a3d41dc2f15335a8da8c26a38827c3efcf5f77e3838df3a9c8
shadow_poly_updown_sol_5m_fade_momo_v2,2026-05-25 01:10:39.967916+02:00,SOL,5m,DOWN,Up,False,-25.627388,49.0196,0.5227987988478078,0x2ea68221d1ab03b11cb2019645ab155b0b14d4fc47cbb6ba4a4f79ecad23d80c
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-25 01:10:41.606316+02:00,BTC,5m,DOWN,Up,False,-24.999988,54.3478,0.46,0x1878249a3de251f4fde7041d995a74d617d6e840f2978dfe2113338e44b541a0
shadow_poly_updown_sol_15m_fade_momo_v2,2026-05-25 01:30:41.399476+02:00,SOL,15m,DOWN,Down,True,22.00686709,48.0769,0.5247999975039987,0xc4278b641569756eaf967537d68dc011d56f17c240586d0fa43984440e03cc44
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-25 01:45:31.214561+02:00,BTC,5m,DOWN,Up,False,-24.999988,54.3478,0.46,0x806badcb8bfef076813e3226fba2065700516ac988e56832805c0d1e07d201c6
shadow_poly_updown_sol_5m_fade_sniper,2026-05-25 01:45:32.392208+02:00,SOL,5m,DOWN,Up,False,-26.6684,50.0,0.533368,0xe6b09d1ce12468aef6aa4c36f7d559db9d3ae5ba56e2561f81824448dd742caa
shadow_poly_updown_btc_5m_fade_sniper,2026-05-25 01:50:43.504957+02:00,BTC,5m,DOWN,Down,True,24.125,50.0,0.5,0x9186878db7231c0f94f20870bf9d599c415390fc1d64b568dda3a0623001a7c4
shadow_poly_updown_eth_15m_fade_sniper,2026-05-25 02:15:55.900404+02:00,ETH,15m,DOWN,Up,False,-26.25,50.0,0.525,0x26776dedf4fffe7b89cf94a89fac9082ed32e6321a8f52468c47983baf3c1518
shadow_poly_updown_eth_15m_fade_sniper,2026-05-25 02:30:22.853376+02:00,ETH,15m,UP,Up,True,23.16210414,49.0196,0.51,0x788f15dece09479780447ab1c874e76016456c138b6bcb67e6bae99d1fe362cd
shadow_poly_updown_eth_15m_fade_sniper,2026-05-25 03:15:31.640350+02:00,ETH,15m,UP,Up,True,23.16210414,49.0196,0.51,0x5c2335aabf60a853b5a44292cb3ef27beadc4daaf6a8face54bf23f597f8cef9
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-25 03:25:32.769462+02:00,BTC,5m,DOWN,Up,False,-25.0,50.0,0.5,0xe62ae3f6933a1778934866d55396dd694e0d5a27b0cadee38ca8cbad95e775ed
shadow_poly_updown_sol_5m_fade_momo_v2,2026-05-25 03:25:33.687923+02:00,SOL,5m,DOWN,Down,True,23.325896,50.0,0.516,0xb53dbdef62ec2ac3e3a38dcbff9370a589a931b3fc671b914b574b8e1d768699
shadow_poly_updown_sol_15m_fade_momo_v2,2026-05-25 03:46:26.265491+02:00,SOL,15m,DOWN,Down,True,21.10502038,47.1698,0.5351599964383992,0x1d0554d865b3e8b9fec8973b3fa130ac07f549488374062febb4e3615ea40598
shadow_poly_updown_btc_5m_fade_sniper,2026-05-25 04:10:16.792551+02:00,BTC,5m,UP,Up,True,23.16210414,49.0196,0.51,0xd97e29d7ac41a31e628c934048af4f1e35618da586e21337f2bb5933452ae5e6
shadow_poly_updown_sol_5m_fade_sniper,2026-05-25 04:10:55.931757+02:00,SOL,5m,UP,Up,True,21.05825501,47.1698,0.5361563966775352,0xc65244dbe800d6fd7c5c87a0d519ef484b7975d23f329dca30bdb2ca103e7d8a
shadow_poly_updown_btc_5m_fade_sniper,2026-05-25 04:15:46.357946+02:00,BTC,5m,DOWN,Up,False,-25.0,50.0,0.5,0x2cec726615a5560bfbc6b05469b5beb603e272ea628d2c01608c6fee574a2f05
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-25 04:15:47.349462+02:00,BTC,5m,DOWN,Up,False,-25.0,50.0,0.5,0x2cec726615a5560bfbc6b05469b5beb603e272ea628d2c01608c6fee574a2f05
shadow_poly_updown_sol_5m_fade_sniper,2026-05-25 04:15:52.459858+02:00,SOL,5m,DOWN,Up,False,-25.8,50.0,0.516,0x5f09730f732fe456792caabaa331f6d71e9b8ccb96023fc748c6483c3b52d63e
shadow_poly_updown_sol_5m_fade_sniper,2026-05-25 04:20:49.729383+02:00,SOL,5m,DOWN,Down,True,23.325896,50.0,0.516,0x20409e062fb1743f3574df65319adc489cfb67739f392c2b1e12f9cb7d353673
shadow_poly_updown_btc_5m_fade_sniper,2026-05-25 04:20:55.866435+02:00,BTC,5m,DOWN,Down,True,22.15757541,48.0769,0.5216550359944173,0x778dd1d71a7d5f5c32f86f59c92ef7ed14c522c834a19d56d52800987757b57b
shadow_poly_updown_eth_15m_fade_sniper,2026-05-25 04:30:25.407291+02:00,ETH,15m,UP,Down,False,-25.422388,49.0196,0.5186167981786877,0x631b76bd5d5131e8dbb1e47b7d166e933b5e93eb8f524c917003db40f4e59b01
shadow_poly_updown_sol_5m_fade_sniper,2026-05-25 04:30:28.765508+02:00,SOL,5m,UP,Down,False,-25.630388,49.0196,0.5228599988575998,0x5f4503e657bf724f5b91831101ac278f8c2c07e9113273fcf666ab98204e801d
shadow_poly_updown_btc_5m_fade_sniper,2026-05-25 04:31:04.042280+02:00,BTC,5m,UP,Down,False,-25.299392,49.0196,0.5161076793772287,0x792a92ff5e4d83ad2717917d6c0733b19481737d3e470c7b5b283f9e9fdaf93a
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-25 04:35:30.872906+02:00,BTC,5m,UP,Down,False,-24.999948,46.2962,0.54,0xf5ee9c2ec4816de06777a0b9ff2d6363753e28fb50669d76f7459ff283baa604
shadow_poly_updown_sol_5m_fade_momo_v2,2026-05-25 04:35:33.192907+02:00,SOL,5m,UP,Down,False,-25.629388,49.0196,0.5228395988543358,0x69bd04502bc7ff683876097196e22a2e72aa953365a836c73600aff17ddd65be
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-25 04:45:59.740228+02:00,BTC,5m,UP,Up,True,23.16210414,49.0196,0.51,0xc957ba8a3826db82bde05d5e79c1f23f80f87e447084130e1b6c349956c4f1a3
shadow_poly_updown_sol_5m_fade_momo_v2,2026-05-25 04:46:09.471679+02:00,SOL,5m,UP,Down,False,-26.019084,49.0196,0.5307893985263038,0xe0b912226189818f58d8895e3d602a2564ed0694877162cc53323c63a6c12afd
shadow_poly_updown_eth_15m_fade_sniper,2026-05-25 05:00:21.810321+02:00,ETH,15m,UP,Down,False,-25.611788,49.0196,0.5224805587968894,0xe4eeb01d497ddbc8e947be6be514b8ec7d1f623f057582c150610700b32f6352
shadow_poly_updown_sol_5m_fade_sniper,2026-05-25 06:55:20.195196+02:00,SOL,5m,DOWN,Up,False,-25.271692,47.1698,0.5357599989823998,0x5cf6f8a879a557be10f80f5f68bab89530bc43db8ec0fc7a71188a43474f9a83
shadow_poly_updown_eth_15m_fade_sniper,2026-05-25 07:15:39.171775+02:00,ETH,15m,DOWN,Up,False,-26.3,50.0,0.526,0x168bc313860286bbdccfe183c5413e1ba23d0842da5d590f42bfa7d6d2124e9b
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-25 07:30:48.846927+02:00,BTC,5m,UP,Up,True,24.125,50.0,0.5,0x8123974eeedaf75f3f26c9189fa82b1a0364cc268798e37148c0c28cecf35dbe
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-25 08:20:50.313251+02:00,BTC,5m,UP,Down,False,-25.0,50.0,0.5,0xb4172d9d584e80e00a425fa05e5b321693283a42c9c33d1600a6044159bec083
shadow_poly_updown_sol_5m_fade_momo_v2,2026-05-25 08:20:51.156947+02:00,SOL,5m,UP,Down,False,-25.730388,49.0196,0.5248999991839999,0x15f5c06ece8308f5e4babb40d967175e7e1b7412b950e675af3680eeac0c388c
shadow_poly_updown_btc_5m_fade_sniper,2026-05-25 08:20:52.796170+02:00,BTC,5m,DOWN,Down,True,24.125,50.0,0.5,0xb4172d9d584e80e00a425fa05e5b321693283a42c9c33d1600a6044159bec083
shadow_poly_updown_btc_5m_fade_sniper,2026-05-25 08:25:25.006372+02:00,BTC,5m,UP,Down,False,-24.999996,49.0196,0.51,0x8d8bfbd712b539989d1c6ef024eb75086f7ff28a6d577839c174b589f2d4626b
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-25 08:25:31.184414+02:00,BTC,5m,UP,Down,False,-24.999996,49.0196,0.51,0x8d8bfbd712b539989d1c6ef024eb75086f7ff28a6d577839c174b589f2d4626b
shadow_poly_updown_sol_5m_fade_sniper,2026-05-25 08:25:32.490179+02:00,SOL,5m,UP,Down,False,-25.879388,49.0196,0.527939599670336,0xaace07948b13558ca356d0a6a7b6dd836e1bf84660615506b453709456103415
shadow_poly_updown_sol_5m_fade_sniper,2026-05-25 08:45:22.602604+02:00,SOL,5m,DOWN,Up,False,-25.75,50.0,0.515,0xc72d7fc23b24c6c5a7e0bfe2db32165c30b15cfcd860fc769a92b08de1a688ec
shadow_poly_updown_eth_15m_fade_sniper,2026-05-25 08:45:23.211868+02:00,ETH,15m,UP,Up,True,22.59098135,49.0196,0.5216767986682878,0x59276e4c3818050794055d1c49edf7f7947804869369a88dd2baf5429c275dd0
shadow_poly_updown_eth_15m_fade_sniper,2026-05-25 10:30:31.850953+02:00,ETH,15m,DOWN,Up,False,-26.36,50.0,0.5272,0x3dcd0ccc663a83d31f1be3e2cea637e54aaba6203052aaa6fb6806348aa6d228
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-25 12:00:44.078318+02:00,BTC,5m,DOWN,Down,True,22.2369124,48.0769,0.52,0xadfa6be7b29ce95f3932fd0170607ea1b0d5b8ed2aaddc737aa566ca74a5c43a
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-25 12:30:50.382214+02:00,BTC,5m,UP,Down,False,-24.999996,51.0204,0.49,0x840592fa8ce729f3a7211ea314a67e0de0debfcb8ae5f85bff9bd96bee6bd091
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-25 13:10:45.075635+02:00,BTC,5m,UP,Up,True,24.125,50.0,0.5,0x69bdcd6a067d57ed8aad1de8f5da97cb088c0ffb126b7884f9785d530613be7d
shadow_poly_updown_sol_5m_fade_momo_v2,2026-05-25 13:50:18.409276+02:00,SOL,5m,UP,Down,False,-25.1995,50.0,0.50399,0x54b2bb6d6bf6afee67c8f26b13751e6d765a53549bf28bd8461f186514075170
shadow_poly_updown_sol_5m_fade_momo_v2,2026-05-25 16:15:55.009010+02:00,SOL,5m,DOWN,Down,True,22.71977545,50.0,0.52816,0x39b9736e8180d639ce5d4cd4e8558fb7166cb7071cb95484be9ac8d6d6d31b13
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-25 16:16:06.518348+02:00,BTC,5m,DOWN,Down,True,23.16210414,49.0196,0.51,0xb873e6aa045a787f346a0986d2be47a09be3503380046a4525c1a0895a65353d
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-25 16:35:39.367717+02:00,BTC,5m,DOWN,Down,True,20.49125367,46.2962,0.54,0x4d1fe95fa3f4ba3f2aeaa3ae6441ce23026093370c3ee52f67a55863ed3150f0
shadow_poly_updown_eth_15m_fade_sniper,2026-05-25 17:00:42.350859+02:00,ETH,15m,DOWN,Up,False,-26.447,50.0,0.52894,0x847cace000372c416e1ebad1589f8fe099c2f4c686563c1a7a669b83ccf8a76f
shadow_poly_updown_btc_5m_fade_sniper,2026-05-25 17:00:43.438923+02:00,BTC,5m,DOWN,Up,False,-24.999948,46.2962,0.54,0x8c8bb36e50d58b14410da1c0301ce53884c29cd80653260db2c3c9717937063e
shadow_poly_updown_sol_5m_fade_momo_v2,2026-05-25 17:20:44.776551+02:00,SOL,5m,DOWN,Down,True,22.48432241,49.0196,0.5238595990175359,0xe64d6fe7dbc4a7ecfb6575ca7b3f399d5c13f08fb98b806a0458c9a1b7ce28c0
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-25 17:25:24.770350+02:00,BTC,5m,UP,Down,False,-24.999996,51.0204,0.49,0x36a8d0157933f52d700dc9ad756d4982a83a63eecc663f5314f50d6f6b68b836
shadow_poly_updown_sol_5m_fade_sniper,2026-05-25 19:00:25.563180+02:00,SOL,5m,DOWN,Up,False,-25.8276,50.0,0.516552,0x14de39b19e72bfbb2f40a21972e450d4c7ffe08438d2c6a42be80187fb0e015c
shadow_poly_updown_sol_5m_fade_momo_v2,2026-05-25 19:25:19.204671+02:00,SOL,5m,UP,Up,True,22.65618898,49.0196,0.5203426384548222,0xb9a7526091bd4303a0e0b06e2cbbaca409da7b8ce487b68188621fbd13813f58
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-25 19:25:27.195211+02:00,BTC,5m,UP,Down,False,-25.0,50.0,0.5,0x89d27bdc8aa3284db09787ab8ce668e6516fde154b3ff05aadab4efe9e0c5ca5
shadow_poly_updown_sol_15m_fade_momo_v2,2026-05-25 19:45:54.620860+02:00,SOL,15m,UP,Down,False,-25.221692,47.1698,0.5346999987279997,0x1175117da63add19a4cdfe666e48f2fccf629a66a4a6c43f96d282f0e779d965
shadow_poly_updown_eth_15m_fade_sniper,2026-05-25 20:00:35.745171+02:00,ETH,15m,DOWN,Down,True,22.70782296,50.0,0.5284,0x866419b6f73fd8a6c1a44d30ceeab708c5e9a1ba9e16a3858c585c2d2ee9f1ff
shadow_poly_updown_sol_5m_fade_sniper,2026-05-25 21:45:35.157607+02:00,SOL,5m,UP,Up,True,22.1012263,49.0196,0.5317052770728443,0xb82f5dc421c220296936b6014a5fc3fafe6bbb1c6fece9326d3eab21017598fa
shadow_poly_updown_eth_15m_fade_sniper,2026-05-25 22:15:15.730807+02:00,ETH,15m,DOWN,Up,False,-25.0,50.0,0.5,0x1ce10b07c76a034a893b4062f6cf8be59fd5ba927c544c24b4940a23dc46d713
shadow_poly_updown_sol_5m_fade_momo_v2,2026-05-25 22:45:45.670582+02:00,SOL,5m,UP,Down,False,-25.46739,47.1698,0.5399087975781114,0xd2164a4dac4d76e9c6ad014ff5ff10c228a7824fa9013b5dd9f28f7cd8901fc0
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-25 22:45:53.301219+02:00,BTC,5m,UP,Down,False,-25.242692,47.1698,0.5351451988348477,0x24172781d03fb09714bd926eb594658ea94c0ae2975ab41efb53227132922588
shadow_poly_updown_sol_5m_fade_momo_v2,2026-05-25 22:50:33.385752+02:00,SOL,5m,UP,Down,False,-24.999994,47.1698,0.53,0x9251887d6bd3f77548b0461f31b722e75a977377c07fa584462422b5be4f7583
shadow_poly_updown_eth_15m_fade_sniper,2026-05-25 23:15:31.090816+02:00,ETH,15m,UP,Up,True,21.80761973,48.0769,0.5289599995007997,0xda218b6428574d3b37e10eb081f2c30a585c18cc76edd8ff3451e2f3105f044d
shadow_poly_updown_eth_15m_fade_sniper,2026-05-25 23:30:51.958400+02:00,ETH,15m,UP,Up,True,23.08023253,49.0196,0.511672718667635,0xcca572dac10ff61ffa4c51795733152336725dcecf50f46b427e5204db6f0e57
shadow_poly_updown_eth_15m_fade_sniper,2026-05-26 00:00:40.061248+02:00,ETH,15m,DOWN,Up,False,-25.4602,51.0204,0.4990199998432,0xbc9ad95f6169104570b96a0785e05ecf2cd225d58a34a9b314865ecf91942427
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-26 00:10:31.123324+02:00,BTC,5m,UP,Up,True,23.16210414,49.0196,0.51,0xf40c55cb2a348be6e9e7e8b6ca1c1eda77660d7e9d45ceccdbe0285858b3865a
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-26 00:15:29.238511+02:00,BTC,5m,DOWN,Up,False,-25.0,50.0,0.5,0x34d3fffa113ffda484e7f1e2d4e5b85704d466ebf65f3d2db44fabd8d10a2bc0
shadow_poly_updown_sol_5m_fade_momo_v2,2026-05-26 00:15:31.216786+02:00,SOL,5m,DOWN,Up,False,-25.3,50.0,0.506,0x83faf9518302aa06fb25328eb7a24a6f7d4e616f3f23694268e523dad0a86e32
shadow_poly_updown_sol_5m_fade_momo_v2,2026-05-26 00:20:50.068633+02:00,SOL,5m,DOWN,Down,True,23.29835889,50.0,0.516552,0xa03beb0fb154d2036f19f3b6e750a28f889875b7784720e878a0b4bcb8c366c5
shadow_poly_updown_sol_5m_fade_sniper,2026-05-26 00:40:39.357292+02:00,SOL,5m,UP,Down,False,-25.607988,49.0196,0.5224030387844862,0xc5510e0286b58b3bdfacd99561363b7da326da178d5d88e53140a4c85eb2938d
shadow_poly_updown_sol_5m_fade_momo_v2,2026-05-26 00:40:46.221427+02:00,SOL,5m,UP,Down,False,-26.19038,49.0196,0.534283837485414,0xc5510e0286b58b3bdfacd99561363b7da326da178d5d88e53140a4c85eb2938d
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-26 00:40:47.747725+02:00,BTC,5m,UP,Up,True,20.49125367,46.2962,0.54,0xa32ece6073b5425b77f0a8ad23dae2ffa203607dc821bbbc0662a73d894a88af
shadow_poly_updown_btc_5m_fade_sniper,2026-05-26 00:45:27.362578+02:00,BTC,5m,UP,Up,True,22.82813644,49.0196,0.5168257594921215,0x585329a8f272259e828956762a909d0a6097e95d250ebdc36d1d45dbb9a213e5
shadow_poly_updown_sol_5m_fade_sniper,2026-05-26 00:46:04.617206+02:00,SOL,5m,UP,Down,False,-25.407988,49.0196,0.5183230381316861,0xa0bd584cc1887e27b1e142ea30c3d3f4cca5ceb1f69a4ccd3d58361963b6380d
shadow_poly_updown_eth_15m_fade_sniper,2026-05-26 01:00:46.693670+02:00,ETH,15m,UP,Down,False,-25.081992,49.0196,0.511672718667635,0x588ae7a3d884eda461bbc7f2b16576743bd2b800d1cc27943ae8d94dda6c61c5
shadow_poly_updown_sol_5m_fade_momo_v2,2026-05-26 01:00:53.216742+02:00,SOL,5m,DOWN,Down,True,23.97553129,50.0,0.50299,0x9f6b6188b33fc2eed1230a391ef6c503df5b2f9472eae51db793ced36d602bb7
shadow_poly_updown_sol_15m_fade_momo_v2,2026-05-26 01:01:11.196514+02:00,SOL,15m,UP,Down,False,-26.251796,46.2962,0.5670399730431439,0xe309693dad49045dfb7de4b4d593aa1a8ef8759d8c70dc69401f897714b374e6
shadow_poly_updown_sol_5m_fade_momo_v2,2026-05-26 01:25:41.372728+02:00,SOL,5m,DOWN,Up,False,-26.1261,50.0,0.522522,0x03c0b280a2467ce59f97f9ac1a703f0d50cbb53e63f397d722c6ba53ca29b328
shadow_poly_updown_eth_15m_fade_sniper,2026-05-26 01:30:40.248552+02:00,ETH,15m,UP,Down,False,-25.031992,49.0196,0.5106527185044349,0xbd109d8fd4204881bd2d2bfd41a6298d23cc637d9d0326c130ecabaa1bcb3b31
shadow_poly_updown_sol_15m_fade_momo_v2,2026-05-26 01:45:41.577206+02:00,SOL,15m,DOWN,Down,True,21.64992934,48.0769,0.5322540762819566,0xb63c4d6091c39b1e961b0325d8e010221e67b9c78071c00e24f205b21c71ef64
shadow_poly_updown_sol_5m_fade_sniper,2026-05-26 02:50:21.410848+02:00,SOL,5m,UP,Down,False,-25.084592,47.1698,0.5317934780304348,0xbabe659577f2a68f2b7651ee380edc520a69b4035eca62576f75f8b64833034b
shadow_poly_updown_btc_5m_fade_sniper,2026-05-26 02:50:56.325538+02:00,BTC,5m,UP,Up,True,23.00376609,49.0196,0.5132353589176575,0x17a8145419e84ce7070617a0dd45d968b69fee7d81cb80870b447315415b7f9e
shadow_poly_updown_btc_5m_fade_sniper,2026-05-26 02:55:43.963238+02:00,BTC,5m,UP,Down,False,-25.501026,48.0769,0.5304215954023658,0x26b39a98b0bb21010f8c0120690621f77b1891958cc4a44bd359e86e6145aa7e
shadow_poly_updown_btc_5m_fade_sniper,2026-05-26 03:05:36.868508+02:00,BTC,5m,UP,Down,False,-25.06561,46.2962,0.5414183021500685,0x64e163c9be594e0f9a52a25658053d93fec92c2eecf13aa8b74c308cf04ee25a
shadow_poly_updown_sol_5m_fade_momo_v2,2026-05-26 03:05:37.654330+02:00,SOL,5m,DOWN,Down,True,24.125,50.0,0.5,0x2e5cd09c22550f156044c3bb0f744f509a790f3639eeb8650ff5d74c20a0b724
shadow_poly_updown_sol_5m_fade_sniper,2026-05-26 03:05:39.096671+02:00,SOL,5m,UP,Down,False,-25.67759,47.1698,0.5443650386476093,0x2e5cd09c22550f156044c3bb0f744f509a790f3639eeb8650ff5d74c20a0b724
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-26 03:05:40.686955+02:00,BTC,5m,DOWN,Down,True,26.17331658,52.0833,0.48,0x64e163c9be594e0f9a52a25658053d93fec92c2eecf13aa8b74c308cf04ee25a
shadow_poly_updown_btc_5m_fade_momo_v2,2026-05-26 03:10:32.479455+02:00,BTC,5m,UP,Up,True,21.3473062,47.1698,0.53,0x8561b53fcec224eaf8913c5728198842d8ae626bbb1d2ae0f12fcf3b3f222793
shadow_poly_updown_sol_5m_fade_sniper,2026-05-26 03:10:39.551445+02:00,SOL,5m,DOWN,Up,False,-25.1495,50.0,0.50299,0xc311571eaf6ffc47bd4373bb8722c2b9800a67040deeb8ae14651360539f13a3
shadow_poly_updown_sol_5m_fade_sniper,2026-05-26 03:15:29.307043+02:00,SOL,5m,UP,Up,True,21.67896731,49.0196,0.5403630384580862,0x3226340559f50972f09b7a626883529791beca7a006f75964db9f7e032162e82
