ts,symbol,signal,won,pnl_usd,entry_qty,entry_price,tf,sig_fe,sig_mult,sig_rule,qty25,mult_from_qty
2026-05-29 04:20:32.329759+02:00,ETH,UP,False,-24.999996,49.0196,0.51,5m,-1346.0859662076364,1.0,S8,49.01960784313725,1.0
2026-05-29 04:30:36.629798+02:00,ETH,DOWN,True,89.566905875,200.0,0.53475,5m,-2103.636247152215,2.0,S4,46.750818139317445,4.0
2026-05-29 04:35:26.779308+02:00,BTC,DOWN,False,-50.0,100.0,0.5,5m,-3134.619654989122,2.0,S4,50.0,2.0
2026-05-29 04:35:30.088965+02:00,ETH,DOWN,False,-50.2261,102.0408,0.4922158587545374,5m,-2103.636247152215,2.0,S4,50.79072434451411,2.0
2026-05-29 04:40:44.172209+02:00,SOL,DOWN,False,-80.246,150.0,0.5349733333333333,5m,-2303.270486045799,3.0,S8,46.73130124866037,3.0
2026-05-29 04:45:53.564802+02:00,SOL,UP,False,-51.171052,96.1538,0.5321791962460142,5m,1375.321376576234,2.0,S4,46.97665781817423,2.0
2026-05-29 05:10:42.811172+02:00,ETH,UP,True,88.57772946098507,196.0784,0.5308199985311998,5m,4141.659114680554,4.0,S8,47.09694448056969,4.0
2026-05-29 05:45:25.135974+02:00,SOL,DOWN,False,-105.748,200.0,0.52874,5m,-4731.767339042334,4.0,S8,47.282218103415666,4.0
2026-05-29 05:50:38.061308+02:00,SOL,UP,False,-76.483578,144.2307,0.5302863953374698,5m,2698.9771355513235,3.0,S8,47.14433600373664,3.0
2026-05-29 05:50:38.760579+02:00,ETH,UP,False,-75.670076,147.0588,0.5145565991290558,5m,4437.701268931242,3.0,S8,48.585520120265244,3.0
2026-05-29 05:50:40.029661+02:00,BTC,UP,False,-74.999964,144.2307,0.52,5m,4382.253895005988,3.0,S8,48.07692307692307,3.0
2026-05-29 06:00:26.736761+02:00,ETH,DOWN,True,23.4765896814,50.0,0.51298,5m,-318.11368330845136,1.0,S8,48.73484346368279,1.0
2026-05-29 06:05:51.593062+02:00,SOL,UP,True,22.052810129867034,48.0769,0.5238411170437361,5m,-806.971903029845,1.0,S8,47.724394261156704,1.0
2026-05-29 06:05:56.507649+02:00,ETH,UP,True,23.1621041372,49.0196,0.51,5m,-912.0692980419237,1.0,S8,49.01960784313725,1.0
2026-05-29 06:10:30.582876+02:00,SOL,DOWN,True,24.0750035,50.0,0.501,5m,-4577.449922198367,4.0,S4,49.9001996007984,1.0
2026-05-29 06:10:36.672459+02:00,ETH,DOWN,True,24.125,50.0,0.5,5m,3531.9617020704277,1.0,S8,50.0,1.0
2026-05-29 06:16:06.506786+02:00,SOL,DOWN,False,-105.1,200.0,0.5255,5m,-4577.449922198367,4.0,S4,47.57373929590866,4.0
2026-05-29 06:21:31.517211+02:00,ETH,DOWN,True,25.1279041428,51.0204,0.49,5m,1543.6437348976451,1.0,S8,51.02040816326531,1.0
2026-05-29 06:35:54.953947+02:00,BTC,UP,True,92.6484165488,196.0784,0.51,5m,4102.532369341739,4.0,S4,49.01960784313725,4.0
2026-05-29 06:40:50.883695+02:00,BTC,DOWN,False,-50.0,100.0,0.5,5m,-1448.6699740844522,2.0,S8,50.0,2.0
2026-05-29 07:35:24.486143+02:00,BTC,DOWN,True,24.125,50.0,0.5,5m,2060.9556211602367,1.0,S8,50.0,1.0
2026-05-29 07:35:27.696554+02:00,ETH,DOWN,True,23.1621041372,49.0196,0.51,5m,1339.417367416662,1.0,S8,49.01960784313725,1.0
2026-05-29 08:10:39.307564+02:00,SOL,DOWN,False,-52.898,100.0,0.52898,5m,-1638.7003642493653,2.0,S8,47.260766002495366,2.0
2026-05-29 08:35:39.911273+02:00,ETH,DOWN,True,66.07811325211667,150.0,0.5421033333333334,5m,-4096.367254362093,3.0,S4,46.116669023740855,3.0
2026-05-29 08:35:40.610034+02:00,SOL,DOWN,True,67.90795113991467,150.0,0.5298426666666667,5m,-3048.932971937824,3.0,S4,47.18381808939509,3.0
2026-05-29 08:40:20.597007+02:00,ETH,UP,True,23.1621041372,49.0196,0.51,5m,-941.0006789077908,1.0,S8,49.01960784313725,1.0
2026-05-29 08:45:34.963136+02:00,SOL,DOWN,False,-52.25,100.0,0.5225,5m,592.8755986433864,1.0,S8,47.84688995215311,2.0
2026-05-29 08:45:35.871461+02:00,BTC,DOWN,False,-50.5578,100.0,0.505578,5m,-101.01084860038245,2.0,S4,49.44835416098011,2.0
2026-05-29 08:50:47.135169+02:00,SOL,DOWN,False,-25.139692,49.0196,0.5128497988559678,5m,592.8755986433864,1.0,S8,48.74721615523372,1.0
2026-05-29 09:00:41.371102+02:00,SOL,UP,True,88.73945408575084,196.0784,0.5299916767986683,5m,3915.6294156367576,4.0,S4,47.170552094343414,4.0
2026-05-29 09:00:41.934441+02:00,ETH,UP,False,-104.55265,212.7659,0.49139758767734865,5m,5291.411916194934,4.0,S4,50.875300626048215,4.0
2026-05-29 09:10:30.405464+02:00,BTC,DOWN,True,72.375,150.0,0.5,5m,-2548.948196201876,3.0,S8,50.0,3.0
2026-05-29 09:25:17.020306+02:00,BTC,UP,False,-24.999996,49.0196,0.51,5m,-1488.583728842451,1.0,S8,49.01960784313725,1.0
2026-05-29 09:35:47.003724+02:00,SOL,DOWN,True,91.110206,200.0,0.527,5m,-4322.0166301681975,4.0,S4,47.43833017077799,4.0
2026-05-29 09:45:27.769379+02:00,BTC,DOWN,True,96.5,200.0,0.5,5m,-4529.741594425199,4.0,S4,50.0,4.0
2026-05-29 09:50:26.426527+02:00,SOL,DOWN,False,-107.645,200.0,0.538225,5m,-3418.8290560078053,4.0,S4,46.44897580008361,4.0
2026-05-29 09:50:27.623215+02:00,BTC,DOWN,True,102.66435887335066,208.3333,0.48971839835494374,5m,-4529.741594425199,4.0,S4,51.0497463113081,4.0
2026-05-29 10:00:20.459946+02:00,BTC,UP,True,78.6681464175,181.8181,0.55,5m,2729.3838938525328,4.0,S4,45.45454545454545,4.0
2026-05-29 10:00:22.031630+02:00,ETH,UP,True,83.82698513307062,192.3076,0.5467524736411874,5m,3125.657467143471,4.0,S4,45.72453021292874,4.0
2026-05-29 10:05:26.207790+02:00,SOL,UP,True,85.62274938153622,192.3076,0.5373591891324108,5m,5246.628818498122,4.0,S4,46.52381592350465,4.0
2026-05-29 10:10:47.560994+02:00,BTC,UP,True,92.6484165488,196.0784,0.51,5m,4899.967836019541,4.0,S4,49.01960784313725,4.0
2026-05-29 10:10:51.978256+02:00,SOL,UP,True,98.42849888695083,212.7659,0.5199136891766961,5m,5246.628818498122,4.0,S4,48.08490432246261,4.0
2026-05-29 10:15:17.980440+02:00,ETH,DOWN,True,95.540522425614,200.0,0.504799,5m,-3119.062383536273,4.0,S8,49.524662291327836,4.0
2026-05-29 10:25:41.628521+02:00,ETH,UP,True,92.6484165488,196.0784,0.51,5m,4785.5250561830135,4.0,S4,49.01960784313725,4.0
2026-05-29 10:30:43.055358+02:00,ETH,UP,False,-104.082336,196.0784,0.5308199985311998,5m,4785.5250561830135,4.0,S4,47.09694448056969,4.0
2026-05-29 10:40:21.120152+02:00,BTC,DOWN,False,-75.176371,144.2307,0.5212230891204161,5m,-3984.1138656713533,3.0,S8,47.964106966536065,3.0
2026-05-29 10:40:52.877726+02:00,SOL,DOWN,False,-79.698,150.0,0.53132,5m,-2642.796521549031,3.0,S8,47.05262365429496,3.0
2026-05-29 10:50:21.324062+02:00,ETH,UP,False,-24.999996,49.0196,0.51,5m,-133.67610571509314,1.0,S8,49.01960784313725,1.0
2026-05-29 10:50:22.848923+02:00,SOL,UP,False,-25.089692,49.0196,0.5118297986927678,5m,-100.00000000000009,1.0,S8,48.84436205912771,1.0
2026-05-29 11:00:43.033018+02:00,ETH,DOWN,True,75.12326721397912,153.0612,0.49169939867190376,5m,-2543.7094327844866,3.0,S8,50.84407275568329,3.0
2026-05-29 11:15:27.284879+02:00,SOL,UP,True,64.19438850221277,144.2307,0.5375172206749326,5m,2813.596993978561,3.0,S4,46.51013779355532,3.0
2026-05-29 11:15:31.908338+02:00,ETH,UP,True,67.72369511464123,147.0588,0.522012718722035,5m,4865.61742986462,3.0,S4,47.89155341119605,3.0
2026-05-29 11:20:46.943925+02:00,BTC,UP,True,77.65110956132352,156.25,0.48554752,5m,5192.450820606134,3.0,S4,51.48826627721216,3.0
2026-05-29 11:20:47.787997+02:00,SOL,UP,True,66.81313262548485,147.0588,0.5282263965162235,5m,2813.596993978561,3.0,S4,47.32819140595934,3.0
2026-05-29 11:20:48.885523+02:00,ETH,UP,True,69.4863124116,147.0588,0.51,5m,4865.61742986462,3.0,S4,49.01960784313725,3.0
2026-05-29 11:30:31.745447+02:00,BTC,UP,True,26.1733165824,52.0833,0.48,5m,276.738235481071,1.0,S8,52.083333333333336,1.0
2026-05-29 11:40:43.829631+02:00,BTC,DOWN,False,-101.441468,188.6792,0.5376399094335783,5m,-3940.4684076825647,4.0,S8,46.499524237957594,4.0
2026-05-29 12:10:53.930575+02:00,BTC,DOWN,True,96.5,200.0,0.5,5m,-4100.756410217601,4.0,S8,50.0,4.0
2026-05-29 12:15:20.197437+02:00,SOL,UP,True,88.06006968969359,196.0784,0.5334719989555199,5m,3097.0316906075636,4.0,S4,46.86281575967863,4.0
2026-05-29 12:35:39.967394+02:00,ETH,DOWN,True,98.71717705914372,204.0816,0.4987858582057373,5m,-4576.316900490643,4.0,S8,50.121709725154425,4.0
2026-05-29 12:45:32.865407+02:00,BTC,UP,False,-99.999976,188.6792,0.53,5m,4699.957056582138,4.0,S4,47.16981132075472,4.0
2026-05-29 13:05:37.014678+02:00,ETH,UP,True,69.4863124116,147.0588,0.51,5m,2258.7030304755062,3.0,S8,49.01960784313725,3.0
2026-05-29 13:30:28.968062+02:00,BTC,UP,False,-74.999988,147.0588,0.51,5m,3421.6712992460198,3.0,S4,49.01960784313725,3.0
2026-05-29 13:30:29.582752+02:00,SOL,UP,False,-77.981752,147.0588,0.5302759984441597,5m,2959.589287054717,3.0,S4,47.14526034244525,3.0
2026-05-29 13:35:17.243807+02:00,BTC,DOWN,False,-100.0,200.0,0.5,5m,-5089.632490877018,4.0,S4,50.0,4.0
2026-05-29 13:45:26.936259+02:00,ETH,DOWN,True,98.48395607295373,204.0816,0.49992853838856616,5m,-4820.7997532920845,4.0,S4,50.00714718264176,4.0
2026-05-29 13:45:27.947769+02:00,SOL,DOWN,True,91.9592395064,200.0,0.52274,5m,-1512.4164123293792,2.0,S4,47.82492252362551,4.0
2026-05-29 13:50:25.167561+02:00,SOL,DOWN,True,45.4574801628,100.0,0.52798,5m,401.35286230083443,1.0,S8,47.35027841963711,2.0
2026-05-29 13:50:25.939534+02:00,BTC,DOWN,True,48.25,100.0,0.5,5m,-1625.882780122379,2.0,S4,50.0,2.0
2026-05-29 13:55:42.916099+02:00,SOL,DOWN,True,22.7297361656,50.0,0.52796,5m,-3279.456103364953,4.0,S4,47.35207212667626,1.0
2026-05-29 14:00:30.301790+02:00,SOL,DOWN,False,-103.828,200.0,0.51914,5m,-3279.456103364953,4.0,S4,48.15656662942558,4.0
2026-05-29 14:00:30.698751+02:00,BTC,DOWN,False,-100.0,200.0,0.5,5m,-3027.165888251489,4.0,S4,50.0,4.0
2026-05-29 14:10:27.797284+02:00,ETH,DOWN,True,71.61249147933744,153.0612,0.5146466642101329,5m,-3336.102391759061,3.0,S8,48.57701747347257,3.0
2026-05-29 14:10:28.322813+02:00,SOL,DOWN,True,68.73121716666667,150.0,0.5243333333333333,5m,-4239.666312463632,4.0,S4,47.67959313413859,3.0
2026-05-29 14:15:15.637450+02:00,SOL,DOWN,True,91.359282875,200.0,0.52575,5m,-4239.666312463632,4.0,S4,47.5511174512601,4.0
2026-05-29 14:20:39.716658+02:00,SOL,UP,True,44.61790909460714,98.0392,0.5274499995919999,5m,1646.3735625772224,2.0,S8,47.397857653499536,2.0
2026-05-29 15:00:28.023653+02:00,ETH,UP,False,-104.232336,196.0784,0.5315849986535998,5m,4832.567129168557,4.0,S8,47.029167608792726,4.0
2026-05-29 15:00:28.513289+02:00,BTC,UP,False,-99.999984,196.0784,0.51,5m,4896.24741881822,4.0,S8,49.01960784313725,4.0
2026-05-29 15:00:28.804978+02:00,SOL,UP,False,-104.602336,196.0784,0.5334719989555199,5m,-2959.9440706441605,1.0,S8,46.86281575967863,4.0
2026-05-29 15:05:43.524373+02:00,SOL,UP,False,-25.730388,49.0196,0.5248999991839999,5m,-2959.9440706441605,1.0,S8,47.62811971587836,1.0
2026-05-29 15:10:24.981365+02:00,SOL,DOWN,False,-105.85,200.0,0.52925,5m,-4628.947603388461,4.0,S4,47.23665564478035,4.0
2026-05-29 15:10:25.710553+02:00,ETH,DOWN,True,91.6084035,200.0,0.5245,5m,-5015.981785162659,4.0,S4,47.66444232602479,4.0
2026-05-29 15:10:26.486063+02:00,BTC,DOWN,True,96.5,200.0,0.5,5m,-5093.070210433602,4.0,S4,50.0,4.0
