sleeve,tf,asset,slug,direction,fe,mult,rule,vwap,shares,won,pnl,pnl_legacy
kelly,5m,SOL,sol-updown-5m-1779863400,UP,-1689.1471429793291,1.0,S8,0.5118009378771354,48.84711642713242,True,22.99276806841741,23.37017409858977
S3_prewindow,5m,SOL,sol-updown-5m-1779863400,UP,663.4401140250179,1.0,S3,0.5118009378771354,48.84711642713242,True,22.99276806841741,23.37017409858977
S3_prewindow,5m,BTC,btc-updown-5m-1779863400,UP,16.917129017268717,1.0,S3,0.5099999904632568,49.01960875977925,False,-25.0,-25.0
kelly,5m,ETH,eth-updown-5m-1779863700,DOWN,-2203.951693429801,1.0,S8,0.5376858108737177,46.49555464254489,False,-24.999999999999996,-24.999999999999996
S3_prewindow,5m,ETH,eth-updown-5m-1779864000,DOWN,641.7503980915895,1.0,S3,0.5456847410045144,45.813998672528726,False,-25.000000000000004,-25.000000000000004
kelly,5m,SOL,sol-updown-5m-1779864000,DOWN,-296.23369198562233,1.0,S8,0.520628664368324,48.01886970693857,False,-25.0,-25.0
S3_prewindow,5m,SOL,sol-updown-5m-1779864000,DOWN,1016.0842092433353,1.0,S3,0.5131241242193092,48.72115501884882,False,-25.0,-25.0
kelly,15m,ETH,eth-updown-15m-1779864300,DOWN,1097.694617585786,2.0,S8,0.550000011920929,90.90908893868948,True,39.33408898041272,40.09090715991568
S3_prewindow,5m,BTC,btc-updown-5m-1779864600,DOWN,657.0504927377696,1.0,S3,0.5476146049016775,45.652544282467915,False,-25.0,-25.0
kelly,5m,SOL,sol-updown-5m-1779864600,UP,1179.1320434463403,2.0,S8,0.5118059747724459,97.69327140471641,True,45.98459231641998,46.73940597662208
S3_prewindow,5m,SOL,sol-updown-5m-1779864600,DOWN,796.1412742966955,1.0,S3,0.5299999713897705,47.1698138670551,False,-25.000000000000004,-25.000000000000004
S3_prewindow,5m,ETH,eth-updown-5m-1779864600,DOWN,493.185637069985,1.0,S3,0.5462028137642901,45.77054414587577,True,19.97639906996327,20.355133262958248
kelly,5m,BTC,btc-updown-5m-1779864900,UP,4026.565855739945,4.0,S8,0.49000000953674316,204.0816286810733,False,-100.0,-100.0
kelly,15m,SOL,sol-updown-15m-1779865200,UP,-73.86351378822431,1.0,S8,0.4950495096249109,50.49999952316284,False,-25.0,-25.0
S4_prewindow,15m,ETH,eth-updown-15m-1779865200,DOWN,2466.1772507443593,1.0,S4,0.5,50.0,True,24.125,24.5
kelly,5m,BTC,btc-updown-5m-1779865500,UP,-1044.5018946015366,1.0,S8,0.5099999904632568,49.01960875977925,False,-25.0,-25.0
kelly,5m,SOL,sol-updown-5m-1779865500,DOWN,-325.2066743460857,1.0,S8,0.521819929956925,47.90924716513547,True,22.072432042560088,22.45106222183276
kelly,15m,BTC,btc-updown-15m-1779866100,UP,2593.668588671518,3.0,S8,0.5099999904632568,147.05882627933775,True,69.48632622926985,70.617649753751
kelly,15m,SOL,sol-updown-15m-1779866100,DOWN,-2244.284246655612,1.0,S8,0.5445544723903021,45.909089480549866,False,-25.0,-25.0
kelly,5m,ETH,eth-updown-5m-1779866700,UP,-3361.233670354452,1.0,S8,0.5257936263901364,47.547172018114416,True,21.717310864297154,22.09622857775213
kelly,5m,ETH,eth-updown-5m-1779867300,UP,-1613.0980474672047,1.0,S8,0.5099999904632568,49.01960875977925,False,-25.0,-25.0
kelly,15m,ETH,eth-updown-15m-1779867900,UP,857.9445709840228,1.0,S8,0.49000000953674316,51.02040717026833,True,25.12790718695763,25.499999026862962
kelly,5m,BTC,btc-updown-5m-1779868200,UP,384.9244963823184,1.0,S8,0.5099999904632568,49.01960875977925,True,23.162108743089952,23.539216584583667
kelly,5m,SOL,sol-updown-5m-1779868200,UP,-99.99990463256836,1.0,S8,0.520628664368324,48.01886970693857,True,22.179969869583132,22.558492312799796
S3_prewindow,5m,SOL,sol-updown-5m-1779868200,DOWN,710.2286784426537,1.0,S3,0.5145630933121734,48.58490693352755,False,-24.999999999999996,-24.999999999999996
kelly,15m,SOL,sol-updown-15m-1779868800,UP,-2529.352256355408,1.0,S8,0.5199999809265137,48.07692484037417,False,-25.0,-25.0
S3_prewindow,5m,ETH,eth-updown-5m-1779868800,UP,1417.5318531183611,1.0,S3,0.5099999904632568,49.01960875977925,True,23.162108743089952,23.539216584583667
kelly,15m,BTC,btc-updown-15m-1779868800,UP,-1838.568080322206,1.0,S8,0.5099999904632568,49.01960875977925,False,-25.0,-25.0
S3_prewindow,5m,BTC,btc-updown-5m-1779869100,DOWN,1387.9329231616177,1.0,S3,0.5213353857017078,47.953775411485765,True,22.11611233646375,22.494699903256045
S4_prewindow,15m,SOL,sol-updown-15m-1779869700,DOWN,623.5846995472272,1.0,S4,0.5199999809265137,48.07692484037417,False,-25.0,-25.0
kelly,5m,ETH,eth-updown-5m-1779870000,DOWN,3157.192079621489,4.0,S8,0.5367793293562857,186.29629445664682,False,-100.0,-100.0
S3_prewindow,5m,BTC,btc-updown-5m-1779870000,DOWN,1760.1123857255507,1.0,S3,0.47999998927116394,52.083334497486575,False,-25.0,-25.0
kelly,5m,BTC,btc-updown-5m-1779870300,DOWN,4424.266344615924,4.0,S8,0.5,200.0,False,-100.0,-100.0
kelly,5m,ETH,eth-updown-5m-1779870300,UP,-3753.549063927267,1.0,S8,0.5099999904632568,49.01960875977925,True,23.162108743089952,23.539216584583667
S3_prewindow,5m,BTC,btc-updown-5m-1779870600,UP,1240.9935760876413,1.0,S3,0.5099999904632568,49.01960875977925,False,-25.0,-25.0
S3_prewindow,5m,SOL,sol-updown-5m-1779870600,UP,1170.9167064603876,1.0,S3,0.5118009378771354,48.84711642713242,False,-25.0,-25.0
kelly,15m,ETH,eth-updown-15m-1779870600,DOWN,4557.105829292543,4.0,S8,0.5400000214576721,185.18517782658736,True,81.96517797679107,83.48147427005561
S4_prewindow,15m,ETH,eth-updown-15m-1779870600,UP,997.5027170639894,1.0,S4,0.47999998927116394,52.083334497486575,False,-25.0,-25.0
kelly,5m,BTC,btc-updown-5m-1779870900,DOWN,-981.9731064957316,1.0,S8,0.49000000953674316,51.02040717026833,True,25.12790718695763,25.499999026862962
kelly,5m,SOL,sol-updown-5m-1779871200,DOWN,1097.7366583082037,2.0,S8,0.5294117430502173,94.4444483077083,True,42.79738940838406,43.55555934155413
kelly,5m,ETH,eth-updown-5m-1779871500,UP,1394.7551644595212,2.0,S8,0.48892534946314786,102.26510050031408,False,-50.0,-50.0
kelly,15m,BTC,btc-updown-15m-1779871500,DOWN,-2364.507564836503,1.0,S8,0.5118110125355609,48.846154904224505,True,22.991824176161735,23.369231806140014
kelly,5m,BTC,btc-updown-5m-1779871800,DOWN,2090.8737864060076,3.0,S8,0.46000000834465027,163.04347530317222,True,85.20847534698163,86.28260579710877
S3_prewindow,5m,ETH,eth-updown-5m-1779872100,DOWN,619.0888073998224,1.0,S3,0.5099999904632568,49.01960875977925,False,-25.0,-25.0
kelly,5m,BTC,btc-updown-5m-1779872100,DOWN,-4154.583769458112,1.0,S8,0.5,50.0,True,24.125,24.5
S3_prewindow,5m,BTC,btc-updown-5m-1779872100,DOWN,1513.2304844328714,1.0,S3,0.49000000953674316,51.02040717026833,True,25.12790718695763,25.499999026862962
S3_prewindow,5m,SOL,sol-updown-5m-1779872100,DOWN,1406.9009794159238,1.0,S3,0.4823535816044527,51.8291994781971,True,25.923318246004893,26.292615488633157
kelly,5m,BTC,btc-updown-5m-1779872400,DOWN,2013.788164244048,3.0,S4,0.5,150.0,True,72.375,73.5
kelly,5m,SOL,sol-updown-5m-1779872400,DOWN,516.4998462946579,1.0,S4,0.49211630158404884,50.80099951887132,True,24.912203046643405,25.284979528493896
S4_prewindow,15m,SOL,sol-updown-15m-1779872400,DOWN,751.2246545854762,1.0,S4,0.4951456355626088,50.49019562011038,True,24.60670048234494,24.98039170770817
kelly,15m,BTC,btc-updown-15m-1779872400,DOWN,-3969.219519006135,1.0,S8,0.5,50.0,True,24.125,24.5
S4_prewindow,15m,BTC,btc-updown-15m-1779872400,DOWN,1864.1096168795611,1.0,S4,0.49526723097524,50.47779953212739,True,24.594517186334066,24.968243541484846
kelly,5m,SOL,sol-updown-5m-1779872700,DOWN,-524.9987043061277,1.0,S8,0.4990019968647305,50.09999991398231,False,-25.0,-25.0
S3_prewindow,5m,SOL,sol-updown-5m-1779872700,DOWN,440.63283715836565,1.0,S3,0.5031014696481676,49.69176499818848,False,-25.0,-25.0
kelly,15m,SOL,sol-updown-15m-1779873300,DOWN,-367.66753269488083,1.0,S8,0.5199999809265137,48.07692484037417,True,22.236924806995567,22.615386343566684
kelly,5m,SOL,sol-updown-5m-1779873900,DOWN,1426.7328126655298,2.0,S8,0.5009823173508726,99.80392175195584,True,48.057359862683896,48.807843316916724
S3_prewindow,5m,ETH,eth-updown-5m-1779873900,UP,1868.5723005863154,1.0,S3,0.5099999904632568,49.01960875977925,False,-25.0,-25.0
S4_prewindow,15m,SOL,sol-updown-15m-1779874200,DOWN,605.9747573923646,1.0,S4,0.4874130513515083,51.291199385571474,False,-25.0,-25.0
S3_prewindow,5m,BTC,btc-updown-5m-1779874500,UP,1287.8363976779372,1.0,S3,0.5099999904632568,49.01960875977925,True,23.162108743089952,23.539216584583667
S3_prewindow,5m,SOL,sol-updown-5m-1779874500,UP,556.7653983878973,1.0,S3,0.520628664368324,48.01886970693857,True,22.179969869583132,22.558492312799796
S3_prewindow,5m,ETH,eth-updown-5m-1779874500,UP,194.34064478491274,1.0,S3,0.5134281074189837,48.69230889145443,True,22.840808079437654,23.218462713625343
kelly,5m,BTC,btc-updown-5m-1779874800,UP,-4159.012156801579,1.0,S8,0.5099999904632568,49.01960875977925,False,-25.0,-25.0
kelly,5m,SOL,sol-updown-5m-1779875700,DOWN,1402.421809938217,2.0,S4,0.5237153926711636,95.47170218728814,False,-50.0,-50.0
kelly,5m,ETH,eth-updown-5m-1779875700,DOWN,1940.3928582568096,2.0,S4,0.5179827823008855,96.52830501025426,True,44.84124474830735,45.59773891004917
kelly,5m,ETH,eth-updown-5m-1779876300,DOWN,2539.802307789656,3.0,S8,0.5219275004151976,143.69811887730935,False,-75.0,-75.0
kelly,15m,ETH,eth-updown-15m-1779876900,DOWN,3194.9290834106823,4.0,S8,0.5099999904632568,196.078435039117,True,92.64843497235981,94.15686633833467
kelly,5m,BTC,btc-updown-5m-1779877200,UP,218.37062997406952,1.0,S8,0.5099999904632568,49.01960875977925,True,23.162108743089952,23.539216584583667
kelly,5m,ETH,eth-updown-5m-1779877200,UP,3277.6399981063696,4.0,S8,0.5332806591388567,187.51852010061705,True,84.25148471458903,85.7681496986047
S3_prewindow,5m,ETH,eth-updown-5m-1779877200,DOWN,581.7995686337074,1.0,S3,0.5189516994537443,48.17404013960325,False,-25.0,-25.0
S3_prewindow,5m,SOL,sol-updown-5m-1779877500,DOWN,377.55002351959274,1.0,S3,0.5216227184020227,47.92736036610299,False,-25.0,-25.0
S3_prewindow,5m,ETH,eth-updown-5m-1779877500,DOWN,1162.1664392064802,1.0,S3,0.5299999713897705,47.1698138670551,True,21.347313816987192,21.726417589713993
kelly,15m,BTC,btc-updown-15m-1779877800,UP,-1469.5144778322522,1.0,S8,0.5099999904632568,49.01960875977925,False,-25.0,-25.0
kelly,15m,ETH,eth-updown-15m-1779877800,UP,2351.789078169566,3.0,S8,0.5186170035692402,144.6153895530477,False,-75.0,-75.0
kelly,5m,ETH,eth-updown-5m-1779878700,DOWN,720.2214194244772,1.0,S4,0.5,50.0,True,24.125,24.5
kelly,5m,BTC,btc-updown-5m-1779878700,DOWN,3530.4909182111433,4.0,S4,0.49000000953674316,204.0816286810733,False,-100.0,-100.0
S4_prewindow,15m,BTC,btc-updown-15m-1779878700,DOWN,2898.3639370844626,1.0,S4,0.47999998927116394,52.083334497486575,True,26.173334478711112,26.541667807536843
kelly,5m,SOL,sol-updown-5m-1779878700,DOWN,2128.421034656748,3.0,S4,0.5329457247559661,140.72727581095097,False,-75.0,-75.0
kelly,5m,SOL,sol-updown-5m-1779879300,DOWN,1227.7490520974043,2.0,S8,0.5221674668565872,95.75472080058265,False,-50.0,-50.0
kelly,5m,SOL,sol-updown-5m-1779879600,UP,237.50457184395947,1.0,S8,0.520628664368324,48.01886970693857,True,22.179969869583132,22.558492312799796
S3_prewindow,5m,BTC,btc-updown-5m-1779879900,UP,692.0813921120828,1.0,S3,0.5099999904632568,49.01960875977925,False,-25.0,-25.0
S3_prewindow,5m,SOL,sol-updown-5m-1779880200,UP,2038.3855030473553,1.0,S3,0.5138238246016555,48.65480891116984,True,22.804000604222736,23.181712732946444
kelly,5m,SOL,sol-updown-5m-1779880500,DOWN,1547.9998035950537,2.0,S8,0.5242334093859523,95.37736264952332,True,43.712179582374155,44.46981539653286
kelly,5m,SOL,sol-updown-5m-1779881100,DOWN,1144.068980040366,2.0,S8,0.5281937982011746,94.66222468018522,True,43.01090297388933,43.768980186581516
S3_prewindow,5m,ETH,eth-updown-5m-1779881100,UP,545.1151236163109,1.0,S3,0.49000000953674316,51.02040717026833,False,-25.0,-25.0
kelly,5m,SOL,sol-updown-5m-1779882000,UP,209.09809343083506,1.0,S8,0.5196078248044149,48.1132092447034,False,-25.0,-25.0
kelly,5m,BTC,btc-updown-5m-1779882000,UP,-226.8144799401295,1.0,S8,0.5299999713897705,47.1698138670551,False,-25.000000000000004,-25.000000000000004
S3_prewindow,5m,BTC,btc-updown-5m-1779883200,DOWN,2718.5189957845623,1.0,S3,0.4861111127536553,51.42857125479696,True,25.529265702115858,25.89999982970102
kelly,5m,SOL,sol-updown-5m-1779883800,DOWN,2520.079358502112,3.0,S4,0.5222652560915847,143.605187450662,True,66.09708004514279,67.23308370164874
kelly,5m,ETH,eth-updown-5m-1779883800,DOWN,558.7827924923982,1.0,S4,0.49000000953674316,51.02040717026833,True,25.12790718695763,25.499999026862962
kelly,5m,BTC,btc-updown-5m-1779884100,DOWN,-1149.7153905964708,1.0,S8,0.4724409414173628,52.91666705471775,False,-25.0,-25.0
kelly,5m,BTC,btc-updown-5m-1779884400,UP,-5294.496614472688,1.0,S8,0.5345962949551883,46.76425975248404,True,20.949803268655614,21.328974557434357
kelly,5m,ETH,eth-updown-5m-1779884400,UP,-5243.472316318976,1.0,S8,0.5371894322923525,46.53851788058695,True,20.72859938709857,21.107747522975213
kelly,5m,BTC,btc-updown-5m-1779884700,UP,3457.844964184795,4.0,S4,0.5032941059148162,198.69098172376624,True,95.21404046516993,96.7171620892909
kelly,5m,ETH,eth-updown-5m-1779884700,UP,4054.842318702985,4.0,S8,0.5099999904632568,196.078435039117,True,92.64843497235981,94.15686633833467
S3_prewindow,5m,BTC,btc-updown-5m-1779885000,UP,320.54965978141837,1.0,S3,0.5,50.0,False,-25.0,-25.0
S3_prewindow,5m,SOL,sol-updown-5m-1779885000,UP,99.99990463256836,1.0,S3,0.4940516240439434,50.60199943351745,False,-25.0,-25.0
kelly,5m,ETH,eth-updown-5m-1779885000,DOWN,1140.4590312065732,2.0,S4,0.518121528542718,96.50245597906594,True,44.81588132896546,45.57240685948462
kelly,15m,BTC,btc-updown-15m-1779885000,UP,-5157.886716232347,1.0,S8,0.5294117523312164,47.2222233260119,False,-25.000000000000004,-25.000000000000004
kelly,15m,ETH,eth-updown-15m-1779885000,UP,-4593.757004677081,1.0,S8,0.5400000214576721,46.29629445664684,True,20.491294494197767,20.870368567513903
S3_prewindow,5m,ETH,eth-updown-5m-1779885300,UP,2286.5994172284186,1.0,S3,0.4953005925952035,50.47439953384401,True,24.591175570885618,24.96491154316713
kelly,5m,ETH,eth-updown-5m-1779886200,DOWN,-48.60972561945953,1.0,S8,0.5116720154266733,48.859424096416504,True,23.004850123413185,23.382235614488177
kelly,5m,ETH,eth-updown-5m-1779886500,DOWN,970.5407259490961,1.0,S8,0.5,50.0,True,24.125,24.5
S3_prewindow,5m,ETH,eth-updown-5m-1779886500,UP,1144.3386655382737,1.0,S3,0.5160388702260339,48.4459629737767,False,-25.0,-25.0
kelly,5m,SOL,sol-updown-5m-1779886500,DOWN,0.0,1.0,S8,0.502948657167932,49.70686300421441,True,23.837023154258297,24.212725744130125
kelly,15m,ETH,eth-updown-15m-1779886800,DOWN,-2442.3906479896073,1.0,S8,0.5,50.0,True,24.125,24.5
kelly,5m,BTC,btc-updown-5m-1779887400,DOWN,-3825.8711122549394,1.0,S8,0.47999998927116394,52.083334497486575,True,26.173334478711112,26.541667807536843
kelly,5m,SOL,sol-updown-5m-1779887400,DOWN,-2324.8547918646577,1.0,S8,0.49307719967506586,50.701999639153485,True,24.814884738584855,25.18795964637042
S3_prewindow,5m,ETH,eth-updown-5m-1779887400,DOWN,1658.177564080029,1.0,S3,0.475475369793106,52.57895905497328,False,-25.0,-25.0
S3_prewindow,5m,BTC,btc-updown-5m-1779887700,DOWN,1490.0445227013824,1.0,S3,0.461048293509309,54.22425449123851,False,-25.0,-25.0
kelly,5m,BTC,btc-updown-5m-1779888300,DOWN,1095.0653925272081,2.0,S8,0.47999998927116394,104.16666899497315,True,52.346668957422224,53.083335615073686
S3_prewindow,5m,BTC,btc-updown-5m-1779888300,DOWN,561.8436483879718,1.0,S3,0.4699999988079071,53.19148949661531,True,27.26398949452915,27.627659706683005
S3_prewindow,5m,ETH,eth-updown-5m-1779888300,DOWN,493.42870655644685,1.0,S3,0.48247340910169584,51.81632713509916,True,25.910655601027127,26.280000592397176
S4_prewindow,15m,SOL,sol-updown-15m-1779888600,DOWN,1002.7417103989155,1.0,S4,0.4951456355626088,50.49019562011038,True,24.60670048234494,24.98039170770817
kelly,5m,ETH,eth-updown-5m-1779889200,DOWN,-2459.260078258355,1.0,S8,0.49000000953674316,51.02040717026833,True,25.12790718695763,25.499999026862962
S3_prewindow,5m,BTC,btc-updown-5m-1779889800,UP,693.3966812994097,1.0,S3,0.550000011920929,45.45454446934474,True,19.66704449020636,20.04545357995784
S3_prewindow,5m,SOL,sol-updown-5m-1779889800,UP,648.3621674541373,1.0,S3,0.5371616451056538,46.540925302071365,True,20.730958181006258,21.11010679602994
S3_prewindow,5m,ETH,eth-updown-5m-1779890100,UP,818.1575277434894,1.0,S3,0.5299999713897705,47.1698138670551,True,21.347313816987192,21.726417589713993
S3_prewindow,5m,SOL,sol-updown-5m-1779890700,UP,541.2764791062141,1.0,S3,0.5149758811471282,48.545962860069395,False,-24.999999999999996,-24.999999999999996
S3_prewindow,5m,BTC,btc-updown-5m-1779890700,UP,246.06251361360853,1.0,S3,0.5099999904632568,49.01960875977925,False,-25.0,-25.0
kelly,5m,SOL,sol-updown-5m-1779891300,DOWN,-280.2266363332606,1.0,S8,0.5165389783335864,48.39905805492714,False,-25.0,-25.0
kelly,15m,ETH,eth-updown-15m-1779891300,UP,2832.3004744650116,3.0,S4,0.5282957641306455,141.9659310034763,False,-75.00000000000001,-75.00000000000001
kelly,5m,BTC,btc-updown-5m-1779891300,DOWN,683.6954864074096,1.0,S4,0.5,50.0,False,-25.0,-25.0
kelly,15m,SOL,sol-updown-15m-1779891300,UP,996.6953634894238,1.0,S4,0.4951456355626088,50.49019562011038,False,-25.0,-25.0
S3_prewindow,5m,ETH,eth-updown-5m-1779892200,DOWN,1109.1817842867567,1.0,S3,0.49000000953674316,51.02040717026833,False,-25.0,-25.0
S3_prewindow,5m,SOL,sol-updown-5m-1779892200,DOWN,1240.528824399092,1.0,S3,0.5216535229818617,47.924530169173735,False,-24.999999999999996,-24.999999999999996
kelly,5m,BTC,btc-updown-5m-1779892200,DOWN,-473.9005631634974,1.0,S8,0.5099999904632568,49.01960875977925,False,-25.0,-25.0
S3_prewindow,5m,BTC,btc-updown-5m-1779892200,DOWN,2104.5557369907488,1.0,S3,0.5,50.0,False,-25.0,-25.0
S4_prewindow,15m,ETH,eth-updown-15m-1779892200,DOWN,1437.5581631084033,1.0,S4,0.4699999988079071,53.19148949661531,False,-25.0,-25.0
S4_prewindow,15m,SOL,sol-updown-15m-1779892200,DOWN,2082.017847587153,1.0,S4,0.46534653786712626,53.72340388430789,False,-25.0,-25.0
S4_prewindow,15m,BTC,btc-updown-15m-1779892200,DOWN,2003.1525940963645,1.0,S4,0.46000000834465027,54.3478251010574,False,-25.0,-25.0
kelly,5m,ETH,eth-updown-5m-1779892500,UP,1724.059208296077,2.0,S4,0.5278592175455925,94.72222580953866,True,43.06973307094823,43.82778129334788
S3_prewindow,5m,ETH,eth-updown-5m-1779892500,DOWN,3230.071055318662,1.0,S3,0.5,50.0,False,-25.0,-25.0
kelly,5m,BTC,btc-updown-5m-1779892500,UP,826.0243078338525,1.0,S4,0.5099999904632568,49.01960875977925,True,23.162108743089952,23.539216584583667
kelly,5m,SOL,sol-updown-5m-1779892500,UP,806.2326117372531,1.0,S4,0.5237153926711636,47.73585109364407,True,21.90235303081861,22.28113407177119
S3_prewindow,5m,SOL,sol-updown-5m-1779892500,DOWN,3398.322591074541,1.0,S3,0.5145630933121734,48.58490693352755,False,-24.999999999999996,-24.999999999999996
kelly,15m,ETH,eth-updown-15m-1779893100,UP,966.2467769108696,1.0,S4,0.5400000214576721,46.29629445664684,True,20.491294494197767,20.870368567513903
kelly,15m,SOL,sol-updown-15m-1779893100,UP,967.9422776570834,1.0,S4,0.5117223680757718,48.85461640851744,True,23.000130552650038,23.377524080347087
kelly,5m,ETH,eth-updown-5m-1779894900,UP,-113.00885236652236,1.0,S8,0.5099999904632568,49.01960875977925,True,23.162108743089952,23.539216584583667
kelly,5m,ETH,eth-updown-5m-1779895200,UP,-1029.0634926812925,1.0,S8,0.5099999904632568,49.01960875977925,True,23.162108743089952,23.539216584583667
kelly,5m,BTC,btc-updown-5m-1779895200,UP,-1219.5842246645477,1.0,S8,0.5099999904632568,49.01960875977925,True,23.162108743089952,23.539216584583667
kelly,5m,SOL,sol-updown-5m-1779895200,UP,1196.1043345877954,2.0,S4,0.5212656525722357,95.92038100586558,True,44.2448107898684,45.001973385748265
S3_prewindow,5m,SOL,sol-updown-5m-1779895200,UP,2357.5757565512,1.0,S3,0.5100539386089337,49.01442398069176,True,23.157018373257394,23.534135501077923
kelly,5m,SOL,sol-updown-5m-1779895500,DOWN,1333.6522292817942,2.0,S8,0.5308732135765968,94.18444690991322,True,42.542503157431305,43.30075797171495
kelly,15m,BTC,btc-updown-15m-1779895800,UP,-3968.531919298091,1.0,S8,0.5099999904632568,49.01960875977925,False,-25.0,-25.0
kelly,15m,ETH,eth-updown-15m-1779895800,UP,-2648.8384307003475,1.0,S8,0.49000000953674316,51.02040717026833,False,-25.0,-25.0
S3_prewindow,5m,SOL,sol-updown-5m-1779895800,DOWN,1008.1049563304146,1.0,S3,0.5299999713897705,47.1698138670551,False,-25.000000000000004,-25.000000000000004
kelly,5m,SOL,sol-updown-5m-1779896100,UP,2272.059369209317,3.0,S8,0.5112682101647625,146.6940414226621,True,69.12819952602712,70.26016059420887
kelly,5m,ETH,eth-updown-5m-1779896400,UP,2711.5630616792996,3.0,S8,0.4862448968618922,154.24326400962147,False,-75.0,-75.0
S3_prewindow,5m,SOL,sol-updown-5m-1779896400,UP,948.9305400513215,1.0,S3,0.48353093185322726,51.70300047647953,False,-25.0,-25.0
kelly,5m,SOL,sol-updown-5m-1779896700,DOWN,-4246.466267442811,1.0,S8,0.5299999713897705,47.1698138670551,False,-25.000000000000004,-25.000000000000004
kelly,15m,SOL,sol-updown-15m-1779896700,UP,2756.3549835809376,3.0,S8,0.5345106614724743,140.31525544016165,True,62.87143641289214,64.00895033135842
kelly,5m,ETH,eth-updown-5m-1779897600,DOWN,2042.7333780897584,3.0,S4,0.5,150.0,True,72.375,73.5
kelly,5m,SOL,sol-updown-5m-1779898200,DOWN,742.4238157828722,1.0,S4,0.5141957450331633,48.61961663721587,True,22.76945919102391,23.147224304471557
S4_prewindow,15m,ETH,eth-updown-15m-1779898500,UP,1038.0838309266937,1.0,S4,0.5189620578007538,48.17307859835546,False,-25.0,-25.0
kelly,5m,ETH,eth-updown-5m-1779898800,DOWN,-1734.7442189425278,1.0,S8,0.5299999713897705,47.1698138670551,False,-25.000000000000004,-25.000000000000004
kelly,5m,SOL,sol-updown-5m-1779898800,DOWN,-2496.451202038993,1.0,S8,0.53459093758773,46.76472839739699,False,-25.000000000000004,-25.000000000000004
kelly,5m,BTC,btc-updown-5m-1779898800,DOWN,-2313.2444087993485,1.0,S8,0.5,50.0,True,24.125,24.5
S3_prewindow,5m,ETH,eth-updown-5m-1779899400,UP,524.6279673415999,1.0,S3,0.526828467002805,47.453775879326,False,-25.0,-25.0
kelly,15m,SOL,sol-updown-15m-1779899400,DOWN,-1634.0073505924079,1.0,S8,0.5199999809265137,48.07692484037417,True,22.236924806995567,22.615386343566684
kelly,15m,BTC,btc-updown-15m-1779899400,DOWN,-1895.9710984694977,1.0,S8,0.5,50.0,False,-25.0,-25.0
kelly,15m,ETH,eth-updown-15m-1779899400,DOWN,-6.588264126045074,1.0,S8,0.5,50.0,False,-25.0,-25.0
kelly,5m,SOL,sol-updown-5m-1779899700,UP,2394.9557621138815,3.0,S4,0.5358284061076585,139.97018288898073,False,-75.0,-75.0
kelly,5m,SOL,sol-updown-5m-1779900000,DOWN,1106.2262179274885,2.0,S4,0.5061989848042744,98.77538576916126,False,-50.0,-50.0
kelly,5m,BTC,btc-updown-5m-1779900000,DOWN,1644.9261607467236,2.0,S8,0.47999998927116394,104.16666899497315,False,-50.0,-50.0
kelly,5m,ETH,eth-updown-5m-1779900000,DOWN,2720.100062660473,3.0,S4,0.4947196966059517,151.60099853420252,False,-75.0,-75.0
S4_prewindow,15m,ETH,eth-updown-15m-1779900300,UP,520.109531340861,1.0,S4,0.534391489084028,46.78218218417207,True,20.96736729006912,21.34653854048863
kelly,15m,SOL,sol-updown-15m-1779900300,UP,1031.6201704004368,2.0,S4,0.5291310678838617,94.49454593540223,True,42.84650467299574,43.60465501669418
kelly,5m,SOL,sol-updown-5m-1779900600,UP,296.62838344342913,1.0,S8,0.5247316703635014,47.643398353832076,True,21.811678776968204,22.190530386755434
kelly,5m,SOL,sol-updown-5m-1779900900,UP,2083.272173901429,3.0,S4,0.5384615255295646,139.2857176308729,True,61.86264063990312,63.00000327825545
kelly,5m,ETH,eth-updown-5m-1779900900,UP,1605.53286215543,2.0,S4,0.51080047287167,97.885578920679,True,46.17338057572984,46.927867342265415
S3_prewindow,5m,ETH,eth-updown-5m-1779900900,UP,1112.4463605778578,1.0,S3,0.5099999904632568,49.01960875977925,True,23.162108743089952,23.539216584583667
kelly,15m,SOL,sol-updown-15m-1779901200,UP,-862.0257994536972,1.0,S8,0.5199999809265137,48.07692484037417,False,-25.0,-25.0
kelly,5m,ETH,eth-updown-5m-1779901200,UP,-1777.1702703221677,1.0,S8,0.5099999904632568,49.01960875977925,False,-25.0,-25.0
kelly,5m,SOL,sol-updown-5m-1779901500,DOWN,4004.630492261283,4.0,S4,0.5313669547965902,188.19386320001865,True,84.91343188359478,86.42998593601828
kelly,5m,BTC,btc-updown-5m-1779901500,DOWN,4776.005064687667,4.0,S4,0.5,200.0,True,96.5,98.0
kelly,5m,ETH,eth-updown-5m-1779901500,DOWN,4254.421518406007,4.0,S4,0.5312847949898486,188.22296618127518,True,84.94195974620413,86.4585068576497
kelly,5m,BTC,btc-updown-5m-1779901800,DOWN,-4474.757413685799,1.0,S8,0.5,50.0,True,24.125,24.5
kelly,5m,BTC,btc-updown-5m-1779902100,DOWN,-2569.438893629037,1.0,S8,0.5,50.0,True,24.125,24.5
kelly,15m,ETH,eth-updown-15m-1779902100,DOWN,-4630.023436283371,1.0,S8,0.5199999809265137,48.07692484037417,False,-25.0,-25.0
S4_prewindow,15m,ETH,eth-updown-15m-1779902100,DOWN,577.4919995967153,1.0,S4,0.4699999988079071,53.19148949661531,False,-25.0,-25.0
