fire_us,fire_at,sleeve_id,is_f7,base_cell,symbol,tf,signal,condition_id,won,pnl_usd,outcome,entry_price,version,policy,sleeve,regime_w20_1m_voladaptive,markov_pass_w20_1m_voladaptive,regime_w20_5m_voladaptive,markov_pass_w20_5m_voladaptive,regime_w20_1m_fixed,markov_pass_w20_1m_fixed,regime_w20_5m_fixed,markov_pass_w20_5m_fixed
1779360311063164,2026-05-21 10:45:11.063164,poly_updown_eth_15m_volume_INV_NIGHT,False,eth_15m_volume_INV_NIGHT,ETH,15m,DOWN,0x520151cb7f100dfbd82b1d096654373388832f1ae6fd3081a19bd92cf9ccce24,False,-25.0,Up,0.5,v1,NIGHT,eth_15m_v1,0,True,0,True,0,True,0,True
1779360311063164,2026-05-21 10:45:11.063164,poly_updown_eth_15m_volume_INV_NIGHT,False,eth_15m_volume_INV_NIGHT,ETH,15m,DOWN,0x520151cb7f100dfbd82b1d096654373388832f1ae6fd3081a19bd92cf9ccce24,False,-25.0,Up,0.5,v1,NIGHT,eth_15m_v1,0,True,0,True,0,True,0,True
1779360311063164,2026-05-21 10:45:11.063164,poly_updown_eth_15m_volume_INV_NIGHT,False,eth_15m_volume_INV_NIGHT,ETH,15m,DOWN,0x520151cb7f100dfbd82b1d096654373388832f1ae6fd3081a19bd92cf9ccce24,False,-25.0,Up,0.5,v1,NIGHT,eth_15m_v1,0,True,0,True,0,True,0,True
1779360311063164,2026-05-21 10:45:11.063164,poly_updown_eth_15m_volume_INV_NIGHT,False,eth_15m_volume_INV_NIGHT,ETH,15m,DOWN,0x520151cb7f100dfbd82b1d096654373388832f1ae6fd3081a19bd92cf9ccce24,False,-25.0,Up,0.5,v1,NIGHT,eth_15m_v1,0,True,0,True,0,True,0,True
1779360311073366,2026-05-21 10:45:11.073366,poly_updown_eth_15m_sniper,False,eth_15m_sniper,ETH,15m,UP,0x520151cb7f100dfbd82b1d096654373388832f1ae6fd3081a19bd92cf9ccce24,True,-1.68637224,Up,0.5248999991839998,v1,sniper,eth_15m_v1,0,False,0,False,0,False,0,False
1779360311073366,2026-05-21 10:45:11.073366,poly_updown_eth_15m_sniper,False,eth_15m_sniper,ETH,15m,UP,0x520151cb7f100dfbd82b1d096654373388832f1ae6fd3081a19bd92cf9ccce24,True,-1.68637224,Up,0.5248999991839998,v1,sniper,eth_15m_v1,0,False,0,False,0,False,0,False
1779360311073366,2026-05-21 10:45:11.073366,poly_updown_eth_15m_sniper,False,eth_15m_sniper,ETH,15m,UP,0x520151cb7f100dfbd82b1d096654373388832f1ae6fd3081a19bd92cf9ccce24,True,-1.68637224,Up,0.5248999991839998,v1,sniper,eth_15m_v1,0,False,0,False,0,False,0,False
1779360311073366,2026-05-21 10:45:11.073366,poly_updown_eth_15m_sniper,False,eth_15m_sniper,ETH,15m,UP,0x520151cb7f100dfbd82b1d096654373388832f1ae6fd3081a19bd92cf9ccce24,True,-1.68637224,Up,0.5248999991839998,v1,sniper,eth_15m_v1,0,False,0,False,0,False,0,False
1779360311073366,2026-05-21 10:45:11.073366,poly_updown_eth_15m_sniper,False,eth_15m_sniper,ETH,15m,UP,0x520151cb7f100dfbd82b1d096654373388832f1ae6fd3081a19bd92cf9ccce24,True,-1.68637224,Up,0.5248999991839998,v1,sniper,eth_15m_v1,0,False,0,False,0,False,0,False
1779360311073366,2026-05-21 10:45:11.073366,poly_updown_eth_15m_sniper,False,eth_15m_sniper,ETH,15m,UP,0x520151cb7f100dfbd82b1d096654373388832f1ae6fd3081a19bd92cf9ccce24,True,-1.68637224,Up,0.5248999991839998,v1,sniper,eth_15m_v1,0,False,0,False,0,False,0,False
1779360311073366,2026-05-21 10:45:11.073366,poly_updown_eth_15m_sniper,False,eth_15m_sniper,ETH,15m,UP,0x520151cb7f100dfbd82b1d096654373388832f1ae6fd3081a19bd92cf9ccce24,True,-1.68637224,Up,0.5248999991839998,v1,sniper,eth_15m_v1,0,False,0,False,0,False,0,False
1779360311073366,2026-05-21 10:45:11.073366,poly_updown_eth_15m_sniper,False,eth_15m_sniper,ETH,15m,UP,0x520151cb7f100dfbd82b1d096654373388832f1ae6fd3081a19bd92cf9ccce24,True,-1.68637224,Up,0.5248999991839998,v1,sniper,eth_15m_v1,0,False,0,False,0,False,0,False
1779360311074378,2026-05-21 10:45:11.074378,poly_updown_btc_15m_sniper,False,btc_15m_sniper,BTC,15m,UP,0xa83c8286fc6bf3aa85d44fa2de7ee0a3b083b3a69662340eda0968583f8d0458,True,-0.51978416,Up,0.5108199985311997,v1,sniper,btc_15m_v1,0,False,0,False,0,False,0,False
1779360311074378,2026-05-21 10:45:11.074378,poly_updown_btc_15m_sniper,False,btc_15m_sniper,BTC,15m,UP,0xa83c8286fc6bf3aa85d44fa2de7ee0a3b083b3a69662340eda0968583f8d0458,True,-0.51978416,Up,0.5108199985311997,v1,sniper,btc_15m_v1,0,False,0,False,0,False,0,False
1779360311074378,2026-05-21 10:45:11.074378,poly_updown_btc_15m_sniper,False,btc_15m_sniper,BTC,15m,UP,0xa83c8286fc6bf3aa85d44fa2de7ee0a3b083b3a69662340eda0968583f8d0458,True,-0.51978416,Up,0.5108199985311997,v1,sniper,btc_15m_v1,0,False,0,False,0,False,0,False
1779360311074378,2026-05-21 10:45:11.074378,poly_updown_btc_15m_sniper,False,btc_15m_sniper,BTC,15m,UP,0xa83c8286fc6bf3aa85d44fa2de7ee0a3b083b3a69662340eda0968583f8d0458,True,-0.51978416,Up,0.5108199985311997,v1,sniper,btc_15m_v1,0,False,0,False,0,False,0,False
1779360311074378,2026-05-21 10:45:11.074378,poly_updown_btc_15m_sniper,False,btc_15m_sniper,BTC,15m,UP,0xa83c8286fc6bf3aa85d44fa2de7ee0a3b083b3a69662340eda0968583f8d0458,True,-0.51978416,Up,0.5108199985311997,v1,sniper,btc_15m_v1,0,False,0,False,0,False,0,False
1779360311074378,2026-05-21 10:45:11.074378,poly_updown_btc_15m_sniper,False,btc_15m_sniper,BTC,15m,UP,0xa83c8286fc6bf3aa85d44fa2de7ee0a3b083b3a69662340eda0968583f8d0458,True,-0.51978416,Up,0.5108199985311997,v1,sniper,btc_15m_v1,0,False,0,False,0,False,0,False
1779360311074378,2026-05-21 10:45:11.074378,poly_updown_btc_15m_sniper,False,btc_15m_sniper,BTC,15m,UP,0xa83c8286fc6bf3aa85d44fa2de7ee0a3b083b3a69662340eda0968583f8d0458,True,-0.51978416,Up,0.5108199985311997,v1,sniper,btc_15m_v1,0,False,0,False,0,False,0,False
1779360311074378,2026-05-21 10:45:11.074378,poly_updown_btc_15m_sniper,False,btc_15m_sniper,BTC,15m,UP,0xa83c8286fc6bf3aa85d44fa2de7ee0a3b083b3a69662340eda0968583f8d0458,True,-0.51978416,Up,0.5108199985311997,v1,sniper,btc_15m_v1,0,False,0,False,0,False,0,False
1779360311083275,2026-05-21 10:45:11.083275,poly_updown_sol_15m_volume_INV_NIGHT,False,sol_15m_volume_INV_NIGHT,SOL,15m,DOWN,0x5cd062f20267f6acd114618361d51ad2e475dae6adeead75aaee092e1bb2c290,False,-25.95,Up,0.519,v1,NIGHT,sol_15m_v1,0,True,0,True,0,True,0,True
1779360311083275,2026-05-21 10:45:11.083275,poly_updown_sol_15m_volume_INV_NIGHT,False,sol_15m_volume_INV_NIGHT,SOL,15m,DOWN,0x5cd062f20267f6acd114618361d51ad2e475dae6adeead75aaee092e1bb2c290,False,-25.95,Up,0.519,v1,NIGHT,sol_15m_v1,0,True,0,True,0,True,0,True
1779360311083275,2026-05-21 10:45:11.083275,poly_updown_sol_15m_volume_INV_NIGHT,False,sol_15m_volume_INV_NIGHT,SOL,15m,DOWN,0x5cd062f20267f6acd114618361d51ad2e475dae6adeead75aaee092e1bb2c290,False,-25.8,Up,0.516,v1,NIGHT,sol_15m_v1,0,True,0,True,0,True,0,True
1779360311083275,2026-05-21 10:45:11.083275,poly_updown_sol_15m_volume_INV_NIGHT,False,sol_15m_volume_INV_NIGHT,SOL,15m,DOWN,0x5cd062f20267f6acd114618361d51ad2e475dae6adeead75aaee092e1bb2c290,False,-25.8,Up,0.516,v1,NIGHT,sol_15m_v1,0,True,0,True,0,True,0,True
1779360311087020,2026-05-21 10:45:11.087020,poly_updown_btc_15m_volume_INV_NIGHT,False,btc_15m_volume_INV_NIGHT,BTC,15m,DOWN,0xa83c8286fc6bf3aa85d44fa2de7ee0a3b083b3a69662340eda0968583f8d0458,False,-25.0,Up,0.5,v1,NIGHT,btc_15m_v1,0,True,0,True,0,True,0,True
1779360311087020,2026-05-21 10:45:11.087020,poly_updown_btc_15m_volume_INV_NIGHT,False,btc_15m_volume_INV_NIGHT,BTC,15m,DOWN,0xa83c8286fc6bf3aa85d44fa2de7ee0a3b083b3a69662340eda0968583f8d0458,False,-25.0,Up,0.5,v1,NIGHT,btc_15m_v1,0,True,0,True,0,True,0,True
1779360311087020,2026-05-21 10:45:11.087020,poly_updown_btc_15m_volume_INV_NIGHT,False,btc_15m_volume_INV_NIGHT,BTC,15m,DOWN,0xa83c8286fc6bf3aa85d44fa2de7ee0a3b083b3a69662340eda0968583f8d0458,False,-25.0,Up,0.5,v1,NIGHT,btc_15m_v1,0,True,0,True,0,True,0,True
1779360604113086,2026-05-21 10:50:04.113086,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,UP,0x4dd2c28aa066c40de67f8cf888cc20be00bc70f80b7d6995cc3e714d2aa8bb8b,False,-25.157857,Down,0.5232836767761648,v1,NIGHT,btc_5m_v1,0,False,0,False,1,False,0,False
1779360604113086,2026-05-21 10:50:04.113086,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,UP,0x4dd2c28aa066c40de67f8cf888cc20be00bc70f80b7d6995cc3e714d2aa8bb8b,False,-25.157857,Down,0.5232836767761648,v1,NIGHT,btc_5m_v1,0,False,0,False,1,False,0,False
1779360604113086,2026-05-21 10:50:04.113086,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,UP,0x4dd2c28aa066c40de67f8cf888cc20be00bc70f80b7d6995cc3e714d2aa8bb8b,False,-25.357857,Down,0.5274436787729658,v1,NIGHT,btc_5m_v1,0,False,0,False,1,False,0,False
1779360604113086,2026-05-21 10:50:04.113086,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,UP,0x4dd2c28aa066c40de67f8cf888cc20be00bc70f80b7d6995cc3e714d2aa8bb8b,False,-25.357857,Down,0.5274436787729658,v1,NIGHT,btc_5m_v1,0,False,0,False,1,False,0,False
1779360607761286,2026-05-21 10:50:07.761286,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,UP,0x4dd2c28aa066c40de67f8cf888cc20be00bc70f80b7d6995cc3e714d2aa8bb8b,False,-25.157857,Down,0.5232836767761648,v1,NIGHT,btc_5m_v1,0,False,0,False,1,False,0,False
1779360607761286,2026-05-21 10:50:07.761286,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,UP,0x4dd2c28aa066c40de67f8cf888cc20be00bc70f80b7d6995cc3e714d2aa8bb8b,False,-25.157857,Down,0.5232836767761648,v1,NIGHT,btc_5m_v1,0,False,0,False,1,False,0,False
1779360607761286,2026-05-21 10:50:07.761286,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,UP,0x4dd2c28aa066c40de67f8cf888cc20be00bc70f80b7d6995cc3e714d2aa8bb8b,False,-25.357857,Down,0.5274436787729658,v1,NIGHT,btc_5m_v1,0,False,0,False,1,False,0,False
1779360607761286,2026-05-21 10:50:07.761286,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,UP,0x4dd2c28aa066c40de67f8cf888cc20be00bc70f80b7d6995cc3e714d2aa8bb8b,False,-25.357857,Down,0.5274436787729658,v1,NIGHT,btc_5m_v1,0,False,0,False,1,False,0,False
1779360665146981,2026-05-21 10:51:05.146981,poly_updown_btc_5m_momo_v2_SELL_f7,True,btc_5m_momo_v2_SELL,BTC,5m,DOWN,0x4dd2c28aa066c40de67f8cf888cc20be00bc70f80b7d6995cc3e714d2aa8bb8b,True,25.49999592,Down,0.49,v2,SELL,btc_5m_v2,1,False,0,True,1,False,0,True
1779360665146981,2026-05-21 10:51:05.146981,poly_updown_btc_5m_momo_v2_SELL_f7,True,btc_5m_momo_v2_SELL,BTC,5m,DOWN,0x4dd2c28aa066c40de67f8cf888cc20be00bc70f80b7d6995cc3e714d2aa8bb8b,True,25.49999592,Down,0.49,v2,SELL,btc_5m_v2,1,False,0,True,1,False,0,True
1779360665146981,2026-05-21 10:51:05.146981,poly_updown_btc_5m_momo_v2_SELL_f7,True,btc_5m_momo_v2_SELL,BTC,5m,DOWN,0x4dd2c28aa066c40de67f8cf888cc20be00bc70f80b7d6995cc3e714d2aa8bb8b,True,25.49999592,Down,0.49,v2,SELL,btc_5m_v2,1,False,0,True,1,False,0,True
1779360665146981,2026-05-21 10:51:05.146981,poly_updown_btc_5m_momo_v2_SELL_f7,True,btc_5m_momo_v2_SELL,BTC,5m,DOWN,0x4dd2c28aa066c40de67f8cf888cc20be00bc70f80b7d6995cc3e714d2aa8bb8b,True,25.49999592,Down,0.49,v2,SELL,btc_5m_v2,1,False,0,True,1,False,0,True
1779360665154288,2026-05-21 10:51:05.154288,poly_updown_btc_5m_momo_v2_HOLD_f7,True,btc_5m_momo_v2_HOLD,BTC,5m,DOWN,0x4dd2c28aa066c40de67f8cf888cc20be00bc70f80b7d6995cc3e714d2aa8bb8b,True,25.49999592,Down,0.49,v2,HOLD,btc_5m_v2,1,False,0,True,1,False,0,True
1779360665154288,2026-05-21 10:51:05.154288,poly_updown_btc_5m_momo_v2_HOLD_f7,True,btc_5m_momo_v2_HOLD,BTC,5m,DOWN,0x4dd2c28aa066c40de67f8cf888cc20be00bc70f80b7d6995cc3e714d2aa8bb8b,True,25.49999592,Down,0.49,v2,HOLD,btc_5m_v2,1,False,0,True,1,False,0,True
1779360665154288,2026-05-21 10:51:05.154288,poly_updown_btc_5m_momo_v2_HOLD_f7,True,btc_5m_momo_v2_HOLD,BTC,5m,DOWN,0x4dd2c28aa066c40de67f8cf888cc20be00bc70f80b7d6995cc3e714d2aa8bb8b,True,25.49999592,Down,0.49,v2,HOLD,btc_5m_v2,1,False,0,True,1,False,0,True
1779360665154288,2026-05-21 10:51:05.154288,poly_updown_btc_5m_momo_v2_HOLD_f7,True,btc_5m_momo_v2_HOLD,BTC,5m,DOWN,0x4dd2c28aa066c40de67f8cf888cc20be00bc70f80b7d6995cc3e714d2aa8bb8b,True,25.49999592,Down,0.49,v2,HOLD,btc_5m_v2,1,False,0,True,1,False,0,True
1779360665155878,2026-05-21 10:51:05.155878,poly_updown_btc_5m_momo_v2_HEDGE_f7,True,btc_5m_momo_v2_HEDGE,BTC,5m,DOWN,0x4dd2c28aa066c40de67f8cf888cc20be00bc70f80b7d6995cc3e714d2aa8bb8b,True,25.49999592,Down,0.49,v2,HEDGE,btc_5m_v2,1,False,0,True,1,False,0,True
1779360665155878,2026-05-21 10:51:05.155878,poly_updown_btc_5m_momo_v2_HEDGE_f7,True,btc_5m_momo_v2_HEDGE,BTC,5m,DOWN,0x4dd2c28aa066c40de67f8cf888cc20be00bc70f80b7d6995cc3e714d2aa8bb8b,True,25.49999592,Down,0.49,v2,HEDGE,btc_5m_v2,1,False,0,True,1,False,0,True
1779360665155878,2026-05-21 10:51:05.155878,poly_updown_btc_5m_momo_v2_HEDGE_f7,True,btc_5m_momo_v2_HEDGE,BTC,5m,DOWN,0x4dd2c28aa066c40de67f8cf888cc20be00bc70f80b7d6995cc3e714d2aa8bb8b,True,25.49999592,Down,0.49,v2,HEDGE,btc_5m_v2,1,False,0,True,1,False,0,True
1779360665155878,2026-05-21 10:51:05.155878,poly_updown_btc_5m_momo_v2_HEDGE_f7,True,btc_5m_momo_v2_HEDGE,BTC,5m,DOWN,0x4dd2c28aa066c40de67f8cf888cc20be00bc70f80b7d6995cc3e714d2aa8bb8b,True,25.49999592,Down,0.49,v2,HEDGE,btc_5m_v2,1,False,0,True,1,False,0,True
1779360669294775,2026-05-21 10:51:09.294775,poly_updown_btc_5m_momo_v2_HOLD_f7,True,btc_5m_momo_v2_HOLD,BTC,5m,DOWN,0x4dd2c28aa066c40de67f8cf888cc20be00bc70f80b7d6995cc3e714d2aa8bb8b,True,25.49999592,Down,0.49,v2,HOLD,btc_5m_v2,1,False,0,True,1,False,0,True
1779360669294775,2026-05-21 10:51:09.294775,poly_updown_btc_5m_momo_v2_HOLD_f7,True,btc_5m_momo_v2_HOLD,BTC,5m,DOWN,0x4dd2c28aa066c40de67f8cf888cc20be00bc70f80b7d6995cc3e714d2aa8bb8b,True,25.49999592,Down,0.49,v2,HOLD,btc_5m_v2,1,False,0,True,1,False,0,True
1779360669294775,2026-05-21 10:51:09.294775,poly_updown_btc_5m_momo_v2_HOLD_f7,True,btc_5m_momo_v2_HOLD,BTC,5m,DOWN,0x4dd2c28aa066c40de67f8cf888cc20be00bc70f80b7d6995cc3e714d2aa8bb8b,True,25.49999592,Down,0.49,v2,HOLD,btc_5m_v2,1,False,0,True,1,False,0,True
1779360669294775,2026-05-21 10:51:09.294775,poly_updown_btc_5m_momo_v2_HOLD_f7,True,btc_5m_momo_v2_HOLD,BTC,5m,DOWN,0x4dd2c28aa066c40de67f8cf888cc20be00bc70f80b7d6995cc3e714d2aa8bb8b,True,25.49999592,Down,0.49,v2,HOLD,btc_5m_v2,1,False,0,True,1,False,0,True
1779360669295099,2026-05-21 10:51:09.295099,poly_updown_btc_5m_momo_v2_HEDGE_f7,True,btc_5m_momo_v2_HEDGE,BTC,5m,DOWN,0x4dd2c28aa066c40de67f8cf888cc20be00bc70f80b7d6995cc3e714d2aa8bb8b,True,25.49999592,Down,0.49,v2,HEDGE,btc_5m_v2,1,False,0,True,1,False,0,True
1779360669295099,2026-05-21 10:51:09.295099,poly_updown_btc_5m_momo_v2_HEDGE_f7,True,btc_5m_momo_v2_HEDGE,BTC,5m,DOWN,0x4dd2c28aa066c40de67f8cf888cc20be00bc70f80b7d6995cc3e714d2aa8bb8b,True,25.49999592,Down,0.49,v2,HEDGE,btc_5m_v2,1,False,0,True,1,False,0,True
1779360669295099,2026-05-21 10:51:09.295099,poly_updown_btc_5m_momo_v2_HEDGE_f7,True,btc_5m_momo_v2_HEDGE,BTC,5m,DOWN,0x4dd2c28aa066c40de67f8cf888cc20be00bc70f80b7d6995cc3e714d2aa8bb8b,True,25.49999592,Down,0.49,v2,HEDGE,btc_5m_v2,1,False,0,True,1,False,0,True
1779360669295099,2026-05-21 10:51:09.295099,poly_updown_btc_5m_momo_v2_HEDGE_f7,True,btc_5m_momo_v2_HEDGE,BTC,5m,DOWN,0x4dd2c28aa066c40de67f8cf888cc20be00bc70f80b7d6995cc3e714d2aa8bb8b,True,25.49999592,Down,0.49,v2,HEDGE,btc_5m_v2,1,False,0,True,1,False,0,True
1779360669298204,2026-05-21 10:51:09.298204,poly_updown_btc_5m_momo_v2_SELL_f7,True,btc_5m_momo_v2_SELL,BTC,5m,DOWN,0x4dd2c28aa066c40de67f8cf888cc20be00bc70f80b7d6995cc3e714d2aa8bb8b,True,25.49999592,Down,0.49,v2,SELL,btc_5m_v2,1,False,0,True,1,False,0,True
1779360669298204,2026-05-21 10:51:09.298204,poly_updown_btc_5m_momo_v2_SELL_f7,True,btc_5m_momo_v2_SELL,BTC,5m,DOWN,0x4dd2c28aa066c40de67f8cf888cc20be00bc70f80b7d6995cc3e714d2aa8bb8b,True,25.49999592,Down,0.49,v2,SELL,btc_5m_v2,1,False,0,True,1,False,0,True
1779360669298204,2026-05-21 10:51:09.298204,poly_updown_btc_5m_momo_v2_SELL_f7,True,btc_5m_momo_v2_SELL,BTC,5m,DOWN,0x4dd2c28aa066c40de67f8cf888cc20be00bc70f80b7d6995cc3e714d2aa8bb8b,True,25.49999592,Down,0.49,v2,SELL,btc_5m_v2,1,False,0,True,1,False,0,True
1779360669298204,2026-05-21 10:51:09.298204,poly_updown_btc_5m_momo_v2_SELL_f7,True,btc_5m_momo_v2_SELL,BTC,5m,DOWN,0x4dd2c28aa066c40de67f8cf888cc20be00bc70f80b7d6995cc3e714d2aa8bb8b,True,25.49999592,Down,0.49,v2,SELL,btc_5m_v2,1,False,0,True,1,False,0,True
1779360903335671,2026-05-21 10:55:03.335671,poly_updown_eth_5m_volume_INV_NIGHT,False,eth_5m_volume_INV_NIGHT,ETH,5m,UP,0x120b52651bf348d32df5a415b90aff1a118d8e00e07ea2d3fd995209b88e0797,True,22.1001956,Up,0.5399550383928061,v1,NIGHT,eth_5m_v1,0,False,0,False,1,False,0,False
1779360903335671,2026-05-21 10:55:03.335671,poly_updown_eth_5m_volume_INV_NIGHT,False,eth_5m_volume_INV_NIGHT,ETH,5m,UP,0x120b52651bf348d32df5a415b90aff1a118d8e00e07ea2d3fd995209b88e0797,True,22.1001956,Up,0.5399550383928061,v1,NIGHT,eth_5m_v1,0,False,0,False,1,False,0,False
1779360903335671,2026-05-21 10:55:03.335671,poly_updown_eth_5m_volume_INV_NIGHT,False,eth_5m_volume_INV_NIGHT,ETH,5m,UP,0x120b52651bf348d32df5a415b90aff1a118d8e00e07ea2d3fd995209b88e0797,True,22.1001956,Up,0.5399550383928061,v1,NIGHT,eth_5m_v1,0,False,0,False,1,False,0,False
1779360903337458,2026-05-21 10:55:03.337458,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,UP,0xd2cf59cfa57772b7906e79502c3cd457a71792ce342374e42b9d0e80d838e176,True,22.55552614,Up,0.5212702358097131,v1,NIGHT,btc_5m_v1,0,False,0,False,1,False,0,False
1779360903337458,2026-05-21 10:55:03.337458,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,UP,0xd2cf59cfa57772b7906e79502c3cd457a71792ce342374e42b9d0e80d838e176,True,22.45958414,Up,0.5233065567871472,v1,NIGHT,btc_5m_v1,0,False,0,False,1,False,0,False
1779360903337458,2026-05-21 10:55:03.337458,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,UP,0xd2cf59cfa57772b7906e79502c3cd457a71792ce342374e42b9d0e80d838e176,True,22.45958414,Up,0.5233065567871472,v1,NIGHT,btc_5m_v1,0,False,0,False,1,False,0,False
1779360903342948,2026-05-21 10:55:03.342948,poly_updown_sol_5m_volume_INV_NIGHT,False,sol_5m_volume_INV_NIGHT,SOL,5m,UP,0xd23f6f00f0cc3f165be15cf853f96b7a06625bab9e161c967068f49b219e11e0,True,21.48180776,Up,0.5352913940699345,v1,NIGHT,sol_5m_v1,0,False,0,False,1,False,0,False
1779360903342948,2026-05-21 10:55:03.342948,poly_updown_sol_5m_volume_INV_NIGHT,False,sol_5m_volume_INV_NIGHT,SOL,5m,UP,0xd23f6f00f0cc3f165be15cf853f96b7a06625bab9e161c967068f49b219e11e0,True,21.3134418,Up,0.5389335973440633,v1,NIGHT,sol_5m_v1,0,False,0,False,1,False,0,False
1779360903342948,2026-05-21 10:55:03.342948,poly_updown_sol_5m_volume_INV_NIGHT,False,sol_5m_volume_INV_NIGHT,SOL,5m,UP,0xd23f6f00f0cc3f165be15cf853f96b7a06625bab9e161c967068f49b219e11e0,True,21.3134418,Up,0.5389335973440633,v1,NIGHT,sol_5m_v1,0,False,0,False,1,False,0,False
1779360909358080,2026-05-21 10:55:09.358080,poly_updown_sol_5m_volume_INV_NIGHT,False,sol_5m_volume_INV_NIGHT,SOL,5m,UP,0xd23f6f00f0cc3f165be15cf853f96b7a06625bab9e161c967068f49b219e11e0,True,21.48180776,Up,0.5352913940699345,v1,NIGHT,sol_5m_v1,0,False,0,False,1,False,0,False
1779360909358080,2026-05-21 10:55:09.358080,poly_updown_sol_5m_volume_INV_NIGHT,False,sol_5m_volume_INV_NIGHT,SOL,5m,UP,0xd23f6f00f0cc3f165be15cf853f96b7a06625bab9e161c967068f49b219e11e0,True,21.3134418,Up,0.5389335973440633,v1,NIGHT,sol_5m_v1,0,False,0,False,1,False,0,False
1779360909358080,2026-05-21 10:55:09.358080,poly_updown_sol_5m_volume_INV_NIGHT,False,sol_5m_volume_INV_NIGHT,SOL,5m,UP,0xd23f6f00f0cc3f165be15cf853f96b7a06625bab9e161c967068f49b219e11e0,True,21.3134418,Up,0.5389335973440633,v1,NIGHT,sol_5m_v1,0,False,0,False,1,False,0,False
1779360909370766,2026-05-21 10:55:09.370766,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,UP,0xd2cf59cfa57772b7906e79502c3cd457a71792ce342374e42b9d0e80d838e176,True,22.55552614,Up,0.5212702358097131,v1,NIGHT,btc_5m_v1,0,False,0,False,1,False,0,False
1779360909370766,2026-05-21 10:55:09.370766,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,UP,0xd2cf59cfa57772b7906e79502c3cd457a71792ce342374e42b9d0e80d838e176,True,22.45958414,Up,0.5233065567871472,v1,NIGHT,btc_5m_v1,0,False,0,False,1,False,0,False
1779360909370766,2026-05-21 10:55:09.370766,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,UP,0xd2cf59cfa57772b7906e79502c3cd457a71792ce342374e42b9d0e80d838e176,True,22.45958414,Up,0.5233065567871472,v1,NIGHT,btc_5m_v1,0,False,0,False,1,False,0,False
1779360909371467,2026-05-21 10:55:09.371467,poly_updown_eth_5m_volume_INV_NIGHT,False,eth_5m_volume_INV_NIGHT,ETH,5m,UP,0x120b52651bf348d32df5a415b90aff1a118d8e00e07ea2d3fd995209b88e0797,True,22.1001956,Up,0.5399550383928061,v1,NIGHT,eth_5m_v1,0,False,0,False,1,False,0,False
1779360909371467,2026-05-21 10:55:09.371467,poly_updown_eth_5m_volume_INV_NIGHT,False,eth_5m_volume_INV_NIGHT,ETH,5m,UP,0x120b52651bf348d32df5a415b90aff1a118d8e00e07ea2d3fd995209b88e0797,True,22.1001956,Up,0.5399550383928061,v1,NIGHT,eth_5m_v1,0,False,0,False,1,False,0,False
1779360909371467,2026-05-21 10:55:09.371467,poly_updown_eth_5m_volume_INV_NIGHT,False,eth_5m_volume_INV_NIGHT,ETH,5m,UP,0x120b52651bf348d32df5a415b90aff1a118d8e00e07ea2d3fd995209b88e0797,True,22.1001956,Up,0.5399550383928061,v1,NIGHT,eth_5m_v1,0,False,0,False,1,False,0,False
1779361206003875,2026-05-21 11:00:06.003875,poly_updown_sol_5m_v3_1,False,sol_5m_v3_1,SOL,5m,DOWN,0x3bb3778339feba139c2ce876c093e0faa69d2ea9bd953ceb6b39631c32646621,True,24.82593624,Down,0.5034811957569914,v1,1,sol_5m_v1,0,True,0,True,1,False,0,True
1779361206003875,2026-05-21 11:00:06.003875,poly_updown_sol_5m_v3_1,False,sol_5m_v3_1,SOL,5m,DOWN,0x3bb3778339feba139c2ce876c093e0faa69d2ea9bd953ceb6b39631c32646621,True,24.82593624,Down,0.5034811957569914,v1,1,sol_5m_v1,0,True,0,True,1,False,0,True
1779361206013055,2026-05-21 11:00:06.013055,poly_updown_sol_5m_sniper_INV,False,sol_5m_sniper_INV,SOL,5m,UP,0x3bb3778339feba139c2ce876c093e0faa69d2ea9bd953ceb6b39631c32646621,False,-25.554926,Down,0.5315427159405036,v1,INV,sol_5m_v1,0,False,0,False,1,False,0,False
