cell_id,sleeve_id,signal,hour_bucket,dow_group,asset,family,n_full,pnl_keep_full,pnl_invert_full,win_keep_full,win_invert_full,n_train,pnl_keep_train,pnl_invert_train,win_keep_train,win_invert_train,n_val,pnl_keep_val,pnl_invert_val,win_keep_val,win_invert_val,n_held,pnl_keep_held,pnl_invert_held,win_keep_held,win_invert_held,n_last_7d,pnl_keep_last_7d,pnl_invert_last_7d,win_keep_last_7d,win_invert_last_7d,n_last_3d,pnl_keep_last_3d,pnl_invert_last_3d,win_keep_last_3d,win_invert_last_3d,action,window_score,full_pnl_action
poly_updown_btc_15m_volume_INV_NIGHT|DOWN|06-11|weekday,poly_updown_btc_15m_volume_INV_NIGHT,DOWN,06-11,weekday,BTC,volume_INV_NIGHT,60,-471.9967505,378.9557783619683,0.35,0.65,36,-266.73078250000003,211.02247793600048,0.3611111111111111,0.6388888888888888,12,-2.9999760000000038,-12.390307066222732,0.5,0.5,12,-202.265992,180.3236074921905,0.16666666666666666,0.8333333333333334,43,-389.62254056,320.93284049844874,0.32558139534883723,0.6744186046511628,12,-202.265992,180.3236074921905,0.16666666666666666,0.8333333333333334,INVERT,4,378.9557783619683
poly_updown_btc_15m_volume_INV_NIGHT|DOWN|06-11|weekend,poly_updown_btc_15m_volume_INV_NIGHT,DOWN,06-11,weekend,BTC,volume_INV_NIGHT,33,-39.8033786,-15.553060496814386,0.48484848484848486,0.5151515151515151,7,-76.382761,68.25120245559675,0.2857142857142857,0.7142857142857143,10,47.24021103999999,-66.51851851851853,0.6,0.4,16,-10.660828640000005,-17.28574443389259,0.5,0.5,26,36.5793824,-83.80426295241114,0.5384615384615384,0.46153846153846156,16,-10.660828640000005,-17.28574443389259,0.5,0.5,SKIP,0,0.0
poly_updown_btc_15m_volume_INV_NIGHT|UP|00-05|weekday,poly_updown_btc_15m_volume_INV_NIGHT,UP,00-05,weekday,BTC,volume_INV_NIGHT,125,99.98590716000005,-290.72775581685903,0.536,0.464,89,135.90898532000003,-266.9406847384276,0.550561797752809,0.449438202247191,0,0.0,0.0,0.0,0.0,36,-35.92307815999999,-23.78707107843141,0.5,0.5,84,76.08202780000002,-203.32518517130453,0.5357142857142857,0.4642857142857143,36,-35.92307815999999,-23.78707107843141,0.5,0.5,SKIP,0,0.0
poly_updown_btc_15m_volume_INV_NIGHT|UP|00-05|weekend,poly_updown_btc_15m_volume_INV_NIGHT,UP,00-05,weekend,BTC,volume_INV_NIGHT,61,167.71719864,-266.308974394692,0.5737704918032787,0.4262295081967213,19,55.325639640000006,-87.64809588714218,0.5789473684210527,0.42105263157894735,42,112.39155899999996,-178.6608785075499,0.5714285714285714,0.42857142857142855,0,0.0,0.0,0.0,0.0,42,112.39155899999996,-178.6608785075499,0.5714285714285714,0.42857142857142855,22,28.278751200000013,-67.45933570385174,0.5454545454545454,0.45454545454545453,KEEP,4,167.71719864
poly_updown_btc_15m_volume_INV_NIGHT|UP|06-11|weekday,poly_updown_btc_15m_volume_INV_NIGHT,UP,06-11,weekday,BTC,volume_INV_NIGHT,75,-915.32133416,810.5087743924879,0.26666666666666666,0.7333333333333333,40,-620.72373288,565.518309917539,0.2,0.8,8,-7.690812640000004,-5.8431372549019756,0.5,0.5,27,-286.90678864000006,250.83360172985107,0.2962962962962963,0.7037037037037037,54,-678.1083085999999,598.5612987685766,0.25925925925925924,0.7407407407407407,27,-286.90678864000006,250.83360172985107,0.2962962962962963,0.7037037037037037,INVERT,4,810.5087743924879
poly_updown_btc_15m_volume_INV_NIGHT|UP|06-11|weekend,poly_updown_btc_15m_volume_INV_NIGHT,UP,06-11,weekend,BTC,volume_INV_NIGHT,33,-104.63615532000001,52.333995433114566,0.45454545454545453,0.5454545454545454,13,-183.5134542,163.19053635061445,0.23076923076923078,0.7692307692307693,18,31.996929120000004,-60.85654091749993,0.5555555555555556,0.4444444444444444,2,46.88036976,-50.0,1.0,0.0,20,78.87729888000001,-110.85654091749993,0.6,0.4,6,43.5587936,-54.038759689922486,0.6666666666666666,0.3333333333333333,SKIP,0,0.0
poly_updown_btc_5m_momo_HEDGE|DOWN|00-05|weekday,poly_updown_btc_5m_momo_HEDGE,DOWN,00-05,weekday,BTC,momo_HEDGE,73,-88.05523051999998,-81.52056057527247,0.4931506849315068,0.5068493150684932,51,8.835530519999988,-148.39010142129135,0.5294117647058824,0.47058823529411764,0,0.0,0.0,0.0,0.0,22,-96.89076104,66.86954084601888,0.4090909090909091,0.5909090909090909,55,-115.59303079999998,36.74677033516623,0.45454545454545453,0.5454545454545454,22,-96.89076104,66.86954084601888,0.4090909090909091,0.5909090909090909,SKIP,0,0.0
poly_updown_btc_5m_momo_HEDGE|DOWN|12-17|weekday,poly_updown_btc_5m_momo_HEDGE,DOWN,12-17,weekday,BTC,momo_HEDGE,99,89.79384998000003,-549.8014826125716,0.5959595959595959,0.40404040404040403,41,-84.30571341999998,7.411265834361188,0.4634146341463415,0.5365853658536586,16,80.16668544000001,-306.54716981132077,0.875,0.125,42,93.93287796000001,-250.66557863561195,0.6190476190476191,0.38095238095238093,76,154.70311788000004,-584.2802579923283,0.6447368421052632,0.35526315789473684,42,93.93287796000001,-250.66557863561195,0.6190476190476191,0.38095238095238093,KEEP,4,89.79384998000003
poly_updown_btc_5m_momo_HEDGE|DOWN|18-23|weekday,poly_updown_btc_5m_momo_HEDGE,DOWN,18-23,weekday,BTC,momo_HEDGE,44,-197.94437121999997,206.36058502049508,0.36363636363636365,0.6363636363636364,22,-247.26199552,193.81458925378087,0.2727272727272727,0.7272727272727273,8,-201.491996,179.0645142852327,0.0,1.0,14,250.8096203,-166.51851851851853,0.7142857142857143,0.2857142857142857,37,-119.99606498,144.10484511769633,0.3783783783783784,0.6216216216216216,14,250.8096203,-166.51851851851853,0.7142857142857143,0.2857142857142857,SKIP,0,0.0
poly_updown_btc_5m_momo_HEDGE|UP|00-05|weekday,poly_updown_btc_5m_momo_HEDGE,UP,00-05,weekday,BTC,momo_HEDGE,59,-378.80500276,281.8965634676568,0.3898305084745763,0.6101694915254238,33,-193.02105331999996,153.87884044381343,0.3939393939393939,0.6060606060606061,0,0.0,0.0,0.0,0.0,26,-185.78394943999996,128.01772302384342,0.38461538461538464,0.6153846153846154,51,-369.53411888,281.9337663678781,0.37254901960784315,0.6274509803921569,26,-185.78394943999996,128.01772302384342,0.38461538461538464,0.6153846153846154,INVERT,4,281.8965634676568
