slug,outcome,taker_side,n_trades,total_size
sol-updown-5m-1777342800,Down,buy,1,4.590000
sol-updown-5m-1777343100,Down,buy,2,56.674980
sol-updown-5m-1777343100,Up,buy,2,9.820000
sol-updown-5m-1777343700,Up,buy,2,4.006700
sol-updown-5m-1777344000,Up,buy,9,182.002200
sol-updown-5m-1777344300,Down,buy,1,4.812800
sol-updown-5m-1777344300,Up,buy,2,9.830800
sol-updown-5m-1777344600,Up,buy,2,55.036158
sol-updown-5m-1777345200,Down,buy,2,9.816400
sol-updown-5m-1777345200,Up,buy,2,17.688960
sol-updown-5m-1777346700,Down,buy,2,37.795420
sol-updown-5m-1777346700,Up,buy,1,5.000000
sol-updown-5m-1777347300,Up,buy,2,39.280000
sol-updown-5m-1777347900,Up,buy,2,19.640000
sol-updown-5m-1777348200,Up,buy,1,17.563332
sol-updown-5m-1777348800,Down,buy,2,9.827200
sol-updown-5m-1777350000,Up,buy,3,24.625600
sol-updown-5m-1777350300,Down,buy,4,127.656400
sol-updown-5m-1777350300,Up,buy,4,38.531470
sol-updown-5m-1777350900,Down,buy,1,3.000000
sol-updown-5m-1777350900,Up,buy,1,36.350000
sol-updown-5m-1777351500,Down,buy,3,14.823600
sol-updown-5m-1777351500,Up,buy,1,35.000000
sol-updown-5m-1777351800,Down,buy,2,9.816400
sol-updown-5m-1777351800,Up,buy,2,98.290000
sol-updown-5m-1777352100,Down,buy,3,11.857215
sol-updown-5m-1777352400,Down,buy,2,3.779690
sol-updown-5m-1777352400,Up,buy,3,44.265600
sol-updown-5m-1777352700,Down,buy,4,30.691106
sol-updown-5m-1777353000,Down,buy,2,18.874040
sol-updown-5m-1777353000,Up,buy,4,58.411180
sol-updown-5m-1777353300,Down,buy,3,28.351600
sol-updown-5m-1777353600,Up,buy,2,8.931761
sol-updown-5m-1777353900,Down,buy,3,7.625842
sol-updown-5m-1777354200,Down,buy,6,113.977372
sol-updown-5m-1777354200,Up,buy,5,16.062796
sol-updown-5m-1777354200,Up,sell,2,7.580000
sol-updown-5m-1777354500,Down,buy,10,630.557326
sol-updown-5m-1777354500,Up,buy,2,9.805600
sol-updown-5m-1777354800,Down,buy,6,110.966790
sol-updown-5m-1777354800,Up,buy,4,19.618400
sol-updown-5m-1777355100,Down,buy,2,19.261960
sol-updown-5m-1777355400,Up,buy,2,16.716980
sol-updown-5m-1777355700,Down,buy,3,14.805600
sol-updown-5m-1777355700,Up,buy,8,139.203776
sol-updown-5m-1777356000,Down,buy,3,14.812800
sol-updown-5m-1777356000,Up,buy,5,28.896825
sol-updown-5m-1777356300,Up,buy,2,7.559384
sol-updown-5m-1777356600,Down,buy,6,23.796126
sol-updown-5m-1777356600,Up,buy,3,102.366560
sol-updown-5m-1777357200,Down,buy,8,92.362532
sol-updown-5m-1777357200,Up,buy,3,32.812800
sol-updown-5m-1777357500,Down,buy,4,200.389822
sol-updown-5m-1777357500,Up,buy,8,52.278410
sol-updown-5m-1777357800,Down,buy,1,5.000000
sol-updown-5m-1777357800,Up,buy,14,176.764814
sol-updown-5m-1777358100,Up,buy,2,7.856000
sol-updown-5m-1777358400,Down,buy,2,12.522384
sol-updown-5m-1777358400,Up,buy,6,103.958428
sol-updown-5m-1777358700,Down,buy,4,274.842642
sol-updown-5m-1777358700,Up,buy,8,109.341314
sol-updown-5m-1777359000,Down,buy,2,9.805600
sol-updown-5m-1777359000,Up,buy,6,424.797376
sol-updown-5m-1777359000,Up,sell,2,60.140000
sol-updown-5m-1777359300,Down,buy,2,9.820000
sol-updown-5m-1777359300,Up,buy,4,92.015648
sol-updown-5m-1777359600,Up,buy,3,96.851296
sol-updown-5m-1777359900,Up,buy,4,15.118768
sol-updown-5m-1777360200,Down,buy,2,4.006700
sol-updown-5m-1777360200,Up,buy,5,26.646584
sol-updown-5m-1777360500,Up,buy,6,19.643244
sol-updown-5m-1777360800,Down,buy,6,129.535215
sol-updown-5m-1777360800,Up,buy,13,265.922882
sol-updown-5m-1777361100,Down,buy,4,69.373920
sol-updown-5m-1777361100,Up,buy,4,137.580800
sol-updown-5m-1777361400,Down,buy,1,4.812800
sol-updown-5m-1777361400,Up,buy,1,14.481600
sol-updown-5m-1777361700,Down,buy,2,9.809200
sol-updown-5m-1777361700,Up,buy,2,36.282136
sol-updown-5m-1777362000,Down,buy,2,9.820000
sol-updown-5m-1777362000,Up,buy,5,77.524784
sol-updown-5m-1777362300,Down,buy,4,25.550720
sol-updown-5m-1777362300,Up,buy,1,39.170000
sol-updown-5m-1777362600,Down,buy,2,9.827200
sol-updown-5m-1777362600,Up,buy,1,5.000000
sol-updown-5m-1777363200,Down,buy,2,19.661600
sol-updown-5m-1777363500,Down,buy,8,53.028000
sol-updown-5m-1777363500,Up,buy,4,17.605436
sol-updown-5m-1777364100,Down,buy,2,19.450978
sol-updown-5m-1777364400,Down,buy,3,55.372892
sol-updown-5m-1777364400,Up,buy,1,5.000000
sol-updown-5m-1777364700,Down,buy,4,51.796916
sol-updown-5m-1777365000,Down,buy,5,446.769554
sol-updown-5m-1777365000,Up,buy,5,282.799636
sol-updown-5m-1777365300,Down,buy,2,7.419474
sol-updown-5m-1777365600,Down,buy,4,48.859010
sol-updown-5m-1777365600,Up,buy,3,11.896132
sol-updown-5m-1777365900,Up,buy,3,20.730600
sol-updown-5m-1777366200,Up,buy,1,3.070000
sol-updown-5m-1777366500,Down,buy,2,20.230202
sol-updown-5m-1777367100,Down,buy,2,9.823600
sol-updown-5m-1777368000,Down,buy,2,13.748000
sol-updown-5m-1777368900,Down,buy,2,4.166964
sol-updown-5m-1777368900,Up,buy,2,9.827200
sol-updown-5m-1777369200,Down,buy,2,4.341098
sol-updown-5m-1777369800,Up,buy,2,68.858800
sol-updown-5m-1777370100,Up,buy,2,3.642370
sol-updown-5m-1777370400,Up,buy,2,57.920800
sol-updown-5m-1777371300,Down,buy,1,4.166665
sol-updown-5m-1777371600,Up,buy,4,127.811210
sol-updown-5m-1777371900,Up,buy,5,143.606230
sol-updown-5m-1777372200,Up,buy,3,129.027200
sol-updown-5m-1777372800,Down,buy,3,10.469200
sol-updown-5m-1777372800,Up,buy,2,117.980400
sol-updown-5m-1777373100,Down,buy,3,26.918260
sol-updown-5m-1777373100,Up,buy,2,117.578670
sol-updown-5m-1777373400,Down,buy,3,143.149370
sol-updown-5m-1777373700,Down,buy,2,37.753880
sol-updown-5m-1777374000,Up,buy,1,5.000000
sol-updown-5m-1777379400,Up,buy,2,19.056600
sol-updown-5m-1777380000,Up,buy,2,18.605552
sol-updown-5m-1777380600,Down,buy,4,180.000000
sol-updown-5m-1777380900,Down,buy,4,388.400000
sol-updown-5m-1777380900,Up,buy,2,42.553188
sol-updown-5m-1777381200,Down,buy,4,217.500000
sol-updown-5m-1777381800,Down,buy,4,27.843134
sol-updown-5m-1777381800,Up,buy,2,19.803918
sol-updown-5m-1777382100,Up,buy,4,21.320752
sol-updown-5m-1777382400,Up,buy,2,10.000000
sol-updown-5m-1777382700,Down,buy,2,20.833330
sol-updown-5m-1777382700,Up,buy,4,22.829920
sol-updown-5m-1777383300,Down,buy,3,20.000000
sol-updown-5m-1777383600,Down,buy,2,20.000000
sol-updown-5m-1777383600,Up,buy,2,20.000000
sol-updown-5m-1777383900,Down,buy,2,75.440000
sol-updown-5m-1777384200,Down,buy,7,88.516295
sol-updown-5m-1777384500,Down,buy,4,117.046150
sol-updown-5m-1777384500,Up,buy,2,20.000000
sol-updown-5m-1777385100,Up,buy,6,83.999656
sol-updown-5m-1777386300,Down,buy,2,20.408160
sol-updown-5m-1777386300,Up,buy,4,39.056598
sol-updown-5m-1777386600,Up,buy,6,84.629624
sol-updown-5m-1777386900,Up,buy,2,5.882350
sol-updown-5m-1777387200,Up,buy,4,110.900000
sol-updown-5m-1777388400,Down,buy,3,13.725489
sol-updown-5m-1777388700,Up,buy,2,4.000000
sol-updown-5m-1777389900,Down,buy,2,8.000000
sol-updown-5m-1777389900,Up,buy,2,11.764702
sol-updown-5m-1777390200,Down,buy,3,39.720000
sol-updown-5m-1777390200,Up,buy,3,22.782089
sol-updown-5m-1777390500,Down,buy,2,8.000000
sol-updown-5m-1777390500,Up,buy,4,54.246160
sol-updown-5m-1777390800,Down,buy,2,38.339620
sol-updown-5m-1777390800,Up,buy,2,22.000000
sol-updown-5m-1777391100,Up,buy,2,7.450978
sol-updown-5m-1777391400,Down,buy,2,38.461536
sol-updown-5m-1777391700,Down,buy,4,78.909058
sol-updown-5m-1777392000,Up,buy,1,10.000000
sol-updown-5m-1777392600,Down,buy,2,30.000000
sol-updown-5m-1777392600,Up,buy,2,10.000000
sol-updown-5m-1777392900,Down,buy,7,151.195920
sol-updown-5m-1777393200,Down,buy,4,286.140000
sol-updown-5m-1777393200,Up,buy,3,30.409000
sol-updown-5m-1777393500,Down,buy,7,259.202150
sol-updown-5m-1777393800,Up,buy,2,20.000000
sol-updown-5m-1777394100,Down,buy,2,70.000000
sol-updown-5m-1777394100,Up,buy,2,10.000000
sol-updown-5m-1777394400,Down,buy,2,39.200000
sol-updown-5m-1777394400,Up,buy,4,25.094336
sol-updown-5m-1777395300,Down,buy,2,18.518516
sol-updown-5m-1777395600,Up,buy,1,5.000000
sol-updown-5m-1777396200,Down,buy,1,5.000000
sol-updown-5m-1777396200,Up,buy,6,203.440000
sol-updown-5m-1777396500,Up,buy,1,10.000000
sol-updown-5m-1777396800,Up,buy,2,3.846150
sol-updown-5m-1777397400,Down,buy,2,10.000000
sol-updown-5m-1777397400,Up,buy,2,68.113204
sol-updown-5m-1777398000,Down,buy,7,82.223025
sol-updown-5m-1777398300,Down,buy,6,211.363628
sol-updown-5m-1777398600,Up,buy,2,22.000000
sol-updown-5m-1777399200,Down,buy,1,5.000000
sol-updown-5m-1777399500,Up,buy,2,10.480000
sol-updown-5m-1777400400,Up,buy,2,19.607840
sol-updown-5m-1777401000,Down,buy,2,10.000000
sol-updown-5m-1777401000,Up,buy,2,10.000000
sol-updown-5m-1777402200,Up,buy,2,16.480000
sol-updown-5m-1777402800,Down,buy,2,10.000000
sol-updown-5m-1777402800,Up,buy,2,10.000000
sol-updown-5m-1777403100,Down,buy,2,10.000000
sol-updown-5m-1777403400,Up,buy,1,10.000000
sol-updown-5m-1777403700,Down,buy,2,20.000000
sol-updown-5m-1777404600,Down,buy,1,5.000000
sol-updown-5m-1777405200,Down,buy,4,28.520000
sol-updown-5m-1777405200,Up,buy,2,10.000000
sol-updown-5m-1777405500,Down,buy,6,19.980782
sol-updown-5m-1777405500,Up,buy,3,31.277247
sol-updown-5m-1777405800,Down,buy,12,124.000000
sol-updown-5m-1777405800,Up,buy,5,48.723400
sol-updown-5m-1777406400,Up,buy,2,52.549016
sol-updown-5m-1777407000,Up,buy,2,5.900000
sol-updown-5m-1777407600,Up,buy,2,10.000000
sol-updown-5m-1777407900,Up,buy,2,19.607840
sol-updown-5m-1777409100,Down,buy,2,20.400000
sol-updown-5m-1777409700,Up,buy,3,27.256518
sol-updown-5m-1777410000,Down,buy,3,37.078155
sol-updown-5m-1777410000,Up,buy,7,36.980391
sol-updown-5m-1777410900,Up,buy,1,5.000000
sol-updown-5m-1777411200,Down,buy,3,137.390000
sol-updown-5m-1777411500,Up,buy,1,9.528300
sol-updown-5m-1777412100,Up,buy,2,7.283016
sol-updown-5m-1777412700,Down,buy,2,10.000000
sol-updown-5m-1777413000,Up,buy,2,3.921566
sol-updown-5m-1777413300,Down,buy,5,106.951566
sol-updown-5m-1777413900,Up,buy,3,13.615383
sol-updown-5m-1777414200,Down,buy,4,26.603622
sol-updown-5m-1777414200,Up,buy,6,21.428566
sol-updown-5m-1777414500,Down,buy,1,1.960783
sol-updown-5m-1777414500,Up,buy,2,20.200000
sol-updown-5m-1777414800,Down,buy,3,44.390766
sol-updown-5m-1777414800,Up,buy,2,19.607840
sol-updown-5m-1777415400,Down,buy,4,28.536949
sol-updown-5m-1777415400,Up,buy,2,39.803918
sol-updown-5m-1777415700,Down,buy,1,5.000000
sol-updown-5m-1777415700,Up,buy,3,28.453147
sol-updown-5m-1777416000,Down,buy,1,5.000000
sol-updown-5m-1777416000,Up,buy,2,37.750186
sol-updown-5m-1777416300,Down,buy,1,5.000000
sol-updown-5m-1777416300,Up,buy,2,37.735846
sol-updown-5m-1777416600,Down,buy,1,5.000000
sol-updown-5m-1777416900,Down,buy,2,4.000000
sol-updown-5m-1777416900,Up,buy,2,3.921566
sol-updown-5m-1777417200,Up,buy,2,3.921566
sol-updown-5m-1777417500,Up,buy,1,10.000000
sol-updown-5m-1777417800,Down,buy,4,85.440000
sol-updown-5m-1777417800,Up,buy,5,16.249996
sol-updown-5m-1777418100,Down,buy,3,110.000000
sol-updown-5m-1777418400,Down,buy,6,148.703700
sol-updown-5m-1777418400,Up,buy,2,10.000000
sol-updown-5m-1777418700,Down,buy,4,110.740000
sol-updown-5m-1777419000,Down,buy,2,60.000000
sol-updown-5m-1777419000,Up,buy,1,5.000000
sol-updown-5m-1777419300,Down,buy,4,220.000000
sol-updown-5m-1777419600,Down,buy,4,74.620000
sol-updown-5m-1777419600,Up,buy,2,10.000000
sol-updown-5m-1777419900,Down,buy,8,277.011108
sol-updown-5m-1777420200,Down,buy,5,112.140000
sol-updown-5m-1777420500,Down,buy,6,226.260000
sol-updown-5m-1777421100,Down,buy,5,208.376360
sol-updown-5m-1777421400,Down,buy,5,45.259623
sol-updown-5m-1777421400,Up,buy,1,5.000000
sol-updown-5m-1777422000,Up,buy,1,5.000000
sol-updown-5m-1777422600,Down,sell,2,3.840000
sol-updown-5m-1777422600,Up,buy,4,13.846150
sol-updown-5m-1777422900,Up,buy,4,13.846150
sol-updown-5m-1777423200,Up,buy,2,110.000000
sol-updown-5m-1777423500,Down,buy,1,5.000000
sol-updown-5m-1777423500,Up,buy,1,60.000000
sol-updown-5m-1777423800,Up,buy,2,50.000000
sol-updown-5m-1777424100,Down,buy,2,3.846150
sol-updown-5m-1777424100,Down,sell,2,6.160000
sol-updown-5m-1777424400,Down,buy,2,3.703700
sol-updown-5m-1777424400,Up,buy,1,5.000000
sol-updown-5m-1777425000,Up,buy,5,55.407402
sol-updown-5m-1777425300,Down,buy,2,37.720000
sol-updown-5m-1777427100,Down,buy,3,16.730768
sol-updown-5m-1777427400,Down,buy,2,83.840000
sol-updown-5m-1777427400,Up,buy,2,10.000000
sol-updown-5m-1777427700,Down,buy,5,78.711427
sol-updown-5m-1777428600,Down,buy,2,10.000000
sol-updown-5m-1777428600,Up,buy,2,10.000000
sol-updown-5m-1777429200,Down,buy,3,43.460000
sol-updown-5m-1777429800,Down,buy,2,37.720000
sol-updown-5m-1777429800,Up,buy,1,5.000000
sol-updown-5m-1777430100,Down,buy,2,40.000000
sol-updown-5m-1777430100,Up,buy,2,10.000000
sol-updown-5m-1777431000,Down,buy,3,25.408160
sol-updown-5m-1777431000,Up,buy,2,6.060000
sol-updown-5m-1777431300,Up,buy,2,110.500000
sol-updown-5m-1777431900,Down,buy,2,10.000000
sol-updown-5m-1777432200,Down,buy,3,15.000000
sol-updown-5m-1777432200,Up,buy,2,32.000000
sol-updown-5m-1777432500,Down,buy,2,90.900000
sol-updown-5m-1777432800,Down,buy,6,448.472878
sol-updown-5m-1777432800,Up,buy,2,10.000000
sol-updown-5m-1777433100,Down,buy,4,110.900000
sol-updown-5m-1777433100,Up,buy,2,81.343200
sol-updown-5m-1777433400,Down,buy,2,10.000000
sol-updown-5m-1777433400,Up,buy,2,10.000000
sol-updown-5m-1777433700,Down,buy,2,11.111108
sol-updown-5m-1777434000,Down,buy,2,37.567404
sol-updown-5m-1777434000,Up,buy,2,22.000000
sol-updown-5m-1777434300,Down,buy,2,84.000000
sol-updown-5m-1777434300,Up,buy,2,42.000000
sol-updown-5m-1777434600,Down,buy,4,38.800000
sol-updown-5m-1777434900,Down,buy,2,37.720000
sol-updown-5m-1777434900,Up,buy,2,2.000000
sol-updown-5m-1777435200,Down,buy,2,30.000000
sol-updown-5m-1777435200,Up,buy,2,2.000000
sol-updown-5m-1777435800,Up,buy,1,5.000000
sol-updown-5m-1777436400,Down,buy,5,82.600000
sol-updown-5m-1777436400,Up,buy,2,10.000000
sol-updown-5m-1777436700,Down,buy,2,70.000000
sol-updown-5m-1777436700,Up,buy,2,4.444442
sol-updown-5m-1777437000,Down,buy,5,61.965182
sol-updown-5m-1777437000,Up,buy,1,5.000000
sol-updown-5m-1777437300,Down,buy,2,90.860000
sol-updown-5m-1777437600,Down,buy,3,9.970782
sol-updown-5m-1777437600,Up,buy,2,10.000000
sol-updown-5m-1777437900,Down,buy,10,91.333330
sol-updown-5m-1777438200,Down,buy,6,75.333330
sol-updown-5m-1777438200,Up,buy,2,168.505766
sol-updown-5m-1777438500,Down,buy,4,40.620000
sol-updown-5m-1777438800,Down,buy,6,35.344822
sol-updown-5m-1777438800,Up,buy,1,5.000000
sol-updown-5m-1777439100,Down,buy,4,74.799256
sol-updown-5m-1777439100,Up,buy,2,61.750000
sol-updown-5m-1777439400,Down,buy,1,5.000000
sol-updown-5m-1777439400,Up,buy,1,5.000000
sol-updown-5m-1777440000,Down,buy,1,5.000000
sol-updown-5m-1777440300,Up,buy,2,120.000000
sol-updown-5m-1777440900,Down,buy,2,37.720000
sol-updown-5m-1777441200,Down,buy,2,70.000000
sol-updown-5m-1777441200,Up,buy,1,15.000000
sol-updown-5m-1777441800,Down,buy,1,5.000000
sol-updown-5m-1777442100,Down,buy,1,5.000000
sol-updown-5m-1777442400,Up,buy,2,4.255316
sol-updown-5m-1777443000,Down,buy,2,37.720000
sol-updown-5m-1777443000,Up,buy,3,9.000000
sol-updown-5m-1777443300,Up,buy,2,3.921566
sol-updown-5m-1777444200,Up,buy,2,10.000000
sol-updown-5m-1777445400,Up,buy,2,10.000000
sol-updown-5m-1777445700,Up,buy,2,60.000000
sol-updown-5m-1777446000,Up,buy,2,50.000000
sol-updown-5m-1777446300,Up,buy,2,120.000000
sol-updown-5m-1777447200,Down,buy,2,4.000000
sol-updown-5m-1777448100,Down,buy,4,13.773582
sol-updown-5m-1777448400,Down,buy,4,13.846150
sol-updown-5m-1777448700,Down,buy,3,8.979545
sol-updown-5m-1777449000,Down,buy,2,3.846150
sol-updown-5m-1777449300,Down,buy,2,3.846150
sol-updown-5m-1777449300,Up,buy,2,23.396224
sol-updown-5m-1777449900,Down,buy,2,10.000000
sol-updown-5m-1777449900,Up,buy,2,112.363634
sol-updown-5m-1777450500,Up,buy,2,120.000000
sol-updown-5m-1777450800,Down,buy,2,10.000000
sol-updown-5m-1777450800,Up,buy,2,120.000000
sol-updown-5m-1777451100,Down,buy,2,10.000000
sol-updown-5m-1777451700,Up,buy,2,10.000000
sol-updown-5m-1777452000,Down,buy,1,5.000000
sol-updown-5m-1777452000,Up,buy,2,120.000000
sol-updown-5m-1777452300,Down,buy,1,5.000000
sol-updown-5m-1777452300,Up,buy,4,210.900000
sol-updown-5m-1777452900,Down,buy,1,5.000000
sol-updown-5m-1777452900,Up,buy,2,20.000000
sol-updown-5m-1777453200,Down,buy,1,5.000000
sol-updown-5m-1777453200,Up,buy,3,79.230766
sol-updown-5m-1777453500,Down,buy,2,10.000000
sol-updown-5m-1777453500,Up,buy,1,35.430000
sol-updown-5m-1777453800,Down,buy,1,5.000000
sol-updown-5m-1777454400,Down,buy,5,19.004688
sol-updown-5m-1777454400,Down,sell,2,19.140000
sol-updown-5m-1777454700,Down,buy,4,110.900000
sol-updown-5m-1777455000,Down,buy,6,60.888714
sol-updown-5m-1777455000,Up,buy,1,10.380000
sol-updown-5m-1777455300,Down,buy,2,90.900000
sol-updown-5m-1777455300,Up,buy,2,7.400000
sol-updown-5m-1777455600,Down,buy,4,98.042854
sol-updown-5m-1777455600,Up,buy,1,5.000000
sol-updown-5m-1777455900,Down,buy,7,73.823872
sol-updown-5m-1777455900,Up,buy,4,13.846150
sol-updown-5m-1777456200,Down,buy,4,100.900000
sol-updown-5m-1777456200,Up,buy,8,43.000000
sol-updown-5m-1777456800,Down,buy,4,81.410713
sol-updown-5m-1777456800,Up,buy,1,5.000000
sol-updown-5m-1777457100,Down,buy,2,90.900000
sol-updown-5m-1777457100,Down,sell,2,37.720000
sol-updown-5m-1777457100,Up,buy,2,41.666664
sol-updown-5m-1777457400,Up,buy,3,9.166664
sol-updown-5m-1777457700,Down,buy,6,35.333330
sol-updown-5m-1777458000,Down,buy,2,61.340000
sol-updown-5m-1777458300,Down,buy,5,50.967404
sol-updown-5m-1777458300,Up,buy,1,10.390000
sol-updown-5m-1777458600,Down,buy,4,37.407404
sol-updown-5m-1777458600,Up,buy,3,27.875000
sol-updown-5m-1777458900,Up,buy,2,18.333330
sol-updown-5m-1777459200,Down,sell,2,56.740000
sol-updown-5m-1777459200,Up,buy,4,54.333330
sol-updown-5m-1777459500,Down,buy,3,40.754714
sol-updown-5m-1777459500,Up,buy,6,59.993330
sol-updown-5m-1777459800,Down,buy,7,41.734682
sol-updown-5m-1777459800,Up,buy,2,7.692304
sol-updown-5m-1777460100,Down,buy,2,19.135092
sol-updown-5m-1777460100,Up,buy,6,12.579994
sol-updown-5m-1777460100,Up,sell,2,19.040000
sol-updown-5m-1777460400,Down,buy,1,5.000000
sol-updown-5m-1777460400,Up,buy,4,36.872304
sol-updown-5m-1777460700,Down,buy,1,5.000000
sol-updown-5m-1777460700,Up,buy,6,36.415086
sol-updown-5m-1777461000,Up,buy,4,48.363164
sol-updown-5m-1777461300,Down,buy,1,5.000000
sol-updown-5m-1777461300,Up,buy,2,7.547164
sol-updown-5m-1777461900,Up,buy,4,98.172724
sol-updown-5m-1777462200,Down,buy,1,5.000000
sol-updown-5m-1777462200,Up,buy,4,25.925920
sol-updown-5m-1777462500,Down,buy,1,5.100000
sol-updown-5m-1777462500,Up,buy,5,129.547164
sol-updown-5m-1777462800,Up,buy,1,6.050000
sol-updown-5m-1777463100,Up,buy,2,19.230766
sol-updown-5m-1777463700,Down,buy,1,10.098038
sol-updown-5m-1777463700,Up,buy,4,127.660374
sol-updown-5m-1777464000,Up,buy,1,3.921567
sol-updown-5m-1777464300,Down,buy,2,8.080000
sol-updown-5m-1777464300,Up,buy,4,135.995802
sol-updown-5m-1777464600,Down,buy,2,4.166664
sol-updown-5m-1777464600,Up,buy,6,128.757140
sol-updown-5m-1777464900,Up,buy,7,68.925260
sol-updown-5m-1777465200,Down,buy,2,8.163262
sol-updown-5m-1777465200,Down,sell,2,10.000000
sol-updown-5m-1777465200,Up,buy,4,14.727038
sol-updown-5m-1777465500,Down,buy,2,8.163262
sol-updown-5m-1777465500,Down,sell,2,4.080000
sol-updown-5m-1777465500,Up,buy,12,188.410492
sol-updown-5m-1777465800,Down,buy,2,8.888886
sol-updown-5m-1777465800,Up,buy,5,62.273567
sol-updown-5m-1777466100,Down,buy,2,60.000000
sol-updown-5m-1777466100,Up,buy,4,67.857140
sol-updown-5m-1777466400,Down,buy,5,90.662337
sol-updown-5m-1777466400,Up,buy,4,109.987404
sol-updown-5m-1777466700,Down,buy,2,7.843134
sol-updown-5m-1777466700,Up,buy,4,69.838591
sol-updown-5m-1777467000,Down,buy,2,47.076920
sol-updown-5m-1777467300,Up,buy,2,120.000000
sol-updown-5m-1777467600,Down,buy,4,85.607404
sol-updown-5m-1777467600,Up,buy,5,29.232173
sol-updown-5m-1777468500,Down,buy,2,58.230766
sol-updown-5m-1777468500,Up,buy,3,46.540000
sol-updown-5m-1777468800,Down,buy,2,8.163262
sol-updown-5m-1777468800,Up,buy,3,11.403841
sol-updown-5m-1777469100,Down,buy,2,7.843134
sol-updown-5m-1777469100,Up,buy,2,7.547164
sol-updown-5m-1777469700,Down,buy,2,60.330000
sol-updown-5m-1777470000,Up,buy,3,16.659866
sol-updown-5m-1777470300,Down,buy,2,8.333330
sol-updown-5m-1777470300,Up,buy,4,14.830180
sol-updown-5m-1777470600,Down,buy,3,28.100000
sol-updown-5m-1777470600,Down,sell,2,20.400000
sol-updown-5m-1777470600,Up,buy,6,62.937920
sol-updown-5m-1777472400,Down,buy,1,25.000000
sol-updown-5m-1777472400,Up,buy,3,8.000000
sol-updown-5m-1777472700,Down,buy,1,2.040815
sol-updown-5m-1777472700,Up,buy,3,56.916150
sol-updown-5m-1777473000,Down,buy,4,235.370368
sol-updown-5m-1777473300,Down,buy,4,138.000000
sol-updown-5m-1777473300,Up,buy,4,28.632304
sol-updown-5m-1777473600,Up,buy,1,50.540000
sol-updown-5m-1777473900,Down,buy,1,29.318845
sol-updown-5m-1777473900,Up,buy,2,4.000000
sol-updown-5m-1777474200,Down,buy,1,4.000000
sol-updown-5m-1777474200,Up,buy,3,61.025552
sol-updown-5m-1777474500,Down,buy,4,17.692304
sol-updown-5m-1777474500,Up,buy,6,131.636360
sol-updown-5m-1777474800,Down,buy,2,8.000000
sol-updown-5m-1777474800,Up,buy,4,11.320746
sol-updown-5m-1777475100,Down,buy,4,28.571422
sol-updown-5m-1777475100,Down,sell,2,10.000000
sol-updown-5m-1777475100,Up,buy,4,98.172724
sol-updown-5m-1777475100,Up,sell,2,19.220000
sol-updown-5m-1777475400,Up,buy,3,112.100000
sol-updown-5m-1777475700,Down,buy,2,8.510636
sol-updown-5m-1777475700,Down,sell,2,10.000000
sol-updown-5m-1777475700,Up,buy,8,175.707404
sol-updown-5m-1777476000,Down,buy,2,8.510636
sol-updown-5m-1777476000,Up,buy,5,141.487404
sol-updown-5m-1777476300,Down,buy,4,19.760000
sol-updown-5m-1777476300,Up,buy,4,127.547164
sol-updown-5m-1777476600,Down,buy,2,10.000000
sol-updown-5m-1777476600,Up,buy,4,133.994336
sol-updown-5m-1777477200,Up,buy,4,125.454336
sol-updown-5m-1777477500,Down,buy,2,17.777774
sol-updown-5m-1777477500,Up,buy,3,78.928570
sol-updown-5m-1777477800,Down,buy,4,73.986528
sol-updown-5m-1777477800,Up,buy,3,15.000000
sol-updown-5m-1777478100,Down,buy,2,16.000000
sol-updown-5m-1777478100,Up,buy,2,90.900000
sol-updown-5m-1777478400,Up,buy,2,120.000000
sol-updown-5m-1777478700,Down,buy,2,57.849054
sol-updown-5m-1777478700,Up,buy,2,120.000000
sol-updown-5m-1777479000,Down,buy,3,38.000000
sol-updown-5m-1777479000,Up,buy,2,15.094336
sol-updown-5m-1777479300,Down,buy,6,93.703700
sol-updown-5m-1777479300,Up,buy,4,27.021274
sol-updown-5m-1777479600,Up,buy,4,19.547106
sol-updown-5m-1777479900,Up,buy,10,65.962952
sol-updown-5m-1777480200,Up,buy,1,55.000000
sol-updown-5m-1777480500,Up,buy,4,25.384612
sol-updown-5m-1777480800,Down,buy,2,15.384612
sol-updown-5m-1777480800,Up,buy,2,3.773582
sol-updown-5m-1777481100,Up,buy,3,7.000000
sol-updown-5m-1777481400,Down,buy,2,10.000000
sol-updown-5m-1777481400,Up,buy,5,35.000000
sol-updown-5m-1777481700,Down,buy,2,7.843134
sol-updown-5m-1777481700,Up,buy,4,17.547164
sol-updown-5m-1777482000,Up,buy,2,3.773582
sol-updown-5m-1777482300,Down,buy,2,10.000000
sol-updown-5m-1777482300,Up,buy,1,7.270000
sol-updown-5m-1777482600,Up,buy,2,3.846150
sol-updown-5m-1777482900,Down,buy,1,4.000000
sol-updown-5m-1777482900,Up,buy,2,8.846152
sol-updown-5m-1777483200,Down,buy,2,8.333330
sol-updown-5m-1777483200,Up,buy,4,11.320746
sol-updown-5m-1777483500,Up,buy,4,10.000000
sol-updown-5m-1777483800,Up,buy,2,37.037034
sol-updown-5m-1777484100,Up,buy,2,10.000000
sol-updown-5m-1777484400,Up,buy,2,3.773582
sol-updown-5m-1777484700,Down,buy,4,48.301884
sol-updown-5m-1777484700,Up,buy,3,12.970000
sol-updown-5m-1777485600,Down,buy,5,53.442302
