asset,slug,timeframe,window_start_unix,outcome_up,strike_price,settlement_price,abs_move_pct,btc_close_at_ws,ret_5m,ret_15m,ret_1h,oi_now,oi_delta_5m,oi_delta_15m,oi_delta_1h,oiv_delta_5m,ls_count,ls_count_delta_5m,ls_top_count,ls_top_sum,smart_minus_retail,taker_ratio,taker_delta_5m,book_skew,entry_yes_ask,entry_no_ask,votes_up,prob_a,prob_b
btc,btc-updown-5m-1777403100,5m,1777403100,0,76151.6186989,76149.39218,2.9237972062e-05,76170.94,-0.0003814375674566,-0.0005175175470012,-0.0012557271808966,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.9669438044675948,0.46,0.55,0,0.4468085106382978,0.5217391304347826
btc,btc-updown-5m-1777403400,5m,1777403400,0,76149.39218,76077.94072294,0.0009383063346205,76148.06,-0.000300422142636,-0.0006036414280253,-4.727520182807227e-05,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.9000170328734457,0.48,0.53,0,0.4468085106382978,0.5217391304347826
btc,btc-updown-5m-1777403700,5m,1777403700,1,76077.94072294,76101.58638707,0.0003108084144405,76069.11,-0.0010373337919708,-0.0017191935020634,-0.0012375814826187,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.2065532451165721,0.54,0.47,0,0.4468085106382978,0.5217391304347826
btc,btc-updown-5m-1777404000,5m,1777404000,0,76101.58638707,76100.08892911,1.96770925691e-05,76100.6,0.0004138800087023,-0.0009238759259045,-0.0012622679474923,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.7135840765154453,0.49,0.52,1,0.4776785714285714,0.5217391304347826
btc,btc-updown-5m-1777404300,5m,1777404300,1,76100.08892911,76157.80509437,0.0007584244127988,76143.22,0.0005598913783609,-6.356240490752031e-05,-0.0012672019747087,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.3590062971420663,0.51,0.5,1,0.4776785714285714,0.5217391304347826
btc,btc-updown-5m-1777404600,5m,1777404600,0,76157.80509437,76140.26015266,0.00023037614711,76152.0,0.0001153023714036,0.0010890737584669,-0.0011408816709639,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.722607489597781,0.53,0.48,2,0.517467248908297,0.5217391304347826
btc,btc-updown-5m-1777404900,5m,1777404900,1,76140.26015266,76213.257,0.0009587154968165,76165.53,0.0001776551922234,0.0008528489419881,-0.0008437265810784,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.646455718578752,0.47,0.54,2,0.517467248908297,0.5217391304347826
btc,btc-updown-5m-1777405200,5m,1777405200,1,76213.257,76304.5,0.0011972064125274,76225.03,0.000780888304676,0.0010738458683034,0.000261234409508,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.1680847041028549,0.49,0.53,3,0.5754189944134078,0.5217391304347826
btc,btc-updown-5m-1777405500,5m,1777405500,0,76304.5,76268.52133269,0.0004715143577377,76325.96,0.0013232298882733,0.0022817733851731,0.0022763894307622,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.4151259863530667,0.47,0.55,3,0.5754189944134078,0.5217391304347826
btc,btc-updown-5m-1777405800,5m,1777405800,1,76268.52133269,76308.18118623,0.0005200029166292,76306.74,-0.0002518464274246,0.0018522717655248,0.0012637272346074,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.5965535026243135,0.48,0.54,2,0.517467248908297,0.5217391304347826
btc,btc-updown-5m-1777406100,5m,1777406100,1,76308.18118623,76320.13424171,0.0001566418605998,76323.78,0.0002232843086793,0.001294667769528,0.0017013098048986,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.5438699377708273,0.48,0.55,3,0.5754189944134078,0.5217391304347826
btc,btc-updown-5m-1777406400,5m,1777406400,1,76320.13424171,76426.27352872,0.0013907114821608,76379.69,0.0007322689196038,0.0007037068008587,0.0023553604424353,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.3343524416135881,0.45,0.56,3,0.5754189944134078,0.5217391304347826
btc,btc-updown-5m-1777406700,5m,1777406700,0,76426.27352872,76343.63472,0.0010812879511774,76390.53,0.0001419124750646,0.0010974657033479,0.0028787104849565,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.9457696228338428,0.46,0.55,3,0.5754189944134078,0.5217391304347826
btc,btc-updown-5m-1777407000,5m,1777407000,1,76343.63472,76385.3406657,0.0005462923772618,76386.95,-4.686554589926505e-05,0.0008273158487693,0.0031322670816934,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.3769082185805968,0.51,0.54,2,0.517467248908297,0.5217391304347826
btc,btc-updown-5m-1777407300,5m,1777407300,0,76385.3406657,76354.98185065,0.0003974429489404,76390.14,4.176018800287896e-05,0.0001368071171683,0.0042113610616669,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.9353070794960168,0.5,0.51,3,0.5754189944134078,0.5217391304347826
btc,btc-updown-5m-1777407600,5m,1777407600,1,76354.98185065,76359.73913552,6.23048392481e-05,76373.44,-0.0002186385009636,-0.00022374385886,0.003578842552001,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.371758905041231,0.54,0.47,1,0.4776785714285714,0.5217391304347826
btc,btc-updown-5m-1777407900,5m,1777407900,0,76359.73913552,76356.74,3.92763981903e-05,76399.4,0.0003398509872547,0.0001629726742938,0.0033588021608948,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.982088829722861,0.47,0.54,3,0.5754189944134078,0.5217391304347826
btc,btc-updown-5m-1777408200,5m,1777408200,1,76356.74,76411.02374,0.0007109227030907,76372.37,-0.0003538611915283,-0.0002326487052373,0.0028896385979627,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.5529524921850847,0.44,0.57,1,0.4776785714285714,0.5217391304347826
btc,btc-updown-5m-1777408500,5m,1777408500,0,76411.02374,76389.38241799,0.0002832225109774,76401.49,0.0003812170531354,0.0003672068488619,0.0030932004588747,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.8658832896344393,0.45,0.56,3,0.5754189944134078,0.5217391304347826
btc,btc-updown-5m-1777408800,5m,1777408800,1,76389.38241799,76412.57,0.0003035445670069,76410.31,0.0001154361117372,0.0001427919733443,0.0024277482659356,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.1360192297643308,0.46,0.55,3,0.5754189944134078,0.5217391304347826
btc,btc-updown-5m-1777409100,5m,1777409100,1,76412.57,76444.63182625,0.0004195883772787,76434.47,0.0003161377209116,0.0008127908857844,0.0014206560985739,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.2765418701392657,0.43,0.58,3,0.5754189944134078,0.5217391304347826
btc,btc-updown-5m-1777409400,5m,1777409400,1,76444.63182625,76444.94189233,4.0560870344e-06,76453.09,0.000243577699743,0.0006751515323917,0.0019160802257416,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.0786435786435786,0.45,0.56,3,0.5754189944134078,0.5217391304347826
btc,btc-updown-5m-1777409700,5m,1777409700,1,76444.94189233,76458.66540072,0.0001795214706203,76459.43,8.292322961700115e-05,0.0006426386502714,0.001775719146679,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.117410071942446,0.5,0.51,3,0.5754189944134078,0.5217391304347826
btc,btc-updown-5m-1777410000,5m,1777410000,1,76458.66540072,76472.5914562,0.0001821383541945,76479.91,0.0002678186020997,0.0005943195314596,0.0013112688291748,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.8198185624563852,0.45,0.59,3,0.5754189944134078,0.5217391304347826
btc,btc-updown-5m-1777410300,5m,1777410300,0,76472.5914562,76408.30202,0.0008406859892648,76476.76,-4.1188135181713126e-05,0.0003095536965348,0.0011281682189285,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.8326471300557037,0.48,0.53,2,0.517467248908297,0.4983991462113128
btc,btc-updown-5m-1777410600,5m,1777410600,0,76408.30202,76355.21671721,0.0006947583101127,76400.0,-0.0010042076565542,-0.0007775771896363,0.0001708261082734,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.7496902106567535,0.5,0.51,1,0.4776785714285714,0.5217391304347826
btc,btc-updown-5m-1777410900,5m,1777410900,0,76355.21671721,76351.81275151,4.45806566512e-05,76373.99,-0.000340502990742,-0.001385898782478,-0.0002114370704714,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.9321080589722468,0.57,0.44,0,0.4468085106382978,0.5217391304347826
btc,btc-updown-5m-1777411200,5m,1777411200,0,76351.81275151,76347.65032442,5.45164147385e-05,76348.29,-0.0003365586244862,-0.0016812692717825,-0.000329357193994,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.1502631998723879,0.47,0.54,0,0.4468085106382978,0.5217391304347826
btc,btc-updown-5m-1777411500,5m,1777411500,0,76347.65032442,76301.36217653,0.0006062812371213,76357.85,0.0001252078012385,-0.0005518538139898,-0.0005440003800103,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.8887355912590681,0.54,0.47,1,0.4776785714285714,0.5217391304347826
btc,btc-updown-5m-1777411800,5m,1777411800,1,76301.36217653,76322.13858763,0.0002722941046836,76301.31,-0.0007407351459977,-0.0009520859692455,-0.0009308743344797,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.580906081052764,0.55,0.47,0,0.4468085106382978,0.4983991462113128
btc,btc-updown-5m-1777412100,5m,1777412100,1,76322.13858763,76360.89,0.0005077348864577,76384.64,0.0010915216268873,0.0004759942821279,-0.0002205697607278,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.0286546867411365,0.52,0.49,2,0.517467248908297,0.5217391304347826
btc,btc-updown-5m-1777412400,5m,1777412400,0,76360.89,76314.15374,0.0006120444641229,76393.24,0.0001125817429734,0.0004633682238629,-0.0002234241294918,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.6272373540856031,0.54,0.48,2,0.517467248908297,0.5217391304347826
btc,btc-updown-5m-1777412700,5m,1777412700,1,76314.15374,76330.4855021,0.0002140069869036,76308.48,-0.0011101382316441,9.396513821650795e-05,-0.0016497000820476,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.9955658563754288,0.52,0.49,1,0.4776785714285714,0.5217391304347826
btc,btc-updown-5m-1777413000,5m,1777413000,0,76330.4855021,76301.82493,0.0003754800183893,76327.23,0.0002456830068705,-0.0007518734818001,-0.0016475947749199,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.9939804364183596,0.52,0.49,1,0.4776785714285714,0.5217391304347826
btc,btc-updown-5m-1777413300,5m,1777413300,1,76301.82493,76353.46898725,0.0006768390834344,76399.97,0.0009525481446664,8.809291989274445e-05,-0.0007779698598704,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.1394685482660261,0.52,0.49,2,0.517467248908297,0.5217391304347826
btc,btc-updown-5m-1777413600,5m,1777413600,1,76353.46898725,76392.93367727,0.0005168683301945,76358.25,-0.000546222665298,0.0006520084862389,-0.0015920111272682,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.4634569850039463,0.53,0.49,1,0.4776785714285714,0.5217391304347826
btc,btc-updown-5m-1777413900,5m,1777413900,1,76392.93367727,76420.98755761,0.0003672313522938,76405.56,0.0006193875566799,0.0010257130360481,-0.0009314354354066,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.290631479736098,0.51,0.5,2,0.517467248908297,0.5217391304347826
btc,btc-updown-5m-1777414200,5m,1777414200,0,76420.98755761,76354.75261625,0.0008667114032001,76393.35,-0.0001598178943289,-8.665300294719827e-05,-8.704567318136305e-05,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.9843512075459864,0.5,0.52,0,0.4468085106382978,0.5217391304347826
btc,btc-updown-5m-1777414500,5m,1777414500,0,76354.75261625,76325.68917564,0.000380636955974,76364.2,-0.0003816505351629,7.791912718805766e-05,-0.0001281932176021,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.9763922661063764,0.51,0.5,1,0.4776785714285714,0.5217391304347826
btc,btc-updown-5m-1777414800,5m,1777414800,1,76325.68917564,76327.516425,2.39401619524e-05,76318.71,-0.0005958754826718,-0.0011373439121636,-0.0003875100757877,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.993572780185492,0.51,0.5,0,0.4468085106382978,0.5217391304347826
btc,btc-updown-5m-1777415100,5m,1777415100,0,76327.516425,76322.47834,6.60061434718e-05,76335.88,0.0002249522935721,-0.0007525737242625,-0.0002877655834539,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.7830248883216336,0.51,0.5,1,0.4776785714285714,0.5217391304347826
btc,btc-updown-5m-1777415400,5m,1777415400,1,76322.47834,76349.26339,0.0003509457578235,76338.02,2.8033606269925807e-05,-0.0003428895828298,0.0004810031688136,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.5258916859266662,0.52,0.49,2,0.517467248908297,0.5217391304347826
btc,btc-updown-5m-1777415700,5m,1777415700,0,76349.26339,76319.26,0.0003929755005852,76356.47,0.0002416590158529,0.0004946449156948,-0.0003688594422208,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.3338670936749399,0.52,0.49,2,0.517467248908297,0.5217391304347826
btc,btc-updown-5m-1777416000,5m,1777416000,0,76319.26,76285.32984993,0.0004445817486962,76322.3,-0.0004476064428668,-0.0001779138207441,-0.000929047628061,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.9483452985466644,0.52,0.49,0,0.4468085106382978,0.5217391304347826
btc,btc-updown-5m-1777416300,5m,1777416300,0,76285.32984993,76270.75579032,0.0001910466879892,76280.34,-0.0005499249692857,-0.0007558723962996,-0.0003688343657026,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.3086562004897018,0.53,0.48,0,0.4468085106382978,0.5217391304347826
btc,btc-updown-5m-1777416600,5m,1777416600,0,76270.75579032,76214.98825306,0.0007311785058655,76255.18,-0.0003298903786891,-0.0013274217908418,-0.0009444077512625,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.2512708219285212,0.54,0.47,0,0.4468085106382978,0.5217391304347826
btc,btc-updown-5m-1777416900,5m,1777416900,1,76214.98825306,76234.16475,0.0002516105739769,76231.14,-0.0003153069757229,-0.0011951223236979,-0.0022122628716518,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.5119839782931714,0.56,0.45,0,0.4468085106382978,0.5217391304347826
btc,btc-updown-5m-1777417200,5m,1777417200,0,76234.16475,76217.00960043,0.0002250323018066,76206.68,-0.0003209177382611,-0.0009661150926733,-0.0019869579446148,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.5665288251033812,0.55,0.46,0,0.4468085106382978,0.5217391304347826
btc,btc-updown-5m-1777417500,5m,1777417500,1,76217.00960043,76278.98348926,0.0008131241196013,76232.42,0.0003377086357061,-0.000298516078278,-0.0022686368655885,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.4845824611827924,0.55,0.46,1,0.4776785714285714,0.5217391304347826
btc,btc-updown-5m-1777417800,5m,1777417800,1,76278.98348926,76330.62718898,0.0006770370730919,76306.01,0.0009648716813095,0.0009816625787545,-0.0011439472899499,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.854724964739069,0.5,0.51,2,0.517467248908297,0.5217391304347826
btc,btc-updown-5m-1777418100,5m,1777418100,0,76330.62718898,76285.787905,0.0005874350261656,76357.91,0.0006799249226595,0.0019825052396752,-8.237183212768874e-05,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.9049124074408524,0.65,0.37,2,0.517467248908297,0.5217391304347826
btc,btc-updown-5m-1777418400,5m,1777418400,1,76285.787905,76303.719,0.0002350515802803,76298.4,-0.0007796599172943,0.0008651366866747,-0.0002661562667502,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.1519078473722102,0.45,0.56,1,0.4776785714285714,0.5217391304347826
btc,btc-updown-5m-1777418700,5m,1777418700,0,76303.719,76266.348,0.00048976642934,76322.16,0.0003113604116241,0.0002116254169892,-0.0001797481486981,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.7677929022848808,0.51,0.5,2,0.517467248908297,0.5217391304347826
btc,btc-updown-5m-1777419000,5m,1777419000,0,76266.348,76249.18,0.0002251058356694,76296.9,-0.0003310202569805,-0.0007993197626507,-0.0005388020119484,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.9061992549431656,0.59,0.42,0,0.4468085106382978,0.5217391304347826
btc,btc-updown-5m-1777419300,5m,1777419300,1,76249.18,76262.044,0.0001687100110453,76258.13,-0.0005082756148343,-0.0005279354601905,-0.0012887366426357,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.8699886749716875,0.47,0.54,0,0.4468085106382978,0.5217391304347826
btc,btc-updown-5m-1777419600,5m,1777419600,1,76262.044,76283.91198771,0.0002867479884226,76303.02,0.0005884853554854,-0.0002508105163293,-0.0002526448442833,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.2907263269057769,0.6,0.48,1,0.4776785714285714,0.5217391304347826
btc,btc-updown-5m-1777419900,5m,1777419900,1,76283.91198771,76312.72790068,0.0003777456113504,76328.99,0.0003402955939664,0.0004205053346173,0.0006375757189686,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.320803967632472,0.53,0.48,3,0.5754189944134078,0.5217391304347826
btc,btc-updown-5m-1777420200,5m,1777420200,1,76312.72790068,76352.49165727,0.0005210632313098,76332.27,4.297095413087393e-05,0.0009717519035825,0.0010104370517886,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.6101587301587301,0.49,0.52,3,0.5754189944134078,0.5217391304347826
btc,btc-updown-5m-1777420500,5m,1777420500,0,76352.49165727,76325.5363818,0.000353037273374,76339.99,0.0001011316660483,0.0004843982141453,0.0014268756935598,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.426473961917871,0.48,0.53,3,0.5754189944134078,0.5217391304347826
btc,btc-updown-5m-1777420800,5m,1777420800,1,76325.5363818,76327.32,2.33685642388e-05,76316.72,-0.0003048670468561,-0.0001607644266771,0.0014429263849649,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.2359803286188097,0.25,0.76,1,0.4776785714285714,0.5217391304347826
btc,btc-updown-5m-1777421100,5m,1777421100,1,76327.32,76336.921,0.0001257872017516,76367.18,0.0006609734469331,0.0004572380661254,0.0017661911961919,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.9816773383923136,0.51,0.5,3,0.5754189944134078,0.5217391304347826
btc,btc-updown-5m-1777421400,5m,1777421400,0,76336.921,76312.78943075,0.000316119237374,76328.18,-0.000510821034091,-0.000154714634014,0.0002904984807912,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.8173266138708903,0.5,0.51,1,0.4776785714285714,0.5217391304347826
btc,btc-updown-5m-1777421700,5m,1777421700,1,76312.78943075,76334.30306704,0.000281913902643,76314.66,-0.0001771455514761,-2.6993138634098173e-05,-0.0005665719933443,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.3604120104946069,0.53,0.48,0,0.4468085106382978,0.5217391304347826
btc,btc-updown-5m-1777422000,5m,1777422000,0,76334.30306704,76317.989,0.0002137186872024,76317.86,4.193077596399641e-05,-0.0006460358096031,0.000255018699914,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.9544992572902824,0.54,0.48,2,0.517467248908297,0.5217391304347826
btc,btc-updown-5m-1777422300,5m,1777422300,0,76317.989,76300.47252995,0.000229519544206,76321.88,5.2673045707971576e-05,-8.254172980434863e-05,-3.6686660022511e-06,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.3037423846823324,0.38,0.63,1,0.4776785714285714,0.5217391304347826
btc,btc-updown-5m-1777422600,5m,1777422600,0,76300.47252995,76289.57268465,0.0001428542306303,76345.44,0.000308644969821,0.0004032487914928,0.0006359965607993,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.7376016793492521,0.51,0.5,3,0.5754189944134078,0.5217391304347826
btc,btc-updown-5m-1777422900,5m,1777422900,1,76289.57268465,76333.31123612,0.0005733228006243,76288.99,-0.0007396758722621,-0.0003783578567331,0.0004045963033713,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.3748385430121415,0.49,0.52,1,0.4776785714285714,0.5217391304347826
btc,btc-updown-5m-1777423200,5m,1777423200,1,76333.31123612,76380.46551234,0.0006177417886948,76391.78,0.0013464697031548,0.0009154388007138,0.0011625806510409,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.7779783393501805,0.52,0.49,3,0.5754189944134078,0.5217391304347826
btc,btc-updown-5m-1777423500,5m,1777423500,1,76380.46551234,76408.966,0.0003731384388511,76409.6,0.0002332439678331,0.000840037798726,0.0010555290249077,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.3386607880958941,0.49,0.52,3,0.5754189944134078,0.5217391304347826
btc,btc-updown-5m-1777423800,5m,1777423800,1,76408.966,76521.887,0.0014778501255991,76433.51,0.0003128698466687,0.0018925835176568,0.0013254279174456,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.5629154890330799,0.46,0.55,3,0.5754189944134078,0.5217391304347826
btc,btc-updown-5m-1777424100,5m,1777424100,0,76521.887,76498.54985,0.0003049735299914,76500.03,0.0008699204137299,0.0014160342282317,0.0020942166651271,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.9730678593757516,0.45,0.56,3,0.5754189944134078,0.5217391304347826
btc,btc-updown-5m-1777424400,5m,1777424400,1,76498.54985,76519.4733,0.0002735143351217,76509.74,0.0001269200001155,0.001309710260514,0.0025260037120989,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.2666244458518049,0.45,0.56,3,0.5754189944134078,0.5217391304347826
btc,btc-updown-5m-1777424700,5m,1777424700,0,76519.4733,76338.85931514,0.002360366284173,76506.67,-4.012641520503989e-05,0.0009567139986404,0.0018249038499607,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.3581420616596496,0.53,0.54,2,0.517467248908297,0.5217391304347826
btc,btc-updown-5m-1777425000,5m,1777425000,1,76338.85931514,76345.80180163,9.09430210548e-05,76410.25,-0.0012610770970038,-0.0011742835120932,0.001074647787048,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.2756297023225384,0.52,0.49,1,0.4776785714285714,0.5217391304347826
btc,btc-updown-5m-1777425300,5m,1777425300,0,76345.80180163,76276.95763956,0.0009017412935013,76385.05,-0.0003298530809322,-0.001631056593141,0.0009219402575919,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.2295239621734252,0.63,0.38,1,0.4776785714285714,0.5217391304347826
btc,btc-updown-5m-1777425600,5m,1777425600,0,76276.95763956,76236.15225539,0.0005349634467963,76294.74,-0.0011829988832484,-0.0027739290611844,-0.0003029894016204,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.194395528673149,0.54,0.47,0,0.4468085106382978,0.5217391304347826
btc,btc-updown-5m-1777425900,5m,1777425900,0,76236.15225539,76219.50635382,0.0002183465597035,76245.24,-0.0006490102035874,-0.002161862167768,-0.0010046726509158,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.0611707344411129,0.54,0.47,0,0.4468085106382978,0.5217391304347826
btc,btc-updown-5m-1777426200,5m,1777426200,1,76219.50635382,76252.92,0.0004383870714786,76196.8,-0.0006355202492745,-0.0024675293361102,-0.0019488378700112,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.9092122830440588,0.57,0.44,0,0.4468085106382978,0.5217391304347826
