slug,outcome,taker_side,n_trades,total_size
btc-updown-5m-1777369800,Up,sell,1,95.000000
btc-updown-5m-1777370100,Down,buy,18,816.349802
btc-updown-5m-1777370100,Down,sell,2,6.660000
btc-updown-5m-1777370100,Up,buy,20,1376.001548
btc-updown-5m-1777370100,Up,sell,2,9.230000
btc-updown-5m-1777370400,Down,buy,17,1001.711889
btc-updown-5m-1777370400,Up,buy,19,2197.454385
btc-updown-5m-1777370400,Up,sell,1,1.880000
btc-updown-5m-1777370700,Down,buy,20,394.088196
btc-updown-5m-1777370700,Down,sell,3,29.040000
btc-updown-5m-1777370700,Up,buy,27,1985.825896
btc-updown-5m-1777371000,Down,buy,21,283.781417
btc-updown-5m-1777371000,Down,sell,1,1.920000
btc-updown-5m-1777371000,Up,buy,37,1310.529192
btc-updown-5m-1777371300,Down,buy,14,2196.137683
btc-updown-5m-1777371300,Down,sell,1,2.490000
btc-updown-5m-1777371300,Up,buy,33,1402.954781
btc-updown-5m-1777371300,Up,sell,2,41.880000
btc-updown-5m-1777371600,Down,buy,19,190.096077
btc-updown-5m-1777371600,Down,sell,1,1.960000
btc-updown-5m-1777371600,Up,buy,28,932.138314
btc-updown-5m-1777371600,Up,sell,1,20.410000
btc-updown-5m-1777371900,Down,buy,19,229.320467
btc-updown-5m-1777371900,Down,sell,2,12.000000
btc-updown-5m-1777371900,Up,buy,19,596.533116
btc-updown-5m-1777371900,Up,sell,1,10.000000
btc-updown-5m-1777372200,Down,buy,21,527.888072
btc-updown-5m-1777372200,Up,buy,31,1359.036943
btc-updown-5m-1777372200,Up,sell,1,96.610000
btc-updown-5m-1777372500,Down,buy,81,969.027940
btc-updown-5m-1777372500,Up,buy,33,748.868202
btc-updown-5m-1777372500,Up,sell,1,1.820000
btc-updown-5m-1777372800,Down,buy,36,4653.646728
btc-updown-5m-1777372800,Up,buy,27,1173.434154
btc-updown-5m-1777372800,Up,sell,6,31.700000
btc-updown-5m-1777373100,Down,buy,14,622.508045
btc-updown-5m-1777373100,Down,sell,1,1.500000
btc-updown-5m-1777373100,Up,buy,19,422.579878
btc-updown-5m-1777373100,Up,sell,2,3.670000
btc-updown-5m-1777373400,Down,buy,13,263.940815
btc-updown-5m-1777373400,Down,sell,1,1.920000
btc-updown-5m-1777373400,Up,buy,16,284.609116
btc-updown-5m-1777373700,Down,buy,27,3257.072374
btc-updown-5m-1777373700,Down,sell,1,164.380000
btc-updown-5m-1777373700,Up,buy,19,130.745489
btc-updown-5m-1777373700,Up,sell,2,41.880000
btc-updown-5m-1777374000,Down,buy,21,86.151083
btc-updown-5m-1777374000,Up,buy,25,376.191260
btc-updown-5m-1777374000,Up,sell,3,30.860000
btc-updown-5m-1777377600,Down,buy,2,4.000000
btc-updown-5m-1777378800,Down,buy,3,17.040000
btc-updown-5m-1777378800,Up,buy,2,13.058820
btc-updown-5m-1777379100,Down,buy,1,5.000000
btc-updown-5m-1777379100,Up,buy,3,18.882349
btc-updown-5m-1777379400,Down,buy,6,18.000000
btc-updown-5m-1777379400,Up,buy,4,16.823524
btc-updown-5m-1777379700,Down,buy,5,124.000000
btc-updown-5m-1777379700,Up,buy,6,26.039207
btc-updown-5m-1777380000,Down,buy,16,198.163261
btc-updown-5m-1777380000,Up,buy,9,362.394780
btc-updown-5m-1777380300,Down,buy,34,589.651567
btc-updown-5m-1777380300,Up,buy,22,703.490201
btc-updown-5m-1777380300,Up,sell,4,39.920000
btc-updown-5m-1777380600,Down,buy,22,696.931455
btc-updown-5m-1777380600,Up,buy,22,459.877838
btc-updown-5m-1777380900,Down,buy,49,2072.002318
btc-updown-5m-1777380900,Up,buy,29,816.796219
btc-updown-5m-1777381200,Down,buy,11,90.850974
btc-updown-5m-1777381200,Up,buy,9,198.134894
btc-updown-5m-1777381200,Up,sell,1,1.960000
btc-updown-5m-1777381500,Down,buy,20,476.232877
btc-updown-5m-1777381500,Up,buy,15,1269.156572
btc-updown-5m-1777381500,Up,sell,1,1.920000
btc-updown-5m-1777381800,Down,buy,24,2014.431675
btc-updown-5m-1777381800,Up,buy,49,1849.547850
btc-updown-5m-1777381800,Up,sell,2,60.740000
btc-updown-5m-1777382100,Down,buy,8,118.056422
btc-updown-5m-1777382100,Down,sell,1,0.880000
btc-updown-5m-1777382100,Up,buy,19,637.274346
btc-updown-5m-1777382100,Up,sell,3,5.680000
btc-updown-5m-1777382400,Down,buy,14,2515.271697
btc-updown-5m-1777382400,Down,sell,1,331.100000
btc-updown-5m-1777382400,Up,buy,15,787.994329
btc-updown-5m-1777382700,Down,buy,10,119.632640
btc-updown-5m-1777382700,Up,buy,20,310.676134
btc-updown-5m-1777382700,Up,sell,6,17.340000
btc-updown-5m-1777383000,Down,buy,15,1776.290436
btc-updown-5m-1777383000,Up,buy,15,780.338564
btc-updown-5m-1777383300,Down,buy,19,892.897947
btc-updown-5m-1777383300,Up,buy,9,481.886807
btc-updown-5m-1777383600,Down,buy,24,1080.016118
btc-updown-5m-1777383600,Down,sell,1,100.000000
btc-updown-5m-1777383600,Up,buy,24,1412.282460
btc-updown-5m-1777383600,Up,sell,1,1.870000
btc-updown-5m-1777383900,Down,buy,21,1627.734177
btc-updown-5m-1777383900,Down,sell,1,11.760000
btc-updown-5m-1777383900,Up,buy,7,326.470000
btc-updown-5m-1777383900,Up,sell,1,4.740000
btc-updown-5m-1777384200,Down,buy,13,355.001362
btc-updown-5m-1777384200,Down,sell,1,67.870000
btc-updown-5m-1777384200,Up,buy,11,1195.662962
btc-updown-5m-1777384200,Up,sell,1,3.000000
btc-updown-5m-1777384500,Down,buy,20,462.607944
btc-updown-5m-1777384500,Up,buy,45,1811.524126
btc-updown-5m-1777384500,Up,sell,2,74.220000
btc-updown-5m-1777384800,Down,buy,23,1552.067742
btc-updown-5m-1777384800,Down,sell,1,4.080000
btc-updown-5m-1777384800,Up,buy,27,1835.376218
btc-updown-5m-1777384800,Up,sell,1,20.000000
btc-updown-5m-1777385100,Down,buy,29,2637.978994
btc-updown-5m-1777385100,Up,buy,66,3165.434999
btc-updown-5m-1777385100,Up,sell,4,227.700000
btc-updown-5m-1777385400,Down,buy,2,502.040815
btc-updown-5m-1777385400,Up,buy,2,166.468112
btc-updown-5m-1777385700,Down,buy,10,402.962989
btc-updown-5m-1777385700,Up,buy,21,634.796796
btc-updown-5m-1777385700,Up,sell,1,6.000000
btc-updown-5m-1777386000,Down,buy,45,4239.912520
btc-updown-5m-1777386000,Up,buy,53,1836.396702
btc-updown-5m-1777386000,Up,sell,2,53.300000
btc-updown-5m-1777386300,Down,buy,46,2742.544098
btc-updown-5m-1777386300,Up,buy,82,5401.580013
btc-updown-5m-1777386300,Up,sell,2,530.400000
btc-updown-5m-1777386600,Down,buy,15,780.941274
btc-updown-5m-1777386600,Up,buy,24,1597.798543
btc-updown-5m-1777386900,Down,buy,22,1111.282819
btc-updown-5m-1777386900,Up,buy,24,1539.544005
btc-updown-5m-1777386900,Up,sell,1,1.840000
btc-updown-5m-1777387200,Down,buy,40,2192.635632
btc-updown-5m-1777387200,Down,sell,1,2.170000
btc-updown-5m-1777387200,Up,buy,32,3725.119752
btc-updown-5m-1777387200,Up,sell,2,9.720000
btc-updown-5m-1777387500,Down,buy,18,803.102108
btc-updown-5m-1777387500,Down,sell,1,2.080000
btc-updown-5m-1777387500,Up,buy,36,1846.665464
btc-updown-5m-1777387800,Down,buy,24,1143.553065
btc-updown-5m-1777387800,Down,sell,1,1.990000
btc-updown-5m-1777387800,Up,buy,24,1038.334868
btc-updown-5m-1777388100,Down,buy,12,727.989990
btc-updown-5m-1777388100,Up,buy,18,680.738654
btc-updown-5m-1777388400,Down,buy,27,867.997441
btc-updown-5m-1777388400,Down,sell,1,45.320000
btc-updown-5m-1777388400,Up,buy,28,1009.000172
btc-updown-5m-1777388400,Up,sell,2,4.470000
btc-updown-5m-1777388700,Down,buy,39,1231.653505
btc-updown-5m-1777388700,Up,buy,39,1871.849542
btc-updown-5m-1777388700,Up,sell,2,3.900000
btc-updown-5m-1777389000,Down,buy,12,628.375498
btc-updown-5m-1777389000,Up,buy,25,1083.784238
btc-updown-5m-1777389000,Up,sell,4,11.040000
btc-updown-5m-1777389300,Down,buy,4,27.980388
btc-updown-5m-1777389300,Down,sell,2,11.790000
btc-updown-5m-1777389300,Up,buy,5,49.590000
btc-updown-5m-1777389300,Up,sell,1,4.760000
btc-updown-5m-1777389600,Down,buy,1,1.960783
btc-updown-5m-1777389600,Down,sell,1,1.960000
btc-updown-5m-1777389600,Up,buy,4,112.000000
btc-updown-5m-1777389900,Down,buy,10,398.717402
btc-updown-5m-1777389900,Down,sell,1,9.250000
btc-updown-5m-1777389900,Up,buy,37,1372.476280
btc-updown-5m-1777389900,Up,sell,13,28.850000
btc-updown-5m-1777390200,Down,buy,17,518.125471
btc-updown-5m-1777390200,Down,sell,2,196.410000
btc-updown-5m-1777390200,Up,buy,22,561.055960
btc-updown-5m-1777390500,Down,buy,17,610.116241
btc-updown-5m-1777390500,Down,sell,3,9.550000
btc-updown-5m-1777390500,Up,buy,14,483.400000
btc-updown-5m-1777390800,Down,buy,30,2132.850294
btc-updown-5m-1777390800,Down,sell,4,13.980000
btc-updown-5m-1777390800,Up,buy,36,783.907539
btc-updown-5m-1777390800,Up,sell,6,41.160000
btc-updown-5m-1777391100,Down,buy,17,297.217890
btc-updown-5m-1777391100,Down,sell,2,11.960000
btc-updown-5m-1777391100,Up,buy,13,513.196893
btc-updown-5m-1777391100,Up,sell,2,15.180000
btc-updown-5m-1777391400,Down,buy,7,378.460000
btc-updown-5m-1777391400,Down,sell,2,197.790000
btc-updown-5m-1777391400,Up,buy,8,235.779148
btc-updown-5m-1777391700,Down,buy,20,673.454421
btc-updown-5m-1777391700,Down,sell,2,8.840000
btc-updown-5m-1777391700,Up,buy,32,952.054532
btc-updown-5m-1777391700,Up,sell,3,4.000000
btc-updown-5m-1777392000,Down,buy,24,874.136665
btc-updown-5m-1777392000,Down,sell,2,91.990000
btc-updown-5m-1777392000,Up,buy,16,1091.711793
btc-updown-5m-1777392300,Down,buy,20,434.388268
btc-updown-5m-1777392300,Down,sell,3,51.040000
btc-updown-5m-1777392300,Up,buy,16,464.437601
btc-updown-5m-1777392300,Up,sell,1,1.950000
btc-updown-5m-1777392600,Down,buy,30,1060.440000
btc-updown-5m-1777392600,Down,sell,2,3.980000
btc-updown-5m-1777392600,Up,buy,26,1303.378207
btc-updown-5m-1777392900,Down,buy,13,506.084437
btc-updown-5m-1777392900,Up,buy,6,1556.551430
btc-updown-5m-1777393200,Down,buy,26,1972.454277
btc-updown-5m-1777393200,Up,buy,43,957.131322
btc-updown-5m-1777393200,Up,sell,4,22.000000
btc-updown-5m-1777393500,Down,buy,21,4655.373974
btc-updown-5m-1777393500,Down,sell,1,3.800000
btc-updown-5m-1777393500,Up,buy,41,409.420251
btc-updown-5m-1777393800,Down,buy,18,877.488070
btc-updown-5m-1777393800,Up,buy,11,226.415917
btc-updown-5m-1777394100,Down,buy,12,1205.804080
btc-updown-5m-1777394100,Up,buy,21,867.027804
btc-updown-5m-1777394400,Down,buy,12,626.275558
btc-updown-5m-1777394400,Down,sell,1,5.000000
btc-updown-5m-1777394400,Up,buy,24,1345.680195
btc-updown-5m-1777394700,Down,buy,12,133.474032
btc-updown-5m-1777394700,Up,buy,10,711.326608
btc-updown-5m-1777395000,Down,buy,10,214.664896
btc-updown-5m-1777395000,Up,buy,18,438.061636
btc-updown-5m-1777395000,Up,sell,1,4.380000
btc-updown-5m-1777395300,Down,buy,57,1693.403817
btc-updown-5m-1777395300,Down,sell,2,7.080000
btc-updown-5m-1777395300,Up,buy,33,1399.466192
btc-updown-5m-1777395300,Up,sell,1,49.010000
btc-updown-5m-1777395600,Down,buy,20,1240.010903
btc-updown-5m-1777395600,Up,buy,10,1308.084725
btc-updown-5m-1777395900,Down,buy,25,999.437663
btc-updown-5m-1777395900,Up,buy,10,254.252850
btc-updown-5m-1777396200,Down,buy,11,80.973697
btc-updown-5m-1777396200,Up,buy,16,865.716094
btc-updown-5m-1777396500,Down,buy,16,547.695670
btc-updown-5m-1777396500,Up,buy,32,1605.021555
btc-updown-5m-1777396500,Up,sell,1,5.000000
btc-updown-5m-1777396800,Down,buy,28,457.947804
btc-updown-5m-1777396800,Down,sell,1,10.000000
btc-updown-5m-1777396800,Up,buy,26,1926.696270
btc-updown-5m-1777396800,Up,sell,1,29.030000
btc-updown-5m-1777397100,Down,buy,29,927.386043
btc-updown-5m-1777397100,Down,sell,2,9.510000
btc-updown-5m-1777397100,Up,buy,21,525.864248
btc-updown-5m-1777397100,Up,sell,1,5.760000
btc-updown-5m-1777397400,Down,buy,21,621.603658
btc-updown-5m-1777397400,Up,buy,13,252.962068
btc-updown-5m-1777397700,Down,buy,25,1092.236255
btc-updown-5m-1777397700,Up,buy,23,304.501455
btc-updown-5m-1777398000,Down,buy,16,329.362710
btc-updown-5m-1777398000,Down,sell,1,4.890000
btc-updown-5m-1777398000,Up,buy,17,185.664773
btc-updown-5m-1777398300,Down,buy,9,417.443581
btc-updown-5m-1777398300,Up,buy,9,67.910783
btc-updown-5m-1777398600,Down,buy,19,1549.913982
btc-updown-5m-1777398600,Up,buy,13,155.255231
btc-updown-5m-1777398900,Down,buy,21,1098.147787
btc-updown-5m-1777398900,Down,sell,1,5.000000
btc-updown-5m-1777398900,Up,buy,21,553.890527
btc-updown-5m-1777399200,Down,buy,15,741.303305
btc-updown-5m-1777399200,Down,sell,1,2.000000
btc-updown-5m-1777399200,Up,buy,16,327.161618
btc-updown-5m-1777399500,Down,buy,39,3824.439670
btc-updown-5m-1777399500,Down,sell,2,3.140000
btc-updown-5m-1777399500,Up,buy,41,705.899627
btc-updown-5m-1777399500,Up,sell,2,20.000000
btc-updown-5m-1777399800,Down,buy,26,750.086150
btc-updown-5m-1777399800,Down,sell,2,5.800000
btc-updown-5m-1777399800,Up,buy,42,2480.417217
btc-updown-5m-1777399800,Up,sell,2,7.840000
btc-updown-5m-1777400100,Down,buy,30,364.059638
btc-updown-5m-1777400100,Down,sell,2,42.540000
btc-updown-5m-1777400100,Up,buy,18,1427.734916
btc-updown-5m-1777400100,Up,sell,5,47.960000
btc-updown-5m-1777400400,Down,buy,17,595.825917
btc-updown-5m-1777400400,Down,sell,1,5.000000
btc-updown-5m-1777400400,Up,buy,22,351.397567
btc-updown-5m-1777400400,Up,sell,2,80.430000
btc-updown-5m-1777400700,Down,buy,21,799.938663
btc-updown-5m-1777400700,Up,buy,24,869.637318
btc-updown-5m-1777401000,Down,buy,26,1370.448109
btc-updown-5m-1777401000,Up,buy,43,661.063474
btc-updown-5m-1777401000,Up,sell,4,22.000000
btc-updown-5m-1777401300,Down,buy,13,375.938658
btc-updown-5m-1777401300,Up,buy,19,631.666768
btc-updown-5m-1777401300,Up,sell,5,59.110000
btc-updown-5m-1777401600,Down,buy,16,363.899521
btc-updown-5m-1777401600,Up,buy,15,177.647550
btc-updown-5m-1777401600,Up,sell,1,4.100000
btc-updown-5m-1777401900,Down,buy,30,695.407592
btc-updown-5m-1777401900,Up,buy,10,298.939996
btc-updown-5m-1777402200,Down,buy,16,465.330000
btc-updown-5m-1777402200,Up,buy,14,154.063129
btc-updown-5m-1777402500,Down,buy,21,245.163252
btc-updown-5m-1777402500,Down,sell,2,42.540000
btc-updown-5m-1777402500,Up,buy,21,724.497290
btc-updown-5m-1777402800,Down,buy,31,1083.412822
btc-updown-5m-1777402800,Up,buy,16,274.637212
btc-updown-5m-1777403100,Down,buy,18,735.052576
btc-updown-5m-1777403100,Up,buy,22,685.364689
btc-updown-5m-1777403100,Up,sell,3,12.530000
btc-updown-5m-1777403400,Down,buy,9,116.467234
btc-updown-5m-1777403400,Up,buy,37,694.807704
btc-updown-5m-1777403700,Down,buy,29,1227.627223
btc-updown-5m-1777403700,Up,buy,43,1341.266201
btc-updown-5m-1777404000,Down,buy,13,1834.620483
btc-updown-5m-1777404000,Up,buy,23,868.301859
btc-updown-5m-1777404300,Down,buy,18,1327.306804
btc-updown-5m-1777404300,Down,sell,6,48.320000
btc-updown-5m-1777404300,Up,buy,16,196.274994
btc-updown-5m-1777404600,Down,buy,16,1320.592948
btc-updown-5m-1777404600,Up,buy,20,1255.662663
btc-updown-5m-1777404900,Down,buy,22,1370.617966
btc-updown-5m-1777404900,Up,buy,15,659.648892
btc-updown-5m-1777405200,Down,buy,20,1622.654045
btc-updown-5m-1777405200,Down,sell,1,8.600000
btc-updown-5m-1777405200,Up,buy,17,410.079820
btc-updown-5m-1777405200,Up,sell,1,6.000000
btc-updown-5m-1777405500,Down,buy,40,1562.239715
btc-updown-5m-1777405500,Up,buy,28,513.074335
btc-updown-5m-1777405800,Down,buy,18,269.136333
btc-updown-5m-1777405800,Up,buy,28,372.733336
btc-updown-5m-1777406100,Down,buy,35,2849.199851
btc-updown-5m-1777406100,Down,sell,1,3.210000
btc-updown-5m-1777406100,Up,buy,31,1825.173157
btc-updown-5m-1777406100,Up,sell,6,109.680000
btc-updown-5m-1777406400,Down,buy,24,1101.377373
btc-updown-5m-1777406400,Up,buy,21,259.039475
btc-updown-5m-1777406700,Down,buy,33,1334.839969
btc-updown-5m-1777406700,Down,sell,1,93.000000
btc-updown-5m-1777406700,Up,buy,31,844.496700
btc-updown-5m-1777407000,Down,buy,28,1888.795217
btc-updown-5m-1777407000,Down,sell,1,21.150000
btc-updown-5m-1777407000,Up,buy,20,1221.042929
btc-updown-5m-1777407300,Down,buy,32,1340.096403
btc-updown-5m-1777407300,Down,sell,2,9.700000
btc-updown-5m-1777407300,Up,buy,18,290.294447
btc-updown-5m-1777407600,Down,buy,20,341.222738
btc-updown-5m-1777407600,Up,buy,22,1680.881276
btc-updown-5m-1777407600,Up,sell,2,30.000000
btc-updown-5m-1777407900,Down,buy,11,1537.008978
btc-updown-5m-1777407900,Up,buy,8,33.483642
btc-updown-5m-1777408200,Down,buy,7,86.321046
btc-updown-5m-1777408200,Down,sell,2,8.500000
btc-updown-5m-1777408200,Up,buy,4,22.545452
btc-updown-5m-1777408500,Down,buy,29,1933.185699
btc-updown-5m-1777408500,Up,buy,17,182.861816
btc-updown-5m-1777408500,Up,sell,1,4.410000
btc-updown-5m-1777408800,Down,buy,8,383.537510
btc-updown-5m-1777408800,Up,buy,19,340.364719
btc-updown-5m-1777408800,Up,sell,3,17.060000
btc-updown-5m-1777409100,Down,buy,16,1433.787525
btc-updown-5m-1777409100,Up,buy,28,279.482130
btc-updown-5m-1777409400,Down,buy,19,1044.185497
btc-updown-5m-1777409400,Up,buy,22,629.349960
btc-updown-5m-1777409400,Up,sell,1,2.000000
btc-updown-5m-1777409700,Down,buy,18,1645.369312
btc-updown-5m-1777409700,Down,sell,2,20.000000
btc-updown-5m-1777409700,Up,buy,6,69.246683
btc-updown-5m-1777409700,Up,sell,1,1.810000
btc-updown-5m-1777410000,Down,buy,27,2810.216136
btc-updown-5m-1777410000,Down,sell,1,1.960000
btc-updown-5m-1777410000,Up,buy,15,159.860957
btc-updown-5m-1777410000,Up,sell,2,28.130000
btc-updown-5m-1777410300,Down,buy,9,185.060133
btc-updown-5m-1777410300,Up,buy,6,136.192853
btc-updown-5m-1777410600,Down,buy,22,1194.389243
btc-updown-5m-1777410600,Down,sell,1,80.000000
btc-updown-5m-1777410600,Up,buy,19,375.507700
btc-updown-5m-1777410900,Down,buy,4,17.629230
btc-updown-5m-1777410900,Up,buy,6,357.685912
btc-updown-5m-1777411200,Down,buy,9,644.222021
btc-updown-5m-1777411200,Up,buy,18,258.439803
btc-updown-5m-1777411500,Down,buy,9,124.514040
btc-updown-5m-1777411500,Down,sell,3,5.660000
btc-updown-5m-1777411500,Up,buy,17,244.259234
btc-updown-5m-1777411800,Down,buy,21,421.903990
btc-updown-5m-1777411800,Up,buy,22,2234.925452
btc-updown-5m-1777412100,Down,buy,24,828.341809
btc-updown-5m-1777412100,Up,buy,25,509.046890
btc-updown-5m-1777412100,Up,sell,3,163.840000
btc-updown-5m-1777412400,Down,buy,15,142.200427
btc-updown-5m-1777412400,Down,sell,1,4.630000
btc-updown-5m-1777412400,Up,buy,14,1065.464862
btc-updown-5m-1777412700,Down,buy,14,243.115766
btc-updown-5m-1777412700,Up,buy,21,942.086780
btc-updown-5m-1777413000,Down,buy,6,171.094061
btc-updown-5m-1777413000,Up,buy,11,143.899986
btc-updown-5m-1777413300,Down,buy,18,1653.084134
btc-updown-5m-1777413300,Down,sell,1,1.190000
btc-updown-5m-1777413300,Up,buy,33,1424.195244
btc-updown-5m-1777413600,Down,buy,10,138.384894
btc-updown-5m-1777413600,Up,buy,18,346.889378
btc-updown-5m-1777413900,Down,buy,17,586.727367
btc-updown-5m-1777413900,Up,buy,17,645.098879
btc-updown-5m-1777414200,Down,buy,17,728.117539
btc-updown-5m-1777414200,Up,buy,19,772.081190
btc-updown-5m-1777414500,Down,buy,16,209.461822
btc-updown-5m-1777414500,Up,buy,18,698.228978
btc-updown-5m-1777414800,Down,buy,22,2447.840000
btc-updown-5m-1777414800,Up,buy,9,107.098028
btc-updown-5m-1777415100,Down,buy,11,129.098036
btc-updown-5m-1777415100,Up,buy,13,74.435674
btc-updown-5m-1777415400,Down,buy,4,89.620815
btc-updown-5m-1777415400,Up,buy,9,446.177654
btc-updown-5m-1777415700,Down,buy,20,410.880000
btc-updown-5m-1777415700,Up,buy,11,84.223913
btc-updown-5m-1777416000,Down,buy,20,626.204417
btc-updown-5m-1777416000,Up,buy,11,1552.244452
btc-updown-5m-1777416300,Down,buy,12,203.689311
btc-updown-5m-1777416300,Up,buy,15,458.543494
btc-updown-5m-1777416600,Down,buy,8,57.649164
btc-updown-5m-1777416600,Down,sell,2,6.480000
btc-updown-5m-1777416600,Up,buy,23,960.609609
btc-updown-5m-1777416900,Down,buy,36,751.210365
btc-updown-5m-1777416900,Down,sell,2,3.560000
btc-updown-5m-1777416900,Up,buy,83,2851.001264
btc-updown-5m-1777417200,Down,buy,14,290.629028
btc-updown-5m-1777417200,Up,buy,17,713.829966
btc-updown-5m-1777417500,Down,buy,9,69.878132
btc-updown-5m-1777417500,Up,buy,18,1338.350220
btc-updown-5m-1777417800,Down,buy,15,715.411275
btc-updown-5m-1777417800,Down,sell,1,4.520000
btc-updown-5m-1777417800,Up,buy,15,518.060874
btc-updown-5m-1777418100,Down,buy,5,94.410783
btc-updown-5m-1777418100,Up,buy,3,34.607842
btc-updown-5m-1777418400,Down,buy,17,1938.854898
btc-updown-5m-1777418400,Up,buy,26,536.815797
btc-updown-5m-1777418400,Up,sell,2,33.250000
btc-updown-5m-1777418700,Down,buy,14,1504.110000
btc-updown-5m-1777418700,Up,buy,11,1616.886317
btc-updown-5m-1777418700,Up,sell,2,77.380000
btc-updown-5m-1777419000,Down,buy,9,979.979547
btc-updown-5m-1777419000,Up,buy,9,1387.039958
btc-updown-5m-1777419300,Down,buy,22,2501.392018
btc-updown-5m-1777419300,Up,buy,29,1028.318096
btc-updown-5m-1777419600,Down,buy,12,1051.809168
btc-updown-5m-1777419600,Down,sell,1,4.020000
btc-updown-5m-1777419600,Up,buy,15,240.209986
btc-updown-5m-1777419900,Down,buy,16,202.498898
btc-updown-5m-1777419900,Up,buy,14,847.840414
btc-updown-5m-1777420200,Down,buy,19,472.534897
btc-updown-5m-1777420200,Down,sell,1,199.980000
btc-updown-5m-1777420200,Up,buy,18,395.531842
btc-updown-5m-1777420500,Down,buy,28,1031.316209
btc-updown-5m-1777420500,Up,buy,14,157.043090
btc-updown-5m-1777420800,Down,buy,4,413.800000
btc-updown-5m-1777420800,Up,buy,4,25.490191
btc-updown-5m-1777421100,Down,buy,21,291.940000
btc-updown-5m-1777421100,Up,buy,12,121.573520
btc-updown-5m-1777421400,Down,buy,5,71.930584
btc-updown-5m-1777421400,Up,buy,9,80.590000
btc-updown-5m-1777421700,Down,buy,12,326.088020
btc-updown-5m-1777421700,Up,buy,12,222.108856
btc-updown-5m-1777422000,Down,buy,9,1804.802075
btc-updown-5m-1777422000,Up,buy,17,527.507349
btc-updown-5m-1777422300,Down,buy,16,23523.758553
btc-updown-5m-1777422300,Down,sell,2,6.560000
btc-updown-5m-1777422300,Up,buy,16,107.254723
btc-updown-5m-1777422300,Up,sell,5,27.680000
btc-updown-5m-1777422600,Down,buy,11,250.453382
btc-updown-5m-1777422600,Up,buy,19,433.705401
btc-updown-5m-1777422900,Down,buy,10,110.208460
btc-updown-5m-1777422900,Up,buy,18,1877.666108
btc-updown-5m-1777423200,Down,buy,14,344.093249
btc-updown-5m-1777423200,Up,buy,13,394.409137
btc-updown-5m-1777423200,Up,sell,1,44.000000
btc-updown-5m-1777423500,Down,buy,13,326.139761
btc-updown-5m-1777423500,Up,buy,15,1574.890440
btc-updown-5m-1777423500,Up,sell,1,2.080000
btc-updown-5m-1777423800,Down,buy,18,1045.187394
btc-updown-5m-1777423800,Up,buy,19,384.402085
btc-updown-5m-1777424100,Down,buy,20,1141.416055
btc-updown-5m-1777424100,Up,buy,29,467.171198
btc-updown-5m-1777424100,Up,sell,2,43.250000
btc-updown-5m-1777424400,Down,buy,13,445.877348
btc-updown-5m-1777424400,Up,buy,12,215.642095
btc-updown-5m-1777424400,Up,sell,2,31.560000
btc-updown-5m-1777424700,Down,buy,35,2316.166307
btc-updown-5m-1777424700,Down,sell,5,50.010000
btc-updown-5m-1777424700,Up,buy,31,1666.181285
btc-updown-5m-1777425000,Down,buy,23,314.839633
btc-updown-5m-1777425000,Up,buy,28,1840.621686
btc-updown-5m-1777425000,Up,sell,1,2.120000
btc-updown-5m-1777425300,Down,buy,2,4.200000
btc-updown-5m-1777425300,Up,buy,3,25.392154
btc-updown-5m-1777425600,Down,buy,21,318.078797
btc-updown-5m-1777425600,Up,buy,10,253.444431
btc-updown-5m-1777425900,Down,buy,20,158.851407
btc-updown-5m-1777425900,Down,sell,1,1.920000
btc-updown-5m-1777425900,Up,buy,26,1528.104877
btc-updown-5m-1777426200,Down,buy,15,784.277489
btc-updown-5m-1777426200,Up,buy,12,1173.960650
btc-updown-5m-1777426500,Down,buy,20,199.738319
btc-updown-5m-1777426500,Up,buy,18,572.685833
btc-updown-5m-1777426500,Up,sell,1,28.300000
btc-updown-5m-1777426800,Down,buy,22,329.265169
btc-updown-5m-1777426800,Down,sell,2,16.340000
btc-updown-5m-1777426800,Up,buy,31,2079.735104
btc-updown-5m-1777427100,Down,buy,16,359.105856
btc-updown-5m-1777427100,Up,buy,10,481.737437
btc-updown-5m-1777427400,Down,buy,24,919.780652
btc-updown-5m-1777427400,Up,buy,22,895.359419
btc-updown-5m-1777427400,Up,sell,1,19.990000
btc-updown-5m-1777427700,Down,buy,19,952.138449
btc-updown-5m-1777427700,Up,buy,12,690.783264
btc-updown-5m-1777428000,Down,buy,11,234.624079
btc-updown-5m-1777428000,Up,buy,3,12.260000
btc-updown-5m-1777428000,Up,sell,2,3.920000
btc-updown-5m-1777428300,Down,buy,23,619.019097
btc-updown-5m-1777428300,Up,buy,23,713.320378
btc-updown-5m-1777428600,Down,buy,21,1074.389022
btc-updown-5m-1777428600,Down,sell,2,8.000000
btc-updown-5m-1777428600,Up,buy,19,1081.112251
btc-updown-5m-1777428900,Down,buy,8,344.985663
btc-updown-5m-1777428900,Up,buy,6,80.662649
btc-updown-5m-1777428900,Up,sell,2,12.000000
btc-updown-5m-1777429200,Down,buy,12,226.876453
btc-updown-5m-1777429200,Up,buy,8,44.081630
btc-updown-5m-1777429200,Up,sell,1,1.840000
btc-updown-5m-1777429500,Down,buy,41,1171.976459
btc-updown-5m-1777429500,Up,buy,17,923.682235
btc-updown-5m-1777429800,Down,buy,16,482.075316
btc-updown-5m-1777429800,Up,buy,29,1467.889126
btc-updown-5m-1777430100,Down,buy,16,367.190000
