mode,fill,asset,slug,direction,slot_start_us,won,entry_vwap,fe,dev,fair_up,pnl,pnl07,iso,in_base
orig_lookahead,B_kalshi_inwin60,ETH,eth-updown-15m-1779961500,UP,1779961500000000,True,0.44569987959205537,4631.128204570626,8.711400654254867,0.9231128288017129,30.469725417975447,30.12153133824063,2026-W22,False
live_causal,A_poly_prewin,ETH,eth-updown-15m-1779977700,UP,1779977700000000,False,0.5099999904632568,938.9335065424997,46.389975150483046,0.6038933411175068,-25.0,-25.0,2026-W22,False
live_causal,B_kalshi_inwin60,ETH,eth-updown-15m-1779977700,UP,1779977700000000,False,0.4894206799026903,938.9335065424997,46.389975150483046,0.6038933411175068,-25.0,-25.89351381017029,2026-W22,False
live_causal,A_poly_prewin,ETH,eth-updown-15m-1779982200,UP,1779982200000000,False,0.5099999904632568,2285.1798168123028,21.38965288352136,0.7385179721444871,-25.0,-25.0,2026-W22,False
live_causal,B_kalshi_inwin60,ETH,eth-updown-15m-1779982200,UP,1779982200000000,False,0.47438329632677073,2285.1798168123028,21.38965288352136,0.7385179721444871,-25.0,-25.91982923142815,2026-W22,False
orig_lookahead,A_poly_prewin,ETH,eth-updown-15m-1779982200,UP,1779982200000000,False,0.5099999904632568,1979.8951545839527,21.38965288352136,0.7079895059216521,-25.0,-25.0,2026-W22,False
orig_lookahead,B_kalshi_inwin60,ETH,eth-updown-15m-1779982200,UP,1779982200000000,False,0.47438329632677073,1979.8951545839527,21.38965288352136,0.7079895059216521,-25.0,-25.91982923142815,2026-W22,False
live_causal,A_poly_prewin,ETH,eth-updown-15m-1779986700,UP,1779986700000000,True,0.46000000834465027,3272.8829266472403,12.499020364782684,0.7872883010093743,28.760868599036254,28.40282511566054,2026-W22,False
orig_lookahead,A_poly_prewin,ETH,eth-updown-15m-1779986700,UP,1779986700000000,True,0.46000000834465027,1813.6990338961623,12.499020364782684,0.6413699117342665,28.760868599036254,28.40282511566054,2026-W22,False
live_causal,A_poly_prewin,ETH,eth-updown-15m-1779987600,UP,1779987600000000,True,0.46000000834465027,2489.773256878547,15.50342370877632,0.708977334032505,28.760868599036254,28.40282511566054,2026-W22,False
live_causal,B_kalshi_inwin60,ETH,eth-updown-15m-1779987600,UP,1779987600000000,True,0.5199999809265137,2489.773256878547,15.50342370877632,0.708977334032505,22.615386343566684,22.23692480699557,2026-W22,False
orig_lookahead,A_poly_prewin,ETH,eth-updown-15m-1779987600,UP,1779987600000000,True,0.46000000834465027,3073.7358622211054,15.50342370877632,0.7673735945667608,28.760868599036254,28.40282511566054,2026-W22,False
orig_lookahead,B_kalshi_inwin60,ETH,eth-updown-15m-1779987600,UP,1779987600000000,True,0.5199999809265137,3073.7358622211054,15.50342370877632,0.7673735945667608,22.615386343566684,22.23692480699557,2026-W22,False
live_causal,A_poly_prewin,ETH,eth-updown-15m-1780002900,UP,1780002900000000,True,0.5,3554.37752185396,10.19066196260719,0.855437752185396,24.5,24.125,2026-W22,False
live_causal,B_kalshi_inwin60,ETH,eth-updown-15m-1780002900,UP,1780002900000000,True,0.44999998807907104,3554.37752185396,10.19066196260719,0.855437752185396,29.944445886729717,29.593057006413595,2026-W22,False
orig_lookahead,A_poly_prewin,ETH,eth-updown-15m-1780002900,UP,1780002900000000,True,0.5,1647.9300192319402,10.19066196260719,0.664793001923194,24.5,24.125,2026-W22,False
orig_lookahead,B_kalshi_inwin60,ETH,eth-updown-15m-1780002900,UP,1780002900000000,True,0.44999998807907104,1647.9300192319402,10.19066196260719,0.664793001923194,29.944445886729717,29.593057006413595,2026-W22,False
