asset,slug,direction,leg,slot_start_us,slot_end_us,fire_us,dev_bps,fair_edge_bp,fair_up,cvd_30s,sigma,s_now,strike,tau_s,won,in_baseline,iso_week,iso_year,variant,fill_ts_us,entry_vwap,shares,pnl_07,pnl_legacy
BTC,btc-updown-15m-1779038100,DOWN,Down,1779038100000000,1779039000000000,1779037980000000,-10.48668336609109,918.5644217231447,0.4481435494830353,-425082.19696770003,3.4189380492973027e-05,77909.08,77920.17,1020.0,False,True,20,2026,A_poly_prewindow,1779037980000000,0.46000000834465027,54.3478251010574,-25.0,-25.0
BTC,btc-updown-15m-1779038100,DOWN,Down,1779038100000000,1779039000000000,1779037980000000,-10.48668336609109,918.5644217231447,0.4481435494830353,-425082.19696770003,3.4189380492973027e-05,77909.08,77920.17,1020.0,False,True,20,2026,B_kalshi_inwin60,1779038160000000,0.3700000047683716,67.56756669679118,-26.10249999165535,-25.0
BTC,btc-updown-15m-1779038100,DOWN,Down,1779038100000000,1779039000000000,1779037980000000,-10.48668336609109,918.5644217231447,0.4481435494830353,-425082.19696770003,3.4189380492973027e-05,77909.08,77920.17,1020.0,False,True,20,2026,C_kalshi_open,1779038101000000,0.4300000071525574,58.13953391663639,-25.997499987483025,-25.0
BTC,btc-updown-15m-1779060600,UP,Up,1779060600000000,1779061500000000,1779060480000000,14.172640985979845,1838.8323272959983,0.7138832041193703,41747.7672544,6.112568311445324e-05,77909.08,77823.23,1020.0,False,True,20,2026,A_poly_prewindow,1779060480000000,0.5299999713897705,47.1698138670551,-25.000000000000004,-25.000000000000004
BTC,btc-updown-15m-1779060600,UP,Up,1779060600000000,1779061500000000,1779060480000000,14.172640985979845,1838.8323272959983,0.7138832041193703,41747.7672544,6.112568311445324e-05,77909.08,77823.23,1020.0,False,True,20,2026,B_kalshi_inwin60,1779060660000000,0.3183312481602621,78.53454583702663,-26.192920315719544,-25.0
BTC,btc-updown-15m-1779060600,UP,Up,1779060600000000,1779061500000000,1779060480000000,14.172640985979845,1838.8323272959983,0.7138832041193703,41747.7672544,6.112568311445324e-05,77909.08,77823.23,1020.0,False,True,20,2026,C_kalshi_open,1779060601000000,0.5600000023841858,44.64285695279131,-25.769999995827675,-25.0
BTC,btc-updown-15m-1779063300,DOWN,Down,1779063300000000,1779064200000000,1779063180000000,-18.976019244456484,3335.80306146261,0.20641968550908868,-59719.500432700006,9.396662245340437e-05,77017.6,77207.11,1020.0,True,True,21,2026,A_poly_prewindow,1779063180000000,0.4637248793848549,53.911276084999486,27.972794623922976,28.33305056329949
BTC,btc-updown-15m-1779063300,DOWN,Down,1779063300000000,1779064200000000,1779063180000000,-18.976019244456484,3335.80306146261,0.20641968550908868,-59719.500432700006,9.396662245340437e-05,77017.6,77207.11,1020.0,True,True,21,2026,B_kalshi_inwin60,1779063360000000,0.4300000071525574,58.13953391663639,32.142033929153364,32.47674323830366
BTC,btc-updown-15m-1779063300,DOWN,Down,1779063300000000,1779064200000000,1779063180000000,-18.976019244456484,3335.80306146261,0.20641968550908868,-59719.500432700006,9.396662245340437e-05,77017.6,77207.11,1020.0,True,True,21,2026,C_kalshi_open,1779063301000000,0.47999998927116394,52.083334497486575,26.173334478711112,26.541667807536843
BTC,btc-updown-15m-1779114600,UP,Up,1779114600000000,1779115500000000,1779114480000000,22.519476327570263,1248.4028121706037,0.6548402526068309,412597.2792788,0.00013313625602236318,76795.99,76666.0,1020.0,False,True,21,2026,A_poly_prewindow,1779114480000000,0.5299999713897705,47.1698138670551,-25.000000000000004,-25.000000000000004
BTC,btc-updown-15m-1779114600,UP,Up,1779114600000000,1779115500000000,1779114480000000,22.519476327570263,1248.4028121706037,0.6548402526068309,412597.2792788,0.00013313625602236318,76795.99,76666.0,1020.0,False,True,21,2026,B_kalshi_inwin60,1779114660000000,0.47999998927116394,52.083334497486575,-25.910000018775463,-25.0
