tag,fire_us,pnl,won,vwap,slug
v6c3_v7,1780869000000000,1.4949473684210524,1,0.76,eth-updown-5m-1780868700
v10_grandparent,1780869000000000,1.4949473684210524,1,0.76,eth-updown-5m-1780868700
cloud_vwap_v7,1780869000000000,1.4949473684210524,1,0.76,eth-updown-5m-1780868700
cloud_ribbon_v6,1780869000000000,1.4949473684210524,1,0.76,eth-updown-5m-1780868700
v10_grandparent,1780869600000000,0.8963809523809526,1,0.84,eth-updown-5m-1780869300
v8_grandparent,1780869600000000,0.8963809523809526,1,0.84,eth-updown-5m-1780869300
v6c3_v7,1780869600000000,0.8963809523809526,1,0.84,eth-updown-5m-1780869300
cloud_ribbon_v6,1780869600000000,0.8963809523809526,1,0.84,eth-updown-5m-1780869300
cloud_ribbon_v6,1780869900000000,3.0602213114754098,1,0.61,eth-updown-5m-1780869600
cloud_vwap_v7,1780869900000000,3.0602213114754098,1,0.61,eth-updown-5m-1780869600
v6c3_v7,1780869900000000,3.0602213114754098,1,0.61,eth-updown-5m-1780869600
v6c3_v7,1780870200000000,-5.0,0,0.68,eth-updown-5m-1780869900
cloud_vwap_v7,1780870200000000,-5.0,0,0.68,eth-updown-5m-1780869900
cloud_ribbon_v6,1780870200000000,-5.0,0,0.68,eth-updown-5m-1780869900
cloud_vwap_v7,1780870800000000,1.5791666666666668,1,0.75,eth-updown-5m-1780870500
v10_grandparent,1780872000000000,1.2556139240506328,1,0.79,eth-updown-5m-1780871700
v8_grandparent,1780872000000000,1.2556139240506328,1,0.79,eth-updown-5m-1780871700
v10_grandparent,1780872300000000,1.33325641025641,1,0.78,eth-updown-5m-1780872000
v8_grandparent,1780872300000000,1.33325641025641,1,0.78,eth-updown-5m-1780872000
cloud_vwap_v7,1780889100000000,-5.0,0,0.71,eth-updown-5m-1780888800
v8_grandparent,1780889100000000,-5.0,0,0.71,eth-updown-5m-1780888800
cloud_ribbon_v6,1780889100000000,-5.0,0,0.71,eth-updown-5m-1780888800
v6c3_v7,1780889100000000,-5.0,0,0.71,eth-updown-5m-1780888800
cloud_ribbon_V10,1780889100000000,-5.0,0,0.71,eth-updown-5m-1780888800
cloud_ribbon_v6,1780889400000000,1.6078625783158118,1,0.7466549856642243,eth-updown-5m-1780889100
cloud_vwap_v7,1780889400000000,1.6078625783158118,1,0.7466549856642243,eth-updown-5m-1780889100
v6c3_v7,1780889400000000,1.6078625783158118,1,0.7466549856642243,eth-updown-5m-1780889100
v10_grandparent,1780889700000000,1.8464444444444446,1,0.72,eth-updown-5m-1780889400
v8_grandparent,1780889700000000,1.8464444444444446,1,0.72,eth-updown-5m-1780889400
cloud_vwap_v7,1780890000000000,2.8591781588209737,1,0.6257697961778378,eth-updown-5m-1780889700
v8_grandparent,1780890600000000,-5.0,0,0.6,eth-updown-5m-1780890300
v10_grandparent,1780890600000000,-5.0,0,0.6,eth-updown-5m-1780890300
v10_grandparent,1780891500000000,-5.0,0,0.63,eth-updown-5m-1780891200
v8_grandparent,1780891500000000,-5.0,0,0.63,eth-updown-5m-1780891200
cloud_ribbon_V10,1780891500000000,-5.0,0,0.63,eth-updown-5m-1780891200
cloud_ribbon_v6,1780891500000000,-5.0,0,0.63,eth-updown-5m-1780891200
cloud_vwap_v7,1780891500000000,-5.0,0,0.63,eth-updown-5m-1780891200
cloud_vwap_v7,1780892100000000,2.8070079365079366,1,0.63,eth-updown-5m-1780891800
cloud_vwap_v7,1780892700000000,2.931516129032258,1,0.62,eth-updown-5m-1780892400
cloud_ribbon_V10,1780892700000000,2.931516129032258,1,0.62,eth-updown-5m-1780892400
cloud_ribbon_v6,1780892700000000,2.931516129032258,1,0.62,eth-updown-5m-1780892400
v10_grandparent,1780893000000000,1.5791666666666668,1,0.75,eth-updown-5m-1780892700
v8_grandparent,1780893000000000,1.5791666666666668,1,0.75,eth-updown-5m-1780892700
cloud_ribbon_V10,1780893300000000,2.456757575757575,1,0.66,eth-updown-5m-1780893000
cloud_vwap_v7,1780893300000000,2.456757575757575,1,0.66,eth-updown-5m-1780893000
cloud_ribbon_v6,1780893300000000,2.456757575757575,1,0.66,eth-updown-5m-1780893000
cloud_ribbon_v6,1780893900000000,1.7548150684931507,1,0.73,eth-updown-5m-1780893600
cloud_vwap_v7,1780893900000000,1.7548150684931507,1,0.73,eth-updown-5m-1780893600
cloud_ribbon_V10,1780893900000000,1.7548150684931507,1,0.73,eth-updown-5m-1780893600
cloud_vwap_v7,1780894500000000,2.8070079365079366,1,0.63,eth-updown-5m-1780894200
cloud_ribbon_v6,1780894500000000,2.8070079365079366,1,0.63,eth-updown-5m-1780894200
cloud_ribbon_V10,1780894500000000,2.8070079365079366,1,0.63,eth-updown-5m-1780894200
v8_grandparent,1780894800000000,-5.0,0,0.6030766797168505,eth-updown-5m-1780894500
v10_grandparent,1780894800000000,-5.0,0,0.6030766797168505,eth-updown-5m-1780894500
v8_grandparent,1780895700000000,4.269462264150942,1,0.53,eth-updown-5m-1780895400
cloud_vwap_v7,1780897800000000,3.193333333333334,1,0.6,eth-updown-5m-1780897500
cloud_ribbon_v6,1780897800000000,3.193333333333334,1,0.6,eth-updown-5m-1780897500
v6c3_v7,1780897800000000,3.193333333333334,1,0.6,eth-updown-5m-1780897500
v10_grandparent,1780898400000000,-5.0,0,0.56,eth-updown-5m-1780898100
v8_grandparent,1780898400000000,-5.0,0,0.56,eth-updown-5m-1780898100
cloud_vwap_v7,1780898400000000,-5.0,0,0.56,eth-updown-5m-1780898100
v8_grandparent,1780899000000000,-5.0,0,0.72,eth-updown-5m-1780898700
v10_grandparent,1780899000000000,-5.0,0,0.72,eth-updown-5m-1780898700
cloud_ribbon_v6,1780899300000000,3.193333333333334,1,0.6,eth-updown-5m-1780899000
v6c3_v7,1780899300000000,3.193333333333334,1,0.6,eth-updown-5m-1780899000
cloud_vwap_v7,1780899300000000,3.193333333333334,1,0.6,eth-updown-5m-1780899000
v10_grandparent,1780899600000000,-5.0,0,0.74,eth-updown-5m-1780899300
v8_grandparent,1780899600000000,-5.0,0,0.74,eth-updown-5m-1780899300
v8_grandparent,1780899900000000,4.790133094423153,1,0.5017808300045259,eth-updown-5m-1780899600
v10_grandparent,1780899900000000,4.790133094423153,1,0.5017808300045259,eth-updown-5m-1780899600
cloud_ribbon_v6,1780900200000000,2.2409411764705878,1,0.68,eth-updown-5m-1780899900
cloud_vwap_v7,1780900200000000,2.2409411764705878,1,0.68,eth-updown-5m-1780899900
cloud_vwap_v7,1780900500000000,-5.0,0,0.44,eth-updown-5m-1780900200
cloud_vwap_v7,1780901100000000,3.93340909090909,1,0.55,eth-updown-5m-1780900800
cloud_ribbon_v6,1780901100000000,3.93340909090909,1,0.55,eth-updown-5m-1780900800
cloud_ribbon_v6,1780901400000000,3.473689655172415,1,0.58,eth-updown-5m-1780901100
cloud_ribbon_V10,1780901400000000,3.473689655172415,1,0.58,eth-updown-5m-1780901100
v10_grandparent,1780901400000000,3.473689655172415,1,0.58,eth-updown-5m-1780901100
cloud_vwap_v7,1780901400000000,3.473689655172415,1,0.58,eth-updown-5m-1780901100
v8_grandparent,1780901400000000,3.473689655172415,1,0.58,eth-updown-5m-1780901100
cloud_vwap_v7,1780901700000000,3.985916366166888,1,0.5467740332040958,eth-updown-5m-1780901400
v6c3_v7,1780902300000000,-5.0,0,0.6633663366336635,eth-updown-5m-1780902000
cloud_ribbon_v6,1780902300000000,-5.0,0,0.6633663366336635,eth-updown-5m-1780902000
cloud_vwap_v7,1780902300000000,-5.0,0,0.6633663366336635,eth-updown-5m-1780902000
cloud_ribbon_v6,1780902900000000,2.456757575757575,1,0.66,eth-updown-5m-1780902600
cloud_vwap_v7,1780902900000000,2.456757575757575,1,0.66,eth-updown-5m-1780902600
v6c3_v7,1780902900000000,2.456757575757575,1,0.66,eth-updown-5m-1780902600
cloud_vwap_v7,1780903800000000,-5.0,0,0.51,eth-updown-5m-1780903500
v8_grandparent,1780905300000000,3.0602213114754098,1,0.61,eth-updown-5m-1780905000
v10_grandparent,1780905300000000,3.0602213114754098,1,0.61,eth-updown-5m-1780905000
v10_grandparent,1780905600000000,-5.0,0,0.42,eth-updown-5m-1780905300
v8_grandparent,1780905600000000,-5.0,0,0.42,eth-updown-5m-1780905300
cloud_vwap_v7,1780905600000000,-5.0,0,0.42,eth-updown-5m-1780905300
v8_grandparent,1780905900000000,1.4130064935064934,1,0.77,eth-updown-5m-1780905600
v10_grandparent,1780905900000000,1.4130064935064934,1,0.77,eth-updown-5m-1780905600
cloud_vwap_v7,1780905900000000,1.4130064935064934,1,0.77,eth-updown-5m-1780905600
v6c3_v7,1780905900000000,1.4130064935064934,1,0.77,eth-updown-5m-1780905600
cloud_ribbon_v6,1780905900000000,1.4130064935064934,1,0.77,eth-updown-5m-1780905600
cloud_ribbon_V10,1780905900000000,1.4130064935064934,1,0.77,eth-updown-5m-1780905600
cloud_ribbon_V10,1780907100000000,1.1063395061728392,1,0.81,eth-updown-5m-1780906800
v8_grandparent,1780907100000000,1.1063395061728392,1,0.81,eth-updown-5m-1780906800
cloud_ribbon_v6,1780907100000000,1.1063395061728392,1,0.81,eth-updown-5m-1780906800
v10_grandparent,1780907100000000,1.1063395061728392,1,0.81,eth-updown-5m-1780906800
v6c3_v7,1780907100000000,1.1063395061728392,1,0.81,eth-updown-5m-1780906800
cloud_vwap_v7,1780907700000000,2.569807692307692,1,0.65,eth-updown-5m-1780907400
v6c3_v7,1780907700000000,2.569807692307692,1,0.65,eth-updown-5m-1780907400
cloud_ribbon_v6,1780907700000000,2.569807692307692,1,0.65,eth-updown-5m-1780907400
v8_grandparent,1780908000000000,2.456757575757575,1,0.66,eth-updown-5m-1780907700
v10_grandparent,1780908000000000,2.456757575757575,1,0.66,eth-updown-5m-1780907700
cloud_ribbon_v6,1780908300000000,1.940753521126761,1,0.71,eth-updown-5m-1780908000
v10_grandparent,1780908300000000,1.940753521126761,1,0.71,eth-updown-5m-1780908000
cloud_ribbon_V10,1780908300000000,1.940753521126761,1,0.71,eth-updown-5m-1780908000
v8_grandparent,1780908300000000,1.940753521126761,1,0.71,eth-updown-5m-1780908000
cloud_vwap_v7,1780908300000000,1.940753521126761,1,0.71,eth-updown-5m-1780908000
v8_grandparent,1780909200000000,2.0378571428571433,1,0.7,eth-updown-5m-1780908900
cloud_ribbon_v6,1780909500000000,-5.0,0,0.4752475247524752,eth-updown-5m-1780909200
v6c3_v7,1780909500000000,-5.0,0,0.4752475247524752,eth-updown-5m-1780909200
v8_grandparent,1780909500000000,-5.0,0,0.4752475247524752,eth-updown-5m-1780909200
cloud_ribbon_V10,1780909500000000,-5.0,0,0.4752475247524752,eth-updown-5m-1780909200
cloud_vwap_v7,1780909500000000,-5.0,0,0.4752475247524752,eth-updown-5m-1780909200
v8_grandparent,1780909800000000,3.93340909090909,1,0.55,eth-updown-5m-1780909500
cloud_ribbon_v6,1780909800000000,3.93340909090909,1,0.55,eth-updown-5m-1780909500
cloud_ribbon_V10,1780909800000000,3.93340909090909,1,0.55,eth-updown-5m-1780909500
cloud_vwap_v7,1780909800000000,3.93340909090909,1,0.55,eth-updown-5m-1780909500
v8_grandparent,1780910400000000,-5.0,0,0.8,eth-updown-5m-1780910100
v6c3_v7,1780910700000000,-5.0,0,0.77,eth-updown-5m-1780910400
cloud_vwap_v7,1780910700000000,-5.0,0,0.77,eth-updown-5m-1780910400
cloud_ribbon_v6,1780910700000000,-5.0,0,0.77,eth-updown-5m-1780910400
cloud_vwap_v7,1780911000000000,-5.0,0,0.6,eth-updown-5m-1780910700
v8_grandparent,1780911600000000,-5.0,0,0.55,eth-updown-5m-1780911300
v10_grandparent,1780911600000000,-5.0,0,0.55,eth-updown-5m-1780911300
v8_grandparent,1780911900000000,-5.0,0,0.65,eth-updown-5m-1780911600
v10_grandparent,1780913700000000,5.025581632653061,1,0.49,eth-updown-5m-1780913400
v8_grandparent,1780913700000000,5.025581632653061,1,0.49,eth-updown-5m-1780913400
v8_grandparent,1780914900000000,-5.0,0,0.55,eth-updown-5m-1780914600
v10_grandparent,1780914900000000,-5.0,0,0.55,eth-updown-5m-1780914600
cloud_vwap_v7,1780914900000000,-5.0,0,0.55,eth-updown-5m-1780914600
v8_grandparent,1780915200000000,2.569807692307692,1,0.65,eth-updown-5m-1780914900
v10_grandparent,1780915200000000,2.569807692307692,1,0.65,eth-updown-5m-1780914900
cloud_ribbon_v6,1780915800000000,4.269462264150942,1,0.53,eth-updown-5m-1780915500
cloud_ribbon_V10,1780915800000000,4.269462264150942,1,0.53,eth-updown-5m-1780915500
v10_grandparent,1780915800000000,4.269462264150942,1,0.53,eth-updown-5m-1780915500
v8_grandparent,1780915800000000,4.269462264150942,1,0.53,eth-updown-5m-1780915500
cloud_vwap_v7,1780915800000000,4.269462264150942,1,0.53,eth-updown-5m-1780915500
cloud_vwap_v7,1780917000000000,-5.0,0,0.39178812098417176,eth-updown-5m-1780916700
v8_grandparent,1780918200000000,-5.0,0,0.65,eth-updown-5m-1780917900
cloud_ribbon_V10,1780918200000000,-5.0,0,0.65,eth-updown-5m-1780917900
cloud_vwap_v7,1780918200000000,-5.0,0,0.65,eth-updown-5m-1780917900
cloud_ribbon_v6,1780918200000000,-5.0,0,0.65,eth-updown-5m-1780917900
cloud_ribbon_V10,1780918800000000,1.8464444444444446,1,0.72,eth-updown-5m-1780918500
cloud_ribbon_v6,1780918800000000,1.8464444444444446,1,0.72,eth-updown-5m-1780918500
cloud_vwap_v7,1780918800000000,1.8464444444444446,1,0.72,eth-updown-5m-1780918500
v10_grandparent,1780918800000000,1.8464444444444446,1,0.72,eth-updown-5m-1780918500
v8_grandparent,1780918800000000,1.8464444444444446,1,0.72,eth-updown-5m-1780918500
v8_grandparent,1780920900000000,-5.0,0,0.5282672833107408,eth-updown-5m-1780920600
v10_grandparent,1780920900000000,-5.0,0,0.5282672833107408,eth-updown-5m-1780920600
cloud_vwap_v7,1780920900000000,-5.0,0,0.5282672833107408,eth-updown-5m-1780920600
v8_grandparent,1780921500000000,2.2409411764705878,1,0.68,eth-updown-5m-1780921200
v10_grandparent,1780921500000000,2.2409411764705878,1,0.68,eth-updown-5m-1780921200
cloud_vwap_v7,1780922400000000,3.621429824561404,1,0.57,eth-updown-5m-1780922100
cloud_ribbon_v6,1780922400000000,3.621429824561404,1,0.57,eth-updown-5m-1780922100
cloud_ribbon_V10,1780922400000000,3.621429824561404,1,0.57,eth-updown-5m-1780922100
v8_grandparent,1780922400000000,3.621429824561404,1,0.57,eth-updown-5m-1780922100
v6c3_v7,1780922400000000,3.621429824561404,1,0.57,eth-updown-5m-1780922100
v10_grandparent,1780922400000000,3.621429824561404,1,0.57,eth-updown-5m-1780922100
cloud_vwap_v7,1780922700000000,-5.0,0,0.69,eth-updown-5m-1780922400
cloud_ribbon_v6,1780923000000000,1.6657567567567568,1,0.74,eth-updown-5m-1780922700
cloud_vwap_v7,1780923000000000,1.6657567567567568,1,0.74,eth-updown-5m-1780922700
v6c3_v7,1780923000000000,1.6657567567567568,1,0.74,eth-updown-5m-1780922700
v10_grandparent,1780937400000000,-5.0,0,0.5,eth-updown-5m-1780937100
v8_grandparent,1780937400000000,-5.0,0,0.5,eth-updown-5m-1780937100
v8_grandparent,1780938000000000,-5.0,0,0.44,eth-updown-5m-1780937700
v10_grandparent,1780938000000000,-5.0,0,0.44,eth-updown-5m-1780937700
cloud_ribbon_v6,1780938300000000,1.7548150684931507,1,0.73,eth-updown-5m-1780938000
v6c3_v7,1780938300000000,1.7548150684931507,1,0.73,eth-updown-5m-1780938000
cloud_vwap_v7,1780938300000000,1.7548150684931507,1,0.73,eth-updown-5m-1780938000
v10_grandparent,1780939200000000,3.0602213114754098,1,0.61,eth-updown-5m-1780938900
v8_grandparent,1780939200000000,3.0602213114754098,1,0.61,eth-updown-5m-1780938900
v8_grandparent,1780939500000000,2.569807692307692,1,0.65,eth-updown-5m-1780939200
cloud_ribbon_v6,1780939500000000,2.569807692307692,1,0.65,eth-updown-5m-1780939200
v10_grandparent,1780939500000000,2.569807692307692,1,0.65,eth-updown-5m-1780939200
v6c3_v7,1780939500000000,2.569807692307692,1,0.65,eth-updown-5m-1780939200
cloud_vwap_v7,1780939500000000,2.569807692307692,1,0.65,eth-updown-5m-1780939200
cloud_vwap_v7,1780940100000000,-5.0,0,0.49,eth-updown-5m-1780939800
v10_grandparent,1780940100000000,-5.0,0,0.49,eth-updown-5m-1780939800
v8_grandparent,1780940100000000,-5.0,0,0.49,eth-updown-5m-1780939800
cloud_vwap_v7,1780940700000000,2.1378768115942033,1,0.69,eth-updown-5m-1780940400
v8_grandparent,1780941300000000,2.2409411764705878,1,0.68,eth-updown-5m-1780941000
v10_grandparent,1780941300000000,2.2409411764705878,1,0.68,eth-updown-5m-1780941000
v10_grandparent,1780941900000000,1.1063395061728392,1,0.81,eth-updown-5m-1780941600
v8_grandparent,1780941900000000,1.1063395061728392,1,0.81,eth-updown-5m-1780941600
v6c3_v7,1780941900000000,1.1063395061728392,1,0.81,eth-updown-5m-1780941600
cloud_ribbon_v6,1780941900000000,1.1063395061728392,1,0.81,eth-updown-5m-1780941600
cloud_vwap_v7,1780942200000000,6.167636363636364,1,0.44,eth-updown-5m-1780941900
v8_grandparent,1780942200000000,-5.0,0,0.57,eth-updown-5m-1780941900
v10_grandparent,1780942200000000,-5.0,0,0.57,eth-updown-5m-1780941900
cloud_vwap_v7,1780942500000000,3.3310762711864412,1,0.59,eth-updown-5m-1780942200
v6c3_v7,1780942500000000,3.3310762711864412,1,0.59,eth-updown-5m-1780942200
cloud_ribbon_v6,1780942500000000,3.3310762711864412,1,0.59,eth-updown-5m-1780942200
v6c3_v7,1780942800000000,4.825,1,0.5,eth-updown-5m-1780942500
cloud_ribbon_v6,1780942800000000,4.825,1,0.5,eth-updown-5m-1780942500
cloud_vwap_v7,1780942800000000,4.825,1,0.5,eth-updown-5m-1780942500
v8_grandparent,1780943400000000,2.0378571428571433,1,0.7,eth-updown-5m-1780943100
v10_grandparent,1780943400000000,2.0378571428571433,1,0.7,eth-updown-5m-1780943100
cloud_vwap_v7,1780943700000000,9.474882352941174,1,0.34,eth-updown-5m-1780943400
v10_grandparent,1780944000000000,-5.0,0,0.59,eth-updown-5m-1780943700
cloud_vwap_v7,1780944000000000,-5.0,0,0.59,eth-updown-5m-1780943700
v8_grandparent,1780944000000000,-5.0,0,0.59,eth-updown-5m-1780943700
cloud_ribbon_v6,1780944300000000,-5.0,0,0.67,eth-updown-5m-1780944000
cloud_vwap_v7,1780944300000000,-5.0,0,0.67,eth-updown-5m-1780944000
v6c3_v7,1780944300000000,-5.0,0,0.67,eth-updown-5m-1780944000
cloud_vwap_v7,1780944600000000,6.428406976744185,1,0.43000000000000005,eth-updown-5m-1780944300
cloud_ribbon_v6,1780944600000000,6.428406976744185,1,0.43000000000000005,eth-updown-5m-1780944300
v6c3_v7,1780944600000000,6.428406976744185,1,0.43000000000000005,eth-updown-5m-1780944300
cloud_vwap_v7,1780944900000000,6.988621951219514,1,0.41,eth-updown-5m-1780944600
v8_grandparent,1780945200000000,3.621429824561404,1,0.57,eth-updown-5m-1780944900
v10_grandparent,1780945200000000,3.621429824561404,1,0.57,eth-updown-5m-1780944900
v6c3_v7,1780945500000000,4.269462264150942,1,0.53,eth-updown-5m-1780945200
cloud_ribbon_v6,1780945500000000,4.269462264150942,1,0.53,eth-updown-5m-1780945200
v10_grandparent,1780945500000000,4.269462264150942,1,0.53,eth-updown-5m-1780945200
v8_grandparent,1780945500000000,4.269462264150942,1,0.53,eth-updown-5m-1780945200
cloud_vwap_v7,1780945500000000,4.269462264150942,1,0.53,eth-updown-5m-1780945200
cloud_vwap_v7,1780945800000000,1.4130064935064934,1,0.77,eth-updown-5m-1780945500
v8_grandparent,1780945800000000,1.4130064935064934,1,0.77,eth-updown-5m-1780945500
cloud_ribbon_v6,1780945800000000,1.4130064935064934,1,0.77,eth-updown-5m-1780945500
v6c3_v7,1780945800000000,1.4130064935064934,1,0.77,eth-updown-5m-1780945500
v10_grandparent,1780945800000000,1.4130064935064934,1,0.77,eth-updown-5m-1780945500
cloud_vwap_v7,1780946100000000,7.109152378652499,1,0.40594059405940597,eth-updown-5m-1780945800
v8_grandparent,1780946700000000,8.293013513513515,1,0.37,eth-updown-5m-1780946400
v10_grandparent,1780946700000000,8.293013513513515,1,0.37,eth-updown-5m-1780946400
v10_grandparent,1780947000000000,-5.000000000000001,0,0.54,eth-updown-5m-1780946700
v8_grandparent,1780947000000000,-5.000000000000001,0,0.54,eth-updown-5m-1780946700
v10_grandparent,1780947300000000,-5.0,0,0.58,eth-updown-5m-1780947000
v8_grandparent,1780947300000000,-5.0,0,0.58,eth-updown-5m-1780947000
cloud_ribbon_v6,1780947300000000,-5.0,0,0.58,eth-updown-5m-1780947000
cloud_vwap_v7,1780947300000000,-5.0,0,0.58,eth-updown-5m-1780947000
v6c3_v7,1780947300000000,-5.0,0,0.58,eth-updown-5m-1780947000
v10_grandparent,1780948200000000,4.098259259259258,1,0.54,eth-updown-5m-1780947900
cloud_vwap_v7,1780948200000000,4.098259259259258,1,0.54,eth-updown-5m-1780947900
v8_grandparent,1780948200000000,4.098259259259258,1,0.54,eth-updown-5m-1780947900
v6c3_v7,1780949100000000,3.0602213114754098,1,0.61,eth-updown-5m-1780948800
cloud_vwap_v7,1780949100000000,3.0602213114754098,1,0.61,eth-updown-5m-1780948800
cloud_ribbon_v6,1780949100000000,3.0602213114754098,1,0.61,eth-updown-5m-1780948800
v8_grandparent,1780949400000000,-5.0,0,0.76,eth-updown-5m-1780949100
v10_grandparent,1780949400000000,-5.0,0,0.76,eth-updown-5m-1780949100
v8_grandparent,1780951500000000,1.33325641025641,1,0.78,eth-updown-5m-1780951200
v10_grandparent,1780951500000000,1.33325641025641,1,0.78,eth-updown-5m-1780951200
cloud_vwap_v7,1780951500000000,1.33325641025641,1,0.78,eth-updown-5m-1780951200
v6c3_v7,1780951500000000,1.33325641025641,1,0.78,eth-updown-5m-1780951200
cloud_ribbon_v6,1780951500000000,1.33325641025641,1,0.78,eth-updown-5m-1780951200
cloud_ribbon_v6,1780952100000000,-5.0,0,0.74,eth-updown-5m-1780951800
cloud_vwap_v7,1780952100000000,-5.0,0,0.74,eth-updown-5m-1780951800
v6c3_v7,1780952100000000,-5.0,0,0.74,eth-updown-5m-1780951800
v8_grandparent,1780952400000000,2.1378768115942033,1,0.69,eth-updown-5m-1780952100
v10_grandparent,1780952400000000,2.1378768115942033,1,0.69,eth-updown-5m-1780952100
v10_grandparent,1780952700000000,2.0378571428571433,1,0.7,eth-updown-5m-1780952400
v8_grandparent,1780952700000000,2.0378571428571433,1,0.7,eth-updown-5m-1780952400
cloud_ribbon_v6,1780953300000000,1.0032539335481263,1,0.8244432524782963,eth-updown-5m-1780953000
v10_grandparent,1780953300000000,1.0032539335481263,1,0.8244432524782963,eth-updown-5m-1780953000
v8_grandparent,1780953300000000,1.0032539335481263,1,0.8244432524782963,eth-updown-5m-1780953000
v6c3_v7,1780953300000000,1.0032539335481263,1,0.8244432524782963,eth-updown-5m-1780953000
v10_grandparent,1780954200000000,-5.0,0,0.6,eth-updown-5m-1780953900
v8_grandparent,1780954200000000,-5.0,0,0.6,eth-updown-5m-1780953900
cloud_ribbon_v6,1780954800000000,1.33325641025641,1,0.78,eth-updown-5m-1780954500
cloud_vwap_v7,1780954800000000,1.33325641025641,1,0.78,eth-updown-5m-1780954500
v6c3_v7,1780954800000000,1.33325641025641,1,0.78,eth-updown-5m-1780954500
v6c3_v7,1780955100000000,1.1063395061728392,1,0.81,eth-updown-5m-1780954800
cloud_ribbon_v6,1780955100000000,1.1063395061728392,1,0.81,eth-updown-5m-1780954800
cloud_ribbon_v6,1780955400000000,1.1799999999999997,1,0.8,eth-updown-5m-1780955100
v8_grandparent,1780955400000000,1.1799999999999997,1,0.8,eth-updown-5m-1780955100
v10_grandparent,1780955400000000,1.1799999999999997,1,0.8,eth-updown-5m-1780955100
v6c3_v7,1780955400000000,1.1799999999999997,1,0.8,eth-updown-5m-1780955100
cloud_vwap_v7,1780955400000000,1.1799999999999997,1,0.8,eth-updown-5m-1780955100
cloud_vwap_v7,1780956000000000,-5.0,0,0.36,eth-updown-5m-1780955700
cloud_ribbon_v6,1780956300000000,0.24565789473684235,1,0.95,eth-updown-5m-1780956000
v10_grandparent,1780956300000000,0.24565789473684235,1,0.95,eth-updown-5m-1780956000
v6c3_v7,1780956300000000,0.24565789473684235,1,0.95,eth-updown-5m-1780956000
v8_grandparent,1780956300000000,0.24565789473684235,1,0.95,eth-updown-5m-1780956000
cloud_vwap_v7,1780957200000000,3.93340909090909,1,0.55,eth-updown-5m-1780956900
v6c3_v7,1780957200000000,3.93340909090909,1,0.55,eth-updown-5m-1780956900
cloud_ribbon_v6,1780957200000000,3.93340909090909,1,0.55,eth-updown-5m-1780956900
v8_grandparent,1780957500000000,1.940753521126761,1,0.71,eth-updown-5m-1780957200
v10_grandparent,1780957500000000,1.940753521126761,1,0.71,eth-updown-5m-1780957200
cloud_vwap_v7,1780958100000000,5.234666666666668,1,0.4799999999999999,eth-updown-5m-1780957800
cloud_vwap_v7,1780958700000000,-5.000000000000001,0,0.54,eth-updown-5m-1780958400
cloud_ribbon_v6,1780958700000000,-5.000000000000001,0,0.54,eth-updown-5m-1780958400
v6c3_v7,1780958700000000,-5.000000000000001,0,0.54,eth-updown-5m-1780958400
v8_grandparent,1780959300000000,2.0378571428571433,1,0.7,eth-updown-5m-1780959000
v10_grandparent,1780959300000000,2.0378571428571433,1,0.7,eth-updown-5m-1780959000
v10_grandparent,1780959600000000,2.569807692307692,1,0.65,eth-updown-5m-1780959300
v8_grandparent,1780959600000000,2.569807692307692,1,0.65,eth-updown-5m-1780959300
v8_grandparent,1780959900000000,4.269462264150942,1,0.53,eth-updown-5m-1780959600
v10_grandparent,1780959900000000,4.269462264150942,1,0.53,eth-updown-5m-1780959600
v6c3_v7,1780960800000000,0.6398181818181817,1,0.88,eth-updown-5m-1780960500
cloud_ribbon_v6,1780960800000000,0.6398181818181817,1,0.88,eth-updown-5m-1780960500
v8_grandparent,1780961100000000,3.621429824561404,1,0.57,eth-updown-5m-1780960800
v10_grandparent,1780961100000000,3.621429824561404,1,0.57,eth-updown-5m-1780960800
cloud_vwap_v7,1780962000000000,-5.0,0,0.43000000000000005,eth-updown-5m-1780961700
cloud_vwap_v7,1780962300000000,-5.000000000000001,0,0.54,eth-updown-5m-1780962000
v6c3_v7,1780962600000000,0.8298529411764708,1,0.85,eth-updown-5m-1780962300
cloud_ribbon_v6,1780962600000000,0.8298529411764708,1,0.85,eth-updown-5m-1780962300
v10_grandparent,1780962900000000,-5.0,0,0.55,eth-updown-5m-1780962600
v8_grandparent,1780962900000000,-5.0,0,0.55,eth-updown-5m-1780962600
v10_grandparent,1780963200000000,2.931516129032258,1,0.62,eth-updown-5m-1780962900
cloud_ribbon_v6,1780963200000000,2.931516129032258,1,0.62,eth-updown-5m-1780962900
cloud_vwap_v7,1780963200000000,2.931516129032258,1,0.62,eth-updown-5m-1780962900
v8_grandparent,1780963200000000,2.931516129032258,1,0.62,eth-updown-5m-1780962900
v6c3_v7,1780963200000000,2.931516129032258,1,0.62,eth-updown-5m-1780962900
v10_grandparent,1780964100000000,1.2556139240506328,1,0.79,eth-updown-5m-1780963800
v8_grandparent,1780964100000000,1.2556139240506328,1,0.79,eth-updown-5m-1780963800
v8_grandparent,1780964700000000,-5.0,0,0.63,eth-updown-5m-1780964400
v10_grandparent,1780964700000000,-5.0,0,0.63,eth-updown-5m-1780964400
cloud_vwap_v7,1780964700000000,-5.0,0,0.63,eth-updown-5m-1780964400
v6c3_v7,1780964700000000,-5.0,0,0.63,eth-updown-5m-1780964400
