sid,asset,offset,fire_us,pnl,won,vwap,slug
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,840,1780776000000000,0.6398181818181817,1,0.88,btc-updown-15m-1780775100
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,840,1780777800000000,-5.0,0,0.19,btc-updown-15m-1780776900
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,30,1780778700000000,-5.0,0,0.47000000000000003,eth-updown-15m-1780777800
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780779600000000,-3.1645569620253164,0,0.79,btc-updown-15m-1780778700
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780779600000000,1.2556139240506328,1,0.79,btc-updown-15m-1780778700
poly_sniper_v5_btc_15m_ema200_mpskew_rf_off600_down_v6,BTC,600,1780779600000000,1.2556139240506328,1,0.79,btc-updown-15m-1780778700
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780779600000000,1.2556139240506328,1,0.79,btc-updown-15m-1780778700
poly_sniper_v5_sol_15m_rfaged_trstack_late,SOL,720,1780780500000000,0.047005050505050015,1,0.9900000000000001,sol-updown-15m-1780779600
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780780500000000,1.7548150684931507,1,0.73,btc-updown-15m-1780779600
poly_sniper_v5_sol_15m_rfaged_trstack_late_vL,SOL,720,1780780500000000,0.047005050505050015,1,0.9900000000000001,sol-updown-15m-1780779600
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,840,1780781400000000,0.5205555555555553,1,0.9,btc-updown-15m-1780780500
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780781400000000,1.1799999999999997,1,0.8,btc-updown-15m-1780780500
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,60,1780782300000000,-5.0,0,0.59,eth-updown-15m-1780781400
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780782300000000,0.3518440860215051,1,0.93,btc-updown-15m-1780781400
poly_sniper_v5_btc_15m_ema200_mpskew_rf_off600_down_v6,BTC,600,1780782300000000,0.3518440860215051,1,0.93,btc-updown-15m-1780781400
poly_sniper_v5_btc_15m_mpskew_trstack_off600_down,BTC,600,1780782300000000,0.3518440860215051,1,0.93,btc-updown-15m-1780781400
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780782300000000,0.3518440860215051,1,0.93,btc-updown-15m-1780781400
poly_sniper_v5_btc_15m_ts_trstack_off600_down,BTC,600,1780783200000000,5.452797872340425,1,0.47000000000000003,btc-updown-15m-1780782300
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780783200000000,5.452797872340425,1,0.47000000000000003,btc-updown-15m-1780782300
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780783200000000,5.452797872340425,1,0.47000000000000003,btc-updown-15m-1780782300
poly_sniper_v5_btc_15m_mpskew_trstack_off600_down,BTC,600,1780784100000000,0.19433333333333405,1,0.9599999999999999,btc-updown-15m-1780783200
poly_sniper_v5_btc_15m_ts_trstack_off600_down,BTC,600,1780784100000000,0.19433333333333405,1,0.9599999999999999,btc-updown-15m-1780783200
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780784100000000,0.19433333333333405,1,0.9599999999999999,btc-updown-15m-1780783200
poly_sniper_v5_btc_15m_ema200_mpskew_rf_off600_down_v6,BTC,600,1780784100000000,0.19433333333333405,1,0.9599999999999999,btc-updown-15m-1780783200
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780784100000000,0.19433333333333405,1,0.9599999999999999,btc-updown-15m-1780783200
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780785000000000,0.4067826086956525,1,0.9199999999999999,btc-updown-15m-1780784100
poly_sniper_v5_btc_15m_ts_trstack_off600_down,BTC,600,1780785000000000,0.4067826086956525,1,0.9199999999999999,btc-updown-15m-1780784100
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780785000000000,0.4067826086956525,1,0.9199999999999999,btc-updown-15m-1780784100
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780786800000000,-5.0,0,0.97,btc-updown-15m-1780785900
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780788600000000,0.24565789473684235,1,0.95,btc-updown-15m-1780787700
poly_sniper_v5_btc_15m_ema200_mpskew_rf_off600_down_v6,BTC,600,1780788600000000,0.24565789473684235,1,0.95,btc-updown-15m-1780787700
poly_sniper_v5_btc_15m_mpskew_trstack_off600_down,BTC,600,1780788600000000,0.24565789473684235,1,0.95,btc-updown-15m-1780787700
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780788600000000,0.24565789473684235,1,0.95,btc-updown-15m-1780787700
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,840,1780788600000000,-5.0,0,0.25,btc-updown-15m-1780787700
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,30,1780790400000000,3.93340909090909,1,0.55,eth-updown-15m-1780789500
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,60,1780791300000000,-5.0,0,0.4799999999999999,eth-updown-15m-1780790400
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,840,1780792200000000,-5.0,0,0.72,btc-updown-15m-1780791300
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780793100000000,-5.0,0,0.91,btc-updown-15m-1780792200
poly_fast_taker_lagv2_btc_15m,BTC,20,1780795800000000,-4.098360655737705,0,0.61,btc-updown-15m-1780794900
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,60,1780795800000000,6.167636363636364,1,0.44,eth-updown-15m-1780794900
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,30,1780795800000000,6.167636363636364,1,0.44,eth-updown-15m-1780794900
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780796700000000,0.09504081632653069,1,0.98,btc-updown-15m-1780795800
poly_fast_taker_lagv2_btc_15m,BTC,20,1780796700000000,13.432500000000001,1,0.64,btc-updown-15m-1780795800
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780798500000000,-5.0,0,0.8,btc-updown-15m-1780797600
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,30,1780798500000000,-5.0,0,0.5,eth-updown-15m-1780797600
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780799400000000,0.4630054945054944,1,0.91,btc-updown-15m-1780798500
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780799400000000,0.4630054945054944,1,0.91,btc-updown-15m-1780798500
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780799400000000,0.4630054945054944,1,0.91,btc-updown-15m-1780798500
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,840,1780800300000000,0.4067826086956525,1,0.9199999999999999,btc-updown-15m-1780799400
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,60,1780803000000000,6.167636363636364,1,0.44,eth-updown-15m-1780802100
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780803900000000,-5.0,0,0.91,btc-updown-15m-1780803000
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,840,1780803900000000,16.46963043478261,1,0.22999999999999998,btc-updown-15m-1780803000
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780803900000000,-5.0,0,0.91,btc-updown-15m-1780803000
poly_fast_taker_lagv2_btc_15m,BTC,10,1780804800000000,-23.046875,0,0.64,btc-updown-15m-1780803900
poly_sniper_v5_btc_15m_ema200_mpskew_rf_off600_down_v6,BTC,600,1780804800000000,-5.0,0,0.74,btc-updown-15m-1780803900
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,840,1780804800000000,0.2981489361702125,1,0.9400000000000001,btc-updown-15m-1780803900
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780804800000000,-5.0,0,0.74,btc-updown-15m-1780803900
poly_sniper_v5_btc_15m_ema200_mpskew_rf_off600_down_v6,BTC,600,1780805700000000,0.2981489361702125,1,0.9400000000000001,btc-updown-15m-1780804800
poly_sniper_v5_btc_15m_mpskew_trstack_off600_down,BTC,600,1780805700000000,0.2981489361702125,1,0.9400000000000001,btc-updown-15m-1780804800
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780805700000000,0.2981489361702125,1,0.9400000000000001,btc-updown-15m-1780804800
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780805700000000,0.2981489361702125,1,0.9400000000000001,btc-updown-15m-1780804800
poly_sniper_v5_btc_15m_ts_trstack_off600_down,BTC,600,1780806600000000,-5.0,0,0.64,btc-updown-15m-1780805700
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780806600000000,-5.0,0,0.64,btc-updown-15m-1780805700
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780806600000000,-5.0,0,0.64,btc-updown-15m-1780805700
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780806600000000,-5.0,0,0.64,btc-updown-15m-1780805700
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780807500000000,0.09504081632653069,1,0.98,btc-updown-15m-1780806600
poly_fast_taker_lagv2_btc_15m,BTC,40,1780807500000000,15.966666666666667,1,0.6,btc-updown-15m-1780806600
poly_fast_taker_lagv2_btc_15m,BTC,40,1780808400000000,-9.090909090909092,0,0.66,btc-updown-15m-1780807500
poly_fast_taker_lagv2_eth_15m,ETH,40,1780808400000000,-8.098591549295776,0,0.71,eth-updown-15m-1780807500
poly_fast_taker_lagv2_eth_15m,ETH,20,1780809300000000,-18.534482758620687,0,0.58,eth-updown-15m-1780808400
poly_fast_taker_lagv2_btc_15m,BTC,20,1780809300000000,-23.498124999999998,0,0.64,btc-updown-15m-1780808400
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780809300000000,-4.565217391304348,0,0.9199999999999999,btc-updown-15m-1780808400
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,840,1780809300000000,-5.0,0,0.9199999999999999,btc-updown-15m-1780808400
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780809300000000,0.4067826086956525,1,0.9199999999999999,btc-updown-15m-1780808400
poly_fast_taker_lagv2_btc_15m,BTC,10,1780810200000000,-7.539682539682538,0,0.63,btc-updown-15m-1780809300
poly_fast_taker_lagv2_eth_15m,ETH,10,1780810200000000,-2.291091666666669,0,0.5920779964080601,eth-updown-15m-1780809300
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,840,1780810200000000,0.09504081632653069,1,0.98,btc-updown-15m-1780809300
poly_fast_taker_lagv2_btc_15m,BTC,40,1780811100000000,-6.46551724137931,0,0.58,btc-updown-15m-1780810200
poly_fast_taker_lagv2_eth_15m,ETH,10,1780812000000000,15.966666666666667,1,0.6,eth-updown-15m-1780811100
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,840,1780812000000000,-5.0,0,0.02,btc-updown-15m-1780811100
poly_fast_taker_lagv2_btc_15m,BTC,10,1780812000000000,16.655381355932207,1,0.59,btc-updown-15m-1780811100
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780812900000000,1.33325641025641,1,0.78,btc-updown-15m-1780812000
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780812900000000,1.33325641025641,1,0.78,btc-updown-15m-1780812000
poly_fast_taker_lagv2_btc_15m,BTC,40,1780814700000000,13.432500000000001,1,0.64,btc-updown-15m-1780813800
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,30,1780814700000000,-5.0,0,0.49,eth-updown-15m-1780813800
poly_fast_taker_lagv2_btc_15m,BTC,40,1780815600000000,-4.090909090909092,0,0.55,btc-updown-15m-1780814700
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,840,1780815600000000,-5.0,0,0.14,btc-updown-15m-1780814700
poly_fast_taker_lagv2_btc_15m,BTC,10,1780816500000000,-14.285714285714286,0,0.56,btc-updown-15m-1780815600
poly_fast_taker_lagv2_btc_15m,BTC,40,1780817400000000,-12.227127272727275,0,0.55,btc-updown-15m-1780816500
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780818300000000,3.473689655172415,1,0.58,btc-updown-15m-1780817400
poly_fast_taker_lagv2_btc_15m,BTC,40,1780819200000000,-13.524590163934425,0,0.61,btc-updown-15m-1780818300
poly_sniper_v5_sol_15m_hod_eu_tightrib_rf_tr_vwap80_v6,SOL,840,1780819200000000,1.6781034278114826,1,0.7385966663339655,sol-updown-15m-1780818300
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780819200000000,0.6398181818181817,1,0.88,btc-updown-15m-1780818300
poly_fast_taker_lagv2_btc_15m,BTC,10,1780820100000000,17.36844827586207,1,0.58,btc-updown-15m-1780819200
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,840,1780820100000000,-5.0,0,0.05,btc-updown-15m-1780819200
poly_fast_taker_lagv2_eth_15m,ETH,40,1780821000000000,-6.4176470588235315,0,0.68,eth-updown-15m-1780820100
poly_fast_taker_lagv2_btc_15m,BTC,20,1780821000000000,-11.031146153846155,0,0.65,btc-updown-15m-1780820100
poly_fast_taker_lagv2_eth_15m,ETH,20,1780823700000000,-3.221428571428573,0,0.63,eth-updown-15m-1780822800
poly_fast_taker_lagv2_btc_15m,BTC,20,1780823700000000,-5.241935483870965,0,0.62,btc-updown-15m-1780822800
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780823700000000,1.33325641025641,1,0.78,btc-updown-15m-1780822800
poly_sniper_v5_btc_15m_ema200_mpskew_rf_off600_down_v6,BTC,600,1780823700000000,1.33325641025641,1,0.78,btc-updown-15m-1780822800
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780823700000000,1.33325641025641,1,0.78,btc-updown-15m-1780822800
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780823700000000,1.33325641025641,1,0.78,btc-updown-15m-1780822800
poly_fast_taker_lagv2_btc_15m,BTC,40,1780824600000000,-8.85857142857143,0,0.56,btc-updown-15m-1780823700
poly_sniper_v5_sol_15m_v7_base_s5_slope_str_v8,SOL,60,1780824600000000,-5.0,0,0.5356292651960007,sol-updown-15m-1780823700
poly_sniper_v5_sol_15m_v7s5_plus_eth1h_adx_v8,SOL,60,1780824600000000,-5.0,0,0.5356292651960007,sol-updown-15m-1780823700
poly_fast_taker_lagv2_btc_15m,BTC,40,1780825500000000,16.655381355932207,1,0.59,btc-updown-15m-1780824600
poly_fast_taker_lagv2_btc_15m,BTC,40,1780827300000000,-9.166666666666666,0,0.6,btc-updown-15m-1780826400
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780827300000000,0.1441391752577321,1,0.97,btc-updown-15m-1780826400
poly_sniper_v5_sol_15m_hod_eu_tightrib_rf_tr_vwap80_v6,SOL,840,1780827300000000,0.009320040080160328,1,0.998,sol-updown-15m-1780826400
poly_sniper_v5_btc_15m_mpskew_trstack_off600_down,BTC,600,1780827300000000,0.1441391752577321,1,0.97,btc-updown-15m-1780826400
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780827300000000,0.1441391752577321,1,0.97,btc-updown-15m-1780826400
poly_sniper_v5_btc_15m_ema200_mpskew_rf_off600_down_v6,BTC,600,1780827300000000,0.1441391752577321,1,0.97,btc-updown-15m-1780826400
poly_sniper_v5_btc_15m_ts_trstack_off600_down,BTC,600,1780827300000000,0.1441391752577321,1,0.97,btc-updown-15m-1780826400
poly_fast_taker_lagv2_btc_15m,BTC,40,1780829100000000,-12.096774193548386,0,0.62,btc-updown-15m-1780828200
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,60,1780829100000000,-5.0,0,0.63,eth-updown-15m-1780828200
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,840,1780830000000000,-5.0,0,0.36,btc-updown-15m-1780829100
poly_fast_taker_lagv2_btc_15m,BTC,40,1780831800000000,-10.080645161290322,0,0.62,btc-updown-15m-1780830900
poly_fast_taker_lagv2_btc_15m,BTC,10,1780832700000000,-17.916666666666668,0,0.6,btc-updown-15m-1780831800
poly_sniper_v5_sol_15m_hod_eu_tightrib_rf_tr_vwap80_v6,SOL,600,1780833600000000,-5.0,0,0.66,sol-updown-15m-1780832700
poly_fast_taker_lagv2_btc_15m,BTC,40,1780834500000000,17.36844827586207,1,0.58,btc-updown-15m-1780833600
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780834500000000,0.09504081632653069,1,0.98,btc-updown-15m-1780833600
poly_fast_taker_lagv2_eth_15m,ETH,10,1780835400000000,-0.7662576271186461,0,0.59,eth-updown-15m-1780834500
poly_fast_taker_lagv2_btc_15m,BTC,5,1780835400000000,-3.8793103448275876,0,0.58,btc-updown-15m-1780834500
poly_sniper_v5_btc_15m_ema200_mpskew_rf_off600_down_v6,BTC,600,1780835400000000,1.1063395061728392,1,0.81,btc-updown-15m-1780834500
poly_fast_taker_lagv2_eth_15m,ETH,40,1780836300000000,-4.484615384615385,0,0.5118110236220472,eth-updown-15m-1780835400
poly_fast_taker_lagv2_btc_15m,BTC,40,1780836300000000,22.236923076923073,1,0.52,btc-updown-15m-1780835400
poly_fast_taker_lagv2_btc_15m,BTC,20,1780837200000000,17.36844827586207,1,0.58,btc-updown-15m-1780836300
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780837200000000,0.19433333333333405,1,0.9599999999999999,btc-updown-15m-1780836300
poly_fast_taker_lagv2_eth_15m,ETH,40,1780838100000000,-5.5555555555555545,0,0.63,eth-updown-15m-1780837200
poly_fast_taker_lagv2_eth_15m,ETH,40,1780839000000000,-8.768093442622952,0,0.61,eth-updown-15m-1780838100
poly_fast_taker_lagv2_btc_15m,BTC,20,1780839000000000,-15.789473684210527,0,0.57,btc-updown-15m-1780838100
poly_fast_taker_lagv2_eth_15m,ETH,40,1780839900000000,-5.0523303030303,0,0.66,eth-updown-15m-1780839000
poly_fast_taker_lagv2_btc_15m,BTC,20,1780839900000000,-9.482758620689655,0,0.58,btc-updown-15m-1780839000
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780840800000000,3.3310762711864412,1,0.59,btc-updown-15m-1780839900
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780840800000000,3.3310762711864412,1,0.59,btc-updown-15m-1780839900
poly_sniper_v5_btc_15m_ema200_mpskew_rf_off600_down_v6,BTC,600,1780840800000000,3.3310762711864412,1,0.59,btc-updown-15m-1780839900
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780840800000000,3.3310762711864412,1,0.59,btc-updown-15m-1780839900
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,840,1780840800000000,2.931516129032258,1,0.62,btc-updown-15m-1780839900
poly_fast_taker_lagv2_btc_15m,BTC,5,1780842600000000,-15.308870491803278,0,0.61,btc-updown-15m-1780841700
poly_fast_taker_lagv2_btc_15m,BTC,10,1780843500000000,-9.339133333333335,0,0.590644195936368,btc-updown-15m-1780842600
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,60,1780843500000000,-5.0,0,0.77,eth-updown-15m-1780842600
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780843500000000,18.533023809523808,1,0.21,btc-updown-15m-1780842600
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780843500000000,18.533023809523808,1,0.21,btc-updown-15m-1780842600
poly_sniper_v5_sol_15m_trstack_vol_ribbon_ema_mid_vL,SOL,120,1780844400000000,-5.0,0,0.72,sol-updown-15m-1780843500
poly_sniper_v5_sol_15m_trstack_vol_ribbon_ema_mid,SOL,120,1780844400000000,-5.0,0,0.72,sol-updown-15m-1780843500
poly_fast_taker_lagv2_btc_15m,BTC,40,1780845300000000,14.035039682539683,1,0.63,btc-updown-15m-1780844400
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780845300000000,0.579477528089887,1,0.8900000000000001,btc-updown-15m-1780844400
poly_sniper_v5_btc_15m_btceth_diverg_stoch_volcontr_v8,BTC,720,1780846200000000,1.4949473684210524,1,0.76,btc-updown-15m-1780845300
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780846200000000,3.93340909090909,1,0.55,btc-updown-15m-1780845300
poly_fast_taker_lagv2_btc_15m,BTC,20,1780848000000000,-9.051724137931034,0,0.58,btc-updown-15m-1780847100
poly_fast_taker_lagv2_eth_15m,ETH,40,1780848000000000,-6.480031746031747,0,0.63,eth-updown-15m-1780847100
poly_sniper_v5_btc_15m_regime_trstack_off480_up,BTC,480,1780848000000000,-5.0,0,0.75,btc-updown-15m-1780847100
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,840,1780848900000000,0.3518440860215051,1,0.93,btc-updown-15m-1780848000
poly_fast_taker_lagv2_btc_15m,BTC,20,1780849800000000,-8.846153846153847,0,0.65,btc-updown-15m-1780848900
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780849800000000,0.579477528089887,1,0.8900000000000001,btc-updown-15m-1780848900
poly_sniper_v5_eth_15m_trstack_vwap_vol_offearly_band_v6_vL,ETH,60,1780849800000000,-5.0,0,0.55,eth-updown-15m-1780848900
poly_sniper_v5_eth_15m_trstack_vwap_vol_offearly_vL,ETH,60,1780849800000000,-5.0,0,0.55,eth-updown-15m-1780848900
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780850700000000,11.992879310344827,1,0.29,btc-updown-15m-1780849800
poly_sniper_v5_btc_15m_ema200_mpskew_rf_off600_down_v6,BTC,600,1780850700000000,11.992879310344827,1,0.29,btc-updown-15m-1780849800
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780850700000000,11.992879310344827,1,0.29,btc-updown-15m-1780849800
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780851600000000,9.91701515151515,1,0.33,btc-updown-15m-1780850700
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780851600000000,9.91701515151515,1,0.33,btc-updown-15m-1780850700
poly_fast_taker_lagv2_btc_15m,BTC,40,1780852500000000,-10.90909090909091,0,0.55,btc-updown-15m-1780851600
poly_sniper_v5_btc_15m_ema200_mpskew_rf_off600_down_v6,BTC,600,1780852500000000,-5.0,0,0.03046458492003046,btc-updown-15m-1780851600
poly_fast_taker_lagv2_btc_15m,BTC,10,1780853400000000,-10.90909090909091,0,0.55,btc-updown-15m-1780852500
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780853400000000,2.6865,1,0.64,btc-updown-15m-1780852500
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780853400000000,2.6865,1,0.64,btc-updown-15m-1780852500
poly_sniper_v5_btc_15m_regime_trstack_off480_up,BTC,480,1780853400000000,-5.0,0,0.58,btc-updown-15m-1780852500
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,30,1780854300000000,-5.0,0,0.5793048341989612,eth-updown-15m-1780853400
poly_fast_taker_lagv2_btc_15m,BTC,20,1780855200000000,18.87285714285714,1,0.56,btc-updown-15m-1780854300
poly_sniper_v5_btc_15m_btceth_diverg_stoch_volcontr_v8,BTC,720,1780858800000000,-5.0,0,0.029999999999999995,btc-updown-15m-1780857900
poly_sniper_v5_btc_15m_ts_trstack_off600_down,BTC,600,1780861500000000,0.1441391752577321,1,0.97,btc-updown-15m-1780860600
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780861500000000,0.1441391752577321,1,0.97,btc-updown-15m-1780860600
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780862400000000,-3.6749999999999994,0,0.1509433962264151,btc-updown-15m-1780861500
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780862400000000,-5.0,0,0.1509433962264151,btc-updown-15m-1780861500
poly_sniper_v5_btc_15m_ema200_mpskew_rf_off600_down_v6,BTC,600,1780862400000000,-5.0,0,0.1509433962264151,btc-updown-15m-1780861500
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780863300000000,0.09504081632653069,1,0.98,btc-updown-15m-1780862400
poly_sniper_v5_btc_15m_btceth_diverg_stoch_volcontr_v8,BTC,720,1780867800000000,-5.0,0,0.05999999999999999,btc-updown-15m-1780866900
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780868700000000,-5.0,0,0.65,btc-updown-15m-1780867800
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,840,1780869600000000,0.19433333333333405,1,0.9599999999999999,btc-updown-15m-1780868700
poly_sniper_v5_sol_15m_trstack_vol_ribbon_ema_mid_vL,SOL,180,1780871400000000,-5.0,0,0.23728076246218335,sol-updown-15m-1780870500
poly_sniper_v5_sol_15m_trstack_vol_ribbon_ema_mid,SOL,180,1780871400000000,-5.0,0,0.23728076246218335,sol-updown-15m-1780870500
poly_sniper_v5_eth_15m_pj_btc_and_sol_trend_sep_v8,ETH,60,1780873200000000,-4.999999999999999,0,0.61,eth-updown-15m-1780872300
poly_sniper_v5_eth_15m_trstack_vwap_vol_offearly,ETH,60,1780873200000000,-4.999999999999999,0,0.61,eth-updown-15m-1780872300
poly_sniper_v5_eth_15m_trstack_vwap_vol_offearly_band_v6_vL,ETH,60,1780873200000000,-4.999999999999999,0,0.61,eth-updown-15m-1780872300
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,60,1780873200000000,-4.999999999999999,0,0.61,eth-updown-15m-1780872300
poly_sniper_v5_eth_15m_pi_btc15m_trend_v7,ETH,60,1780873200000000,-4.999999999999999,0,0.61,eth-updown-15m-1780872300
poly_sniper_v5_eth_15m_trstack_vwap_vol_offearly_band_v6,ETH,60,1780873200000000,-4.999999999999999,0,0.61,eth-updown-15m-1780872300
poly_sniper_v5_eth_15m_trstack_vwap_vol_offearly_vL,ETH,60,1780873200000000,-4.999999999999999,0,0.61,eth-updown-15m-1780872300
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780873200000000,1.0345609756097565,1,0.82,btc-updown-15m-1780872300
poly_sniper_v5_btc_15m_mpskew_trstack_off600_down,BTC,600,1780873200000000,1.0345609756097565,1,0.82,btc-updown-15m-1780872300
poly_sniper_v5_eth_15m_pw_trendslope_trstack_offearly_v6,ETH,60,1780873200000000,-4.999999999999999,0,0.61,eth-updown-15m-1780872300
poly_sniper_v5_eth_15m_baseline_v7_top_replicate_v8,ETH,60,1780873200000000,-4.999999999999999,0,0.61,eth-updown-15m-1780872300
