sid,fire_us,pnl,won,vwap,slug
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,1780041600000000,-5.0,0,0.47771651505802265,eth-updown-5m-1780041300
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,1780041600000000,-5.0,0,0.47771651505802265,eth-updown-5m-1780041300
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,1780041900000000,0.3518440860215051,1,0.93,eth-updown-5m-1780041600
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,1780041900000000,0.3518440860215051,1,0.93,eth-updown-5m-1780041600
poly_sniper_v5_eth_5m_k_hurst_ts_cci_tod_euus_v8,1780042800000000,0.7649534883720924,1,0.8600000000000001,eth-updown-5m-1780042500
poly_sniper_v5_eth_5m_k_hurst_ts_cci_tod_euus_v8_vL,1780042800000000,0.7649534883720924,1,0.8600000000000001,eth-updown-5m-1780042500
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,1780042800000000,-5.0,0,0.66,eth-updown-5m-1780042500
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,1780043100000000,-5.0,0,0.36,eth-updown-5m-1780042800
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,1780043100000000,-5.0,0,0.36,eth-updown-5m-1780042800
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,1780043400000000,-5.0,0,0.67,eth-updown-5m-1780043100
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,1780043700000000,-5.0,0,0.49,eth-updown-5m-1780043400
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,1780043700000000,-5.0,0,0.49,eth-updown-5m-1780043400
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,1780044000000000,-5.0,0,0.3823529411764706,eth-updown-5m-1780043700
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,1780044000000000,-5.0,0,0.3823529411764706,eth-updown-5m-1780043700
poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,1780044300000000,-5.0,0,0.67,eth-updown-5m-1780044000
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,1780044600000000,2.3471865671641785,1,0.67,eth-updown-5m-1780044300
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,1780044600000000,2.3471865671641785,1,0.67,eth-updown-5m-1780044300
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,1780044900000000,7.940894736842105,1,0.38,eth-updown-5m-1780044600
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,1780044900000000,7.940894736842105,1,0.38,eth-updown-5m-1780044600
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,1780045200000000,1.4130064935064934,1,0.77,eth-updown-5m-1780044900
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,1780045200000000,1.4130064935064934,1,0.77,eth-updown-5m-1780044900
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,1780045500000000,2.569807692307692,1,0.65,eth-updown-5m-1780045200
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,1780045500000000,2.569807692307692,1,0.65,eth-updown-5m-1780045200
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,1780045800000000,3.7745714285714276,1,0.56,eth-updown-5m-1780045500
poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,1780045800000000,3.41410836556901,1,0.5841352817710189,eth-updown-5m-1780045500
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,1780045800000000,3.7745714285714276,1,0.56,eth-updown-5m-1780045500
poly_sniper_v5_eth_5m_k_hurst_ts_cci_tod_euus_v8_vL,1780046100000000,0.24565789473684235,1,0.95,eth-updown-5m-1780045800
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,1780046100000000,0.7649534883720924,1,0.8600000000000001,eth-updown-5m-1780045800
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,1780046100000000,0.7649534883720924,1,0.8600000000000001,eth-updown-5m-1780045800
poly_sniper_v5_eth_5m_k_hurst_ts_cci_tod_euus_v8,1780046100000000,0.24565789473684235,1,0.95,eth-updown-5m-1780045800
poly_sniper_v5_eth_5m_k_hurst_ts_cci_tod_euus_v8,1780046400000000,0.4640407083418484,1,0.9098180363927214,eth-updown-5m-1780046100
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,1780046400000000,3.0602213114754098,1,0.61,eth-updown-5m-1780046100
