eth-updown-5m-1780952100,UP,0.4248388800000001,true,0.69
0xc70b72f6cffa2cb245d1f3468debf0fffc8c87ce51e28c34f8245deea04c822d,,0.405126,true,0.7
eth-updown-5m-1780952400,UP,0.40512600000000004,true,0.7
0x797c2f7ad0fe3704294e3adb93d3282daab3f839c6ab4c4445e53c4b4a32a36f,,0.20529828,true,0.82
eth-updown-5m-1780953000,DOWN,0.20529828000000006,true,0.82
0xa4732a286ed02dcbf56c70d83810ffd311d35e1193c2ce8020f7fc882377b37e,,-0.996,false,0.6
eth-updown-5m-1780953900,DOWN,-0.9959999999999999,false,0.6
0xe00f4d6d360bce393dd1374915aa459094e704b0b0075423a5144ae97f56e9d2,,0.1921476,true,0.83
eth-updown-5m-1780955100,DOWN,0.19214760000000003,true,0.83
0xa47c9e82ea2fde20dca5df4fe3ea4b5fa0c42e9dd959713f4196e4eaf3be8539,,0.03917760,true,0.96
eth-updown-5m-1780956000,DOWN,0.039177600000000035,true,0.96
0x93a9c1bb93ab767b9dffe0e81eb766b22cec308685485510980d9a717c6562c3,,0.3722432,true,0.72
eth-updown-5m-1780957200,UP,0.3722432,true,0.72
0xb92e3e917e9569152d2826fb90448eb9f4ab02c513d8e7e9e2fc0e8eb8523700,,0.51113475,true,0.65
eth-updown-5m-1780958100,UP,0.51113475,true,0.65
eth-updown-5m-1780959000,UP,0.41893834,true,0.69
0xe71caf8b60add3a8f5791804da0e38548e4c66a6932c02f4ec361f83c85e04b4,,0.51113475,true,0.65
eth-updown-5m-1780959300,UP,0.51113475,true,0.65
0x431a59a72fe68c5ff8bf8253451e20428f97e847e8f54434557ac2dbab4538cc,,0.85081844,true,0.53
eth-updown-5m-1780959600,UP,0.85081844,true,0.53
eth-updown-5m-1780960800,UP,0.7398159999999999,true,0.56
0x990302a660c105ede4c5285e4a953364e6e3d31b477df63b0479d667fbf00560,,0.73981600,true,0.56
0x3d605e16b9c870810d52486ab1edea29d6980eed5b8b136167cb49779e27733c,,-0.9990,false,0.54
0x29bf1a56e6a820c444085c1520e4c8b2acb67217890c441db370d3b37daf966f,,-0.9774,false,0.54
eth-updown-5m-1780962600,UP,-0.9774,false,0.54
0xe13ea727795d7788b8d6f807344f28ad39d4d24088d856baba55931d246be24e,,0.58524788,true,0.62
eth-updown-5m-1780962900,UP,0.58524788,true,0.62
0xa351f4071bdc611765089e4cb0d4bb197b93045fd26433a1db79257cc3445f6f,,-0.948,false,0.6
eth-updown-5m-1780963800,UP,0.26206487999999994,true,0.78
eth-updown-5m-1780964400,UP,-0.948,false,0.6
eth-updown-5m-1780965000,UP,-0.9990000000000001,false,0.54
0x0c99d5b9aab4a6f5b4c06b42b92153b640fff5288fe9e3570a024a4fd5818551,,0.55174548,true,0.63
eth-updown-5m-1780965600,UP,0.55174548,true,0.63
0x94ba88e7c8c5e547064cebf3694a5d8a5a2b04431cfb1c1e400671eebb2fa910,,0.66428323,true,0.59
eth-updown-5m-1780966200,UP,0.6642832300000001,true,0.59
0x9ed534549f0a19a9e77a384ef28e62199276d8243c2f43cf3d45251686f4e510,,0.30221856,true,0.76
0x23defe06061cf6781aa57fbb17e7cd9e94ae21e1a9d3595425e0a74e44640547,,-1.0465,false,0.65
eth-updown-5m-1780966500,UP,-1.0465000000000002,false,0.65
eth-updown-5m-1780967100,DOWN,1.235806,true,0.45
eth-updown-5m-1780966800,UP,0.30221855999999997,true,0.76
0x502685f4650cb66e88560a760251bf719fd568b9882d861c28b103ac07949565,,0.49517568,true,0.64
eth-updown-5m-1780968300,DOWN,0.49517568,true,0.64
0x7b68b5c9d83ec9a0a9bdd45370f3b2d18955acb4f5770f7300bf4fadc1c7e063,,1.04525824,true,0.48
0x6cc02b5cdaedb3b675c2eecb8427aae85c0f1d814b936efccdf59b5271023748,,0.11655611,true,0.89
eth-updown-5m-1780968900,DOWN,0.11655610999999998,true,0.89
0x5ced24d33430ecf32e7ed2cabb7c764e4341126b8eb39417f45cae601a1b6131,,-0.9968,false,0.56
eth-updown-5m-1780969500,DOWN,1.0452582400000001,true,0.48
eth-updown-5m-1780969800,DOWN,-0.9968000000000001,false,0.56
0xd0af92610a3c8069eea44a8c962325445e9f4c77a014b2a9f37a32561b1ba066,,-1.0126,false,0.61
eth-updown-5m-1780970100,DOWN,-1.0126,false,0.61
eth-updown-5m-1780970400,DOWN,-1.0,false,0.5
0xe7cc294cbdb82bffed78b8dcd3c2b6652aa74566e717fda1307bdd4df5ee7412,,-1.00,false,0.5
0x6765bc432bf5b135801790ff04d4fbc6d10126b90b8108610c7cfeaa617ffc20,,-0.9792,false,0.72
eth-updown-5m-1780970700,DOWN,-0.9792000000000001,false,0.72
0x04511461139f1358c59546b81174e012762e162f50f421077e485ccc31020357,,0.52783850,true,0.65
eth-updown-5m-1780971000,DOWN,0.5278385,true,0.65
