msg_id,post_ts,slot_et,type,direction,btc_price,beat_strike,mv_from,mv_to,mv_delta,entry_cents,mult,ptb,ptb_up,ptb_dn,btc_dir_arrow,conf_dots,conf_label,rec_w,rec_l,rec_wr,streak,raw
7766,2026-05-21T07:22:16+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 21  3:20-3:25 AM ET | ├─────────────────────────┤ | │  BTC       $77,479 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 3 min | └─────────────────────────┘"
7767,2026-05-21T07:37:17+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 21  3:35-3:40 AM ET | ├─────────────────────────┤ | │  BTC       $77,579 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 3 min | └─────────────────────────┘"
7768,2026-05-21T07:52:17+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 21  3:50-3:55 AM ET | ├─────────────────────────┤ | │  BTC       $77,702 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 3 min | └─────────────────────────┘"
7769,2026-05-21T08:07:17+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 21  4:05-4:10 AM ET | ├─────────────────────────┤ | │  BTC       $77,939 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 3 min | └─────────────────────────┘"
7770,2026-05-21T08:22:17+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 21  4:20-4:25 AM ET | ├─────────────────────────┤ | │  BTC       $77,935 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 3 min | └─────────────────────────┘"
7771,2026-05-21T08:37:17+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 21  4:35-4:40 AM ET | ├─────────────────────────┤ | │  BTC       $77,848 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 3 min | └─────────────────────────┘"
7772,2026-05-21T08:52:19+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 21  4:50-4:55 AM ET | ├─────────────────────────┤ | │  BTC       $77,824 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 3 min | └─────────────────────────┘"
7773,2026-05-21T09:07:19+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 21  5:05-5:10 AM ET | ├─────────────────────────┤ | │  BTC       $77,904 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 3 min | └─────────────────────────┘"
7774,2026-05-21T09:22:21+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 21  5:20-5:25 AM ET | ├─────────────────────────┤ | │  BTC       $77,877 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 3 min | └─────────────────────────┘"
7775,2026-05-21T09:37:21+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 21  5:35-5:40 AM ET | ├─────────────────────────┤ | │  BTC       $77,706 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 3 min | └─────────────────────────┘"
7776,2026-05-21T09:52:22+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 21  5:50-5:55 AM ET | ├─────────────────────────┤ | │  BTC       $77,596 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 3 min | └─────────────────────────┘"
7777,2026-05-21T10:07:22+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 21  6:05-6:10 AM ET | ├─────────────────────────┤ | │  BTC       $77,569 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 3 min | └─────────────────────────┘"
7778,2026-05-21T10:13:45+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 21  6:10-6:15 AM ET | ├─────────────────────────┤ | │  BTC       $77,558 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 1 min | └─────────────────────────┘"
7779,2026-05-21T10:19:19+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 21  6:15-6:20 AM ET | ├─────────────────────────┤ | │  BTC       $77,577 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 1 min | └─────────────────────────┘"
7780,2026-05-21T10:23:05+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 21  6:20-6:25 AM ET | ├─────────────────────────┤ | │  BTC       $77,562 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 2 min | └─────────────────────────┘"
