ts_utc,event_slug,city,kind,target_date,station,run_extreme,n_obs,bracket,lo,hi,unit,price,best_bid,best_ask,dead,flag
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-hong-kong-on-july-30-2026,hong-kong,highest,2026-07-30,HKO,,0,28°C,28,28,C,0.245,0.24,0.25,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-hong-kong-on-july-30-2026,hong-kong,highest,2026-07-30,HKO,,0,29°C,29,29,C,0.365,0.36,0.37,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-hong-kong-on-july-30-2026,hong-kong,highest,2026-07-30,HKO,,0,30°C,30,30,C,0.265,0.26,0.27,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-hong-kong-on-july-30-2026,hong-kong,highest,2026-07-30,HKO,,0,31°C,31,31,C,0.045,0.04,0.05,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-hong-kong-on-july-30-2026,hong-kong,highest,2026-07-30,HKO,,0,32°C,32,32,C,0.02,0.01,0.03,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-hong-kong-on-july-30-2026,hong-kong,highest,2026-07-30,HKO,,0,33°C,33,33,C,0.0075,0.005,0.01,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-hong-kong-on-july-30-2026,hong-kong,highest,2026-07-30,HKO,,0,34°C,34,34,C,0.002,0.001,0.003,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-hong-kong-on-july-30-2026,hong-kong,highest,2026-07-30,HKO,,0,35°C or higher,35,,C,0.002,0.001,0.003,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shanghai-on-july-30-2026,shanghai,highest,2026-07-30,ZSPD,,0,31°C or below,,31,C,0.0015,0.001,0.002,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shanghai-on-july-30-2026,shanghai,highest,2026-07-30,ZSPD,,0,32°C,32,32,C,0.0085,0.005,0.012,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shanghai-on-july-30-2026,shanghai,highest,2026-07-30,ZSPD,,0,33°C,33,33,C,0.015,0.01,0.02,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shanghai-on-july-30-2026,shanghai,highest,2026-07-30,ZSPD,,0,34°C,34,34,C,0.04,0.03,0.05,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shanghai-on-july-30-2026,shanghai,highest,2026-07-30,ZSPD,,0,35°C,35,35,C,0.145,0.14,0.15,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shanghai-on-july-30-2026,shanghai,highest,2026-07-30,ZSPD,,0,36°C,36,36,C,0.375,0.37,0.38,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shanghai-on-july-30-2026,shanghai,highest,2026-07-30,ZSPD,,0,37°C,37,37,C,0.345,0.33,0.36,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shanghai-on-july-30-2026,shanghai,highest,2026-07-30,ZSPD,,0,38°C,38,38,C,0.095,0.07,0.12,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shanghai-on-july-30-2026,shanghai,highest,2026-07-30,ZSPD,,0,39°C,39,39,C,0.03,0.02,0.04,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shanghai-on-july-30-2026,shanghai,highest,2026-07-30,ZSPD,,0,40°C,40,40,C,0.0055,0.001,0.01,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shanghai-on-july-30-2026,shanghai,highest,2026-07-30,ZSPD,,0,41°C or higher,41,,C,0.0055,0.001,0.01,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-singapore-on-july-30-2026,singapore,highest,2026-07-30,WSSS,,0,25°C or below,,25,C,0.0025,0.001,0.004,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-singapore-on-july-30-2026,singapore,highest,2026-07-30,WSSS,,0,26°C,26,26,C,0.0025,0.001,0.004,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-singapore-on-july-30-2026,singapore,highest,2026-07-30,WSSS,,0,27°C,27,27,C,0.006,0.003,0.009,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-singapore-on-july-30-2026,singapore,highest,2026-07-30,WSSS,,0,28°C,28,28,C,0.0075,0.005,0.01,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-singapore-on-july-30-2026,singapore,highest,2026-07-30,WSSS,,0,29°C,29,29,C,0.035,0.03,0.04,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-singapore-on-july-30-2026,singapore,highest,2026-07-30,WSSS,,0,30°C,30,30,C,0.18,0.15,0.21,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-singapore-on-july-30-2026,singapore,highest,2026-07-30,WSSS,,0,31°C,31,31,C,0.445,0.43,0.46,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-singapore-on-july-30-2026,singapore,highest,2026-07-30,WSSS,,0,32°C,32,32,C,0.28,0.27,0.29,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-singapore-on-july-30-2026,singapore,highest,2026-07-30,WSSS,,0,33°C,33,33,C,0.065,0.06,0.07,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-singapore-on-july-30-2026,singapore,highest,2026-07-30,WSSS,,0,34°C,34,34,C,0.025,0.01,0.04,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-singapore-on-july-30-2026,singapore,highest,2026-07-30,WSSS,,0,35°C or higher,35,,C,0.007,0.005,0.009,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-taipei-on-july-30-2026,taipei,highest,2026-07-30,RCSS,,0,27°C or below,,27,C,0.002,0.001,0.003,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-taipei-on-july-30-2026,taipei,highest,2026-07-30,RCSS,,0,28°C,28,28,C,0.002,0.001,0.003,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-taipei-on-july-30-2026,taipei,highest,2026-07-30,RCSS,,0,29°C,29,29,C,0.0025,0.001,0.004,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-taipei-on-july-30-2026,taipei,highest,2026-07-30,RCSS,,0,30°C,30,30,C,0.0025,0.001,0.004,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-taipei-on-july-30-2026,taipei,highest,2026-07-30,RCSS,,0,31°C,31,31,C,0.025,0.02,0.03,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-taipei-on-july-30-2026,taipei,highest,2026-07-30,RCSS,,0,32°C,32,32,C,0.04,0.02,0.06,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-taipei-on-july-30-2026,taipei,highest,2026-07-30,RCSS,,0,33°C,33,33,C,0.085,0.08,0.09,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-taipei-on-july-30-2026,taipei,highest,2026-07-30,RCSS,,0,34°C,34,34,C,0.265,0.24,0.29,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-taipei-on-july-30-2026,taipei,highest,2026-07-30,RCSS,,0,35°C,35,35,C,0.34,0.33,0.35,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-taipei-on-july-30-2026,taipei,highest,2026-07-30,RCSS,,0,36°C,36,36,C,0.195,0.18,0.21,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-taipei-on-july-30-2026,taipei,highest,2026-07-30,RCSS,,0,37°C or higher,37,,C,0.06,0.02,0.1,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chongqing-on-july-30-2026,chongqing,highest,2026-07-30,ZUCK,,0,33°C or below,,33,C,0.003,0.002,0.004,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chongqing-on-july-30-2026,chongqing,highest,2026-07-30,ZUCK,,0,34°C,34,34,C,0.015,0.01,0.02,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chongqing-on-july-30-2026,chongqing,highest,2026-07-30,ZUCK,,0,35°C,35,35,C,0.05,0.03,0.07,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chongqing-on-july-30-2026,chongqing,highest,2026-07-30,ZUCK,,0,36°C,36,36,C,0.085,0.05,0.12,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chongqing-on-july-30-2026,chongqing,highest,2026-07-30,ZUCK,,0,37°C,37,37,C,0.255,0.23,0.28,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chongqing-on-july-30-2026,chongqing,highest,2026-07-30,ZUCK,,0,38°C,38,38,C,0.355,0.34,0.37,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chongqing-on-july-30-2026,chongqing,highest,2026-07-30,ZUCK,,0,39°C,39,39,C,0.255,0.23,0.28,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chongqing-on-july-30-2026,chongqing,highest,2026-07-30,ZUCK,,0,40°C,40,40,C,0.08,0.04,0.12,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chongqing-on-july-30-2026,chongqing,highest,2026-07-30,ZUCK,,0,41°C,41,41,C,0.015,0.01,0.02,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chongqing-on-july-30-2026,chongqing,highest,2026-07-30,ZUCK,,0,42°C,42,42,C,0.0075,0.005,0.01,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chongqing-on-july-30-2026,chongqing,highest,2026-07-30,ZUCK,,0,43°C or higher,43,,C,0.01,,0.02,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-beijing-on-july-30-2026,beijing,highest,2026-07-30,ZBAA,,0,29°C or below,,29,C,0.003,0.002,0.004,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-beijing-on-july-30-2026,beijing,highest,2026-07-30,ZBAA,,0,30°C,30,30,C,0.006,0.003,0.009,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-beijing-on-july-30-2026,beijing,highest,2026-07-30,ZBAA,,0,31°C,31,31,C,0.015,0.01,0.02,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-beijing-on-july-30-2026,beijing,highest,2026-07-30,ZBAA,,0,32°C,32,32,C,0.05,0.04,0.06,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-beijing-on-july-30-2026,beijing,highest,2026-07-30,ZBAA,,0,33°C,33,33,C,0.17,0.15,0.19,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-beijing-on-july-30-2026,beijing,highest,2026-07-30,ZBAA,,0,34°C,34,34,C,0.315,0.3,0.33,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-beijing-on-july-30-2026,beijing,highest,2026-07-30,ZBAA,,0,35°C,35,35,C,0.28,0.27,0.29,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-beijing-on-july-30-2026,beijing,highest,2026-07-30,ZBAA,,0,36°C,36,36,C,0.13,0.11,0.15,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-beijing-on-july-30-2026,beijing,highest,2026-07-30,ZBAA,,0,37°C,37,37,C,0.04,0.02,0.06,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-beijing-on-july-30-2026,beijing,highest,2026-07-30,ZBAA,,0,38°C,38,38,C,0.0145,0.01,0.019,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-beijing-on-july-30-2026,beijing,highest,2026-07-30,ZBAA,,0,39°C or higher,39,,C,0.006,0.003,0.009,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-wuhan-on-july-30-2026,wuhan,highest,2026-07-30,ZHHH,,0,28°C or below,,28,C,0.002,0.001,0.003,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-wuhan-on-july-30-2026,wuhan,highest,2026-07-30,ZHHH,,0,29°C,29,29,C,0.002,0.001,0.003,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-wuhan-on-july-30-2026,wuhan,highest,2026-07-30,ZHHH,,0,30°C,30,30,C,0.02,0.01,0.03,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-wuhan-on-july-30-2026,wuhan,highest,2026-07-30,ZHHH,,0,31°C,31,31,C,0.025,0.01,0.04,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-wuhan-on-july-30-2026,wuhan,highest,2026-07-30,ZHHH,,0,32°C,32,32,C,0.06,0.04,0.08,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-wuhan-on-july-30-2026,wuhan,highest,2026-07-30,ZHHH,,0,33°C,33,33,C,0.23,0.22,0.24,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-wuhan-on-july-30-2026,wuhan,highest,2026-07-30,ZHHH,,0,34°C,34,34,C,0.335,0.32,0.35,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-wuhan-on-july-30-2026,wuhan,highest,2026-07-30,ZHHH,,0,35°C,35,35,C,0.255,0.25,0.26,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-wuhan-on-july-30-2026,wuhan,highest,2026-07-30,ZHHH,,0,36°C,36,36,C,0.085,0.06,0.11,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-wuhan-on-july-30-2026,wuhan,highest,2026-07-30,ZHHH,,0,37°C,37,37,C,0.015,,0.03,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-wuhan-on-july-30-2026,wuhan,highest,2026-07-30,ZHHH,,0,38°C or higher,38,,C,0.005,0.001,0.009,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chengdu-on-july-30-2026,chengdu,highest,2026-07-30,ZUUU,,0,21°C or below,,21,C,0.002,0.001,0.003,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chengdu-on-july-30-2026,chengdu,highest,2026-07-30,ZUUU,,0,22°C,22,22,C,0.002,0.001,0.003,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chengdu-on-july-30-2026,chengdu,highest,2026-07-30,ZUUU,,0,23°C,23,23,C,0.002,0.001,0.003,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chengdu-on-july-30-2026,chengdu,highest,2026-07-30,ZUUU,,0,24°C,24,24,C,0.007,0.005,0.009,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chengdu-on-july-30-2026,chengdu,highest,2026-07-30,ZUUU,,0,25°C,25,25,C,0.03,0.02,0.04,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chengdu-on-july-30-2026,chengdu,highest,2026-07-30,ZUUU,,0,26°C,26,26,C,0.06,0.05,0.07,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chengdu-on-july-30-2026,chengdu,highest,2026-07-30,ZUUU,,0,27°C,27,27,C,0.185,0.18,0.19,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chengdu-on-july-30-2026,chengdu,highest,2026-07-30,ZUUU,,0,28°C,28,28,C,0.285,0.28,0.29,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chengdu-on-july-30-2026,chengdu,highest,2026-07-30,ZUUU,,0,29°C,29,29,C,0.225,0.21,0.24,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chengdu-on-july-30-2026,chengdu,highest,2026-07-30,ZUUU,,0,30°C,30,30,C,0.185,0.18,0.19,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chengdu-on-july-30-2026,chengdu,highest,2026-07-30,ZUUU,,0,31°C or higher,31,,C,0.08,0.06,0.1,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shenzhen-on-july-30-2026,shenzhen,highest,2026-07-30,ZGSZ,,0,25°C or below,,25,C,0.002,0.001,0.003,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shenzhen-on-july-30-2026,shenzhen,highest,2026-07-30,ZGSZ,,0,26°C,26,26,C,0.015,0.01,0.02,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shenzhen-on-july-30-2026,shenzhen,highest,2026-07-30,ZGSZ,,0,27°C,27,27,C,0.05,0.04,0.06,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shenzhen-on-july-30-2026,shenzhen,highest,2026-07-30,ZGSZ,,0,28°C,28,28,C,0.105,0.09,0.12,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shenzhen-on-july-30-2026,shenzhen,highest,2026-07-30,ZGSZ,,0,29°C,29,29,C,0.225,0.22,0.23,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shenzhen-on-july-30-2026,shenzhen,highest,2026-07-30,ZGSZ,,0,30°C,30,30,C,0.245,0.24,0.25,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shenzhen-on-july-30-2026,shenzhen,highest,2026-07-30,ZGSZ,,0,31°C,31,31,C,0.26,0.25,0.27,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shenzhen-on-july-30-2026,shenzhen,highest,2026-07-30,ZGSZ,,0,32°C,32,32,C,0.1,0.08,0.12,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shenzhen-on-july-30-2026,shenzhen,highest,2026-07-30,ZGSZ,,0,33°C,33,33,C,0.04,0.02,0.06,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shenzhen-on-july-30-2026,shenzhen,highest,2026-07-30,ZGSZ,,0,34°C,34,34,C,0.015,0.01,0.02,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shenzhen-on-july-30-2026,shenzhen,highest,2026-07-30,ZGSZ,,0,35°C or higher,35,,C,0.0075,0.005,0.01,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-busan-on-july-30-2026,busan,highest,2026-07-30,RKPK,,0,35°C or below,,35,C,0.015,0.01,0.02,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-busan-on-july-30-2026,busan,highest,2026-07-30,RKPK,,0,36°C,36,36,C,0.05,0.03,0.07,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-busan-on-july-30-2026,busan,highest,2026-07-30,RKPK,,0,37°C,37,37,C,0.23,0.22,0.24,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-busan-on-july-30-2026,busan,highest,2026-07-30,RKPK,,0,38°C,38,38,C,0.365,0.36,0.37,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-busan-on-july-30-2026,busan,highest,2026-07-30,RKPK,,0,39°C,39,39,C,0.225,0.2,0.25,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-busan-on-july-30-2026,busan,highest,2026-07-30,RKPK,,0,40°C,40,40,C,0.075,0.05,0.1,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-busan-on-july-30-2026,busan,highest,2026-07-30,RKPK,,0,41°C,41,41,C,0.025,0.01,0.04,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-busan-on-july-30-2026,busan,highest,2026-07-30,RKPK,,0,42°C,42,42,C,0.005,0.001,0.009,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-busan-on-july-30-2026,busan,highest,2026-07-30,RKPK,,0,43°C,43,43,C,0.0015,0.001,0.002,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-busan-on-july-30-2026,busan,highest,2026-07-30,RKPK,,0,44°C,44,44,C,0.002,0.001,0.003,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-busan-on-july-30-2026,busan,highest,2026-07-30,RKPK,,0,45°C or higher,45,,C,0.002,0.001,0.003,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-kuala-lumpur-on-july-30-2026,kuala-lumpur,highest,2026-07-30,WMKK,,0,27°C or below,,27,C,0.002,0.001,0.003,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-kuala-lumpur-on-july-30-2026,kuala-lumpur,highest,2026-07-30,WMKK,,0,28°C,28,28,C,0.015,,0.03,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-kuala-lumpur-on-july-30-2026,kuala-lumpur,highest,2026-07-30,WMKK,,0,29°C,29,29,C,0.03,0.01,0.05,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-kuala-lumpur-on-july-30-2026,kuala-lumpur,highest,2026-07-30,WMKK,,0,30°C,30,30,C,0.13,0.12,0.14,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-kuala-lumpur-on-july-30-2026,kuala-lumpur,highest,2026-07-30,WMKK,,0,31°C,31,31,C,0.28,0.27,0.29,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-kuala-lumpur-on-july-30-2026,kuala-lumpur,highest,2026-07-30,WMKK,,0,32°C,32,32,C,0.335,0.33,0.34,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-kuala-lumpur-on-july-30-2026,kuala-lumpur,highest,2026-07-30,WMKK,,0,33°C,33,33,C,0.15,0.14,0.16,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-kuala-lumpur-on-july-30-2026,kuala-lumpur,highest,2026-07-30,WMKK,,0,34°C,34,34,C,0.045,0.03,0.06,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-kuala-lumpur-on-july-30-2026,kuala-lumpur,highest,2026-07-30,WMKK,,0,35°C,35,35,C,0.0025,0.001,0.004,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-kuala-lumpur-on-july-30-2026,kuala-lumpur,highest,2026-07-30,WMKK,,0,36°C,36,36,C,0.0035,0.001,0.006,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-kuala-lumpur-on-july-30-2026,kuala-lumpur,highest,2026-07-30,WMKK,,0,37°C or higher,37,,C,0.002,0.001,0.003,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-guangzhou-on-july-30-2026,guangzhou,highest,2026-07-30,ZGGG,,0,24°C or below,,24,C,0.002,0.001,0.003,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-guangzhou-on-july-30-2026,guangzhou,highest,2026-07-30,ZGGG,,0,25°C,25,25,C,0.003,0.002,0.004,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-guangzhou-on-july-30-2026,guangzhou,highest,2026-07-30,ZGGG,,0,26°C,26,26,C,0.003,0.002,0.004,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-guangzhou-on-july-30-2026,guangzhou,highest,2026-07-30,ZGGG,,0,27°C,27,27,C,0.0115,0.005,0.018,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-guangzhou-on-july-30-2026,guangzhou,highest,2026-07-30,ZGGG,,0,28°C,28,28,C,0.04,0.03,0.05,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-guangzhou-on-july-30-2026,guangzhou,highest,2026-07-30,ZGGG,,0,29°C,29,29,C,0.13,0.11,0.15,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-guangzhou-on-july-30-2026,guangzhou,highest,2026-07-30,ZGGG,,0,30°C,30,30,C,0.245,0.23,0.26,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-guangzhou-on-july-30-2026,guangzhou,highest,2026-07-30,ZGGG,,0,31°C,31,31,C,0.315,0.3,0.33,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-guangzhou-on-july-30-2026,guangzhou,highest,2026-07-30,ZGGG,,0,32°C,32,32,C,0.18,0.16,0.2,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-guangzhou-on-july-30-2026,guangzhou,highest,2026-07-30,ZGGG,,0,33°C,33,33,C,0.07,0.05,0.09,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-guangzhou-on-july-30-2026,guangzhou,highest,2026-07-30,ZGGG,,0,34°C or higher,34,,C,0.04,0.03,0.05,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-qingdao-on-july-30-2026,qingdao,highest,2026-07-30,ZSQD,,0,27°C or below,,27,C,0.0015,0.001,0.002,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-qingdao-on-july-30-2026,qingdao,highest,2026-07-30,ZSQD,,0,28°C,28,28,C,0.0015,0.001,0.002,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-qingdao-on-july-30-2026,qingdao,highest,2026-07-30,ZSQD,,0,29°C,29,29,C,0.0025,0.001,0.004,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-qingdao-on-july-30-2026,qingdao,highest,2026-07-30,ZSQD,,0,30°C,30,30,C,0.0025,0.001,0.004,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-qingdao-on-july-30-2026,qingdao,highest,2026-07-30,ZSQD,,0,31°C,31,31,C,0.015,0.01,0.02,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-qingdao-on-july-30-2026,qingdao,highest,2026-07-30,ZSQD,,0,32°C,32,32,C,0.065,0.04,0.09,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-qingdao-on-july-30-2026,qingdao,highest,2026-07-30,ZSQD,,0,33°C,33,33,C,0.25,0.24,0.26,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-qingdao-on-july-30-2026,qingdao,highest,2026-07-30,ZSQD,,0,34°C,34,34,C,0.365,0.36,0.37,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-qingdao-on-july-30-2026,qingdao,highest,2026-07-30,ZSQD,,0,35°C,35,35,C,0.235,0.21,0.26,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-qingdao-on-july-30-2026,qingdao,highest,2026-07-30,ZSQD,,0,36°C,36,36,C,0.07,0.03,0.11,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-qingdao-on-july-30-2026,qingdao,highest,2026-07-30,ZSQD,,0,37°C or higher,37,,C,0.025,0.02,0.03,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-manila-on-july-30-2026,manila,highest,2026-07-30,RPLL,,0,26°C or below,,26,C,0.0025,0.001,0.004,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-manila-on-july-30-2026,manila,highest,2026-07-30,RPLL,,0,27°C,27,27,C,0.006,0.002,0.01,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-manila-on-july-30-2026,manila,highest,2026-07-30,RPLL,,0,28°C,28,28,C,0.03,0.02,0.04,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-manila-on-july-30-2026,manila,highest,2026-07-30,RPLL,,0,29°C,29,29,C,0.08,0.07,0.09,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-manila-on-july-30-2026,manila,highest,2026-07-30,RPLL,,0,30°C,30,30,C,0.28,0.26,0.3,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-manila-on-july-30-2026,manila,highest,2026-07-30,RPLL,,0,31°C,31,31,C,0.335,0.32,0.35,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-manila-on-july-30-2026,manila,highest,2026-07-30,RPLL,,0,32°C,32,32,C,0.2,0.19,0.21,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-manila-on-july-30-2026,manila,highest,2026-07-30,RPLL,,0,33°C,33,33,C,0.085,0.05,0.12,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-manila-on-july-30-2026,manila,highest,2026-07-30,RPLL,,0,34°C,34,34,C,0.05,0.03,0.07,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-manila-on-july-30-2026,manila,highest,2026-07-30,RPLL,,0,35°C,35,35,C,0.003,0.002,0.004,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-manila-on-july-30-2026,manila,highest,2026-07-30,RPLL,,0,36°C or higher,36,,C,0.002,0.001,0.003,,
2026-07-28T13:28:34.260855+00:00,lowest-temperature-in-london-on-july-30-2026,london,lowest,2026-07-30,EGLC,,0,13°C or below,,13,C,0.0025,0.001,0.004,,
2026-07-28T13:28:34.260855+00:00,lowest-temperature-in-london-on-july-30-2026,london,lowest,2026-07-30,EGLC,,0,14°C,14,14,C,0.04,,0.08,,
