slug,asset,tf,slot_start_s,fire_ts_us,offset_s,n_trades_5s,flow_imbalance_5s,up_ask,dn_ask,sum_asks,direction,entry_px,shares,stake_usd,winner,outcome_truth,won,pnl_usd,fired,ws_s
btc-updown-5m-1778620200,BTC,5m,1778620200,1778620342000000,142,124,-0.8522446230836696,0.3700000047683716,0.6399999856948853,1.0099999904632568,Up,0.3700000047683716,2.7027026678716473,1.0,Down,Down,False,-1.0440999996662141,True,1778620200
btc-updown-5m-1778620200,BTC,5m,1778620200,1778620347000000,147,90,-0.3349477159364578,0.3700000047683716,0.6399999856948853,1.0099999904632568,Up,0.3700000047683716,2.7027026678716473,1.0,Down,Down,False,-1.0440999996662141,True,1778620200
btc-updown-5m-1778620200,BTC,5m,1778620200,1778620352000000,152,52,-0.4116319018404187,0.3700000047683716,0.6399999856948853,1.0099999904632568,Up,0.3700000047683716,2.7027026678716473,1.0,Down,Down,False,-1.0440999996662141,True,1778620200
btc-updown-5m-1778620500,BTC,5m,1778620500,1778620561000000,61,59,-0.9657728562276403,0.4300000071525574,0.6100000143051147,1.0400000214576721,Up,0.4300000071525574,2.3255813566654555,1.0,Down,Down,False,-1.039899999499321,True,1778620500
btc-updown-5m-1778620500,BTC,5m,1778620500,1778620606000000,106,74,-0.9409027314437576,0.3700000047683716,0.6399999856948853,1.0099999904632568,Up,0.3700000047683716,2.7027026678716473,1.0,Down,Down,False,-1.0440999996662141,True,1778620500
btc-updown-5m-1778620500,BTC,5m,1778620500,1778620611000000,111,63,-0.856668006196043,0.3400000035762787,0.6700000166893005,1.0100000202655792,Up,0.3400000035762787,2.941176439651569,1.0,Down,Down,False,-1.0461999997496605,True,1778620500
btc-updown-5m-1778620500,BTC,5m,1778620500,1778620616000000,116,52,-0.6690276030978435,0.3400000035762787,0.6700000166893005,1.0100000202655792,Up,0.3400000035762787,2.941176439651569,1.0,Down,Down,False,-1.0461999997496605,True,1778620500
btc-updown-5m-1778620500,BTC,5m,1778620500,1778620624000000,124,61,-0.45241093918672143,0.3199999928474426,0.6899999976158142,1.0099999904632568,Up,0.3199999928474426,3.125000069849195,1.0,Down,Down,False,-1.0476000005006791,True,1778620500
btc-updown-5m-1778620800,BTC,5m,1778620800,1778620903000000,103,70,-0.8821993874688365,0.30000001192092896,0.7400000095367432,1.0400000214576721,Up,0.30000001192092896,3.3333332008785725,1.0,Down,Down,False,-1.048999999165535,True,1778620800
btc-updown-5m-1778620800,BTC,5m,1778620800,1778620926000000,126,50,-0.36808543462977816,0.2800000011920929,0.7699999809265137,1.0499999821186066,Up,0.2800000011920929,3.571428556223305,1.0,Down,Down,False,-1.0503999999165534,True,1778620800
btc-updown-5m-1778620800,BTC,5m,1778620800,1778620951000000,151,59,-0.9839944066474465,0.1599999964237213,0.8500000238418579,1.0100000202655792,Up,0.1599999964237213,6.25000013969839,1.0,Down,Down,False,-1.0588000002503397,True,1778620800
btc-updown-5m-1778620800,BTC,5m,1778620800,1778620957000000,157,66,-0.933729845529325,0.09000000357627869,0.9300000071525574,1.020000010728836,Up,0.09000000357627869,11.111110669595242,1.0,Down,Down,False,-1.0636999997496606,True,1778620800
btc-updown-5m-1778620800,BTC,5m,1778620800,1778620982000000,182,51,-0.9940718201609956,0.05999999865889549,0.949999988079071,1.0099999867379665,Up,0.05999999865889549,16.666667039195705,1.0,Down,Down,False,-1.0658000000938774,True,1778620800
btc-updown-5m-1778621100,BTC,5m,1778621100,1778621230000000,130,55,-0.9747842724818678,0.14000000059604645,0.8799999952316284,1.0199999958276749,Up,0.14000000059604645,7.14285711244661,1.0,Down,Down,False,-1.0601999999582767,True,1778621100
btc-updown-5m-1778621100,BTC,5m,1778621100,1778621235000000,135,73,-0.9160647398384159,0.2199999988079071,0.8399999737739563,1.0599999725818634,Up,0.2199999988079071,4.545454570084564,1.0,Down,Down,False,-1.0546000000834466,True,1778621100
btc-updown-5m-1778621100,BTC,5m,1778621100,1778621283000000,183,58,-0.9911448100284538,0.07000000029802322,0.9399999976158142,1.0099999979138374,Up,0.07000000029802322,14.0,0.9800000041723251,Down,Down,False,-1.0437980044234991,True,1778621100
btc-updown-5m-1778621100,BTC,5m,1778621100,1778621293000000,193,63,-0.8245580506447259,0.03999999910593033,0.9700000286102295,1.0100000277161598,Up,0.03999999910593033,25.00000055879356,1.0,Down,Down,False,-1.067200000062585,True,1778621100
btc-updown-5m-1778621100,BTC,5m,1778621100,1778621327000000,227,63,-0.7241935008044403,0.20000000298023224,0.8100000023841858,1.010000005364418,Up,0.20000000298023224,4.999999925494195,1.0,Down,Down,False,-1.0559999997913836,True,1778621100
btc-updown-5m-1778621400,BTC,5m,1778621400,1778621469000000,69,50,-0.8254380947427866,0.4000000059604645,0.6299999952316284,1.030000001192093,Up,0.4000000059604645,2.4999999627470975,1.0,Down,Down,False,-1.0419999995827676,True,1778621400
btc-updown-5m-1778621400,BTC,5m,1778621400,1778621476000000,76,52,-0.8492726293102631,0.38999998569488525,0.6200000047683716,1.0099999904632568,Up,0.38999998569488525,2.5641026581532893,1.0,Down,Down,False,-1.042700001001358,True,1778621400
btc-updown-5m-1778621400,BTC,5m,1778621400,1778621484000000,84,72,-0.8829663962919667,0.3499999940395355,0.6600000262260437,1.0100000202655792,Up,0.3499999940395355,2.857142905799711,1.0,Down,Down,False,-1.0455000004172326,True,1778621400
btc-updown-5m-1778621400,BTC,5m,1778621400,1778621508000000,108,54,0.7607156073346507,0.44999998807907104,0.5600000023841858,1.0099999904632568,Down,0.5600000023841858,1.7857142781116524,1.0,Down,Down,True,0.7549142782785454,True,1778621400
btc-updown-5m-1778621400,BTC,5m,1778621400,1778621547000000,147,72,-0.9334567863756076,0.23000000417232513,0.7799999713897705,1.0099999755620956,Up,0.23000000417232513,4.347826008084592,0.9999999999999999,Down,Down,False,-1.0538999997079372,True,1778621400
btc-updown-5m-1778621700,BTC,5m,1778621700,1778621760000000,60,61,0.5953454182326978,0.8299999833106995,0.18000000715255737,1.0099999904632568,Down,0.18000000715255737,5.555555334797621,1.0,Down,Down,True,4.4981553352983,True,1778621700
btc-updown-5m-1778621700,BTC,5m,1778621700,1778621767000000,67,53,0.9405176358246292,0.8600000143051147,0.15000000596046448,1.0100000202655792,Down,0.15000000596046448,6.666666401757145,1.0,Down,Down,True,5.607166402174378,True,1778621700
btc-updown-5m-1778621700,BTC,5m,1778621700,1778621782000000,82,51,-0.3137036083211078,0.8700000047683716,0.14000000059604645,1.010000005364418,Up,0.8700000047683716,1.1494252810564518,0.9999999999999999,Down,Down,False,-1.0090999996662138,True,1778621700
btc-updown-5m-1778621700,BTC,5m,1778621700,1778621787000000,87,54,0.4889036273658913,0.6899999976158142,0.33000001311302185,1.020000010728836,Down,0.33000001311302185,3.0303029098896115,1.0,Down,Down,True,1.983402910807523,True,1778621700
btc-updown-5m-1778621700,BTC,5m,1778621700,1778621797000000,97,53,-0.41667945878373336,0.6800000071525574,0.33000001311302185,1.0100000202655792,Up,0.6800000071525574,1.4705882198257845,1.0,Down,Down,False,-1.022399999499321,True,1778621700
btc-updown-5m-1778622000,BTC,5m,1778622000,1778622107000000,107,50,0.9983683173854953,0.800000011920929,0.20999999344348907,1.010000005364418,Down,0.20999999344348907,4.761904910578484,1.0,Up,Up,False,-1.055300000458956,True,1778622000
btc-updown-5m-1778622000,BTC,5m,1778622000,1778622122000000,122,56,0.7966441511324716,0.8500000238418579,0.1599999964237213,1.0100000202655792,Down,0.1599999964237213,6.25000013969839,1.0,Up,Up,False,-1.0588000002503397,True,1778622000
btc-updown-5m-1778622000,BTC,5m,1778622000,1778622129000000,129,69,0.3566595561904334,0.7300000190734863,0.3400000035762787,1.070000022649765,Down,0.3400000035762787,2.941176439651569,1.0,Up,Up,False,-1.0461999997496605,True,1778622000
btc-updown-5m-1778622000,BTC,5m,1778622000,1778622235000000,235,51,0.31377573561893074,0.8399999737739563,0.17000000178813934,1.0099999755620956,Down,0.17000000178813934,5.882352879303138,1.0,Up,Up,False,-1.0580999998748304,True,1778622000
btc-updown-5m-1778622000,BTC,5m,1778622000,1778622242000000,242,98,-0.9699773752220512,0.5600000023841858,0.47999998927116394,1.0399999916553497,Up,0.5600000023841858,1.7857142781116524,1.0,Up,Up,True,0.7549142782785454,True,1778622000
btc-updown-5m-1778622300,BTC,5m,1778622300,1778622362000000,62,92,-0.944330576954771,0.1599999964237213,0.8500000238418579,1.0100000202655792,Up,0.1599999964237213,6.25000013969839,1.0,Down,Down,False,-1.0588000002503397,True,1778622300
btc-updown-5m-1778622300,BTC,5m,1778622300,1778622367000000,67,56,-0.46517851832755136,0.17000000178813934,0.8399999737739563,1.0099999755620956,Up,0.17000000178813934,5.882352879303138,1.0,Down,Down,False,-1.0580999998748304,True,1778622300
btc-updown-5m-1778622300,BTC,5m,1778622300,1778622385000000,85,64,0.6284191331181708,0.23000000417232513,0.7799999713897705,1.0099999755620956,Down,0.7799999713897705,1.2820513290766447,1.0,Down,Down,True,0.26665132707392847,True,1778622300
btc-updown-5m-1778622300,BTC,5m,1778622300,1778622408000000,108,71,0.38743567995473266,0.3199999928474426,0.699999988079071,1.0199999809265137,Down,0.699999988079071,1.4285714528998554,1.0,Down,Down,True,0.4075714520653904,True,1778622300
btc-updown-5m-1778622300,BTC,5m,1778622300,1778622423000000,123,56,0.43935487049775585,0.41999998688697815,0.6000000238418579,1.020000010728836,Down,0.6000000238418579,1.6666666004392863,1.0,Down,Down,True,0.6386666021082164,True,1778622300
btc-updown-5m-1778622600,BTC,5m,1778622600,1778622662000000,62,56,0.8570517725069352,0.8700000047683716,0.14000000059604645,1.010000005364418,Down,0.14000000059604645,7.14285711244661,1.0,Up,Up,False,-1.0601999999582767,True,1778622600
btc-updown-5m-1778622600,BTC,5m,1778622600,1778622669000000,69,53,0.4222800589020408,0.800000011920929,0.2199999988079071,1.020000010728836,Down,0.2199999988079071,4.545454570084564,1.0,Up,Up,False,-1.0546000000834466,True,1778622600
btc-updown-5m-1778622600,BTC,5m,1778622600,1778622678000000,78,85,-0.546308465092247,0.7099999785423279,0.3199999928474426,1.0299999713897705,Up,0.7099999785423279,1.408450746791654,1.0,Up,Up,True,0.3881507452896169,True,1778622600
btc-updown-5m-1778622600,BTC,5m,1778622600,1778622685000000,85,56,-0.6249904568010063,0.6299999952316284,0.3799999952316284,1.0099999904632568,Up,0.6299999952316284,1.5873015993156252,1.0,Up,Up,True,0.5614015989818392,True,1778622600
btc-updown-5m-1778622600,BTC,5m,1778622600,1778622701000000,101,100,-0.30731469836503394,0.5,0.5299999713897705,1.0299999713897705,Up,0.5,2.0,1.0,Up,Up,True,0.965,True,1778622600
btc-updown-5m-1778622900,BTC,5m,1778622900,1778622972000000,72,59,0.7842893376255292,0.6100000143051147,0.4099999964237213,1.020000010728836,Down,0.4099999964237213,2.4390244115186124,1.0,Up,Up,False,-1.0413000002503396,True,1778622900
btc-updown-5m-1778622900,BTC,5m,1778622900,1778622979000000,79,50,0.3213774358724903,0.6899999976158142,0.3199999928474426,1.0099999904632568,Down,0.3199999928474426,3.125000069849195,1.0,Up,Up,False,-1.0476000005006791,True,1778622900
btc-updown-5m-1778622900,BTC,5m,1778622900,1778622985000000,85,54,0.9400969351681332,0.6899999976158142,0.3199999928474426,1.0099999904632568,Down,0.3199999928474426,3.125000069849195,1.0,Up,Up,False,-1.0476000005006791,True,1778622900
btc-updown-5m-1778622900,BTC,5m,1778622900,1778622993000000,93,67,0.7270602992200331,0.7300000190734863,0.2800000011920929,1.0100000202655792,Down,0.2800000011920929,3.571428556223305,1.0,Up,Up,False,-1.0503999999165534,True,1778622900
btc-updown-5m-1778622900,BTC,5m,1778622900,1778623001000000,101,52,0.8705253370524535,0.8299999833106995,0.18000000715255737,1.0099999904632568,Down,0.18000000715255737,5.555555334797621,1.0,Up,Up,False,-1.057399999499321,True,1778622900
btc-updown-5m-1778623200,BTC,5m,1778623200,1778623260000000,60,66,0.9961636980056475,0.9399999976158142,0.07000000029802322,1.0099999979138374,Down,0.07000000029802322,14.28571422489322,1.0,Up,Up,False,-1.0650999999791384,True,1778623200
btc-updown-5m-1778623200,BTC,5m,1778623200,1778623265000000,65,64,0.9979825767996038,0.9700000286102295,0.03999999910593033,1.0100000277161598,Down,0.03999999910593033,25.00000055879356,1.0,Up,Up,False,-1.067200000062585,True,1778623200
btc-updown-5m-1778623200,BTC,5m,1778623200,1778623270000000,70,124,0.8524061500863408,0.9700000286102295,0.03999999910593033,1.0100000277161598,Down,0.03999999910593033,25.00000055879356,1.0,Up,Up,False,-1.067200000062585,True,1778623200
btc-updown-5m-1778623200,BTC,5m,1778623200,1778623275000000,75,66,0.9956339645218617,0.9800000190734863,0.029999999329447746,1.010000018402934,Down,0.029999999329447746,33.33333407839141,1.0,Up,Up,False,-1.0679000000469385,True,1778623200
btc-updown-5m-1778623200,BTC,5m,1778623200,1778623280000000,80,71,0.9932010175809951,0.9800000190734863,0.029999999329447746,1.010000018402934,Down,0.029999999329447746,33.33333407839141,1.0,Up,Up,False,-1.0679000000469385,True,1778623200
btc-updown-5m-1778623500,BTC,5m,1778623500,1778623560000000,60,51,-0.6340899698467155,0.5199999809265137,0.49000000953674316,1.0099999904632568,Up,0.5199999809265137,1.9230769936149668,1.0,Down,Down,False,-1.033600001335144,True,1778623500
btc-updown-5m-1778623500,BTC,5m,1778623500,1778623576000000,76,53,-0.7966915258604498,0.5199999809265137,0.49000000953674316,1.0099999904632568,Up,0.5199999809265137,1.9230769936149668,1.0,Down,Down,False,-1.033600001335144,True,1778623500
btc-updown-5m-1778623500,BTC,5m,1778623500,1778623583000000,83,65,0.8588930247612386,0.5799999833106995,0.4399999976158142,1.0199999809265137,Down,0.4399999976158142,2.272727285042282,1.0,Down,Down,True,1.2335272848753889,True,1778623500
btc-updown-5m-1778623500,BTC,5m,1778623500,1778623590000000,90,51,0.8960064460894595,0.6600000262260437,0.3499999940395355,1.0100000202655792,Down,0.3499999940395355,2.857142905799711,1.0,Down,Down,True,1.8116429053824785,True,1778623500
btc-updown-5m-1778623500,BTC,5m,1778623500,1778623606000000,106,65,-0.5744025438465233,0.5799999833106995,0.4300000071525574,1.0099999904632568,Up,0.5799999833106995,1.7241379806459602,1.0,Down,Down,False,-1.029400001168251,True,1778623500
btc-updown-5m-1778623800,BTC,5m,1778623800,1778623860000000,60,67,0.5384344766930121,0.47999998927116394,0.550000011920929,1.030000001192093,Down,0.550000011920929,1.8181817787737895,1.0,Down,Down,True,0.7866817796082545,True,1778623800
btc-updown-5m-1778623800,BTC,5m,1778623800,1778623869000000,69,55,-0.43048041684318344,0.550000011920929,0.46000000834465027,1.0100000202655792,Up,0.550000011920929,1.8181817787737895,1.0,Down,Down,False,-1.031499999165535,True,1778623800
btc-updown-5m-1778623800,BTC,5m,1778623800,1778623884000000,84,60,-0.8451974217180969,0.36000001430511475,0.6800000071525574,1.0400000214576721,Up,0.36000001430511475,2.7777776673988104,1.0,Down,Down,False,-1.044799998998642,True,1778623800
btc-updown-5m-1778623800,BTC,5m,1778623800,1778623891000000,91,67,-0.7161025641025164,0.27000001072883606,0.7699999809265137,1.0399999916553497,Up,0.27000001072883606,3.7037035565317473,1.0,Down,Down,False,-1.0510999992489813,True,1778623800
btc-updown-5m-1778623800,BTC,5m,1778623800,1778623899000000,99,55,-0.6285625345876368,0.2199999988079071,0.7900000214576721,1.0100000202655792,Up,0.2199999988079071,1.0,0.2199999988079071,Down,Down,False,-0.23201199876117706,True,1778623800
btc-updown-5m-1778624100,BTC,5m,1778624100,1778624171000000,71,59,0.5822201697165137,0.41999998688697815,0.6000000238418579,1.020000010728836,Down,0.6000000238418579,1.6666666004392863,1.0,Up,Up,False,-1.02799999833107,True,1778624100
btc-updown-5m-1778624100,BTC,5m,1778624100,1778624178000000,78,68,0.8821758761556132,0.5799999833106995,0.44999998807907104,1.0299999713897705,Down,0.44999998807907104,2.2222222810910086,0.9999999999999999,Up,Up,False,-1.038500000834465,True,1778624100
btc-updown-5m-1778624100,BTC,5m,1778624100,1778624186000000,86,57,0.8160517703063478,0.6000000238418579,0.4099999964237213,1.0100000202655792,Down,0.4099999964237213,2.4390244115186124,1.0,Up,Up,False,-1.0413000002503396,True,1778624100
btc-updown-5m-1778624100,BTC,5m,1778624100,1778624216000000,116,69,-0.9026346358221097,0.46000000834465027,0.550000011920929,1.0100000202655792,Up,0.46000000834465027,2.173913004042296,0.9999999999999999,Up,Up,True,1.1361130046264216,True,1778624100
btc-updown-5m-1778624100,BTC,5m,1778624100,1778624225000000,125,76,-0.3004095466741834,0.5099999904632568,0.5,1.0099999904632568,Up,0.5099999904632568,1.9607843503911702,1.0,Up,Up,True,0.9264843497235982,True,1778624100
btc-updown-5m-1778624400,BTC,5m,1778624400,1778624460000000,60,104,-0.7223209983981658,0.3199999928474426,0.6899999976158142,1.0099999904632568,Up,0.3199999928474426,3.125000069849195,1.0,Down,Down,False,-1.0476000005006791,True,1778624400
btc-updown-5m-1778624400,BTC,5m,1778624400,1778624471000000,71,57,0.5347527098590849,0.3400000035762787,0.6700000166893005,1.0100000202655792,Down,0.6700000166893005,1.492537276254622,1.0,Down,Down,True,0.4694372774228731,True,1778624400
btc-updown-5m-1778624400,BTC,5m,1778624400,1778624479000000,79,50,-0.3793036870216806,0.3199999928474426,0.6899999976158142,1.0099999904632568,Up,0.3199999928474426,3.125000069849195,1.0,Down,Down,False,-1.0476000005006791,True,1778624400
btc-updown-5m-1778624400,BTC,5m,1778624400,1778624484000000,84,72,-0.7240417505693295,0.28999999165534973,0.7200000286102295,1.0100000202655792,Up,0.28999999165534973,3.4482759612919205,1.0,Down,Down,False,-1.0497000005841255,True,1778624400
btc-updown-5m-1778624400,BTC,5m,1778624400,1778624494000000,94,54,-0.36531232957931337,0.33000001311302185,0.6800000071525574,1.0100000202655792,Up,0.33000001311302185,3.0303029098896115,1.0,Down,Down,False,-1.0468999990820886,True,1778624400
btc-updown-5m-1778624700,BTC,5m,1778624700,1778624761000000,61,52,-0.803192185251344,0.25,0.7599999904632568,1.0099999904632568,Up,0.25,4.0,1.0,Down,Down,False,-1.0525,True,1778624700
btc-updown-5m-1778624700,BTC,5m,1778624700,1778624768000000,68,54,-0.9226082288791793,0.2199999988079071,0.7900000214576721,1.0100000202655792,Up,0.2199999988079071,4.545454570084564,1.0,Down,Down,False,-1.0546000000834466,True,1778624700
btc-updown-5m-1778624700,BTC,5m,1778624700,1778624776000000,76,52,-0.9335173682999129,0.1899999976158142,0.8500000238418579,1.0400000214576721,Up,0.1899999976158142,5.263157960780771,1.0,Down,Down,False,-1.0567000001668931,True,1778624700
btc-updown-5m-1778624700,BTC,5m,1778624700,1778624790000000,90,50,-0.7442590102558644,0.3799999952316284,0.6299999952316284,1.0099999904632568,Up,0.3799999952316284,2.6315789803903855,1.0,Down,Down,False,-1.0434000003337862,True,1778624700
btc-updown-5m-1778624700,BTC,5m,1778624700,1778624874000000,174,50,0.6265458400015697,0.5099999904632568,0.5,1.0099999904632568,Down,0.5,2.0,1.0,Down,Down,True,0.965,True,1778624700
btc-updown-5m-1778625000,BTC,5m,1778625000,1778625067000000,67,91,-0.5629759812536446,0.41999998688697815,0.5899999737739563,1.0099999606609344,Up,0.41999998688697815,2.380952455289242,1.0,Up,Up,True,1.3403524543713305,True,1778625000
btc-updown-5m-1778625000,BTC,5m,1778625000,1778625111000000,111,64,0.9777883808551913,0.6800000071525574,0.36000001430511475,1.0400000214576721,Down,0.36000001430511475,2.7777776673988104,1.0,Up,Up,False,-1.044799998998642,True,1778625000
btc-updown-5m-1778625000,BTC,5m,1778625000,1778625116000000,116,54,0.6079022904340058,0.7099999785423279,0.30000001192092896,1.0099999904632568,Down,0.30000001192092896,3.3333332008785725,1.0,Up,Up,False,-1.048999999165535,True,1778625000
btc-updown-5m-1778625000,BTC,5m,1778625000,1778625131000000,131,55,0.8629440557970822,0.7400000095367432,0.27000001072883606,1.0100000202655792,Down,0.27000001072883606,3.7037035565317473,1.0,Up,Up,False,-1.0510999992489813,True,1778625000
btc-updown-5m-1778625000,BTC,5m,1778625000,1778625168000000,168,64,0.9933753803729279,0.8999999761581421,0.11999999731779099,1.019999973475933,Down,0.11999999731779099,8.333333519597852,1.0,Up,Up,False,-1.0616000001877546,True,1778625000
btc-updown-5m-1778625300,BTC,5m,1778625300,1778625360000000,60,80,-0.9417467992249083,0.2199999988079071,0.7900000214576721,1.0100000202655792,Up,0.2199999988079071,4.545454570084564,1.0,Up,Up,True,3.4908545700011175,True,1778625300
btc-updown-5m-1778625300,BTC,5m,1778625300,1778625365000000,65,73,-0.7963873135895421,0.1899999976158142,0.8299999833106995,1.0199999809265137,Up,0.1899999976158142,5.263157960780771,1.0,Up,Up,True,4.206457960613878,True,1778625300
btc-updown-5m-1778625300,BTC,5m,1778625300,1778625371000000,71,61,-0.8619659287600787,0.18000000715255737,0.8500000238418579,1.0300000309944153,Up,0.18000000715255737,5.555555334797621,1.0,Up,Up,True,4.4981553352983,True,1778625300
btc-updown-5m-1778625300,BTC,5m,1778625300,1778625385000000,85,57,-0.9764919584730579,0.12999999523162842,0.8799999952316284,1.0099999904632568,Up,0.12999999523162842,7.692307974459867,1.0,Up,Up,True,6.631407974126081,True,1778625300
btc-updown-5m-1778625300,BTC,5m,1778625300,1778625390000000,90,66,-0.963757535794986,0.09000000357627869,0.9300000071525574,1.020000010728836,Up,0.09000000357627869,11.111110669595242,1.0,Up,Up,True,10.047410669845581,True,1778625300
btc-updown-5m-1778625600,BTC,5m,1778625600,1778625665000000,65,73,0.3061158129578082,0.5400000214576721,0.47999998927116394,1.020000010728836,Down,0.47999998927116394,2.083333379899463,1.0,Down,Down,True,1.0469333791484445,True,1778625600
btc-updown-5m-1778625600,BTC,5m,1778625600,1778625670000000,70,63,0.4793634646126603,0.5400000214576721,0.4699999988079071,1.0100000202655792,Down,0.4699999988079071,2.1276595798646123,0.9999999999999999,Down,Down,True,1.0905595797811658,True,1778625600
btc-updown-5m-1778625600,BTC,5m,1778625600,1778625729000000,129,54,-0.9860634725782152,0.3199999928474426,0.699999988079071,1.0199999809265137,Up,0.3199999928474426,3.125000069849195,1.0,Down,Down,False,-1.0476000005006791,True,1778625600
btc-updown-5m-1778625600,BTC,5m,1778625600,1778625736000000,136,54,-0.5156850115698446,0.33000001311302185,0.7400000095367432,1.070000022649765,Up,0.33000001311302185,3.0303029098896115,1.0,Down,Down,False,-1.0468999990820886,True,1778625600
btc-updown-5m-1778625600,BTC,5m,1778625600,1778625743000000,143,50,-0.759337217525925,0.23999999463558197,0.7699999809265137,1.0099999755620956,Up,0.23999999463558197,4.166666759798926,1.0,Down,Down,False,-1.0532000003755093,True,1778625600
btc-updown-5m-1778625900,BTC,5m,1778625900,1778626008000000,108,58,-0.9269220560912543,0.36000001430511475,0.6499999761581421,1.0099999904632568,Up,0.36000001430511475,2.7777776673988104,1.0,Down,Down,False,-1.044799998998642,True,1778625900
btc-updown-5m-1778625900,BTC,5m,1778625900,1778626022000000,122,63,-0.3967269866246604,0.28999999165534973,0.7200000286102295,1.0100000202655792,Up,0.28999999165534973,3.4482759612919205,1.0,Down,Down,False,-1.0497000005841255,True,1778625900
btc-updown-5m-1778625900,BTC,5m,1778625900,1778626028000000,128,63,-0.8976066597294009,0.2199999988079071,0.8100000023841858,1.030000001192093,Up,0.2199999988079071,4.545454570084564,1.0,Down,Down,False,-1.0546000000834466,True,1778625900
btc-updown-5m-1778625900,BTC,5m,1778625900,1778626053000000,153,72,0.6342129208370773,0.38999998569488525,0.6800000071525574,1.0699999928474426,Down,0.6800000071525574,1.4705882198257845,1.0,Down,Down,True,0.44818822032646344,True,1778625900
btc-updown-5m-1778625900,BTC,5m,1778625900,1778626058000000,158,71,-0.793831198831978,0.41999998688697815,0.5899999737739563,1.0099999606609344,Up,0.41999998688697815,2.380952455289242,1.0,Down,Down,False,-1.0406000009179117,True,1778625900
btc-updown-5m-1778626200,BTC,5m,1778626200,1778626272000000,72,111,0.6151319703071155,0.5799999833106995,0.4300000071525574,1.0099999904632568,Down,0.4300000071525574,2.3255813566654555,1.0,Up,Up,False,-1.039899999499321,True,1778626200
btc-updown-5m-1778626200,BTC,5m,1778626200,1778626277000000,77,70,0.9874399248588905,0.5799999833106995,0.4300000071525574,1.0099999904632568,Down,0.4300000071525574,2.3255813566654555,1.0,Up,Up,False,-1.039899999499321,True,1778626200
btc-updown-5m-1778626200,BTC,5m,1778626200,1778626286000000,86,59,-0.8251583647754179,0.5299999713897705,0.5,1.0299999713897705,Up,0.5299999713897705,1.8867925546822037,1.0,Up,Up,True,0.8538925526794877,True,1778626200
btc-updown-5m-1778626200,BTC,5m,1778626200,1778626301000000,101,74,0.7783059202253058,0.7099999785423279,0.30000001192092896,1.0099999904632568,Down,0.30000001192092896,3.3333332008785725,1.0,Up,Up,False,-1.048999999165535,True,1778626200
btc-updown-5m-1778626200,BTC,5m,1778626200,1778626308000000,108,62,0.9014932222535438,0.7799999713897705,0.2800000011920929,1.0599999725818634,Down,0.2800000011920929,3.571428556223305,1.0,Up,Up,False,-1.0503999999165534,True,1778626200
btc-updown-5m-1778626500,BTC,5m,1778626500,1778626563000000,63,65,0.680495112382054,0.6899999976158142,0.3499999940395355,1.0399999916553497,Down,0.3499999940395355,2.857142905799711,1.0,Down,Down,True,1.8116429053824785,True,1778626500
btc-updown-5m-1778626500,BTC,5m,1778626500,1778626568000000,68,52,0.9795821643021425,0.7400000095367432,0.27000001072883606,1.0100000202655792,Down,0.27000001072883606,3.7037035565317473,1.0,Down,Down,True,2.6526035572827658,True,1778626500
btc-updown-5m-1778626500,BTC,5m,1778626500,1778626573000000,73,81,0.957899024494062,0.8399999737739563,0.17000000178813934,1.0099999755620956,Down,0.17000000178813934,5.882352879303138,1.0,Down,Down,True,4.8242528794283075,True,1778626500
btc-updown-5m-1778626500,BTC,5m,1778626500,1778626578000000,78,52,0.8915269004573299,0.8600000143051147,0.15000000596046448,1.0100000202655792,Down,0.15000000596046448,6.666666401757145,1.0,Down,Down,True,5.607166402174378,True,1778626500
btc-updown-5m-1778626500,BTC,5m,1778626500,1778626621000000,121,75,-0.32536493417300105,0.7699999809265137,0.23999999463558197,1.0099999755620956,Up,0.7699999809265137,1.2987013308711195,0.9999999999999999,Down,Down,False,-1.016100001335144,True,1778626500
btc-updown-5m-1778626800,BTC,5m,1778626800,1778626868000000,68,77,0.974653637278159,0.75,0.3400000035762787,1.0900000035762787,Down,0.3400000035762787,2.109999895095825,0.7173999718785282,Up,Up,False,-0.7505438503997227,True,1778626800
btc-updown-5m-1778626800,BTC,5m,1778626800,1778626875000000,75,55,0.9372951403733106,0.7599999904632568,0.25,1.0099999904632568,Down,0.25,4.0,1.0,Up,Up,False,-1.0525,True,1778626800
btc-updown-5m-1778626800,BTC,5m,1778626800,1778626884000000,84,73,0.42856739710173325,0.8100000023841858,0.20000000298023224,1.010000005364418,Down,0.20000000298023224,4.999999925494195,1.0,Up,Up,False,-1.0559999997913836,True,1778626800
btc-updown-5m-1778626800,BTC,5m,1778626800,1778626897000000,97,61,0.9649258021516625,0.8899999856948853,0.11999999731779099,1.0099999830126762,Down,0.11999999731779099,8.333333519597852,1.0,Up,Up,False,-1.0616000001877546,True,1778626800
btc-updown-5m-1778626800,BTC,5m,1778626800,1778626905000000,105,52,0.8377428876694376,0.9200000166893005,0.09000000357627869,1.0100000202655792,Down,0.09000000357627869,11.111110669595242,1.0,Up,Up,False,-1.0636999997496606,True,1778626800
btc-updown-5m-1778627100,BTC,5m,1778627100,1778627160000000,60,53,-0.9772207679183941,0.2800000011920929,0.7300000190734863,1.0100000202655792,Up,0.2800000011920929,3.571428556223305,1.0,Down,Down,False,-1.0503999999165534,True,1778627100
