fired,skip_reason,slug,ws_s,outcome_truth,current_px,trend_align,v_trend,v_levels,v_momentum,p_up_levels,score_momentum,bb_position,rsi14,direction,stake_usd,vwap_entry,shares,hit_levels,underfilled,won,pnl_usd,balance_cum_usd
False,conflict_pos1_neg1,btc-updown-5m-1777581300,1777581000,Up,76475.01,3.0,1.0,-1.0,0.0,0.11770085830873267,-0.09829281566530522,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1777581600,1777581300,Down,76514.74,3.0,1.0,-1.0,0.0,0.3433045687502738,0.09343998917657408,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1777581900,1777581600,Up,76518.57,3.0,1.0,-1.0,0.0,0.336593806123787,0.12512989723908635,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1777582200,1777581900,Down,76522.39,3.0,1.0,-1.0,0.0,0.3299005650707537,-0.06750235559319204,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1777582500,1777582200,Down,76539.81,3.0,1.0,-1.0,0.0,0.29937798414298955,-0.05780860024328423,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1777582800,1777582500,Up,76538.27,3.0,1.0,-1.0,0.0,0.3020763064523217,0.054268739598692765,no_data,,,,,,,,,,
False,post_close_21.03>=21.00,btc-updown-5m-1777583100,1777582800,Down,,,,,,,,,,,,,,,,,,
False,post_close_21.12>=21.00,btc-updown-5m-1777583400,1777583100,Up,,,,,,,,,,,,,,,,,,
False,post_close_21.20>=21.00,btc-updown-5m-1777583700,1777583400,Down,,,,,,,,,,,,,,,,,,
False,post_close_21.28>=21.00,btc-updown-5m-1777584000,1777583700,Down,,,,,,,,,,,,,,,,,,
False,post_close_21.37>=21.00,btc-updown-5m-1777584300,1777584000,Down,,,,,,,,,,,,,,,,,,
False,post_close_21.45>=21.00,btc-updown-5m-1777584600,1777584300,Up,,,,,,,,,,,,,,,,,,
False,post_close_21.53>=21.00,btc-updown-5m-1777584900,1777584600,Up,,,,,,,,,,,,,,,,,,
False,post_close_21.62>=21.00,btc-updown-5m-1777585200,1777584900,Down,,,,,,,,,,,,,,,,,,
False,post_close_21.70>=21.00,btc-updown-5m-1777585500,1777585200,Down,,,,,,,,,,,,,,,,,,
False,post_close_21.78>=21.00,btc-updown-5m-1777585800,1777585500,Down,,,,,,,,,,,,,,,,,,
False,post_close_21.87>=21.00,btc-updown-5m-1777586100,1777585800,Down,,,,,,,,,,,,,,,,,,
False,post_close_21.95>=21.00,btc-updown-5m-1777586400,1777586100,Up,,,,,,,,,,,,,,,,,,
False,post_close_22.03>=21.00,btc-updown-5m-1777586700,1777586400,Up,,,,,,,,,,,,,,,,,,
False,post_close_22.12>=21.00,btc-updown-5m-1777587000,1777586700,Up,,,,,,,,,,,,,,,,,,
False,post_close_22.20>=21.00,btc-updown-5m-1777587300,1777587000,Up,,,,,,,,,,,,,,,,,,
False,post_close_22.28>=21.00,btc-updown-5m-1777587600,1777587300,Up,,,,,,,,,,,,,,,,,,
False,post_close_22.37>=21.00,btc-updown-5m-1777587900,1777587600,Up,,,,,,,,,,,,,,,,,,
False,post_close_22.45>=21.00,btc-updown-5m-1777588200,1777587900,Down,,,,,,,,,,,,,,,,,,
False,post_close_22.53>=21.00,btc-updown-5m-1777588500,1777588200,Down,,,,,,,,,,,,,,,,,,
False,post_close_22.62>=21.00,btc-updown-5m-1777588800,1777588500,Up,,,,,,,,,,,,,,,,,,
False,post_close_22.70>=21.00,btc-updown-5m-1777589100,1777588800,Down,,,,,,,,,,,,,,,,,,
False,post_close_22.78>=21.00,btc-updown-5m-1777589400,1777589100,Down,,,,,,,,,,,,,,,,,,
False,post_close_22.87>=21.00,btc-updown-5m-1777589700,1777589400,Down,,,,,,,,,,,,,,,,,,
False,post_close_22.95>=21.00,btc-updown-5m-1777590000,1777589700,Up,,,,,,,,,,,,,,,,,,
False,post_close_23.03>=21.00,btc-updown-5m-1777590300,1777590000,Down,,,,,,,,,,,,,,,,,,
False,post_close_23.12>=21.00,btc-updown-5m-1777590600,1777590300,Up,,,,,,,,,,,,,,,,,,
False,post_close_23.20>=21.00,btc-updown-5m-1777590900,1777590600,Up,,,,,,,,,,,,,,,,,,
False,post_close_23.28>=21.00,btc-updown-5m-1777591200,1777590900,Up,,,,,,,,,,,,,,,,,,
False,post_close_23.37>=21.00,btc-updown-5m-1777591500,1777591200,Up,,,,,,,,,,,,,,,,,,
False,post_close_23.45>=21.00,btc-updown-5m-1777591800,1777591500,Down,,,,,,,,,,,,,,,,,,
False,post_close_23.53>=21.00,btc-updown-5m-1777592100,1777591800,Up,,,,,,,,,,,,,,,,,,
False,post_close_23.62>=21.00,btc-updown-5m-1777592400,1777592100,Down,,,,,,,,,,,,,,,,,,
False,post_close_23.70>=21.00,btc-updown-5m-1777592700,1777592400,Up,,,,,,,,,,,,,,,,,,
False,post_close_23.78>=21.00,btc-updown-5m-1777593000,1777592700,Up,,,,,,,,,,,,,,,,,,
False,post_close_23.87>=21.00,btc-updown-5m-1777593300,1777593000,Down,,,,,,,,,,,,,,,,,,
False,post_close_23.95>=21.00,btc-updown-5m-1777593600,1777593300,Up,,,,,,,,,,,,,,,,,,
False,pre_open_0.03<13.00,btc-updown-5m-1777593900,1777593600,Up,,,,,,,,,,,,,,,,,,
False,pre_open_0.12<13.00,btc-updown-5m-1777594200,1777593900,Down,,,,,,,,,,,,,,,,,,
False,pre_open_0.20<13.00,btc-updown-5m-1777594500,1777594200,Up,,,,,,,,,,,,,,,,,,
False,pre_open_0.28<13.00,btc-updown-5m-1777594800,1777594500,Down,,,,,,,,,,,,,,,,,,
False,pre_open_0.37<13.00,btc-updown-5m-1777595100,1777594800,Up,,,,,,,,,,,,,,,,,,
False,pre_open_0.45<13.00,btc-updown-5m-1777595400,1777595100,Down,,,,,,,,,,,,,,,,,,
False,pre_open_0.53<13.00,btc-updown-5m-1777595700,1777595400,Down,,,,,,,,,,,,,,,,,,
False,pre_open_0.62<13.00,btc-updown-5m-1777596000,1777595700,Up,,,,,,,,,,,,,,,,,,
False,pre_open_0.70<13.00,btc-updown-5m-1777596300,1777596000,Down,,,,,,,,,,,,,,,,,,
False,pre_open_0.78<13.00,btc-updown-5m-1777596600,1777596300,Down,,,,,,,,,,,,,,,,,,
False,pre_open_0.87<13.00,btc-updown-5m-1777596900,1777596600,Down,,,,,,,,,,,,,,,,,,
False,pre_open_0.95<13.00,btc-updown-5m-1777597200,1777596900,Up,,,,,,,,,,,,,,,,,,
False,pre_open_1.03<13.00,btc-updown-5m-1777597500,1777597200,Up,,,,,,,,,,,,,,,,,,
False,pre_open_1.12<13.00,btc-updown-5m-1777597800,1777597500,Up,,,,,,,,,,,,,,,,,,
False,pre_open_1.20<13.00,btc-updown-5m-1777598100,1777597800,Up,,,,,,,,,,,,,,,,,,
False,pre_open_1.28<13.00,btc-updown-5m-1777598400,1777598100,Down,,,,,,,,,,,,,,,,,,
False,pre_open_1.37<13.00,btc-updown-5m-1777598700,1777598400,Down,,,,,,,,,,,,,,,,,,
False,pre_open_1.45<13.00,btc-updown-5m-1777599000,1777598700,Up,,,,,,,,,,,,,,,,,,
False,pre_open_1.53<13.00,btc-updown-5m-1777599300,1777599000,Up,,,,,,,,,,,,,,,,,,
False,pre_open_1.62<13.00,btc-updown-5m-1777599600,1777599300,Up,,,,,,,,,,,,,,,,,,
False,pre_open_1.70<13.00,btc-updown-5m-1777599900,1777599600,Up,,,,,,,,,,,,,,,,,,
False,pre_open_1.78<13.00,btc-updown-5m-1777600200,1777599900,Up,,,,,,,,,,,,,,,,,,
False,pre_open_1.87<13.00,btc-updown-5m-1777600500,1777600200,Down,,,,,,,,,,,,,,,,,,
False,pre_open_1.95<13.00,btc-updown-5m-1777600800,1777600500,Down,,,,,,,,,,,,,,,,,,
False,pre_open_2.03<13.00,btc-updown-5m-1777601100,1777600800,Up,,,,,,,,,,,,,,,,,,
False,pre_open_2.12<13.00,btc-updown-5m-1777601400,1777601100,Down,,,,,,,,,,,,,,,,,,
False,pre_open_2.20<13.00,btc-updown-5m-1777601700,1777601400,Down,,,,,,,,,,,,,,,,,,
False,pre_open_2.28<13.00,btc-updown-5m-1777602000,1777601700,Up,,,,,,,,,,,,,,,,,,
False,pre_open_2.37<13.00,btc-updown-5m-1777602300,1777602000,Up,,,,,,,,,,,,,,,,,,
False,pre_open_2.45<13.00,btc-updown-5m-1777602600,1777602300,Down,,,,,,,,,,,,,,,,,,
False,pre_open_2.53<13.00,btc-updown-5m-1777602900,1777602600,Up,,,,,,,,,,,,,,,,,,
False,pre_open_2.62<13.00,btc-updown-5m-1777603200,1777602900,Down,,,,,,,,,,,,,,,,,,
False,pre_open_2.70<13.00,btc-updown-5m-1777603500,1777603200,Up,,,,,,,,,,,,,,,,,,
False,pre_open_2.78<13.00,btc-updown-5m-1777603800,1777603500,Down,,,,,,,,,,,,,,,,,,
False,pre_open_2.87<13.00,btc-updown-5m-1777604100,1777603800,Up,,,,,,,,,,,,,,,,,,
False,pre_open_2.95<13.00,btc-updown-5m-1777604400,1777604100,Down,,,,,,,,,,,,,,,,,,
False,pre_open_3.03<13.00,btc-updown-5m-1777604700,1777604400,Up,,,,,,,,,,,,,,,,,,
False,pre_open_3.12<13.00,btc-updown-5m-1777605000,1777604700,Up,,,,,,,,,,,,,,,,,,
False,pre_open_3.20<13.00,btc-updown-5m-1777605300,1777605000,Up,,,,,,,,,,,,,,,,,,
False,pre_open_3.28<13.00,btc-updown-5m-1777605600,1777605300,Up,,,,,,,,,,,,,,,,,,
False,pre_open_3.37<13.00,btc-updown-5m-1777605900,1777605600,Down,,,,,,,,,,,,,,,,,,
False,pre_open_3.45<13.00,btc-updown-5m-1777606200,1777605900,Up,,,,,,,,,,,,,,,,,,
False,pre_open_3.53<13.00,btc-updown-5m-1777606500,1777606200,Down,,,,,,,,,,,,,,,,,,
False,pre_open_3.62<13.00,btc-updown-5m-1777606800,1777606500,Up,,,,,,,,,,,,,,,,,,
False,pre_open_3.70<13.00,btc-updown-5m-1777607100,1777606800,Down,,,,,,,,,,,,,,,,,,
False,pre_open_3.78<13.00,btc-updown-5m-1777607400,1777607100,Down,,,,,,,,,,,,,,,,,,
False,pre_open_3.87<13.00,btc-updown-5m-1777607700,1777607400,Down,,,,,,,,,,,,,,,,,,
False,pre_open_3.95<13.00,btc-updown-5m-1777608000,1777607700,Down,,,,,,,,,,,,,,,,,,
False,pre_open_4.03<13.00,btc-updown-5m-1777608300,1777608000,Up,,,,,,,,,,,,,,,,,,
False,pre_open_4.12<13.00,btc-updown-5m-1777608600,1777608300,Down,,,,,,,,,,,,,,,,,,
False,pre_open_4.20<13.00,btc-updown-5m-1777608900,1777608600,Up,,,,,,,,,,,,,,,,,,
False,pre_open_4.28<13.00,btc-updown-5m-1777609200,1777608900,Down,,,,,,,,,,,,,,,,,,
False,pre_open_4.37<13.00,btc-updown-5m-1777609500,1777609200,Down,,,,,,,,,,,,,,,,,,
False,pre_open_4.45<13.00,btc-updown-5m-1777609800,1777609500,Up,,,,,,,,,,,,,,,,,,
False,pre_open_4.53<13.00,btc-updown-5m-1777610100,1777609800,Up,,,,,,,,,,,,,,,,,,
False,pre_open_4.62<13.00,btc-updown-5m-1777610400,1777610100,Down,,,,,,,,,,,,,,,,,,
False,pre_open_4.70<13.00,btc-updown-5m-1777610700,1777610400,Down,,,,,,,,,,,,,,,,,,
False,pre_open_4.78<13.00,btc-updown-5m-1777611000,1777610700,Down,,,,,,,,,,,,,,,,,,
False,pre_open_4.87<13.00,btc-updown-5m-1777611300,1777611000,Down,,,,,,,,,,,,,,,,,,
False,pre_open_4.95<13.00,btc-updown-5m-1777611600,1777611300,Up,,,,,,,,,,,,,,,,,,
False,pre_open_5.03<13.00,btc-updown-5m-1777611900,1777611600,Up,,,,,,,,,,,,,,,,,,
False,pre_open_5.12<13.00,btc-updown-5m-1777612200,1777611900,Down,,,,,,,,,,,,,,,,,,
False,pre_open_5.20<13.00,btc-updown-5m-1777612500,1777612200,Down,,,,,,,,,,,,,,,,,,
False,pre_open_5.28<13.00,btc-updown-5m-1777612800,1777612500,Up,,,,,,,,,,,,,,,,,,
False,pre_open_5.37<13.00,btc-updown-5m-1777613100,1777612800,Down,,,,,,,,,,,,,,,,,,
False,pre_open_5.45<13.00,btc-updown-5m-1777613400,1777613100,Up,,,,,,,,,,,,,,,,,,
False,pre_open_5.53<13.00,btc-updown-5m-1777613700,1777613400,Up,,,,,,,,,,,,,,,,,,
False,pre_open_5.62<13.00,btc-updown-5m-1777614000,1777613700,Up,,,,,,,,,,,,,,,,,,
False,pre_open_5.70<13.00,btc-updown-5m-1777614300,1777614000,Up,,,,,,,,,,,,,,,,,,
False,pre_open_5.78<13.00,btc-updown-5m-1777614600,1777614300,Up,,,,,,,,,,,,,,,,,,
False,pre_open_5.87<13.00,btc-updown-5m-1777614900,1777614600,Up,,,,,,,,,,,,,,,,,,
False,pre_open_5.95<13.00,btc-updown-5m-1777615200,1777614900,Down,,,,,,,,,,,,,,,,,,
False,pre_open_6.03<13.00,btc-updown-5m-1777615500,1777615200,Down,,,,,,,,,,,,,,,,,,
False,pre_open_6.12<13.00,btc-updown-5m-1777615800,1777615500,Up,,,,,,,,,,,,,,,,,,
False,pre_open_6.20<13.00,btc-updown-5m-1777616100,1777615800,Down,,,,,,,,,,,,,,,,,,
False,pre_open_6.28<13.00,btc-updown-5m-1777616400,1777616100,Up,,,,,,,,,,,,,,,,,,
False,pre_open_6.37<13.00,btc-updown-5m-1777616700,1777616400,Up,,,,,,,,,,,,,,,,,,
False,pre_open_6.45<13.00,btc-updown-5m-1777617000,1777616700,Up,,,,,,,,,,,,,,,,,,
False,pre_open_6.53<13.00,btc-updown-5m-1777617300,1777617000,Down,,,,,,,,,,,,,,,,,,
False,pre_open_6.62<13.00,btc-updown-5m-1777617600,1777617300,Up,,,,,,,,,,,,,,,,,,
False,pre_open_6.70<13.00,btc-updown-5m-1777617900,1777617600,Down,,,,,,,,,,,,,,,,,,
False,pre_open_6.78<13.00,btc-updown-5m-1777618200,1777617900,Up,,,,,,,,,,,,,,,,,,
False,pre_open_6.87<13.00,btc-updown-5m-1777618500,1777618200,Up,,,,,,,,,,,,,,,,,,
False,pre_open_6.95<13.00,btc-updown-5m-1777618800,1777618500,Down,,,,,,,,,,,,,,,,,,
False,pre_open_7.03<13.00,btc-updown-5m-1777619100,1777618800,Up,,,,,,,,,,,,,,,,,,
False,pre_open_7.12<13.00,btc-updown-5m-1777619400,1777619100,Down,,,,,,,,,,,,,,,,,,
False,pre_open_7.20<13.00,btc-updown-5m-1777619700,1777619400,Up,,,,,,,,,,,,,,,,,,
False,pre_open_7.28<13.00,btc-updown-5m-1777620000,1777619700,Up,,,,,,,,,,,,,,,,,,
False,pre_open_7.37<13.00,btc-updown-5m-1777620300,1777620000,Down,,,,,,,,,,,,,,,,,,
False,pre_open_7.45<13.00,btc-updown-5m-1777620600,1777620300,Up,,,,,,,,,,,,,,,,,,
False,pre_open_7.53<13.00,btc-updown-5m-1777620900,1777620600,Up,,,,,,,,,,,,,,,,,,
False,pre_open_7.62<13.00,btc-updown-5m-1777621200,1777620900,Down,,,,,,,,,,,,,,,,,,
False,pre_open_7.70<13.00,btc-updown-5m-1777621500,1777621200,Up,,,,,,,,,,,,,,,,,,
False,pre_open_7.78<13.00,btc-updown-5m-1777621800,1777621500,Up,,,,,,,,,,,,,,,,,,
False,pre_open_7.87<13.00,btc-updown-5m-1777622100,1777621800,Down,,,,,,,,,,,,,,,,,,
False,pre_open_7.95<13.00,btc-updown-5m-1777622400,1777622100,Down,,,,,,,,,,,,,,,,,,
False,pre_open_8.03<13.00,btc-updown-5m-1777622700,1777622400,Up,,,,,,,,,,,,,,,,,,
False,pre_open_8.12<13.00,btc-updown-5m-1777623000,1777622700,Up,,,,,,,,,,,,,,,,,,
False,pre_open_8.20<13.00,btc-updown-5m-1777623300,1777623000,Up,,,,,,,,,,,,,,,,,,
False,pre_open_8.28<13.00,btc-updown-5m-1777623600,1777623300,Up,,,,,,,,,,,,,,,,,,
False,pre_open_8.95<13.00,btc-updown-5m-1777626000,1777625700,Down,,,,,,,,,,,,,,,,,,
False,pre_open_9.03<13.00,btc-updown-5m-1777626300,1777626000,Up,,,,,,,,,,,,,,,,,,
False,pre_open_9.12<13.00,btc-updown-5m-1777626600,1777626300,Down,,,,,,,,,,,,,,,,,,
False,pre_open_9.20<13.00,btc-updown-5m-1777626900,1777626600,Down,,,,,,,,,,,,,,,,,,
False,pre_open_9.28<13.00,btc-updown-5m-1777627200,1777626900,Up,,,,,,,,,,,,,,,,,,
False,pre_open_9.37<13.00,btc-updown-5m-1777627500,1777627200,Down,,,,,,,,,,,,,,,,,,
False,pre_open_9.45<13.00,btc-updown-5m-1777627800,1777627500,Down,,,,,,,,,,,,,,,,,,
False,pre_open_9.53<13.00,btc-updown-5m-1777628100,1777627800,Down,,,,,,,,,,,,,,,,,,
False,pre_open_9.62<13.00,btc-updown-5m-1777628400,1777628100,Down,,,,,,,,,,,,,,,,,,
False,pre_open_9.70<13.00,btc-updown-5m-1777628700,1777628400,Down,,,,,,,,,,,,,,,,,,
False,pre_open_9.78<13.00,btc-updown-5m-1777629000,1777628700,Up,,,,,,,,,,,,,,,,,,
False,pre_open_9.87<13.00,btc-updown-5m-1777629300,1777629000,Up,,,,,,,,,,,,,,,,,,
False,pre_open_9.95<13.00,btc-updown-5m-1777629600,1777629300,Down,,,,,,,,,,,,,,,,,,
False,pre_open_10.03<13.00,btc-updown-5m-1777629900,1777629600,Down,,,,,,,,,,,,,,,,,,
False,pre_open_10.12<13.00,btc-updown-5m-1777630200,1777629900,Down,,,,,,,,,,,,,,,,,,
False,pre_open_10.20<13.00,btc-updown-5m-1777630500,1777630200,Up,,,,,,,,,,,,,,,,,,
False,pre_open_10.28<13.00,btc-updown-5m-1777630800,1777630500,Up,,,,,,,,,,,,,,,,,,
False,pre_open_10.37<13.00,btc-updown-5m-1777631100,1777630800,Down,,,,,,,,,,,,,,,,,,
False,pre_open_10.45<13.00,btc-updown-5m-1777631400,1777631100,Down,,,,,,,,,,,,,,,,,,
False,pre_open_10.53<13.00,btc-updown-5m-1777631700,1777631400,Down,,,,,,,,,,,,,,,,,,
False,pre_open_10.62<13.00,btc-updown-5m-1777632000,1777631700,Down,,,,,,,,,,,,,,,,,,
False,pre_open_10.70<13.00,btc-updown-5m-1777632300,1777632000,Up,,,,,,,,,,,,,,,,,,
False,pre_open_10.78<13.00,btc-updown-5m-1777632600,1777632300,Down,,,,,,,,,,,,,,,,,,
False,pre_open_10.87<13.00,btc-updown-5m-1777632900,1777632600,Up,,,,,,,,,,,,,,,,,,
False,pre_open_10.95<13.00,btc-updown-5m-1777633200,1777632900,Down,,,,,,,,,,,,,,,,,,
False,pre_open_11.03<13.00,btc-updown-5m-1777633500,1777633200,Down,,,,,,,,,,,,,,,,,,
False,pre_open_11.12<13.00,btc-updown-5m-1777633800,1777633500,Up,,,,,,,,,,,,,,,,,,
False,pre_open_11.20<13.00,btc-updown-5m-1777634100,1777633800,Up,,,,,,,,,,,,,,,,,,
False,pre_open_11.28<13.00,btc-updown-5m-1777634400,1777634100,Down,,,,,,,,,,,,,,,,,,
False,pre_open_11.37<13.00,btc-updown-5m-1777634700,1777634400,Down,,,,,,,,,,,,,,,,,,
False,pre_open_11.45<13.00,btc-updown-5m-1777635000,1777634700,Down,,,,,,,,,,,,,,,,,,
False,pre_open_11.53<13.00,btc-updown-5m-1777635300,1777635000,Down,,,,,,,,,,,,,,,,,,
False,pre_open_11.62<13.00,btc-updown-5m-1777635600,1777635300,Up,,,,,,,,,,,,,,,,,,
False,pre_open_11.70<13.00,btc-updown-5m-1777635900,1777635600,Down,,,,,,,,,,,,,,,,,,
False,pre_open_11.78<13.00,btc-updown-5m-1777636200,1777635900,Up,,,,,,,,,,,,,,,,,,
False,pre_open_11.87<13.00,btc-updown-5m-1777636500,1777636200,Up,,,,,,,,,,,,,,,,,,
False,pre_open_11.95<13.00,btc-updown-5m-1777636800,1777636500,Up,,,,,,,,,,,,,,,,,,
False,pre_open_12.03<13.00,btc-updown-5m-1777637100,1777636800,Down,,,,,,,,,,,,,,,,,,
False,pre_open_12.12<13.00,btc-updown-5m-1777637400,1777637100,Up,,,,,,,,,,,,,,,,,,
False,pre_open_12.20<13.00,btc-updown-5m-1777637700,1777637400,Up,,,,,,,,,,,,,,,,,,
False,pre_open_12.28<13.00,btc-updown-5m-1777638000,1777637700,Up,,,,,,,,,,,,,,,,,,
False,pre_open_12.37<13.00,btc-updown-5m-1777638300,1777638000,Up,,,,,,,,,,,,,,,,,,
False,pre_open_12.45<13.00,btc-updown-5m-1777638600,1777638300,Up,,,,,,,,,,,,,,,,,,
False,pre_open_12.70<13.00,btc-updown-5m-1777639500,1777639200,Up,,,,,,,,,,,,,,,,,,
False,pre_open_12.78<13.00,btc-updown-5m-1777639800,1777639500,Down,,,,,,,,,,,,,,,,,,
False,pre_open_12.87<13.00,btc-updown-5m-1777640100,1777639800,Down,,,,,,,,,,,,,,,,,,
False,pre_open_12.95<13.00,btc-updown-5m-1777640400,1777640100,Up,,,,,,,,,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1777640700,1777640400,Up,78122.75,3.0,1.0,-1.0,1.0,0.22477177781214935,0.18054346028771429,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1777641000,1777640700,Up,78208.38,3.0,1.0,0.0,-1.0,0.45891692307691734,-0.27320574493537986,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1777641300,1777641000,Down,78347.36,3.0,1.0,-1.0,0.0,0.28786461538461466,0.007528630850355366,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1777641600,1777641300,Up,78371.96,3.0,1.0,-1.0,0.0,0.2575876923076844,0.1432430694024571,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1777641900,1777641600,Down,78328.0,3.0,1.0,-1.0,0.0,0.3116923076923077,0.0185818221305245,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1777642200,1777641900,Up,78300.01,3.0,1.0,-1.0,-1.0,0.34614153846154494,-0.22319117697271823,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1777642500,1777642200,Down,78297.09,3.0,1.0,-1.0,0.0,0.3497353846153889,-0.005928238211678202,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1777642800,1777642500,Up,78496.94,3.0,1.0,-1.0,0.0,0.10376615384615095,0.054211680350826685,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1777643100,1777642800,Up,78193.18,3.0,1.0,0.0,-1.0,0.477624615384624,-0.2744119151996238,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1777643400,1777643100,Up,78299.81,3.0,1.0,-1.0,0.0,0.34638769230769517,0.04939004596203489,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1777643700,1777643400,Down,78450.0,3.0,1.0,-1.0,1.0,0.16153846153846152,0.17902906406896968,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1777644000,1777643700,Down,78789.0,3.0,1.0,-1.0,0.0,0.18568032482907798,-0.008652404258939076,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1777644300,1777644000,Down,78711.8,3.0,1.0,-1.0,1.0,0.24440820440649347,0.22370490516677566,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1777644600,1777644300,Up,78673.56,3.0,1.0,-1.0,0.0,0.27349828361686596,-0.017170392335766397,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1777644900,1777644600,Down,78664.09,3.0,1.0,-1.0,0.0,0.2807023382748739,-0.04830707909033827,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1777645200,1777644900,Down,78666.75,3.0,1.0,-1.0,0.0,0.27867881289046803,-0.03210962956923335,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1777645500,1777645200,Down,78515.41,3.0,1.0,0.0,1.0,0.3938067571294082,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1777645800,1777645500,Down,78244.65,3.0,1.0,0.0,1.0,0.4142769230769302,0.1745037473070971,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1777646100,1777645800,Down,78248.87,3.0,1.0,0.0,0.0,0.40908307692308266,-0.028305834503867967,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1777646400,1777646100,Down,78158.5,3.0,1.0,0.0,0.0,0.5203076923076924,0.07190923221913516,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1777646700,1777646400,Up,78157.9,3.0,1.0,0.0,0.0,0.521046153846161,-0.05737954999565632,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1777647000,1777646700,Down,78243.57,3.0,1.0,0.0,1.0,0.41560615384614524,0.15451638044559113,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1777647300,1777647000,Up,78437.0,3.0,1.0,-1.0,0.0,0.17753846153846153,0.14269163181303615,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1777647600,1777647300,Down,78378.92,3.0,1.0,-1.0,0.0,0.24902153846154063,0.015786232601688984,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1777647900,1777647600,Up,78271.39,3.0,1.0,0.0,0.0,0.3813661538461546,-0.0035742696982591104,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1777648200,1777647900,Up,78253.16,3.0,1.0,0.0,0.0,0.4038030769230726,0.058883507655196066,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1777648500,1777648200,Up,78331.74,3.0,1.0,-1.0,0.0,0.30708923076922434,0.10581408432592306,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1777648800,1777648500,Up,78472.0,3.0,1.0,-1.0,0.0,0.1344615384615384,0.0183730273233747,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1777649100,1777648800,Up,78483.62,3.0,1.0,-1.0,0.0,0.1201600000000057,-0.04554122351609873,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1777649400,1777649100,Up,78574.99,3.0,1.0,-1.0,0.0,0.348482831414089,-0.09120319337886586,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1777649700,1777649400,Up,78545.94,3.0,1.0,0.0,0.0,0.37058185863849513,0.13857867045585467,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1777650000,1777649700,Down,78560.43,3.0,1.0,0.0,-1.0,0.3595589703603055,-0.161524452629425,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1777650300,1777650000,Up,78640.13,3.0,1.0,-1.0,0.0,0.29892928121107143,0.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1777650600,1777650300,Down,78651.72,3.0,1.0,-1.0,1.0,0.2901124920361742,1.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1777650900,1777650600,Up,78293.79,3.0,1.0,0.0,0.0,0.35379692307693095,0.04503932132933364,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1777651200,1777650900,Up,78396.99,3.0,1.0,-1.0,-1.0,0.22678153846153198,-0.3016036741143288,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1777651500,1777651200,Down,78641.21,3.0,1.0,-1.0,0.0,0.34516751591606853,0.1148076631834015,no_data,,,,,,,,,,
