wallet,slug,outcome_truth,mint_cost,trading_cash,up_leftover,down_leftover,redeemed,actual_pnl,mc,asset_sym,slot_start_s
0xce25e214,btc-updown-15m-1778874300,Up,527.4756739999998,501.6045524680431,-405.6652560000002,-527.4756739999998,0.0,-25.871121531956703,updown_15m,BTC,1778874300
0xce25e214,btc-updown-15m-1778875200,Down,409.44377499999996,482.14084621697464,-360.32727599999976,-409.44377499999996,0.0,72.69707121697468,updown_15m,BTC,1778875200
0xce25e214,btc-updown-15m-1778876100,Up,413.2339830000001,-123.17240738304307,-413.2339830000001,45.80177000000003,0.0,-536.4063903830431,updown_15m,BTC,1778876100
0xce25e214,btc-updown-15m-1778877000,Down,334.4683970000001,24.15906474127337,309.5321969999999,-334.4683970000001,0.0,-310.3093322587267,updown_15m,BTC,1778877000
0xce25e214,btc-updown-15m-1778877900,Up,154.88,42.99377779308196,-154.88,152.2095,0.0,-111.88622220691803,updown_15m,BTC,1778877900
0xce25e214,btc-updown-15m-1778878800,Up,46.94250499999998,0.7337570509254476,-5.755875000000003,-46.94250499999998,0.0,-46.208747949074535,updown_15m,BTC,1778878800
0xce25e214,btc-updown-15m-1778879700,Down,931.1145260000001,679.1860480169439,-201.54749800000002,-931.1145260000001,0.0,-251.92847798305615,updown_15m,BTC,1778879700
0xce25e214,btc-updown-15m-1778880600,Up,274.11160699999994,242.87569078864217,-274.11160699999994,-250.1613759999999,0.0,-31.23591621135776,updown_15m,BTC,1778880600
0xce25e214,btc-updown-15m-1778892300,Down,76.54525000000001,-35.167489366182195,-76.54525000000001,47.272749999999974,47.272749999999974,-64.43998936618223,updown_15m,BTC,1778892300
0xce25e214,btc-updown-15m-1778893200,?,142.698262,88.05431525665449,-142.698262,116.08976199999995,0.0,-54.64394674334551,updown_15m,BTC,1778893200
0xce25e214,btc-updown-15m-1778894100,?,173.82191199999988,121.44346301517987,65.83291199999985,-173.82191199999988,0.0,-52.37844898482001,updown_15m,BTC,1778894100
0xce25e214,btc-updown-15m-1778895000,?,1628.570088,1631.076581470033,-330.31995700000016,-1628.570088,0.0,2.5064934700330923,updown_15m,BTC,1778895000
0xce25e214,btc-updown-15m-1778895900,?,178.98192199999994,87.6170133510633,-178.98192199999994,128.084522,0.0,-91.36490864893663,updown_15m,BTC,1778895900
0xce25e214,btc-updown-15m-1778896800,?,539.120864,159.31146695218558,-539.120864,471.25681499999996,0.0,-379.8093970478144,updown_15m,BTC,1778896800
0xce25e214,btc-updown-15m-1778901300,?,119.58153799999991,180.70761300297568,-1.980062000000089,-119.58153799999991,0.0,61.12607500297577,updown_15m,BTC,1778901300
0xce25e214,btc-updown-15m-1778902200,?,191.49224800000002,78.40008234594478,133.37494800000013,-191.49224800000002,0.0,-113.09216565405524,updown_15m,BTC,1778902200
0xce25e214,btc-updown-15m-1778903100,?,270.4935319999995,-92.47690731174464,-270.4935319999995,202.12947099999997,0.0,-362.97043931174414,updown_15m,BTC,1778903100
0xce25e214,btc-updown-15m-1778904000,?,196.77792000000022,265.0688202454252,139.2738199999999,-196.77792000000022,0.0,68.29090024542495,updown_15m,BTC,1778904000
0xce25e214,btc-updown-15m-1778904900,?,145.39667600000007,-15.03624415902766,-75.45942499999978,-145.39667600000007,0.0,-160.43292015902773,updown_15m,BTC,1778904900
0xce25e214,btc-updown-15m-1778905800,?,178.931959,91.97622856252679,-178.931959,61.056458999999904,0.0,-86.95573043747322,updown_15m,BTC,1778905800
0xce25e214,btc-updown-15m-1778906700,?,175.87238499999967,161.42349459513707,-30.755269999999655,-175.87238499999967,0.0,-14.448890404862595,updown_15m,BTC,1778906700
0xce25e214,btc-updown-15m-1778907600,?,117.1539180000002,-216.172587584604,-18.269481999999925,-117.1539180000002,0.0,-333.3265055846042,updown_15m,BTC,1778907600
0xce25e214,btc-updown-15m-1778908500,?,727.1105010000003,219.98183926363038,570.7031530000002,-727.1105010000003,0.0,-507.12866173636996,updown_15m,BTC,1778908500
0xce25e214,btc-updown-15m-1778909400,?,900.7039070000001,-289.6696670872252,-900.7039070000001,775.9405690000001,0.0,-1190.3735740872253,updown_15m,BTC,1778909400
0xce25e214,btc-updown-5m-1778846700,Up,280.76846299999994,-230.88473496584123,-280.76846299999994,271.61846299999996,0.0,-511.6531979658412,updown_5m,BTC,1778846700
0xce25e214,btc-updown-5m-1778847000,Down,408.2,-248.20724468913795,-408.2,359.5,359.5,-296.90724468913794,updown_5m,BTC,1778847000
0xce25e214,btc-updown-5m-1778847300,Up,554.058436,-422.4434755224438,516.859336,-554.058436,516.859336,-459.64257552244385,updown_5m,BTC,1778847300
0xce25e214,btc-updown-5m-1778850900,?,137.22890000000018,-71.45128974909238,-137.22890000000018,106.75169999999997,0.0,-208.68018974909256,updown_5m,BTC,1778850900
0xce25e214,btc-updown-5m-1778851200,?,59.94222000000002,37.580156978309105,-59.94222000000002,33.91071999999997,0.0,-22.362063021690915,updown_5m,BTC,1778851200
0xce25e214,btc-updown-5m-1778851500,Down,15.427645999999982,-76.45952398568448,15.427645999999982,-15.427645999999982,0.0,-91.88716998568447,updown_5m,BTC,1778851500
0xce25e214,btc-updown-5m-1778851800,Down,338.4348810000001,-94.02994610947616,-338.4348810000001,312.95188099999984,312.95188099999984,-119.51294610947639,updown_5m,BTC,1778851800
0xce25e214,btc-updown-5m-1778852100,?,299.593762,-86.90262588988071,-299.593762,203.52112899999992,0.0,-386.49638788988074,updown_5m,BTC,1778852100
0xce25e214,btc-updown-5m-1778852400,?,559.437841,-141.1281834033332,-559.437841,518.379866,0.0,-700.5660244033332,updown_5m,BTC,1778852400
0xce25e214,btc-updown-5m-1778852700,?,186.31240299999996,-160.64325287051565,-186.31240299999996,54.06333700000005,0.0,-346.9556558705156,updown_5m,BTC,1778852700
0xce25e214,btc-updown-5m-1778853000,?,42.10513100000014,-130.93553210740805,24.194030999999995,-42.10513100000014,0.0,-173.0406631074082,updown_5m,BTC,1778853000
0xce25e214,btc-updown-5m-1778853300,?,100.72077499999995,-81.34456383944192,-36.81856599999992,-100.72077499999995,0.0,-182.06533883944186,updown_5m,BTC,1778853300
0xce25e214,btc-updown-5m-1778853600,?,165.240211,-20.049144537632245,-165.240211,165.240211,0.0,-185.28935553763222,updown_5m,BTC,1778853600
0xce25e214,btc-updown-5m-1778853900,?,428.1029540000002,-401.36747865548267,276.1249770000002,-428.1029540000002,0.0,-829.4704326554829,updown_5m,BTC,1778853900
0xce25e214,btc-updown-5m-1778854200,?,148.95425199999988,-198.79343908081506,-15.882548000000156,-148.95425199999988,0.0,-347.74769108081495,updown_5m,BTC,1778854200
0xce25e214,btc-updown-5m-1778854500,?,144.589873,-91.02438591601987,67.65548499999994,-144.589873,0.0,-235.61425891601988,updown_5m,BTC,1778854500
0xce25e214,btc-updown-5m-1778854800,?,90.58197600000005,-199.67509835378854,-17.871279999999842,-90.58197600000005,0.0,-290.2570743537886,updown_5m,BTC,1778854800
0xce25e214,btc-updown-5m-1778855100,?,278.66820000000007,-87.80264809780421,-278.66820000000007,156.5200000000001,0.0,-366.47084809780426,updown_5m,BTC,1778855100
0xce25e214,btc-updown-5m-1778855400,?,175.98163899999997,52.26494196579014,-175.98163899999997,101.81576599999994,0.0,-123.71669703420983,updown_5m,BTC,1778855400
0xce25e214,btc-updown-5m-1778855700,?,407.9077649999999,-109.25042314003775,309.58913600000017,-407.9077649999999,0.0,-517.1581881400377,updown_5m,BTC,1778855700
0xce25e214,btc-updown-5m-1778856000,Up,207.60828199999992,-101.47919585330152,120.81758200000002,-207.60828199999992,120.81758200000002,-188.26989585330142,updown_5m,BTC,1778856000
0xce25e214,btc-updown-5m-1778856300,Down,226.891113,-208.84797774786415,-226.891113,218.14111300000002,218.14111300000002,-217.59797774786412,updown_5m,BTC,1778856300
0xce25e214,btc-updown-5m-1778856600,Up,144.45986299999993,-183.9226623378204,8.910963000000038,-144.45986299999993,8.910963000000038,-319.4715623378203,updown_5m,BTC,1778856600
0xce25e214,btc-updown-5m-1778856900,Down,100.14277099999981,-312.2423493335733,-100.14277099999981,-27.821551,0.0,-412.3851203335731,updown_5m,BTC,1778856900
0xce25e214,btc-updown-5m-1778857200,Down,203.05993999999998,-280.1735601259449,97.4189399999999,-203.05993999999998,0.0,-483.2335001259449,updown_5m,BTC,1778857200
0xce25e214,btc-updown-5m-1778857500,Up,66.65159399999999,-125.93587121157373,34.781294,-66.65159399999999,34.781294,-157.8061712115737,updown_5m,BTC,1778857500
0xce25e214,btc-updown-5m-1778857800,Down,82.45194000000015,-50.11862641500261,59.70024000000001,-82.45194000000015,0.0,-132.57056641500276,updown_5m,BTC,1778857800
0xce25e214,btc-updown-5m-1778858100,Up,141.217313,-2.2075910866178674,116.46161300000001,-141.217313,116.46161300000001,-26.963291086617843,updown_5m,BTC,1778858100
0xce25e214,btc-updown-5m-1778858400,Down,111.16719999999998,-68.12364416779187,47.42000000000007,-111.16719999999998,0.0,-179.29084416779185,updown_5m,BTC,1778858400
0xce25e214,btc-updown-5m-1778858700,Down,19.698700000000002,46.56945250462729,-19.698700000000002,-11.530000000000001,0.0,26.87075250462729,updown_5m,BTC,1778858700
0xce25e214,btc-updown-5m-1778859000,Up,543.6852849999999,-200.39573721669686,370.0355999999998,-543.6852849999999,370.0355999999998,-374.0454222166969,updown_5m,BTC,1778859000
0xce25e214,btc-updown-5m-1778859300,Down,65.71251000000007,-32.73961446400176,-65.71251000000007,-19.69163900000001,0.0,-98.45212446400183,updown_5m,BTC,1778859300
0xce25e214,btc-updown-5m-1778859600,Down,150.90279699999996,17.52724370041051,-1.744513999999981,-150.90279699999996,0.0,-133.37555329958946,updown_5m,BTC,1778859600
0xce25e214,btc-updown-5m-1778859900,Up,50.15332799999999,140.47055159003824,8.354927999999973,-50.15332799999999,8.354927999999973,98.67215159003823,updown_5m,BTC,1778859900
0xce25e214,btc-updown-5m-1778860200,Up,188.38739999999996,-40.245749196169356,117.28000000000003,-188.38739999999996,117.28000000000003,-111.35314919616928,updown_5m,BTC,1778860200
0xce25e214,btc-updown-5m-1778860500,Down,52.687558999999965,-128.70810525134834,-52.687558999999965,21.773058999999876,21.773058999999876,-159.62260525134843,updown_5m,BTC,1778860500
0xce25e214,btc-updown-5m-1778860800,Up,154.85188300000004,-36.678470038176926,134.033183,-154.85188300000004,134.033183,-57.49717003817696,updown_5m,BTC,1778860800
0xce25e214,btc-updown-5m-1778861100,Up,98.18556800000005,-160.25463724376556,68.28666799999996,-98.18556800000005,68.28666799999996,-190.15353724376564,updown_5m,BTC,1778861100
0xce25e214,btc-updown-5m-1778861400,Up,70.11324400000001,-66.79974876849761,38.36624399999994,-70.11324400000001,38.36624399999994,-98.54674876849768,updown_5m,BTC,1778861400
0xce25e214,btc-updown-5m-1778861700,Down,58.51606500000014,37.19077623157975,36.333864999999946,-58.51606500000014,0.0,-21.325288768420393,updown_5m,BTC,1778861700
0xce25e214,btc-updown-5m-1778862000,Up,269.3381619999999,220.28782475744475,-183.9081779999999,-269.3381619999999,0.0,-49.050337242555145,updown_5m,BTC,1778862000
0xce25e214,btc-updown-5m-1778862300,Up,212.32025599999997,7.686810065822812,21.66882499999997,-212.32025599999997,21.66882499999997,-182.9646209341772,updown_5m,BTC,1778862300
0xce25e214,btc-updown-5m-1778862600,Up,217.42764400000002,-86.18677970766934,216.055644,-217.42764400000002,216.055644,-87.55877970766934,updown_5m,BTC,1778862600
0xce25e214,btc-updown-5m-1778865000,Down,31.591341999999997,97.63437460399624,11.229342000000031,-31.591341999999997,0.0,66.04303260399624,updown_5m,BTC,1778865000
0xce25e214,btc-updown-5m-1778865300,Up,57.42484000000013,-71.13249058760118,5.97004000000004,-57.42484000000013,5.97004000000004,-122.58729058760127,updown_5m,BTC,1778865300
0xce25e214,btc-updown-5m-1778865600,Up,90.872454,-47.16004940955952,-90.872454,90.87245399999989,0.0,-138.03250340955952,updown_5m,BTC,1778865600
0xce25e214,btc-updown-5m-1778865900,Up,156.08819999999997,99.2803962122172,-156.08819999999997,140.41000000000003,0.0,-56.807803787782774,updown_5m,BTC,1778865900
0xce25e214,btc-updown-5m-1778866200,?,361.23999999999995,-104.46286569530253,347.9305999999999,-361.23999999999995,0.0,-465.7028656953025,updown_5m,BTC,1778866200
0xce25e214,btc-updown-5m-1778866500,?,78.13707899999986,-21.952907927766944,-78.13707899999986,6.328478999999788,0.0,-100.0899869277668,updown_5m,BTC,1778866500
0xce25e214,btc-updown-5m-1778866800,Down,33.94999999999999,99.96045249032689,15.126000000000033,-33.94999999999999,0.0,66.0104524903269,updown_5m,BTC,1778866800
0xce25e214,btc-updown-5m-1778867100,Up,175.1415360000001,-175.85353114822135,82.24333600000023,-175.1415360000001,82.24333600000023,-268.7517311482212,updown_5m,BTC,1778867100
0xce25e214,btc-updown-5m-1778867400,Up,14.666249999999962,-52.67188175568873,-11.801149999999978,-14.666249999999962,0.0,-67.33813175568869,updown_5m,BTC,1778867400
0xce25e214,btc-updown-5m-1778867700,Up,66.35576700000013,-0.567818558025607,55.87496699999997,-66.35576700000013,55.87496699999997,-11.048618558025765,updown_5m,BTC,1778867700
0xce25e214,btc-updown-5m-1778868000,Up,226.95050000000003,210.98382254213493,-226.95050000000003,206.99439999999987,0.0,-15.966677457865103,updown_5m,BTC,1778868000
0xce25e214,btc-updown-5m-1778868300,Down,62.16999999999999,-1.5608212533730494,24.35759999999999,-62.16999999999999,0.0,-63.73082125337304,updown_5m,BTC,1778868300
0xce25e214,btc-updown-5m-1778868600,Up,61.4645,5.362806561297738,61.36999999999999,-61.4645,61.36999999999999,5.2683065612977344,updown_5m,BTC,1778868600
0xce25e214,btc-updown-5m-1778868900,Down,109.25835699999999,-29.986783776693215,-109.25835699999999,2.263357000000042,2.263357000000042,-136.98178377669316,updown_5m,BTC,1778868900
0xce25e214,btc-updown-5m-1778869200,Up,25.760000000000005,-28.315332341889533,25.760000000000005,-25.760000000000005,25.760000000000005,-28.315332341889533,updown_5m,BTC,1778869200
0xce25e214,btc-updown-5m-1778869500,Down,99.570379,-41.325127107900855,87.54247900000001,-99.570379,0.0,-140.89550610790087,updown_5m,BTC,1778869500
0xce25e214,btc-updown-5m-1778869800,Down,99.37947200000002,-151.98021805738273,-99.37947200000002,86.94947200000001,86.94947200000001,-164.41021805738274,updown_5m,BTC,1778869800
0xce25e214,btc-updown-5m-1778870100,Up,100.178857,-159.28043812456093,46.530257000000006,-100.178857,46.530257000000006,-212.92903812456092,updown_5m,BTC,1778870100
0xce25e214,btc-updown-5m-1778870400,Up,51.68285899999998,78.55630103465023,-51.68285899999998,48.582859,0.0,26.873442034650253,updown_5m,BTC,1778870400
0xce25e214,btc-updown-5m-1778870700,Down,21.340647999999987,40.04624290651476,-21.340647999999987,13.365147999999976,13.365147999999976,32.07074290651475,updown_5m,BTC,1778870700
0xce25e214,btc-updown-5m-1778871000,Up,52.0,-8.916665583848953,52.0,-52.0,52.0,-8.916665583848953,updown_5m,BTC,1778871000
0xce25e214,btc-updown-5m-1778872500,Up,108.49999999999994,-73.9994242793916,94.67610000000002,-108.49999999999994,94.67610000000002,-87.82332427939153,updown_5m,BTC,1778872500
0xce25e214,btc-updown-5m-1778872800,Up,61.32397200000014,-8.990642352170113,-61.32397200000014,43.20257200000009,0.0,-70.31461435217025,updown_5m,BTC,1778872800
0xce25e214,btc-updown-5m-1778873100,Down,70.41,4.458713090531525,65.50999999999999,-70.41,0.0,-65.95128690946848,updown_5m,BTC,1778873100
0xce25e214,btc-updown-5m-1778874600,Down,105.11411800000008,-62.78067137457808,85.1874180000001,-105.11411800000008,0.0,-167.89478937457815,updown_5m,BTC,1778874600
0xce25e214,btc-updown-5m-1778876100,Down,507.35520799999995,239.69882394493266,-189.74921500000005,-507.35520799999995,0.0,-267.6563840550673,updown_5m,BTC,1778876100
0xce25e214,btc-updown-5m-1778876400,Down,875.71934,780.9145535843659,-875.71934,-697.0083809999999,0.0,-94.80478641563411,updown_5m,BTC,1778876400
0xce25e214,btc-updown-5m-1778876700,Up,6.272365000000036,54.78163447280053,-6.272365000000036,-3.377635000000055,0.0,48.5092694728005,updown_5m,BTC,1778876700
0xce25e214,btc-updown-5m-1778877000,Down,122.55653899999993,-173.1906163317431,-122.55653899999993,104.856539,104.856539,-190.89061633174302,updown_5m,BTC,1778877000
0xce25e214,eth-updown-15m-1778841900,Up,102.40969999999999,-68.770882639842,81.00999999999999,-102.40969999999999,81.00999999999999,-90.170582639842,updown_15m,ETH,1778841900
0xce25e214,eth-updown-15m-1778842800,Down,30.145870999999985,-24.889920658719575,-30.145870999999985,24.11087099999999,24.11087099999999,-30.92492065871957,updown_15m,ETH,1778842800
0xce25e214,eth-updown-15m-1778843700,Down,14.142260000000022,-2.981583636223661,-14.142260000000022,10.542259999999942,10.542259999999942,-6.5815836362237405,updown_15m,ETH,1778843700
0xce25e214,eth-updown-15m-1778844600,Down,87.94999999999993,-104.14749663984804,-87.94999999999993,87.94999999999993,87.94999999999993,-104.14749663984804,updown_15m,ETH,1778844600
0xce25e214,eth-updown-15m-1778845500,Down,204.2755299999999,-39.32288319230207,-204.2755299999999,197.86253,197.86253,-45.73588319230197,updown_15m,ETH,1778845500
0xce25e214,eth-updown-15m-1778846400,Down,162.16999999999996,-140.55337024222183,-162.16999999999996,139.118,139.118,-163.6053702422218,updown_15m,ETH,1778846400
0xce25e214,eth-updown-15m-1778847300,?,111.1,-18.300087162451106,107.1,-111.1,0.0,-129.4000871624511,updown_15m,ETH,1778847300
0xce25e214,eth-updown-15m-1778851800,?,105.60623700000002,-106.10952324143035,-105.60623700000002,94.68363699999998,0.0,-211.71576024143036,updown_15m,ETH,1778851800
0xce25e214,eth-updown-15m-1778852700,?,371.5902829999998,-202.9924296768113,-371.5902829999998,208.98430900000005,0.0,-574.5827126768111,updown_15m,ETH,1778852700
0xce25e214,eth-updown-15m-1778853600,?,191.53172799999993,73.4666790845512,163.62092799999994,-191.53172799999993,0.0,-118.06504891544873,updown_15m,ETH,1778853600
0xce25e214,eth-updown-15m-1778854500,?,107.89902799999999,-144.02537731016886,-107.89902799999999,96.51902799999999,0.0,-251.92440531016885,updown_15m,ETH,1778854500
0xce25e214,eth-updown-15m-1778855400,?,512.848462,-228.5556029646401,490.889462,-512.848462,0.0,-741.4040649646402,updown_15m,ETH,1778855400
0xce25e214,eth-updown-15m-1778856300,Down,137.45581100000004,-35.29522696388864,101.22581100000002,-137.45581100000004,0.0,-172.75103796388868,updown_15m,ETH,1778856300
0xce25e214,eth-updown-15m-1778857200,Up,219.98799100000002,-102.27065542510297,212.517991,-219.98799100000002,212.517991,-109.740655425103,updown_15m,ETH,1778857200
0xce25e214,eth-updown-15m-1778858100,Down,212.55658199999988,-312.09471743001075,-212.55658199999988,192.79198199999996,192.79198199999996,-331.85931743001066,updown_15m,ETH,1778858100
0xce25e214,eth-updown-15m-1778859000,Up,88.63000000000002,-36.76967675479888,88.63000000000002,-88.63000000000002,88.63000000000002,-36.76967675479888,updown_15m,ETH,1778859000
0xce25e214,eth-updown-15m-1778859900,Up,194.12069999999997,-208.01255880439328,166.67999999999998,-194.12069999999997,166.67999999999998,-235.45325880439327,updown_15m,ETH,1778859900
0xce25e214,eth-updown-15m-1778860800,Up,77.00779799999998,-64.18166562558162,-77.00779799999998,24.857098000000065,0.0,-141.1894636255816,updown_15m,ETH,1778860800
0xce25e214,eth-updown-15m-1778861700,Up,265.924036,-235.7680630690365,234.35543600000003,-265.924036,234.35543600000003,-267.3366630690365,updown_15m,ETH,1778861700
0xce25e214,eth-updown-15m-1778862600,Down,221.35000000000002,43.60999768599869,-221.35000000000002,214.2,214.2,36.459997685998644,updown_15m,ETH,1778862600
0xce25e214,eth-updown-15m-1778863500,Down,144.471159,-133.1984536690925,-144.471159,121.92715899999999,121.92715899999999,-155.7424536690925,updown_15m,ETH,1778863500
0xce25e214,eth-updown-15m-1778864400,Up,60.69999999999999,74.72600378304983,-60.69999999999999,60.70000000000002,0.0,14.026003783049845,updown_15m,ETH,1778864400
0xce25e214,eth-updown-15m-1778865300,Up,89.6241050000001,-140.1666349229283,-89.6241050000001,69.81410500000004,0.0,-229.7907399229284,updown_15m,ETH,1778865300
0xce25e214,eth-updown-15m-1778866200,Up,20.395095999999967,-49.9903996487881,-20.395095999999967,2.107095999999956,0.0,-70.38549564878807,updown_15m,ETH,1778866200
0xce25e214,eth-updown-15m-1778867100,Up,33.516592,-5.52648447477992,22.783891999999923,-33.516592,22.783891999999923,-16.25918447478,updown_15m,ETH,1778867100
0xce25e214,eth-updown-15m-1778868000,Up,42.14955999999995,19.136227378597724,-42.14955999999995,18.698448999999982,0.0,-23.013332621402228,updown_15m,ETH,1778868000
0xce25e214,eth-updown-15m-1778868900,Down,69.92000000000002,28.550981850316212,-69.92000000000002,66.92000000000002,66.92000000000002,25.55098185031622,updown_15m,ETH,1778868900
0xce25e214,eth-updown-15m-1778869800,Down,77.79428300000006,74.73216220376685,48.466282999999976,-77.79428300000006,0.0,-3.0621207962332164,updown_15m,ETH,1778869800
0xce25e214,eth-updown-15m-1778870700,Down,99.93673200000012,-42.688922676809966,-99.93673200000012,84.48673200000007,84.48673200000007,-58.13892267681001,updown_15m,ETH,1778870700
0xce25e214,eth-updown-15m-1778871600,Down,81.01325099999997,-62.63277532217046,-81.01325099999997,24.013251000000025,24.013251000000025,-119.6327753221704,updown_15m,ETH,1778871600
0xce25e214,eth-updown-15m-1778872500,Up,135.72556600000007,61.03159564836179,-135.72556600000007,129.125566,0.0,-74.69397035163828,updown_15m,ETH,1778872500
0xce25e214,eth-updown-15m-1778873400,Down,100.36817500000001,-87.26101870236401,-100.36817500000001,10.19097499999998,10.19097499999998,-177.43821870236405,updown_15m,ETH,1778873400
0xce25e214,eth-updown-15m-1778874300,Down,500.23781999999983,353.46485177885916,-34.71827899999971,-500.23781999999983,0.0,-146.77296822114067,updown_15m,ETH,1778874300
0xce25e214,eth-updown-15m-1778875200,Down,197.361711,382.68203290914744,-197.361711,-118.98668800000041,0.0,185.32032190914742,updown_15m,ETH,1778875200
0xce25e214,eth-updown-15m-1778876100,Up,302.76897600000007,-79.70240015908348,-302.76897600000007,68.59058299999992,0.0,-382.47137615908355,updown_15m,ETH,1778876100
0xce25e214,eth-updown-15m-1778877000,Down,77.43696799999998,48.96498303515898,-77.43696799999998,-1.463032000000112,0.0,-28.471984964841,updown_15m,ETH,1778877000
0xce25e214,eth-updown-15m-1778877900,Down,227.27451699999995,122.2014840207409,219.60731699999997,-227.27451699999995,0.0,-105.07303297925904,updown_15m,ETH,1778877900
0xce25e214,eth-updown-15m-1778878800,Up,18.93,11.878049636101352,-18.93,16.55,0.0,-7.051950363898648,updown_15m,ETH,1778878800
0xce25e214,eth-updown-15m-1778879700,Down,72.23363499999999,27.791856613939316,-39.15698499999996,-72.23363499999999,0.0,-44.441778386060676,updown_15m,ETH,1778879700
0xce25e214,eth-updown-15m-1778880600,Down,152.2866229999999,102.12866280702787,107.13740899999999,-152.2866229999999,0.0,-50.15796019297204,updown_15m,ETH,1778880600
0xce25e214,eth-updown-15m-1778892300,Down,69.75829099999999,187.0388037993232,-69.75829099999999,52.81929100000008,52.81929100000008,170.0998037993233,updown_15m,ETH,1778892300
0xce25e214,eth-updown-15m-1778893200,?,224.20194499999997,132.14724651034575,-224.20194499999997,221.55754500000003,0.0,-92.05469848965421,updown_15m,ETH,1778893200
0xce25e214,eth-updown-15m-1778894100,?,99.69848999999999,-4.120295023848769,60.77198999999996,-99.69848999999999,0.0,-103.81878502384876,updown_15m,ETH,1778894100
0xce25e214,eth-updown-15m-1778895000,?,147.80166299999996,170.9912914352028,-116.65154600000005,-147.80166299999996,0.0,23.18962843520285,updown_15m,ETH,1778895000
0xce25e214,eth-updown-15m-1778895900,?,121.86099999999999,66.40614719676226,-121.86099999999999,121.3,0.0,-55.45485280323773,updown_15m,ETH,1778895900
0xce25e214,eth-updown-15m-1778896800,?,83.25728299999992,48.6196093322298,-83.25728299999992,65.1331120000001,0.0,-34.637673667770116,updown_15m,ETH,1778896800
0xce25e214,eth-updown-15m-1778901300,?,117.31885399999999,-24.106863681720057,96.60945400000003,-117.31885399999999,0.0,-141.42571768172004,updown_15m,ETH,1778901300
0xce25e214,eth-updown-15m-1778902200,?,91.16364999999996,33.25271277995333,83.52375000000006,-91.16364999999996,0.0,-57.910937220046634,updown_15m,ETH,1778902200
0xce25e214,eth-updown-15m-1778903100,?,105.77597600000001,-14.28979998829243,-105.77597600000001,84.355976,0.0,-120.06577598829244,updown_15m,ETH,1778903100
0xce25e214,eth-updown-15m-1778904000,?,210.285622,130.17989667586053,150.65832199999966,-210.285622,0.0,-80.10572532413946,updown_15m,ETH,1778904000
0xce25e214,eth-updown-15m-1778904900,?,155.28383700000006,125.12532682130387,128.44125799999995,-155.28383700000006,0.0,-30.15851017869619,updown_15m,ETH,1778904900
0xce25e214,eth-updown-15m-1778905800,?,89.72071600000004,-25.85760816190077,-36.76842399999998,-89.72071600000004,0.0,-115.57832416190081,updown_15m,ETH,1778905800
0xce25e214,eth-updown-15m-1778906700,?,177.96715700000004,-2.315392703118505,-177.96715700000004,158.40875700000004,0.0,-180.28254970311855,updown_15m,ETH,1778906700
0xce25e214,eth-updown-15m-1778907600,?,171.89588100000003,-50.62801338311775,93.09298099999978,-171.89588100000003,0.0,-222.52389438311778,updown_15m,ETH,1778907600
0xce25e214,eth-updown-15m-1778908500,?,29.188896,-43.633644453246774,-29.188896,13.352495999999917,0.0,-72.82254045324677,updown_15m,ETH,1778908500
0xce25e214,eth-updown-15m-1778909400,?,23.328822999999943,-6.295396366613971,11.72882299999992,-23.328822999999943,0.0,-29.624219366613914,updown_15m,ETH,1778909400
0xce25e214,eth-updown-5m-1778846700,Up,52.99565700000002,-64.70123553113848,-52.99565700000002,52.99565700000005,0.0,-117.6968925311385,updown_5m,ETH,1778846700
0xce25e214,eth-updown-5m-1778847000,Down,204.70431699999997,-109.54459364553574,-204.70431699999997,204.70431700000003,204.70431700000003,-109.54459364553568,updown_5m,ETH,1778847000
0xce25e214,eth-updown-5m-1778847300,Up,213.81684700000002,-152.46554766635046,213.81684700000002,-213.81684700000002,213.81684700000002,-152.46554766635046,updown_5m,ETH,1778847300
0xce25e214,eth-updown-5m-1778850900,?,34.09701900000002,41.99697380828388,15.815278999999975,-34.09701900000002,0.0,7.899954808283866,updown_5m,ETH,1778850900
0xce25e214,eth-updown-5m-1778851200,?,38.82874899999996,8.363827163081261,-38.82874899999996,30.578748999999988,0.0,-30.4649218369187,updown_5m,ETH,1778851200
0xce25e214,eth-updown-5m-1778851500,Down,53.00813699999998,50.59968561752207,35.047236999999996,-53.00813699999998,0.0,-2.4084513824779066,updown_5m,ETH,1778851500
0xce25e214,eth-updown-5m-1778851800,Down,251.79000000000002,-197.4305151835365,-251.79000000000002,251.78999999999996,251.78999999999996,-197.43051518353656,updown_5m,ETH,1778851800
0xce25e214,eth-updown-5m-1778852100,?,178.75768999999997,60.33540801569306,133.33972399999996,-178.75768999999997,0.0,-118.4222819843069,updown_5m,ETH,1778852100
0xce25e214,eth-updown-5m-1778852400,?,226.89832500000006,-372.67937588857956,-226.89832500000006,196.26832500000006,0.0,-599.5777008885796,updown_5m,ETH,1778852400
0xce25e214,eth-updown-5m-1778852700,?,165.36468,-67.67091077915086,165.36468,-165.36468,0.0,-233.03559077915085,updown_5m,ETH,1778852700
0xce25e214,eth-updown-5m-1778853000,?,152.5088,-65.60380296226873,-152.5088,146.79999999999998,0.0,-218.11260296226874,updown_5m,ETH,1778853000
0xce25e214,eth-updown-5m-1778853300,?,222.09347,-74.16159530843532,-222.09347,208.81346999999997,0.0,-296.2550653084353,updown_5m,ETH,1778853300
