slug,outcome_truth,pnl,cost,cash_in,rebates,fees,leftover_redeemed,n_merges,pairs_merged,n_maker_bid_up,n_maker_bid_dn,n_maker_ask_up,n_maker_ask_dn,n_pat_up,n_pat_dn,strategy
btc-updown-5m-1777708800,Down,54.372772510944074,107.68659481886925,166.42999267578125,0.0,4.370625345967925,0.0,4,166.42999267578125,0,0,0,0,4,4,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777709100,Up,7.0499705838470526,89.80000138282776,100.0,0.06997200005340574,3.2200000333786005,0.0,2,100.0,0,1,0,0,2,2,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777709400,Up,-9.730028190681457,9.800000190734863,0.0,0.06997200005340574,0.0,0.0,0,0.0,0,2,0,0,0,0,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777709700,Up,20.474021497610096,90.30000048875809,114.0,0.06997200005340574,3.2959500136852267,0.0,3,114.0,0,4,0,0,3,3,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777710000,Up,21.18312123231653,76.3000007532537,100.0,0.06997200005340574,2.5868500144831836,0.0,2,100.0,0,1,0,0,2,2,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777710300,Down,9.55959165792616,105.69110487159496,119.23000793457031,0.009376265090164199,3.9886876701393583,2.6800048828125016,3,116.55000305175781,0,3,0,0,3,3,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777710600,Up,-0.8256777611823096,49.29999977350235,50.0,0.06997200005340574,1.595649987733364,0.0,1,50.0,0,1,0,0,1,1,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777716000,Up,27.26181921146201,177.98000276088715,212.0,0.06988799987983702,6.828066027530669,0.0,5,212.0,0,3,0,0,5,5,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777716300,Down,71.28374329701262,108.80359718962909,184.3699951171875,0.0,4.282654630545785,0.0,5,184.3699951171875,0,0,0,0,5,5,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777716600,Down,104.2255697747631,532.9036154694793,657.7100219726562,0.06997200005340574,20.650808728467304,20.0,15,637.7100219726562,0,1,0,0,15,15,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777716900,Down,72.96729260636677,245.58160823788648,327.9200134277344,0.06997200005340574,9.4410845835345,20.0,7,307.9200134277344,0,1,0,0,7,7,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777717200,Down,137.23875944734624,161.46980173662752,304.6600036621094,0.0,5.951442478135612,0.0,7,304.6600036621094,0,0,0,0,7,7,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777717500,Up,40.62907831245909,254.32549705010655,304.6199951171875,0.06997200005340574,9.735391754675241,0.0,12,304.6199951171875,0,4,0,0,12,12,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777717800,Up,-9.730028190681457,9.800000190734863,0.0,0.06997200005340574,0.0,0.0,0,0.0,0,4,0,0,0,0,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777718100,Down,108.42800492619077,195.31428949422843,311.6099853515625,0.0,7.867690931143297,0.0,7,311.6099853515625,0,0,0,0,7,7,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777718400,Up,18.328137083562652,278.5189881426691,307.0799865722656,0.06997200005340574,10.302833346087239,0.0,13,307.0799865722656,0,2,0,0,13,13,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777718700,Up,16.930319262317845,60.003200033533574,78.77999973297119,0.06997200005340576,1.916452437173183,0.0,3,78.77999973297119,0,5,0,0,3,3,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777719000,Down,53.951473820173746,248.07431058741804,311.95001220703125,0.0,9.92422779943946,0.0,8,311.95001220703125,0,0,0,0,8,8,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777719300,Down,91.22353874320542,224.1028024216711,324.1700042724609,0.043522560544082635,8.887185668128486,12.439993286132818,7,311.7300109863281,0,2,0,0,7,7,PAT+ACC-M-t210-COMBO
