wallet,slug,outcome_truth,mc,slot_start_s,total_fills,maker_pct,cash_from_trading,rebate,fee,net_up,net_dn,mint_pairs,mint_cost,inv_up_final,inv_dn_final,redemption,actual_pnl
0x04b6d7e9,btc-updown-5m-1778771700,Up,updown_5m,1778771700,382,99.73821989528795,4280.736880852284,20.966349935882207,0.01793610044910907,-5251.860487,-3557.581118,5251.860487,5251.860487,0.0,1694.2793689999999,0.0,-950.1751923122829
0x04b6d7e9,btc-updown-5m-1778772000,Up,updown_5m,1778772000,328,99.39024390243902,2774.637269968822,18.276758166561997,0.3891510170330993,-3261.0420050000002,-3344.7772779999996,3344.7772779999996,3344.7772779999996,83.73527299999932,0.0,83.73527299999932,-468.51712788164923
0x04b6d7e9,btc-updown-5m-1778772300,Down,updown_5m,1778772300,444,99.54954954954955,4622.479085881313,27.83512357406959,0.13158180130310054,-5957.45107,-4363.729986,5957.45107,5957.45107,0.0,1593.7210839999998,1593.7210839999998,286.45264165407934
0x04b6d7e9,btc-updown-5m-1778772600,Down,updown_5m,1778772600,554,100.0,5025.512681531253,31.474048323503084,0.0,-5787.671659,-4716.27754,5787.671659,5787.671659,0.0,1071.3941189999996,1071.3941189999996,340.709189854756
0x04b6d7e9,btc-updown-5m-1778772900,Down,updown_5m,1778772900,347,98.55907780979827,4470.342963651566,23.785221112203438,0.5425697174134616,-4036.458427,-4366.750028,4366.750028,4366.750028,330.29160100000036,0.0,0.0,126.83558704635561
0x04b6d7e9,btc-updown-5m-1778773200,Up,updown_5m,1778773200,184,99.45652173913044,2844.7956486943895,10.356435904128375,0.031101840158615116,-2793.386426,-2709.389879,2793.386426,2793.386426,0.0,83.99654700000019,0.0,61.734556758359304
0x04b6d7e9,btc-updown-5m-1778773500,Up,updown_5m,1778773500,211,97.6303317535545,1727.7889290984058,12.153018556339664,0.5059740155110347,-1716.7272520000001,-2586.868603,2586.868603,2586.868603,870.1413509999998,0.0,870.1413509999998,22.708721639234227
0x04b6d7e9,btc-updown-5m-1778773800,Up,updown_5m,1778773800,104,100.0,1140.5134971509065,4.224795571837857,0.0,-1277.5887349999998,-1032.129912,1277.5887349999998,1277.5887349999998,0.0,245.4588229999997,0.0,-132.85044227725552
0x04b6d7e9,btc-updown-5m-1778774100,Up,updown_5m,1778774100,313,100.0,2555.183554608904,19.222783203258206,0.0,-1952.6682290000003,-4646.700872,4646.700872,4646.700872,2694.032643,0.0,2694.032643,621.738108812162
0x04b6d7e9,btc-updown-5m-1778774400,Up,updown_5m,1778774400,220,97.72727272727273,2411.7590804096963,15.573451435504087,1.2371216553051838,-2154.787635,-4457.68306,4457.68306,4457.68306,2302.895425,0.0,2302.895425,271.30777518989544
0x04b6d7e9,btc-updown-5m-1778774700,Up,updown_5m,1778774700,107,100.0,3429.950063554557,6.098168376845827,0.0,-3250.4833719999997,-1635.064345,3250.4833719999997,3250.4833719999997,0.0,1615.4190269999997,0.0,185.56485993140313
0x04b6d7e9,btc-updown-5m-1778775000,Up,updown_5m,1778775000,300,100.0,2816.7914888817486,19.235942230725446,0.0,-2508.387708,-3838.77269,3838.77269,3838.77269,1330.3849819999996,0.0,1330.3849819999996,327.6397231124738
0x04b6d7e9,btc-updown-5m-1778775300,Down,updown_5m,1778775300,186,100.0,2444.023582541258,8.209296368187447,0.0,-2779.850115,-1899.516588,2779.850115,2779.850115,0.0,880.3335270000002,880.3335270000002,552.7162909094454
0x04b6d7e9,btc-updown-5m-1778775600,Up,updown_5m,1778775600,483,100.0,4316.261605745774,26.311842797302354,0.0,-4325.885023,-4807.085679,4807.085679,4807.085679,481.200656,0.0,481.200656,16.688425543076846
0x04b6d7e9,btc-updown-5m-1778775900,Up,updown_5m,1778775900,264,99.62121212121212,2245.265649006759,15.723881682169893,0.03325139971361158,-2421.272073,-3258.623045,3258.623045,3258.623045,837.3509719999997,0.0,837.3509719999997,-160.31579371078487
0x04b6d7e9,btc-updown-5m-1778776200,Down,updown_5m,1778776200,421,99.7624703087886,3249.232430700732,21.33009547092134,0.046893000514030406,-3465.9481859999996,-3484.9942969999997,3484.9942969999997,3484.9942969999997,19.04611100000011,0.0,0.0,-214.4786638288606
0x04b6d7e9,btc-updown-5m-1778776500,Down,updown_5m,1778776500,277,100.0,2456.567638978524,13.498733126361214,0.0,-3200.0596130000004,-2055.381944,3200.0596130000004,3200.0596130000004,0.0,1144.6776690000002,1144.6776690000002,414.6844281048848
0x04b6d7e9,btc-updown-5m-1778776800,Up,updown_5m,1778776800,222,99.54954954954955,1685.1795417328178,6.137479535132791,0.09172797591400071,-1639.1516729999998,-1771.604648,1771.604648,1771.604648,132.45297500000015,0.0,132.45297500000015,52.07362029203682
0x04b6d7e9,btc-updown-5m-1778777100,Down,updown_5m,1778777100,298,100.0,1613.6350024223432,9.436820164318151,0.0,-2470.921969,-1357.745835,2470.921969,2470.921969,0.0,1113.176134,1113.176134,265.32598758666154
0x04b6d7e9,btc-updown-5m-1778777400,Down,updown_5m,1778777400,244,100.0,2782.1833284970658,13.818259026126057,0.0,-2472.9675669999997,-2695.283726,2695.283726,2695.283726,222.31615900000043,0.0,0.0,100.71786152319191
0x04b6d7e9,btc-updown-5m-1778777700,Up,updown_5m,1778777700,97,100.0,1707.5885226302214,5.343345420750314,0.0,-1568.786322,-1593.983401,1593.983401,1593.983401,25.19707900000003,0.0,25.19707900000003,144.1455460509717
0x04b6d7e9,btc-updown-5m-1778778000,Up,updown_5m,1778778000,63,100.0,1180.5351015919748,5.016760445872384,0.0,-1000.0,-1967.495092,1967.495092,1967.495092,967.4950920000001,0.0,967.4950920000001,185.55186203784706
0x04b6d7e9,btc-updown-5m-1778778300,Down,updown_5m,1778778300,97,96.90721649484536,358.62037880177803,3.3501710209897064,1.9615265317740533,-1730.4531240000001,-149.39000000000001,1730.4531240000001,1730.4531240000001,0.0,1581.063124,1581.063124,210.61902329099348
0x04b6d7e9,btc-updown-5m-1778778600,Down,updown_5m,1778778600,321,100.0,2171.070014208823,14.860313667743739,0.0,-2338.005765,-2289.796581,2338.005765,2338.005765,0.0,48.20918399999982,48.20918399999982,-103.86625312343313
