slug,outcome,n_fills,n_buys,n_sells,n_maker,n_taker,buy_shares,sell_shares,buy_usd,sell_usd,avg_buy_px,avg_sell_px,size_p50,size_p90,first_offset,last_offset,median_offset,n_unique_offsets,mc,asset_sym,slot_start_s,median_book_spread,wallet,span_s,fires_per_min,maker_pct,sell_pct
btc-updown-5m-1778866200,Up,59,0,59,59,0,0.0,2390.152295,0.0,1671.3355485451007,,0.6144067761251482,11.11111,200.0,15,211,70.0,22,updown_5m,BTC,1778866200,0.009999990463256836,0x04b6d7e9,196,18.06122448979592,100.0,100.0
btc-updown-5m-1778866500,Down,170,2,168,168,2,2.7821,2964.2344350000003,1.2241239933669568,1198.8475642725898,0.4399999976158142,0.36946428496213185,8.80648,38.913000000000004,20,265,152.0,33,updown_5m,BTC,1778866500,0.010000020265579224,0x04b6d7e9,245,41.632653061224495,98.82352941176471,98.82352941176471
btc-updown-5m-1778866500,Up,84,2,82,82,2,22.54,2788.020003,12.847799838781356,1520.7212896246026,0.5699999928474426,0.5402438971327572,17.1802555,108.188,9,193,123.0,21,updown_5m,BTC,1778866500,0.009999990463256836,0x04b6d7e9,184,27.391304347826086,97.61904761904762,97.61904761904762
btc-updown-5m-1778866800,Down,101,16,85,85,16,256.26,3420.9303590000004,130.6925975561142,2611.2853326699365,0.5099999904632568,0.6444705843925476,7.55,150.819353,9,152,35.0,27,updown_5m,BTC,1778866800,0.009999990463256836,0x04b6d7e9,143,42.37762237762238,84.15841584158416,84.15841584158416
btc-updown-5m-1778866800,Up,205,16,189,189,16,259.6808,3113.482594,127.73299886950254,998.5247619037432,0.49374999664723873,0.2560846577324564,5.0,38.105881199999985,9,140,87.0,24,updown_5m,BTC,1778866800,0.009999997913837433,0x04b6d7e9,131,93.89312977099237,92.19512195121952,92.19512195121952
btc-updown-5m-1778867100,Down,94,0,94,94,0,0.0,2251.3196190000003,0.0,1136.5655664865608,,0.5304255292136618,7.922186999999999,56.76100000000001,22,272,151.0,23,updown_5m,BTC,1778867100,0.009999990463256836,0x04b6d7e9,250,22.56,100.0,100.0
btc-updown-5m-1778867100,Up,173,0,173,173,0,0.0,3731.4930079999995,0.0,1685.3731604562208,,0.4232947963338367,7.44,58.252,41,290,202.0,35,updown_5m,BTC,1778867100,0.010000020265579224,0x04b6d7e9,249,41.68674698795181,100.0,100.0
btc-updown-5m-1778867400,Down,152,0,152,152,0,0.0,3592.876659,0.0,1701.708055033665,,0.4686184180410285,6.889544,73.85100000000001,19,271,147.0,35,updown_5m,BTC,1778867400,0.009999990463256836,0x04b6d7e9,252,36.19047619047619,100.0,100.0
btc-updown-5m-1778867400,Up,128,0,128,128,0,0.0,2889.123853,0.0,1515.8270392424224,,0.49429687042720616,9.617646,50.0,32,254,102.0,32,updown_5m,BTC,1778867400,0.009999990463256836,0x04b6d7e9,222,34.59459459459459,100.0,100.0
btc-updown-5m-1778867700,Down,51,0,51,51,0,0.0,1317.802019,0.0,317.32177533047064,,0.2564705914142085,11.34,71.42857,190,267,215.0,10,updown_5m,BTC,1778867700,0.009999997913837433,0x04b6d7e9,77,39.74025974025974,100.0,100.0
btc-updown-5m-1778867700,Up,14,2,12,12,2,11.34,206.16441200000003,7.71120008111,119.6371554603231,0.6800000071525574,0.5808333158493042,5.59,44.00000000000002,192,197,195.0,4,updown_5m,BTC,1778867700,0.009999990463256836,0x04b6d7e9,5,168.0,85.71428571428571,85.71428571428571
btc-updown-5m-1778868000,Down,127,0,127,127,0,0.0,1926.0506240000002,0.0,326.1790214021285,,0.16157480217809753,5.0,42.200000000000074,58,200,107.0,28,updown_5m,BTC,1778868000,0.009999999776482582,0x04b6d7e9,142,53.66197183098591,100.0,100.0
btc-updown-5m-1778868000,Up,52,1,51,51,1,20.0,2249.1329299999998,17.799999713897705,1946.5242871679993,0.8899999856948853,0.8068627422931147,19.744,192.28764689999988,37,195,95.0,16,updown_5m,BTC,1778868000,0.009999990463256836,0x04b6d7e9,158,19.746835443037973,98.07692307692307,98.07692307692307
btc-updown-5m-1778868300,Down,49,0,49,49,0,0.0,2732.405104,0.0,2414.047954317622,,0.8446938869904499,20.0,200.0,47,208,84.0,16,updown_5m,BTC,1778868300,0.009999990463256836,0x04b6d7e9,161,18.260869565217394,100.0,100.0
btc-updown-5m-1778868300,Up,84,0,84,84,0,0.0,2464.6927439999995,0.0,350.62748956000485,,0.13821428419933432,9.370000000000001,83.06250000000001,8,194,99.0,23,updown_5m,BTC,1778868300,0.010000001639127731,0x04b6d7e9,186,27.096774193548388,100.0,100.0
btc-updown-5m-1778868600,Down,113,0,113,113,0,0.0,2589.087049,0.0,855.7028931903264,,0.33407079932832084,7.69841,50.0,11,233,72.0,24,updown_5m,BTC,1778868600,0.01000000536441803,0x04b6d7e9,222,30.54054054054054,100.0,100.0
btc-updown-5m-1778868600,Up,95,1,94,94,1,20.0,2631.047998,18.600000143051147,1956.9077395545432,0.9300000071525574,0.6745744632913712,11.627905,71.7080000000001,57,209,99.0,22,updown_5m,BTC,1778868600,0.009999990463256836,0x04b6d7e9,152,37.5,98.94736842105263,98.94736842105263
btc-updown-5m-1778868900,Down,66,1,65,65,1,2.4,2464.123004,1.1760000228881835,1889.5623635885258,0.49000000953674316,0.6798461496829986,20.134614499999998,100.0,16,163,66.0,23,updown_5m,BTC,1778868900,0.009999990463256836,0x04b6d7e9,147,26.93877551020408,98.48484848484848,98.48484848484848
btc-updown-5m-1778868900,Up,134,1,133,133,1,22.71,2081.86715,11.809199566841126,541.5780946487927,0.5199999809265137,0.22406014867295,5.843799000000001,32.10000000000001,16,124,90.0,26,updown_5m,BTC,1778868900,0.01000000536441803,0x04b6d7e9,108,74.44444444444444,99.25373134328358,99.25373134328358
btc-updown-5m-1778869200,Down,117,0,117,117,0,0.0,2041.6189279999999,0.0,369.7844808807914,,0.21598290753924948,9.202245,45.780000000000044,15,155,69.0,27,updown_5m,BTC,1778869200,0.01000000536441803,0x04b6d7e9,140,50.14285714285714,100.0,100.0
btc-updown-5m-1778869200,Up,36,0,36,36,0,0.0,2221.548954,0.0,1972.1225114648967,,0.8877777738703622,27.119999999999997,190.91,48,150,115.0,14,updown_5m,BTC,1778869200,0.009999990463256836,0x04b6d7e9,102,21.176470588235293,100.0,100.0
btc-updown-5m-1778869500,Down,54,0,54,54,0,0.0,2646.8019570000006,0.0,2094.7461549273416,,0.7635185144565724,20.0,198.92000000000002,42,203,120.0,17,updown_5m,BTC,1778869500,0.010000050067901611,0x04b6d7e9,161,20.124223602484474,100.0,100.0
btc-updown-5m-1778869500,Up,289,1,288,288,1,2.0,3198.837539,0.6200000047683716,859.4061027861546,0.3100000023841858,0.25704861070132917,5.0,22.295999999999964,28,228,91.0,44,updown_5m,BTC,1778869500,0.009999990463256836,0x04b6d7e9,200,86.7,99.65397923875432,99.65397923875432
btc-updown-5m-1778869800,Down,38,0,38,38,0,0.0,2249.0201509999997,0.0,1690.950549850983,,0.6231578902194375,27.804803,200.0,31,150,54.0,11,updown_5m,BTC,1778869800,0.009999990463256836,0x04b6d7e9,119,19.159663865546218,100.0,100.0
btc-updown-5m-1778869800,Up,102,1,101,101,1,2.0,2047.075349,0.20000000298023224,600.2045537519786,0.10000000149011612,0.2731683164613672,7.5,54.40546270000001,31,195,68.0,15,updown_5m,BTC,1778869800,0.010000012814998627,0x04b6d7e9,164,37.3170731707317,99.01960784313727,99.01960784313727
btc-updown-5m-1778870100,Down,63,0,63,63,0,0.0,1371.6477269999998,0.0,627.1671189493971,,0.4555555482705434,6.45652,49.30232520000001,32,165,62.0,19,updown_5m,BTC,1778870100,0.009999997913837433,0x04b6d7e9,133,28.421052631578945,100.0,100.0
btc-updown-5m-1778870100,Up,115,13,102,102,13,53.0,1492.7711470000004,49.29000037908554,948.5360205491307,0.9300000071525574,0.6350000015660828,5.0,39.53,13,240,72.0,20,updown_5m,BTC,1778870100,0.009999990463256836,0x04b6d7e9,227,30.39647577092511,88.69565217391305,88.69565217391305
btc-updown-5m-1778870400,Down,151,1,150,150,1,0.0322,3394.657601,0.00772799982726574,1056.3096758773127,0.23999999463558197,0.2846000016232332,6.329109,50.0,28,257,117.0,31,updown_5m,BTC,1778870400,0.01000000536441803,0x04b6d7e9,229,39.56331877729257,99.33774834437085,99.33774834437085
btc-updown-5m-1778870400,Up,60,1,59,59,1,21.86,1742.9641769999998,16.832199583053587,1017.5103231246911,0.7699999809265137,0.57677966053203,12.6602555,89.53588140000002,14,190,65.0,17,updown_5m,BTC,1778870400,0.009999990463256836,0x04b6d7e9,176,20.454545454545457,98.33333333333333,98.33333333333333
btc-updown-5m-1778870700,Down,50,0,50,50,0,0.0,2529.3641799999996,0.0,2146.352422657956,,0.7963999998569489,24.0607775,160.239,18,242,85.0,20,updown_5m,BTC,1778870700,0.009999990463256836,0x04b6d7e9,224,13.392857142857142,100.0,100.0
btc-updown-5m-1778870700,Up,178,0,178,178,0,0.0,2044.271053,0.0,433.9359640671413,,0.18769662977939242,5.0,33.34500000000001,16,216,62.0,28,updown_5m,BTC,1778870700,0.01000000536441803,0x04b6d7e9,200,53.4,100.0,100.0
btc-updown-5m-1778871000,Down,135,0,135,135,0,0.0,3228.697386,0.0,1527.7677585638503,,0.42725926140944165,6.399043,67.25860800000008,16,208,129.0,29,updown_5m,BTC,1778871000,0.010000020265579224,0x04b6d7e9,192,42.1875,100.0,100.0
btc-updown-5m-1778871000,Up,111,0,111,111,0,0.0,3182.1628830000004,0.0,1494.5731787763689,,0.461261258737461,10.0,66.666664,14,269,180.0,27,updown_5m,BTC,1778871000,0.010000020265579224,0x04b6d7e9,255,26.11764705882353,100.0,100.0
btc-updown-5m-1778871300,Down,178,0,178,178,0,0.0,3658.920757,0.0,1512.378579210107,,0.3879213471258624,7.35294,48.50500000000003,8,272,64.0,38,updown_5m,BTC,1778871300,0.009999990463256836,0x04b6d7e9,264,40.45454545454545,100.0,100.0
btc-updown-5m-1778871300,Up,102,2,100,100,2,7.1,2268.585389,4.331000101566315,1507.2257891005172,0.6100000143051147,0.6483000001311302,9.885757,50.0,38,207,101.0,19,updown_5m,BTC,1778871300,0.009999990463256836,0x04b6d7e9,169,36.213017751479285,98.0392156862745,98.0392156862745
btc-updown-5m-1778871600,Down,108,0,108,108,0,0.0,3031.184532,0.0,2073.94528135373,,0.6176851742245533,13.92,49.811,9,186,60.0,28,updown_5m,BTC,1778871600,0.009999990463256836,0x04b6d7e9,177,36.61016949152542,100.0,100.0
btc-updown-5m-1778871600,Up,163,0,163,163,0,0.0,2689.8867769999997,0.0,726.5894906038737,,0.26398772906306334,8.0,40.561402400000006,23,203,102.0,29,updown_5m,BTC,1778871600,0.009999997913837433,0x04b6d7e9,180,54.333333333333336,100.0,100.0
btc-updown-5m-1778871900,Down,164,1,163,163,1,8.21,2147.3324460000003,2.298800009787083,608.4400133906757,0.2800000011920929,0.26104294613826495,5.074624,30.0,19,190,111.0,31,updown_5m,BTC,1778871900,0.01000000536441803,0x04b6d7e9,171,57.54385964912281,99.39024390243902,99.39024390243902
btc-updown-5m-1778871900,Up,66,0,66,66,0,0.0,1555.5653670000002,0.0,1238.6761229712583,,0.7613636363636364,9.600613,47.695,34,218,153.0,19,updown_5m,BTC,1778871900,0.009999990463256836,0x04b6d7e9,184,21.52173913043478,100.0,100.0
btc-updown-5m-1778872200,Down,138,0,138,138,0,0.0,3078.867953,0.0,1955.040456563781,,0.6356521767118702,8.955555,61.566999999999986,37,256,104.0,34,updown_5m,BTC,1778872200,0.010000050067901611,0x04b6d7e9,219,37.80821917808219,100.0,100.0
btc-updown-5m-1778872200,Up,204,2,202,202,2,117.0,3745.994417,52.64999860525131,1175.3657004645584,0.44999998807907104,0.30331683136744075,8.479711,46.77272640000007,20,265,125.0,35,updown_5m,BTC,1778872200,0.009999990463256836,0x04b6d7e9,245,49.95918367346939,99.01960784313727,99.01960784313727
btc-updown-5m-1778872500,Down,130,0,130,130,0,0.0,2068.6012849999997,0.0,487.3345238115644,,0.24599999986015833,6.341621,45.61951130000004,22,245,78.0,30,updown_5m,BTC,1778872500,0.01000000536441803,0x04b6d7e9,223,34.97757847533632,100.0,100.0
btc-updown-5m-1778872500,Up,76,0,76,76,0,0.0,1611.403108,0.0,1329.136344840669,,0.819736836772216,5.0,59.372272,38,225,224.0,13,updown_5m,BTC,1778872500,0.009999990463256836,0x04b6d7e9,187,24.385026737967916,100.0,100.0
btc-updown-5m-1778872800,Down,128,0,128,128,0,0.0,2268.671062,0.0,919.6133654689517,,0.4053906253539026,7.365,49.4262275,20,139,95.0,22,updown_5m,BTC,1778872800,0.009999997913837433,0x04b6d7e9,119,64.53781512605042,100.0,100.0
btc-updown-5m-1778872800,Up,79,0,79,79,0,0.0,2419.2909799999998,0.0,1745.9996034274,,0.6302531587926647,14.0,74.10125839999999,44,216,109.0,21,updown_5m,BTC,1778872800,0.010000020265579224,0x04b6d7e9,172,27.558139534883722,100.0,100.0
btc-updown-5m-1778873100,Down,75,3,72,72,3,15.08,2948.765293,6.484400107860566,1786.5730307642984,0.4300000071525574,0.6516666681402259,15.783782,154.11425520000006,12,213,129.0,18,updown_5m,BTC,1778873100,0.009999990463256836,0x04b6d7e9,201,22.388059701492537,96.0,96.0
btc-updown-5m-1778873100,Up,166,1,165,165,1,2.85,3374.9368640000002,1.6529999524354935,1069.4288217425064,0.5799999833106995,0.2969090883930524,6.280843,48.916734000000005,38,259,135.0,32,updown_5m,BTC,1778873100,0.01000000536441803,0x04b6d7e9,221,45.067873303167424,99.3975903614458,99.3975903614458
btc-updown-5m-1778873400,Down,182,5,177,177,5,74.33340000000001,3507.8091249999998,17.13961832090616,757.8946498452406,0.20800000429153442,0.1863276849863893,7.0,54.760539600000016,10,256,69.0,36,updown_5m,BTC,1778873400,0.01000000536441803,0x04b6d7e9,246,44.390243902439025,97.25274725274726,97.25274725274726
btc-updown-5m-1778873400,Up,80,4,76,76,4,33.65,3176.90445,28.445000287890434,2531.8003678345376,0.8025000095367432,0.7584210571489836,16.865000000000002,127.58700000000006,13,242,74.0,25,updown_5m,BTC,1778873400,0.009999990463256836,0x04b6d7e9,229,20.96069868995633,95.0,95.0
btc-updown-5m-1778873700,Down,137,0,137,137,0,0.0,2779.007162,0.0,1256.966786400535,,0.3370802922405466,6.17,33.83191840000001,11,266,210.0,28,updown_5m,BTC,1778873700,0.010000020265579224,0x04b6d7e9,255,32.23529411764706,100.0,100.0
btc-updown-5m-1778873700,Up,106,0,106,106,0,0.0,2367.909408,0.0,1042.9038080975185,,0.41556604009754256,7.7861525,68.97946350000001,11,247,161.0,23,updown_5m,BTC,1778873700,0.019999980926513672,0x04b6d7e9,236,26.949152542372882,100.0,100.0
btc-updown-5m-1778874000,Down,38,0,38,38,0,0.0,1783.452333,0.0,1508.6733565250374,,0.7797368388426932,30.9198855,126.14768380000002,31,195,111.0,18,updown_5m,BTC,1778874000,0.009999990463256836,0x04b6d7e9,164,13.902439024390244,100.0,100.0
btc-updown-5m-1778874000,Up,121,0,121,121,0,0.0,1663.8814819999998,0.0,514.5182794632996,,0.24793388417437057,3.72,40.0,19,157,57.0,23,updown_5m,BTC,1778874000,0.010000020265579224,0x04b6d7e9,138,52.608695652173914,100.0,100.0
btc-updown-15m-1778806800,Down,99,39,60,60,39,473.1975,1317.6639200000002,61.38861116113701,127.35582292518238,0.14743589748365757,0.15449999865765374,12.0,44.0,658,889,814.0,42,updown_15m,BTC,1778806800,0.009999999776482582,0xeebde7a0,231,25.714285714285715,60.60606060606061,60.60606060606061
btc-updown-15m-1778806800,Up,117,89,28,28,89,1033.9683,630.5,961.4112977736531,541.719993263483,0.9123595510975698,0.7839285624878747,12.0,24.0,649,884,835.0,40,updown_15m,BTC,1778806800,0.009999990463256836,0xeebde7a0,235,29.872340425531917,23.931623931623932,23.931623931623932
btc-updown-15m-1778807700,Down,248,139,109,109,139,1445.1064999999999,1351.411986,1156.0189715586603,959.1301784142979,0.7207194236542681,0.6615596317916835,10.0,19.0,29,778,410.5,136,updown_15m,BTC,1778807700,0.009999990463256836,0xeebde7a0,749,19.86648865153538,43.95161290322581,43.95161290322581
btc-updown-15m-1778807700,Up,254,132,122,122,132,987.1391,1829.7586689999998,308.4812822025776,399.583973784533,0.3485606054803639,0.29573770459802423,10.0,19.0,8,778,426.0,139,updown_15m,BTC,1778807700,0.009999999776482582,0xeebde7a0,770,19.79220779220779,48.031496062992126,48.031496062992126
btc-updown-15m-1778808600,Down,353,177,176,176,177,1386.8876,2030.822846,909.0273365324526,1378.5720477005325,0.6233898266560614,0.6405681808563796,10.0,18.200000000000003,4,900,338.0,184,updown_15m,BTC,1778808600,0.009999990463256836,0xeebde7a0,896,23.638392857142858,49.858356940509914,49.858356940509914
btc-updown-15m-1778808600,Up,314,167,147,147,167,1426.7843,1722.416503,485.3300148355902,626.9645761844547,0.39029939990200685,0.39074829793503496,10.0,20.0,4,900,387.5,170,updown_15m,BTC,1778808600,0.009999997913837433,0xeebde7a0,896,21.026785714285715,46.81528662420382,46.81528662420382
btc-updown-15m-1778809500,Down,157,95,62,62,95,1149.4269000000002,947.210832,1021.8051988803567,813.5029828630644,0.8599157923146298,0.8408064553814549,11.0,25.0,4,707,261.0,73,updown_15m,BTC,1778809500,0.009999990463256836,0xeebde7a0,703,13.399715504978662,39.490445859872615,39.490445859872615
btc-updown-15m-1778809500,Up,146,74,72,72,74,597.8385000000001,1502.69536,99.3012057663016,173.18447583657422,0.17022973032215158,0.15508333311623168,11.0,27.884999999999998,4,709,240.5,75,updown_15m,BTC,1778809500,0.009999997913837433,0xeebde7a0,705,12.425531914893616,49.31506849315068,49.31506849315068
btc-updown-15m-1778810400,Down,248,114,134,134,114,847.2382,1258.9569430000001,561.3029374623895,841.64166163901,0.6459649092795556,0.6381343278422285,10.0,13.0,3,703,341.0,137,updown_15m,BTC,1778810400,0.009999990463256836,0xeebde7a0,700,21.25714285714286,54.03225806451613,54.03225806451613
btc-updown-15m-1778810400,Up,217,83,134,134,83,715.7489,1196.3351019999998,261.7155291873902,404.2490872344819,0.4044578311493598,0.3493283561416971,10.0,14.0,3,714,348.0,136,updown_15m,BTC,1778810400,0.009999990463256836,0xeebde7a0,711,18.31223628691983,61.75115207373272,61.75115207373272
btc-updown-15m-1778811300,Down,201,115,86,86,115,828.8166000000001,841.679923,405.19909716243745,421.50209964081887,0.4758260885010595,0.47651162812876147,10.0,12.0,13,879,547.0,106,updown_15m,BTC,1778811300,0.009999990463256836,0xeebde7a0,866,13.92609699769053,42.78606965174129,42.78606965174129
btc-updown-15m-1778811300,Up,200,79,121,121,79,527.9599,1149.782584,295.24385306557417,544.3946716165392,0.5532911355736889,0.4793388452534833,10.0,12.357139899999995,13,883,576.0,111,updown_15m,BTC,1778811300,0.009999990463256836,0xeebde7a0,870,13.793103448275861,60.5,60.5
btc-updown-15m-1778812200,Down,240,106,134,134,106,801.7529999999999,1204.324364,456.654295554018,743.6808328329864,0.562641506698334,0.6066417892032595,9.995000000000001,13.035999999999998,2,811,382.0,138,updown_15m,BTC,1778812200,0.009999990463256836,0xeebde7a0,809,17.799752781211374,55.833333333333336,55.833333333333336
btc-updown-15m-1778812200,Up,215,100,115,115,100,703.3396,1083.914084,271.3401026842475,491.139578523212,0.40650000154972077,0.4259130420892135,10.0,13.0,2,819,329.0,130,updown_15m,BTC,1778812200,0.009999997913837433,0xeebde7a0,817,15.789473684210526,53.48837209302325,53.48837209302325
btc-updown-15m-1778813100,Down,155,66,89,89,66,668.6324999999999,2490.005306,130.07568552704433,235.85142608108072,0.2792121225290678,0.23197752842156405,10.0,60.19999999999993,3,679,339.0,97,updown_15m,BTC,1778813100,0.009999997913837433,0xeebde7a0,676,13.75739644970414,57.41935483870968,57.41935483870968
btc-updown-15m-1778813100,Up,178,124,54,54,124,2303.4007000000006,910.024441,2128.0428902750614,760.7896845873305,0.8498629052792827,0.7418518518960034,10.8,39.50600000000006,3,679,416.0,88,updown_15m,BTC,1778813100,0.009999990463256836,0xeebde7a0,676,15.798816568047336,30.337078651685395,30.337078651685395
btc-updown-15m-1778814000,Down,252,146,106,106,146,1404.4137,1494.240941,1121.760009215772,1156.3592795360282,0.7664383537557027,0.6991509432500264,10.0,20.0,3,817,416.0,134,updown_15m,BTC,1778814000,0.009999990463256836,0xeebde7a0,814,18.574938574938574,42.06349206349206,42.06349206349206
btc-updown-15m-1778814000,Up,267,125,142,142,125,1095.6212,1987.370675,304.5106312998213,389.02474752215153,0.3254399969577789,0.2661971825004463,10.0,24.0,3,817,369.0,139,updown_15m,BTC,1778814000,0.009999997913837433,0xeebde7a0,814,19.68058968058968,53.18352059925093,53.18352059925093
btc-updown-15m-1778814900,Down,201,119,82,82,119,897.6795,789.240442,534.1148524808348,454.2268941177954,0.5948739512627866,0.5778048765368577,10.0,12.0,8,877,445.0,120,updown_15m,BTC,1778814900,0.009999990463256836,0xeebde7a0,869,13.878020713463751,40.79601990049751,40.79601990049751
btc-updown-15m-1778814900,Up,202,105,97,97,105,687.8819,1025.587868,306.6044516937882,431.5166594243519,0.43723809662319363,0.42721649528164224,10.0,12.0,8,879,452.5,117,updown_15m,BTC,1778814900,0.009999990463256836,0xeebde7a0,871,13.915040183696899,48.01980198019802,48.01980198019802
btc-updown-15m-1778815800,Down,67,19,48,48,19,273.31,4169.822082000001,247.242898324728,4057.9185584962706,0.8742105302057768,0.8415624983608723,12.5,66.66799999999999,4,676,123.0,44,updown_15m,BTC,1778815800,0.009999990463256836,0xeebde7a0,672,5.982142857142858,71.64179104477611,71.64179104477611
btc-updown-15m-1778815800,Up,69,49,20,20,49,578.1478,456.19730000000004,69.7542718434684,44.08277394319177,0.165775510349444,0.1620000010356307,10.0,44.77800000000001,4,557,109.0,33,updown_15m,BTC,1778815800,0.009999997913837433,0xeebde7a0,553,7.486437613019891,28.985507246376812,28.985507246376812
btc-updown-15m-1778816700,Down,192,104,88,88,104,733.3969,905.64571,248.75623967615218,257.7468733493795,0.3535576924824944,0.30579545607113023,9.15,14.925000000000004,5,722,420.0,98,updown_15m,BTC,1778816700,0.01000000536441803,0xeebde7a0,717,16.06694560669456,45.83333333333333,45.83333333333333
btc-updown-15m-1778816700,Up,169,80,89,89,80,635.21,2442.188711,437.08270067274566,2138.6916038180175,0.667875000461936,0.6792134836818395,10.0,23.200000000000017,5,749,406.0,91,updown_15m,BTC,1778816700,0.009999990463256836,0xeebde7a0,744,13.629032258064516,52.662721893491124,52.662721893491124
btc-updown-15m-1778817600,Down,187,91,96,96,91,848.9739,6073.131684000001,589.3281995265722,5598.375254718799,0.6251648327151498,0.6059374973798791,10.0,15.0,6,844,403.0,109,updown_15m,BTC,1778817600,0.009999990463256836,0xeebde7a0,838,13.389021479713604,51.33689839572193,51.33689839572193
btc-updown-15m-1778817600,Up,227,121,106,106,121,5848.8509,1255.357459,457.9064905420512,361.8356520344304,0.34859504091961324,0.34103773551870065,10.0,20.0,6,844,426.0,114,updown_15m,BTC,1778817600,0.009999997913837433,0xeebde7a0,838,16.252983293556085,46.69603524229075,46.69603524229075
btc-updown-15m-1778818500,Down,125,66,59,59,66,690.1373,741.2888860000002,542.62829636935,570.6299729761068,0.73196969565117,0.728305081189689,10.0,17.498000000000005,2,707,431.0,79,updown_15m,BTC,1778818500,0.009999990463256836,0xeebde7a0,705,10.638297872340425,47.199999999999996,47.199999999999996
