slug,asset,tf,slot_start_s,ws_s,fire_s,hour_utc,weekday,min_in_hour,slot_offset_min,outcome_truth,sum_bids,sum_asks,spread_up,spread_dn,mid_up,mid_dn,mid_diff,depth_up,depth_dn,depth_tot,depth_imb,bid_price_0_up,ask_price_0_up,bid_size_0_up,ask_size_0_up,bid_price_0_down,ask_price_0_down,bid_size_0_down,ask_size_0_down,open_book_us,binance_close_at_ws,ret_60s,ret_120s,abs_ret_60s,abs_ret_120s,vol_5m,vol_10m
btc-updown-15m-1777057200,BTC,15m,1777057200,1777056300,1777056420,19,4,0,0,Down,0.99,1.01,0.00999999,0.00999999,0.495,0.505,-0.00999999,1345.0,1345.0,2690.0,0.0,0.49,0.5,1330.0,15.0,0.5,0.51,15.0,1330.0,1777029919652000,77573.48,0.0005063578838555334,0.00041388685079213816,0.0005063578838555334,0.00041388685079213816,0.00033891791414216105,0.0003936654167976245
btc-updown-15m-1777058100,BTC,15m,1777058100,1777057200,1777057320,19,4,15,15,Down,0.99,1.01,0.00999999,0.00999999,0.495,0.505,-0.00999999,1179.99,1179.99,2359.98,0.0,0.49,0.5,1156.99,23.0,0.5,0.51,23.0,1156.99,1777030460226000,77618.24,0.0003626093843710554,0.0006773897966980138,0.0003626093843710554,0.0006773897966980138,0.0002576325356057962,0.0002359819125890987
btc-updown-15m-1777059000,BTC,15m,1777059000,1777058100,1777058220,19,4,30,30,Up,0.98,1.02,0.01999998,0.01999998,0.5,0.5,0.0,400.0,400.0,800.0,0.0,0.49,0.51,200.0,200.0,0.49,0.51,200.0,200.0,1777044166351000,77600.51,-4.394204470259145e-05,0.0002121345069601899,4.394204470259145e-05,0.0002121345069601899,0.00021797202351327356,0.0002936311389808858
btc-updown-15m-1777059900,BTC,15m,1777059900,1777059000,1777059120,19,4,45,45,Up,0.98,1.02,0.01999998,0.01999998,0.5,0.5,0.0,400.0,400.0,800.0,0.0,0.49,0.51,200.0,200.0,0.49,0.51,200.0,200.0,1777044233520000,77575.13,1.2890730118489582e-07,-6.097129072631586e-05,1.2890730118489582e-07,6.097129072631586e-05,0.00021135229165902624,0.00036860460829554314
btc-updown-15m-1777060800,BTC,15m,1777060800,1777059900,1777060020,20,4,0,0,Up,0.98,1.02,0.01999998,0.01999998,0.5,0.5,0.0,400.0,400.0,800.0,0.0,0.49,0.51,200.0,200.0,0.49,0.51,200.0,200.0,1777044236260000,77614.84,-0.00047286474148129686,-0.000274394404900328,0.00047286474148129686,0.000274394404900328,0.0002266231860276574,0.00032593963530220133
btc-updown-15m-1777061700,BTC,15m,1777061700,1777060800,1777060920,20,4,15,15,Down,0.98,1.02,0.01999998,0.01999998,0.5,0.5,0.0,400.0,400.0,800.0,0.0,0.49,0.51,200.0,200.0,0.49,0.51,200.0,200.0,1777044286672000,77628.85,-8.192494777681131e-05,-9.06838217720353e-05,8.192494777681131e-05,9.06838217720353e-05,0.00011825950252355995,0.00016840968108969653
btc-updown-15m-1777062600,BTC,15m,1777062600,1777061700,1777061820,20,4,30,30,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1335.0,1335.0,2670.0,0.0,0.5,0.51,10.0,1325.0,0.49,0.5,1325.0,10.0,1777035555029000,77636.61,0.0002648585875460666,0.0006263182312269232,0.0002648585875460666,0.0006263182312269232,0.00012616632912907614,0.0002160284752193853
btc-updown-15m-1777063500,BTC,15m,1777063500,1777062600,1777062720,20,4,45,45,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1315.0,1315.0,2630.0,0.0,0.5,0.51,15.0,1300.0,0.49,0.5,1300.0,15.0,1777035989477000,77537.87,-0.00030341858063576594,0.0003668557958632014,0.00030341858063576594,0.0003668557958632014,0.0004796903465560454,0.00041152756467797063
btc-updown-15m-1777064400,BTC,15m,1777064400,1777063500,1777063620,21,4,0,0,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1335.0,1335.0,2670.0,0.0,0.5,0.51,10.0,1325.0,0.49,0.5,1325.0,10.0,1777037350104000,77624.4,-7.201084623025427e-05,-7.213966241774474e-05,7.201084623025427e-05,7.213966241774474e-05,7.563231258901761e-05,0.00035377421087553313
btc-updown-15m-1777065300,BTC,15m,1777065300,1777064400,1777064520,21,4,15,15,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1345.0,1345.0,2690.0,0.0,0.5,0.51,15.0,1330.0,0.49,0.5,1330.0,15.0,1777037058837000,77718.31,-0.0003074735654853306,-0.00025344740060035846,0.0003074735654853306,0.00025344740060035846,0.000264553492904956,0.0002265115877053746
btc-updown-15m-1777066200,BTC,15m,1777066200,1777065300,1777065420,21,4,30,30,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1357.0,1357.0,2714.0,0.0,0.5,0.51,27.0,1330.0,0.49,0.5,1330.0,27.0,1777037402099000,77592.5,-0.0016071107793735413,-0.0017859481439931827,0.0016071107793735413,0.0017859481439931827,0.0006899257235846129,0.0005087434988101185
btc-updown-15m-1777067100,BTC,15m,1777067100,1777066200,1777066320,21,4,45,45,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1335.0,1335.0,2670.0,0.0,0.5,0.51,10.0,1325.0,0.49,0.5,1325.0,10.0,1777038302405000,77625.72,7.626629100615464e-05,0.0001270278235156191,7.626629100615464e-05,0.0001270278235156191,0.00015320526829655984,0.0002838813251204062
btc-updown-15m-1777068000,BTC,15m,1777068000,1777067100,1777067220,22,4,0,0,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1335.0,1335.0,2670.0,0.0,0.5,0.51,10.0,1325.0,0.49,0.5,1325.0,10.0,1777039202368000,77557.35,-0.0002695706050546643,-0.00033324621111910737,0.0002695706050546643,0.00033324621111910737,0.00016570975011302602,0.0002127416532240381
btc-updown-15m-1777068900,BTC,15m,1777068900,1777068000,1777068120,22,4,15,15,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1321.17,1321.17,2642.34,0.0,0.5,0.51,9.17,1312.0,0.49,0.5,1312.0,9.17,1777041819335000,77536.48,-0.0006043070241421738,-0.0007017458649135499,0.0006043070241421738,0.0007017458649135499,0.0002580989876432985,0.00020646398874395048
btc-updown-15m-1777069800,BTC,15m,1777069800,1777068900,1777069020,22,4,30,30,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1327.0,1327.0,2654.0,0.0,0.5,0.51,15.0,1312.0,0.49,0.5,1312.0,15.0,1777041824296000,77601.13,0.00026794436377475885,0.00026807326241894385,0.00026794436377475885,0.00026807326241894385,8.667133662899159e-05,0.00019739683004273522
btc-updown-15m-1777070700,BTC,15m,1777070700,1777069800,1777069920,22,4,45,45,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1317.0,1317.0,2634.0,0.0,0.5,0.51,10.0,1307.0,0.49,0.5,1307.0,10.0,1777041902032000,77546.91,-0.0002622584568239804,-0.0003038988753148597,0.0002622584568239804,0.0003038988753148597,0.00018143231268586622,0.00017068160215937377
btc-updown-15m-1777071600,BTC,15m,1777071600,1777070700,1777070820,23,4,0,0,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1297.0,1297.0,2594.0,0.0,0.5,0.51,15.0,1282.0,0.49,0.5,1282.0,15.0,1777042801573000,77282.23,-0.00011761391273585409,-0.0004172145767889491,0.00011761391273585409,0.0004172145767889491,0.00020242509900639336,0.0005014124865693295
btc-updown-15m-1777072500,BTC,15m,1777072500,1777071600,1777071720,23,4,15,15,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1327.0,1327.0,2654.0,0.0,0.5,0.51,15.0,1312.0,0.49,0.5,1312.0,15.0,1777043700805000,77328.91,-0.00029480099271809865,-0.0001347400088830993,0.00029480099271809865,0.0001347400088830993,0.0001795308284561691,0.00018126462019491993
btc-updown-15m-1777073400,BTC,15m,1777073400,1777072500,1777072620,23,4,30,30,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1327.0,1327.0,2654.0,0.0,0.5,0.51,15.0,1312.0,0.49,0.5,1312.0,15.0,1777044601556000,77388.39,-0.0001303728153981958,-4.781067489561745e-06,0.0001303728153981958,4.781067489561745e-06,0.0001696948590089698,0.00014627070109967562
btc-updown-15m-1777074300,BTC,15m,1777074300,1777073400,1777073520,23,4,45,45,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1317.0,1317.0,2634.0,0.0,0.5,0.51,10.0,1307.0,0.49,0.5,1307.0,10.0,1777045501361000,77409.61,-3.0486706054622695e-05,9.301603331822613e-05,3.0486706054622695e-05,9.301603331822613e-05,0.00011698769511584784,0.00022166061520369006
btc-updown-15m-1777075200,BTC,15m,1777075200,1777074300,1777074420,0,5,0,0,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1317.0,1317.0,2634.0,0.0,0.5,0.51,10.0,1307.0,0.49,0.5,1307.0,10.0,1777046401568000,77443.67,1.2912612011961378e-07,0.0,1.2912612011961378e-07,0.0,5.164074808579103e-05,0.00016239099613633143
btc-updown-15m-1777076100,BTC,15m,1777076100,1777075200,1777075320,0,5,15,15,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1325.0,1325.0,2650.0,0.0,0.5,0.51,20.0,1305.0,0.49,0.5,1305.0,20.0,1777047301629000,77437.13,6.19859604396781e-06,3.228477548403621e-05,6.19859604396781e-06,3.228477548403621e-05,5.747398428330073e-05,6.169888744069151e-05
btc-updown-15m-1777077000,BTC,15m,1777077000,1777076100,1777076220,0,5,30,30,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1265.0,1265.0,2530.0,0.0,0.5,0.51,5.0,1260.0,0.49,0.5,1260.0,5.0,1777049819256000,77427.38,7.969074827554907e-05,0.0002318570123012769,7.969074827554907e-05,0.0002318570123012769,0.00019553053041065883,0.00020446926678193298
btc-updown-15m-1777077900,BTC,15m,1777077900,1777077000,1777077120,0,5,45,45,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1277.35,1277.35,2554.7,0.0,0.5,0.51,5.0,1272.35,0.49,0.5,1272.35,5.0,1777049819235000,77318.99,-0.00011652344491399201,-0.0003131987026951496,0.00011652344491399201,0.0003131987026951496,0.00019096217980107288,0.00017957357594671768
btc-updown-15m-1777078800,BTC,15m,1777078800,1777077900,1777078020,1,5,0,0,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1295.0,1295.0,2590.0,0.0,0.5,0.51,5.0,1290.0,0.49,0.5,1290.0,5.0,1777051766126000,77373.7,-0.0006804906746163266,-0.0007370589486636915,0.0006804906746163266,0.0007370589486636915,0.00034282102492906363,0.00027773930999823817
btc-updown-15m-1777079700,BTC,15m,1777079700,1777078800,1777078920,1,5,15,15,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1295.0,1295.0,2590.0,0.0,0.5,0.51,5.0,1290.0,0.49,0.5,1290.0,5.0,1777051767258000,77456.88,3.0985461623900044e-05,0.0001243349678592497,3.0985461623900044e-05,0.0001243349678592497,4.0267683884685724e-05,7.279980617093514e-05
btc-updown-15m-1777080600,BTC,15m,1777080600,1777079700,1777079820,1,5,30,30,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1295.0,1295.0,2590.0,0.0,0.5,0.51,5.0,1290.0,0.49,0.5,1290.0,5.0,1777051801508000,77514.19,0.00023895254260772572,0.0006213695972606963,0.00023895254260772572,0.0006213695972606963,0.00013264539378911511,0.0001429856430119696
btc-updown-15m-1777081500,BTC,15m,1777081500,1777080600,1777080720,1,5,45,45,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1289.0,1289.0,2578.0,0.0,0.5,0.51,5.0,1284.0,0.49,0.5,1284.0,5.0,1777053641461000,77486.2,0.00013009614226507622,1.6777321707499157e-05,0.00013009614226507622,1.6777321707499157e-05,9.888332153309185e-05,8.596132058592613e-05
btc-updown-15m-1777082400,BTC,15m,1777082400,1777081500,1777081620,2,5,0,0,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1289.0,1289.0,2578.0,0.0,0.5,0.51,5.0,1284.0,0.49,0.5,1284.0,5.0,1777053643500000,77554.25,0.00010638280734918584,0.00010638280734918584,0.00010638280734918584,0.00010638280734918584,7.39412257716914e-05,0.00011309285727434496
btc-updown-15m-1777083300,BTC,15m,1777083300,1777082400,1777082520,2,5,15,15,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1289.0,1289.0,2578.0,0.0,0.5,0.51,5.0,1284.0,0.49,0.5,1284.0,5.0,1777054502275000,77541.63,-0.00013437040136867867,-0.00017034559241661224,0.00013437040136867867,0.00017034559241661224,5.194798284680016e-05,0.00015034600250964973
btc-updown-15m-1777084200,BTC,15m,1777084200,1777083300,1777083420,2,5,30,30,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1286.84,1286.84,2573.68,0.0,0.5,0.51,2.84,1284.0,0.49,0.5,1284.0,2.84,1777057077517000,77547.93,-0.0009347265890144219,-0.0006145277408630016,0.0009347265890144219,0.0006145277408630016,0.0004557483337919485,0.0003413545424711731
btc-updown-15m-1777085100,BTC,15m,1777085100,1777084200,1777084320,2,5,45,45,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1286.84,1286.84,2573.68,0.0,0.5,0.51,2.84,1284.0,0.49,0.5,1284.0,2.84,1777058065931000,77633.18,0.0,0.0001321687201332139,0.0,0.0001321687201332139,0.00011916473752100591,0.00011885038410626889
btc-updown-15m-1777086000,BTC,15m,1777086000,1777085100,1777085220,3,5,0,0,Down,0.99,1.01,0.00999999,0.00999999,0.495,0.505,-0.00999999,1272.29,1272.29,2544.58,0.0,0.49,0.5,1269.29,3.0,0.5,0.51,3.0,1269.29,1777058002476000,77622.97,1.288278538575364e-07,1.288278538575364e-07,1.288278538575364e-07,1.288278538575364e-07,1.574256091272751e-05,2.6832530915083533e-05
btc-updown-15m-1777086900,BTC,15m,1777086900,1777086000,1777086120,3,5,15,15,Down,0.98,1.02,0.01999998,0.01999998,0.5,0.5,0.0,2458.5498,2458.5498,4917.0996,0.0,0.49,0.51,1229.09,1229.46,0.49,0.51,1229.46,1229.09,1777059783614000,77607.8,-0.00010977675387764283,-0.00029245360406283635,0.00010977675387764283,0.00029245360406283635,9.911946388008662e-05,8.385029214855622e-05
btc-updown-15m-1777087800,BTC,15m,1777087800,1777086900,1777087020,3,5,30,30,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1284.72,1284.72,2569.44,0.0,0.5,0.51,2.82,1281.9,0.49,0.5,1281.9,2.82,1777059306283000,77581.14,0.00017505786428998973,-6.238435051918921e-05,0.00017505786428998973,6.238435051918921e-05,0.0001621884511689898,0.000175230525492185
btc-updown-15m-1777088700,BTC,15m,1777088700,1777087800,1777087920,3,5,45,45,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1289.0,1289.0,2578.0,0.0,0.5,0.51,5.0,1284.0,0.49,0.5,1284.0,5.0,1777059902082000,77558.48,0.0,0.00010573226177078046,0.0,0.00010573226177078046,0.00014811050659333872,0.00012998343350487812
btc-updown-15m-1777089600,BTC,15m,1777089600,1777088700,1777088820,4,5,0,0,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1289.0,1289.0,2578.0,0.0,0.5,0.51,5.0,1284.0,0.49,0.5,1284.0,5.0,1777060802326000,77678.96,2.729218992979623e-05,4.673189263933123e-05,2.729218992979623e-05,4.673189263933123e-05,0.00015139401946712478,0.00019986138050463056
btc-updown-15m-1777090500,BTC,15m,1777090500,1777089600,1777089720,4,5,15,15,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1283.92,1283.92,2567.84,0.0,0.5,0.51,5.0,1278.92,0.49,0.5,1278.92,5.0,1777063279465000,77679.07,0.00044333219395707816,0.0004434609858562048,0.00044333219395707816,0.0004434609858562048,0.0002235219753919942,0.00016689095354529478
btc-updown-15m-1777091400,BTC,15m,1777091400,1777090500,1777090620,4,5,30,30,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1289.0,1289.0,2578.0,0.0,0.5,0.51,5.0,1284.0,0.49,0.5,1284.0,5.0,1777063567401000,77675.18,1.2874126113570418e-07,-8.947116816902737e-05,1.2874126113570418e-07,8.947116816902737e-05,9.464232112925628e-05,0.00020460576324403
btc-updown-15m-1777092300,BTC,15m,1777092300,1777091400,1777091520,4,5,45,45,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1287.0,1287.0,2574.0,0.0,0.5,0.51,3.0,1284.0,0.49,0.5,1284.0,3.0,1777063501673000,77644.65,-7.070423936681994e-05,-7.083302212691195e-05,7.070423936681994e-05,7.083302212691195e-05,4.4813493034828167e-05,5.209640159312766e-05
btc-updown-15m-1777093200,BTC,15m,1777093200,1777092300,1777092420,5,5,0,0,Down,0.99,1.01,0.00999999,0.00999999,0.495,0.505,-0.00999999,1277.29,1277.29,2554.58,0.0,0.49,0.5,1274.29,3.0,0.5,0.51,3.0,1274.29,1777065314354000,77611.4,0.0,1.2884705915907585e-07,0.0,1.2884705915907585e-07,3.62630840728674e-05,0.00011494157928444494
btc-updown-15m-1777094100,BTC,15m,1777094100,1777093200,1777093320,5,5,15,15,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1287.0,1287.0,2574.0,0.0,0.5,0.51,3.0,1284.0,0.49,0.5,1284.0,3.0,1777065302201000,77619.05,-0.00014544340586326483,-0.00014544340586326483,0.00014544340586326483,0.00014544340586326483,0.00015680575381106653,0.00014149914514356596
btc-updown-15m-1777095000,BTC,15m,1777095000,1777094100,1777094220,5,5,30,30,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1287.0,1287.0,2574.0,0.0,0.5,0.51,3.0,1284.0,0.49,0.5,1284.0,3.0,1777067992953000,77502.32,6.761316497991636e-05,9.74211839200252e-05,6.761316497991636e-05,9.74211839200252e-05,0.00011096322453971477,0.00018623234105784802
btc-updown-15m-1777095900,BTC,15m,1777095900,1777095000,1777095120,5,5,45,45,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1289.0,1289.0,2578.0,0.0,0.5,0.51,5.0,1284.0,0.49,0.5,1284.0,5.0,1777068017793000,77494.01,-0.00026488861575758377,-0.00026488861575758377,0.00026488861575758377,0.00026488861575758377,0.00010550512888680649,0.00012135366599723925
btc-updown-15m-1777096800,BTC,15m,1777096800,1777095900,1777096020,6,5,0,0,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1289.0,1289.0,2578.0,0.0,0.5,0.51,5.0,1284.0,0.49,0.5,1284.0,5.0,1777068046875000,77535.28,-0.00022438879295334075,-0.00022438879295334075,0.00022438879295334075,0.00022438879295334075,0.0001085510463125636,0.00011056787186167436
btc-updown-15m-1777097700,BTC,15m,1777097700,1777096800,1777096920,6,5,15,15,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1289.0,1289.0,2578.0,0.0,0.5,0.51,5.0,1284.0,0.49,0.5,1284.0,5.0,1777070219606000,77510.28,0.0,0.0,0.0,0.0,3.2328912452841094e-05,3.905409906643944e-05
btc-updown-15m-1777098600,BTC,15m,1777098600,1777097700,1777097820,6,5,30,30,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1283.09,1283.09,2566.18,0.0,0.5,0.51,5.0,1278.09,0.49,0.5,1278.09,5.0,1777070245306000,77540.0,0.0,-0.00016312829818878761,0.0,0.00016312829818878761,6.318451876041444e-05,9.595195418979357e-05
btc-updown-15m-1777099500,BTC,15m,1777099500,1777098600,1777098720,6,5,45,45,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1289.0,1289.0,2578.0,0.0,0.5,0.51,5.0,1284.0,0.49,0.5,1284.0,5.0,1777071886038000,77491.14,-0.00013574824141715652,1.3420979210190597e-05,0.00013574824141715652,1.3420979210190597e-05,9.015801398924993e-05,0.0001092207224083743
btc-updown-15m-1777100400,BTC,15m,1777100400,1777099500,1777099620,7,5,0,0,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1289.0,1289.0,2578.0,0.0,0.5,0.51,5.0,1284.0,0.49,0.5,1284.0,5.0,1777073349271000,77531.81,-0.0003114365522852474,-0.00021885395287360264,0.0003114365522852474,0.00021885395287360264,0.0001385449948545694,0.00017901314736906175
btc-updown-15m-1777101300,BTC,15m,1777101300,1777100400,1777100520,7,5,15,15,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1289.0,1289.0,2578.0,0.0,0.5,0.51,5.0,1284.0,0.49,0.5,1284.0,5.0,1777073102775000,77503.63,-0.00044246201546950813,-0.00044233304632328066,0.00044246201546950813,0.00044233304632328066,0.0001909324696337916,0.0002480231098570613
btc-updown-15m-1777102200,BTC,15m,1777102200,1777101300,1777101420,7,5,30,30,Down,0.99,1.01,0.00999999,0.00999999,0.495,0.505,-0.00999999,1289.0,1289.0,2578.0,0.0,0.49,0.5,1284.0,5.0,0.5,0.51,5.0,1284.0,1777073401528000,77479.25,0.0,-4.4268937545592346e-05,0.0,4.4268937545592346e-05,7.60564451681133e-05,0.00013469830111141766
btc-updown-15m-1777103100,BTC,15m,1777103100,1777102200,1777102320,7,5,45,45,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1289.0,1289.0,2578.0,0.0,0.5,0.51,5.0,1284.0,0.49,0.5,1284.0,5.0,1777074300754000,77532.1,9.506192027222955e-05,0.00016523553938038623,9.506192027222955e-05,0.00016523553938038623,0.00014788741314719978,0.00013853592739337996
btc-updown-15m-1777104000,BTC,15m,1777104000,1777103100,1777103220,8,5,0,0,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1283.4,1283.4,2566.8,0.0,0.5,0.51,5.0,1278.4,0.49,0.5,1278.4,5.0,1777076430839000,77531.4,1.7799398457970625e-05,1.7799398457970625e-05,1.7799398457970625e-05,1.7799398457970625e-05,9.616366798760405e-05,0.0001250241686520632
btc-updown-15m-1777104900,BTC,15m,1777104900,1777104000,1777104120,8,5,15,15,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1289.0,1289.0,2578.0,0.0,0.5,0.51,5.0,1284.0,0.49,0.5,1284.0,5.0,1777076433222000,77501.19,-0.0005785334088320561,-0.0006204431168868185,0.0005785334088320561,0.0006204431168868185,0.0002618916156502549,0.00020814007335870547
btc-updown-15m-1777105800,BTC,15m,1777105800,1777104900,1777105020,8,5,30,30,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1289.0,1289.0,2578.0,0.0,0.5,0.51,5.0,1284.0,0.49,0.5,1284.0,5.0,1777077001793000,77560.56,-0.00011912561810504194,-4.448038116157732e-05,0.00011912561810504194,4.448038116157732e-05,0.00011111905895070246,0.00014622438069915002
btc-updown-15m-1777106700,BTC,15m,1777106700,1777105800,1777105920,8,5,45,45,Up,0.98,1.02,0.01999998,0.01999998,0.5,0.5,0.0,2558.19,2558.19,5116.38,0.0,0.49,0.51,1274.19,1284.0,0.49,0.51,1284.0,1274.19,1777077902088000,77571.81,0.0,0.0,0.0,0.0,9.860562043130332e-05,0.00020236173011782373
btc-updown-15m-1777107600,BTC,15m,1777107600,1777106700,1777106820,9,5,0,0,Down,0.99,1.01,0.00999999,0.00999999,0.495,0.505,-0.00999999,1289.0,1289.0,2578.0,0.0,0.49,0.5,1284.0,5.0,0.5,0.51,5.0,1284.0,1777078801344000,77641.05,-9.311650717045419e-05,3.554883734428748e-05,9.311650717045419e-05,3.554883734428748e-05,0.00012436386476976293,0.00011051232775357449
btc-updown-15m-1777108500,BTC,15m,1777108500,1777107600,1777107720,9,5,15,15,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1289.0,1289.0,2578.0,0.0,0.5,0.51,5.0,1284.0,0.49,0.5,1284.0,5.0,1777079701365000,77643.37,0.00027243641209636753,0.00030503070316398003,0.00027243641209636753,0.00030503070316398003,0.00011092748828049842,8.28435937766829e-05
btc-updown-15m-1777109400,BTC,15m,1777109400,1777108500,1777108620,9,5,30,30,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,1289.0,1289.0,2578.0,0.0,0.5,0.51,5.0,1284.0,0.49,0.5,1284.0,5.0,1777080601290000,77628.9,7.20118573823216e-05,7.20118573823216e-05,7.20118573823216e-05,7.20118573823216e-05,2.8804858186964506e-05,3.567269290383506e-05
