slug,outcome_truth,pnl,cost,cash_in,rebates,fees,leftover_redeemed,n_merges,pairs_merged,n_maker_bid_up,n_maker_bid_dn,n_maker_ask_up,n_maker_ask_dn,n_pat_up,n_pat_dn,strategy
btc-updown-5m-1777135800,Down,25.787485741091764,129.77469951673152,160.67999982833862,0.0,5.117814570515342,0.0,10,160.67999982833862,0,0,0,0,10,10,PAT+ACC-M-t210-pc097
btc-updown-5m-1777136100,Up,12.76433734022808,62.05290036520958,77.28999996185303,0.0,2.4727622564153666,0.0,5,77.28999996185303,0,0,0,0,5,5,PAT+ACC-M-t210-pc097
btc-updown-5m-1777136400,Down,53.71169965875447,126.20000032708049,185.0,0.0,5.0883000141650445,0.0,10,185.0,0,0,0,0,10,10,PAT+ACC-M-t210-pc097
btc-updown-5m-1777136700,Down,66.64421976214528,128.20000022649765,200.0,0.0,5.155780011357069,0.0,10,200.0,0,0,0,0,10,10,PAT+ACC-M-t210-pc097
btc-updown-5m-1777137000,Down,34.029440522847175,159.59999948740005,200.0,0.0,6.370559989752769,0.0,10,200.0,0,0,0,0,10,10,PAT+ACC-M-t210-pc097
btc-updown-5m-1777137300,Down,78.00869950709045,117.40000046789646,200.0,0.0,4.59130002501309,0.0,10,200.0,0,0,0,0,10,10,PAT+ACC-M-t210-pc097
btc-updown-5m-1777137900,Down,57.841600173690914,117.59999983012676,180.0,0.0,4.558399996182323,0.0,9,180.0,0,0,0,0,9,9,PAT+ACC-M-t210-pc097
btc-updown-5m-1777138200,Down,90.94636012390197,105.19999988377094,200.0,0.0,3.8536399923270945,0.0,10,200.0,0,0,0,0,10,10,PAT+ACC-M-t210-pc097
btc-updown-5m-1777138800,Down,39.86956111879502,151.2706000915408,197.27000045776367,0.0,6.1298392474278405,0.0,10,197.27000045776367,0,0,0,0,10,10,PAT+ACC-M-t210-pc097
btc-updown-5m-1777139100,Down,52.90747977396116,138.57829982025623,197.06999969482422,0.0,5.584220100606829,0.0,10,197.06999969482422,0,0,0,0,10,10,PAT+ACC-M-t210-pc097
btc-updown-5m-1777139400,Down,27.107920446949006,166.39999955892563,200.0,0.0,6.4920799941253655,0.0,10,200.0,0,0,0,0,10,10,PAT+ACC-M-t210-pc097
btc-updown-5m-1777140300,Down,31.721219927339554,161.80000007152557,200.0,0.0,6.478780001134872,0.0,10,200.0,0,0,0,0,10,10,PAT+ACC-M-t210-pc097
btc-updown-5m-1777140600,Down,29.890528886413,123.92800051864981,158.74000024795532,0.0,4.9214708428925125,0.0,10,158.74000024795532,0,0,0,0,10,10,PAT+ACC-M-t210-pc097
btc-updown-5m-1777142100,Down,3.847599805259705,34.80000019073486,40.0,0.0,1.3524000040054318,0.0,2,40.0,0,0,0,0,2,2,PAT+ACC-M-t210-pc097
btc-updown-5m-1777142400,Down,13.364000131428242,25.599999874830246,40.0,0.0,1.0359999937415125,0.0,2,40.0,0,0,0,0,2,2,PAT+ACC-M-t210-pc097
btc-updown-5m-1777142700,Up,10.71596097278655,46.86060016217232,59.420000076293945,0.0,1.8434389413350774,0.0,3,59.420000076293945,0,0,0,0,3,3,PAT+ACC-M-t210-pc097
