sleeve_id,anchor,gate_stack,n_full,n_train,n_val,n_lockbox,wr_full,wr_train,wr_val,wr_lockbox,dpt_25_full,dpt_25_train,dpt_25_val,dpt_25_lockbox,sum_25_full,sum_25_lockbox,max_dd_25_full,max_dd_25_lockbox,loss_streak_full,loss_streak_lockbox,sharpe_full,sharpe_lockbox,n_32d_proj,bootstrap_p_lockbox,pass,fail_reason
offset_s180|r2|g_imb5_strong_with+g_ribbon_agrees,offset_s180,g_imb5_strong_with+g_ribbon_agrees,154,87,37,30,0.7727272727272727,0.8275862068965517,0.8108108108108109,0.5666666666666667,3.937167549118684,1.1631538724158526,0.32689608795095654,16.43447534699709,606.3238025642773,493.0342604099127,164.88630943466373,115.44346633216998,3,3,4.472518150640505,10.974576907841971,198.70967741935485,0.245,False,wr_lockbox_low
offset_150-240|r2,offset_150-240,g_imb5_strong_with+g_ribbon_agrees,410,251,79,80,0.8048780487804879,0.8406374501992032,0.8481012658227848,0.65,5.774034246336688,3.070754665322895,3.5693306193880296,16.432718763379263,2367.3540409980424,1314.6175010703412,146.74696208009857,138.53820092840198,4,4,6.9982236869084264,12.048106311676085,529.0322580645161,0.245,False,n_32d_out_of_band
offset_150-240|r3,offset_150-240,g_imb5_strong_with+g_within_dev+g_ribbon_agrees,410,251,79,80,0.8048780487804879,0.8406374501992032,0.8481012658227848,0.65,5.774034246336688,3.070754665322895,3.5693306193880296,16.432718763379263,2367.3540409980424,1314.6175010703412,146.74696208009857,138.53820092840198,4,4,6.9982236869084264,12.048106311676085,529.0322580645161,0.245,False,n_32d_out_of_band
offset_150-240|r3,offset_150-240,g_imb5_strong_with+g_tr_above_ema800+g_ribbon_agrees,410,251,79,80,0.8048780487804879,0.8406374501992032,0.8481012658227848,0.65,5.774034246336688,3.070754665322895,3.5693306193880296,16.432718763379263,2367.3540409980424,1314.6175010703412,146.74696208009857,138.53820092840198,4,4,6.9982236869084264,12.048106311676085,529.0322580645161,0.245,False,n_32d_out_of_band
s15_5m|150-240+r2|g_imb5_strong_with+g_ribbon_agrees,s15_5m|150-240,g_imb5_strong_with+g_ribbon_agrees,410,251,79,80,0.8048780487804879,0.8406374501992032,0.8481012658227848,0.65,5.774034246336688,3.070754665322895,3.5693306193880296,16.432718763379263,2367.3540409980424,1314.6175010703412,146.74696208009857,138.53820092840198,4,4,6.9982236869084264,12.048106311676085,529.0322580645161,0.245,False,n_32d_out_of_band
s15_5m|150-240+r3|g_imb5_strong_with+g_within_dev+g_ribbon_agrees,s15_5m|150-240,g_imb5_strong_with+g_within_dev+g_ribbon_agrees,410,251,79,80,0.8048780487804879,0.8406374501992032,0.8481012658227848,0.65,5.774034246336688,3.070754665322895,3.5693306193880296,16.432718763379263,2367.3540409980424,1314.6175010703412,146.74696208009857,138.53820092840198,4,4,6.9982236869084264,12.048106311676085,529.0322580645161,0.245,False,n_32d_out_of_band
s15_5m|150-240+r3|g_imb5_strong_with+g_tr_above_ema800+g_ribbon_agrees,s15_5m|150-240,g_imb5_strong_with+g_tr_above_ema800+g_ribbon_agrees,410,251,79,80,0.8048780487804879,0.8406374501992032,0.8481012658227848,0.65,5.774034246336688,3.070754665322895,3.5693306193880296,16.432718763379263,2367.3540409980424,1314.6175010703412,146.74696208009857,138.53820092840198,4,4,6.9982236869084264,12.048106311676085,529.0322580645161,0.245,False,n_32d_out_of_band
stack_r5,any_offset,g_queue_top_high+g_trend_slope_strong_with+g_imb5_strong_with+g_hawkes_imbalance_with+g_stoch_with,255,193,33,29,0.9058823529411765,0.9430051813471503,0.8181818181818182,0.7586206896551724,6.743594780416524,5.558945631795817,5.332667284969677,16.233177298814535,1719.6166690062137,470.7621416656215,125.0,75.0,5,3,10.22805761520682,13.126251408961256,329.0322580645161,0.245,False,bootstrap_p_high
offset_s270|g_imb5_strong_with,offset_s270,g_imb5_strong_with,175,102,24,49,0.7714285714285715,0.8725490196078431,0.9166666666666666,0.4897959183673469,7.757739574378441,4.617094222882841,4.064778523340288,16.104206739224708,1357.6044255162271,789.1061302220106,200.9320742089708,200.93207420897068,5,5,6.372486411210167,11.863082716643778,225.80645161290323,0.245,False,wr_lockbox_low
offset_s270|r2|g_imb5_strong_with+g_within_dev,offset_s270,g_imb5_strong_with+g_within_dev,175,102,24,49,0.7714285714285715,0.8725490196078431,0.9166666666666666,0.4897959183673469,7.757739574378441,4.617094222882841,4.064778523340288,16.104206739224708,1357.6044255162271,789.1061302220106,200.9320742089708,200.93207420897068,5,5,6.372486411210167,11.863082716643778,225.80645161290323,0.245,False,wr_lockbox_low
offset_s270|r2|g_imb5_strong_with+g_tr_above_ema800,offset_s270,g_imb5_strong_with+g_tr_above_ema800,175,102,24,49,0.7714285714285715,0.8725490196078431,0.9166666666666666,0.4897959183673469,7.757739574378441,4.617094222882841,4.064778523340288,16.104206739224708,1357.6044255162271,789.1061302220106,200.9320742089708,200.93207420897068,5,5,6.372486411210167,11.863082716643778,225.80645161290323,0.245,False,wr_lockbox_low
stack_r4,any_offset,g_imb5_strong_with+g_hawkes_imbalance_with+g_rf_with+g_mp_no_extreme,134,88,19,27,0.7611940298507462,0.7727272727272727,0.8421052631578947,0.6666666666666666,6.726760041800196,4.013840150307813,6.042669044880282,16.050266685978276,901.3858456012263,433.3572005214134,187.7416609486143,70.59498208842456,7,2,7.610477699294113,40.89229351331358,172.90322580645162,0.0,False,wr_lockbox_low
stack_r5,any_offset,g_imb5_strong_with+g_hawkes_imbalance_with+g_within_dev+g_rf_with+g_mp_no_extreme,134,88,19,27,0.7611940298507462,0.7727272727272727,0.8421052631578947,0.6666666666666666,6.726760041800196,4.013840150307813,6.042669044880282,16.050266685978276,901.3858456012263,433.3572005214134,187.7416609486143,70.59498208842456,7,2,7.610477699294113,40.89229351331358,172.90322580645162,0.0,False,wr_lockbox_low
s6_5m|0-60+r2|g_hl_liq_cascade_with+g_imb5_strong_with,s6_5m|0-60,g_hl_liq_cascade_with+g_imb5_strong_with,124,86,9,29,0.7661290322580645,0.7325581395348837,0.3333333333333333,1.0,11.5048097702765,12.696166566492415,-13.962121062904348,15.875350909037158,1426.596411514286,460.3851763620776,400.0,0.0,17,0,4.6829477064689335,0.0,160.0,1.0,False,sharpe_lockbox_low
s6_5m|0-60+r2|g_trend_slope_strong_with+g_imb5_strong_with,s6_5m|0-60,g_trend_slope_strong_with+g_imb5_strong_with,90,47,14,29,0.8666666666666667,0.8723404255319149,0.5714285714285714,1.0,20.26381763831249,28.985821851025612,0.07319886341731875,15.875350909037158,1823.743587448124,460.3851763620776,150.0,0.0,6,0,8.902987228553075,0.0,116.12903225806451,1.0,False,sharpe_lockbox_low
s6_5m|0-60+r2|g_imb5_strong_with+g_vol_high,s6_5m|0-60,g_imb5_strong_with+g_vol_high,203,141,33,29,0.8177339901477833,0.8014184397163121,0.7272727272727273,1.0,11.77297124426915,12.335175155411008,5.765705736715382,15.875350909037158,2389.9131625866376,460.3851763620776,425.0,0.0,18,0,7.229279304600409,0.0,261.93548387096774,1.0,False,sharpe_lockbox_low
s6_5m|0-60+r3|g_hl_liq_cascade_with+g_trend_slope_strong_with+g_imb5_strong_with,s6_5m|0-60,g_hl_liq_cascade_with+g_trend_slope_strong_with+g_imb5_strong_with,68,31,8,29,0.8235294117647058,0.8064516129032258,0.25,1.0,20.9390591902466,35.24099507685802,-16.124999850988385,15.875350909037158,1423.8560249367688,460.3851763620776,235.83333125820877,0.0,6,0,8.045082011669592,0.0,87.74193548387096,1.0,False,sharpe_lockbox_low
s6_5m|0-60+r3|g_hl_liq_cascade_with+g_trend_slope_strong_with+g_mp_skew_with,s6_5m|0-60,g_hl_liq_cascade_with+g_trend_slope_strong_with+g_mp_skew_with,170,80,61,29,0.9235294117647059,0.875,0.9508196721311475,1.0,13.369257751860369,18.970641204958383,4.831759755041221,15.875350909037158,2272.7738178162626,460.3851763620776,150.0,0.0,6,0,9.157272747117819,0.0,219.3548387096774,1.0,False,sharpe_lockbox_low
s6_5m|0-60+r3|g_hl_liq_cascade_with+g_imb5_strong_with+g_vol_high,s6_5m|0-60,g_hl_liq_cascade_with+g_imb5_strong_with+g_vol_high,118,81,8,29,0.7542372881355932,0.7160493827160493,0.25,1.0,11.602705160293418,12.811531251363622,-16.124999850988385,15.875350909037158,1369.1192089146234,460.3851763620776,400.0,0.0,17,0,4.863534796554417,0.0,152.25806451612902,1.0,False,sharpe_lockbox_low
s6_5m|0-60+r3|g_hl_liq_cascade_with+g_imb5_strong_with+g_hawkes_imbalance_with,s6_5m|0-60,g_hl_liq_cascade_with+g_imb5_strong_with+g_hawkes_imbalance_with,124,86,9,29,0.7661290322580645,0.7325581395348837,0.3333333333333333,1.0,11.5048097702765,12.696166566492415,-13.962121062904348,15.875350909037158,1426.596411514286,460.3851763620776,400.0,0.0,17,0,4.6829477064689335,0.0,160.0,1.0,False,sharpe_lockbox_low
s6_5m|0-60+r3|g_hl_liq_cascade_with+g_imb5_strong_with+g_within_dev,s6_5m|0-60,g_hl_liq_cascade_with+g_imb5_strong_with+g_within_dev,124,86,9,29,0.7661290322580645,0.7325581395348837,0.3333333333333333,1.0,11.5048097702765,12.696166566492415,-13.962121062904348,15.875350909037158,1426.596411514286,460.3851763620776,400.0,0.0,17,0,4.6829477064689335,0.0,160.0,1.0,False,sharpe_lockbox_low
s6_5m|0-60+r3|g_hl_liq_cascade_with+g_imb5_strong_with+g_tr_above_ema200,s6_5m|0-60,g_hl_liq_cascade_with+g_imb5_strong_with+g_tr_above_ema200,120,82,9,29,0.7583333333333333,0.7195121951219512,0.3333333333333333,1.0,11.411980154525269,12.618433313988946,-13.962121062904348,15.875350909037158,1369.4376185430322,460.3851763620776,400.0,0.0,17,0,4.865781556342772,0.0,154.83870967741936,1.0,False,sharpe_lockbox_low
s6_5m|0-60+r3|g_hl_liq_cascade_with+g_imb5_strong_with+g_tr_above_ema800,s6_5m|0-60,g_hl_liq_cascade_with+g_imb5_strong_with+g_tr_above_ema800,102,64,9,29,0.8823529411764706,0.90625,0.3333333333333333,1.0,17.463189308511552,22.601862854253753,-13.962121062904348,15.875350909037158,1781.2453094681782,460.3851763620776,232.49242201644074,0.0,6,0,7.110292637796672,0.0,131.61290322580643,1.0,False,sharpe_lockbox_low
s6_5m|0-60+r3|g_hl_liq_cascade_with+g_imb5_strong_with+g_ribbon_agrees,s6_5m|0-60,g_hl_liq_cascade_with+g_imb5_strong_with+g_ribbon_agrees,124,86,9,29,0.7661290322580645,0.7325581395348837,0.3333333333333333,1.0,11.5048097702765,12.696166566492415,-13.962121062904348,15.875350909037158,1426.596411514286,460.3851763620776,400.0,0.0,17,0,4.6829477064689335,0.0,160.0,1.0,False,sharpe_lockbox_low
s6_5m|0-60+r3|g_hl_liq_cascade_with+g_imb5_strong_with+g_rf_with,s6_5m|0-60,g_hl_liq_cascade_with+g_imb5_strong_with+g_rf_with,124,86,9,29,0.7661290322580645,0.7325581395348837,0.3333333333333333,1.0,11.5048097702765,12.696166566492415,-13.962121062904348,15.875350909037158,1426.596411514286,460.3851763620776,400.0,0.0,17,0,4.6829477064689335,0.0,160.0,1.0,False,sharpe_lockbox_low
s6_5m|0-60+r3|g_hl_liq_cascade_with+g_imb5_strong_with+g_stoch_with,s6_5m|0-60,g_hl_liq_cascade_with+g_imb5_strong_with+g_stoch_with,107,69,9,29,0.8878504672897196,0.9130434782608695,0.3333333333333333,1.0,17.3046393599466,21.983627894468807,-13.962121062904348,15.875350909037158,1851.596411514286,460.3851763620776,232.49242201644074,0.0,6,0,6.7541662696357765,0.0,138.06451612903226,1.0,False,sharpe_lockbox_low
s6_5m|0-60+r3|g_hl_liq_cascade_with+g_imb5_strong_with+g_mp_skew_with,s6_5m|0-60,g_hl_liq_cascade_with+g_imb5_strong_with+g_mp_skew_with,119,85,5,29,0.7899159663865546,0.7294117647058823,0.6,1.0,12.717681533104471,12.690329595805817,-5.131817913227826,15.875350909037158,1513.404102439432,460.3851763620776,400.0,0.0,17,0,5.0090091485406045,0.0,153.54838709677418,1.0,False,sharpe_lockbox_low
s6_5m|0-60+r3|g_trend_slope_strong_with+g_imb5_strong_with+g_vol_high,s6_5m|0-60,g_trend_slope_strong_with+g_imb5_strong_with+g_vol_high,69,32,8,29,0.8260869565217391,0.8125,0.25,1.0,21.00807298584928,34.9428705771697,-16.124999850988385,15.875350909037158,1449.5570360236004,460.3851763620776,235.83333125820877,0.0,6,0,8.227652914611545,0.0,89.03225806451613,1.0,False,sharpe_lockbox_low
s6_5m|0-60+r3|g_trend_slope_strong_with+g_imb5_strong_with+g_hawkes_imbalance_with,s6_5m|0-60,g_trend_slope_strong_with+g_imb5_strong_with+g_hawkes_imbalance_with,89,46,14,29,0.8651685393258427,0.8695652173913043,0.5714285714285714,1.0,20.24738393099337,29.143634987141077,0.07319886341731875,15.875350909037158,1802.0171698584097,460.3851763620776,150.0,0.0,6,0,8.774950262577404,0.0,114.83870967741935,1.0,False,sharpe_lockbox_low
s6_5m|0-60+r3|g_trend_slope_strong_with+g_imb5_strong_with+g_within_dev,s6_5m|0-60,g_trend_slope_strong_with+g_imb5_strong_with+g_within_dev,90,47,14,29,0.8666666666666667,0.8723404255319149,0.5714285714285714,1.0,20.26381763831249,28.985821851025612,0.07319886341731875,15.875350909037158,1823.743587448124,460.3851763620776,150.0,0.0,6,0,8.902987228553075,0.0,116.12903225806451,1.0,False,sharpe_lockbox_low
s6_5m|0-60+r3|g_trend_slope_strong_with+g_imb5_strong_with+g_tr_above_ema200,s6_5m|0-60,g_trend_slope_strong_with+g_imb5_strong_with+g_tr_above_ema200,89,46,14,29,0.8651685393258427,0.8695652173913043,0.5714285714285714,1.0,19.957132187378207,28.58206096145088,0.07319886341731875,15.875350909037158,1776.1847646766603,460.3851763620776,150.0,0.0,6,0,9.103916375478713,0.0,114.83870967741935,1.0,False,sharpe_lockbox_low
s6_5m|0-60+r3|g_trend_slope_strong_with+g_imb5_strong_with+g_tr_above_ema800,s6_5m|0-60,g_trend_slope_strong_with+g_imb5_strong_with+g_tr_above_ema800,89,46,14,29,0.8651685393258427,0.8695652173913043,0.5714285714285714,1.0,20.24738393099337,29.143634987141077,0.07319886341731875,15.875350909037158,1802.0171698584097,460.3851763620776,150.0,0.0,6,0,8.774950262577404,0.0,114.83870967741935,1.0,False,sharpe_lockbox_low
s6_5m|0-60+r3|g_trend_slope_strong_with+g_imb5_strong_with+g_ribbon_agrees,s6_5m|0-60,g_trend_slope_strong_with+g_imb5_strong_with+g_ribbon_agrees,90,47,14,29,0.8666666666666667,0.8723404255319149,0.5714285714285714,1.0,20.26381763831249,28.985821851025612,0.07319886341731875,15.875350909037158,1823.743587448124,460.3851763620776,150.0,0.0,6,0,8.902987228553075,0.0,116.12903225806451,1.0,False,sharpe_lockbox_low
s6_5m|0-60+r3|g_trend_slope_strong_with+g_imb5_strong_with+g_rf_with,s6_5m|0-60,g_trend_slope_strong_with+g_imb5_strong_with+g_rf_with,90,47,14,29,0.8666666666666667,0.8723404255319149,0.5714285714285714,1.0,20.26381763831249,28.985821851025612,0.07319886341731875,15.875350909037158,1823.743587448124,460.3851763620776,150.0,0.0,6,0,8.902987228553075,0.0,116.12903225806451,1.0,False,sharpe_lockbox_low
s6_5m|0-60+r3|g_trend_slope_strong_with+g_imb5_strong_with+g_stoch_with,s6_5m|0-60,g_trend_slope_strong_with+g_imb5_strong_with+g_stoch_with,90,47,14,29,0.8666666666666667,0.8723404255319149,0.5714285714285714,1.0,20.26381763831249,28.985821851025612,0.07319886341731875,15.875350909037158,1823.743587448124,460.3851763620776,150.0,0.0,6,0,8.902987228553075,0.0,116.12903225806451,1.0,False,sharpe_lockbox_low
s6_5m|0-60+r3|g_trend_slope_strong_with+g_imb5_strong_with+g_mp_skew_with,s6_5m|0-60,g_trend_slope_strong_with+g_imb5_strong_with+g_mp_skew_with,83,45,9,29,0.9036144578313253,0.8666666666666667,0.7777777777777778,1.0,22.51151237228547,29.246826875744212,10.218126792125197,15.875350909037158,1868.455526899694,460.3851763620776,150.0,0.0,6,0,9.781719909290093,0.0,107.09677419354838,1.0,False,sharpe_lockbox_low
s6_5m|0-60+r3|g_imb5_strong_with+g_vol_high+g_hawkes_imbalance_with,s6_5m|0-60,g_imb5_strong_with+g_vol_high+g_hawkes_imbalance_with,185,134,22,29,0.8054054054054054,0.7985074626865671,0.5909090909090909,1.0,10.958788031829863,12.200368304188085,-3.0844883288525535,15.875350909037158,2027.3757858885247,460.3851763620776,400.0,0.0,17,0,6.169435994229537,0.0,238.70967741935482,1.0,False,sharpe_lockbox_low
s6_5m|0-60+r3|g_imb5_strong_with+g_vol_high+g_within_dev,s6_5m|0-60,g_imb5_strong_with+g_vol_high+g_within_dev,203,141,33,29,0.8177339901477833,0.8014184397163121,0.7272727272727273,1.0,11.77297124426915,12.335175155411008,5.765705736715382,15.875350909037158,2389.9131625866376,460.3851763620776,425.0,0.0,18,0,7.229279304600409,0.0,261.93548387096774,1.0,False,sharpe_lockbox_low
s6_5m|0-60+r3|g_imb5_strong_with+g_vol_high+g_tr_above_ema200,s6_5m|0-60,g_imb5_strong_with+g_vol_high+g_tr_above_ema200,186,133,24,29,0.8064516129032258,0.7969924812030075,0.625,1.0,10.966615135832102,12.135717864715925,-1.4435515460218518,15.875350909037158,2039.7904152647711,460.3851763620776,400.0,0.0,17,0,6.213158717551636,0.0,240.0,1.0,False,sharpe_lockbox_low
s6_5m|0-60+r3|g_imb5_strong_with+g_vol_high+g_tr_above_ema800,s6_5m|0-60,g_imb5_strong_with+g_vol_high+g_tr_above_ema800,156,104,23,29,0.8846153846153846,0.9134615384615384,0.6086956521739131,1.0,14.564991616825305,17.83665409142601,-1.8808047672015378,15.875350909037158,2272.1386922247475,460.3851763620776,152.59702039056992,0.0,6,0,8.31196414208218,0.0,201.29032258064515,1.0,False,sharpe_lockbox_low
s6_5m|0-60+r3|g_imb5_strong_with+g_vol_high+g_ribbon_agrees,s6_5m|0-60,g_imb5_strong_with+g_vol_high+g_ribbon_agrees,203,141,33,29,0.8177339901477833,0.8014184397163121,0.7272727272727273,1.0,11.77297124426915,12.335175155411008,5.765705736715382,15.875350909037158,2389.9131625866376,460.3851763620776,425.0,0.0,18,0,7.229279304600409,0.0,261.93548387096774,1.0,False,sharpe_lockbox_low
s6_5m|0-60+r3|g_imb5_strong_with+g_vol_high+g_rf_with,s6_5m|0-60,g_imb5_strong_with+g_vol_high+g_rf_with,203,141,33,29,0.8177339901477833,0.8014184397163121,0.7272727272727273,1.0,11.77297124426915,12.335175155411008,5.765705736715382,15.875350909037158,2389.9131625866376,460.3851763620776,425.0,0.0,18,0,7.229279304600409,0.0,261.93548387096774,1.0,False,sharpe_lockbox_low
s6_5m|0-60+r3|g_imb5_strong_with+g_vol_high+g_stoch_with,s6_5m|0-60,g_imb5_strong_with+g_vol_high+g_stoch_with,170,119,22,29,0.888235294117647,0.9159663865546218,0.5909090909090909,1.0,14.749148791164643,17.7716711039552,-3.0844883288525535,15.875350909037158,2507.3552944979892,460.3851763620776,152.59702039056992,0.0,6,0,8.51488782393963,0.0,219.3548387096774,1.0,False,sharpe_lockbox_low
s6_5m|0-60+r3|g_imb5_strong_with+g_vol_high+g_mp_skew_with,s6_5m|0-60,g_imb5_strong_with+g_vol_high+g_mp_skew_with,173,134,10,29,0.815028901734104,0.7985074626865671,0.5,1.0,11.851725482782243,12.329377255938915,-6.217322013656441,15.875350909037158,2050.348508521328,460.3851763620776,425.0,0.0,18,0,6.247356752789124,0.0,223.2258064516129,1.0,False,sharpe_lockbox_low
stack_r3,any_offset,g_imb5_strong_with+g_hawkes_imbalance_with+g_mp_no_extreme,146,95,23,28,0.773972602739726,0.7789473684210526,0.8695652173913043,0.6785714285714286,6.6322419350826705,4.052674510202775,6.164320733248969,15.768709542431433,968.3073225220699,441.5238671880801,171.65909075823203,62.42831542175787,6,2,8.275565005567971,39.41455544027357,188.38709677419354,0.0,False,wr_lockbox_low
stack_r4,any_offset,g_imb5_strong_with+g_hawkes_imbalance_with+g_within_dev+g_mp_no_extreme,146,95,23,28,0.773972602739726,0.7789473684210526,0.8695652173913043,0.6785714285714286,6.6322419350826705,4.052674510202775,6.164320733248969,15.768709542431433,968.3073225220699,441.5238671880801,171.65909075823203,62.42831542175787,6,2,8.275565005567971,39.41455544027357,188.38709677419354,0.0,False,wr_lockbox_low
stack_r3,any_offset,g_trend_slope_strong_with+g_imb5_strong_with+g_mp_skew_with,554,346,62,146,0.8592057761732852,0.8786127167630058,0.7580645161290323,0.8561643835616438,9.603889939624588,8.004509105138121,4.142943083073749,15.713235650846986,5320.555026552022,2294.13240502366,191.16308209192812,191.16308209192846,7,5,12.003501956177038,56.8744627149769,714.8387096774194,0.0,False,n_32d_out_of_band
stack_r4,any_offset,g_trend_slope_strong_with+g_imb5_strong_with+g_within_dev+g_mp_skew_with,554,346,62,146,0.8592057761732852,0.8786127167630058,0.7580645161290323,0.8561643835616438,9.603889939624588,8.004509105138121,4.142943083073749,15.713235650846986,5320.555026552022,2294.13240502366,191.16308209192812,191.16308209192846,7,5,12.003501956177038,56.8744627149769,714.8387096774194,0.0,False,n_32d_out_of_band
stack_r3,any_offset,g_trend_slope_strong_with+g_imb5_strong_with+g_ribbon_agrees,562,361,76,125,0.8380782918149466,0.8642659279778393,0.6578947368421053,0.872,8.499574627808224,7.788869594912637,0.29724012958118706,15.539110137732722,4776.760940828222,1942.3887672165902,262.6853622226811,135.7850330508254,8,4,11.757638216046127,81.37425685208188,725.1612903225806,0.0,False,n_32d_out_of_band
stack_r4,any_offset,g_trend_slope_strong_with+g_imb5_strong_with+g_within_dev+g_ribbon_agrees,562,361,76,125,0.8380782918149466,0.8642659279778393,0.6578947368421053,0.872,8.499574627808224,7.788869594912637,0.29724012958118706,15.539110137732722,4776.760940828222,1942.3887672165902,262.6853622226811,135.7850330508254,8,4,11.757638216046127,81.37425685208188,725.1612903225806,0.0,False,n_32d_out_of_band
stack_r5,any_offset,g_queue_top_high+g_trend_slope_strong_with+g_imb5_strong_with+g_hawkes_imbalance_with+g_tr_above_ema200,270,202,35,33,0.9111111111111111,0.9455445544554455,0.8285714285714286,0.7878787878787878,6.282344255875919,5.113006434639239,4.3407828307698395,15.499340915528105,1696.2329490864981,511.47825021242744,125.0,75.0,5,3,9.726161122854611,13.1559430170539,348.38709677419354,0.245,False,bootstrap_p_high
stack_r4,any_offset,g_imb5_strong_with+g_rf_with+g_mp_skew_with+g_mp_no_extreme,104,72,7,25,0.7596153846153846,0.7916666666666666,0.8571428571428571,0.64,9.678107833398988,7.980305325512017,6.3696421430695995,15.494149449405693,1006.5232146734947,387.3537362351423,174.2421800726869,75.0,6,3,9.670960135907949,35.558687643418395,134.19354838709677,0.0,False,wr_lockbox_low
stack_r5,any_offset,g_imb5_strong_with+g_within_dev+g_rf_with+g_mp_skew_with+g_mp_no_extreme,104,72,7,25,0.7596153846153846,0.7916666666666666,0.8571428571428571,0.64,9.678107833398988,7.980305325512017,6.3696421430695995,15.494149449405693,1006.5232146734947,387.3537362351423,174.2421800726869,75.0,6,3,9.670960135907949,35.558687643418395,134.19354838709677,0.0,False,wr_lockbox_low
stack_r5,any_offset,g_imb5_strong_with+g_hawkes_imbalance_with+g_tr_above_ema200+g_ribbon_agrees+g_mp_no_extreme,110,75,17,18,0.8,0.8133333333333334,0.8823529411764706,0.6666666666666666,7.1053015558421775,5.160341004561677,6.8323562076532465,15.467085570578256,781.5831711426396,278.4075402704086,84.96187332225679,63.688704299049675,3,2,7.724310102162231,20.64087864564924,141.93548387096774,0.0,False,wr_lockbox_low
