rule,side,asset,tf,fire_offset_s,n,wins,WR,sum_pnl,per_trade,ha_n,ha_WR,ha_per_trade,ha_sum,lm_n,lm_WR,lm_per_trade,lm_sum,edge_vs_HA_per_trade,edge_vs_LM_per_trade,additive_per_trade
XF-J,UP,BTC,5m,270,115,91,0.7913043478260869,32.36255550177809,0.2814135261024181,2556,0.7824726134585289,0.5492957746478874,1404.0,253,0.6284584980237155,-1.0137195111605526,-256.4710363236198,-0.26788224854546927,1.2951330372629708,False
XF-J,DN,BTC,5m,270,118,100,0.847457627118644,606.4976200083233,5.139810339053588,2556,0.7824726134585289,0.5492957746478874,1404.0,253,0.6284584980237155,-1.0137195111605526,-256.4710363236198,4.590514564405701,6.15352985021414,True
XF-J,BOTH,BTC,5m,270,233,191,0.8197424892703863,638.8601755101014,2.7418891652794053,2556,0.7824726134585289,0.5492957746478874,1404.0,253,0.6284584980237155,-1.0137195111605526,-256.4710363236198,2.192593390631518,3.755608676439958,True
XF-J,UP,BTC,5m,300,62,39,0.6290322580645161,-2.4345578112898068,-0.0392670614724162,2665,0.8112570356472796,0.6062889305816136,1615.7600000000002,168,0.38095238095238093,-8.720823289965965,-1465.0983127142822,-0.6455559920540298,8.68155622849355,False
XF-J,DN,BTC,5m,300,58,27,0.4655172413793103,1921.734501288517,33.133353470491684,2665,0.8112570356472796,0.6062889305816136,1615.7600000000002,168,0.38095238095238093,-8.720823289965965,-1465.0983127142822,32.52706453991007,41.85417676045765,False
XF-J,BOTH,BTC,5m,300,120,66,0.55,1919.2999434772275,15.994166195643563,2665,0.8112570356472796,0.6062889305816136,1615.7600000000002,168,0.38095238095238093,-8.720823289965965,-1465.0983127142822,15.38787726506195,24.71498948560953,True
XF-J,UP,ETH,15m,60,48,38,0.7916666666666666,131.42013076491398,2.737919390935708,706,0.6147308781869688,0.2171671388101983,153.32000000000002,97,0.670103092783505,0.4059846309188417,39.38050919912765,2.5207522521255097,2.3319347600168663,False
XF-J,DN,ETH,15m,60,62,41,0.6612903225806451,-40.37159323362875,-0.6511547295746573,706,0.6147308781869688,0.2171671388101983,153.32000000000002,97,0.670103092783505,0.4059846309188417,39.38050919912765,-0.8683218683848556,-1.0571393604934989,False
XF-J,BOTH,ETH,15m,60,110,79,0.7181818181818181,91.0485375312852,0.8277139775571382,706,0.6147308781869688,0.2171671388101983,153.32000000000002,97,0.670103092783505,0.4059846309188417,39.38050919912765,0.6105468387469398,0.4217293466382965,True
XF-J,UP,ETH,15m,120,36,28,0.7777777777777778,110.71173089544784,3.0753258582068845,665,0.6616541353383458,0.3100751879699249,206.20000000000005,87,0.7126436781609197,1.7707106461529147,154.05182621530358,2.7652506702369597,1.3046152120539698,False
XF-J,DN,ETH,15m,120,66,52,0.7878787878787878,107.33367074977276,1.6262677386329207,665,0.6616541353383458,0.3100751879699249,206.20000000000005,87,0.7126436781609197,1.7707106461529147,154.05182621530358,1.316192550662996,-0.144442907519994,False
XF-J,BOTH,ETH,15m,120,102,80,0.7843137254901961,218.0454016452206,2.137700016129614,665,0.6616541353383458,0.3100751879699249,206.20000000000005,87,0.7126436781609197,1.7707106461529147,154.05182621530358,1.827624828159689,0.36698936997669906,True
XF-J,UP,ETH,15m,240,41,32,0.7804878048780488,-31.417282673566746,-0.7662751871601644,682,0.7096774193548387,0.4051612903225807,276.32000000000005,83,0.5180722891566265,-8.306009496833244,-689.3987882371592,-1.171436477482745,7.53973430967308,False
XF-J,DN,ETH,15m,240,47,30,0.6382978723404256,-99.3800661316652,-2.114469492163089,682,0.7096774193548387,0.4051612903225807,276.32000000000005,83,0.5180722891566265,-8.306009496833244,-689.3987882371592,-2.51963078248567,6.191540004670156,False
XF-J,BOTH,ETH,15m,240,88,62,0.7045454545454546,-130.79734880523193,-1.4863335091503629,682,0.7096774193548387,0.4051612903225807,276.32000000000005,83,0.5180722891566265,-8.306009496833244,-689.3987882371592,-1.8914947994729436,6.819675987682881,False
XF-J,UP,ETH,15m,360,45,33,0.7333333333333333,-129.54435740915696,-2.8787634979812657,664,0.713855421686747,0.413433734939759,274.52,77,0.6753246753246753,0.0103251865354687,0.7950393632310906,-3.2921972329210245,-2.8890886845167345,False
XF-J,DN,ETH,15m,360,57,37,0.6491228070175439,-125.33041711987066,-2.198779247717029,664,0.713855421686747,0.413433734939759,274.52,77,0.6753246753246753,0.0103251865354687,0.7950393632310906,-2.6122129826567884,-2.209104434252498,False
XF-J,BOTH,ETH,15m,360,102,70,0.6862745098039216,-254.8747745290277,-2.498772299304193,664,0.713855421686747,0.413433734939759,274.52,77,0.6753246753246753,0.0103251865354687,0.7950393632310906,-2.912206034243952,-2.509097485839662,False
XF-J,UP,ETH,15m,480,34,27,0.7941176470588235,-55.652709374501214,-1.6368443933676828,654,0.6957186544342507,0.3775229357798165,246.9,70,0.7285714285714284,3.115344417254555,218.07410920781885,-2.0143673291474995,-4.752188810622238,False
XF-J,DN,ETH,15m,480,46,35,0.7608695652173914,155.8847391273767,3.388798676682102,654,0.6957186544342507,0.3775229357798165,246.9,70,0.7285714285714284,3.115344417254555,218.07410920781885,3.0112757409022852,0.2734542594275471,False
XF-J,BOTH,ETH,15m,480,80,62,0.775,100.23202975287546,1.2529003719109433,654,0.6957186544342507,0.3775229357798165,246.9,70,0.7285714285714284,3.115344417254555,218.07410920781885,0.8753774361311268,-1.8624440453436115,False
XF-J,UP,ETH,15m,600,26,19,0.7307692307692307,-126.06156873557052,-4.84852187444502,680,0.6955882352941176,0.3772647058823529,256.54,80,0.625,-5.58966994899979,-447.1735959199832,-5.225786580327373,0.7411480745547694,False
XF-J,DN,ETH,15m,600,39,30,0.7692307692307693,179.18535885572854,4.594496380916117,680,0.6955882352941176,0.3772647058823529,256.54,80,0.625,-5.58966994899979,-447.1735959199832,4.217231675033764,10.184166329915907,False
XF-J,BOTH,ETH,15m,600,65,49,0.7538461538461538,53.12379012015802,0.8172890787716618,680,0.6955882352941176,0.3772647058823529,256.54,80,0.625,-5.58966994899979,-447.1735959199832,0.4400243728893089,6.406959027771451,False
XF-J,UP,ETH,15m,720,23,10,0.4347826086956521,-262.4657090493976,-11.411552567365112,627,0.6730462519936204,0.3326315789473684,208.56,50,0.62,-5.893912353787577,-294.6956176893789,-11.744184146312481,-5.517640213577534,False
XF-J,DN,ETH,15m,720,37,30,0.8108108108108109,-81.93304384498337,-2.214406590404956,627,0.6730462519936204,0.3326315789473684,208.56,50,0.62,-5.893912353787577,-294.6956176893789,-2.5470381693523243,3.6795057633826214,False
XF-J,BOTH,ETH,15m,720,60,40,0.6666666666666666,-344.398752894381,-5.73997921490635,627,0.6730462519936204,0.3326315789473684,208.56,50,0.62,-5.893912353787577,-294.6956176893789,-6.072610793853719,0.15393313888122684,False
XF-J,UP,ETH,15m,840,18,9,0.5,-197.6798610868978,-10.982214504827656,714,0.6624649859943977,0.3116806722689076,222.54,39,0.5128205128205128,-10.935321434657936,-426.4775359516596,-11.293895177096564,-0.046893070169719664,False
XF-J,DN,ETH,15m,840,32,18,0.5625,-264.20068389494645,-8.256271371717077,714,0.6624649859943977,0.3116806722689076,222.54,39,0.5128205128205128,-10.935321434657936,-426.4775359516596,-8.567952043985985,2.67905006294086,False
XF-J,BOTH,ETH,15m,840,50,27,0.54,-461.8805449818443,-9.237610899636886,714,0.6624649859943977,0.3116806722689076,222.54,39,0.5128205128205128,-10.935321434657936,-426.4775359516596,-9.549291571905794,1.6977105350210504,False
XF-J,UP,ETH,5m,30,130,81,0.6230769230769231,-442.3530053297384,-3.4027154256133723,2076,0.6151252408477842,0.2179479768786127,452.46,355,0.7098591549295776,0.2286161057032254,81.15871752464503,-3.620663402491985,-3.6313315313165977,False
XF-J,DN,ETH,5m,30,146,102,0.6986301369863014,28.477100721901664,0.1950486350815182,2076,0.6151252408477842,0.2179479768786127,452.46,355,0.7098591549295776,0.2286161057032254,81.15871752464503,-0.02289934179709449,-0.0335674706217072,False
XF-J,BOTH,ETH,5m,30,276,183,0.6630434782608695,-413.8759046078368,-1.499550379013901,2076,0.6151252408477842,0.2179479768786127,452.46,355,0.7098591549295776,0.2286161057032254,81.15871752464503,-1.7174983558925139,-1.7281664847171265,False
XF-J,UP,ETH,5m,60,133,105,0.7894736842105263,-61.347795779069976,-0.4612616223990223,2063,0.6766844401357247,0.3398351914687348,701.08,250,0.68,-2.209778394787366,-552.4445986968415,-0.8010968138677571,1.7485167723883437,False
XF-J,DN,ETH,5m,60,164,117,0.7134146341463414,-354.08465583984264,-2.1590527795112355,2063,0.6766844401357247,0.3398351914687348,701.08,250,0.68,-2.209778394787366,-552.4445986968415,-2.4988879709799705,0.0507256152761304,False
XF-J,BOTH,ETH,5m,60,297,222,0.7474747474747475,-415.4324516189125,-1.3987624633633418,2063,0.6766844401357247,0.3398351914687348,701.08,250,0.68,-2.209778394787366,-552.4445986968415,-1.7385976548320765,0.8110159314240242,False
XF-J,UP,ETH,5m,90,105,88,0.8380952380952381,-118.26437287913672,-1.126327360753683,2022,0.7398615232443125,0.4649258160237389,940.0800000000002,297,0.7138047138047138,0.1255233933694614,37.28044783073005,-1.5912531767774218,-1.2518507541231445,False
XF-J,DN,ETH,5m,90,171,135,0.7894736842105263,-142.44164844819184,-0.8329920961882564,2022,0.7398615232443125,0.4649258160237389,940.0800000000002,297,0.7138047138047138,0.1255233933694614,37.28044783073005,-1.2979179122119953,-0.9585154895577178,False
XF-J,BOTH,ETH,5m,90,276,223,0.8079710144927537,-260.7060213273286,-0.9445870337946688,2022,0.7398615232443125,0.4649258160237389,940.0800000000002,297,0.7138047138047138,0.1255233933694614,37.28044783073005,-1.4095128498184077,-1.0701104271641302,False
XF-J,UP,ETH,5m,120,96,73,0.7604166666666666,-327.1283519146987,-3.407586999111445,1931,0.7664422578974625,0.5175556706369757,999.4000000000002,220,0.7136363636363636,-1.528814027271197,-336.3390859996633,-3.9251426697484204,-1.878772971840248,False
XF-J,DN,ETH,5m,120,161,135,0.8385093167701864,-47.294940342413,-0.2937573934311366,1931,0.7664422578974625,0.5175556706369757,999.4000000000002,220,0.7136363636363636,-1.528814027271197,-336.3390859996633,-0.8113130640681123,1.2350566338400604,False
XF-J,BOTH,ETH,5m,120,257,208,0.8093385214007782,-374.4232922571117,-1.45689996987203,1931,0.7664422578974625,0.5175556706369757,999.4000000000002,220,0.7136363636363636,-1.528814027271197,-336.3390859996633,-1.9744556405090057,0.07191405739916701,False
XF-J,UP,ETH,5m,150,84,73,0.8690476190476191,-39.069692458056,-0.4651153864054286,1988,0.7947686116700201,0.57364185110664,1140.4000000000003,235,0.6936170212765957,-2.839855179396207,-667.3659671581086,-1.0387572375120686,2.3747397929907783,False
XF-J,DN,ETH,5m,150,144,121,0.8402777777777778,-69.6843947973339,-0.4839194083148187,1988,0.7947686116700201,0.57364185110664,1140.4000000000003,235,0.6936170212765957,-2.839855179396207,-667.3659671581086,-1.0575612594214587,2.355935771081388,False
XF-J,BOTH,ETH,5m,150,228,194,0.8508771929824561,-108.75408725538988,-0.4769916107692539,1988,0.7947686116700201,0.57364185110664,1140.4000000000003,235,0.6936170212765957,-2.839855179396207,-667.3659671581086,-1.050633461875894,2.362863568626953,False
XF-J,UP,ETH,5m,180,89,70,0.7865168539325843,-355.82541287151673,-3.9980383468709744,2060,0.8203883495145631,0.624368932038835,1286.2000000000005,183,0.7213114754098361,0.7221856975103085,132.15998264438645,-4.62240727890981,-4.720224044381283,False
XF-J,DN,ETH,5m,180,122,101,0.8278688524590164,-157.3691312464726,-1.2899109118563328,2060,0.8203883495145631,0.624368932038835,1286.2000000000005,183,0.7213114754098361,0.7221856975103085,132.15998264438645,-1.9142798438951678,-2.0120966093666413,False
XF-J,BOTH,ETH,5m,180,211,171,0.8104265402843602,-513.1945441179894,-2.432201630890945,2060,0.8203883495145631,0.624368932038835,1286.2000000000005,183,0.7213114754098361,0.7221856975103085,132.15998264438645,-3.05657056292978,-3.1543873284012536,False
XF-J,UP,ETH,5m,210,90,74,0.8222222222222222,-152.48344729028372,-1.6942605254475969,2022,0.8249258160237388,0.6333531157270031,1280.6400000000003,200,0.68,4.595179042394642,919.0358084789284,-2.3276136411746,-6.289439567842239,False
XF-J,DN,ETH,5m,210,97,77,0.7938144329896907,-88.26111457609667,-0.9099083976917184,2022,0.8249258160237388,0.6333531157270031,1280.6400000000003,200,0.68,4.595179042394642,919.0358084789284,-1.5432615134187215,-5.505087440086361,False
XF-J,BOTH,ETH,5m,210,187,151,0.8074866310160428,-240.7445618663804,-1.2874040741517667,2022,0.8249258160237388,0.6333531157270031,1280.6400000000003,200,0.68,4.595179042394642,919.0358084789284,-1.9207571898787699,-5.882583116546409,False
XF-J,UP,ETH,5m,240,71,56,0.7887323943661971,-189.16072446018424,-2.664235555777243,2072,0.8204633204633205,0.6245173745173748,1294.0000000000005,162,0.6481481481481481,-4.16644205533963,-674.96361296502,-3.288752930294618,1.5022064995623867,False
XF-J,DN,ETH,5m,240,106,84,0.7924528301886793,-133.8686514079575,-1.262911805735448,2072,0.8204633204633205,0.6245173745173748,1294.0000000000005,162,0.6481481481481481,-4.16644205533963,-674.96361296502,-1.887429180252823,2.9035302496041817,False
XF-J,BOTH,ETH,5m,240,177,140,0.7909604519774012,-323.02937586814176,-1.82502472241888,2072,0.8204633204633205,0.6245173745173748,1294.0000000000005,162,0.6481481481481481,-4.16644205533963,-674.96361296502,-2.4495420969362547,2.3414173329207495,False
XF-J,UP,ETH,5m,270,48,39,0.8125,-22.95372918789916,-0.4782026914145658,2084,0.822936660268714,0.6294145873320539,1311.7000000000005,140,0.6714285714285714,-2.8612248614877203,-400.5714806082808,-1.1076172787466196,2.3830221700731546,False
XF-J,DN,ETH,5m,270,83,68,0.8192771084337349,-49.42423128318597,-0.5954726660624815,2084,0.822936660268714,0.6294145873320539,1311.7000000000005,140,0.6714285714285714,-2.8612248614877203,-400.5714806082808,-1.2248872533945354,2.2657521954252386,False
XF-J,BOTH,ETH,5m,270,131,107,0.816793893129771,-72.37796047108515,-0.5525035150464515,2084,0.822936660268714,0.6294145873320539,1311.7000000000005,140,0.6714285714285714,-2.8612248614877203,-400.5714806082808,-1.1819181023785053,2.308721346441269,False
XF-J,UP,ETH,5m,300,30,18,0.6,-150.7201674926348,-5.024005583087827,2136,0.8000936329588015,0.584185393258427,1247.8200000000002,115,0.2608695652173913,4.486409429109181,515.9370843475558,-5.608190976346254,-9.510415012197008,False
XF-J,DN,ETH,5m,300,44,15,0.3409090909090909,-634.5118116799762,-14.42072299272673,2136,0.8000936329588015,0.584185393258427,1247.8200000000002,115,0.2608695652173913,4.486409429109181,515.9370843475558,-15.004908385985157,-18.90713242183591,False
XF-J,BOTH,ETH,5m,300,74,33,0.4459459459459459,-785.2319791726111,-10.611242961792042,2136,0.8000936329588015,0.584185393258427,1247.8200000000002,115,0.2608695652173913,4.486409429109181,515.9370843475558,-11.195428355050469,-15.097652390901224,False
XF-J,UP,SOL,15m,60,19,14,0.7368421052631579,-2.2123147212097223,-0.1164376169057748,759,0.5704874835309618,0.1295652173913043,98.34,23,0.6521739130434783,-1.0949585634338397,-25.18404695897831,-0.2460028342970791,0.9785209465280649,False
XF-J,DN,SOL,15m,60,18,14,0.7777777777777778,45.57129483597038,2.531738601998354,759,0.5704874835309618,0.1295652173913043,98.34,23,0.6521739130434783,-1.0949585634338397,-25.18404695897831,2.4021733846070497,3.626697165432194,False
XF-J,BOTH,SOL,15m,60,37,28,0.7567567567567568,43.358980114760655,1.1718643274259637,759,0.5704874835309618,0.1295652173913043,98.34,23,0.6521739130434783,-1.0949585634338397,-25.18404695897831,1.0422991100346595,2.266822890859803,False
XF-J,UP,SOL,15m,120,11,8,0.7272727272727273,-30.556578703096264,-2.7778707911905696,724,0.6312154696132597,0.2498066298342541,180.86,25,0.88,4.846671102271712,121.1667775567928,-3.0276774210248236,-7.624541893462281,False
XF-J,DN,SOL,15m,120,16,12,0.75,-8.632117558043873,-0.5395073473777421,724,0.6312154696132597,0.2498066298342541,180.86,25,0.88,4.846671102271712,121.1667775567928,-0.7893139772119961,-5.386178449649454,False
XF-J,BOTH,SOL,15m,120,27,20,0.7407407407407407,-39.18869626114013,-1.4514331948570418,724,0.6312154696132597,0.2498066298342541,180.86,25,0.88,4.846671102271712,121.1667775567928,-1.7012398246912959,-6.298104297128754,False
XF-J,UP,SOL,15m,240,16,14,0.875,24.544534426528635,1.5340334016580397,693,0.6738816738816739,0.3342857142857143,231.66000000000005,17,0.7647058823529411,-2.2981239790962755,-39.06810764463668,1.1997476873723254,3.8321573807543152,False
XF-J,DN,SOL,15m,240,11,9,0.8181818181818182,-11.410641531058417,-1.0373310482780378,693,0.6738816738816739,0.3342857142857143,231.66000000000005,17,0.7647058823529411,-2.2981239790962755,-39.06810764463668,-1.371616762563752,1.2607929308182377,False
XF-J,BOTH,SOL,15m,240,27,23,0.8518518518518519,13.133892895470222,0.4864404776100082,693,0.6738816738816739,0.3342857142857143,231.66000000000005,17,0.7647058823529411,-2.2981239790962755,-39.06810764463668,0.1521547633242939,2.784564456706284,False
XF-J,UP,SOL,15m,360,11,10,0.9090909090909092,8.659414949179393,0.7872195408344903,704,0.6690340909090909,0.3246875000000001,228.58000000000004,15,0.6666666666666665,-6.207460338894888,-93.11190508342332,0.46253204083449023,6.994679879729379,False
XF-J,DN,SOL,15m,360,16,12,0.75,-72.07419134044721,-4.504636958777951,704,0.6690340909090909,0.3246875000000001,228.58000000000004,15,0.6666666666666665,-6.207460338894888,-93.11190508342332,-4.829324458777951,1.7028233801169375,False
XF-J,BOTH,SOL,15m,360,27,22,0.8148148148148148,-63.41477639126784,-2.348695421898809,704,0.6690340909090909,0.3246875000000001,228.58000000000004,15,0.6666666666666665,-6.207460338894888,-93.11190508342332,-2.673382921898809,3.8587649169960794,False
XF-J,UP,SOL,15m,480,6,6,1.0,9.401617124424863,1.566936187404144,690,0.6739130434782609,0.3343478260869565,230.70000000000005,19,0.7894736842105263,-3.4987336123237647,-66.47593863415153,1.2325883613171875,5.0656697997279085,False
XF-J,DN,SOL,15m,480,13,11,0.8461538461538461,22.34493387497216,1.7188410673055503,690,0.6739130434782609,0.3343478260869565,230.70000000000005,19,0.7894736842105263,-3.4987336123237647,-66.47593863415153,1.3844932412185937,5.217574679629315,False
XF-J,BOTH,SOL,15m,480,19,17,0.8947368421052632,31.746550999397016,1.6708711052314218,690,0.6739130434782609,0.3343478260869565,230.70000000000005,19,0.7894736842105263,-3.4987336123237647,-66.47593863415153,1.3365232791444652,5.1696047175551865,False
XF-J,UP,SOL,15m,600,14,11,0.7857142857142857,-30.88052254323865,-2.2057516102313324,677,0.6868537666174298,0.3599704579025111,243.7,23,0.5652173913043478,-4.988558394862493,-114.73684308183734,-2.5657220681338435,2.782806784631161,False
XF-J,DN,SOL,15m,600,7,4,0.5714285714285714,-49.67867549859983,-7.096953642657119,677,0.6868537666174298,0.3599704579025111,243.7,23,0.5652173913043478,-4.988558394862493,-114.73684308183734,-7.45692410055963,-2.1083952477946255,False
XF-J,BOTH,SOL,15m,600,21,15,0.7142857142857143,-80.55919804183847,-3.836152287706594,677,0.6868537666174298,0.3599704579025111,243.7,23,0.5652173913043478,-4.988558394862493,-114.73684308183734,-4.196122745609105,1.1524061071558993,False
XF-J,UP,SOL,15m,720,8,8,1.0,14.150706100038525,1.7688382625048154,678,0.6696165191740413,0.3258407079646018,220.92,9,0.6666666666666665,-7.484614259304607,-67.36152833374146,1.4429975545402136,9.253452521809422,False
XF-J,DN,SOL,15m,720,3,2,0.6666666666666666,-24.505050981839005,-8.168350327279668,678,0.6696165191740413,0.3258407079646018,220.92,9,0.6666666666666665,-7.484614259304607,-67.36152833374146,-8.49419103524427,-0.6837360679750617,False
XF-J,BOTH,SOL,15m,720,11,10,0.9090909090909092,-10.35434488180048,-0.94130408016368,678,0.6696165191740413,0.3258407079646018,220.92,9,0.6666666666666665,-7.484614259304607,-67.36152833374146,-1.2671447881282818,6.543310179140927,False
XF-J,UP,SOL,15m,840,3,0,0.0,-75.0,-25.0,689,0.648766328011611,0.2845573294629898,196.06,10,0.5,-12.250650686301302,-122.50650686301304,-25.28455732946299,-12.749349313698698,False
XF-J,DN,SOL,15m,840,3,3,1.0,0.5194732266259389,0.1731577422086463,689,0.648766328011611,0.2845573294629898,196.06,10,0.5,-12.250650686301302,-122.50650686301304,-0.11139958725434349,12.423808428509949,False
XF-J,BOTH,SOL,15m,840,6,3,0.5,-74.48052677337407,-12.413421128895678,689,0.648766328011611,0.2845573294629898,196.06,10,0.5,-12.250650686301302,-122.50650686301304,-12.697978458358667,-0.16277044259437545,False
XF-J,UP,SOL,5m,30,25,18,0.72,11.93330257162435,0.477332102864974,2132,0.5703564727954972,0.1293058161350844,275.68,72,0.7777777777777779,0.7923535983025136,57.04945907778098,0.3480262867298896,-0.3150214954375396,False
XF-J,DN,SOL,5m,30,36,25,0.6944444444444444,-119.90574978110055,-3.3307152716972377,2132,0.5703564727954972,0.1293058161350844,275.68,72,0.7777777777777779,0.7923535983025136,57.04945907778098,-3.460021087832322,-4.123068869999751,False
XF-J,BOTH,SOL,5m,30,61,43,0.7049180327868853,-107.9724472094762,-1.7700401181881344,2132,0.5703564727954972,0.1293058161350844,275.68,72,0.7777777777777779,0.7923535983025136,57.04945907778098,-1.8993459343232189,-2.5623937164906483,False
XF-J,UP,SOL,5m,60,37,32,0.8648648648648649,10.665363523558772,0.2882530682042911,2164,0.6289279112754159,0.2452772643253234,530.78,49,0.8163265306122449,-0.12062213960822,-5.910484840802783,0.04297580387896768,0.4088752078125111,False
XF-J,DN,SOL,5m,60,37,33,0.8918918918918919,40.42201365065128,1.0924868554230076,2164,0.6289279112754159,0.2452772643253234,530.78,49,0.8163265306122449,-0.12062213960822,-5.910484840802783,0.8472095910976842,1.2131089950312277,False
XF-J,BOTH,SOL,5m,60,74,65,0.8783783783783784,51.08737717421005,0.6903699618136493,2164,0.6289279112754159,0.2452772643253234,530.78,49,0.8163265306122449,-0.12062213960822,-5.910484840802783,0.4450926974883259,0.8109921014218693,False
XF-J,UP,SOL,5m,90,30,27,0.9,2.502111546565528,0.0834037182188509,2175,0.6822988505747126,0.3509517241379311,763.32,53,0.8301886792452831,2.435681991037894,129.0911455250084,-0.2675480059190802,-2.3522782728190434,False
XF-J,DN,SOL,5m,90,29,27,0.9310344827586208,4.830785242305534,0.1665788014588115,2175,0.6822988505747126,0.3509517241379311,763.32,53,0.8301886792452831,2.435681991037894,129.0911455250084,-0.1843729226791196,-2.2691031895790825,False
XF-J,BOTH,SOL,5m,90,59,54,0.9152542372881356,7.332896788871075,0.1242863862520521,2175,0.6822988505747126,0.3509517241379311,763.32,53,0.8301886792452831,2.435681991037894,129.0911455250084,-0.22666533788587898,-2.311395604785842,False
XF-J,UP,SOL,5m,120,22,20,0.9090909090909092,-1.3997541866040657,-0.0636251903001848,2081,0.7164824603555983,0.4186352715040846,871.1800000000001,45,0.8444444444444444,0.0714575424508103,3.2155894102864657,-0.4822604618042694,-0.1350827327509951,False
XF-J,DN,SOL,5m,120,34,32,0.9411764705882352,99.39748129502338,2.92345533220657,2081,0.7164824603555983,0.4186352715040846,871.1800000000001,45,0.8444444444444444,0.0714575424508103,3.2155894102864657,2.5048200607024853,2.85199778975576,False
XF-J,BOTH,SOL,5m,120,56,52,0.9285714285714286,97.99772710841933,1.749959412650345,2081,0.7164824603555983,0.4186352715040846,871.1800000000001,45,0.8444444444444444,0.0714575424508103,3.2155894102864657,1.3313241411462604,1.6785018701995347,False
XF-J,UP,SOL,5m,150,18,16,0.8888888888888888,-32.59081210485738,-1.8106006724920765,2020,0.7396039603960396,0.4644158415841585,938.12,46,0.8695652173913043,1.024913525251273,47.14602216155857,-2.275016514076235,-2.8355141977433496,False
XF-J,DN,SOL,5m,150,26,25,0.9615384615384616,34.825103886980365,1.339427072576168,2020,0.7396039603960396,0.4644158415841585,938.12,46,0.8695652173913043,1.024913525251273,47.14602216155857,0.8750112309920096,0.314513547324895,False
XF-J,BOTH,SOL,5m,150,44,41,0.9318181818181818,2.2342917821229955,0.0507793586846135,2020,0.7396039603960396,0.4644158415841585,938.12,46,0.8695652173913043,1.024913525251273,47.14602216155857,-0.413636482899545,-0.9741341665666596,False
XF-J,UP,SOL,5m,180,12,9,0.75,-69.60367931382602,-5.800306609485502,2080,0.75625,0.497375,1034.5400000000002,43,0.813953488372093,-3.2578028952142297,-140.08552449421188,-6.297681609485502,-2.5425037142712723,False
XF-J,DN,SOL,5m,180,29,26,0.896551724137931,11.506577756716457,0.3967785433350502,2080,0.75625,0.497375,1034.5400000000002,43,0.813953488372093,-3.2578028952142297,-140.08552449421188,-0.10059645666494982,3.65458143854928,False
XF-J,BOTH,SOL,5m,180,41,35,0.8536585365853658,-58.097101557109575,-1.4170024770026726,2080,0.75625,0.497375,1034.5400000000002,43,0.813953488372093,-3.2578028952142297,-140.08552449421188,-1.9143774770026725,1.8408004182115572,False
XF-J,UP,SOL,5m,210,16,16,1.0,23.11814880448872,1.4448843002805452,2047,0.7733268197361993,0.5311871030776747,1087.34,36,0.75,-2.876822656452077,-103.56561563227476,0.9136971972028705,4.321706956732622,False
XF-J,DN,SOL,5m,210,18,15,0.8333333333333334,-66.18600320231498,-3.677000177906388,2047,0.7733268197361993,0.5311871030776747,1087.34,36,0.75,-2.876822656452077,-103.56561563227476,-4.208187280984062,-0.800177521454311,False
XF-J,BOTH,SOL,5m,210,34,31,0.9117647058823528,-43.06785439782627,-1.266701599936067,2047,0.7733268197361993,0.5311871030776747,1087.34,36,0.75,-2.876822656452077,-103.56561563227476,-1.7978887030137416,1.61012105651601,False
XF-J,UP,SOL,5m,240,12,10,0.8333333333333334,-45.7365888011016,-3.8113824000918,2063,0.7755695588948134,0.5356277266117306,1105.0000000000002,25,0.8,1.5891151437660285,39.72787859415071,-4.34701012670353,-5.400497543857829,False
XF-J,DN,SOL,5m,240,16,15,0.9375,-14.597226889197266,-0.9123266805748292,2063,0.7755695588948134,0.5356277266117306,1105.0000000000002,25,0.8,1.5891151437660285,39.72787859415071,-1.4479544071865598,-2.5014418243408576,False
XF-J,BOTH,SOL,5m,240,28,25,0.8928571428571429,-60.33381569029887,-2.154779131796388,2063,0.7755695588948134,0.5356277266117306,1105.0000000000002,25,0.8,1.5891151437660285,39.72787859415071,-2.6904068584081187,-3.7438942755624165,False
XF-J,UP,SOL,5m,270,13,13,1.0,94.09016349873366,7.237704884517973,2078,0.78055822906641,0.5455052935514919,1133.5600000000002,33,0.6060606060606061,-5.687166705042515,-187.67650126640305,6.692199590966481,12.924871589560489,False
XF-J,DN,SOL,5m,270,12,9,0.75,-58.85120532312132,-4.90426711026011,2078,0.78055822906641,0.5455052935514919,1133.5600000000002,33,0.6060606060606061,-5.687166705042515,-187.67650126640305,-5.449772403811602,0.7828995947824051,False
XF-J,BOTH,SOL,5m,270,25,22,0.88,35.238958175612346,1.4095583270244938,2078,0.78055822906641,0.5455052935514919,1133.5600000000002,33,0.6060606060606061,-5.687166705042515,-187.67650126640305,0.8640530334730019,7.09672503206701,False
XF-J,UP,SOL,5m,300,7,6,0.8571428571428571,32.08899145928517,4.584141637040738,2066,0.7729912875121007,0.5305227492739595,1096.0600000000004,31,0.2258064516129032,-18.09232539633971,-560.862087286531,4.0536188877667785,22.676467033380447,False
XF-J,DN,SOL,5m,300,10,4,0.4,2308.414195937516,230.8414195937516,2066,0.7729912875121007,0.5305227492739595,1096.0600000000004,31,0.2258064516129032,-18.09232539633971,-560.862087286531,230.31089684447764,248.9337449900913,False
