at,sleeve_id,ws_s,slug,direction,outcome,won,fill_vwap,pnl_usd,placed
2026-06-02 04:41:06.019925+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780367700,btc-updown-5m-1780367700,UP,Down,false,0.79,-5.0,5.0
2026-06-02 04:46:05.372924+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780368000,btc-updown-5m-1780368000,UP,Down,false,0.01,-5.0,5.0
2026-06-02 04:46:05.415606+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780368000,btc-updown-5m-1780368000,UP,Down,false,0.01,-5.0,5.0
2026-06-02 04:46:05.518657+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780368000,btc-updown-5m-1780368000,UP,Down,false,0.01,-5.0,5.0
2026-06-02 04:51:05.033683+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780368300,btc-updown-5m-1780368300,UP,Up,true,0.9900000000000001,0.047005050505050015,5.0
2026-06-02 04:51:05.177507+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780368300,btc-updown-5m-1780368300,UP,Up,true,0.97,0.1441391752577321,5.0
2026-06-02 04:51:05.232698+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780368300,btc-updown-5m-1780368300,UP,Up,true,0.9900000000000001,0.047005050505050015,5.0
2026-06-02 04:51:05.272541+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780368300,btc-updown-5m-1780368300,UP,Up,true,0.8866838025783569,0.5993280949473692,5.0
2026-06-02 04:51:05.344065+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780368300,btc-updown-5m-1780368300,UP,Up,true,0.93,0.3518440860215051,5.0
2026-06-02 04:51:05.348331+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780368300,btc-updown-5m-1780368300,UP,Up,true,0.9900000000000001,0.047005050505050015,5.0
2026-06-02 04:51:05.424773+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780368300,btc-updown-5m-1780368300,UP,Up,true,0.84,0.8963809523809526,5.0
2026-06-02 04:56:05.191001+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780368600,btc-updown-5m-1780368600,UP,Up,true,0.91,0.4630054945054944,5.0
2026-06-02 04:56:05.192189+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780368600,btc-updown-5m-1780368600,UP,Up,true,0.85,0.8298529411764708,5.0
2026-06-02 04:56:05.391738+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780368600,btc-updown-5m-1780368600,UP,Up,true,0.9400000000000001,0.2981489361702125,5.0
2026-06-02 04:56:05.457955+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780368600,btc-updown-5m-1780368600,UP,Up,true,0.95,0.24565789473684235,5.0
2026-06-02 04:56:05.511458+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780368600,btc-updown-5m-1780368600,UP,Up,true,0.68,2.2409411764705878,5.0
2026-06-02 04:56:05.55184+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780368600,btc-updown-5m-1780368600,UP,Up,true,0.84,0.8963809523809526,5.0
2026-06-02 04:56:05.560936+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780368600,btc-updown-5m-1780368600,UP,Up,true,0.8700000000000001,0.7016264367816085,5.0
2026-06-02 04:56:05.57081+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780368600,btc-updown-5m-1780368600,UP,Up,true,0.91,0.4630054945054944,5.0
2026-06-02 05:01:03.820936+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780368900,btc-updown-5m-1780368900,UP,Up,true,0.83,0.9645963855421689,5.0
2026-06-02 05:01:03.826844+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780368900,btc-updown-5m-1780368900,UP,Up,true,0.9900000000000001,0.047005050505050015,5.0
2026-06-02 05:01:04.081266+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780368900,btc-updown-5m-1780368900,UP,Up,true,0.81,1.1063395061728392,5.0
2026-06-02 05:01:04.478056+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780368900,btc-updown-5m-1780368900,UP,Up,true,0.83,0.9645963855421689,5.0
2026-06-02 05:01:04.688842+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780368900,btc-updown-5m-1780368900,UP,Up,true,0.9599999999999999,0.19433333333333405,5.0
2026-06-02 05:01:04.68934+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780368900,btc-updown-5m-1780368900,UP,Up,true,0.88,0.6398181818181817,5.0
2026-06-02 05:11:01.224421+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780369500,btc-updown-5m-1780369500,UP,Up,true,0.8900000000000001,0.579477528089887,5.0
2026-06-02 05:11:01.279665+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780369500,btc-updown-5m-1780369500,UP,Up,true,0.77,1.4130064935064934,5.0
2026-06-02 05:11:01.367832+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780369500,btc-updown-5m-1780369500,UP,Up,true,0.8900000000000001,0.579477528089887,5.0
2026-06-02 05:11:01.368054+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780369500,btc-updown-5m-1780369500,UP,Up,true,0.75,1.5791666666666668,5.0
2026-06-02 05:11:01.392393+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780369500,btc-updown-5m-1780369500,UP,Up,true,0.81,1.1063395061728392,5.0
2026-06-02 05:11:01.431182+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780369500,btc-updown-5m-1780369500,UP,Up,true,0.9,0.5205555555555553,5.0
2026-06-02 05:11:01.435051+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780369500,btc-updown-5m-1780369500,UP,Up,true,0.88,0.6398181818181817,5.0
2026-06-02 05:16:07.918394+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780369800,btc-updown-5m-1780369800,UP,Down,false,0.01,-5.0,5.0
2026-06-02 05:16:08.032512+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780369800,btc-updown-5m-1780369800,UP,Down,false,0.01,-5.0,5.0
2026-06-02 05:21:03.96744+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780370100,btc-updown-5m-1780370100,UP,Up,true,0.93,0.3518440860215051,5.0
2026-06-02 05:21:04.037406+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780370100,btc-updown-5m-1780370100,UP,Up,true,0.64,2.6865,5.0
2026-06-02 05:21:04.044953+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780370100,btc-updown-5m-1780370100,UP,Up,true,0.95,0.24565789473684235,5.0
2026-06-02 05:21:04.181847+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780370100,btc-updown-5m-1780370100,UP,Up,true,0.85,0.8298529411764708,5.0
2026-06-02 05:21:04.206208+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780370100,btc-updown-5m-1780370100,UP,Up,true,0.93,0.3518440860215051,5.0
2026-06-02 05:21:04.223662+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780370100,btc-updown-5m-1780370100,UP,Up,true,0.74,1.6657567567567568,5.0
2026-06-02 05:21:04.262699+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780370100,btc-updown-5m-1780370100,UP,Up,true,0.9199999999999999,0.4067826086956525,5.0
2026-06-02 05:21:04.305504+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780370100,btc-updown-5m-1780370100,UP,Up,true,0.8700000000000001,0.7016264367816085,5.0
2026-06-02 05:26:04.043245+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780370400,btc-updown-5m-1780370400,UP,Up,true,0.65,2.569807692307692,5.0
2026-06-02 05:26:04.172306+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780370400,btc-updown-5m-1780370400,UP,Up,true,0.9599999999999999,0.19433333333333405,5.0
2026-06-02 05:31:03.949461+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780370700,btc-updown-5m-1780370700,UP,Up,true,0.66,2.456757575757575,5.0
2026-06-02 05:31:03.975267+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780370700,btc-updown-5m-1780370700,UP,Up,true,0.83,0.9645963855421689,5.0
2026-06-02 05:31:03.978685+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780370700,btc-updown-5m-1780370700,UP,Up,true,0.9,0.5205555555555553,5.0
2026-06-02 05:31:04.023597+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780370700,btc-updown-5m-1780370700,UP,Up,true,0.67,2.3471865671641785,5.0
2026-06-02 05:31:04.106808+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780370700,btc-updown-5m-1780370700,UP,Up,true,0.78,1.33325641025641,5.0
2026-06-02 05:31:04.10738+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780370700,btc-updown-5m-1780370700,UP,Up,true,0.84,0.8963809523809526,5.0
2026-06-02 05:31:04.247427+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780370700,btc-updown-5m-1780370700,UP,Up,true,0.83,0.9645963855421689,5.0
2026-06-02 05:31:04.255947+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780370700,btc-updown-5m-1780370700,UP,Up,true,0.81,1.1063395061728392,5.0
2026-06-02 05:36:04.604702+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780371000,btc-updown-5m-1780371000,UP,Down,false,0.78,-5.0,5.0
2026-06-02 05:36:04.626946+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780371000,btc-updown-5m-1780371000,UP,Down,false,0.59,-5.0,5.0
2026-06-02 05:36:04.729731+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780371000,btc-updown-5m-1780371000,UP,Down,false,0.84,-5.0,5.0
2026-06-02 05:41:02.157272+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780371300,btc-updown-5m-1780371300,UP,Up,true,0.68,2.2409411764705878,5.0
2026-06-02 05:41:02.174958+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780371300,btc-updown-5m-1780371300,UP,Up,true,0.73,1.7548150684931507,5.0
2026-06-02 05:51:03.943367+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780371900,btc-updown-5m-1780371900,UP,Down,false,0.63,-5.0,5.0
2026-06-02 05:51:03.951258+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780371900,btc-updown-5m-1780371900,UP,Down,false,0.75,-5.0,5.0
2026-06-02 05:56:03.145021+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780372200,btc-updown-5m-1780372200,UP,Up,true,0.62,2.931516129032258,5.0
2026-06-02 06:06:00.855261+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780372800,btc-updown-5m-1780372800,UP,Down,false,0.62,-5.0,5.0
2026-06-02 06:16:10.272604+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780373400,btc-updown-5m-1780373400,DOWN,Down,true,0.82,1.0345609756097565,5.0
2026-06-02 06:16:10.273664+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780373400,btc-updown-5m-1780373400,DOWN,Down,true,0.9199999999999999,0.4067826086956525,5.0
2026-06-02 06:16:10.732937+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780373400,btc-updown-5m-1780373400,DOWN,Down,true,0.9599999999999999,0.19433333333333405,5.0
2026-06-02 06:16:10.879539+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780373400,btc-updown-5m-1780373400,DOWN,Down,true,0.88,0.6398181818181817,5.0
2026-06-02 06:16:11.054666+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780373400,btc-updown-5m-1780373400,DOWN,Down,true,0.91,0.4630054945054944,5.0
2026-06-02 06:16:11.072853+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780373400,btc-updown-5m-1780373400,DOWN,Down,true,0.95,0.24565789473684235,5.0
2026-06-02 06:21:01.763062+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780373700,btc-updown-5m-1780373700,DOWN,Up,false,0.01,-5.0,5.0
2026-06-02 06:21:01.792298+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780373700,btc-updown-5m-1780373700,DOWN,Up,false,0.01,-5.0,5.0
2026-06-02 06:26:08.739556+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780374000,btc-updown-5m-1780374000,DOWN,Down,true,0.74,1.6657567567567568,5.0
2026-06-02 06:26:08.740729+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780374000,btc-updown-5m-1780374000,DOWN,Down,true,0.77,1.4130064935064934,5.0
2026-06-02 06:26:08.843381+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780374000,btc-updown-5m-1780374000,DOWN,Down,true,0.9199999999999999,0.4067826086956525,5.0
2026-06-02 06:26:08.904954+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780374000,btc-updown-5m-1780374000,DOWN,Down,true,0.9199999999999999,0.4067826086956525,5.0
2026-06-02 06:26:08.926273+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780374000,btc-updown-5m-1780374000,DOWN,Down,true,0.93,0.3518440860215051,5.0
2026-06-02 06:26:09.017001+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780374000,btc-updown-5m-1780374000,DOWN,Down,true,0.76,1.4949473684210524,5.0
2026-06-02 06:31:04.291349+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780374300,btc-updown-5m-1780374300,DOWN,Up,false,0.01,-5.0,5.0
2026-06-02 06:36:01.795066+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780374600,btc-updown-5m-1780374600,DOWN,Up,false,0.67,-5.0,5.0
2026-06-02 06:51:02.928933+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780375500,btc-updown-5m-1780375500,UP,Down,false,0.01,-5.0,5.0
2026-06-02 06:51:02.979539+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780375500,btc-updown-5m-1780375500,UP,Down,false,0.01,-5.0,5.0
2026-06-02 07:06:03.442759+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780376400,btc-updown-5m-1780376400,DOWN,Down,true,0.9400000000000001,0.2981489361702125,5.0
2026-06-02 07:06:03.641963+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780376400,btc-updown-5m-1780376400,DOWN,Down,true,0.88,0.6398181818181817,5.0
2026-06-02 07:06:03.754989+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780376400,btc-updown-5m-1780376400,DOWN,Down,true,0.9900000000000001,0.047005050505050015,5.0
2026-06-02 07:16:05.262263+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780377000,btc-updown-5m-1780377000,DOWN,Up,false,0.01,-5.0,5.0
2026-06-02 07:21:06.826267+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780377300,btc-updown-5m-1780377300,DOWN,Down,true,0.9599999999999999,0.19433333333333405,5.0
2026-06-02 07:21:06.987526+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780377300,btc-updown-5m-1780377300,DOWN,Down,true,0.9199999999999999,0.4067826086956525,5.0
2026-06-02 07:21:07.048621+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780377300,btc-updown-5m-1780377300,DOWN,Down,true,0.95,0.24565789473684235,5.0
2026-06-02 07:21:07.049578+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780377300,btc-updown-5m-1780377300,DOWN,Down,true,0.9400000000000001,0.2981489361702125,5.0
2026-06-02 07:21:07.131597+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780377300,btc-updown-5m-1780377300,DOWN,Down,true,0.79,1.2556139240506328,5.0
2026-06-02 07:21:07.159809+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780377300,btc-updown-5m-1780377300,DOWN,Down,true,0.93,0.3518440860215051,5.0
2026-06-02 07:31:10.006608+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780377900,btc-updown-5m-1780377900,DOWN,Down,true,0.8700000000000001,0.7016264367816085,5.0
2026-06-02 07:31:10.179752+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780377900,btc-updown-5m-1780377900,DOWN,Down,true,0.9900000000000001,0.047005050505050015,5.0
2026-06-02 07:31:10.256509+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780377900,btc-updown-5m-1780377900,DOWN,Down,true,0.84,0.8963809523809526,5.0
2026-06-02 07:31:10.318695+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780377900,btc-updown-5m-1780377900,DOWN,Down,true,0.95,0.24565789473684235,5.0
2026-06-02 07:31:10.362916+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780377900,btc-updown-5m-1780377900,DOWN,Down,true,0.8900000000000001,0.579477528089887,5.0
2026-06-02 07:31:10.376184+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780377900,btc-updown-5m-1780377900,DOWN,Down,true,0.88,0.6398181818181817,5.0
2026-06-02 07:31:10.514363+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780377900,btc-updown-5m-1780377900,DOWN,Down,true,0.85,0.8298529411764708,5.0
2026-06-02 07:36:01.80747+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780378200,btc-updown-5m-1780378200,DOWN,Up,false,0.01,-5.0,5.0
2026-06-02 07:36:02.54823+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780378200,btc-updown-5m-1780378200,DOWN,Up,false,0.01,-5.0,5.0
2026-06-02 07:46:07.588293+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780378800,btc-updown-5m-1780378800,DOWN,Down,true,0.79,1.2556139240506328,5.0
2026-06-02 07:46:07.744546+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780378800,btc-updown-5m-1780378800,DOWN,Down,true,0.9,0.5205555555555553,5.0
2026-06-02 07:46:07.799591+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780378800,btc-updown-5m-1780378800,DOWN,Down,true,0.97,0.1441391752577321,5.0
2026-06-02 07:46:07.810769+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780378800,btc-updown-5m-1780378800,DOWN,Down,true,0.93,0.3518440860215051,5.0
2026-06-02 07:46:07.832949+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780378800,btc-updown-5m-1780378800,DOWN,Down,true,0.9900000000000001,0.047005050505050015,5.0
2026-06-02 07:51:06.770956+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780379100,btc-updown-5m-1780379100,DOWN,Down,true,0.98,0.09504081632653069,5.0
2026-06-02 07:51:07.232594+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780379100,btc-updown-5m-1780379100,DOWN,Down,true,0.9,0.5205555555555553,5.0
2026-06-02 07:51:07.386824+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780379100,btc-updown-5m-1780379100,DOWN,Down,true,0.97,0.1441391752577321,5.0
2026-06-02 07:51:07.407845+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780379100,btc-updown-5m-1780379100,DOWN,Down,true,0.8700000000000001,0.7016264367816085,5.0
2026-06-02 07:51:07.49699+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780379100,btc-updown-5m-1780379100,DOWN,Down,true,0.8900000000000001,0.579477528089887,5.0
2026-06-02 07:56:08.833899+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780379400,btc-updown-5m-1780379400,DOWN,Down,true,0.69,2.1378768115942033,5.0
2026-06-02 07:56:08.983374+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780379400,btc-updown-5m-1780379400,DOWN,Down,true,0.9900000000000001,0.047005050505050015,5.0
2026-06-02 07:56:09.012192+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780379400,btc-updown-5m-1780379400,DOWN,Down,true,0.68,2.2409411764705878,5.0
2026-06-02 07:56:09.221825+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780379400,btc-updown-5m-1780379400,DOWN,Down,true,0.9,0.5205555555555553,5.0
2026-06-02 07:56:09.343365+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780379400,btc-updown-5m-1780379400,DOWN,Down,true,0.97,0.1441391752577321,5.0
2026-06-02 07:56:09.405795+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780379400,btc-updown-5m-1780379400,DOWN,Down,true,0.79,1.2556139240506328,5.0
2026-06-02 08:01:07.499269+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780379700,btc-updown-5m-1780379700,DOWN,Down,true,0.98,0.09504081632653069,5.0
2026-06-02 08:01:07.526603+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780379700,btc-updown-5m-1780379700,DOWN,Down,true,0.8600000000000001,0.7649534883720924,5.0
2026-06-02 08:01:07.55244+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780379700,btc-updown-5m-1780379700,DOWN,Down,true,0.6,3.193333333333334,5.0
2026-06-02 08:01:07.785232+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780379700,btc-updown-5m-1780379700,DOWN,Down,true,0.6,3.193333333333334,5.0
2026-06-02 08:01:07.866379+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780379700,btc-updown-5m-1780379700,DOWN,Down,true,0.61,3.0602213114754098,5.0
2026-06-02 08:01:07.909966+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780379700,btc-updown-5m-1780379700,DOWN,Down,true,0.64,2.6865,5.0
2026-06-02 08:01:08.081519+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780379700,btc-updown-5m-1780379700,DOWN,Down,true,0.9900000000000001,0.047005050505050015,5.0
2026-06-02 08:06:02.808462+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780380000,btc-updown-5m-1780380000,DOWN,Up,false,0.01,-5.0,5.0
2026-06-02 08:06:03.062914+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780380000,btc-updown-5m-1780380000,DOWN,Up,false,0.01,-5.0,5.0
2026-06-02 08:16:08.313565+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780380600,btc-updown-5m-1780380600,DOWN,Down,true,0.75,1.5791666666666668,5.0
2026-06-02 08:16:08.475187+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780380600,btc-updown-5m-1780380600,DOWN,Down,true,0.66,2.456757575757575,5.0
2026-06-02 08:16:08.909378+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780380600,btc-updown-5m-1780380600,DOWN,Down,true,0.8900000000000001,0.579477528089887,5.0
2026-06-02 08:16:09.242929+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780380600,btc-updown-5m-1780380600,DOWN,Down,true,0.75,1.5791666666666668,5.0
2026-06-02 08:31:03.307838+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780381500,btc-updown-5m-1780381500,DOWN,Up,false,0.01,-5.0,5.0
2026-06-02 08:31:03.410613+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780381500,btc-updown-5m-1780381500,DOWN,Up,false,0.01,-5.0,5.0
2026-06-02 08:36:04.059359+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780381800,btc-updown-5m-1780381800,UP,Down,false,0.83,-5.0,5.0
2026-06-02 08:36:04.107952+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780381800,btc-updown-5m-1780381800,UP,Down,false,0.79,-5.0,5.0
2026-06-02 08:36:04.161608+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780381800,btc-updown-5m-1780381800,UP,Down,false,0.85,-5.0,5.0
2026-06-02 08:51:04.217279+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780382700,btc-updown-5m-1780382700,DOWN,Down,true,0.9599999999999999,0.19433333333333405,5.0
2026-06-02 08:51:04.269272+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780382700,btc-updown-5m-1780382700,DOWN,Down,true,0.68,2.2409411764705878,5.0
2026-06-02 08:51:04.282883+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780382700,btc-updown-5m-1780382700,DOWN,Down,true,0.91,0.4630054945054944,5.0
2026-06-02 08:51:04.288599+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780382700,btc-updown-5m-1780382700,DOWN,Down,true,0.95,0.24565789473684235,5.0
2026-06-02 08:51:04.330532+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780382700,btc-updown-5m-1780382700,DOWN,Down,true,0.82,1.0345609756097565,5.0
2026-06-02 08:56:05.785269+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780383000,btc-updown-5m-1780383000,DOWN,Down,true,0.9400000000000001,0.2981489361702125,5.0
2026-06-02 09:01:06.621194+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780383300,btc-updown-5m-1780383300,DOWN,Down,true,0.79,1.2556139240506328,5.0
2026-06-02 09:01:06.672389+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780383300,btc-updown-5m-1780383300,DOWN,Down,true,0.97,0.1441391752577321,5.0
2026-06-02 09:01:06.793617+02,poly_sniper_v5_btc_5m_q_parent15mslope_ts_imb5_v8,1780383300,btc-updown-5m-1780383300,DOWN,Down,true,0.95,0.24565789473684235,5.0
