slug,buy_size_60s,sell_size_60s,ofi,ofi_total,ofi_pct
btc-updown-15m-1777059000,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778309100,3782.147726,3708.9377699999995,73.2099560000006,7491.085496,0.009772943592631882
btc-updown-15m-1779417900,16818.214679,11997.423193,4820.791486,28815.637872,0.1672977536507762
btc-updown-15m-1778774400,0.0,5.220000000000001,-5.220000000000001,5.220000000000001,-0.9999999998084291
btc-updown-15m-1779434100,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778390100,6271.649553,5097.551463,1174.0980900000004,11369.201015999999,0.10327006166463028
btc-updown-15m-1779502500,3036.632828,4593.46124,-1556.8284119999998,7630.094067999999,-0.2040379054471961
btc-updown-15m-1777589100,200.0,0.0,200.0,200.0,0.999999999995
btc-updown-15m-1779368400,6265.576023,9909.501983,-3643.9259600000005,16175.078006,-0.22528027120784788
btc-updown-15m-1777822200,46971.04533100001,8610.710288,38360.33504300001,55581.75561900001,0.6901605502703168
btc-updown-15m-1777034700,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1779335100,0.0,632.4000000000001,-632.4000000000001,632.4000000000001,-0.9999999999984187
btc-updown-15m-1779472800,5379.754257,1516.21333,3863.5409269999996,6895.967586999999,0.5602608884477402
btc-updown-15m-1777162500,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778877900,4882.976729999999,1689.10333,3193.8733999999995,6572.080059999999,0.485976033590728
btc-updown-15m-1777619700,1728.9,4147.7229480000005,-2418.8229480000005,5876.622948,-0.4116008410617513
btc-updown-15m-1779263100,191.53,2967.681014,-2776.1510139999996,3159.211014,-0.8787482069721351
btc-updown-15m-1777058100,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778228100,5032.889049999999,1454.363328,3578.525721999999,6487.252377999999,0.5516242491405423
btc-updown-15m-1777356900,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778714100,16367.980000000001,4130.129005999999,12237.850994000002,20498.109006,0.597023412765405
btc-updown-15m-1778500800,916.46,1659.9019999999998,-743.4419999999998,2576.362,-0.2885627097433168
btc-updown-15m-1777665600,506.0,0.0,506.0,506.0,0.9999999999980237
btc-updown-15m-1778117400,4978.862232,1379.02,3599.8422320000004,6357.882232,0.5662014646765533
btc-updown-15m-1777317300,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778345100,6241.180308999999,13345.855587,-7104.675278000001,19587.035896,-0.3627233500629123
btc-updown-15m-1779252300,3257.8584,464.0300000000001,2793.8284,3721.8884000000003,0.7506480849880531
btc-updown-15m-1777255200,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1779396300,8155.13102,10679.562801,-2524.4317810000002,18834.693821,-0.13403094337457275
btc-updown-15m-1779519600,960.6899999999999,3353.7038810000004,-2393.0138810000003,4314.393881,-0.554658185368274
btc-updown-15m-1779482700,12.471001000000001,390.85,-378.378999,403.321001,-0.9381584347477652
btc-updown-15m-1779140700,0.0,850.46,-850.46,850.46,-0.9999999999988242
btc-updown-15m-1778573700,6027.731882000001,897.1899999999999,5130.541882000001,6924.921882000001,0.740880831498636
btc-updown-15m-1777907700,1057.62,0.0,1057.62,1057.62,0.9999999999990545
btc-updown-15m-1777334400,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777273200,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777824000,37718.60219299999,5076.671956,32641.930236999993,42795.27414899999,0.7627461416265279
btc-updown-15m-1778728500,7913.914569,4644.517249,3269.397319999999,12558.431818000001,0.2603348385674803
btc-updown-15m-1777511700,0.0,248.54749999999999,-248.54749999999999,248.54749999999999,-0.9999999999959767
btc-updown-15m-1778697000,3952.26,2902.3900999999996,1049.8699000000006,6854.6501,0.153161705511394
btc-updown-15m-1777316400,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778585400,0.0,247.22,-247.22,247.22,-0.999999999995955
btc-updown-15m-1778922000,1849.0499999999997,0.0,1849.0499999999997,1849.0499999999997,0.9999999999994592
btc-updown-15m-1777304700,17423.670459999998,0.0,17423.670459999998,17423.670459999998,0.9999999999999426
btc-updown-15m-1779546600,0.0,9.36,-9.36,9.36,-0.9999999998931624
btc-updown-15m-1778220000,5586.2925749999995,10028.959471,-4442.666896000001,15615.252046,-0.28450817719191085
btc-updown-15m-1778160600,12.98,0.0,12.98,12.98,0.9999999999229584
btc-updown-15m-1779503400,2477.3895430000002,2894.961442,-417.5718989999996,5372.350985,-0.07772610169473539
btc-updown-15m-1778634900,0.0,237.48000000000002,-237.48000000000002,237.48000000000002,-0.9999999999957891
btc-updown-15m-1777848300,43459.786054,198.8165,43260.969553999996,43658.602554,0.9908922187898899
btc-updown-15m-1778542200,0.0,7082.74,-7082.74,7082.74,-0.9999999999998588
btc-updown-15m-1777958100,0.0,10515.98,-10515.98,10515.98,-0.9999999999999049
btc-updown-15m-1779483600,6074.663608000001,3999.944389,2074.719219000001,10074.607997000001,0.20593547854344318
btc-updown-15m-1777159800,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778568300,255.95000000000002,2388.992,-2133.0420000000004,2644.942,-0.8064607843949674
btc-updown-15m-1778413500,5548.951607,3619.3292,1929.6224069999998,9168.280807,0.21046720182550682
btc-updown-15m-1779162300,521.9200000000001,2018.0861100000002,-1496.1661100000001,2540.0061100000003,-0.5890403586467794
btc-updown-15m-1777653000,24241.256353,5884.571969000001,18356.684384,30125.828322,0.6093337646286077
btc-updown-15m-1778138100,16910.460636,52338.949446,-35428.488809999995,69249.410082,-0.511607084710869
btc-updown-15m-1777012200,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1779786900,9213.961072000002,5860.193326,3353.7677460000023,15074.154398000002,0.2224846354529013
btc-updown-15m-1777693500,13387.79253,6577.006549999999,6810.7859800000015,19964.79908,0.34113972060066733
btc-updown-15m-1777635900,20562.107142000004,24339.427499999998,-3777.3203579999936,44901.534642,-0.08412452688124115
btc-updown-15m-1778431500,1059.962,100.21000000000001,959.752,1160.172,0.8272497526221738
btc-updown-15m-1779561000,3993.679244,4804.733328,-811.0540840000003,8798.412572000001,-0.09218186546298138
btc-updown-15m-1777766400,19641.518072000003,184.95,19456.568072000002,19826.468072000003,0.9813431217977056
btc-updown-15m-1779529500,1032.73,0.0,1032.73,1032.73,0.9999999999990317
btc-updown-15m-1778233500,9278.150926,17224.821255999996,-7946.670329999995,26502.972181999998,-0.299840722596269
btc-updown-15m-1778472900,999.9279999999999,706.937776,292.9902239999999,1706.8657759999999,0.17165393326149173
btc-updown-15m-1777286700,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778859000,7517.879760000001,8490.442758000001,-972.5629980000003,16008.322518,-0.060753585949207045
btc-updown-15m-1778631300,0.0,24.0,-24.0,24.0,-0.9999999999583333
btc-updown-15m-1779254100,3985.76,1869.3539999999998,2116.4060000000004,5855.114,0.36146281694936067
btc-updown-15m-1777865400,31665.704669000002,634.20401,31031.500659,32299.908679000004,0.960730290831267
btc-updown-15m-1778050800,15904.535988,29226.928716000002,-13322.392728000003,45131.464704,-0.2951907901810008
btc-updown-15m-1778004900,1812.4571409999999,524.837332,1287.6198089999998,2337.294473,0.5509018328130231
btc-updown-15m-1778582700,2807.7444349999996,4687.745661,-1880.0012260000003,7495.4900959999995,-0.2508176519375324
btc-updown-15m-1778802300,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777564800,17263.106326,16437.040426,826.0659000000014,33700.146752,0.02451223450387356
btc-updown-15m-1778856300,9487.085056,40747.98828400001,-31260.903228000006,50235.07334,-0.6222923776067764
btc-updown-15m-1779782400,0.0,255.77,-255.77,255.77,-0.9999999999960902
btc-updown-15m-1777708800,4588.221100000001,6638.29,-2050.0688999999993,11226.5111,-0.18260961769323122
btc-updown-15m-1778860800,6522.586559,4620.698322,1901.8882370000001,11143.284881,0.17067572599195308
btc-updown-15m-1778902200,1865.361665,521.174,1344.187665,2386.535665,0.5632380377602431
btc-updown-15m-1777607100,17175.789387999997,13789.416988000003,3386.3723999999947,30965.206376000002,0.10936056291310685
btc-updown-15m-1779592500,2107.972034,2660.864837,-552.8928030000002,4768.8368709999995,-0.11593871167246397
btc-updown-15m-1777302900,327.51103,0.0,327.51103,327.51103,0.9999999999969467
btc-updown-15m-1779670800,4376.689801,1935.0162469999998,2441.673554000001,6311.706048,0.38684842662679303
btc-updown-15m-1777275900,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778724900,1336.2155,127.96,1208.2555,1464.1755,0.8252122098745504
btc-updown-15m-1779691500,3551.861169,1672.445617,1879.4155519999997,5224.306786,0.3597444845766069
btc-updown-15m-1778415300,883.8000000000001,319.07,564.73,1202.8700000000001,0.46948548055860606
btc-updown-15m-1778131800,613.210203,3432.893944,-2819.683741,4046.104147,-0.6968885719587739
btc-updown-15m-1778509800,14303.56567,4146.3582320000005,10157.207438,18449.923902000002,0.5505284190846116
btc-updown-15m-1777845600,0.0,27383.478000000003,-27383.478000000003,27383.478000000003,-0.9999999999999635
btc-updown-15m-1778877000,6987.7699999999995,1954.21,5033.5599999999995,8941.98,0.5629133592335743
btc-updown-15m-1779718500,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777400100,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1779599700,867.6400000000001,0.0,867.6400000000001,867.6400000000001,0.9999999999988475
btc-updown-15m-1778477400,21.779999999999998,3175.022,-3153.2419999999997,3196.802,-0.9863738823984135
btc-updown-15m-1777232700,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777120200,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1779589800,0.0,6.0600000000000005,-6.0600000000000005,6.0600000000000005,-0.9999999998349834
btc-updown-15m-1778711400,8102.6032000000005,192.4,7910.203200000001,8295.003200000001,0.9536106266962074
btc-updown-15m-1779676200,725.001182,955.0680790000001,-230.06689700000015,1680.069261,-0.1369389359953674
btc-updown-15m-1779240600,9246.996462,9095.749143000001,151.24731899999824,18342.745605,0.008245620489811617
btc-updown-15m-1778497200,5790.2682700000005,5908.446035999999,-118.17776599999888,11698.714306,-0.010101773828204192
btc-updown-15m-1778613300,19.640000000000004,0.0,19.640000000000004,19.640000000000004,0.9999999999490835
btc-updown-15m-1777500000,5627.0037919999995,9418.750178,-3791.7463860000007,15045.75397,-0.25201438183557834
btc-updown-15m-1778590800,4765.087468000001,4868.626225,-103.53875699999935,9633.713693000002,-0.010747543501860699
btc-updown-15m-1778127300,6483.078,5931.844999999999,551.2330000000011,12414.922999999999,0.04440083921583378
btc-updown-15m-1777463100,3619.251521,15350.950662,-11731.699141,18970.202183,-0.6184277335490209
btc-updown-15m-1778098500,5265.286197,6235.851236,-970.5650390000001,11501.137433,-0.08438861327011808
btc-updown-15m-1778940900,8806.204847,1703.40467,7102.800177000001,10509.609517,0.6758386375354924
btc-updown-15m-1779722100,514.3,0.0,514.3,514.3,0.9999999999980557
btc-updown-15m-1777707900,1724.3053599999994,3131.5039859999997,-1407.1986260000003,4855.809345999999,-0.28979692688282715
btc-updown-15m-1777191300,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777311000,6452.75264,5222.091501,1230.6611389999998,11674.844141,0.10541135488721677
btc-updown-15m-1777391100,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777851000,14187.203687999998,3984.90436,10202.299327999997,18172.108048,0.5614262968859185
btc-updown-15m-1779787800,436.98,4432.759827,-3995.779827,4869.739826999999,-0.8205325066536002
btc-updown-15m-1779001200,613.830236,3968.060780999999,-3354.2305449999994,4581.891016999999,-0.7320624896040097
btc-updown-15m-1778182200,0.0,8000.0,-8000.0,8000.0,-0.999999999999875
btc-updown-15m-1777455000,499.168147,405.54,93.62814699999996,904.708147,0.10348989042528924
btc-updown-15m-1778359500,5604.3412690000005,4513.773198999999,1090.5680700000012,10118.114468,0.10778372526313797
btc-updown-15m-1779579000,285.021,663.1600000000001,-378.13900000000007,948.181,-0.3988046586037911
btc-updown-15m-1777349700,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777436100,120.0,2048.97,-1928.9699999999998,2168.97,-0.8893484003924031
btc-updown-15m-1777097700,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777301100,4904.58,0.0,4904.58,4904.58,0.999999999999796
btc-updown-15m-1777867200,531.816,5307.319999999999,-4775.503999999999,5839.135999999999,-0.8178442838117115
btc-updown-15m-1778966100,467.833328,3046.5215000000003,-2578.688172,3514.3548280000005,-0.7337586266059489
btc-updown-15m-1779561900,1957.8300000000002,4999.018255000001,-3041.188255000001,6956.848255000001,-0.4371502932831418
btc-updown-15m-1777011300,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777240800,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778589000,2169.9962840000003,4936.7660000000005,-2766.7697160000002,7106.762284,-0.3893150784329246
btc-updown-15m-1777671900,15690.551621999999,38520.26,-22829.708378000003,54210.811622,-0.42112832652619353
btc-updown-15m-1777158900,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1779807600,4879.685332,2291.145358,2588.539974,7170.830690000001,0.3609818842340619
btc-updown-15m-1778121000,2730.400297,3130.12,-399.71970299999975,5860.520297,-0.0682054975911521
btc-updown-15m-1778353200,1422.46571,4925.660778,-3503.1950680000004,6348.126488,-0.5518470803349009
btc-updown-15m-1778776200,8346.084692,17367.228503000002,-9021.143811000002,25713.313195000002,-0.35083552798453943
btc-updown-15m-1779190200,1055.16,0.0,1055.16,1055.16,0.9999999999990523
btc-updown-15m-1778264100,2449.5834660000005,6139.0,-3689.4165339999995,8588.583466,-0.4295721813271099
btc-updown-15m-1778490000,0.0,153.33999999999997,-153.33999999999997,153.33999999999997,-0.9999999999934787
btc-updown-15m-1777726800,0.0,50481.43,-50481.43,50481.43,-0.9999999999999802
btc-updown-15m-1779020100,2686.971145,934.5,1752.471145,3621.471145,0.48391139258946547
btc-updown-15m-1779534900,0.0,883.16,-883.16,883.16,-0.9999999999988677
btc-updown-15m-1779174900,3650.6696489999995,4345.983831,-695.3141820000001,7996.653479999999,-0.08695064550926536
btc-updown-15m-1777885200,9772.379163000001,15161.326000999998,-5388.946837999996,24933.705164,-0.21613100831000828
btc-updown-15m-1779177600,1108.0,0.0,1108.0,1108.0,0.9999999999990975
btc-updown-15m-1778504400,0.0,2000.0,-2000.0,2000.0,-0.9999999999995
btc-updown-15m-1779603300,37.32,0.0,37.32,37.32,0.9999999999732048
btc-updown-15m-1779327900,1213.4439790000001,3317.0983589999996,-2103.6543799999995,4530.542337999999,-0.4643272754246437
btc-updown-15m-1777359600,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1779165000,0.0,1069.52,-1069.52,1069.52,-0.999999999999065
btc-updown-15m-1778068800,582.16,0.0,582.16,582.16,0.9999999999982823
btc-updown-15m-1777010400,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777615200,1173.8740779999998,3548.762711,-2374.888633,4722.636789,-0.5028734453030783
btc-updown-15m-1778436900,69.47999999999999,859.99,-790.51,929.47,-0.8504954436390088
btc-updown-15m-1778555700,2056.58,416.18,1640.3999999999999,2472.7599999999998,0.6633882786842785
btc-updown-15m-1777635000,7003.968865999999,13208.747615000002,-6204.778749000003,20212.716481000003,-0.30697401582969813
btc-updown-15m-1778583600,56.239999999999995,0.0,56.239999999999995,56.239999999999995,0.9999999999822191
btc-updown-15m-1777974300,3956.3698480000003,4819.361593,-862.9917449999994,8775.731441,-0.09833844059630459
btc-updown-15m-1777184100,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1779526800,3670.452214,5022.098826,-1351.6466120000005,8692.55104,-0.15549481455789588
btc-updown-15m-1777660200,92728.53,1191.499718,91537.03028199999,93920.029718,0.9746273564525472
btc-updown-15m-1778518800,5894.449999999999,4092.518835,1801.931164999999,9986.968835,0.1804282355107418
btc-updown-15m-1778949900,4140.140182,826.3833179999999,3313.756864,4966.5235,0.6672186015025062
btc-updown-15m-1778576400,114.5,0.0,114.5,114.5,0.9999999999912663
btc-updown-15m-1777430700,0.0,427.92,-427.92,427.92,-0.9999999999976631
btc-updown-15m-1778452200,0.0,36.98,-36.98,36.98,-0.9999999999729584
btc-updown-15m-1778541300,210.0,0.0,210.0,210.0,0.9999999999952381
btc-updown-15m-1777526100,7233.393000000002,1313.447,5919.946000000002,8546.840000000002,0.6926473410054836
btc-updown-15m-1778672700,2487.94,0.0,2487.94,2487.94,0.9999999999995981
btc-updown-15m-1779264000,4806.371067,5555.561796,-749.1907289999999,10361.932863,-0.07230221802296265
btc-updown-15m-1779578100,2417.9513279999996,2704.2309189999996,-286.279591,5122.182246999999,-0.05589016110616029
btc-updown-15m-1778067900,8536.942912,3635.1643550000003,4901.778557,12172.107267000001,0.4027058297694179
btc-updown-15m-1777752900,6233.381525,16391.053255,-10157.671729999998,22624.43478,-0.4489690827095902
btc-updown-15m-1777435200,14.040000000000001,0.0,14.040000000000001,14.040000000000001,0.999999999928775
btc-updown-15m-1778550300,3324.445514,126.36000000000001,3198.085514,3450.805514,0.9267649251817769
btc-updown-15m-1779729300,1595.0366640000002,688.7362079999998,906.3004560000004,2283.772872,0.3968435158816457
btc-updown-15m-1779643800,659.9599999999999,430.76,229.19999999999993,1090.7199999999998,0.21013642364657276
btc-updown-15m-1779150600,2353.016664,6899.053311999999,-4546.036647999999,9252.069975999999,-0.4913534657424762
btc-updown-15m-1777332600,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777836600,4949.505999999999,69037.96055,-64088.45455,73987.46655,-0.8662069069048173
btc-updown-15m-1779663600,1226.482982,20.04,1206.442982,1246.522982,0.9678465615317731
btc-updown-15m-1779775200,981.65,15.0,966.65,996.65,0.9698991621923746
btc-updown-15m-1777924800,6054.248154,14606.212522,-8551.964368,20660.460676,-0.4139290261777117
btc-updown-15m-1778736600,3170.9069999999997,4990.188,-1819.2810000000004,8161.094999999999,-0.22292118888455256
btc-updown-15m-1777759200,28381.628885,19638.623611,8743.005274,48020.252496,0.18206912332933056
btc-updown-15m-1777469400,30548.43,0.0,30548.43,30548.43,0.9999999999999672
btc-updown-15m-1778772600,12594.841188000002,12475.699225,119.14196300000185,25070.540413000002,0.004752269438046001
btc-updown-15m-1777626000,15188.315591,19638.647856,-4450.332264999999,34826.963447,-0.12778410244615293
btc-updown-15m-1778013000,556.0160000000001,4875.74,-4319.724,5431.755999999999,-0.7952720998511724
btc-updown-15m-1779600600,1865.0133319999998,6047.807599999999,-4182.794268,7912.820931999999,-0.5286097466308077
btc-updown-15m-1778710500,113.96000000000001,2490.099,-2376.139,2604.059,-0.9124751013702407
btc-updown-15m-1777524300,165.19887999999997,35799.840898,-35634.642018,35965.039778000006,-0.99081336314264
btc-updown-15m-1779149700,3222.866082,6546.168,-3323.3019179999997,9769.034082,-0.34018736039861214
btc-updown-15m-1777696200,9005.799164,6039.991062,2965.808102,15045.790226000001,0.19711879917577968
btc-updown-15m-1778216400,7460.822929,9108.853303999998,-1648.0303749999985,16569.676233,-0.09946062625639591
btc-updown-15m-1778382900,1839.885392,1034.51,805.3753919999999,2874.395392,0.2801894945424821
btc-updown-15m-1778875200,5020.967000000001,7559.775537999999,-2538.8085379999984,12580.742537999999,-0.20180116796217334
btc-updown-15m-1777403700,0.0,262.15999999999997,-262.15999999999997,262.15999999999997,-0.9999999999961856
btc-updown-15m-1777074300,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777554900,92.1,0.0,92.1,92.1,0.9999999999891422
btc-updown-15m-1778569200,914.5254,623.2,291.32539999999995,1537.7254,0.18945216096437667
btc-updown-15m-1777649400,4641.332592,2693.54,1947.7925919999998,7334.872592,0.2655523415804322
btc-updown-15m-1777697100,60516.27,0.0,60516.27,60516.27,0.9999999999999836
btc-updown-15m-1779127200,3003.02,0.0,3003.02,3003.02,0.999999999999667
btc-updown-15m-1779226200,5094.365930999998,2617.3233300000006,2477.042600999998,7711.6892609999995,0.3212062256614409
btc-updown-15m-1778909400,7567.680643000001,7498.113426,69.56721700000071,15065.794069,0.004617560593313861
btc-updown-15m-1778175000,0.0,2112.0,-2112.0,2112.0,-0.9999999999995265
btc-updown-15m-1777780800,16895.257141,1734.924832,15160.332308999998,18630.181973,0.8137511663047879
btc-updown-15m-1778402700,13923.188202,5077.665512,8845.52269,19000.853713999997,0.4655329083178023
btc-updown-15m-1778154300,1351.415,10465.562,-9114.147,11816.976999999999,-0.7712756824354681
btc-updown-15m-1779312600,4770.746131999999,3237.3246629999994,1533.421469,8008.070794999999,0.19148450460218597
btc-updown-15m-1779774300,3315.5803760000003,2238.809223,1076.7711530000001,5554.389599,0.1938594932544281
btc-updown-15m-1777947300,6699.913420000001,6483.442102,216.4713180000008,13183.355522000002,0.01642004705393428
btc-updown-15m-1778826600,280.0,373.2,-93.19999999999999,653.2,-0.14268218003652372
btc-updown-15m-1777189500,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777512600,11693.807954999998,11108.458584000002,585.3493709999966,22802.266539,0.025670666115529126
btc-updown-15m-1779524100,3904.464484,7280.137228999999,-3375.672744999999,11184.601713,-0.30181430073420595
btc-updown-15m-1779749100,2876.7765,5216.868665000002,-2340.092165000002,8093.645165000002,-0.28912710123729674
btc-updown-15m-1777193100,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778036400,13265.027132000001,3305.117611,9959.909521000001,16570.144743,0.6010755895905453
btc-updown-15m-1778109300,1343.76,4112.44,-2768.6799999999994,5456.2,-0.5074374106520091
btc-updown-15m-1777424400,38979.988808,2293.0196410000003,36686.969167,41273.008449,0.8888852677733019
btc-updown-15m-1777767300,7209.979999999999,43022.44,-35812.46000000001,50232.42,-0.7129351920532456
btc-updown-15m-1777981500,1562.80133,2281.0337680000002,-718.2324380000002,3843.8350980000005,-0.1868530828425807
btc-updown-15m-1779448500,5838.487448,2615.6604079999997,3222.82704,8454.147856,0.381212523709571
btc-updown-15m-1778648400,40.0,2533.5250000000005,-2493.5250000000005,2573.5250000000005,-0.968914232424022
btc-updown-15m-1777680000,22336.289674,13110.898985,9225.390689,35447.188659,0.2602573303555182
btc-updown-15m-1779680700,2386.9933300000002,3182.109,-795.1156699999997,5569.10233,-0.14277268092501666
btc-updown-15m-1777520700,10612.178667,34460.531073000006,-23848.352406000005,45072.709740000006,-0.5291084681521852
btc-updown-15m-1778980500,1357.72,3397.107728,-2039.387728,4754.827728,-0.42890885741035845
btc-updown-15m-1777077900,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778031900,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778067000,689.4599999999999,0.0,689.4599999999999,689.4599999999999,0.9999999999985496
btc-updown-15m-1777662900,2324.77,0.0,2324.77,2324.77,0.9999999999995699
btc-updown-15m-1779755400,110.1,0.0,110.1,110.1,0.9999999999909173
btc-updown-15m-1777106700,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777824900,268.15000000000003,120.58475999999999,147.56524000000005,388.73476000000005,0.3796039232499312
btc-updown-15m-1779432300,315.47999999999996,432.1008,-116.62080000000003,747.5808,-0.15599758581258916
btc-updown-15m-1777729500,9876.796696999998,9646.445508,230.35118899999725,19523.242205,0.011798818381764038
btc-updown-15m-1778553900,2165.952,2006.0,159.95200000000023,4171.952,0.03833984667128525
btc-updown-15m-1779214500,605.72,0.0,605.72,605.72,0.9999999999983491
btc-updown-15m-1777874400,5430.693332000001,3937.8283739999997,1492.864958000001,9368.521706,0.15934904191381094
btc-updown-15m-1777547700,3146.0866579999997,2883.7218,262.3648579999999,6029.8084579999995,0.04351130882969689
btc-updown-15m-1777604400,4102.5286639999995,4984.98,-882.4513360000001,9087.508663999999,-0.0971059691525487
btc-updown-15m-1778397300,12536.194150000001,2528.0599999999995,10008.134150000002,15064.25415,0.6643630710385576
btc-updown-15m-1779439500,1370.88,2185.841659,-814.961659,3556.7216590000003,-0.22913281868362556
btc-updown-15m-1779362100,9205.213673,8383.017754,822.1959189999998,17588.231427,0.046746935438760816
btc-updown-15m-1779606900,4872.421683,4540.83482,331.58686299999954,9413.256503,0.035225520827387176
btc-updown-15m-1778145300,200.0,0.0,200.0,200.0,0.999999999995
btc-updown-15m-1779282900,25.97,0.0,25.97,25.97,0.999999999961494
btc-updown-15m-1777163400,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778816700,0.0,1768.0,-1768.0,1768.0,-0.9999999999994343
btc-updown-15m-1778061600,3927.4298,15838.853329999998,-11911.423529999998,19766.283129999996,-0.6026132202832307
btc-updown-15m-1778141700,890.0,0.0,890.0,890.0,0.9999999999988765
btc-updown-15m-1778147100,4515.476316,5743.5,-1228.0236839999998,10258.976316,-0.11970236075939099
btc-updown-15m-1779146100,2338.1540059999998,7843.8719,-5505.717894,10182.025905999999,-0.5407291186280606
btc-updown-15m-1779161400,880.3019999999999,2100.3177769999998,-1220.0157769999998,2980.619777,-0.40931613834607883
btc-updown-15m-1777781700,781.04,15931.380000000001,-15150.34,16712.420000000002,-0.9065317889329667
btc-updown-15m-1778627700,773.946,2399.868887,-1625.9228870000002,3173.814887,-0.5122929171639139
btc-updown-15m-1778368500,673.81357,2889.6539080000002,-2215.840338,3563.4674780000005,-0.6218214005542211
btc-updown-15m-1777971600,8505.9,905.99,7599.91,9411.89,0.8074796879265687
btc-updown-15m-1777284900,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778882400,2119.9719999999998,110.49000000000001,2009.4819999999997,2230.4619999999995,0.9009263551672699
btc-updown-15m-1779188400,541.12,748.168465,-207.04846499999996,1289.288465,-0.16059126457773695
btc-updown-15m-1777484700,1829.882691,6897.744582,-5067.8618910000005,8727.627273,-0.5806689186507173
btc-updown-15m-1777961700,11335.502221,7999.944,3335.5582210000002,19335.446221000002,0.17251002034683413
btc-updown-15m-1779363000,3230.3,0.0,3230.3,3230.3,0.9999999999996905
btc-updown-15m-1779411600,0.0,441.58,-441.58,441.58,-0.9999999999977355
btc-updown-15m-1777042800,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1777996800,3207.51589,5668.249602999999,-2460.733712999999,8875.765492999999,-0.2772418576110889
btc-updown-15m-1779295500,13222.183464000002,9134.306174,4087.877290000002,22356.489638,0.1828496940347706
btc-updown-15m-1779284700,5401.208938,4827.130467999999,574.0784700000004,10228.339406,0.05612626323909301
btc-updown-15m-1779438600,646.0,1052.6870000000001,-406.6870000000001,1698.6870000000001,-0.23941255805204884
btc-updown-15m-1779462900,3860.3583270000004,8979.936664,-5119.578337000001,12840.294991,-0.39871189412610913
btc-updown-15m-1777860900,58366.72000000001,0.0,58366.72000000001,58366.72000000001,0.9999999999999829
btc-updown-15m-1777812300,20758.82444,2221.7628560000003,18537.061584,22980.587296,0.8066400281782943
btc-updown-15m-1778072400,11714.84,1087.24,10627.6,12802.08,0.8301463512178623
btc-updown-15m-1778459400,3091.411408,13411.794848000001,-10320.383440000001,16503.206256,-0.6253562659224015
btc-updown-15m-1778416200,4428.351946999999,3779.287504,649.0644429999993,8207.639451,0.07908052575589682
btc-updown-15m-1778486400,8407.216897,6303.737866,2103.479031,14710.954763000002,0.14298725438884394
btc-updown-15m-1777393800,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778075100,1141.66,0.0,1141.66,1141.66,0.9999999999991241
btc-updown-15m-1777040100,0.0,0.0,0.0,0.0,0.0
btc-updown-15m-1778195700,2870.2844739999996,4189.0549439999995,-1318.77047,7059.339418,-0.18681216356266908
btc-updown-15m-1779271200,0.0,92.5,-92.5,92.5,-0.9999999999891892
btc-updown-15m-1779049800,3405.626318,4661.304798,-1255.67848,8066.931116,-0.15565751857101198
btc-updown-15m-1777754700,17351.651414,25086.763558000002,-7735.112144000002,42438.414972,-0.18226675405062348
