strategy_id,asset,tf,variant,n_trades,win_rate,total_pnl_usd,avg_pnl_usd,sharpe_ann,calmar,max_dd_usd,profit_factor,avg_bars_held,is_n_trades,is_sharpe_ann,is_total_pnl_usd,is_win_rate,oos_n_trades,oos_sharpe_ann,oos_total_pnl_usd,oos_win_rate,oos_calmar,oos_profit_factor,oos_max_dd_usd,buy_hold_pnl_usd,perm_p_value,gate_perm_pass,gate_pf_pass,gate_calmar_pass,gate_n_pass,gate_oos_sharpe_pass,gate_beats_bh,gates_passed_n,strategy_family
C1_BNB_4h_lb50_off0.5_trail2.0,BNB,4h,lb50_off0.5_trail2.0,315,0.5079365079365079,1628.8848564236612,5.171063036265591,3.5557598449916314,12.860546881572214,-126.65751086819478,1.82222211465145,5.12063492063492,218,4.359972611436255,1631.3713310650655,0.5137614678899083,97,-0.03862673692529,-2.486474641404314,0.4948453608247423,-0.0196314819733971,0.995211348647458,-126.65751086819444,306940.0,,False,False,False,True,False,False,1,C1_atr_breakout
C1_BNB_4h_lb50_off0.5_trail3.0,BNB,4h,lb50_off0.5_trail3.0,278,0.4676258992805755,3039.5485826816275,10.933627995257654,2.3816763397714005,8.923528700424605,-340.62181954286734,1.8924218582190369,13.809352517985612,192,2.79015873767393,2761.17189105292,0.4895833333333333,86,1.0389949132043397,278.37669162870776,0.4186046511627907,0.8172603035304805,1.3023445170349202,-340.62181954286666,306940.0,,False,False,False,True,True,False,2,C1_atr_breakout
C1_BNB_4h_lb50_off1.0_trail2.0,BNB,4h,lb50_off1.0_trail2.0,156,0.4487179487179487,539.8473391704183,3.4605598664770403,2.5742897827560127,2.612144250614633,-206.66827226076555,1.530395596371225,4.782051282051282,107,3.765972591789726,652.925662387567,0.4766355140186916,49,-4.250341250005114,-113.0783232171486,0.3877551020408163,-0.7965990408070757,0.6213526366097919,-141.9513675318804,306940.0,,False,False,False,False,False,False,0,C1_atr_breakout
C1_BNB_4h_lb50_off1.0_trail3.0,BNB,4h,lb50_off1.0_trail3.0,152,0.4539473684210526,2519.536500781612,16.575898031457974,3.292388151770274,8.28901454217799,-303.96092176713546,2.4060324457126026,14.335526315789474,110,3.5255341061264267,2127.864226310976,0.4454545454545454,42,2.5268271625212515,391.6722744706362,0.4761904761904761,1.288561280159221,1.8271561662691256,-303.9609217671349,306940.0,,False,True,True,False,True,False,3,C1_atr_breakout
C2_BNB_4h_bb20_sq0.1_trail2.0,BNB,4h,bb20_sq0.1_trail2.0,317,0.4921135646687697,1333.8363653088452,4.207685694980584,3.3005919406990296,12.985977731138297,-102.7135879118689,1.764249872954058,6.397476340694007,227,3.6072040587653222,1126.722746748886,0.4889867841409692,90,2.3474735794088644,207.1136185599592,0.5,2.1494814830325004,1.51295755294758,-96.35515364745648,306940.0,,False,True,True,True,True,False,4,C2_bb_squeeze
C2_BNB_4h_bb20_sq0.2_trail2.0,BNB,4h,bb20_sq0.2_trail2.0,418,0.4952153110047846,2318.9017982204405,5.547611957465168,3.3362267100509078,12.964081318935497,-178.87127835532965,1.9480917050574176,6.605263157894737,295,3.899962694160775,2145.146305729332,0.5016949152542373,122,1.4200842208287667,175.74087599327962,0.4836065573770491,0.9824991335063222,1.2722509325529223,-178.8712783553297,306940.0,,False,False,False,True,True,False,2,C2_bb_squeeze
C3_BNB_4h_lb20_off0.5_volx2_trail2.5,BNB,4h,lb20_off0.5_volx2_trail2.5,286,0.5034965034965035,1958.5854811434133,6.848200983018928,2.745760312424631,5.586851042613057,-350.57055686728177,1.750131087986471,9.13986013986014,184,3.67137659129802,1987.241997198617,0.5489130434782609,102,-0.1950625492821913,-28.65651605520338,0.4215686274509804,-0.0817425065906264,0.9667987294850778,-350.57055686728205,306940.0,,False,False,False,True,False,False,1,C3_vol_donchian
C1_ADA_4h_lb20_off0.25_trail2.0,ADA,4h,lb20_off0.25_trail2.0,673,0.4725111441307578,2490.335347195317,3.700349698655746,2.3613324200533143,9.655923316577224,-257.9075315272985,1.4281177621362566,5.921248142644874,466,2.669232419882165,1983.5144418055188,0.4806866952789699,207,1.650649437887181,506.8209053897981,0.4541062801932367,2.855788324883548,1.296141258356488,-177.47145366961502,-27.03416696019728,,False,False,True,True,True,True,4,C1_atr_breakout
C1_ADA_4h_lb20_off0.25_trail3.0,ADA,4h,lb20_off0.25_trail3.0,501,0.5109780439121756,6983.31132626024,13.938745162196089,2.5421462649674678,16.19897512904979,-431.0958730800812,2.03290722344515,16.758483033932137,342,2.818723656455323,5686.210797189665,0.5409356725146199,159,1.8019391605399049,1297.1005290705757,0.4465408805031446,3.062453708691155,1.574918433234708,-423.54943207449696,-27.03416696019728,,False,True,True,True,True,True,5,C1_atr_breakout
C1_ADA_4h_lb20_off0.5_trail2.0,ADA,4h,lb20_off0.5_trail2.0,480,0.4666666666666667,1806.3894540729184,3.763311362651913,2.416887297196778,6.0159186334657,-300.2682656019033,1.4319653258039542,5.833333333333333,336,3.082460670863173,1637.179214172947,0.4880952380952381,144,0.7992839298042487,169.2102398999712,0.4166666666666667,0.7425764484046249,1.1339874803433028,-227.86911739997672,-27.03416696019728,,False,False,False,True,True,True,3,C1_atr_breakout
C1_ADA_4h_lb20_off0.5_trail3.0,ADA,4h,lb20_off0.5_trail3.0,396,0.5176767676767676,5905.358606742358,14.912521734197872,2.7282076352447597,12.587751753728558,-469.1352929639052,2.1103970166724624,16.217171717171716,278,3.010413589615469,4922.410599066988,0.5539568345323741,118,1.8869026810709253,982.94800767537,0.4322033898305085,2.09523355504827,1.6054713263400942,-469.1352929639031,-27.03416696019728,,False,True,True,True,True,True,5,C1_atr_breakout
C1_ADA_4h_lb20_off1.0_trail2.0,ADA,4h,lb20_off1.0_trail2.0,210,0.4761904761904761,1151.295910859253,5.482361480282156,3.638784664580045,3.3167886877746167,-347.1116248987539,1.6737544635387132,5.261904761904762,150,5.499982231147375,1245.227159010146,0.5266666666666666,60,-1.1133992116139206,-93.93124815089294,0.35,-0.5888034056630116,0.8554034901045326,-159.52905035446142,-27.03416696019728,,False,False,False,True,False,True,2,C1_atr_breakout
C1_ADA_4h_lb20_off1.0_trail3.0,ADA,4h,lb20_off1.0_trail3.0,209,0.5406698564593302,4009.0848420227726,19.182224124510878,3.3032811919088614,12.671683148918854,-316.3813989749915,2.50566382816954,15.444976076555024,147,4.1480638075152925,3903.8321421287046,0.6122448979591837,62,0.4157541126660449,105.25269989406851,0.3709677419354839,0.3326766372329884,1.092004586373039,-316.3813989749912,-27.03416696019728,,False,False,False,True,True,True,3,C1_atr_breakout
C1_ADA_4h_lb50_off0.25_trail2.0,ADA,4h,lb50_off0.25_trail2.0,384,0.4713541666666667,1898.536289346408,4.944104920172937,3.3421885989876,5.372442280450707,-353.3842134060369,1.600397381636439,5.200520833333333,267,4.102661135905806,1684.3053042848614,0.4831460674157303,117,1.419262130178723,214.23098506154665,0.4444444444444444,1.0583691127562755,1.2209451856129327,-202.41613486209167,-27.03416696019728,,False,False,True,True,True,True,4,C1_atr_breakout
C1_ADA_4h_lb50_off0.25_trail3.0,ADA,4h,lb50_off0.25_trail3.0,289,0.5605536332179931,5691.348167746681,19.693246255178828,3.450566297282581,18.701374396033444,-304.32780218302105,2.683837968986525,15.771626297577855,197,4.098566215928778,4974.4004460338265,0.6192893401015228,92,1.6956779707790794,716.9477217128543,0.4347826086956521,2.355840368740571,1.5028845544840597,-304.3278021830204,-27.03416696019728,,False,True,True,True,True,True,5,C1_atr_breakout
C1_ADA_4h_lb50_off0.5_trail2.0,ADA,4h,lb50_off0.5_trail2.0,280,0.45,1266.7823187135702,4.52422256683418,3.051179619318912,3.780676368351143,-335.06764274193847,1.5199769544816182,4.892857142857143,196,4.391387629961134,1324.1169608763594,0.4795918367346938,84,-0.5325635504721795,-57.33464216278894,0.3809523809523809,-0.3014474250981959,0.9280865975490352,-190.1978168966356,-27.03416696019728,,False,False,False,True,False,True,2,C1_atr_breakout
