n,wr,dpt,sum_pnl,max_dd,max_ls,sharpe,n_per_day,stack,score,stack_size
1231,0.8212835093419983,0.5065414377036195,623.5525098131556,206.8135996206663,3,12.730393481357666,68.38888888888889,g_R1_six+g_cci_extreme_with+g_mp_no_extreme_100+g_mp_wt_no_extreme_100+g_tr_above_cloud,3.719376531123603,R5
988,0.8522267206477733,0.5028355964925393,496.80156933462877,193.43612018200048,4,5.882798624095711,54.888888888888886,g_bb_pos_extreme_with+g_cci_extreme_with+g_mp_no_extreme_50+g_mp_wt_no_extreme_100+g_ribbon_agrees,4.025102802970272,R5
1238,0.8198707592891761,0.49894144020403397,617.689502972594,231.8135996206663,3,12.382222838227708,68.77777777777777,g_R1_six+g_cci_extreme_with+g_mp_no_extreme_100+g_mp_wt_no_extreme_100+g_ribbon_agrees,3.6976490330957947,R5
1017,0.8259587020648967,0.49753909124338175,505.9972557945192,226.53807616398606,3,9.116216779010442,56.5,g_cci_extreme_with+g_mfi_strong_with+g_mp_no_extreme_100+g_mp_wt_no_extreme_100+g_tr_above_cloud,3.7571261118923496,R5
746,0.8646112600536193,0.49708414636684173,370.8247731896639,182.39104756398064,3,7.324626887210968,41.44444444444444,g_cci_extreme_with+g_mfi_strong_with+g_mp_no_extreme_100+g_mp_no_extreme_50+g_mp_wt_no_extreme_100,4.143196746903035,R5
746,0.8646112600536193,0.49708414636684173,370.8247731896639,182.39104756398064,3,7.324626887210968,41.44444444444444,g_bb_pos_with+g_cci_extreme_with+g_mfi_strong_with+g_mp_no_extreme_50+g_mp_wt_no_extreme_100,4.143196746903035,R5
746,0.8646112600536193,0.49708414636684173,370.8247731896639,182.39104756398064,3,7.324626887210968,41.44444444444444,g_R1_five+g_cci_extreme_with+g_mfi_strong_with+g_mp_no_extreme_50+g_mp_wt_no_extreme_100,4.143196746903035,R5
746,0.8646112600536193,0.49708414636684173,370.8247731896639,182.39104756398064,3,7.324626887210968,41.44444444444444,g_cci_extreme_with+g_cci_strong_with+g_mfi_strong_with+g_mp_no_extreme_50+g_mp_wt_no_extreme_100,4.143196746903035,R5
746,0.8646112600536193,0.49708414636684173,370.8247731896639,182.39104756398064,3,7.324626887210968,41.44444444444444,g_cci_extreme_with+g_mfi_strong_with+g_mp_no_extreme_50+g_mp_wt_no_extreme_100+g_tr_above_ema50,4.143196746903035,R5
746,0.8646112600536193,0.49708414636684173,370.8247731896639,182.39104756398064,3,7.324626887210968,41.44444444444444,g_bb_pos_strong_with+g_cci_extreme_with+g_mfi_strong_with+g_mp_no_extreme_50+g_mp_wt_no_extreme_100,4.143196746903035,R5
746,0.8646112600536193,0.49708414636684173,370.8247731896639,182.39104756398064,3,7.324626887210968,41.44444444444444,g_cci_extreme_with+g_mfi_strong_with+g_mp_no_extreme_150+g_mp_no_extreme_50+g_mp_wt_no_extreme_100,4.143196746903035,R5
746,0.8646112600536193,0.49708414636684173,370.8247731896639,182.39104756398064,3,7.324626887210968,41.44444444444444,g_cci_extreme_with+g_cci_with+g_mfi_strong_with+g_mp_no_extreme_50+g_mp_wt_no_extreme_100,4.143196746903035,R5
1008,0.8273809523809523,0.483115914516342,486.9808418324727,221.58352974394393,3,9.424022483761313,56.0,g_cci_extreme_with+g_mfi_strong_with+g_mp_no_extreme_100+g_mp_wt_no_extreme_100+g_tr_above_ema200,3.7569254383258652,R5
1008,0.8273809523809523,0.483115914516342,486.9808418324727,221.58352974394393,3,9.424022483761313,56.0,g_cci_extreme_with+g_mfi_strong_with+g_mp_no_extreme_100+g_mp_wt_no_extreme_100+g_tr_partial_stack_with,3.7569254383258652,R5
1239,0.8192090395480226,0.47836118076884093,592.6895029725939,231.8135996206663,3,11.580840898345519,68.83333333333333,g_R1_six+g_cci_extreme_with+g_mp_no_extreme_100+g_mp_no_extreme_150+g_mp_wt_no_extreme_100,3.6704515762490666,R5
1239,0.8192090395480226,0.47836118076884093,592.6895029725939,231.8135996206663,3,11.580840898345519,68.83333333333333,g_R1_six+g_cci_extreme_with+g_mp_no_extreme_100+g_mp_wt_no_extreme_100+g_tr_above_ema50,3.6704515762490666,R5
1239,0.8192090395480226,0.47836118076884093,592.6895029725939,231.8135996206663,3,11.580840898345519,68.83333333333333,g_R1_six+g_bb_pos_with+g_cci_extreme_with+g_mp_no_extreme_100+g_mp_wt_no_extreme_100,3.6704515762490666,R5
1239,0.8192090395480226,0.47836118076884093,592.6895029725939,231.8135996206663,3,11.580840898345519,68.83333333333333,g_R1_six+g_bb_pos_strong_with+g_cci_extreme_with+g_mp_no_extreme_100+g_mp_wt_no_extreme_100,3.6704515762490666,R5
1239,0.8192090395480226,0.47836118076884093,592.6895029725939,231.8135996206663,3,11.580840898345519,68.83333333333333,g_R1_six+g_cci_extreme_with+g_cci_strong_with+g_mp_no_extreme_100+g_mp_wt_no_extreme_100,3.6704515762490666,R5
1239,0.8192090395480226,0.47836118076884093,592.6895029725939,231.8135996206663,3,11.580840898345519,68.83333333333333,g_R1_five+g_R1_six+g_cci_extreme_with+g_mp_no_extreme_100+g_mp_wt_no_extreme_100,3.6704515762490666,R5
1239,0.8192090395480226,0.47836118076884093,592.6895029725939,231.8135996206663,3,11.580840898345519,68.83333333333333,g_R1_six+g_cci_extreme_with+g_cci_with+g_mp_no_extreme_100+g_mp_wt_no_extreme_100,3.6704515762490666,R5
741,0.8663967611336032,0.45942297703747864,340.43242598477167,158.02106599148607,3,6.1871582816877355,41.166666666666664,g_cci_extreme_with+g_mfi_strong_with+g_mp_no_extreme_50+g_mp_wt_no_extreme_100+g_tr_above_cloud,4.1233905883735105,R5
745,0.8644295302013423,0.452218570284247,336.902834861764,183.02106599148613,3,6.764016065288486,41.388888888888886,g_cci_extreme_with+g_mfi_strong_with+g_mp_no_extreme_50+g_mp_wt_no_extreme_100+g_ribbon_agrees,4.0965138722976695,R5
1649,0.8562765312310491,0.42469665557674646,700.3247850460549,385.08007337557734,5,6.202940911001555,91.61111111111111,g_bb_pos_extreme_with+g_cci_strong_with+g_mp_no_extreme_50+g_mp_wt_no_extreme_100+g_tr_partial_stack_with,3.136661234131464,R5
1649,0.8562765312310491,0.42469665557674646,700.3247850460549,385.08007337557734,5,6.202940911001555,91.61111111111111,g_bb_pos_extreme_with+g_cci_strong_with+g_mp_no_extreme_50+g_mp_wt_no_extreme_100+g_tr_above_ema200,3.136661234131464,R5
732,0.8647540983606558,0.42261836147795934,309.3566406018662,158.2685405005666,3,6.9918605030864365,40.666666666666664,g_R1_six+g_cci_extreme_with+g_mfi_strong_with+g_mp_no_extreme_50+g_mp_wt_no_extreme_100,4.070159345084517,R5
656,0.948170731707317,0.41746684445659316,273.8582499635251,63.27743011849995,2,11.803635249063408,36.44444444444444,g_cci_extreme_with+g_cci_with+g_depth_250_loose+g_mp_no_extreme_100+g_mp_wt_no_extreme_100,4.899174161529763,R5
656,0.948170731707317,0.41746684445659316,273.8582499635251,63.27743011849995,2,11.803635249063408,36.44444444444444,g_bb_pos_strong_with+g_cci_extreme_with+g_depth_250_loose+g_mp_no_extreme_100+g_mp_wt_no_extreme_100,4.899174161529763,R5
656,0.948170731707317,0.41746684445659316,273.8582499635251,63.27743011849995,2,11.803635249063408,36.44444444444444,g_cci_extreme_with+g_depth_250_loose+g_mp_no_extreme_100+g_mp_wt_no_extreme_100+g_tr_above_ema50,4.899174161529763,R5
656,0.948170731707317,0.41746684445659316,273.8582499635251,63.27743011849995,2,11.803635249063408,36.44444444444444,g_cci_extreme_with+g_depth_250_loose+g_mp_no_extreme_100+g_mp_no_extreme_150+g_mp_wt_no_extreme_100,4.899174161529763,R5
656,0.948170731707317,0.41746684445659316,273.8582499635251,63.27743011849995,2,11.803635249063408,36.44444444444444,g_cci_extreme_with+g_cci_strong_with+g_depth_250_loose+g_mp_no_extreme_100+g_mp_wt_no_extreme_100,4.899174161529763,R5
656,0.948170731707317,0.41746684445659316,273.8582499635251,63.27743011849995,2,11.803635249063408,36.44444444444444,g_bb_pos_with+g_cci_extreme_with+g_depth_250_loose+g_mp_no_extreme_100+g_mp_wt_no_extreme_100,4.899174161529763,R5
656,0.948170731707317,0.41746684445659316,273.8582499635251,63.27743011849995,2,11.803635249063408,36.44444444444444,g_cci_extreme_with+g_depth_250_loose+g_mp_no_extreme_100+g_mp_wt_no_extreme_100+g_ribbon_agrees,4.899174161529763,R5
654,0.9480122324159022,0.4155742778938966,271.7855777426084,63.27743011849995,2,11.716196122407885,36.333333333333336,g_R1_five+g_cci_extreme_with+g_depth_250_loose+g_mp_no_extreme_100+g_mp_wt_no_extreme_100,4.895696602052918,R5
739,0.8660351826792964,0.4127939309176301,305.05471494812866,158.02106599148613,3,5.657021359770678,41.05555555555556,g_cci_extreme_with+g_mfi_strong_with+g_mp_no_extreme_50+g_mp_wt_no_extreme_100+g_tr_above_ema200,4.073145757710593,R5
739,0.8660351826792964,0.4127939309176301,305.05471494812866,158.02106599148613,3,5.657021359770678,41.05555555555556,g_cci_extreme_with+g_mfi_strong_with+g_mp_no_extreme_50+g_mp_wt_no_extreme_100+g_tr_partial_stack_with,4.073145757710593,R5
655,0.9480916030534351,0.39706412077537784,260.0769991078725,63.27743011849995,2,11.155333873021094,36.388888888888886,g_cci_extreme_with+g_depth_250_loose+g_mp_no_extreme_100+g_mp_wt_no_extreme_100+g_tr_above_cloud,4.877980151309728,R5
1679,0.8505062537224538,0.3883051555939929,651.9643562423141,401.07100370490434,5,5.93063223134477,93.27777777777777,g_bb_pos_extreme_with+g_cci_strong_with+g_mp_no_extreme_50+g_mp_wt_no_extreme_100+g_tr_above_cloud,2.8826576557694876,R5
1385,0.8086642599277978,0.3870776631804508,536.1025635049243,248.89763478371003,3,7.198361182253905,76.94444444444444,g_R1_five+g_cci_extreme_with+g_mp_no_extreme_100+g_mp_wt_no_extreme_100+g_ribbon_agrees,3.4737202624584285,R5
1362,0.8120411160058737,0.3837430181328799,522.6579906969824,273.45013436931197,4,6.978294182468273,75.66666666666667,g_R1_five+g_cci_extreme_with+g_mp_no_extreme_100+g_mp_wt_no_extreme_100+g_tr_above_ema200,3.504154178191617,R5
1362,0.8120411160058737,0.3837430181328799,522.6579906969824,273.45013436931197,4,6.978294182468273,75.66666666666667,g_R1_five+g_cci_extreme_with+g_mp_no_extreme_100+g_mp_wt_no_extreme_100+g_tr_partial_stack_with,3.504154178191617,R5
654,0.9480122324159022,0.380145657930605,248.61526028661567,63.27743011849998,2,10.40306001606987,36.333333333333336,g_cci_extreme_with+g_depth_250_loose+g_mp_no_extreme_100+g_mp_wt_no_extreme_100+g_tr_above_ema200,4.860267982089626,R5
654,0.9480122324159022,0.380145657930605,248.61526028661567,63.27743011849998,2,10.40306001606987,36.333333333333336,g_cci_extreme_with+g_depth_250_loose+g_mp_no_extreme_100+g_mp_wt_no_extreme_100+g_tr_partial_stack_with,4.860267982089626,R5
1689,0.8472468916518651,0.3753335841441277,633.9384236194317,368.5649790985523,5,5.4372581189340705,93.83333333333333,g_R1_five+g_bb_pos_extreme_with+g_cci_strong_with+g_mp_no_extreme_50+g_mp_wt_no_extreme_100,3.1621527096772546,R5
1709,0.844938560561732,0.3740334383676243,639.22314617027,393.56497909855227,5,5.509054150933914,94.94444444444444,g_bb_pos_extreme_with+g_cci_strong_with+g_mp_no_extreme_100+g_mp_no_extreme_50+g_mp_wt_no_extreme_100,2.887769252999422,R5
1709,0.844938560561732,0.3740334383676243,639.22314617027,393.56497909855227,5,5.509054150933914,94.94444444444444,g_bb_pos_extreme_with+g_cci_strong_with+g_mp_no_extreme_50+g_mp_wt_no_extreme_100+g_tr_above_ema50,2.887769252999422,R5
1709,0.844938560561732,0.3740334383676243,639.22314617027,393.56497909855227,5,5.509054150933914,94.94444444444444,g_bb_pos_extreme_with+g_cci_strong_with+g_cci_with+g_mp_no_extreme_50+g_mp_wt_no_extreme_100,2.887769252999422,R5
1709,0.844938560561732,0.3740334383676243,639.22314617027,393.56497909855227,5,5.509054150933914,94.94444444444444,g_bb_pos_extreme_with+g_cci_strong_with+g_mp_no_extreme_150+g_mp_no_extreme_50+g_mp_wt_no_extreme_100,2.887769252999422,R5
1709,0.844938560561732,0.3740334383676243,639.22314617027,393.56497909855227,5,5.509054150933914,94.94444444444444,g_bb_pos_extreme_with+g_bb_pos_strong_with+g_cci_strong_with+g_mp_no_extreme_50+g_mp_wt_no_extreme_100,2.887769252999422,R5
1709,0.844938560561732,0.3740334383676243,639.22314617027,393.56497909855227,5,5.509054150933914,94.94444444444444,g_bb_pos_extreme_with+g_bb_pos_with+g_cci_strong_with+g_mp_no_extreme_50+g_mp_wt_no_extreme_100,2.887769252999422,R5
1506,0.8605577689243028,0.3700693361704148,557.3244202726447,274.9276841087378,5,5.260183371396512,83.66666666666667,g_R1_six+g_bb_pos_extreme_with+g_cci_strong_with+g_mp_no_extreme_50+g_mp_wt_no_extreme_100,3.9756470254134433,R5
798,0.8759398496240601,0.3590626000985321,286.5319548786286,201.40480333926251,4,4.6573781099395255,44.333333333333336,g_R1_six+g_cci_extreme_with+g_mp_no_extreme_50+g_mp_wt_no_extreme_100+g_tr_full_stack_with,4.118461096339134,R5
798,0.8759398496240601,0.3590626000985321,286.5319548786286,201.40480333926251,4,4.6573781099395255,44.333333333333336,g_R1_six+g_cci_extreme_with+g_mp_no_extreme_50+g_mp_wt_no_extreme_100+g_tr_above_ema800,4.118461096339134,R5
1561,0.866111467008328,0.35031215549228306,546.8372747234539,321.8360485258637,5,4.644206317547619,86.72222222222223,g_R1_six+g_bb_pos_extreme_with+g_mp_no_extreme_50+g_mp_wt_no_extreme_100+g_tr_partial_stack_with,3.793066340316926,R5
1561,0.866111467008328,0.35031215549228306,546.8372747234539,321.8360485258637,5,4.644206317547619,86.72222222222223,g_R1_six+g_bb_pos_extreme_with+g_mp_no_extreme_50+g_mp_wt_no_extreme_100+g_tr_above_ema200,3.793066340316926,R5
1794,0.8461538461538461,0.34634363683507513,621.3404844821248,403.0102909346995,5,4.949380109316316,99.66666666666667,g_R1_five+g_bb_pos_extreme_with+g_cci_with+g_mp_no_extreme_50+g_mp_wt_no_extreme_100,2.7777791890265413,R5
1794,0.8461538461538461,0.34634363683507513,621.3404844821248,403.0102909346995,5,4.949380109316316,99.66666666666667,g_R1_five+g_bb_pos_extreme_with+g_bb_pos_strong_with+g_mp_no_extreme_50+g_mp_wt_no_extreme_100,2.7777791890265413,R5
1794,0.8461538461538461,0.34634363683507513,621.3404844821248,403.0102909346995,5,4.949380109316316,99.66666666666667,g_R1_five+g_bb_pos_extreme_with+g_mp_no_extreme_100+g_mp_no_extreme_50+g_mp_wt_no_extreme_100,2.7777791890265413,R5
1794,0.8461538461538461,0.34634363683507513,621.3404844821248,403.0102909346995,5,4.949380109316316,99.66666666666667,g_R1_five+g_bb_pos_extreme_with+g_mp_no_extreme_150+g_mp_no_extreme_50+g_mp_wt_no_extreme_100,2.7777791890265413,R5
1794,0.8461538461538461,0.34634363683507513,621.3404844821248,403.0102909346995,5,4.949380109316316,99.66666666666667,g_R1_five+g_bb_pos_extreme_with+g_bb_pos_with+g_mp_no_extreme_50+g_mp_wt_no_extreme_100,2.7777791890265413,R5
1794,0.8461538461538461,0.34634363683507513,621.3404844821248,403.0102909346995,5,4.949380109316316,99.66666666666667,g_R1_five+g_bb_pos_extreme_with+g_mp_no_extreme_50+g_mp_wt_no_extreme_100+g_tr_above_ema50,2.7777791890265413,R5
1368,0.810672514619883,0.3426355774703932,468.7254699794979,246.62493665747573,4,6.704975407877579,76.0,g_cci_extreme_with+g_mp_no_extreme_100+g_mp_wt_no_extreme_100+g_ribbon_agrees+g_tr_partial_stack_with,3.449360723669223,R5
1368,0.810672514619883,0.3426355774703932,468.7254699794979,246.62493665747573,4,6.704975407877579,76.0,g_cci_extreme_with+g_mp_no_extreme_100+g_mp_wt_no_extreme_100+g_ribbon_agrees+g_tr_above_ema200,3.449360723669223,R5
605,0.9487603305785124,0.3406434658723604,206.08929685277803,82.4617783163435,2,10.768054585034333,33.611111111111114,g_R1_six+g_cci_extreme_with+g_depth_250_loose+g_mp_no_extreme_100+g_mp_wt_no_extreme_100,4.828246771657484,R5
647,0.9474497681607419,0.3391226943448292,219.41238324110452,63.27743011849995,2,12.01344297137484,35.94444444444444,g_bb_pos_extreme_with+g_cci_extreme_with+g_depth_250_loose+g_mp_no_extreme_100+g_mp_wt_no_extreme_100,4.813620375952248,R5
1821,0.842943437671609,0.33850355106118835,616.414966482424,395.38943220737355,5,5.147144776887538,101.16666666666667,g_bb_pos_extreme_with+g_cci_with+g_mp_no_extreme_50+g_mp_wt_no_extreme_100+g_tr_above_ema50,2.8140436057035423,R5
1821,0.842943437671609,0.33850355106118835,616.414966482424,395.38943220737355,5,5.147144776887538,101.16666666666667,g_bb_pos_extreme_with+g_bb_pos_with+g_mp_no_extreme_150+g_mp_no_extreme_50+g_mp_wt_no_extreme_100,2.8140436057035423,R5
1821,0.842943437671609,0.33850355106118835,616.414966482424,395.38943220737355,5,5.147144776887538,101.16666666666667,g_bb_pos_extreme_with+g_bb_pos_strong_with+g_bb_pos_with+g_mp_no_extreme_50+g_mp_wt_no_extreme_100,2.8140436057035423,R5
1821,0.842943437671609,0.33850355106118835,616.414966482424,395.38943220737355,5,5.147144776887538,101.16666666666667,g_bb_pos_extreme_with+g_mp_no_extreme_100+g_mp_no_extreme_50+g_mp_wt_no_extreme_100+g_tr_above_ema50,2.8140436057035423,R5
1821,0.842943437671609,0.33850355106118835,616.414966482424,395.38943220737355,5,5.147144776887538,101.16666666666667,g_bb_pos_extreme_with+g_bb_pos_with+g_mp_no_extreme_100+g_mp_no_extreme_50+g_mp_wt_no_extreme_100,2.8140436057035423,R5
1821,0.842943437671609,0.33850355106118835,616.414966482424,395.38943220737355,5,5.147144776887538,101.16666666666667,g_bb_pos_extreme_with+g_mp_no_extreme_100+g_mp_no_extreme_150+g_mp_no_extreme_50+g_mp_wt_no_extreme_100,2.8140436057035423,R5
1821,0.842943437671609,0.33850355106118835,616.414966482424,395.38943220737355,5,5.147144776887538,101.16666666666667,g_bb_pos_extreme_with+g_bb_pos_strong_with+g_mp_no_extreme_150+g_mp_no_extreme_50+g_mp_wt_no_extreme_100,2.8140436057035423,R5
1821,0.842943437671609,0.33850355106118835,616.414966482424,395.38943220737355,5,5.147144776887538,101.16666666666667,g_bb_pos_extreme_with+g_bb_pos_strong_with+g_mp_no_extreme_100+g_mp_no_extreme_50+g_mp_wt_no_extreme_100,2.8140436057035423,R5
1821,0.842943437671609,0.33850355106118835,616.414966482424,395.38943220737355,5,5.147144776887538,101.16666666666667,g_bb_pos_extreme_with+g_cci_with+g_mp_no_extreme_150+g_mp_no_extreme_50+g_mp_wt_no_extreme_100,2.8140436057035423,R5
1821,0.842943437671609,0.33850355106118835,616.414966482424,395.38943220737355,5,5.147144776887538,101.16666666666667,g_bb_pos_extreme_with+g_bb_pos_strong_with+g_cci_with+g_mp_no_extreme_50+g_mp_wt_no_extreme_100,2.8140436057035423,R5
1821,0.842943437671609,0.33850355106118835,616.414966482424,395.38943220737355,5,5.147144776887538,101.16666666666667,g_bb_pos_extreme_with+g_cci_with+g_mp_no_extreme_100+g_mp_no_extreme_50+g_mp_wt_no_extreme_100,2.8140436057035423,R5
1821,0.842943437671609,0.33850355106118835,616.414966482424,395.38943220737355,5,5.147144776887538,101.16666666666667,g_bb_pos_extreme_with+g_bb_pos_with+g_cci_with+g_mp_no_extreme_50+g_mp_wt_no_extreme_100,2.8140436057035423,R5
1821,0.842943437671609,0.33850355106118835,616.414966482424,395.38943220737355,5,5.147144776887538,101.16666666666667,g_bb_pos_extreme_with+g_bb_pos_strong_with+g_mp_no_extreme_50+g_mp_wt_no_extreme_100+g_tr_above_ema50,2.8140436057035423,R5
1821,0.842943437671609,0.33850355106118835,616.414966482424,395.38943220737355,5,5.147144776887538,101.16666666666667,g_bb_pos_extreme_with+g_mp_no_extreme_150+g_mp_no_extreme_50+g_mp_wt_no_extreme_100+g_tr_above_ema50,2.8140436057035423,R5
1821,0.842943437671609,0.33850355106118835,616.414966482424,395.38943220737355,5,5.147144776887538,101.16666666666667,g_bb_pos_extreme_with+g_bb_pos_with+g_mp_no_extreme_50+g_mp_wt_no_extreme_100+g_tr_above_ema50,2.8140436057035423,R5
1390,0.8064748201438849,0.33814712362073684,470.0245018328242,276.48252062153273,3,5.883671552726007,77.22222222222223,g_R1_five+g_bb_pos_strong_with+g_cci_extreme_with+g_mp_no_extreme_100+g_mp_wt_no_extreme_100,3.4028953250595864,R5
1390,0.8064748201438849,0.33814712362073684,470.0245018328242,276.48252062153273,3,5.883671552726007,77.22222222222223,g_R1_five+g_bb_pos_with+g_cci_extreme_with+g_mp_no_extreme_100+g_mp_wt_no_extreme_100,3.4028953250595864,R5
1390,0.8064748201438849,0.33814712362073684,470.0245018328242,276.48252062153273,3,5.883671552726007,77.22222222222223,g_R1_five+g_cci_extreme_with+g_mp_no_extreme_100+g_mp_wt_no_extreme_100+g_tr_above_ema50,3.4028953250595864,R5
1390,0.8064748201438849,0.33814712362073684,470.0245018328242,276.48252062153273,3,5.883671552726007,77.22222222222223,g_R1_five+g_cci_extreme_with+g_cci_with+g_mp_no_extreme_100+g_mp_wt_no_extreme_100,3.4028953250595864,R5
1390,0.8064748201438849,0.33814712362073684,470.0245018328242,276.48252062153273,3,5.883671552726007,77.22222222222223,g_R1_five+g_cci_extreme_with+g_cci_strong_with+g_mp_no_extreme_100+g_mp_wt_no_extreme_100,3.4028953250595864,R5
1390,0.8064748201438849,0.33814712362073684,470.0245018328242,276.48252062153273,3,5.883671552726007,77.22222222222223,g_R1_five+g_cci_extreme_with+g_mp_no_extreme_100+g_mp_no_extreme_150+g_mp_wt_no_extreme_100,3.4028953250595864,R5
2864,0.9137569832402235,0.33695117186161794,965.0281562116738,502.7626248279183,4,7.766404801635469,159.11111111111111,g_bb_pos_extreme_with+g_cci_strong_with+g_depth_250_loose+g_mp_no_extreme_50+g_tr_above_cloud,2.4468947559846708,R5
3080,0.8123376623376624,0.33612357736209125,1035.260618275241,954.7522802164129,6,5.143849547180147,171.11111111111111,g_R1_five+g_bb_pos_with+g_cci_extreme_with+g_mp_no_extreme_50+g_ribbon_agrees,-3.088022601425415,R5
3080,0.8123376623376624,0.33612357736209125,1035.260618275241,954.7522802164129,6,5.143849547180147,171.11111111111111,g_R1_five+g_cci_extreme_with+g_cci_with+g_mp_no_extreme_50+g_ribbon_agrees,-3.088022601425415,R5
3080,0.8123376623376624,0.33612357736209125,1035.260618275241,954.7522802164129,6,5.143849547180147,171.11111111111111,g_R1_five+g_cci_extreme_with+g_mp_no_extreme_50+g_ribbon_agrees+g_tr_above_ema50,-3.088022601425415,R5
3080,0.8123376623376624,0.33612357736209125,1035.260618275241,954.7522802164129,6,5.143849547180147,171.11111111111111,g_R1_five+g_cci_extreme_with+g_mp_no_extreme_100+g_mp_no_extreme_50+g_ribbon_agrees,-3.088022601425415,R5
3080,0.8123376623376624,0.33612357736209125,1035.260618275241,954.7522802164129,6,5.143849547180147,171.11111111111111,g_R1_five+g_cci_extreme_with+g_mp_no_extreme_150+g_mp_no_extreme_50+g_ribbon_agrees,-3.088022601425415,R5
3080,0.8123376623376624,0.33612357736209125,1035.260618275241,954.7522802164129,6,5.143849547180147,171.11111111111111,g_R1_five+g_cci_extreme_with+g_cci_strong_with+g_mp_no_extreme_50+g_ribbon_agrees,-3.088022601425415,R5
3083,0.8118715536814791,0.3305814325667016,1019.1825566031409,920.8303418885129,6,5.1148885986400225,171.27777777777777,g_R1_five+g_bb_pos_with+g_cci_extreme_with+g_cci_with+g_mp_no_extreme_50,-2.7590064495036355,R5
3083,0.8118715536814791,0.3305814325667016,1019.1825566031409,920.8303418885129,6,5.1148885986400225,171.27777777777777,g_R1_five+g_cci_extreme_with+g_mp_no_extreme_100+g_mp_no_extreme_50+g_tr_above_ema50,-2.7590064495036355,R5
3083,0.8118715536814791,0.3305814325667016,1019.1825566031409,920.8303418885129,6,5.1148885986400225,171.27777777777777,g_R1_five+g_bb_pos_with+g_cci_extreme_with+g_mp_no_extreme_150+g_mp_no_extreme_50,-2.7590064495036355,R5
3083,0.8118715536814791,0.3305814325667016,1019.1825566031409,920.8303418885129,6,5.1148885986400225,171.27777777777777,g_R1_five+g_cci_extreme_with+g_cci_strong_with+g_mp_no_extreme_100+g_mp_no_extreme_50,-2.7590064495036355,R5
3083,0.8118715536814791,0.3305814325667016,1019.1825566031409,920.8303418885129,6,5.1148885986400225,171.27777777777777,g_R1_five+g_bb_pos_with+g_cci_extreme_with+g_mp_no_extreme_100+g_mp_no_extreme_50,-2.7590064495036355,R5
3083,0.8118715536814791,0.3305814325667016,1019.1825566031409,920.8303418885129,6,5.1148885986400225,171.27777777777777,g_R1_five+g_bb_pos_with+g_cci_extreme_with+g_cci_strong_with+g_mp_no_extreme_50,-2.7590064495036355,R5
3083,0.8118715536814791,0.3305814325667016,1019.1825566031409,920.8303418885129,6,5.1148885986400225,171.27777777777777,g_R1_five+g_cci_extreme_with+g_cci_with+g_mp_no_extreme_150+g_mp_no_extreme_50,-2.7590064495036355,R5
3083,0.8118715536814791,0.3305814325667016,1019.1825566031409,920.8303418885129,6,5.1148885986400225,171.27777777777777,g_R1_five+g_bb_pos_with+g_cci_extreme_with+g_mp_no_extreme_50+g_tr_above_ema50,-2.7590064495036355,R5
3083,0.8118715536814791,0.3305814325667016,1019.1825566031409,920.8303418885129,6,5.1148885986400225,171.27777777777777,g_R1_five+g_cci_extreme_with+g_cci_with+g_mp_no_extreme_50+g_tr_above_ema50,-2.7590064495036355,R5
3083,0.8118715536814791,0.3305814325667016,1019.1825566031409,920.8303418885129,6,5.1148885986400225,171.27777777777777,g_R1_five+g_cci_extreme_with+g_cci_strong_with+g_cci_with+g_mp_no_extreme_50,-2.7590064495036355,R5
3083,0.8118715536814791,0.3305814325667016,1019.1825566031409,920.8303418885129,6,5.1148885986400225,171.27777777777777,g_R1_five+g_cci_extreme_with+g_cci_with+g_mp_no_extreme_100+g_mp_no_extreme_50,-2.7590064495036355,R5
3083,0.8118715536814791,0.3305814325667016,1019.1825566031409,920.8303418885129,6,5.1148885986400225,171.27777777777777,g_R1_five+g_cci_extreme_with+g_cci_strong_with+g_mp_no_extreme_50+g_tr_above_ema50,-2.7590064495036355,R5
3083,0.8118715536814791,0.3305814325667016,1019.1825566031409,920.8303418885129,6,5.1148885986400225,171.27777777777777,g_R1_five+g_cci_extreme_with+g_mp_no_extreme_150+g_mp_no_extreme_50+g_tr_above_ema50,-2.7590064495036355,R5
3083,0.8118715536814791,0.3305814325667016,1019.1825566031409,920.8303418885129,6,5.1148885986400225,171.27777777777777,g_R1_five+g_cci_extreme_with+g_cci_strong_with+g_mp_no_extreme_150+g_mp_no_extreme_50,-2.7590064495036355,R5
3083,0.8118715536814791,0.3305814325667016,1019.1825566031409,920.8303418885129,6,5.1148885986400225,171.27777777777777,g_R1_five+g_cci_extreme_with+g_mp_no_extreme_100+g_mp_no_extreme_150+g_mp_no_extreme_50,-2.7590064495036355,R5
2870,0.9132404181184669,0.3301605704902925,947.5608373071395,502.76262482791833,4,7.709920066951033,159.44444444444446,g_bb_pos_extreme_with+g_cci_strong_with+g_depth_250_loose+g_mp_no_extreme_50+g_ribbon_agrees,2.4349385033957787,R5
2858,0.913925822253324,0.32977569833989073,942.4989458554078,481.2393124982064,4,7.847242649017382,158.77777777777777,g_bb_pos_extreme_with+g_cci_strong_with+g_depth_250_loose+g_mp_no_extreme_50+g_tr_above_ema200,2.6566407958910663,R5
